연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2020/12","맥쿼리인프라","088980","STK","10650","11250","10650","1.019127","7.004065",,,"0.000030686","821508.234","57.142857","25556198","1216962","279996270650","13333155745"
"2020/12","아시아나IDT","267850","STK","24050","34700","23100","5.636038","6.547338",,,"0.000397159","232791.296","4.761905","22035617","1049315","704885303100","33565966814"
"2020/12","두산퓨얼셀2우B","33626L","STK","19650","20200","18750","1.722864","0.830234",,,"0.003808836","21164.2898","4.761905","500484","23833","9888487950","470880379"
"2020/12","LS네트웍스","000680","STK","2690","3200","2240","7.633369","10.604253",,,"0.003358068","370217.4797","4.761905","18950062","902384","56100332900","2671444424"
"2020/12","현대건설","000720","STK","37450","38900","34550","2.160288","-0.722849",,,"0.0000378","1097510.1121","0","28134361","1339731","1041930492800","49615737752"
"2020/12","범양건영","002410","STK","4855","5460","4625","3.058794","0.333592",,,"0.00096112","371185.0294","0","10699125","509482","54531022235","2596715345"
"2020/12","오리엔트바이오","002630","STK","1265","1485","1165","4.424179","0.752985",,,"0.000950615","1641635.1453","9.52381","85553574","4073980","122424083840","5829718278"
"2020/12","유화증권우","003465","STK","2435","2525","2435","0.844567","0.472689",,,"0.153668897","7304.1062","14.285714","92676","4413","230014100","10953052"
"2020/12","대신증권우","003545","STK","10150","11850","10150","3.043088","14.576532",,,"0.00051353","192070.024","9.52381","4608834","219468","51044371600","2430684362"
"2020/12","신세계","004170","STK","239500","253000","231000","2.082894","0.862606",,,"0.000057143","87791.6111","4.761905","2320907","110519","556845482000","26516451524"
"2020/12","덕성우","004835","STK","15000","22200","13400","7.400885","2.320634",,,"0.003081886","75220.0309","4.761905","7578694","360890","155573691300","7408271014"
"2020/12","현대그린푸드","005440","STK","8760","8910","8170","1.843732","1.877581",,,"0.000194328","1027288.1588","4.761905","19578731","932321","169142705940","8054414569"
"2020/12","대림B&Co","005750","STK","6370","6500","5900","2.034776","0.389873",,,"0.00344838","95413.2532","9.52381","2622839","124897","16238326238","773253630"
"2020/12","사조오양","006090","STK","9840","10500","9540","2.512854","4.400861",,,"0.001560412","122739.9877","9.52381","2363761","112560","23642917700","1125853224"
"2020/12","한일현대시멘트","006390","STK","29700","29850","25950","2.19391","-0.294376",,,"0.001272404","36850.8471","9.52381","957343","45588","27249775350","1297608350"
"2020/12","삼성중공업","010140","STK","7040","7230","6880","1.580906","-0.680148",,,"0.000015772","15309633.3045","4.761905","230722060","10986765","1630662160700","77650579081"
"2020/12","삼화전자","011230","STK","3935","4945","3855","2.431909","0.188635",,,"0.003611206","119783.4379","0","3371263","160536","14882583075","708694432"
"2020/12","태림포장","011280","STK","5840","6950","5840","3.499448","-0.058695",,,"0.000125828","3974254.9858","4.761905","135514484","6453071","934586804550","44504133550"
"2020/12","한신기계","011700","STK","1630","1750","1570","1.385081","0.100743",,,"0.003162144","192233.2778","14.285714","4176436","198878","6904763345","328798255"
"2020/12","현대모비스","012330","STK","255500","259000","240500","1.872384","4.198343",,,"0.000010851","659553.5173","4.761905","8955221","426439","2228745675741","106130746464"
"2020/12","웅진","016880","STK","1085","1140","1075","0.969096","1.378282",,,"0.003519189","207510.8924","23.809524","3877816","184658","4275428060","203591812"
"2020/12","테이팩스","055490","STK","37700","37700","34950","2.167099","0.128893",,,"0.000805094","70185.309","0","1396199","66486","51291899800","2442471419"
"2020/12","SNT에너지","100840","STK","15650","15950","15200","1.095717","4.775389",,,"0.00133524","39656.836","23.809524","606935","28902","9383576750","446836988"
"2020/12","KC코트렐","119650","STK","10800","11500","9980","3.00708","-0.715218",,,"0.00028057","991523.7184","0","46479859","2213327","545742049920","25987716663"
"2020/12","삼양사","145990","STK","60400","61100","50500","2.644324","7.449679",,,"0.000342304","89283.6546","9.52381","1401141","66721","78444056800","3735431276"
"2020/12","넷마블","251270","STK","131500","132000","122500","1.557391","1.823737",,,"0.00002528","275320.1193","19.047619","6623410","315400","846820597500","40324790357"
"2020/12","미원에스씨","268280","STK","104500","105500","101000","1.017142","1.94334",,,"0.004135162","3631.9752","23.809524","57467","2737","5905515000","281215000"
"2020/12","화성산업","002460","STK","12450","13250","12000","2.334479","1.100347",,,"0.000978366","115907.0271","4.761905","2956022","140763","37637761000","1792274333"
"2020/12","신흥","004080","STK","11000","12950","10000","3.980022","0.707665",,,"0.008229444","17102.3401","4.761905","773171","36818","8982210290","427724300"
"2020/12","모토닉","009680","STK","11800","12250","10650","3.346658","7.200697",,,"0.0009088","133230.0148","9.52381","4953537","235883","56945221450","2711677212"
"2020/12","동원시스템즈","014820","STK","35700","35700","28600","3.190549","0.69248",,,"0.001000895","92627.726","0","2261839","107707","74163561450","3531598164"
"2020/12","신대양제지","016590","STK","63800","66600","61200","1.873411","0.067101",,,"0.000927417","46989.3036","0","651427","31020","42117930200","2005615724"
"2020/12","KPX케미칼","025000","STK","54900","59500","53300","2.507529","3.394909",,,"0.001682644","14695.3579","4.761905","417528","19882","23429073100","1115670148"
"2020/12","한솔홈데코","025750","STK","2145","2250","2030","2.28756","-0.934962",,,"0.000184709","7763473.7486","0","225051304","10716729","509290579755","24251932369"
"2020/12","케이씨","029460","STK","27650","27650","25100","1.589343","-0.414669",,,"0.00041932","208212.1328","4.761905","2285894","108852","60258260350","2869440969"
"2020/12","삼성생명","032830","STK","79100","82100","72200","1.936308","1.691216",,,"0.000022758","925433.097","14.285714","14340052","682860","1103986849600","52570802362"
"2020/12","우진","105840","STK","4395","4725","4070","2.205037","0.799187",,,"0.001916995","198412.2809","4.761905","5138840","244707","22597153570","1076054932"
"2020/12","이마트","139480","STK","151500","159000","149500","1.359477","-0.348558",,,"0.000040733","161256.4821","9.52381","3615988","172190","555959364500","26474255452"
"2020/12","SK디앤디","210980","STK","43150","44250","41000","1.919167","2.773772",,,"0.000238631","122304.3917","14.285714","2656155","126484","113234276800","5392108419"
"2020/12","쿠쿠홈시스","284740","STK","39100","39950","37900","1.122233","-0.130711",,,"0.000440878","119722.5166","0","1197192","57009","46442318000","2211538952"
"2020/12","하이트진로2우B","000087","STK","20350","21050","20350","0.873273","4.770605",,,"0.008643106","6220.5409","23.809524","88929","4235","1856570100","88408100"
"2020/12","현대건설우","000725","STK","175000","185500","170000","1.453519","-0.099868",,,"0.006579896","1149.0551","14.285714","19554","931","3502378500","166779929"
"2020/12","대신증권","003540","STK","13000","14350","13000","2.285013","6.230014",,,"0.000572219","132274.0767","19.047619","3814416","181639","52362227950","2493439426"
"2020/12","빙그레","005180","STK","57100","57600","55000","0.644518","1.922376",,,"0.000250979","55095.8656","23.809524","656996","31286","36698382400","1747542019"
"2020/12","POSCO홀딩스","005490","STK","272000","279500","245500","2.182736","0.138093",,,"0.000016808","340353.4915","4.761905","8301202","395295","2221991563480","105809122070"
"2020/12","삼성SDI","006400","STK","628000","628000","546000","2.172443","3.588689",,,"0.000006573","498377.5479","4.761905","7769057","369955","4378373345035","208493968811"
"2020/12","F&F홀딩스","007700","STK","84400","87500","82200","1.228197","-0.233692",,,"0.000169991","105170.0123","4.761905","1442298","68681","122031829600","5811039505"
"2020/12","서울가스","017390","STK","90500","100500","90000","2.086244","2.288494",,,"0.00457441","8276.5024","0","110569","5265","10486697900","499366567"
"2020/12","한국단자","025540","STK","62200","63000","51700","3.274962","1.911369",,,"0.000460615","52946.7742","9.52381","1650972","78618","94814014500","4514953071"
"2020/12","세아홀딩스","058650","STK","76500","81700","75700","1.583137","0.935981",,,"0.028133618","610.9009","14.285714","12139","578","954824500","45467833"
"2020/12","쌍방울","102280","STK","630","659","608","1.250066","0.333774",,,"0.000565295","4694187.1882","0","58681834","2794373","37865211026","1803105287"
"2020/12","한국철강","104700","STK","6540","6840","6300","1.784956","0.476273",,,"0.000934072","289718.6682","4.761905","4882347","232493","32103805470","1528752641"
"2020/12","호전실업","111110","STK","9140","10750","8700","3.325439","1.713019",,,"0.002472197","140489.7562","0","2474814","117848","24439526040","1163786954"
"2020/12","한국ANKOR유전","152550","STK","1635","1680","1625","0.685695","10.545878",,,"0.011761421","72527.2611","52.380952","968314","46110","1577750815","75130991"
"2020/12","화승엔터프라이즈","241590","STK","14200","14400","13200","2.200729","-0.241923",,,"0.000626062","120392.8348","9.52381","4028753","191845","55425228100","2639296576"
"2020/12","대덕전자1우","35320K","STK","8900","8900","8290","1.720037","0.252656",,,"0.002896971","117844.2261","4.761905","1697762","80846","14873668220","708269915"
"2020/12","부국증권우","001275","STK","19600","20950","19600","1.374069","17.114302",,,"0.011524142","5104.8615","19.047619","51185","2437","1054187500","50199405"
"2020/12","제일파마홀딩스","002620","STK","21200","26550","20550","2.591994","-0.347373",,,"0.001520649","75167.3203","0","1963242","93488","47432816000","2258705524"
"2020/12","SUN&L","002820","STK","5050","5050","4530","1.520355","1.605",,,"0.010159266","53892.603","4.761905","543778","25894","2559442365","121878208"
"2020/12","환인제약","016580","STK","16700","17800","15550","2.626924","3.821758",,,"0.000304006","219061.3173","14.285714","7480920","356234","126554857500","6026421786"
"2020/12","한국토지신탁","034830","STK","2020","2200","1845","2.574347","0.771631",,,"0.000342632","3305132.6158","4.761905","55082466","2622975","111340316455","5301919831"
"2020/12","LG전자우","066575","STK","63800","63800","32850","8.576605","5.581257",,,"0.000202458","242469.5534","9.52381","28907177","1376532","1577208210650","75105152888"
"2020/12","지역난방공사","071320","STK","40350","41600","39100","1.34737","-0.424476",,,"0.00185738","24082.691","0","345133","16435","13946112150","664100579"
"2020/12","조선선재","120030","STK","107000","112500","104500","1.692802","-0.053455",,,"0.002059947","4467.9936","14.285714","126422","6020","13636057000","649336048"
"2020/12","한국자산신탁","123890","STK","3940","4395","3940","1.831417","0.989397",,,"0.000575448","884609.3548","4.761905","11263463","536355","46772336980","2227254142"
"2020/12","해성디에스","195870","STK","24400","24400","19350","3.133638","4.442667",,,"0.000319109","171524.1629","9.52381","7246719","345082","154957580750","7378932417"
"2020/12","에어부산","298690","STK","3275","4550","3200","2.998226","1.289608",,,"0.00078441","765336.2444","4.761905","27100077","1290480","113245924685","5392663080"
"2020/12","현대에너지솔루션","322000","STK","39850","39850","36900","2.165641","0.577843",,,"0.000190849","278868.2774","0","4213563","200646","162065759800","7717417133"
"2020/12","솔루스첨단소재","336370","STK","49550","54900","47800","4.184748","-0.14285",,,"0.000059327","690283.9402","0","26126163","1244103","1313525586340","62548837445"
"2020/12","솔루스첨단소재2우B","33637L","STK","31550","39800","30800","3.347668","-1.117113",,,"0.003815968","17526.1042","0","610314","29063","21074173800","1003532086"
"2020/12","DL우","000215","STK","53200","56600","47750","2.265171","0.12709",,,"0.000498945","86355.6953","9.52381","1706694","89826","86834708200","4570247800"
"2020/12","삼성화재","000810","STK","187500","197000","186500","1.451191","2.867187",,,"0.00002473","365615.2175","4.761905","4083909","194472","782359238034","37255201811"
"2020/12","아모레G3우(전환)","00279K","STK","35800","37000","34800","1.49623","2.551585",,,"0.002703062","17039.6459","14.285714","263392","12542","9416126400","448386971"
"2020/12","IHQ","003560","STK","1610","1715","1500","2.39374","-1.004857",,,"0.000722095","1887134.5521","9.52381","73089327","3480444","121026086670","5763146984"
"2020/12","보령","003850","STK","19050","22450","18700","3.784836","2.316681",,,"0.000100525","722213.0386","9.52381","27356215","1302677","556754467200","26512117486"
"2020/12","남양유업","003920","STK","285000","294500","282500","1.039686","3.912084",,,"0.001470538","2991.2951","4.761905","34401","1638","9862372500","469636786"
"2020/12","한국석유","004090","STK","101500","101500","93900","0.812461","-0.153657",,,"0.002655562","4661.2233","9.52381","61414","2924","5959278300","283775157"
"2020/12","녹십자홀딩스2우","005257","STK","127000","171000","87000","8.780841","7.676943",,,"0.003770487","6512.7391","0","301542","14359","43352813100","2064419671"
"2020/12","현대차우","005385","STK","88500","90100","84800","1.312709","3.610028",,,"0.000071427","346088.0427","0","2958822","140896","260085368300","12385017538"
"2020/12","부산산업","011390","STK","115000","118000","110500","1.384006","-0.626359",,,"0.001368171","6332.8482","19.047619","151779","7228","17524400000","834495238"
"2020/12","갤럭시아에스엠","011420","STK","1430","1495","1355","2.228459","3.641442",,,"0.004067023","157214.3653","14.285714","6169147","293769","8927720285","425129537"
"2020/12","금호석유","011780","STK","145000","147000","135000","2.647953","4.798256",,,"0.000037342","208513.108","14.285714","7045088","335480","988323213004","47063010143"
"2020/12","E1","017940","STK","44650","46350","44400","1.023727","2.086959",,,"0.000757009","65742.3809","4.761905","487993","23238","22187389850","1056542374"
"2020/12","롯데손해보험","000400","STK","1750","1890","1735","1.370332","0.444062",,,"0.001277795","528838.0211","14.285714","9492035","452002","17375761325","827417206"
"2020/12","SK증권","001510","STK","802","847","792","1.169878","-0.338925",,,"0.000162422","8368562.8909","9.52381","153120341","7291445","126546804719","6026038320"
"2020/12","대한화섬","003830","STK","102000","106000","97300","2.013322","-0.14211",,,"0.022995018","638.23","9.52381","19516","929","1987647500","94649881"
"2020/12","태양금속우","004105","STK","2780","3670","2660","3.645218","2.63143",,,"0.017620558","61440.0693","9.52381","1608115","76577","5375617870","255981803"
"2020/12","현대비앤지스틸","004560","STK","9870","9970","9050","2.144043","1.468708",,,"0.001006453","204930.6932","14.285714","3220162","153341","31247761730","1487988654"
"2020/12","모나미","005360","STK","5490","6770","5140","3.27488","1.246512",,,"0.000496503","699565.4371","0","19025608","905981","116797083310","5561765872"
"2020/12","대림통상","006570","STK","3975","4060","3950","1.108165","-0.860571",,,"0.080042254","7989.4018","14.285714","160148","7626","615157840","29293230"
"2020/12","광동제약","009290","STK","10250","11200","9850","2.907347","4.73964",,,"0.000198129","466011.9166","14.285714","22483592","1070647","235843715950","11230653140"
"2020/12","모나리자","012690","STK","5040","5410","4910","1.227387","-0.757",,,"0.000673414","457299.0536","4.761905","7023220","334439","36502226620","1738201268"
"2020/12","성문전자우","014915","STK","8400","12100","7720","4.081994","1.852793",,,"0.020880454","11323.4707","14.285714","374927","17854","3825078210","182146581"
"2020/12","삼성엔지니어링","028050","STK","13250","13900","12600","1.831648","-0.907056",,,"0.000049481","2219781.0342","4.761905","47519604","2262838","635677460600","30270355267"
"2020/12","포스코스틸리온","058430","STK","17400","17900","15700","2.666111","0.240173",,,"0.001403923","70509.2349","4.761905","1957034","93192","33260109750","1583814750"
"2020/12","한세엠케이","069640","STK","3470","4010","3085","6.093255","2.607222",,,"0.007297739","260489.8693","0","10608173","505151","40857233350","1945582540"
"2020/12","세원이앤씨","091090","STK","2975","3715","2850","6.392443","2.17478",,,"0.000486045","1336914.8551","0","73301495","3490547","238430690105","11353842386"
"2020/12","CJ제일제당 우","097955","STK","167500","168500","159000","0.890531","2.393775",,,"0.000408242","14502.5546","23.809524","194029","9239","31884464500","1518307833"
"2020/12","토니모리","214420","STK","8920","9520","8820","0.966765","-0.798599",,,"0.00198725","100116.5037","0","943444","44926","8687714180","413700675"
"2020/12","SK케미칼우","28513K","STK","174000","189500","168500","2.414823","0.652541",,,"0.000300846","21038.3899","9.52381","803355","38255","143253582000","6821599143"
"2020/12","태양금속","004100","STK","1110","1210","1060","2.643164","0.519676",,,"0.005477439","244499.5639","0","9452048","450098","10890811265","518610060"
"2020/12","롯데칠성우","005305","STK","59900","61500","59700","0.732675","1.681515",,,"0.003587145","5084.6786","14.285714","49905","2376","3025520000","144072381"
"2020/12","파미셀","005690","STK","17300","21850","16350","3.916272","-0.20462",,,"0.000049978","1685247.621","9.52381","70578388","3360876","1405317319000","66919872333"
"2020/12","에넥스","011090","STK","1205","1335","995","5.140143","8.898533",,,"0.001440468","2901632.1536","4.761905","237331521","11301501","312904846134","14900230768"
"2020/12","성문전자","014910","STK","1855","1940","1795","1.332771","1.96159",,,"0.004823857","165213.5135","14.285714","2439921","116187","4610146140","219530769"
"2020/12","인지컨트롤스","023800","STK","14950","14950","10800","4.726437","1.727778",,,"0.00049543","204585.2087","9.52381","17334376","825446","227974280750","10855918131"
"2020/12","체시스","033250","STK","1975","2490","1770","3.058831","0.399445",,,"0.002191486","1083226.5983","0","19565276","931680","45306433400","2157449210"
"2020/12","종근당바이오","063160","STK","79900","102000","66800","9.889001","1.828319",,,"0.000069426","641428.9543","4.761905","52933187","2520628","4549978989700","216665666176"
"2020/12","이엔플러스","074610","STK","3590","4190","3370","2.488329","-0.652887",,,"0.00105075","584103.4776","0","15579387","741876","59506660415","2833650496"
"2020/12","GS우","078935","STK","30400","32200","30400","1.185731","11.497566",,,"0.002282278","21444.564","4.761905","199597","9505","6250621150","297648626"
"2020/12","LX하우시스","108670","STK","78000","78500","69900","2.111162","3.60523",,,"0.000179948","160050.3363","9.52381","2070036","98573","154421082000","7353384857"
"2020/12","현대오토에버","307950","STK","123500","127500","83900","4.814814","0.466222",,,"0.000100428","135921.9617","4.761905","8732843","415850","978518778400","46596132305"
"2020/12","DB하이텍1우","000995","STK","118000","118500","105500","2.055482","0.832794",,,"0.006818343","1747.7167","9.52381","67037","3192","7829339000","372825667"
"2020/12","삼익악기","002450","STK","1460","1490","1445","0.872075","0.218933",,,"0.001377369","469870.631","14.285714","7211908","343424","10568669835","503269992"
"2020/12","대한해운","005880","STK","3040","3190","2850","2.633486","0.84111",,,"0.000072027","22998174.3163","0","245475490","11689309","771666534575","36746025456"
"2020/12","삼성SDI우","006405","STK","305000","305000","281500","1.529902","8.806899",,,"0.000155818","22093.1098","14.285714","376395","17924","108944128000","5187815619"
"2020/12","GS리테일","007070","STK","34450","34900","33600","0.853878","1.222861",,,"0.000063146","490626.0638","14.285714","6079402","289495","208483133350","9927768255"
"2020/12","삼성전기우","009155","STK","92100","92100","72500","2.330459","1.381433",,,"0.000375402","57433.4067","4.761905","1213221","57772","100792910500","4799662405"
"2020/12","현대위아","011210","STK","53500","53500","46600","3.127037","8.39461",,,"0.000121935","247128.8227","4.761905","6213857","295898","310118650550","14767554788"
"2020/12","HDC","012630","STK","11050","11500","10450","2.088096","0.112773",,,"0.000271349","528000.0617","4.761905","11874826","565468","130694175950","6223532188"
"2020/12","SBS","034120","STK","23550","23700","18800","4.12849","1.963284",,,"0.000570141","154799.1641","4.761905","5080252","241917","108342986900","5159189852"
"2020/12","한미반도체","042700","STK","18100","18100","12400","3.79368","1.099799",,,"0.000185811","543895.7315","9.52381","23735961","1130284","361773662300","17227317252"
"2020/12","STX엔진","077970","STK","7280","8240","7080","3.179972","6.301015",,,"0.003298059","81275.1693","4.761905","3602857","171565","29138849380","1387564256"
"2020/12","텔코웨어","078000","STK","12100","12450","11950","1.037553","-0.232558",,,"0.003339707","27889.5892","19.047619","540315","25729","6570680700","312889557"
"2020/12","SK이노베이션","096770","STK","190000","192000","176000","2.467134","-0.540624",,,"0.000011122","531049.834","9.52381","19971193","951009","3670958668516","174807555644"
"2020/12","아이마켓코리아","122900","STK","8740","9730","8740","2.441152","7.934306",,,"0.000859694","235701.2274","4.761905","2827459","134641","26190156050","1247150288"
"2020/12","한국콜마","161890","STK","50900","50900","44850","1.768667","1.473206",,,"0.000090795","393266.7067","0","5620142","267626","265579462500","12646641071"
"2020/12","제이에스코퍼레이션","194370","STK","7520","7570","7260","1.155151","-1.273597",,,"0.005596035","51835.9889","0","589053","28050","4374548920","208311853"
"2020/12","CJ","001040","STK","92100","92100","79200","1.543267","1.287611",,,"0.000113278","157474.9028","0","2977313","141777","250808113700","11943243510"
"2020/12","삼양식품","003230","STK","101000","101500","97000","1.147703","-0.528742",,,"0.000120079","127227.8327","0","1757681","83699","175125957400","8339331305"
"2020/12","한화투자증권","003530","STK","2195","2210","2030","2.350994","1.099638",,,"0.000695115","1438513.6565","4.761905","22975326","1094063","49513933340","2357806350"
"2020/12","신영와코루","005800","STK","104500","115000","102500","2.818207","-0.243585",,,"0.028807071","428.2223","9.52381","15130","720","1622766500","77274595"
"2020/12","한농화성","011500","STK","8900","8990","7890","2.929505","-0.760406",,,"0.000991082","184038.7426","4.761905","8848653","421364","76526126240","3644101250"
"2020/12","마니커","027740","STK","683","711","676","0.758784","-0.560975",,,"0.000398746","4418459.7854","14.285714","49199703","2342843","34275228959","1632153760"
"2020/12","상신브레이크","041650","STK","3210","3505","2985","2.793631","-0.517655",,,"0.002247616","393263.9717","0","9661217","460058","31322103305","1491528729"
"2020/12","대웅제약","069620","STK","165000","275500","110500","13.672744","1.321489",,,"0.000065522","468562.3009","4.761905","38306246","1824107","6031377199500","287208438071"
"2020/12","드림텍","192650","STK","11700","14050","10900","3.611917","1.722599",,,"0.000268102","475054.1927","0","22173819","1055896","283405476050","13495498860"
"2020/12","교촌에프앤비","339770","STK","19450","21750","19050","1.777638","-0.8751",,,"0.000303804","237702.2381","0","6025031","286906","127328188400","6063247067"
"2020/12","JW중외제약","001060","STK","35050","36500","32950","2.342277","-0.482442",,,"0.000208435","283804.5009","0","5764812","274515","200540663250","9549555393"
"2020/12","만호제강","001080","STK","17500","18900","17300","2.561632","5.558805",,,"0.004467693","22084.696","4.761905","511393","24352","9171225500","436725024"
"2020/12","KISCO홀딩스","001940","STK","14200","15650","13650","2.677808","5.467385",,,"0.003284743","54307.2674","9.52381","1622053","77241","22397519550","1066548550"
"2020/12","넥센타이어1우B","002355","STK","2645","2795","2605","1.62333","-0.136381",,,"0.029836526","31945.804","4.761905","458929","21854","1225375375","58351208"
"2020/12","유안타증권","003470","STK","3055","3190","2960","1.659997","-0.042827",,,"0.001012919","687883.359","4.761905","8790321","418587","27183506590","1294452695"
"2020/12","한성기업","003680","STK","8310","9020","7870","2.155663","-0.194663",,,"0.002449409","104489.1417","0","1763853","83993","15388493990","732785428"
"2020/12","롯데지주우","00499K","STK","63700","72400","63300","1.690481","2.337162",,,"0.005394594","8495.002","0","121250","5774","8353944200","397806867"
"2020/12","미래에셋증권","006800","STK","9440","10350","9290","2.090229","3.9322",,,"0.0000507","2707625.5813","9.52381","59406936","2828902","585880387300","27899066062"
"2020/12","동양철관","008970","STK","1120","1180","1080","2.137455","0.769295",,,"0.001228096","1091649.7614","0","27008431","1286116","30823226435","1467772687"
"2020/12","한솔PNS","010420","STK","1730","1730","1610","1.765647","1.254048",,,"0.005247731","222780.9985","0","7405143","352626","12806539625","609835220"
"2020/12","경동인베스트","012320","STK","31200","31450","28550","1.4034","-0.180511",,,"0.006752298","9664.7716","0","120803","5753","3627639050","172744717"
"2020/12","두올","016740","STK","3375","3475","3300","1.073551","1.032004",,,"0.001266467","440942.6077","0","4284124","204006","14550359450","692874260"
"2020/12","HDC랩스","039570","STK","10500","10900","9440","2.391558","2.48908",,,"0.001714983","112136.0279","9.52381","1713819","81610","17422899860","829661898"
"2020/12","디아이씨","092200","STK","2940","3825","1385","12.668001","1.411743",,,"0.002637696","921170.07","9.52381","130311387","6205304","391268614110","18631838767"
"2020/12","진양홀딩스","100250","STK","2815","2880","2770","0.991611","1.580379",,,"0.001302306","410706.924","14.285714","4063381","193494","11456623425","545553496"
"2020/12","인터지스","129260","STK","3300","3570","2745","4.685983","3.605856",,,"0.001920349","318796.4832","0","30005298","1428824","98953214980","4712057856"
"2020/12","애경케미칼","161000","STK","8940","9560","8940","1.745067","0.032626",,,"0.00056712","166729.5717","19.047619","5087109","242243","46636189940","2220770950"
"2020/12","미래에셋맵스리츠","357250","STK","4755","4910","4755","0.552048","1.920155",,,"0.002702913","120384.6058","9.52381","786888","37471","3800607645","180981316"
"2020/12","삼아알미늄","006110","STK","11550","11550","8750","8.744864","5.490221",,,"0.00063495","511093.3943","0","33018594","1572314","345174280150","16436870483"
"2020/12","오뚜기","007310","STK","577000","585000","552000","0.745018","2.019236",,,"0.0001702","9933.8007","14.285714","124304","5919","69956111000","3331243381"
"2020/12","영보화학","014440","STK","3705","4015","3620","1.555741","1.073121",,,"0.004635811","95210.211","0","1295193","61676","4974892585","236899647"
"2020/12","조일알미늄","018470","STK","620","823","620","4.068421","11.128462",,,"0.009121381","231448.6336","4.761905","19226738","915559","13396941580","637949599"
"2020/12","LG헬로비전","037560","STK","3880","3970","3825","0.700683","2.043188",,,"0.000445146","1508566.487","0","7849601","373791","30466258660","1450774222"
"2020/12","에이블씨엔씨","078520","STK","7400","8140","7250","1.807157","-0.039166",,,"0.002436647","102053.1568","4.761905","1632712","77748","12751659140","607221864"
"2020/12","JW홀딩스","096760","STK","5830","6040","5670","1.713976","-0.398122",,,"0.00062426","491835.0441","0","9594361","456874","56446412320","2687924396"
"2020/12","서연이화","200880","STK","7320","8200","5120","7.909114","7.126425",,,"0.00028646","1696022.6988","4.761905","103020683","4905747","805754899370","38369280922"
"2020/12","가온전선","000500","STK","21800","22900","21650","1.6182","0.292379",,,"0.00296888","21571.4844","4.761905","429653","20460","9614297750","457823702"
"2020/12","흥국화재우","000545","STK","7450","12300","6890","4.950923","2.179723",,,"0.014658135","13445.9094","4.761905","1261409","60067","12824506710","610690796"
"2020/12","CJ우","001045","STK","56700","56700","50400","1.21329","1.322968",,,"0.001815713","16972.8455","14.285714","191809","9134","10089142700","480435367"
"2020/12","삼성제약","001360","STK","6050","6120","3735","6.786426","6.852295",,,"0.000172267","2764020.6539","9.52381","322674040","15365430","1691233969385","80534950923"
"2020/12","대상우","001685","STK","17950","19200","17750","1.39107","0.972149",,,"0.006166623","11118.5273","4.761905","183195","8724","3370087150","160480340"
"2020/12","아세아제지","002310","STK","37250","40500","36900","1.824838","0.266897",,,"0.000325786","100674.4745","9.52381","2348335","111825","90726027600","4320287029"
"2020/12","TYM","002900","STK","1575","1705","1475","2.303624","1.125645",,,"0.000629587","2037120.3524","4.761905","35988171","1713722","57784415230","2751638820"
"2020/12","HLB글로벌","003580","STK","5400","5880","5200","2.823954","2.601387",,,"0.000699889","491126.3798","9.52381","13538593","644695","77300946970","3680997475"
"2020/12","동방","004140","STK","2290","2400","2125","2.966267","-0.926435",,,"0.000397004","2054498.6585","4.761905","83153669","3959699","193855823320","9231229682"
"2020/12","깨끗한나라우","004545","STK","20900","23650","20150","1.634693","2.610739",,,"0.068887858","2401.6064","9.52381","34611","1648","762259950","36298093"
"2020/12","코스모신소재","005070","STK","19650","19650","15300","4.204395","1.639305",,,"0.000076814","1128252.2208","4.761905","63839277","3039966","1134892941900","54042521043"
"2020/12","롯데칠성","005300","STK","108500","114000","98700","1.980683","-0.658233",,,"0.000282688","53100.2049","4.761905","1092473","52023","117165057600","5579288457"
"2020/12","대한유화","006650","STK","230000","250000","216000","1.953163","0.528317",,,"0.000086831","66855.4145","9.52381","1489770","70941","344062295000","16383918810"
"2020/12","이건산업","008250","STK","10700","10700","8890","2.723473","0.932672",,,"0.000674955","483172.4923","0","11312621","538696","111719101300","5319957205"
"2020/12","에이엔피","015260","STK","1635","2020","1415","6.921152","7.461137",,,"0.00179211","936071.9835","0","37078171","1765627","65141229660","3101963317"
"2020/12","제일기획","030000","STK","20600","21800","20450","1.559986","1.315969",,,"0.000135831","511633.2996","4.761905","8534981","406428","178950591088","8521456718"
"2020/12","대호에이엘","069460","STK","2475","2715","2455","1.918208","-1.321011",,,"0.000883262","795185.1769","0","16949775","807132","43733931400","2082568162"
"2020/12","농심홀딩스","072710","STK","77400","77400","73600","0.940107","6.058696",,,"0.000738902","19551.9326","14.285714","233701","11129","17442621900","830601043"
"2020/12","휠라홀딩스","081660","STK","43700","45400","41350","1.82452","-1.536737",,,"0.000107452","302470.4297","0","7974654","379745","344223770600","16391608124"
"2020/12","한전산업","130660","STK","4765","5350","3945","6.269144","13.502682",,,"0.0012375","829783.661","4.761905","22874560","1089265","117067002090","5574619147"
"2020/12","시디즈","134790","STK","55500","58800","50700","2.93296","3.262964",,,"0.003535664","10364.6246","4.761905","433387","20637","24759413800","1179019705"
"2020/12","DSR","155660","STK","6250","6590","5450","3.559293","2.212658",,,"0.001672629","225911.8484","0","8551188","407199","53717916230","2557996011"
