종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"002410","범양건영","KOSPI","건설업","37800","0","0.00","37900359000"
"084870","베이직하우스","KOSPI","섬유의복","14650","150","1.03","305552398350"
"096300","베트남개발1","KOSPI","기타금융","481","0","0.00","59481350812"
"007210","벽산","KOSPI","비금속광물","1965","-25","-1.26","134720400000"
"002530","벽산건설","KOSPI","건설업","1285","0","0.00","7044842880"
"002535","벽산건설우","KOSPI","건설업","3975","0","0.00","190108350"
"002760","보락","KOSPI","화학","3250","-10","-0.31","38935000000"
"003850","보령제약","KOSPI","의약품","23450","150","0.64","163587200000"
"004740","보루네오","KOSPI","기타제조업","2180","15","0.69","69897272420"
"000890","보해양조","KOSPI","음식료품","757","3","0.40","33247561120"
"000895","보해양조우","KOSPI","음식료품","21200","0","0.00","540812000"
"003000","부광약품","KOSPI","의약품","14050","-50","-0.35","398241630000"
"001270","부국증권","KOSPI","증권","17450","-50","-0.29","180954510700"
"001275","부국증권우","KOSPI","증권","11300","0","0.00","33900000000"
"026940","부국철강","KOSPI","철강금속","1990","-20","-1.00","39800000000"
"015350","부산가스","KOSPI","전기가스업","20500","-50","-0.24","225500000000"
"011390","부산산업","KOSPI","비금속광물","15150","0","0.00","15998400000"
"005030","부산주공","KOSPI","운수장비","1620","-50","-2.99","21255048000"
"100220","비상교육","KOSPI","서비스업","14000","-200","-1.41","181581400000"
"005180","빙그레","KOSPI","음식료품","112000","1500","1.36","1103338992000"
"003960","사조대림","KOSPI","음식료품","13500","200","1.50","80467762500"
"003965","사조대림우","KOSPI","음식료품","54600","-7300","-11.79","206388000"
"007160","사조산업","KOSPI","농업, 임업 및 어업","50300","100","0.20","251500000000"
"014710","사조씨푸드","KOSPI","음식료품","6130","40","0.66","105549668590"
"006090","사조오양","KOSPI","농업, 임업 및 어업","11450","-50","-0.43","49922000000"
"079660","사조해표","KOSPI","음식료품","12150","0","0.00","86994000000"
"005090","삼광유리","KOSPI","비금속광물","70500","-400","-0.56","342236469000"
"005610","삼립식품","KOSPI","음식료품","24900","-300","-1.19","214862324100"
"001470","삼부토건","KOSPI","건설업","4090","20","0.49","32730989830"
"006400","삼성SDI","KOSPI","전기전자","151000","-1000","-0.66","6879309491000"
"006405","삼성SDI우","KOSPI","전기전자","49500","-900","-1.79","80085852000"
"006660","삼성공조","KOSPI","운수장비","7210","40","0.56","58590723940"
"000830","삼성물산","KOSPI","유통업","62600","500","0.81","9779232026400"
"000835","삼성물산우","KOSPI","유통업","18500","100","0.54","86000080500"
"032830","삼성생명","KOSPI","보험","94300","-1500","-1.57","18860000000000"
"028050","삼성엔지니어링","KOSPI","서비스업","165500","500","0.30","6620000000000"
"009150","삼성전기","KOSPI","전기전자","99200","-1300","-1.29","7409614643200"
"009155","삼성전기우","KOSPI","전기전자","28150","-750","-2.60","81831599600"
"005930","삼성전자","KOSPI","전기전자","1522000","26000","1.74","224189590914000"
"005935","삼성전자우","KOSPI","전기전자","852000","10000","1.19","19454079804000"
"004000","삼성정밀화학","KOSPI","화학","61000","-700","-1.13","1573800000000"
"001360","삼성제약","KOSPI","의약품","2750","25","0.92","26234417000"
"010140","삼성중공업","KOSPI","운수장비","38550","850","2.25","8900246130300"
"010145","삼성중공우","KOSPI","운수장비","26500","200","0.76","3043392500"
"016360","삼성증권","KOSPI","증권","53400","0","0.00","4081637811000"
"068290","삼성출판사","KOSPI","서비스업","3830","10","0.26","38300000000"
"029780","삼성카드","KOSPI","기타금융","36500","150","0.41","4228849521500"
"012450","삼성테크윈","KOSPI","전기전자","59700","-300","-0.50","3171861000000"
"000810","삼성화재","KOSPI","보험","218000","1000","0.46","10327714466000"
"000815","삼성화재우","KOSPI","보험","81600","-200","-0.24","260467200000"
"006110","삼아알미늄","KOSPI","철강금속","2970","40","1.37","32670000000"
"145990","삼양사","KOSPI","음식료품","49800","600","1.22","212242271400"
"145995","삼양사우","KOSPI","음식료품","26500","0","0.00","4364020000"
"003230","삼양식품","KOSPI","음식료품","24350","50","0.21","183428915250"
"008720","삼양엔텍","KOSPI","기계","19350","-350","-1.78","23907312000"
"008080","삼양옵틱스","KOSPI","의료정밀","717","-17","-2.32","66284337675"
"003940","삼양제넥스","KOSPI","음식료품","56400","400","0.71","168405718800"
"003945","삼양제넥우","KOSPI","음식료품","28850","-50","-0.17","7759986450"
"002170","삼양통상","KOSPI","기타제조업","21400","-150","-0.70","64200000000"
"000070","삼양홀딩스","KOSPI","서비스업","71000","-1100","-1.53","547054787000"
"000075","삼양홀딩스우","KOSPI","서비스업","31000","-300","-0.96","6895020000"
"002810","삼영무역","KOSPI","유통업","9450","-20","-0.21","155609587350"
"005680","삼영전자","KOSPI","전기전자","8660","0","0.00","173200000000"
"004920","삼영홀딩스","KOSPI","유통업","1560","-50","-3.11","26098644000"
"003720","삼영화학","KOSPI","화학","3435","-35","-1.01","116790000000"
"023000","삼원강재","KOSPI","운수장비","4635","25","0.54","185400000000"
"004380","삼익THK","KOSPI","기계","5480","-20","-0.36","115080000000"
"002450","삼익악기","KOSPI","기타제조업","1295","-15","-1.15","91337537515"
"000520","삼일제약","KOSPI","의약품","4475","-55","-1.21","24612500000"
"009770","삼정펄프","KOSPI","종이목재","42750","-1150","-2.62","85499016750"
"005500","삼진제약","KOSPI","의약품","10650","250","2.40","148035000000"
"004690","삼천리","KOSPI","전기가스업","124500","2000","1.63","504850612500"
"001880","삼호","KOSPI","건설업","1610","-25","-1.53","23184000000"
"010960","삼호개발","KOSPI","건설업","2000","-35","-1.72","50000000000"
"004450","삼화왕관","KOSPI","기계","21000","0","0.00","45241959000"
"009470","삼화전기","KOSPI","전기전자","3005","10","0.33","19874529100"
"011230","삼화전자","KOSPI","전기전자","1360","20","1.49","15800208000"
"001820","삼화콘덴서","KOSPI","전기전자","6250","40","0.64","64968750000"
"000390","삼화페인트","KOSPI","화학","4350","80","1.87","97440000000"
"000360","삼환기업","KOSPI","건설업","1730","0","0.00","20457760350"
"000365","삼환기업우","KOSPI","건설업","1150","0","0.00","1667723100"
"013700","삼환까뮤","KOSPI","건설업","1970","135","7.36","8894999160"
"041650","상신브레이크","KOSPI","운수장비","3680","25","0.68","79014936000"
"075180","새론오토모티브","KOSPI","운수장비","5660","-40","-0.70","108672000000"
"007540","샘표식품","KOSPI","음식료품","29000","-50","-0.17","128876000000"
"017390","서울가스","KOSPI","전기가스업","80200","0","0.00","401000000000"
"004410","서울식품","KOSPI","음식료품","2150","-15","-0.69","28415260000"
"004415","서울식품우","KOSPI","음식료품","11350","-150","-1.30","1009923000"
"021050","서원","KOSPI","철강금속","3285","20","0.61","91896528150"
"008490","서흥캅셀","KOSPI","화학","18550","-150","-0.80","214607046150"
"007610","선도전기","KOSPI","전기전자","2565","50","1.99","46170000000"
"136490","선진","KOSPI","음식료품","13150","-150","-1.13","107041000000"
"014300","선진지주","KOSPI","음식료품","18650","0","0.00","25848900000"
"002820","선창산업","KOSPI","종이목재","6460","-10","-0.15","66896594600"
"014910","성문전자","KOSPI","전기전자","1720","10","0.58","23429428920"
"014915","성문전자우","KOSPI","전기전자","2300","0","0.00","1380000000"
"003080","성보화학","KOSPI","화학","25500","-200","-0.78","51051000000"
"004980","성신양회","KOSPI","비금속광물","4700","20","0.43","89987398500"
"004987","성신양회2우B","KOSPI","비금속광물","14350","1850","14.80","3166944550"
"004989","성신양회3우B","KOSPI","비금속광물","3650","100","2.82","1047177700"
"004985","성신양회우","KOSPI","비금속광물","2050","10","0.49","1508072250"
"011300","성안","KOSPI","섬유의복","847","5","0.59","48158607420"
"005980","성지건설","KOSPI","건설업","4930","195","4.12","48024737180"
"051310","성진지오텍","KOSPI","기계","10750","-50","-0.46","559717218500"
"000180","성창기업지주","KOSPI","서비스업","17900","0","0.00","107400000000"
"002420","세기상사","KOSPI","서비스업","30700","1350","4.60","12513074400"
"004360","세방","KOSPI","운수창고업","17600","0","0.00","295680000000"
"004367","세방2우B","KOSPI","운수창고업","14600","0","0.00","36626874000"
"004365","세방우","KOSPI","운수창고업","4635","0","0.00","17099673750"
"004490","세방전지","KOSPI","전기전자","47150","-950","-1.98","660100000000"
"001430","세아베스틸","KOSPI","철강금속","28650","-550","-1.88","1027449709350"
"003030","세아제강","KOSPI","철강금속","92700","-1000","-1.07","556200000000"
"019440","세아특수강","KOSPI","철강금속","19450","-400","-2.02","166686500000"
"058650","세아홀딩스","KOSPI","서비스업","82700","1300","1.60","330800000000"
"013000","세우글로벌","KOSPI","유통업","1085","15","1.40","25704414925"
"013005","세우글로벌우","KOSPI","유통업","91000","200","0.22","421694000"
"091090","세원셀론텍","KOSPI","기계","3850","-45","-1.16","139455443050"
"021820","세원정공","KOSPI","운수장비","17250","-50","-0.29","172500000000"
"067830","세이브존I&C","KOSPI","유통업","2700","0","0.00","110810416500"
"033530","세종공업","KOSPI","운수장비","11850","-250","-2.07","237644995500"
"027970","세하","KOSPI","종이목재","1225","-35","-2.78","53136715975"
"004430","송원산업","KOSPI","화학","11900","150","1.28","285600000000"
"017550","수산중공업","KOSPI","기계","1695","-5","-0.29","85513750050"
"017555","수산중공우","KOSPI","기계","203000","-1500","-0.73","207060000"
"002200","수출포장","KOSPI","종이목재","17250","-100","-0.58","69000000000"
"093230","쉘라인","KOSPI","전기전자","1045","5","0.48","25035587500"
"003060","슈넬생명과학","KOSPI","의약품","793","53","7.16","94017475734"
"053210","스카이라이프","KOSPI","서비스업","33450","1100","3.40","1598270971200"
"016590","신대양제지","KOSPI","종이목재","22150","100","0.45","79537726200"
"029530","신도리코","KOSPI","전기전자","63000","0","0.00","635041827000"
"004970","신라교역","KOSPI","농업, 임업 및 어업","23850","50","0.21","381600000000"
"011930","신성솔라에너지","KOSPI","전기전자","1565","35","2.29","57799889905"
"104120","신성에프에이","KOSPI","기계","794","9","1.15","13995252028"
"104110","신성이엔지","KOSPI","기계","1300","10","0.78","22914140600"
"005390","신성통상","KOSPI","유통업","887","13","1.49","127469341930"
"004170","신세계","KOSPI","유통업","218500","500","0.23","2151172048500"
"035510","신세계 I&C","KOSPI","서비스업","51500","-700","-1.34","88580000000"
"034300","신세계건설","KOSPI","건설업","11250","100","0.90","45000000000"
"031430","신세계인터내셔날","KOSPI","유통업","89200","2100","2.41","636888000000"
"031440","신세계푸드","KOSPI","서비스업","101000","1500","1.51","346288600000"
"005800","신영와코루","KOSPI","섬유의복","97300","2300","2.42","87570000000"
"001720","신영증권","KOSPI","증권","32800","150","0.46","307868573600"
"001725","신영증권우","KOSPI","증권","29300","0","0.00","206675255900"
"025620","신우","KOSPI","기타제조업","730","6","0.83","30913030410"
"009270","신원","KOSPI","섬유의복","1435","10","0.70","90840335950"
"009275","신원우","KOSPI","섬유의복","10200","0","0.00","925548000"
"014350","신일건업","KOSPI","건설업","1195","20","1.70","7170000000"
"002700","신일산업","KOSPI","유통업","683","2","0.29","34785065011"
"019170","신풍제약","KOSPI","의약품","5290","100","1.93","214415179300"
"019175","신풍제약우","KOSPI","의약품","3085","-5","-0.16","6787000000"
"002870","신풍제지","KOSPI","종이목재","7800","0","0.00","27267786000"
"005450","신한","KOSPI","건설업","4600","-5","-0.11","32305059400"
"055550","신한지주","KOSPI","기타금융","38850","250","0.65","18422653954950"
"001770","신화실업","KOSPI","철강금속","12450","0","0.00","15125231100"
"004080","신흥","KOSPI","유통업","7100","-400","-5.33","68160000000"
"102280","쌍방울","KOSPI","섬유의복","1065","15","1.43","88517698650"
"047400","쌍용머티리얼","KOSPI","비금속광물","2040","-30","-1.45","85680000000"
"003410","쌍용양회","KOSPI","비금속광물","5670","-130","-2.24","423324672120"
"003417","쌍용양회2우B","KOSPI","비금속광물","16150","-150","-0.92","244252600"
"003419","쌍용양회3우B","KOSPI","비금속광물","4870","-10","-0.20","773380350"
"00341A","쌍용양회4우B","KOSPI","비금속광물","62100","0","0.00","77625000000"
"00341D","쌍용양회5우B","KOSPI","비금속광물","8000","0","0.00","31280400000"
"003415","쌍용양회우","KOSPI","비금속광물","2685","-55","-2.01","828958845"
"003620","쌍용차","KOSPI","운수장비","5310","10","0.19","651402343710"
"004770","써니전자","KOSPI","전기전자","2195","285","14.92","42714700000"
"008700","아남전자","KOSPI","전기전자","584","-16","-2.67","45040894880"
"008705","아남전자우","KOSPI","전기전자","10300","0","0.00","285207000"
"002790","아모레G","KOSPI","서비스업","467500","-4500","-0.95","3730228315000"
"002797","아모레G2우B","KOSPI","서비스업","553000","0","0.00","147496160000"
"002795","아모레G우","KOSPI","서비스업","128000","4000","3.23","82480256000"
"090430","아모레퍼시픽","KOSPI","화학","1214000","-16000","-1.30","7096860686000"
"090435","아모레퍼시픽우","KOSPI","화학","380500","-8500","-2.19","401725431500"
"090370","아비스타","KOSPI","섬유의복","5940","230","4.03","77220000000"
"002030","아세아시멘트","KOSPI","비금속광물","60500","600","1.00","286705204500"
"002310","아세아제지","KOSPI","종이목재","15100","350","2.37","91229066000"
"009385","아세아페우B","KOSPI","종이목재","1505","0","0.00","3680524155"
"009380","아세아페이퍼텍","KOSPI","종이목재","8550","0","0.00","58540199850"
"083570","아시아10호","KOSPI","서비스업","4855","0","0.00","12661378775"
"083580","아시아11호","KOSPI","서비스업","4865","0","0.00","12687457825"
"083590","아시아12호","KOSPI","서비스업","4870","10","0.21","12700497350"
"083600","아시아13호","KOSPI","서비스업","4825","25","0.52","12583141625"
"083610","아시아14호","KOSPI","서비스업","4900","0","0.00","9536350600"
"083620","아시아15호","KOSPI","서비스업","4865","0","0.00","9470126295"
"080180","아시아1호","KOSPI","서비스업","5030","0","0.00","22961698500"
"081190","아시아2호","KOSPI","서비스업","5060","0","0.00","9510953100"
"081200","아시아3호","KOSPI","서비스업","5050","0","0.00","9492156750"
"081210","아시아4호","KOSPI","서비스업","5050","0","0.00","6670545000"
"082240","아시아5호","KOSPI","서비스업","5020","0","0.00","15657580800"
"082250","아시아6호","KOSPI","서비스업","4990","0","0.00","15564009600"
"082260","아시아7호","KOSPI","서비스업","4985","-10","-0.20","15548414400"
"081930","아시아8호","KOSPI","서비스업","4850","45","0.94","11793454000"
"081940","아시아9호","KOSPI","서비스업","5030","0","0.00","13438801900"
"020560","아시아나항공","KOSPI","운수창고업","6190","30","0.49","1207677449350"
"122900","아이마켓코리아","KOSPI","유통업","28450","0","0.00","1022588023000"
"010780","아이에스동서","KOSPI","비금속광물","10050","-200","-1.95","256611986550"
"033660","아주캐피탈","KOSPI","기타금융","4010","-35","-0.87","230759018900"
"007190","아트원제지","KOSPI","종이목재","1965","-35","-1.75","30397021230"
"007197","아트원제지2우B","KOSPI","종이목재","2600","-140","-5.11","1459273400"
"007195","아트원제지우","KOSPI","종이목재","10350","350","3.50","279563850"
"101140","아티스","KOSPI","유통업","1110","20","1.83","12461222970"
"003190","알앤엘바이오","KOSPI","의약품","3365","0","0.00","313131394080"
"161000","애경유화","KOSPI","화학","58000","200","0.35","185832000000"
"011090","에넥스","KOSPI","기타제조업","425","0","0.00","19326450000"
"093240","에리트베이직","KOSPI","섬유의복","2275","-10","-0.44","23454010125"
"005850","에스엘","KOSPI","운수장비","14150","150","1.07","479191023500"
"012750","에스원","KOSPI","서비스업","69900","-1800","-2.51","2656142542200"
"023960","에쓰씨엔지니어링","KOSPI","서비스업","3100","50","1.64","31548644200"
"078520","에이블씨엔씨","KOSPI","화학","78900","-300","-0.38","815781973800"
"015260","에이엔피","KOSPI","전기전자","849","0","0.00","32732992938"
"036570","엔씨소프트","KOSPI","서비스업","150500","5000","3.44","3295586091000"
"085310","엔케이","KOSPI","기계","3200","-65","-1.99","102804864000"
"069640","엠케이트렌드","KOSPI","섬유의복","8430","50","0.60","67440000000"
"014440","영보화학","KOSPI","화학","2990","-5","-0.17","59800000000"
"111770","영원무역","KOSPI","유통업","33000","-1250","-3.65","1346778444000"
"009970","영원무역홀딩스","KOSPI","서비스업","59700","2700","4.74","814044842400"
"003520","영진약품","KOSPI","의약품","1620","5","0.31","287744400000"
"000670","영풍","KOSPI","철강금속","1115000","102000","10.07","2053874600000"
"006740","영풍제지","KOSPI","종이목재","16700","0","0.00","37074000000"
"012280","영화금속","KOSPI","운수장비","1020","-5","-0.49","48138559320"
"012160","영흥철강","KOSPI","철강금속","1730","-25","-1.42","97255825200"
"015360","예스코","KOSPI","전기가스업","28650","150","0.53","171900000000"
"007310","오뚜기","KOSPI","음식료품","218500","-3500","-1.58","751640000000"
"002630","오리엔트바이오","KOSPI","의약품","749","5","0.67","60078486902"
"001800","오리온","KOSPI","음식료품","1099000","20000","1.85","6557612110000"
"010600","와이비로드","KOSPI","유통업","1190","40","3.48","14613706940"
"004940","외환은행","KOSPI","은행","7620","-10","-0.13","4914190014120"
"053000","우리금융","KOSPI","기타금융","11800","0","0.00","9510981012000"
"118000","우리들생명과학","KOSPI","유통업","685","3","0.44","54694526440"
"004720","우리들제약","KOSPI","의약품","697","9","1.31","53809001511"
"005940","우리투자증권","KOSPI","증권","11850","-100","-0.84","2361158276550"
"005945","우리투자증권우","KOSPI","증권","4595","10","0.22","86712097960"
"021960","우리파이낸셜","KOSPI","기타금융","16800","0","0.00","361067750400"
"006980","우성사료","KOSPI","음식료품","2955","0","0.00","91309500000"
"017370","우신시스템","KOSPI","기계","2350","-15","-0.63","32900000000"
"105840","우진","KOSPI","의료정밀","6250","50","0.81","108500000000"
"049800","우진플라임","KOSPI","기계","4715","115","2.50","47150000000"
"095720","웅진씽크빅","KOSPI","서비스업","6550","210","3.31","189510888000"
"103130","웅진에너지","KOSPI","전기전자","1795","-25","-1.37","119778055990"
"008000","웅진케미칼","KOSPI","화학","725","20","2.84","336137922650"
"016880","웅진홀딩스","KOSPI","서비스업","1920","15","0.79","115723234560"
"005820","원림","KOSPI","섬유의복","12950","500","4.02","28490000000"
"008600","윌비스","KOSPI","유통업","1465","100","7.33","86384530750"
"033270","유나이티드제약","KOSPI","의약품","8840","10","0.11","136886728160"
"014830","유니드","KOSPI","화학","38200","0","0.00","251549635800"
"007120","유니모씨앤씨","KOSPI","전기전자","4340","40","0.93","100211663300"
"000910","유니온","KOSPI","비금속광물","4360","60","1.40","68066658840"
"003640","유니온스틸","KOSPI","철강금속","11600","0","0.00","119016000000"
"011330","유니켐","KOSPI","기타제조업","400","-3","-0.74","13080000000"
"077500","유니퀘스트","KOSPI","유통업","9280","80","0.87","122964482240"
"002920","유성기업","KOSPI","운수장비","3220","85","2.71","83550950000"
"011690","유양디앤유","KOSPI","전기전자","961","11","1.16","35914818740"
"072130","유엔젤","KOSPI","서비스업","5220","20","0.38","68880269880"
"000220","유유제약","KOSPI","의약품","7260","490","7.24","42336327000"
"000225","유유제약1우","KOSPI","의약품","2520","30","1.20","2856331800"
"000227","유유제약2우B","KOSPI","의약품","5380","0","0.00","882750400"
"001200","유진투자증권","KOSPI","증권","2605","-15","-0.57","151031173890"
"000100","유한양행","KOSPI","의약품","173000","-5500","-3.08","1929390458000"
"000105","유한양행우","KOSPI","의약품","94500","1800","1.94","22319766000"
"003460","유화증권","KOSPI","증권","12550","-150","-1.18","142323061650"
"003465","유화증권우","KOSPI","증권","10700","0","0.00","37399549500"
"008730","율촌화학","KOSPI","화학","8120","-10","-0.12","201376000000"
"008250","이건산업","KOSPI","종이목재","7770","20","0.26","60759348720"
"025820","이구산업","KOSPI","철강금속","1270","0","0.00","42471340000"
"139480","이마트","KOSPI","유통업","238000","4000","1.71","6634444922000"
"007660","이수페타시스","KOSPI","전기전자","4635","25","0.54","191279024730"
"005950","이수화학","KOSPI","화학","21850","650","3.07","333824300000"
"015020","이스타코","KOSPI","서비스업","514","0","0.00","22025722400"
"074610","이엔쓰리","KOSPI","기계","301","0","0.00","17464771898"
"102460","이연제약","KOSPI","의약품","13500","100","0.75","174150000000"
"084680","이월드","KOSPI","서비스업","671","50","8.05","47015539428"
"138440","이코리아리츠","KOSPI","서비스업","5050","10","0.20","8961730000"
"000760","이화산업","KOSPI","유통업","6610","-180","-2.65","18508000000"
"014990","인디에프","KOSPI","섬유의복","495","10","2.06","29171832525"
"023800","인지컨트롤스","KOSPI","운수장비","7260","0","0.00","110062529280"
"034590","인천도시가스","KOSPI","전기가스업","22000","-300","-1.35","88000000000"
"129260","인터지스","KOSPI","운수창고업","7900","450","6.04","117483909900"
"023810","인팩","KOSPI","운수장비","3535","-35","-0.98","35350000000"
"000230","일동제약","KOSPI","의약품","11900","200","1.71","298309973500"
"013360","일성건설","KOSPI","건설업","4595","-55","-1.18","21866171360"
"013367","일성건설2우B","KOSPI","건설업","14250","-450","-3.06","885267000"
"013365","일성건설우B","KOSPI","건설업","4600","0","0.00","2675709600"
"003120","일성신약","KOSPI","의약품","84500","0","0.00","224770000000"
"003200","일신방직","KOSPI","섬유의복","77100","-600","-0.77","185040000000"
"007110","일신석재","KOSPI","비금속광물","794","3","0.38","61500548340"
"007570","일양약품","KOSPI","의약품","27200","-100","-0.37","486750963200"
"007575","일양약품우","KOSPI","의약품","16000","-350","-2.14","7121280000"
"008500","일정실업","KOSPI","섬유의복","14700","-100","-0.68","17640000000"
"081000","일진다이아","KOSPI","화학","6600","160","2.48","74434635000"
"020760","일진디스플","KOSPI","전기전자","22100","50","0.23","606059968800"
"020150","일진머티리얼즈","KOSPI","전기전자","9000","0","0.00","352800000000"
"103590","일진전기","KOSPI","전기전자","4535","-5","-0.11","168159568650"
"015860","일진홀딩스","KOSPI","서비스업","1790","-10","-0.56","88331994570"
"033240","자화전자","KOSPI","전기전자","18200","-150","-0.82","324324000000"
"000950","전방","KOSPI","섬유의복","25050","450","1.83","42084000000"
"006350","전북은행","KOSPI","은행","4190","-40","-0.95","279994076780"
"030000","제일기획","KOSPI","서비스업","21550","200","0.94","2479138398750"
"001300","제일모직","KOSPI","화학","94200","100","0.11","4939626724200"
"002620","제일약품","KOSPI","의약품","12700","50","0.40","188595000000"
"001560","제일연마","KOSPI","비금속광물","5350","50","0.94","53500000000"
"006220","제주은행","KOSPI","은행","4430","30","0.68","98030468820"
"004910","조광페인트","KOSPI","화학","4135","-10","-0.24","52928000000"
"004700","조광피혁","KOSPI","기타제조업","19800","300","1.54","131652932400"
"001550","조비","KOSPI","화학","12100","250","2.11","30936856500"
"000480","조선내화","KOSPI","비금속광물","59800","-400","-0.66","239200000000"
"120030","조선선재","KOSPI","기계","34550","750","2.22","43451842050"
"018470","조일알미늄","KOSPI","철강금속","1020","37","3.76","70992000000"
"002600","조흥","KOSPI","음식료품","77500","0","0.00","46500000000"
"001630","종근당","KOSPI","의약품","37000","50","0.14","482850000000"
"063160","종근당바이오","KOSPI","의약품","12350","450","3.78","64584189150"
"044380","주연테크","KOSPI","전기전자","800","104","14.94","34320000000"
"950070","중국고섬","KOSPI","서비스업","4165","0","0.00","124950000000"
"900050","중국원양자원","KOSPI","서비스업","2470","95","4.00","185454740770"
"007630","지에스인스트루","KOSPI","전기전자","583","8","1.39","17179841085"
"013870","지엠비코리아","KOSPI","운수장비","5230","30","0.58","99748024400"
"071320","지역난방공사","KOSPI","전기가스업","74000","700","0.95","856827056000"
"010580","지코","KOSPI","운수장비","586","7","1.21","16239630480"
"088790","진도","KOSPI","유통업","4590","-10","-0.22","46011624210"
"003780","진양산업","KOSPI","화학","2250","-50","-2.17","22500000000"
"010640","진양폴리","KOSPI","화학","1615","-50","-3.00","16150000000"
"100250","진양홀딩스","KOSPI","서비스업","1565","-15","-0.95","87476131980"
"051630","진양화학","KOSPI","화학","1750","-5","-0.28","21000000000"
"002780","진흥기업","KOSPI","건설업","648","13","2.05","291033517752"
"002787","진흥기업2우B","KOSPI","건설업","1350","-80","-5.59","397990800"
"002785","진흥기업우B","KOSPI","건설업","795","8","1.02","681488310"
"009310","참엔지니어링","KOSPI","기계","1885","-5","-0.26","61526100285"
"000650","천일고속","KOSPI","운수창고업","27050","-850","-3.05","38660401000"
"012600","청호컴넷","KOSPI","기계","6870","20","0.29","41950335960"
"033250","체시스","KOSPI","운수장비","1400","0","0.00","23226735000"
"006380","카프로","KOSPI","화학","12500","100","0.81","500000000000"
"149130","케이비부국위탁리츠","KOSPI","서비스업","3945","-35","-0.88","12624000000"
"029460","케이씨텍","KOSPI","의료정밀","3700","30","0.82","123555520800"
"007460","케이아이씨","KOSPI","기계","708","5","0.71","20326212012"
"145270","케이탑리츠","KOSPI","서비스업","4060","-15","-0.37","22009260000"
"058860","케이티스","KOSPI","서비스업","3150","35","1.12","109626300000"
"064420","케이피케미칼","KOSPI","화학","12100","0","0.00","1189887162200"
"900140","코라오홀딩스","KOSPI","서비스업","18400","450","2.51","706560000000"
"090970","코리아01호","KOSPI","서비스업","4530","110","2.49","9925592400"
"090980","코리아02호","KOSPI","서비스업","4650","0","0.00","10188522000"
"090990","코리아03호","KOSPI","서비스업","4650","50","1.09","10188522000"
"091000","코리아04호","KOSPI","서비스업","4650","0","0.00","10188522000"
"093400","코리아05호","KOSPI","서비스업","672","6","0.90","1009591296"
"093410","코리아06호","KOSPI","서비스업","474","-7","-1.46","1579106352"
"099210","코리아07호","KOSPI","서비스업","488","-1","-0.20","2460943008"
"007815","코리아써우","KOSPI","전기전자","3990","-5","-0.13","11829113100"
"007810","코리아써키트","KOSPI","전기전자","21600","100","0.47","404661528000"
"003690","코리안리","KOSPI","보험","11500","350","3.14","1358342981500"
"044820","코스맥스","KOSPI","화학","43300","900","2.12","588564516200"
"005070","코스모신소재","KOSPI","화학","4885","100","2.09","68331223680"
"005420","코스모화학","KOSPI","화학","9280","390","4.39","121588035520"
"071950","코아스","KOSPI","기타제조업","991","7","0.71","22424427280"
"002020","코오롱","KOSPI","서비스업","17650","-50","-0.28","212879915250"
"003070","코오롱글로벌","KOSPI","건설업","3505","-5","-0.14","288057443600"
"003075","코오롱글로벌우","KOSPI","건설업","2365","20","0.85","3698900205"
"144620","코오롱머티리얼","KOSPI","화학","10950","150","1.39","98550000000"
"002025","코오롱우","KOSPI","서비스업","9790","-180","-1.81","10537858100"
"120110","코오롱인더","KOSPI","화학","63700","600","0.95","1596056880600"
"120115","코오롱인더우","KOSPI","화학","16950","250","1.50","46915227000"
"138490","코오롱플라스틱","KOSPI","화학","5570","-20","-0.36","161530000000"
"021240","코웨이","KOSPI","서비스업","43550","-800","-1.80","3358784865800"
"121550","코크렙15호","KOSPI","서비스업","4890","-150","-2.98","60636000000"
"090540","코크렙8호","KOSPI","서비스업","4900","45","0.93","45080000000"
"031820","콤텍시스템","KOSPI","서비스업","1000","10","1.01","31851466000"
"005740","크라운제과","KOSPI","음식료품","202500","1000","0.50","298388610000"
"005745","크라운제우","KOSPI","음식료품","67900","500","0.74","6179918500"
"015540","키스앤컴퍼니","KOSPI","서비스업","714","-27","-3.64","27526084446"
"012170","키스톤글로벌","KOSPI","전기전자","2165","-45","-2.04","59120432235"
"039490","키움증권","KOSPI","증권","58900","-400","-0.67","1301674686000"
"015890","태경산업","KOSPI","화학","3340","15","0.45","97624025000"
"006890","태경화학","KOSPI","화학","4310","-60","-1.37","49996000000"
"003240","태광산업","KOSPI","화학","945000","-6000","-0.63","1052163000000"
"011280","태림포장","KOSPI","종이목재","1910","30","1.60","135239345400"
"004100","태양금속","KOSPI","운수장비","6550","-50","-0.76","24038500000"
"004105","태양금속우","KOSPI","운수장비","4640","-55","-1.17","1531200000"
"009410","태영건설","KOSPI","건설업","5200","90","1.76","397280000000"
"009415","태영건설우","KOSPI","건설업","1950","15","0.78","4987086000"
"001420","태원물산","KOSPI","운수장비","2185","30","1.39","15863100000"
"007980","태평양물산","KOSPI","섬유의복","28400","-550","-1.90","68074800000"
"016570","태평양제약","KOSPI","의약품","28900","-300","-1.03","60948568300"
"016575","태평양제우","KOSPI","의약품","20250","-750","-3.57","4455000000"
"078000","텔코웨어","KOSPI","서비스업","11350","200","1.79","110125713100"
