종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"001275","부국증권우","KOSPI","증권","12850","250","1.98","38550000000"
"026940","부국철강","KOSPI","철강금속","2170","-15","-0.69","43400000000"
"015350","부산가스","KOSPI","전기가스업","34950","-1200","-3.32","384450000000"
"011390","부산산업","KOSPI","비금속광물","20800","200","0.97","21964800000"
"005030","부산주공","KOSPI","운수장비","1765","-55","-3.02","23157506000"
"100220","비상교육","KOSPI","서비스업","8020","20","0.25","104233862820"
"005180","빙그레","KOSPI","음식료품","75400","-2100","-2.71","742783571400"
"003960","사조대림","KOSPI","음식료품","11900","-300","-2.46","70930842500"
"007160","사조산업","KOSPI","농업, 임업 및 어업","39800","-550","-1.36","199000000000"
"014710","사조씨푸드","KOSPI","음식료품","6390","150","2.40","110026489770"
"006090","사조오양","KOSPI","농업, 임업 및 어업","8070","30","0.37","35185200000"
"079660","사조해표","KOSPI","음식료품","12550","0","0.00","89858000000"
"005090","삼광글라스","KOSPI","비금속광물","62400","-600","-0.95","302915683200"
"005610","삼립식품","KOSPI","음식료품","150000","5000","3.45","1294351350000"
"001470","삼부토건","KOSPI","건설업","4600","30","0.66","36812360200"
"006400","삼성SDI","KOSPI","전기전자","116000","-3500","-2.93","7976685480000"
"006405","삼성SDI우","KOSPI","전기전자","71500","-400","-0.56","115679564000"
"006660","삼성공조","KOSPI","운수장비","11800","0","0.00","95890505200"
"000830","삼성물산","KOSPI","유통업","61500","100","0.16","9607392486000"
"000835","삼성물산우","KOSPI","유통업","35450","100","0.28","164794748850"
"032830","삼성생명","KOSPI","보험","116500","1500","1.30","23300000000000"
"018260","삼성에스디에스","KOSPI","서비스업","293500","-1500","-0.51","22710384300000"
"028050","삼성엔지니어링","KOSPI","서비스업","37900","-150","-0.39","1516000000000"
"009150","삼성전기","KOSPI","전기전자","54700","-2100","-3.70","4085745171200"
"009155","삼성전기우","KOSPI","전기전자","26800","-900","-3.25","77907171200"
"005930","삼성전자","KOSPI","전기전자","1327000","-2000","-0.15","195466220199000"
"005935","삼성전자우","KOSPI","전기전자","1039000","18000","1.76","23723930653000"
"004000","삼성정밀화학","KOSPI","화학","32700","-350","-1.06","843660000000"
"001360","삼성제약","KOSPI","의약품","2275","-30","-1.30","51578497425"
"010140","삼성중공업","KOSPI","운수장비","19950","-250","-1.24","4605963950700"
"010145","삼성중공우","KOSPI","운수장비","25400","0","0.00","2917063000"
"016360","삼성증권","KOSPI","증권","44550","-400","-0.89","3405186600750"
"068290","삼성출판사","KOSPI","서비스업","6720","-80","-1.18","67200000000"
"029780","삼성카드","KOSPI","기타금융","44200","-850","-1.89","5120962982200"
"012450","삼성테크윈","KOSPI","기계","23850","200","0.85","1267150500000"
"000810","삼성화재","KOSPI","보험","282500","-6500","-2.25","13383391452500"
"000815","삼성화재우","KOSPI","보험","167500","-4000","-2.33","534660000000"
"006110","삼아알미늄","KOSPI","철강금속","2920","70","2.46","32120000000"
"145990","삼양사","KOSPI","음식료품","61700","-1800","-2.83","378629392300"
"145995","삼양사우","KOSPI","음식료품","34050","-1050","-2.99","5607354000"
"003230","삼양식품","KOSPI","음식료품","21250","0","0.00","160076568750"
"003940","삼양제넥스","KOSPI","음식료품","95800","-1200","-1.24","182585890600"
"003945","삼양제넥우","KOSPI","음식료품","56500","-200","-0.35","9700315500"
"002170","삼양통상","KOSPI","기타제조업","86400","500","0.58","259200000000"
"000070","삼양홀딩스","KOSPI","서비스업","89700","-900","-0.99","768215108700"
"000075","삼양홀딩스우","KOSPI","서비스업","40950","-50","-0.12","12451175100"
"002810","삼영무역","KOSPI","유통업","23900","200","0.84","393552289700"
"005680","삼영전자","KOSPI","전기전자","11850","300","2.60","237000000000"
"004920","삼영홀딩스","KOSPI","유통업","630","9","1.45","13615434000"
"003720","삼영화학","KOSPI","화학","1525","-5","-0.33","51850000000"
"023000","삼원강재","KOSPI","운수장비","4125","-65","-1.55","165000000000"
"004380","삼익THK","KOSPI","기계","8470","10","0.12","177870000000"
"002450","삼익악기","KOSPI","기타제조업","3455","265","8.31","289750980295"
"000520","삼일제약","KOSPI","의약품","5580","-40","-0.71","30690000000"
"009770","삼정펄프","KOSPI","종이목재","39400","-100","-0.25","98498857400"
"005500","삼진제약","KOSPI","의약품","21400","200","0.94","297460000000"
"004690","삼천리","KOSPI","전기가스업","139000","-3000","-2.11","563648475000"
"001880","삼호","KOSPI","건설업","13150","-100","-0.75","199613922900"
"010960","삼호개발","KOSPI","건설업","3100","-15","-0.48","77500000000"
"004450","삼화왕관","KOSPI","기계","34950","-200","-0.57","75295546050"
"009470","삼화전기","KOSPI","전기전자","4950","60","1.23","32738409000"
"011230","삼화전자","KOSPI","전기전자","1270","25","2.01","14754606000"
"001820","삼화콘덴서","KOSPI","전기전자","3720","-15","-0.40","38669400000"
"000390","삼화페인트","KOSPI","화학","14850","-150","-1.00","332640000000"
"000360","삼환기업","KOSPI","건설업","1485","-35","-2.30","13169031975"
"000365","삼환기업우","KOSPI","건설업","1075","5","0.47","1168991550"
"013700","삼환까뮤","KOSPI","건설업","6370","-100","-1.55","28762002360"
"041650","상신브레이크","KOSPI","운수장비","6440","0","0.00","138276138000"
"075180","새론오토모티브","KOSPI","운수장비","11000","0","0.00","211200000000"
"007540","샘표식품","KOSPI","음식료품","33600","-300","-0.88","149318400000"
"007860","서연","KOSPI","운수장비","12100","-1250","-9.36","149887733600"
"017390","서울가스","KOSPI","전기가스업","143000","-4000","-2.72","715000000000"
"004410","서울식품","KOSPI","음식료품","2075","50","2.47","27424030000"
"004415","서울식품우","KOSPI","음식료품","11100","-500","-4.31","987678000"
"021050","서원","KOSPI","철강금속","1190","-10","-0.83","33289762100"
"008490","서흥","KOSPI","화학","49900","900","1.84","577298738700"
"007610","선도전기","KOSPI","전기전자","2335","35","1.52","42030000000"
"136490","선진","KOSPI","음식료품","30500","1050","3.57","248270000000"
"002820","선창산업","KOSPI","종이목재","6950","10","0.14","85144380500"
"014910","성문전자","KOSPI","전기전자","1320","20","1.54","17980724520"
"014915","성문전자우","KOSPI","전기전자","1780","-10","-0.56","1068000000"
"003080","성보화학","KOSPI","화학","43450","750","1.76","86986900000"
"004980","성신양회","KOSPI","비금속광물","10500","150","1.45","247050678000"
"004987","성신양회2우B","KOSPI","비금속광물","9140","170","1.90","2017134020"
"004989","성신양회3우B","KOSPI","비금속광물","9000","450","5.26","2582082000"
"004985","성신양회우","KOSPI","비금속광물","4895","-10","-0.20","3600982275"
"011300","성안","KOSPI","섬유의복","663","2","0.30","37696761180"
"005980","성지건설","KOSPI","건설업","5010","70","1.42","48830566200"
"000180","성창기업지주","KOSPI","서비스업","19400","0","0.00","112038104000"
"002420","세기상사","KOSPI","서비스업","29200","-250","-0.85","11901686400"
"004360","세방","KOSPI","운수창고업","19600","0","0.00","329280000000"
"004367","세방2우B","KOSPI","운수창고업","18500","400","2.21","46410765000"
"004365","세방우","KOSPI","운수창고업","7270","0","0.00","26820847500"
"004490","세방전지","KOSPI","전기전자","39500","-600","-1.50","553000000000"
"001430","세아베스틸","KOSPI","철강금속","27900","-700","-2.45","1000553120100"
"003030","세아제강","KOSPI","철강금속","79400","-1800","-2.22","476400000000"
"019440","세아특수강","KOSPI","철강금속","24300","250","1.04","208251000000"
"058650","세아홀딩스","KOSPI","서비스업","162000","3000","1.89","648000000000"
"013000","세우글로벌","KOSPI","유통업","1045","-5","-0.48","24756786725"
"091090","세원셀론텍","KOSPI","기계","2820","20","0.71","113688192840"
"021820","세원정공","KOSPI","운수장비","25250","-950","-3.63","252500000000"
"067830","세이브존I&C","KOSPI","유통업","6000","-90","-1.48","246245370000"
"033530","세종공업","KOSPI","운수장비","12800","-400","-3.03","256696704000"
"027970","세하","KOSPI","종이목재","369","0","0.00","23435828370"
"004430","송원산업","KOSPI","화학","8120","-110","-1.34","194880000000"
"017550","수산중공업","KOSPI","기계","1515","5","0.33","76432643850"
"002200","수출포장","KOSPI","종이목재","23500","-500","-2.08","94000000000"
"003060","슈넬생명과학","KOSPI","의약품","410","7","1.74","63459756540"
"053210","스카이라이프","KOSPI","서비스업","18350","-300","-1.61","877533076100"
"016590","신대양제지","KOSPI","종이목재","33700","-900","-2.60","123537898100"
"029530","신도리코","KOSPI","전기전자","67800","-1800","-2.59","683425966200"
"004970","신라교역","KOSPI","농업, 임업 및 어업","20950","450","2.20","335200000000"
"011930","신성솔라에너지","KOSPI","전기전자","1020","10","0.99","57444676200"
"104120","신성에프에이","KOSPI","기계","1285","-50","-3.75","22649746670"
"104110","신성이엔지","KOSPI","기계","1275","-40","-3.04","22473484050"
"005390","신성통상","KOSPI","유통업","1360","55","4.21","195443410400"
"004170","신세계","KOSPI","유통업","181000","-500","-0.28","1781977761000"
"035510","신세계 I&C","KOSPI","서비스업","112000","9000","8.74","192640000000"
"034300","신세계건설","KOSPI","건설업","29850","1000","3.47","119400000000"
"031430","신세계인터내셔날","KOSPI","유통업","114000","0","0.00","813960000000"
"031440","신세계푸드","KOSPI","서비스업","106500","2000","1.91","412419120000"
"006880","신송홀딩스","KOSPI","서비스업","8240","80","0.98","97469789920"
"005800","신영와코루","KOSPI","섬유의복","114500","2000","1.78","103050000000"
"001720","신영증권","KOSPI","증권","56500","-100","-0.18","530322390500"
"001725","신영증권우","KOSPI","증권","51500","-100","-0.19","363268794500"
"025620","신우","KOSPI","기타제조업","2555","-450","-14.98","156600050775"
"009270","신원","KOSPI","섬유의복","2155","10","0.47","136418762350"
"009275","신원우","KOSPI","섬유의복","13050","0","0.00","1184157000"
"014350","신일건업","KOSPI","건설업","14500","0","0.00","21381337500"
"002700","신일산업","KOSPI","유통업","1410","-35","-2.42","97651416840"
"019170","신풍제약","KOSPI","의약품","4290","-15","-0.35","187019547000"
"019175","신풍제약우","KOSPI","의약품","2955","0","0.00","6501000000"
"002870","신풍제지","KOSPI","종이목재","7610","-80","-1.04","26603570700"
"005450","신한","KOSPI","건설업","3800","-65","-1.68","26686788200"
"055550","신한지주","KOSPI","기타금융","44450","-1950","-4.20","21078171642150"
"001770","신화실업","KOSPI","철강금속","12100","-100","-0.82","14700023800"
"004080","신흥","KOSPI","유통업","8530","80","0.95","81888000000"
"102280","쌍방울","KOSPI","섬유의복","999","-1","-0.10","87532090290"
"047400","쌍용머티리얼","KOSPI","비금속광물","2190","-10","-0.45","91980000000"
"003410","쌍용양회","KOSPI","비금속광물","12100","-250","-2.02","903391275600"
"003419","쌍용양회3우B","KOSPI","비금속광물","10300","300","3.00","1635691500"
"003415","쌍용양회우","KOSPI","비금속광물","5400","120","2.27","1667179800"
"003620","쌍용차","KOSPI","운수장비","9260","-190","-2.01","1270658088960"
"004770","써니전자","KOSPI","전기전자","2015","-15","-0.74","53316900000"
"112610","씨에스윈드","KOSPI","기계","26450","-100","-0.38","457207161750"
"008700","아남전자","KOSPI","전기전자","801","8","1.01","61776980820"
"008705","아남전자우","KOSPI","전기전자","13400","-500","-3.60","371046000"
"002790","아모레G","KOSPI","서비스업","998000","-17000","-1.67","7963139804000"
"002795","아모레G우","KOSPI","서비스업","481000","5000","1.05","309945337000"
"090430","아모레퍼시픽","KOSPI","화학","2220000","-19000","-0.85","12977784780000"
"090435","아모레퍼시픽우","KOSPI","화학","1079000","-19000","-1.73","1139189857000"
"090370","아비스타","KOSPI","섬유의복","4740","40","0.85","73795164000"
"002030","아세아","KOSPI","서비스업","148000","2000","1.37","324271552000"
"183190","아세아시멘트","KOSPI","비금속광물","121500","6000","5.19","400440793500"
"002310","아세아제지","KOSPI","종이목재","24100","-150","-0.62","215851698200"
"083570","아시아10호","KOSPI","서비스업","4580","-85","-1.82","11944204900"
"083580","아시아11호","KOSPI","서비스업","4645","-5","-0.11","12113718725"
"083590","아시아12호","KOSPI","서비스업","4650","0","0.00","12126758250"
"083600","아시아13호","KOSPI","서비스업","4600","-30","-0.65","11996363000"
"083610","아시아14호","KOSPI","서비스업","5000","45","0.91","9730970000"
"083620","아시아15호","KOSPI","서비스업","4975","5","0.10","9684250425"
"081210","아시아4호","KOSPI","서비스업","5030","0","0.00","6644127000"
"082240","아시아5호","KOSPI","서비스업","5020","0","0.00","15657580800"
"082250","아시아6호","KOSPI","서비스업","4985","-25","-0.50","15548414400"
"082260","아시아7호","KOSPI","서비스업","4985","0","0.00","15548414400"
"081930","아시아8호","KOSPI","서비스업","5010","-10","-0.20","12182516400"
"081940","아시아9호","KOSPI","서비스업","5060","0","0.00","13518953800"
"020560","아시아나항공","KOSPI","운수창고업","7130","470","7.06","1391072732450"
"122900","아이마켓코리아","KOSPI","유통업","28400","-600","-2.07","1020790856000"
"010780","아이에스동서","KOSPI","비금속광물","49950","-350","-0.70","1275399873450"
"033660","아주캐피탈","KOSPI","기타금융","6440","-80","-1.23","370595531600"
"101140","아티스","KOSPI","유통업","1250","5","0.40","16857585000"
"161000","애경유화","KOSPI","화학","62500","300","0.48","200250000000"
"011090","에넥스","KOSPI","기타제조업","1515","-10","-0.66","90887336115"
"093240","에리트베이직","KOSPI","섬유의복","2045","0","0.00","28459444955"
"005850","에스엘","KOSPI","운수장비","17400","-500","-2.79","589252566000"
"012750","에스원","KOSPI","서비스업","71200","-400","-0.56","2705541473600"
"023960","에쓰씨엔지니어링","KOSPI","서비스업","1670","-20","-1.18","16995559940"
"078520","에이블씨엔씨","KOSPI","화학","23300","600","2.64","297148488200"
"015260","에이엔피","KOSPI","전기전자","1020","-5","-0.49","42325856760"
"036570","엔씨소프트","KOSPI","서비스업","182000","2000","1.11","3991082004000"
"085310","엔케이","KOSPI","기계","4210","0","0.00","193434685010"
"069640","엠케이트렌드","KOSPI","유통업","12700","-100","-0.78","155699548900"
"014440","영보화학","KOSPI","화학","3765","-10","-0.26","75300000000"
"111770","영원무역","KOSPI","유통업","53000","100","0.19","2348507804000"
"009970","영원무역홀딩스","KOSPI","서비스업","88900","1000","1.14","1212204128800"
"003520","영진약품","KOSPI","의약품","1305","10","0.77","231794100000"
"000670","영풍","KOSPI","철강금속","1238000","-7000","-0.56","2280445520000"
"006740","영풍제지","KOSPI","종이목재","21900","0","0.00","48618000000"
"012280","영화금속","KOSPI","운수장비","1280","30","2.40","60409172480"
"012160","영흥철강","KOSPI","철강금속","1780","-10","-0.56","139532779560"
"015360","예스코","KOSPI","전기가스업","36100","200","0.56","216600000000"
"007310","오뚜기","KOSPI","음식료품","486000","-12000","-2.41","1671840000000"
"002630","오리엔트바이오","KOSPI","의약품","766","6","0.79","76829443810"
"001800","오리온","KOSPI","음식료품","1015000","31000","3.15","6064593535000"
"010600","와이비로드","KOSPI","유통업","1970","-50","-2.48","30042271480"
"004720","우리들제약","KOSPI","의약품","5580","230","4.30","44346257640"
"118000","우리들휴브레인","KOSPI","유통업","3960","60","1.54","33560279280"
"000030","우리은행","KOSPI","은행","10000","-250","-2.44","6762783710000"
"010050","우리종금","KOSPI","기타금융","397","0","0.00","188258752182"
"005940","우리투자증권","KOSPI","증권","10250","0","0.00","2042352095750"
"005945","우리투자증권우","KOSPI","증권","6080","110","1.84","114735485440"
"006980","우성사료","KOSPI","음식료품","2895","-40","-1.36","89455500000"
"017370","우신시스템","KOSPI","기계","2535","5","0.20","37217899095"
"105840","우진","KOSPI","의료정밀","8880","100","1.14","154156800000"
"049800","우진플라임","KOSPI","기계","4135","70","1.72","41350000000"
"095720","웅진씽크빅","KOSPI","서비스업","7600","-230","-2.94","263120854000"
"103130","웅진에너지","KOSPI","전기전자","1340","25","1.90","99137994520"
"016880","웅진홀딩스","KOSPI","서비스업","1925","15","0.79","101724725025"
"005820","원림","KOSPI","섬유의복","17750","-50","-0.28","39050000000"
"008600","윌비스","KOSPI","유통업","1260","-10","-0.79","71820000000"
"033270","유나이티드제약","KOSPI","의약품","13400","350","2.68","217178114800"
"014830","유니드","KOSPI","화학","57500","-600","-1.03","378641467500"
"000910","유니온","KOSPI","비금속광물","3900","10","0.26","60885314100"
"003640","유니온스틸","KOSPI","철강금속","10500","0","0.00","108732561000"
"011330","유니켐","KOSPI","기타제조업","568","-16","-2.74","23329232256"
"077500","유니퀘스트","KOSPI","유통업","9750","690","7.62","131483459250"
"002920","유성기업","KOSPI","운수장비","5220","-30","-0.57","135445950000"
"000700","유수홀딩스","KOSPI","서비스업","8340","150","1.83","217188712080"
"003470","유안타증권","KOSPI","증권","3700","-75","-1.99","725993261500"
"003475","유안타증권우","KOSPI","증권","2160","-25","-1.14","27890377920"
"011690","유양디앤유","KOSPI","전기전자","1155","55","5.00","43165052700"
"072130","유엔젤","KOSPI","서비스업","4705","-140","-2.89","62084611070"
"000220","유유제약","KOSPI","의약품","7650","-30","-0.39","45784622700"
"000225","유유제약1우","KOSPI","의약품","3805","-50","-1.30","4312834325"
"000227","유유제약2우B","KOSPI","의약품","6750","-20","-0.30","1107540000"
"001200","유진투자증권","KOSPI","증권","1965","10","0.51","190342511370"
"000100","유한양행","KOSPI","의약품","169500","-2500","-1.45","1890356547000"
"000105","유한양행우","KOSPI","의약품","91700","-1800","-1.93","21658439600"
"003460","유화증권","KOSPI","증권","15200","-100","-0.65","172375341600"
"003465","유화증권우","KOSPI","증권","13950","-50","-0.36","48759225750"
"008730","율촌화학","KOSPI","화학","11550","-300","-2.53","286440000000"
"008250","이건산업","KOSPI","종이목재","14550","200","1.39","136082236050"
"025820","이구산업","KOSPI","철강금속","1160","-10","-0.85","38792720000"
"139480","이마트","KOSPI","유통업","203000","-2500","-1.22","5658791257000"
"007660","이수페타시스","KOSPI","전기전자","4755","115","2.48","196231232490"
"005950","이수화학","KOSPI","화학","9120","-30","-0.33","139335360000"
"015020","이스타코","KOSPI","서비스업","2205","-20","-0.90","94487778000"
"074610","이엔쓰리","KOSPI","기계","836","1","0.12","13531741784"
"102460","이연제약","KOSPI","의약품","20900","450","2.20","269610000000"
"084680","이월드","KOSPI","서비스업","1570","50","3.29","136944543680"
"138440","이코리아리츠","KOSPI","서비스업","1930","0","0.00","5007578000"
"093230","이필름","KOSPI","전기전자","1245","20","1.63","46185938055"
"000760","이화산업","KOSPI","유통업","13650","150","1.11","38220000000"
"014990","인디에프","KOSPI","섬유의복","1330","-10","-0.75","78380883350"
"023800","인지컨트롤스","KOSPI","운수장비","4900","60","1.24","74284627200"
"034590","인천도시가스","KOSPI","전기가스업","33000","-1200","-3.51","132000000000"
"129260","인터지스","KOSPI","운수창고업","7550","0","0.00","112278926550"
"023810","인팩","KOSPI","운수장비","7290","-150","-2.02","72900000000"
"000230","일동제약","KOSPI","의약품","15050","-50","-0.33","377274378250"
"013360","일성건설","KOSPI","건설업","5690","-30","-0.52","30386671160"
"013367","일성건설2우B","KOSPI","건설업","22350","2900","14.91","1388471400"
"003120","일성신약","KOSPI","의약품","121000","-1000","-0.82","321860000000"
"003200","일신방직","KOSPI","섬유의복","172000","0","0.00","412800000000"
"007110","일신석재","KOSPI","유통업","1230","0","0.00","95271630300"
"007570","일양약품","KOSPI","의약품","23600","-250","-1.05","422328041600"
"007575","일양약품우","KOSPI","의약품","15250","250","1.67","6787470000"
"008500","일정실업","KOSPI","섬유의복","21950","-650","-2.88","26340000000"
"081000","일진다이아","KOSPI","화학","7470","-110","-1.45","84246473250"
"020760","일진디스플","KOSPI","전기전자","6820","-60","-0.87","193104480800"
"020150","일진머티리얼즈","KOSPI","전기전자","7140","-10","-0.14","279888000000"
"103590","일진전기","KOSPI","전기전자","7960","-190","-2.33","295159904400"
"015860","일진홀딩스","KOSPI","서비스업","6760","-90","-1.31","333588985080"
"033240","자화전자","KOSPI","전기전자","12350","-600","-4.63","221065000000"
"000950","전방","KOSPI","섬유의복","34400","150","0.44","57792000000"
"030000","제일기획","KOSPI","서비스업","17200","-500","-2.82","1978709070000"
"028260","제일모직","KOSPI","섬유의복","158000","9000","6.04","21330000000000"
"002620","제일약품","KOSPI","의약품","21650","-200","-0.92","321502500000"
"001560","제일연마","KOSPI","비금속광물","8280","30","0.36","82800000000"
"006220","제주은행","KOSPI","은행","7320","-250","-3.30","161982625680"
"004910","조광페인트","KOSPI","화학","10950","-300","-2.67","140160000000"
"004700","조광피혁","KOSPI","기타제조업","134000","500","0.37","890984492000"
"001550","조비","KOSPI","화학","11800","200","1.72","46334210400"
"000480","조선내화","KOSPI","비금속광물","115000","-7500","-6.12","460000000000"
"120030","조선선재","KOSPI","기계","64500","0","0.00","81118489500"
"018470","조일알미늄","KOSPI","철강금속","1025","30","3.02","71340000000"
"002600","조흥","KOSPI","음식료품","100000","400","0.40","60000000000"
"185750","종근당","KOSPI","의약품","65300","0","0.00","614410965000"
"063160","종근당바이오","KOSPI","의약품","22000","-350","-1.57","115048758000"
"001630","종근당홀딩스","KOSPI","의약품","59800","-200","-0.33","217728810000"
"044380","주연테크","KOSPI","전기전자","481","0","0.00","20634900000"
"900050","중국원양자원","KOSPI","서비스업","4790","-480","-9.11","398190472650"
"007630","지에스인스트루","KOSPI","전기전자","2335","145","6.62","27523107330"
"013870","지엠비코리아","KOSPI","운수장비","6350","10","0.16","121108978000"
"071320","지역난방공사","KOSPI","전기가스업","56200","-1800","-3.10","650725412800"
"010580","지코","KOSPI","운수장비","520","-17","-3.17","14410593600"
"088790","진도","KOSPI","유통업","3280","0","0.00","32879766320"
"003780","진양산업","KOSPI","화학","2565","-70","-2.66","33345000000"
"010640","진양폴리","KOSPI","화학","2385","10","0.42","23850000000"
"100250","진양홀딩스","KOSPI","서비스업","4110","5","0.12","229729650120"
"051630","진양화학","KOSPI","화학","3910","-120","-2.98","46920000000"
"011000","진원생명과학","KOSPI","유통업","1650","-25","-1.49","128577051900"
"002780","진흥기업","KOSPI","건설업","1665","215","14.83","155674484685"
"002787","진흥기업2우B","KOSPI","건설업","2935","380","14.87","865261480"
"002785","진흥기업우B","KOSPI","건설업","1380","180","15.00","1182960840"
"009310","참엔지니어링","KOSPI","기계","1430","0","0.00","46674972630"
"000650","천일고속","KOSPI","운수창고업","51300","700","1.38","73318986000"
"012600","청호컴넷","KOSPI","기계","3080","-10","-0.32","18807428640"
"033250","체시스","KOSPI","운수장비","824","-1","-0.12","13670592600"
"006380","카프로","KOSPI","화학","2840","-30","-1.05","113600000000"
"149130","케이비부국위탁리츠","KOSPI","서비스업","455","-9","-1.94","1456000000"
"021960","케이비캐피탈","KOSPI","기타금융","20750","50","0.24","445961656000"
"029460","케이씨텍","KOSPI","의료정밀","8030","-260","-3.14","268148873520"
"145270","케이탑리츠","KOSPI","서비스업","4685","60","1.30","25397385000"
"058860","케이티스","KOSPI","서비스업","3455","-80","-2.26","120240910000"
"900140","코라오홀딩스","KOSPI","서비스업","19600","500","2.62","938242356800"
"090970","코리아01호","KOSPI","서비스업","4605","5","0.11","10089923400"
"090980","코리아02호","KOSPI","서비스업","4710","10","0.21","10319986800"
"090990","코리아03호","KOSPI","서비스업","4670","0","0.00","10232343600"
"091000","코리아04호","KOSPI","서비스업","4600","-140","-2.95","10078968000"
"007815","코리아써우","KOSPI","전기전자","4135","80","1.97","12258993150"
"007810","코리아써키트","KOSPI","전기전자","12000","150","1.27","283449012000"
"00781K","코리아써키트2우B","KOSPI","전기전자","4270","340","8.65","3346394730"
"003690","코리안리","KOSPI","보험","10800","200","1.89","1299986452800"
"192820","코스맥스","KOSPI","화학","99700","200","0.20","897251047300"
"044820","코스맥스비티아이","KOSPI","서비스업","45400","1250","2.83","436018013400"
"005070","코스모신소재","KOSPI","화학","2815","-5","-0.18","42191129920"
"005420","코스모화학","KOSPI","화학","4800","-25","-0.52","62890363200"
"071950","코아스","KOSPI","기타제조업","1905","100","5.54","54473615970"
"002020","코오롱","KOSPI","서비스업","21300","-600","-2.74","256903240500"
"003070","코오롱글로벌","KOSPI","건설업","6710","10","0.15","110302402100"
"003075","코오롱글로벌우","KOSPI","건설업","6340","-60","-0.94","1983171020"
"144620","코오롱머티리얼","KOSPI","화학","9130","-100","-1.08","82170000000"
"002025","코오롱우","KOSPI","서비스업","11200","-50","-0.44","12055568000"
"120110","코오롱인더","KOSPI","화학","48350","250","0.52","1213776030850"
"120115","코오롱인더우","KOSPI","화학","18500","0","0.00","51205410000"
"138490","코오롱플라스틱","KOSPI","화학","4790","115","2.46","138910000000"
"021240","코웨이","KOSPI","서비스업","84200","-2000","-2.32","6493907823200"
"121550","코크렙15호","KOSPI","서비스업","3630","90","2.54","45012000000"
"090540","코크렙8호","KOSPI","서비스업","4430","0","0.00","40756000000"
"031820","콤텍시스템","KOSPI","서비스업","1415","25","1.80","45069824390"
"192400","쿠쿠전자","KOSPI","전기전자","178000","-3000","-1.66","1744998080000"
"005740","크라운제과","KOSPI","음식료품","189500","-4000","-2.07","279232798000"
"005745","크라운제우","KOSPI","음식료품","77600","0","0.00","7062764000"
"012170","키스톤글로벌","KOSPI","유통업","1210","80","7.08","79696559250"
"039490","키움증권","KOSPI","증권","46100","300","0.66","1018798014000"
"015890","태경산업","KOSPI","화학","5800","-60","-1.02","169526750000"
"006890","태경화학","KOSPI","화학","5540","-150","-2.64","64264000000"
"003240","태광산업","KOSPI","화학","1156000","-52000","-4.30","1287090400000"
"011280","태림포장","KOSPI","종이목재","2230","-40","-1.76","157897246200"
"004100","태양금속","KOSPI","운수장비","9740","540","5.87","35745800000"
"004105","태양금속우","KOSPI","운수장비","6510","0","0.00","2148300000"
"009410","태영건설","KOSPI","건설업","4905","5","0.10","374742000000"
"009415","태영건설우","KOSPI","건설업","2900","115","4.13","7416692000"
"001420","태원물산","KOSPI","운수장비","2350","25","1.08","17860000000"
"007980","태평양물산","KOSPI","섬유의복","5830","-10","-0.17","228874962030"
"078000","텔코웨어","KOSPI","서비스업","12300","-100","-0.81","119343283800"
"140890","트러스제7호","KOSPI","서비스업","4525","-5","-0.11","43829150000"
"019180","티에이치엔","KOSPI","전기전자","1400","-10","-0.71","25200000000"
"004870","티웨이홀딩스","KOSPI","비금속광물","10950","-150","-1.35","172838358750"
"008900","티이씨앤코","KOSPI","전기전자","1650","-115","-6.52","8649658050"
"134790","팀스","KOSPI","기타제조업","12500","-200","-1.57","25000000000"
"005690","파미셀","KOSPI","의약품","3285","135","4.29","172983803220"
"036580","팜스코","KOSPI","음식료품","13500","250","1.89","495827230500"
"028670","팬오션","KOSPI","운수창고업","2605","-15","-0.57","558872792500"
"010820","퍼스텍","KOSPI","기계","1945","0","0.00","90957613800"
"016800","퍼시스","KOSPI","기타제조업","31450","-450","-1.41","361675000000"
"001020","페이퍼코리아","KOSPI","종이목재","785","5","0.64","100775280890"
"950010","평산차업 KDR","KOSPI","섬유의복","690","0","0.00","3314412930"
"090080","평화산업","KOSPI","운수장비","1245","25","2.05","46567785780"
"010770","평화홀딩스","KOSPI","서비스업","2920","-30","-1.02","42706360720"
"058430","포스코강판","KOSPI","철강금속","13400","-50","-0.37","80400000000"
"051310","포스코플랜텍","KOSPI","기계","3045","-170","-5.29","247188824820"
"017810","풀무원","KOSPI","서비스업","111000","-1000","-0.89","422809545000"
"103140","풍산","KOSPI","철강금속","25050","-150","-0.60","702008163900"
"005810","풍산홀딩스","KOSPI","서비스업","42850","300","0.71","335736905950"
"033180","필룩스","KOSPI","전기전자","2270","50","2.25","57451972530"
"086790","하나금융지주","KOSPI","기타금융","32000","-550","-1.69","9276609984000"
"099340","하나니켈1호","KOSPI","기타금융","2360","-55","-2.28","53704632000"
"099350","하나니켈2호","KOSPI","기타금융","2450","130","5.60","8045800000"
"039130","하나투어","KOSPI","서비스업","77900","1400","1.83","904900811500"
"172580","하이골드12호","KOSPI","서비스업","4100","-35","-0.85","53482450000"
"139200","하이골드2호","KOSPI","서비스업","3495","0","0.00","46622974965"
"153360","하이골드3호","KOSPI","서비스업","3785","-100","-2.57","61126955150"
"159650","하이골드8호","KOSPI","서비스업","3900","0","0.00","58133123100"
