,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
304,(주)에스앤에스텍,101490,17-Dec,제조업,23.11,5.81,20.58,26.04,6.84,0.53,25.79,9.17,5.46,15.83,0.45,4.08,6.13,0.71,54.37,192.9,794.11,147.16,13.91,79.12,1.22,2.59,20.9,79.1,27.88,6.79,0.3522017104133607,0.118422439524909,0.2582606767075435,0.163626284911922,0.7112646851803962,8.082653532959473,-0.01,9.94,-0.21,0.0201957969433808,0.0258883786816313,0.008075874976731,-66.55574961210745,-65.05402843390354,2,0,2,0
305,(주)에스에너지,95910,17-Dec,제조업,138.99,-1.2,-2.48,-2.87,1.73,1.36,34.08,-1.9,37.21,7.41,0.71,-3.6,7.06,3.21,195.91,133.06,1527.29,123.96,15.53,24.13,1.02,-0.86,14.87,85.13,40.98,18.44,0.6620616658747404,0.1133616925228408,0.1504190076940577,0.1157069084324133,0.374983509724026,8.479870587599809,-12.63,7.42,-24.14,0.0235407068217179,-0.0085827925612037,0.0195503500470545,25.36291594168472,-193.68310813225733,2,1,5,0
306,(주)에스에이엠티,31330,17-Dec,서비스업,46.65,2.43,1.32,17.18,11.53,0.23,522.76,5.6,24.24,20.66,4.27,16.27,11.77,114.08,48.38,219.07,384.98,143.02,37.44,6.11,11.79,10.38,4.36,95.64,10.5,15.58,0.3260741875833264,0.0192196101804952,0.2419947255077567,0.0154335521649108,0.3112516401996714,8.45577579349918,1.16,-2.33,13.97,0.1204087826592142,0.1037536774671681,0.0288293736333478,19.81733421462424,-23.76523376344968,1,1,4,0
307,(주)에스에이티,60540,17-Dec,제조업,56.42,7.09,6.59,13.12,34.01,-0.29,59.2,5.17,7.79,17.84,0.9,9.89,7.51,3.5,65.05,139.25,563.56,112.72,13.42,55.9,2.57,6.35,17.9,82.1,21.18,10.04,0.3941196998909502,0.1910975218862965,0.1969832084430777,0.0963098887528128,0.5239863414983172,8.093213878079027,32.75,24.42,14.9,0.0740616568070471,0.0634951846576115,0.006248047237677,54.47647432930584,69.77372044710589,2,0,2,0
308,(주)에스에프에이,56190,17-Dec,제조업,54.93,10.59,14.09,32.75,21.34,0.26,116.1,14.94,142.61,28.43,1.16,29.26,12.22,3.84,83.87,209.46,4329.26,204.19,32.7,108.3,2.47,12.26,16.93,83.07,13.78,56.3,0.4561244714374044,0.3235378217369451,0.4031897996872219,0.046346174775752,0.3742585879199515,9.257872630668563,20.3,37.55,45.51,0.1423901946826539,0.1226367024007983,0.0142217703425597,95.4221943085839,155.56395861700315,2,1,5,0
309,(주)에스에프에이반도체,36540,17-Dec,제조업,40.06,2.19,14.31,17.71,2.25,2.28,37.01,10.16,6.39,19.85,0.69,3.78,10.72,1.14,134.75,164.09,353.36,143.03,10.94,64.55,1.17,1.51,8.65,91.35,42.52,15.55,0.5740124503726337,0.110168273043446,-0.2591233997947341,0.0298588104373958,0.7199504539471626,8.80134981985375,-6.4,-21.18,4.74,0.0389005843155656,0.0150726292333057,0.0294699132858537,71.89730652653105,30.102859707977547,2,1,5,0
310,(주)에스엠라이프디자인그룹,63440,17-Dec,제조업,6.73,2.26,-5.46,-43.51,292.41,-0.37,69.84,-3.96,1.71,18.73,0.74,1.88,17.56,2.66,10.01,929.38,212.71,920.58,50.73,174.09,8.95,1.68,20.47,79.53,0.0,115.89,0.0909663730512033,0.1064897681979744,-0.4657668714864574,0.1866838435518051,0.4315023892252922,7.661771335706396,5.33,6.02,192.67,0.0133899303918771,0.0168336365584733,0.0005506077924982,500.7991786173392,573.9370446801108,2,0,2,0
311,(주)에스엠엔터테인먼트,41510,17-Dec,서비스업,75.85,-1.29,13.5,13.63,9.05,0.02,152.76,6.18,33.59,16.44,0.55,1.28,4.44,3.71,83.07,133.42,3164.8,130.81,13.85,59.16,1.43,-0.71,31.86,68.14,7.34,36.84,0.4537604956304544,0.245090940814232,0.168205784465205,0.2886336874664643,0.4472356428157482,8.901735605900043,51.88,50.26,4.43,0.0165452434432711,-0.0071212482661533,0.0047254008448006,-47.1568348370272,-211.44800101289428,1,1,4,0
312,(주)에스엠컬처앤콘텐츠,48550,17-Dec,서비스업,154.98,-15.83,23.62,11.26,-96.92,-0.05,1363.64,6.96,2.17,5.74,0.46,-16.54,2.46,23.6,161.72,116.24,244.46,116.24,9.61,37.23,0.83,-7.34,13.6,86.4,2.07,0.0,0.6179189563714199,0.2210337217743649,-0.1383125294625727,0.2824102655722623,0.311698356187102,8.478224321463925,270.41,274.18,-7.16,-0.0678887446653861,-0.0734097149165455,0.001260643788168,-471.98070293974615,-2872.356272247934,1,0,1,0
313,(주)에스엠코어,7820,17-Dec,제조업,26.78,-2.53,-17.93,-56.49,17.01,-0.27,78.35,-13.1,8.2,13.01,0.91,-3.39,2.24,4.41,30.19,375.38,755.7,363.96,56.64,123.13,3.47,-2.31,6.81,93.19,0.01,54.27,0.2318930830139323,0.2532535470174442,0.2581033609764442,0.0607859652130818,0.2279182522371608,7.99613458729199,65.98,110.75,43.71,0.0067040187116,-0.0230768198198057,0.0015006250246379,2748.3586249903738,85.83043225629116,2,0,2,0
314,(주)에스지엔지,40610,17-Dec,서비스업,84.59,-0.12,6.35,12.15,2.43,0.29,48.06,6.27,71.44,11.06,0.97,-0.34,4.92,4.21,106.56,94.33,1474.14,70.11,-2.32,8.29,1.85,-0.11,13.09,86.91,25.34,9.97,0.5158815859882743,0.0339297008098408,0.1758888623382328,0.1074241235511486,0.6137075537603753,9.091418855008902,-3.56,-6.24,1.47,0.022733116099953,-0.0011294209447685,0.0178011464912025,-38.45220739919216,-105.51766452119064,1,1,4,0
315,(주)에스코넥,96630,17-Dec,제조업,89.27,3.85,5.38,23.97,13.09,0.35,132.67,11.63,28.01,45.96,2.11,17.11,14.73,5.98,94.35,106.26,657.24,81.36,2.87,34.86,4.01,8.11,14.3,85.7,28.07,23.24,0.4854554738664076,0.1601008022383322,0.3214716572107207,0.0898026107146311,0.5119416335756084,8.227967809886238,-5.22,-21.27,9.29,0.1119538276468741,0.0810670748593378,0.0162985486617372,10.288107179689064,27.488067638820795,2,1,5,0
316,(주)에스텍파마,41910,17-Dec,제조업,13.08,3.96,20.04,58.97,11.32,0.32,36.91,7.91,6.59,13.47,0.39,1.88,4.14,1.04,15.49,421.85,1424.27,294.09,36.46,195.67,2.31,1.56,29.04,70.96,6.2,2.66,0.1341064336657123,0.2216637618091073,0.4815177988214906,0.2240967933330229,0.5221092575087848,7.986104068871646,-0.64,0.77,-11.94,0.0260882454478577,0.0155865901266801,0.0135582229385968,-8.660300822702274,-63.48873339132347,2,0,2,0
317,(주)에스티아이,39440,17-Dec,제조업,87.98,8.79,1.66,6.15,192.16,-0.05,240.3,2.9,45.16,38.31,1.86,33.49,3.6,12.01,89.17,166.25,1348.45,156.57,30.81,31.74,3.68,16.33,19.19,80.81,2.43,52.19,0.4713759752521793,0.1476102980422006,0.3591666302946724,0.0762916248064205,0.2268350290454966,8.2166597086387,14.08,15.32,59.11,0.2147008726591378,0.1633374533961821,0.0022121542289399,50.00076860593781,47.329485889332766,2,1,5,0
318,(주)에스티오,98660,17-Dec,제조업,83.41,-0.15,4.86,12.04,1.16,0.98,82.45,6.28,21.59,18.04,1.25,-0.4,22.19,5.63,108.94,160.87,796.23,38.37,24.3,9.46,2.32,-0.19,56.09,43.91,27.54,2.53,0.5213887555595127,0.0377596708285622,0.4061802594903256,0.5489618565357516,0.3577740132431024,7.847148360914404,-6.8,-4.83,-9.64,0.0149087039732525,-0.0018638520722039,0.0239520004856922,-78.5252311964715,-104.2277831886908,2,0,2,0
319,(주)에스티큐브,52020,17-Dec,서비스업,10.91,-194.47,-31.41,-36.23,-34.76,0.76,-641.61,-10.05,0.65,-47.39,0.25,-68.05,4.87,3.96,38.37,680.83,143.73,650.74,45.79,374.73,0.9,-48.95,-2.43,102.43,1.78,21.89,0.2772884731747339,0.2954329317983721,-0.6696036407825429,1.642111648075674,0.4632423479127135,7.422546982752348,-35.11,-42.94,-44.57,-0.4194017694830854,-0.4894540600700762,0.0429884256061533,-5089.417526922437,-162.53530102666772,1,0,1,0
320,(주)에스폴리텍,50760,17-Dec,제조업,122.64,-2.5,3.94,7.66,1.05,0.78,22.9,4.46,14.97,9.55,1.14,-6.54,4.71,2.59,139.2,106.28,548.7,88.92,3.22,24.32,2.04,-2.86,11.72,88.28,36.57,12.14,0.5819483589339365,0.124664243919823,0.1929347140068024,0.1084056349028243,0.4551262129028558,8.033501217867132,2.18,4.86,3.9,0.0100233447538776,-0.0285537142338338,0.0170519440106733,-61.896256718732765,-177.44004462503574,2,1,5,0
321,(주)에스피지,58610,17-Dec,제조업,129.5,-1.39,0.48,0.95,2.53,0.79,71.46,0.58,28.33,19.81,1.2,-3.22,3.53,4.47,155.18,137.64,943.14,89.66,19.1,12.38,2.0,-1.67,19.04,80.96,38.17,5.11,0.6081125695088944,0.0628041207331879,0.2125639271743161,0.1688794773110103,0.3014972234226713,8.392102808449483,0.22,-2.44,94.22,0.0258661397091061,-0.0167437844892692,0.0170637677024186,3.854222443546329,-126.55508830528126,2,1,5,0
322,(주)에쎈테크,43340,17-Dec,제조업,86.26,0.94,8.36,21.71,0.72,1.2,91.82,10.22,1.84,23.5,1.07,2.19,3.73,4.31,88.95,130.37,79.52,66.53,13.86,0.53,1.97,1.0,8.64,91.36,24.88,3.96,0.4707621519372693,0.0024044318219929,-0.1525268035947191,0.0775192784491961,0.4048397833667052,7.733104568262836,-22.3,-36.72,-9.31,0.0095147253989263,0.0100151506739095,0.0243316133344754,-79.05548971246142,-65.67486738050945,2,0,2,0
323,(주)에이디테크놀로지,200710,17-Dec,제조업,23.96,0.53,1.61,4.94,-1.02,-0.23,1073.2,1.05,7.51,13.59,0.66,0.47,6.15,51.22,27.17,381.73,856.95,341.93,53.08,101.73,2.68,0.35,11.24,88.76,6.27,8.85,0.2136244342792069,0.1916749729817162,0.3191540065000414,0.1241640148513869,0.2807601407429196,7.690754737324906,2.14,-8.39,50.39,-0.0078089180642669,0.0035048866027319,0.0308695636814678,89.12184560679054,2486.000904493689,2,0,2,0
324,(주)에이비프로바이오,195990,17-Dec,제조업,60.87,-25.09,-48.66,-32.0,-3.94,2.82,2.19,-13.0,1.25,0.42,0.27,-11.22,2.85,1.1,68.45,113.75,264.63,70.19,4.97,6.83,0.75,-6.81,4.42,95.58,31.36,1.71,0.4063383870705706,0.0246923188713321,0.2631952301929235,0.2981623353278933,0.5889528996289832,8.235349475659419,3.31,-31.79,-7.22,-0.0689783405276296,-0.0681429806388224,0.0485410490965365,-1211.7969815138924,-6635.230572385065,2,0,2,0
325,(주)에이스침대,3800,17-Dec,제조업,6.65,12.82,14.22,88.24,999999999.0,-1.58,25.44,6.88,18.58,15.41,0.5,6.94,11.81,0.82,8.46,276.18,3539.39,178.26,10.8,82.57,6.16,6.36,55.86,44.14,0.0,8.04,0.0779721434362169,0.0506063870337214,0.8749006390474952,0.4060946094137564,0.8307206419916069,8.629301691044962,5.24,-20.82,1.19,0.0757025545613793,0.0636402740452666,0.0,-12.168098721967752,-12.704205052923232,2,1,5,0
326,(주)에이스테크놀로지,88800,17-Dec,제조업,411.55,-15.8,1.14,1.31,-1.45,2.34,34.61,1.07,24.4,10.21,0.87,-61.18,3.33,3.07,456.86,74.06,425.17,50.48,-19.17,5.84,1.14,-13.77,17.65,82.35,59.24,5.61,0.8204229453267388,0.0431967309348013,-0.1370200967459975,0.217636214023276,0.4526453027823535,8.572264763988828,-13.89,-9.18,9.16,-0.0358431492408441,-0.1376859832516229,0.0323194328079614,-4.820786754090873,-72.59069878657289,2,1,5,0
327,(주)에이치비테크놀러지,78150,17-Dec,제조업,25.04,13.25,17.66,114.34,164.72,-0.3,248.16,25.17,7.31,46.7,1.42,27.22,10.87,6.94,28.23,317.16,395.23,295.48,42.41,46.63,4.63,18.85,25.94,74.06,3.74,30.12,0.2201432146567787,0.0910623152580547,0.2605324528822296,0.0911975036252054,0.3806178073004959,8.30138084202395,-0.27,1.3,5.46,0.2393723613973762,0.1884967858773616,0.0047258121220033,26.057748826948053,28.57377089348356,2,1,5,0
328,(주)에이치시티,72990,17-Dec,서비스업,34.53,0.32,11.11,15.5,1.29,0.31,59.32,4.94,12.17,31.7,0.46,0.21,3.56,0.85,46.72,136.07,1868.19,135.67,8.49,63.31,1.63,0.15,34.76,65.24,23.46,590.91,0.3184083764962296,0.1489911114439163,0.3490375855756531,0.3340248741629922,0.6797813788016143,7.797725144405064,9.82,-35.12,-1.28,0.0063158754628527,0.0014704648167855,0.0171888473918042,-92.29967756293948,-97.8935067771086,1,0,1,0
329,(주)에이치알에스,36640,17-Dec,제조업,10.4,9.29,4.18,12.51,23.12,0.4,75.3,2.75,8.28,17.97,0.68,8.1,5.06,2.65,28.15,715.92,983.65,552.43,49.97,208.6,3.0,6.28,22.44,77.56,13.22,5.3,0.2196543911326091,0.1692347672386935,0.5976305206865253,0.1111351348541691,0.4191924450256037,8.013167070459192,5.93,12.46,19.88,0.0765361629658372,0.0627583511266294,0.0146797887188207,73.0202549181974,58.38988236106118,2,0,2,0
330,(주)에이치엘사이언스,239610,17-Dec,제조업,7.16,12.29,14.13,123.47,999999999.0,-1.36,92.36,9.84,15.63,15.56,0.72,9.56,20.5,3.86,8.66,1049.25,2066.67,993.54,62.53,99.8,8.94,8.8,70.04,29.96,0.0,15.39,0.0796937878903659,0.0657398347803899,0.4170078229942505,0.5676931927514897,0.3088339998155774,7.761454003684394,5.78,-5.98,16.75,0.0949563372300765,0.0879642114555728,0.0,-21.96845509692454,-18.65048776628057,2,0,2,0
331,(주)에이치케이,44780,17-Dec,제조업,47.25,0.58,12.49,20.49,3.91,1.14,29.25,8.8,6.21,10.32,0.71,0.72,2.79,1.97,75.32,231.41,502.5,127.38,35.42,37.49,1.63,0.41,22.7,77.3,30.17,2.49,0.4296117750380102,0.1010519932117451,0.3442810643353364,0.1780584033143658,0.3762908984117858,7.909365084895356,0.48,1.95,-7.45,0.0345487169592995,0.0041074054380356,0.0204375065639574,33.11178141352599,-78.54133329892117,2,0,2,0
332,(주)에이텍,45660,17-Dec,제조업,24.4,12.14,8.27,42.0,137.73,-0.27,178.56,10.13,25.74,22.55,1.33,21.64,21.59,8.39,31.77,162.73,1594.61,122.5,11.62,67.19,5.26,16.16,21.41,78.59,2.04,13.4,0.241092383199833,0.1244055727188853,0.8378970968754218,0.1744914615208843,0.6986949011635583,7.938416282725415,18.94,-28.74,-11.43,0.0527548234123015,0.1616454305854247,0.0015129023225792,-26.739220735774904,75.01026173524994,2,1,5,0
333,(주)에이텍티앤,224110,17-Dec,제조업,52.11,28.12,46.08,47.01,74.94,-0.37,46.24,17.57,15.33,9.47,0.38,23.06,2.76,1.86,59.69,180.16,1428.56,128.28,26.16,46.46,1.02,10.72,23.66,76.34,6.93,2.25,0.3737904094125011,0.1516086364466169,0.0985993856390806,0.1460414457375978,0.4121153258646319,8.030857065361452,0.0,0.0,0.0,0.0524241383688144,0.1628612036366761,0.0022065288715301,416.1571790882844,1464.8455169189283,2,0,2,0
334,(주)에이팩트,200470,17-Dec,서비스업,24.99,3.81,26.2,21.13,4.17,0.77,32.6,8.61,2.58,20.56,0.38,2.13,22.21,0.63,68.78,224.08,465.06,224.08,18.37,152.56,1.21,1.46,19.17,80.83,34.66,0.0,0.4075125447862186,0.2258624581350556,0.1715785491812666,0.105749546866834,0.6682565995032455,7.83816356057199,39.42,9.04,42.61,0.0329082714430048,0.014587113535249,0.0250118754907694,276.6794102144964,526.8991405366315,1,0,1,0
335,(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,서비스업,21.82,-35.34,-39.43,-16.38,-1.04,3.93,225.03,-3.13,0.62,0.37,0.14,-5.35,4.0,36.17,23.6,319.61,455.87,319.55,38.78,69.62,0.67,-5.05,23.51,76.49,11.88,17.73,0.1909117125167408,0.1229281190616457,-0.2025518454498791,0.4668560213527044,0.435642739859221,8.151518634215224,807.95,620.64,-27.11,-0.0331158889361935,-0.0504995486956116,0.1495488924018633,74.01049926886148,82.60313200876105,1,0,1,0
336,(주)에코마케팅,230360,17-Dec,서비스업,19.85,31.62,27.11,31.07,999999999.0,-4.14,1244.03,7.01,29.64,19.64,0.28,10.94,6.95,29.36,29.15,550.06,8760.38,545.45,69.19,96.41,1.54,8.81,0.0,0.0,0.0,73.04,0.2257178263493751,0.1482124366511058,0.4028935066580104,0.6726682508959645,0.1544220889473663,7.969067885356166,16.57,-0.21,44.77,0.0911639939267091,0.0880668787028652,0.0,15.466932635964334,12.975182958025314,1,0,1,0
337,(주)에코프로,86520,17-Dec,제조업,97.34,-1.0,4.16,5.19,2.96,2.15,39.84,3.06,30.29,15.37,0.83,-4.71,8.92,1.66,143.02,91.92,1327.21,49.76,-3.24,12.65,1.51,-0.83,16.79,83.21,46.05,4.83,0.5885158550187436,0.0506811309497255,-0.0246745418939165,0.1017029977358761,0.6318513813003572,8.651419082504377,29.39,30.76,92.99,0.0548312333558226,-0.0082735718336821,0.0337515254659758,115.60132834461734,54.583190139948826,2,1,5,0
338,(주)에프알텍,73540,17-Dec,제조업,32.4,-11.74,-20.36,-17.94,-18.89,0.83,5.2,-7.77,4.07,1.53,0.41,-7.6,4.83,0.93,76.41,137.54,605.04,91.51,6.89,50.4,1.11,-4.8,17.46,82.54,31.61,6.55,0.4331266834739906,0.0940380112111032,0.4513868261261208,0.4253819146267332,0.7474197067075569,7.784170409816934,15.09,11.04,5.85,-0.1024040749456258,-0.0479603020191402,0.0147012884045876,-14.549911829210366,33.93606457994011,2,0,2,0
339,(주)에프앤리퍼블릭,64090,17-Dec,서비스업,118.96,10.61,4.18,5.91,4.77,2.16,646.44,3.21,3.87,13.23,1.28,29.66,7.13,36.82,119.01,55.32,180.87,42.06,-24.27,3.25,2.38,13.55,17.08,82.92,28.04,14.27,0.5433983395671648,0.0176445789586963,-0.1199887506675383,0.0678997681548561,0.6994965740105383,8.003256456240704,394.0,135.09,41.51,0.1314831441741014,0.1355165329226854,0.0512949132657722,257.7681631009019,292.00423888523017,1,0,1,0
340,(주)에프에스엔,214270,17-Dec,서비스업,55.26,1.17,-0.82,-1.97,2.55,-0.13,2395.69,-0.73,6.89,19.82,1.03,1.59,2.85,123.62,59.41,196.55,424.19,196.55,33.47,46.1,3.39,1.2,43.94,56.06,2.65,0.0,0.372677464227737,0.1597986941551034,-0.1935300332824182,0.4333735958389035,0.3186210064802685,7.57970739410788,33.51,5.13,5.26,0.0061533011586686,0.0120328360057477,0.0079639981632688,-87.44054182728487,1813.929353970525,1,0,1,0
341,(주)에프에스티,36810,17-Dec,제조업,50.56,5.09,3.09,10.86,9.07,0.68,67.83,4.42,21.38,29.67,1.46,14.04,10.54,3.08,68.64,129.19,817.68,74.43,8.75,13.78,3.11,7.43,22.08,77.92,24.36,10.64,0.4070075421886658,0.0413178149481424,0.295014573345484,0.1522591096564176,0.6126294841464968,8.127768511943927,4.66,5.44,70.66,0.1001146007211292,0.0743437374075727,0.0234672912918409,35.74361947673256,94.46808629400236,2,1,5,0
342,(주)에프엔씨엔터테인먼트,173940,17-Dec,서비스업,23.49,-5.57,2.89,12.61,958.27,-0.37,139.36,2.72,16.25,18.95,0.9,-9.56,16.74,6.7,27.53,333.63,944.98,329.28,43.03,88.92,4.27,-5.04,18.89,81.11,0.05,116.53,0.2158918749179647,0.1637548454547244,0.0002370511170412,0.1626235205245701,0.3855688811460945,8.092973209240753,-7.59,-9.0,27.64,0.0238074778796266,-0.0503874986332596,0.0001172565030469,221.94924999056656,-2.4883537825602,1,1,4,0
343,(주)엑사이엔씨,54940,17-Dec,제조업,106.06,-2.01,-0.66,-2.22,5.67,0.16,74.65,-1.19,15.43,19.12,1.88,-7.49,10.06,6.85,114.95,138.92,341.12,115.72,19.2,15.09,3.83,-3.78,10.41,89.59,16.01,18.15,0.5347716477201785,0.07446468081157,0.1379562847139025,0.0828001909164654,0.3145285017128507,8.154028822809384,10.15,21.16,55.23,0.0400735038807021,-0.0378470596298833,0.0143713197798508,46.41906286856464,-253.571048166433,2,1,5,0
344,(주)엑셈,205100,17-Dec,서비스업,18.29,-0.09,13.68,35.01,10.38,1.02,132.72,7.47,10.67,25.9,0.58,-1.26,3.6,3.25,27.13,384.02,1310.25,384.02,40.87,190.02,1.9,-0.05,56.43,43.57,7.39,0.0,0.213373980965047,0.2743976644083995,0.1178442261789311,0.4037600059033243,0.447391938536913,7.790426177742553,12.02,1.74,22.39,0.0926797118842626,-0.0005352736657024,0.0293627556643302,292.8187147063818,-101.21819503744788,1,0,1,0
345,(주)엑시콘,92870,17-Dec,제조업,15.27,12.22,12.0,50.56,26.5,0.0,74.03,8.82,15.13,20.35,0.72,11.24,9.87,2.6,21.14,339.7,1694.9,224.81,30.21,50.54,3.33,8.83,34.3,65.7,11.48,5.82,0.1745064564649149,0.0636857257005034,0.5350102191152349,0.2303574117085577,0.571935178695489,7.960959153101281,-3.33,-9.11,48.99,0.0814016783362109,0.0883462344801181,0.0141520534582139,144.99040067277832,60.89974466784784,2,0,2,0
346,(주)엔에스,217820,17-Dec,제조업,153.15,2.36,-8.72,-9.67,11.7,0.43,94.55,-5.94,17.21,18.04,0.88,4.21,4.53,3.53,159.37,133.19,973.92,46.68,19.6,17.43,1.75,2.08,14.69,85.31,21.67,2.13,0.6144442263237072,0.1029071698842958,0.2045138453677513,0.0913590453710802,0.2135297921624642,7.791601065667526,83.87,137.91,42.35,0.049008968886447,0.0208240752692632,0.0082976589205543,4.46247591206224,-52.049081753597335,2,0,2,0
347,(주)엔에스엔,31860,17-Dec,서비스업,58.14,-250.72,-137.48,-59.29,-7.61,6.03,-4.98,-22.1,0.56,-1.35,0.13,-59.57,3.86,0.5,59.41,82.64,198.37,64.58,-6.33,9.67,0.31,-33.63,2.17,97.83,31.64,2.06,0.3726958587438174,0.0352660149581216,-0.8795058526045488,1.6872942148074956,0.6985690999075593,7.5127178873534195,-28.39,-20.14,-72.12,-0.2233974801166483,-0.3362846374266318,0.0672742606501849,21.1633251096459,1.1610089904468452,1,0,1,0
348,(주)엔에이치엔벅스,104200,17-Dec,서비스업,37.83,-5.77,-8.4,-29.58,999999999.0,-0.41,3676.94,-8.57,12.52,8.96,0.99,-7.28,7.65,330.74,40.8,251.48,849.13,250.93,40.69,33.72,3.55,-5.74,0.0,0.0,0.0,973.2,0.2897972249648857,0.0905804794181485,0.3522100107733255,1.0642574428680691,0.3244232657854624,7.959062381123043,-4.88,-5.04,27.1,-0.0638995835617683,-0.0573584950454669,0.0,-43.57893317830633,-39.64371041951403,1,0,1,0
349,(주)엔이능률,53290,17-Dec,서비스업,55.46,1.26,7.24,12.06,999999999.0,-0.3,724.31,4.62,9.18,26.35,0.7,1.3,1.92,20.75,62.12,192.32,822.96,133.59,31.58,24.26,2.23,0.89,71.26,28.74,0.0,4.13,0.3831671714757962,0.0829898190529062,0.4228865132739777,0.665755952509255,0.342046122380535,7.954443314555843,22.25,13.69,7.46,0.0329103332084766,0.008876617656046,0.0,-64.89450739927408,-86.19085614494718,1,0,1,0
350,(주)엔지켐생명과학,183490,17-Dec,제조업,40.2,-21.68,-29.16,-62.26,-29.1,0.4,15.27,-20.71,7.7,3.7,0.71,-22.0,2.96,2.53,49.84,248.39,718.69,177.92,39.81,53.77,2.38,-15.42,15.93,84.07,15.18,4.09,0.3326240187828971,0.1864747631990896,-1.2500601148564636,0.3651598726233833,0.3335701519046044,7.565901464890349,0.37,-3.18,19.68,-0.1464571219659224,-0.154242084128428,0.0168430154906439,13.589613337999335,10.505972635469526,2,0,2,0
351,(주)엔케이맥스,182400,17-Dec,제조업,33.45,-344.37,-264.06,-90.48,999999999.0,-1.99,-277.44,-23.6,0.83,-16.07,0.08,-41.26,3.12,1.75,35.28,240.05,666.47,208.96,34.63,97.1,0.24,-27.36,69.24,30.76,22.59,1.16,0.2607938341444192,0.2401270137887663,-0.2592574623764976,4.001313984534903,0.4063798803538828,7.732749180890574,-19.95,-41.36,-29.76,-0.2629324902854258,-0.2736475065579983,0.0,-102.01768903762068,-243.8082959017856,2,0,2,0
352,(주)엔텔스,69410,17-Dec,서비스업,43.11,-7.53,5.24,14.61,999999999.0,-0.53,625.23,4.43,13.61,25.9,0.86,-8.73,4.77,19.88,43.56,168.75,1121.16,166.71,20.64,92.6,3.37,-6.49,22.24,77.76,0.0,131.17,0.3034341826357376,0.2780263597823273,0.3754694329443824,0.2600164731456238,0.4933241446502925,7.744475833464873,4.22,16.52,-16.86,-0.0324562279992915,-0.0649400484386111,0.0,-790.1291462432671,-1329.858795023012,1,0,1,0
353,(주)엔피케이,48830,17-Dec,제조업,44.87,2.5,10.79,23.62,7.53,0.17,61.24,10.29,9.24,29.74,1.04,4.94,9.52,1.92,77.23,181.62,454.93,157.8,20.67,52.6,2.21,2.59,10.02,89.98,15.41,15.34,0.4357703359824638,0.1331778156332911,0.2230423549289718,0.0725573415676257,0.5401470838813052,7.884391973590477,19.09,60.17,8.39,0.0286730309257569,0.0259182456722576,0.0081212736854347,486.1890038749797,-3.147949045828641,2,0,2,0
354,(주)엘디티,96870,17-Dec,제조업,6.57,-40.33,-13.75,-153.3,999999999.0,-0.39,23.94,-10.98,2.8,4.79,0.65,-29.57,8.47,3.94,7.71,749.65,325.02,488.2,39.61,273.98,5.42,-26.05,12.54,87.46,0.0,4.16,0.0716193236667039,0.1670681288736027,-0.2143351391505163,0.2313526027112912,0.5428733664819447,7.067821309730542,-32.13,-28.7,22.32,-0.0684088105249091,-0.260456695087566,0.0,31.76545911651153,-57.11893650002191,2,0,2,0
355,(주)엘앤에프,66970,17-Dec,제조업,84.57,5.12,-0.29,-0.82,6.56,1.14,57.72,-0.44,33.75,20.97,1.72,19.03,11.1,4.45,115.3,154.3,987.61,73.19,21.33,21.42,3.13,8.82,11.19,88.81,40.76,5.43,0.5355334071606467,0.084154714647512,0.1067521239459317,0.039065404400511,0.393895046884284,8.424025711987575,30.99,50.52,61.38,0.1254788161018834,0.0881742685674475,0.0347872476717057,111.8718431474388,295.0375654617864,2,1,5,0
356,(주)엘엑스세미콘,108320,17-Dec,제조업,31.38,6.79,5.89,30.87,999999999.0,-0.58,795.88,7.49,85.19,22.24,1.34,11.87,5.52,45.46,32.04,384.78,5069.08,337.61,67.68,57.77,5.84,9.14,22.0,78.0,0.0,11.61,0.2426421633707694,0.1372921818694993,0.5991325370267409,0.1542894944870778,0.0855141895937238,8.73583364665613,12.0,13.0,13.56,0.0883662396220778,0.0913612064842204,0.0,-10.06756838984559,-7.134826691851466,2,1,5,0
357,(주)엘엠에스,73110,17-Dec,제조업,68.75,6.6,10.51,17.44,8.42,1.31,51.24,7.54,31.78,18.75,0.71,8.46,4.64,1.81,76.22,144.42,2511.83,122.38,17.33,31.19,1.59,4.68,32.56,67.44,36.66,5.55,0.4325397181385173,0.121756867498554,0.4704166080927086,0.1896740108591811,0.4365631546613828,8.301470008316043,-2.37,-0.35,26.64,0.096428944308341,0.0468185762521602,0.0256411623911527,114.415909535323,222.9724731496973,2,1,5,0
