종목코드,종목명,수량_공매도잔고수량,수량_상장주식수,금액_공매도잔고금액,금액_시가총액,비중
"080160","모두투어","310645","18900000","4783933.0","2.9106E8","1.64"
"100030","모바일리더","0","3283714","0.0","6.7808694E7","0.00"
"087260","모바일어플라이언스","0","32552861","0.0","9.7821347E7","0.00"
"101330","모베이스","0","23958188","0.0","6.7801672E7","0.00"
"012860","모베이스전자","0","70756677","0.0","9.4813947E7","0.00"
"363260","모비데이즈","0","158828847","0.0","2.25536963E8","0.00"
"348030","모비릭스","0","9603800","0.0","1.5029947E8","0.00"
"250060","모비스","0","32171314","0.0","5.2921812E7","0.00"
"288980","모아데이타","0","5405872","0.0","1.37849736E8","0.00"
"033200","모아텍","0","14331185","0.0","7.6385216E7","0.00"
"118990","모트렉스","0","24495500","0.0","2.53528425E8","0.00"
"006920","모헨즈","0","10920000","0.0","4.2042E7","0.00"
"001810","무림SP","0","22137500","0.0","5.8332313E7","0.00"
"279600","미디어젠","0","4684781","0.0","4.9190201E7","0.00"
"095500","미래나노텍","22906","31009999","132168.0","1.78927694E8","0.07"
"218150","미래생명자원","0","19895844","0.0","1.22359441E8","0.00"
"353490","미래에셋대우스팩 5호","0","5060000","0.0","1.09043E7","0.00"
"328380","미래에셋대우스팩3호","0","6482000","0.0","1.325569E7","0.00"
"100790","미래에셋벤처투자","0","48480361","0.0","2.68096396E8","0.00"
"412930","미래에셋비전스팩1호","0","6176000","0.0","1.315488E7","0.00"
"049950","미래컴퍼니","8133","8586820","156967.0","1.65725626E8","0.09"
"207760","미스터블루","0","24761635","0.0","1.31731898E8","0.00"
"059090","미코","50697","33416778","407604.0","2.68670895E8","0.15"
"214610","미코바이오메드","0","18296767","0.0","2.03094114E8","0.00"
"201490","미투온","74884","31257770","329490.0","1.37534188E8","0.24"
"950190","미투젠","0","13579892","0.0","2.17957267E8","0.00"
"214180","민앤지","14884","13257185","203911.0","1.81623435E8","0.11"
"206640","바디텍메드","13901","23486560","167507.0","2.83013048E8","0.06"
"018700","바른손","0","35119757","0.0","9.1662566E7","0.00"
"035620","바른손이앤에이","0","74439675","0.0","7.6672865E7","0.00"
"064520","바른전자","0","8368647","0.0","7.9083714E7","0.00"
"053030","바이넥스","548528","31761048","8173067.0","4.73239615E8","1.73"
"301300","바이브컴퍼니","0","5580180","0.0","1.66847382E8","0.00"
"064550","바이오니아","172877","25810291","4399720.0","6.56871906E8","0.67"
"314930","바이오다인","0","6168195","0.0","1.70242182E8","0.00"
"208710","바이오로그디바이스","0","41431412","0.0","5.634672E7","0.00"
"086820","바이오솔루션","0","8143426","0.0","1.20115534E8","0.00"
"038460","바이오스마트","70350","20087800","279290.0","7.9748566E7","0.35"
"251120","바이오에프디엔씨","0","8695700","0.0","2.0260981E8","0.00"
"086040","바이오톡스텍","0","14667123","0.0","1.10443436E8","0.00"
"099430","바이오플러스","0","14482716","0.0","3.87412653E8","0.00"
"032980","바이온","83004","34293780","113300.0","4.681101E7","0.24"
"222160","바이옵트로","0","8143866","0.0","5.4156709E7","0.00"
"308080","바이젠셀","0","19006060","0.0","1.69534055E8","0.00"
"043150","바텍","0","14854256","0.0","4.53797521E8","0.00"
"323990","박셀바이오","513662","15223000","1.9930086E7","5.906524E8","3.37"
"267790","배럴","0","7885500","0.0","6.071835E7","0.00"
"046310","백금T&A","0","16418641","0.0","4.5315449E7","0.00"
"066410","버킷스튜디오","0","73572521","0.0","1.33166263E8","0.00"
"382900","범한퓨얼셀","0","8761000","0.0","2.864847E8","0.00"
"206400","베노홀딩스","0","28834011","0.0","9.3854706E7","0.00"
"019010","베뉴지","0","48200000","0.0","1.04112E8","0.00"
"177350","베셀","0","12393794","0.0","7.882453E7","0.00"
"299910","베스파","0","8206916","0.0","2.5974889E7","0.00"
"225530","보광산업","0","36338727","0.0","1.94775577E8","0.00"
"250000","보라티알","0","6750733","0.0","7.8646039E7","0.00"
"310210","보로노이","0","12638949","0.0","5.17564962E8","0.00"
"006910","보성파워텍","458203","49129824","2336835.0","2.50562102E8","0.93"
"226340","본느","0","30699596","0.0","4.9119354E7","0.00"
"014470","부방","0","60052260","0.0","1.34216801E8","0.00"
"008470","부스타","0","8404800","0.0","4.3200672E7","0.00"
"338220","뷰노","0","11332656","0.0","9.1001228E7","0.00"
"100120","뷰웍스","18449","10001865","628188.0","3.40563503E8","0.18"
"337930","브랜드엑스코퍼레이션","0","29572416","0.0","2.16470085E8","0.00"
"099390","브레인즈컴퍼니","0","8208283","0.0","6.7472086E7","0.00"
"064480","브리지텍","0","11952500","0.0","5.6774375E7","0.00"
"288330","브릿지바이오테라퓨틱스","0","19866425","0.0","1.78996489E8","0.00"
"365900","브이씨","0","7310300","0.0","9.4668385E7","0.00"
"251630","브이원텍","0","15155580","0.0","1.10029511E8","0.00"
"018290","브이티지엠피","0","34483893","0.0","1.80005921E8","0.00"
"044480","블루베리 NFT","0","32343981","0.0","7.4391156E7","0.00"
"033560","블루콤","16759","17100000","162730.0","1.66041E8","0.10"
"369370","블리츠웨이","0","40810078","0.0","1.18145176E8","0.00"
"126340","비나텍","0","5468262","0.0","2.22011437E8","0.00"
"121800","비덴트","301411","51320997","2586106.0","4.40334154E8","0.59"
"148140","비디아이","0","43208667","0.0","2.7653547E7","0.00"
"082800","비보존 헬스케어","0","234042627","0.0","2.15787302E8","0.00"
"318410","비비씨","0","5555243","0.0","5.7774527E7","0.00"
"146320","비씨엔씨","0","12367923","0.0","2.17057049E8","0.00"
"200780","비씨월드제약","0","8892384","0.0","8.7589982E7","0.00"
"141000","비아트론","52314","12114710","428975.0","9.9340622E7","0.43"
"090460","비에이치","276335","34464379","6880742.0","8.58163037E8","0.80"
"083650","비에이치아이","49153","26000000","344071.0","1.82E8","0.19"
"142760","비엘","0","31448597","0.0","1.88691582E8","0.00"
"065170","비엘팜텍","0","88970559","0.0","7.9806591E7","0.00"
"086670","비엠티","0","8146529","0.0","9.4499736E7","0.00"
"335890","비올","0","58133344","0.0","1.09290687E8","0.00"
"138580","비즈니스온","95822","22556163","754119.0","1.77517003E8","0.42"
"082920","비츠로셀","9709","21539152","108741.0","2.41238502E8","0.05"
"054220","비츠로시스","0","25160874","0.0","1.42662156E8","0.00"
"042370","비츠로테크","0","26200025","0.0","1.7816017E8","0.00"
"050090","비케이홀딩스","251809","79138942","133207.0","4.18645E7","0.32"
"307870","비투엔","0","30701200","0.0","6.1095388E7","0.00"
"357880","비트나인","0","10353956","0.0","1.12340423E8","0.00"
"032850","비트컴퓨터","0","16623293","0.0","1.04560513E8","0.00"
"148780","비플라이소프트","0","6073318","0.0","5.2655667E7","0.00"
"238200","비피도","0","8180000","0.0","6.71578E7","0.00"
"093190","빅솔론","0","19238905","0.0","1.17742099E8","0.00"
"065450","빅텍","0","28652800","0.0","1.4756192E8","0.00"
"072950","빛샘전자","0","6230859","0.0","3.9503646E7","0.00"
"143240","사람인에이치알","6411","11659263","207716.0","3.77760121E8","0.05"
"100090","삼강엠앤티","322570","37076672","6080445.0","6.98895267E8","0.87"
"122350","삼기","0","38339428","0.0","1.15785073E8","0.00"
"014970","삼륭물산","0","15125000","0.0","7.9255E7","0.00"
"018310","삼목에스폼","0","14700000","0.0","2.77095E8","0.00"
"053700","삼보모터스","0","18823896","0.0","7.3507314E7","0.00"
"009620","삼보산업","0","45255561","0.0","4.842345E7","0.00"
"023600","삼보판지","15014","16170000","138729.0","1.494108E8","0.09"
"380320","삼성머스트스팩5호","0","4810000","0.0","2.0683E7","0.00"
"377630","삼성스팩4호","0","4020000","0.0","2.35572E7","0.00"
"425290","삼성스팩6호","0","5520000","0.0","4.416E7","0.00"
"009300","삼아제약","0","6370000","0.0","9.20465E7","0.00"
"225190","삼양옵틱스","0","10149688","0.0","1.28901038E8","0.00"
"361670","삼영에스앤씨","0","5667658","0.0","3.8766781E7","0.00"
"054540","삼영엠텍","0","13000000","0.0","5.369E7","0.00"
"065570","삼영이엔씨","0","10794010","0.0","5.1811248E7","0.00"
"032280","삼일","0","16213590","0.0","3.3481063E7","0.00"
"002290","삼일기업공사","0","12400000","0.0","4.4888E7","0.00"
"037460","삼지전자","30542","16318522","295036.0","1.57636923E8","0.19"
"032750","삼진","0","7200000","0.0","4.6008E7","0.00"
"054090","삼진엘앤디","81959","24959232","273333.0","8.3239039E7","0.33"
"000250","삼천당제약","155006","22768041","4983443.0","7.31992518E8","0.68"
"024950","삼천리자전거","0","13273577","0.0","9.8091734E7","0.00"
"038500","삼표시멘트","540932","107916306","2077179.0","4.14398615E8","0.50"
"017480","삼현철강","0","15702890","0.0","8.5109664E7","0.00"
"046390","삼화네트웍스","65737","43172933","231723.0","1.52184589E8","0.15"
"027580","상보","81394","59181279","118835.0","8.6404667E7","0.14"
"038540","상상인","1088432","55328313","9382284.0","4.76930058E8","1.97"
"101000","상상인인더스트리","0","71750792","0.0","5.2808583E7","0.00"
"415580","상상인제3호스팩","0","5310000","0.0","1.12041E7","0.00"
"091580","상신이디피","60088","13544698","934368.0","2.10620054E8","0.44"
"263810","상신전자","0","14244718","0.0","4.7150017E7","0.00"
"089980","상아프론테크","83694","15989037","2410387.0","4.60484266E8","0.52"
"042940","상지카일룸","0","93446339","0.0","9.3259446E7","0.00"
"042600","새로닉스","5742","12423574","115414.0","2.49713837E8","0.05"
"252990","샘씨엔에스","0","50153846","0.0","2.51270768E8","0.00"
"294630","서남","0","21389160","0.0","5.8713244E7","0.00"
"038070","서린바이오","30163","8500676","367989.0","1.03708247E8","0.35"
"006730","서부T&D","419482","60399705","3020270.0","4.34877876E8","0.69"
"079650","서산","0","20000000","0.0","4.04E7","0.00"
"100660","서암기계공업","18615","12600000","137751.0","9.324E7","0.15"
"019770","서연탑메탈","0","11650000","0.0","7.3861E7","0.00"
"043710","서울리거","0","39166162","0.0","3.8422005E7","0.00"
"092190","서울바이오시스","377283","38223653","2437248.0","2.46924798E8","0.99"
"046890","서울반도체","1945600","58305400","2.023424E7","6.0637616E8","3.34"
"063170","서울옥션","15571","17774267","287285.0","3.27935226E8","0.09"
"027040","서울전자통신","0","69588847","0.0","4.7459594E7","0.00"
"018680","서울제약","0","8524523","0.0","4.0832465E7","0.00"
"093920","서원인텍","0","18600000","0.0","1.03044E8","0.00"
"189860","서전기전","25645","9698780","232600.0","8.7967935E7","0.26"
"178320","서진시스템","1124151","37580642","1.6356397E7","5.46798341E8","2.99"
"122690","서진오토모티브","0","19541246","0.0","5.9503094E7","0.00"
"140070","서플러스글로벌","0","36988000","0.0","1.239098E8","0.00"
"011370","서한","112159","100894865","143564.0","1.29145427E8","0.11"
"065710","서호전기","6967","5150000","123316.0","9.1155E7","0.14"
"035890","서희건설","1638549","229808457","2302161.0","3.22880882E8","0.71"
"357550","석경에이티","0","5455000","0.0","9.76445E7","0.00"
"003100","선광","3387","6600000","303814.0","5.9202E8","0.05"
"171090","선익시스템","7016","9204876","114712.0","1.50499723E8","0.08"
"086710","선진뷰티사이언스","0","12203280","0.0","7.0779024E7","0.00"
"014620","성광벤드","24513","28600000","251258.0","2.9315E8","0.09"
"037350","성도이엔지","0","15470000","0.0","7.93611E7","0.00"
"081580","성우전자","0","15508143","0.0","4.4198208E7","0.00"
"045300","성우테크론","0","9771293","0.0","4.4166244E7","0.00"
"015750","성우하이텍","407706","80000000","1718481.0","3.372E8","0.51"
"080470","성창오토텍","0","7300000","0.0","4.8691E7","0.00"
"043260","성호전자","0","53405384","0.0","8.0108076E7","0.00"
"148150","세경하이테크","0","11784281","0.0","1.96797493E8","0.00"
"053060","세동","0","17459007","0.0","2.444261E7","0.00"
"340440","세림B&G","0","28378364","0.0","9.1520224E7","0.00"
"017510","세명전기","51529","15246000","200448.0","5.930694E7","0.34"
"011560","세보엠이씨","25297","10530000","202629.0","8.43453E7","0.24"
"396300","세아메카닉스","0","26489500","0.0","1.7271154E8","0.00"
"100700","세운메디칼","77279","43800000","247293.0","1.4016E8","0.18"
"024830","세원물산","0","8350000","0.0","5.2438E7","0.00"
"258830","세종메디칼","0","40666445","0.0","1.5534582E8","0.00"
"036630","세종텔레콤","0","277836937","0.0","2.0504366E8","0.00"
"039310","세중","0","18121667","0.0","4.9200326E7","0.00"
"067770","세진티에스","0","8396593","0.0","2.9178161E7","0.00"
"053450","세코닉스","14260","14792803","109802.0","1.13904583E8","0.10"
"234340","세틀뱅크","0","9453000","0.0","1.79607E8","0.00"
"252500","세화피앤씨","0","41486390","0.0","5.4347171E7","0.00"
"347000","센코","0","8251244","0.0","1.02727988E8","0.00"
"331920","셀레믹스","0","8164148","0.0","5.6169338E7","0.00"
"049180","셀루메드","0","39606973","0.0","1.72290333E8","0.00"
"299660","셀리드","0","9731192","0.0","1.80513612E8","0.00"
"268600","셀리버리","836609","17333799","2.3508713E7","4.87079752E8","4.83"
"108860","셀바스AI","127375","22055945","853413.0","1.47774832E8","0.58"
"208370","셀바스헬스케어","0","21680564","0.0","4.8347658E7","0.00"
"068760","셀트리온제약","599675","37681053","4.9113383E7","3.086078241E9","1.59"
"091990","셀트리온헬스케어","2636251","158154885","1.91391823E8","1.1482044651E10","1.67"
"060230","소니드","0","19777794","0.0","6.9222279E7","0.00"
"290690","소룩스","0","8256843","0.0","7.1586829E7","0.00"
"053110","소리바다","0","8940349","0.0","3.5403782E7","0.00"
"950200","소마젠","0","19133553","0.0","1.03512522E8","0.00"
"032680","소프트센","0","38247703","0.0","6.3299948E7","0.00"
"032685","소프트센우","0","142857","0.0","3521425.0","0.00"
"258790","소프트캠프","0","24991284","0.0","4.2610139E7","0.00"
"066910","손오공","99342","26896161","226500.0","6.1323247E7","0.37"
"043100","솔고바이오","0","62279208","0.0","3.3755331E7","0.00"
"154040","솔루에타","0","13825216","0.0","3.7535461E7","0.00"
"035610","솔본","44510","27345997","157120.0","9.6531369E7","0.16"
"357780","솔브레인","109405","7778566","2.4320732E7","1.729175222E9","1.41"
"036830","솔브레인홀딩스","0","20964056","0.0","4.03558078E8","0.00"
"304100","솔트룩스","0","10201330","0.0","9.4464316E7","0.00"
"086980","쇼박스","62621","62611000","302146.0","3.02098075E8","0.10"
"050960","수산아이앤티","0","6751000","0.0","6.95353E7","0.00"
"253840","수젠텍","0","15540916","0.0","2.37776015E8","0.00"
"236200","슈프리마","0","7193273","0.0","1.53216715E8","0.00"
"317770","슈프리마아이디","0","3054020","0.0","4.3672486E7","0.00"
"094840","슈프리마에이치큐","0","10471840","0.0","6.1050827E7","0.00"
"192440","슈피겐코리아","8738","6216363","318937.0","2.2689725E8","0.14"
"099440","스맥","0","33179593","0.0","8.4276166E7","0.00"
"033790","스카이문스테크놀로지","0","17117100","0.0","1.4190076E7","0.00"
"131100","스카이이앤엠","0","26833204","0.0","7.6474631E7","0.00"
"276040","스코넥","0","12183324","0.0","1.44372389E8","0.00"
"159910","스킨앤스킨","0","354150749","0.0","7.9683919E7","0.00"
"115570","스타플렉스","0","7984508","0.0","3.4333384E7","0.00"
"330730","스톤브릿지벤처스","0","17993830","0.0","1.02744769E8","0.00"
"253450","스튜디오드래곤","154754","30014185","1.123514E7","2.179029831E9","0.52"
"204630","스튜디오산타클로스","0","9810859","0.0","6.6223298E7","0.00"
"013810","스페코","0","14655470","0.0","8.2803406E7","0.00"
"049830","승일","0","6132112","0.0","7.0519288E7","0.00"
"020710","시공테크","0","20047970","0.0","1.01442728E8","0.00"
"033170","시그네틱스","0","85728319","0.0","1.34164819E8","0.00"
"048870","시너지이노베이션","37176","80427394","129372.0","2.79887331E8","0.05"
"025320","시노펙스","240680","73242958","801464.0","2.4389905E8","0.33"
"269620","시스웍","0","108582089","0.0","9.6529477E7","0.00"
"131090","시큐브","143443","44000000","146312.0","4.488E7","0.33"
"139050","시티랩스","0","106098527","0.0","6.3022525E7","0.00"
"290520","신도기연","0","15929362","0.0","7.6859172E7","0.00"
"001000","신라섬유","0","24277540","0.0","4.224292E7","0.00"
"025870","신라에스지","0","4000000","0.0","3.956E7","0.00"
"215600","신라젠","6517123","102867125","7.8857188E7","1.244692213E9","6.34"
"065350","신성델타테크","36110","27483948","360378.0","2.74289801E8","0.13"
"002800","신신제약","34173","15170500","167277.0","7.4259598E7","0.23"
"344050","신영스팩6호","0","4305000","0.0","9836925.0","0.00"
"419270","신영스팩7호","0","4305000","0.0","9234225.0","0.00"
"017000","신원종합개발","22078","11668027","151014.0","7.9809305E7","0.19"
"012790","신일제약","0","11541464","0.0","1.0098781E8","0.00"
"138070","신진에스엠","11477","8972183","105588.0","8.2544084E7","0.13"
"226330","신테카바이오","0","13517716","0.0","1.25849936E8","0.00"
"333050","신한제6호스팩","0","5010000","0.0","1.08717E7","0.00"
"366330","신한제7호스팩","0","4550000","0.0","9668750.0","0.00"
"393360","신한제8호스팩","0","7350000","0.0","1.576575E7","0.00"
"405640","신한제9호스팩","0","4535000","0.0","9704900.0","0.00"
"056700","신화인터텍","57229","29135091","232636.0","1.18434145E8","0.20"
"187270","신화콘텍","0","10143845","0.0","5.9341493E7","0.00"
"243840","신흥에스이씨","2569","7763229","128193.0","3.87385127E8","0.03"
"257720","실리콘투","0","10230985","0.0","2.76748144E8","0.00"
"222800","심텍","642582","31854143","2.3454243E7","1.16267622E9","2.02"
"036710","심텍홀딩스","0","40663579","0.0","1.50455242E8","0.00"
"160980","싸이맥스","13292","10924243","176119.0","1.4474622E8","0.12"
"356890","싸이버원","0","4741730","0.0","5.2633203E7","0.00"
"217330","싸이토젠","4395","5951386","255350.0","3.45775527E8","0.07"
"010280","쌍용정보통신","0","63964034","0.0","7.3878459E7","0.00"
"208640","썸에이지","0","139240254","0.0","1.55252883E8","0.00"
"222420","쎄노텍","0","40158175","0.0","7.8710023E7","0.00"
"037760","쎄니트","0","33832921","0.0","5.5316826E7","0.00"
"099320","쎄트렉아이","0","9085607","0.0","2.9846219E8","0.00"
"049960","쎌바이오텍","23324","9400000","319539.0","1.2878E8","0.25"
"050890","쏠리드","117417","61221640","585911.0","3.05495984E8","0.19"
"066790","씨씨에스","0","56005065","0.0","3.0018715E7","0.00"
"222080","씨아이에스","4386844","61437486","5.6590288E7","7.92543569E8","7.14"
"352480","씨앤씨인터내셔널","0","10013941","0.0","1.71238391E8","0.00"
"264660","씨앤지하이테크","0","8486542","0.0","9.7170906E7","0.00"
"352700","씨앤투스성진","0","28276899","0.0","1.47888182E8","0.00"
"297090","씨에스베어링","0","13500000","0.0","1.49175E8","0.00"
"359090","씨엔알리서치","0","53222419","0.0","9.3139233E7","0.00"
"115530","씨엔플러스","0","67963000","0.0","2.8204645E7","0.00"
"115480","씨유메디칼","0","45144525","0.0","4.6273138E7","0.00"
"376290","씨유테크","0","17657500","0.0","7.9547038E7","0.00"
"189330","씨이랩","0","6027284","0.0","7.7149235E7","0.00"
"096530","씨젠","2111836","52225994","8.3206338E7","2.057704164E9","4.04"
"900120","씨케이에이치","0","123012232","0.0","3.0753058E7","0.00"
"101240","씨큐브","0","10138184","0.0","6.4681614E7","0.00"
"060590","씨티씨바이오","101675","24181020","828651.0","1.97075313E8","0.42"
"260930","씨티케이","0","19341591","0.0","1.30942571E8","0.00"
"013990","아가방컴퍼니","123455","32887536","359871.0","9.5867167E7","0.38"
"123860","아나패스","7043","11699856","158115.0","2.62661767E8","0.06"
"025980","아난티","1257839","86428901","8389786.0","5.7648077E8","1.46"
"058220","아리온","0","38974244","0.0","1.0717917E7","0.00"
"125210","아모그린텍","0","16496790","0.0","1.78990172E8","0.00"
"357580","아모센스","0","11200076","0.0","1.37200931E8","0.00"
"052710","아모텍","27847","9743406","587572.0","2.05585867E8","0.29"
"074430","아미노로직스","88423","87826844","225479.0","2.23958452E8","0.10"
"092040","아미코젠","236271","19754708","5575996.0","4.66211109E8","1.20"
"083930","아바코","40705","15412798","415191.0","1.5721054E8","0.26"
"149950","아바텍","28189","15607500","424244.0","2.34892875E8","0.18"
"036010","아비코전자","0","13292934","0.0","1.2694752E8","0.00"
"050860","아세아텍","0","22500000","0.0","6.2325E7","0.00"
"136410","아셈스","0","11019106","0.0","1.48206976E8","0.00"
"246720","아스타","0","12664779","0.0","5.0785764E7","0.00"
"067390","아스트","0","25710139","0.0","1.28807796E8","0.00"
"159010","아스플로","0","4444913","0.0","1.04677701E8","0.00"
"127710","아시아경제","0","34904082","0.0","6.9633644E7","0.00"
"154030","아시아종묘","0","11057213","0.0","4.7103727E7","0.00"
"227610","아우딘퓨쳐스","0","22178848","0.0","3.4488109E7","0.00"
"143160","아이디스","15680","10716390","367696.0","2.51299346E8","0.15"
"054800","아이디스홀딩스","0","10347756","0.0","1.28829562E8","0.00"
"332370","아이디피","0","6636863","0.0","5.0241053E7","0.00"
"339950","아이비김영","0","44946655","0.0","9.3264309E7","0.00"
"099190","아이센스","29566","13753738","848544.0","3.94732281E8","0.21"
"289010","아이스크림에듀","0","12864037","0.0","5.4028955E7","0.00"
"214430","아이쓰리시스템","0","7106760","0.0","1.20104244E8","0.00"
"040910","아이씨디","58960","18065413","530640.0","1.62588717E8","0.33"
"068940","아이씨케이","77976","35587609","279934.0","1.27759516E8","0.22"
"052860","아이앤씨","0","17862854","0.0","5.1980905E7","0.00"
"069920","아이에스이커머스","0","25826362","0.0","1.87757652E8","0.00"
"038880","아이에이","192867","294769150","153329.0","2.34341474E8","0.07"
"307180","아이엘사이언스","0","22726219","0.0","8.3632486E7","0.00"
"101390","아이엠","0","8103470","0.0","3.8288896E7","0.00"
"078860","아이오케이","0","94118440","0.0","6.5506434E7","0.00"
"114810","아이원스","30210","29352174","210866.0","2.04878175E8","0.10"
"090150","아이윈","0","41118635","0.0","6.9490493E7","0.00"
"123010","아이윈플러스","0","59636752","0.0","3.8167521E7","0.00"
"031310","아이즈비전","0","16439898","0.0","4.4880922E7","0.00"
"185490","아이진","19529","21414478","167559.0","1.83736221E8","0.09"
"059100","아이컴포넌트","25275","7070860","157463.0","4.4051458E7","0.36"
"262840","아이퀘스트","0","9860000","0.0","9.59378E7","0.00"
"175250","아이큐어","32103","19001657","420549.0","2.48921707E8","0.17"
"052460","아이크래프트","0","14607936","0.0","5.1712093E7","0.00"
"119830","아이텍","0","19463533","0.0","1.64466854E8","0.00"
"052770","아이톡시","0","19833933","0.0","4.135375E7","0.00"
"124500","아이티센","0","19907333","0.0","8.0326089E7","0.00"
"372800","아이티아이즈","0","5876985","0.0","7.8163901E7","0.00"
"084850","아이티엠반도체","334323","22677934","1.0497742E7","7.12087128E8","1.47"
"114840","아이패밀리에스씨","0","8501548","0.0","9.7767802E7","0.00"
"027360","아주IB투자","506166","120822956","1353994.0","3.23201407E8","0.42"
"032080","아즈텍WB","0","21491029","0.0","4.6528078E7","0.00"
"013310","아진산업","0","38806582","0.0","1.01091146E8","0.00"
"059120","아진엑스텍","13853","9748596","127448.0","8.9687083E7","0.14"
"158430","아톤","0","4353577","0.0","1.1362836E8","0.00"
"067160","아프리카TV","161678","11494767","1.3338435E7","9.48318278E8","1.41"
"001540","안국약품","21190","13042420","174606.0","1.07469541E8","0.16"
"053800","안랩","144511","10013855","1.3222757E7","9.16267733E8","1.44"
"065660","안트로젠","0","9730373","0.0","1.96553535E8","0.00"
"297570","알로이스","0","34621218","0.0","5.4528418E7","0.00"
"260660","알리코제약","0","15327021","0.0","9.487426E7","0.00"
"361570","알비더블유","0","7930590","0.0","1.36406148E8","0.00"
"131370","알서포트","455812","53267083","2099014.0","2.45294917E8","0.86"
"140670","알에스오토메이션","27688","9303140","351638.0","1.18149878E8","0.30"
"096610","알에프세미","0","10849115","0.0","3.3144046E7","0.00"
"061040","알에프텍","49713","32089259","254033.0","1.63976113E8","0.15"
"148250","알엔투테크놀로지","13311","7646489","108751.0","6.2471815E7","0.17"
"347860","알체라","0","13950944","0.0","1.89732838E8","0.00"
"196170","알테오젠","1147018","42841184","7.1918029E7","2.686142237E9","2.68"
"123750","알톤스포츠","0","12746297","0.0","3.9513521E7","0.00"
"085810","알티캐스트","0","29685769","0.0","4.6161371E7","0.00"
"117670","알파홀딩스","0","26917635","0.0","6.5679029E7","0.00"
"291650","압타머사이언스","0","8490126","0.0","1.11220651E8","0.00"
"293780","압타바이오","61574","22298866","960554.0","3.4786231E8","0.28"
"196300","애니젠","0","5602556","0.0","5.2383899E7","0.00"
"310200","애니플러스","0","33966698","0.0","9.0860917E7","0.00"
"179530","애드바이오텍","0","9140444","0.0","4.2137447E7","0.00"
"900100","애머릿지","40687","31304649","145863.0","1.12227167E8","0.13"
"205500","액션스퀘어","0","45918756","0.0","1.20995922E8","0.00"
"052790","액토즈소프트","13882","11330638","120218.0","9.8123325E7","0.12"
"290740","액트로","0","10065011","0.0","7.1360928E7","0.00"
"238090","앤디포스","0","23979303","0.0","1.52268574E8","0.00"
"092600","앤씨앤","0","23984241","0.0","6.9914063E7","0.00"
"129890","앱코","0","10128682","0.0","1.14960541E8","0.00"
"174900","앱클론","36935","15318069","413672.0","1.71562373E8","0.24"
"255440","야스","0","13058000","0.0","1.1647736E8","0.00"
"030960","양지사","0","15980000","0.0","1.121796E8","0.00"
"102120","어보브반도체","35699","17459653","340211.0","1.66390493E8","0.20"
"263540","어스앤에어로스페이스","0","5735747","0.0","6.2519642E7","0.00"
"238120","얼라인드","0","7189448","0.0","6.7652706E7","0.00"
"019990","에너토크","15912","9756088","157370.0","9.648771E7","0.16"
"136510","에디슨EV","12449","28903180","144408.0","3.35276888E8","0.04"
"056090","에디슨INNO","0","12617758","0.0","1.33117347E8","0.00"
"270660","에브리봇","0","6095671","0.0","1.56658745E8","0.00"
"038680","에스넷","38755","16145163","207339.0","8.6376622E7","0.24"
"217480","에스디생명공학","0","22415066","0.0","4.0459194E7","0.00"
"121890","에스디시스템","0","11147660","0.0","8238121.0","0.00"
"097780","에스맥","227471","56704050","769989.0","1.91943209E8","0.40"
"042110","에스씨디","0","48329564","0.0","1.0970811E8","0.00"
"298060","에스씨엠생명과학","0","12120570","0.0","1.26053928E8","0.00"
"065420","에스아이리소스","0","68076186","0.0","4.6904492E7","0.00"
"103230","에스앤더블류","0","7200000","0.0","1.8036E7","0.00"
"260970","에스앤디","0","4059420","0.0","7.8955719E7","0.00"
"101490","에스앤에스텍","376693","21451447","7176002.0","4.08650065E8","1.76"
"095910","에스에너지","0","19453561","0.0","8.063501E7","0.00"
"275630","에스에스알","0","6017989","0.0","2.759248E7","0.00"
"031330","에스에이엠티","153909","99995067","533295.0","3.46482907E8","0.15"
"060540","에스에이티","0","26133306","0.0","6.9906594E7","0.00"
"351320","에스에이티이엔지","0","22015886","0.0","7.4854012E7","0.00"
"056190","에스에프에이","206358","35908760","7800332.0","1.357351128E9","0.57"
"080000","에스엔유","0","34322870","0.0","9.5760807E7","0.00"
"214310","에스엘바이오닉스","0","9412581","0.0","3.3273474E7","0.00"
"041510","에스엠","728070","23788401","4.7178936E7","1.541488385E9","3.06"
"007820","에스엠코어","19233","20033946","116937.0","1.21806392E8","0.10"
"109610","에스와이","48878","48907400","191602.0","1.91717008E8","0.10"
"306040","에스제이그룹","0","9865828","0.0","2.07182388E8","0.00"
"408920","에스케이증권7호스팩","0","3620000","0.0","7783000.0","0.00"
"096630","에스코넥","165980","66279963","190047.0","7.5890558E7","0.25"
"069510","에스텍","0","10910000","0.0","7.28788E7","0.00"
"041910","에스텍파마","16915","11898263","128047.0","9.0069851E7","0.14"
"234300","에스트래픽","0","25948862","0.0","9.8216443E7","0.00"
"039440","에스티아이","28023","15830000","418944.0","2.366585E8","0.18"
"098660","에스티오","0","12500976","0.0","2.8252206E7","0.00"
"052020","에스티큐브","248441","42075903","1495615.0","2.53296936E8","0.59"
"237690","에스티팜","209857","18808775","1.9453744E7","1.743573443E9","1.12"
"050760","에스폴리텍","0","16334678","0.0","5.276101E7","0.00"
"288620","에스퓨얼셀","0","6874316","0.0","1.47454078E8","0.00"
