일자,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"2019/12/19","1489","0","0","173420","0.86","127151500","0","0","14811010500","0.86"
"2019/12/18","1169","0","0","187694","0.62","100154500","0","0","16108666600","0.62"
"2019/12/17","1316","0","0","171459","0.77","112036300","0","0","14598132200","0.77"
"2019/12/16","5589","0","0","206397","2.71","475240100","0","0","17539218700","2.71"
"2019/12/13","5184","0","0","479856","1.08","443183800","0","0","41014452900","1.08"
"2019/12/12","9835","0","0","394851","2.49","821863200","0","0","33088067300","2.48"
"2019/12/11","7787","0","0","274529","2.84","644320500","0","0","22719169400","2.84"
"2019/12/10","4278","0","0","153951","2.78","346543900","0","0","12509668300","2.77"
"2019/12/09","9611","0","0","146698","6.55","776109600","0","0","11855362800","6.55"
"2019/12/06","5476","0","0","155352","3.52","443372800","0","0","12587388700","3.52"
"2019/12/05","22051","0","0","212031","10.40","1784939300","0","0","17168908600","10.40"
"2019/12/04","53299","0","0","242139","22.01","4376062700","0","0","19900618400","21.99"
"2019/12/03","12471","0","0","191873","6.50","1038608400","0","0","15968100800","6.50"
"2019/12/02","35001","0","0","272031","12.87","2931587600","0","0","22819624500","12.85"
"2019/11/29","17541","0","0","435628","4.03","1476331200","0","0","36679344700","4.02"
"2019/11/28","9284","0","0","621988","1.49","776273300","0","0","52085299200","1.49"
"2019/11/27","10411","0","0","244994","4.25","860764800","0","0","20257236800","4.25"
"2019/11/26","13373","0","0","219527","6.09","1096623100","0","0","17996539400","6.09"
"2019/11/25","27641","0","0","214868","12.86","2256447100","0","0","17561130400","12.85"
"2019/11/22","16108","0","0","126652","12.72","1281113200","0","0","10084628600","12.70"
"2019/11/21","34293","0","0","354420","9.68","2723768600","0","0","28169784200","9.67"
"2019/11/20","29803","0","0","195535","15.24","2422502800","0","0","15882688300","15.25"
"2019/11/19","31788","0","0","224995","14.13","2602244100","0","0","18414256100","14.13"
"2019/11/18","21986","0","0","168055","13.08","1822321300","0","0","13931414400","13.08"
"2019/11/15","22307","0","0","289747","7.70","1847580400","0","0","23992090800","7.70"
"2019/11/14","25379","0","0","247510","10.25","2073624900","0","0","20198964500","10.27"
"2019/11/13","22433","0","0","303347","7.40","1848065800","0","0","25024219600","7.39"
"2019/11/12","35747","0","0","338760","10.55","2905913300","0","0","27567552900","10.54"
"2019/11/11","14436","0","0","213199","6.77","1189877700","0","0","17545783600","6.78"
"2019/11/08","15542","0","0","303579","5.12","1292075900","0","0","25201018000","5.13"
"2019/11/07","59355","0","0","438745","13.53","4945001400","0","0","36495471600","13.55"
"2019/11/06","51749","0","0","1049659","4.93","4300848500","0","0","87003278100","4.94"
"2019/11/05","10172","0","0","398437","2.55","812188200","0","0","31825790800","2.55"
"2019/11/04","18580","0","0","358250","5.19","1488022800","0","0","28696932600","5.19"
"2019/11/01","25658","0","0","334562","7.67","2020292400","0","0","26418087100","7.65"
"2019/10/31","23380","0","0","329097","7.10","1829736200","0","0","25751728800","7.11"
"2019/10/30","35836","0","0","919970","3.90","2777613300","0","0","71318087800","3.89"
"2019/10/29","131348","0","0","707333","18.57","9925038600","0","0","53328555800","18.61"
"2019/10/28","284519","0","0","1085951","26.20","21747424600","0","0","82909810700","26.23"
"2019/10/25","53800","0","0","450092","11.95","4308719800","0","0","36041831500","11.95"
"2019/10/24","24232","0","0","285112","8.50","1901644400","0","0","22388843500","8.49"
"2019/10/23","95253","0","0","566459","16.82","7573392000","0","0","45041429400","16.81"
"2019/10/22","14025","0","0","271812","5.16","1094632200","0","0","21230414500","5.16"
"2019/10/21","43744","0","0","282826","15.47","3389043800","0","0","21937685800","15.45"
"2019/10/18","24154","0","0","253037","9.55","1885142500","0","0","19746101600","9.55"
"2019/10/17","88829","0","0","335661","26.46","6914053700","0","0","26121610900","26.47"
"2019/10/16","136776","0","0","741004","18.46","10647516800","0","0","57674628500","18.46"
"2019/10/15","82126","0","0","286906","28.62","6467209800","0","0","22586719600","28.63"
"2019/10/14","102622","0","0","342229","29.99","8146862200","0","0","27184961500","29.97"
"2019/10/11","33567","0","0","279214","12.02","2642278800","0","0","21991884800","12.01"
"2019/10/10","145888","0","0","578835","25.20","11390292400","0","0","45259112800","25.17"
"2019/10/08","25340","0","0","266694","9.50","2038252800","0","0","21480031900","9.49"
"2019/10/07","20366","0","0","236583","8.61","1640514900","0","0","19022139700","8.62"
"2019/10/04","25340","0","0","435223","5.82","2026293800","0","0","34801810300","5.82"
"2019/10/02","74439","0","0","541381","13.75","6080089800","0","0","44224506300","13.75"
"2019/10/01","92382","0","0","653709","14.13","7750055100","0","0","54755835000","14.15"
"2019/09/30","109283","0","0","270347","40.42","9407642400","0","0","23274820900","40.42"
"2019/09/27","64768","0","0","429517","15.08","5601542900","0","0","37180993100","15.07"
"2019/09/26","34596","0","0","383414","9.02","2946599000","0","0","32700709300","9.01"
"2019/09/25","50615","0","0","314765","16.08","4234344800","0","0","26331566800","16.08"
"2019/09/24","72976","0","0","298667","24.43","6205390800","0","0","25385093700","24.45"
"2019/09/23","69032","0","0","296181","23.31","5791684500","0","0","24865993200","23.29"
"2019/09/20","35493","0","0","308474","11.51","3021177300","0","0","26227706000","11.52"
"2019/09/19","19978","0","0","184088","10.85","1716416200","0","0","15808554500","10.86"
"2019/09/18","10076","0","0","209339","4.81","862569000","0","0","17901488200","4.82"
"2019/09/17","10262","0","0","261332","3.93","879163900","0","0","22391619400","3.93"
"2019/09/16","24810","0","0","286566","8.66","2160238300","0","0","24957269700","8.66"
"2019/09/11","47743","0","0","466303","10.24","4130996500","0","0","40336617900","10.24"
"2019/09/10","57454","0","0","350090","16.41","4904931500","0","0","29887092200","16.41"
"2019/09/09","55530","0","0","560135","9.91","4721510600","0","0","47561367600","9.93"
"2019/09/06","28010","0","0","291978","9.59","2328325200","0","0","24284035400","9.59"
"2019/09/05","77622","0","0","502611","15.44","6453645600","0","0","41805540100","15.44"
"2019/09/04","95266","0","0","452558","21.05","7985145400","0","0","37939118300","21.05"
"2019/09/03","115031","0","0","1093997","10.51","9554404400","0","0","90773197200","10.53"
"2019/09/02","92885","0","0","344487","26.96","7351520200","0","0","27307524300","26.92"
"2019/08/30","143560","0","0","572763","25.06","11331250200","0","0","45299375100","25.01"
"2019/08/29","78241","0","0","1192725","6.56","6205887900","0","0","94655950700","6.56"
"2019/08/28","50368","0","0","294914","17.08","3809787500","0","0","22295839700","17.09"
"2019/08/27","96868","0","0","449555","21.55","7350214100","0","0","34272889500","21.45"
"2019/08/26","35807","0","0","287288","12.46","2739889600","0","0","21978021600","12.47"
"2019/08/23","87766","0","0","293734","29.88","6984647400","0","0","23251750000","30.04"
"2019/08/22","85762","0","0","370537","23.15","6855136700","0","0","29597379300","23.16"
"2019/08/21","80275","0","0","385977","20.80","6319457000","0","0","30396191000","20.79"
"2019/08/20","138562","0","0","740564","18.71","10697379900","0","0","57365142600","18.65"
"2019/08/19","23024","0","0","234670","9.81","1726756400","0","0","17599846000","9.81"
"2019/08/16","115349","0","0","405903","28.42","8567458900","0","0","30158632000","28.41"
"2019/08/14","30067","0","0","342993","8.77","2294579100","0","0","26162540900","8.77"
"2019/08/13","40948","0","0","336062","12.18","3163962300","0","0","25905561700","12.21"
"2019/08/12","33720","0","0","171109","19.71","2635097300","0","0","13379462000","19.70"
"2019/08/09","128473","0","0","341685","37.60","10196687300","0","0","27129255500","37.59"
"2019/08/08","73912","0","0","538608","13.72","5781128700","0","0","41855530100","13.81"
"2019/08/07","51418","0","0","438245","11.73","3844549300","0","0","32780573600","11.73"
"2019/08/06","175134","0","0","751155","23.32","13283170800","0","0","56950643200","23.32"
"2019/08/05","159470","0","0","590626","27.00","12546450200","0","0","46591337300","26.93"
"2019/08/02","181184","0","0","532187","34.05","14724466900","0","0","43154086320","34.12"
"2019/08/01","108588","0","0","388992","27.92","8661546100","0","0","31024866000","27.92"
"2019/07/31","155544","0","0","575034","27.05","12068363200","0","0","44688515300","27.01"
"2019/07/30","111733","0","0","569666","19.61","8790621300","0","0","44771402200","19.63"
"2019/07/29","194929","0","0","759098","25.68","15672244500","0","0","61007314700","25.69"
"2019/07/26","87888","0","0","410340","21.42","7338094000","0","0","34319539900","21.38"
"2019/07/25","42617","0","0","246702","17.27","3545807000","0","0","20494456900","17.30"
"2019/07/24","56110","0","0","251209","22.34","4676725000","0","0","20971796600","22.30"
"2019/07/23","57788","0","0","338359","17.08","4834511100","0","0","28305292900","17.08"
"2019/07/22","25139","0","0","334245","7.52","2094544600","0","0","27902533400","7.51"
"2019/07/19","18694","0","0","438778","4.26","1528873500","0","0","36012318200","4.25"
"2019/07/18","22453","0","0","331885","6.77","1853871500","0","0","27371030200","6.77"
"2019/07/17","28423","0","0","298553","9.52","2371528000","0","0","24885348500","9.53"
"2019/07/16","92011","0","0","441448","20.84","7788223800","0","0","37417818700","20.81"
"2019/07/15","111437","0","0","738756","15.08","9429614100","0","0","62487214400","15.09"
"2019/07/12","83237","0","0","815388","10.21","6911672500","0","0","67986717600","10.17"
"2019/07/11","18509","0","0","442192","4.19","1559722500","0","0","37269914300","4.18"
"2019/07/10","91591","0","0","533970","17.15","7748567800","0","0","45232072700","17.13"
"2019/07/09","58569","0","0","515842","11.35","5034948800","0","0","44232634100","11.38"
"2019/07/08","99585","0","0","517045","19.26","8678918900","0","0","45061536600","19.26"
"2019/07/05","47312","0","0","447273","10.58","4256413600","0","0","40195162600","10.59"
"2019/07/04","142330","0","0","1022416","13.92","12668270600","0","0","90983046100","13.92"
"2019/07/03","106474","0","0","483220","22.03","9816964700","0","0","44570645800","22.03"
"2019/07/02","206994","0","0","1156447","17.90","19415246100","0","0","108694889300","17.86"
"2019/07/01","59584","0","0","502691","11.85","5905871900","0","0","49926031300","11.83"
"2019/06/28","38054","0","0","277615","13.71","3692852700","0","0","26929187900","13.71"
"2019/06/27","43727","0","0","530578","8.24","4264812700","0","0","51600718100","8.27"
"2019/06/26","7391","0","0","193807","3.81","698065700","0","0","18293468700","3.82"
"2019/06/25","53381","0","0","387163","13.79","5095493000","0","0","36860550100","13.82"
"2019/06/24","66389","0","0","332759","19.95","6342932200","0","0","31839911200","19.92"
"2019/06/21","237436","0","0","1036507","22.91","23125966000","0","0","101089214600","22.88"
"2019/06/20","28475","0","0","263189","10.82","2894570000","0","0","26747162000","10.82"
"2019/06/19","66464","0","0","557754","11.92","6814095000","0","0","57027761500","11.95"
"2019/06/18","78579","0","0","465483","16.88","7735428200","0","0","45849337300","16.87"
"2019/06/17","26950","0","0","319450","8.44","2614126000","0","0","30947036200","8.45"
"2019/06/14","19114","0","0","243117","7.86","1824418000","0","0","23207888900","7.86"
"2019/06/13","32441","0","0","527864","6.15","3079005900","0","0","50155014700","6.14"
"2019/06/12","27637","0","0","447593","6.17","2662013300","0","0","43201104400","6.16"
"2019/06/11","27701","0","0","297734","9.30","2591296900","0","0","27827441900","9.31"
"2019/06/10","19289","0","0","223663","8.62","1810856500","0","0","20991285300","8.63"
"2019/06/07","28147","0","0","310912","9.05","2632105300","0","0","29088296400","9.05"
"2019/06/05","25246","0","0","585134","4.31","2341616600","0","0","54333856000","4.31"
"2019/06/04","31334","0","0","817996","3.83","2865652000","0","0","74616230500","3.84"
"2019/06/03","40755","0","0","358901","11.36","3850624400","0","0","33876573100","11.37"
"2019/05/31","43812","0","0","948258","4.62","4094768700","0","0","89071175000","4.60"
"2019/05/30","62665","0","0","884334","7.09","5755987200","0","0","82268304900","7.00"
"2019/05/29","43914","0","0","305139","14.39","4081392900","0","0","28402751800","14.37"
"2019/05/28","3016","0","0","444955","0.68","280875700","0","0","41347224000","0.68"
"2019/05/27","24511","0","0","407071","6.02","2260796500","0","0","37529256504","6.02"
"2019/05/24","74589","0","0","563859","13.23","6964594000","0","0","52522069600","13.26"
"2019/05/23","107269","0","0","936540","11.45","10157466700","0","0","88653005900","11.46"
"2019/05/22","55599","0","0","500219","11.11","5541083700","0","0","49824574000","11.12"
"2019/05/21","42940","0","0","241076","17.81","4195964100","0","0","23564005700","17.81"
"2019/05/20","64938","0","0","373457","17.39","6365627500","0","0","36612981900","17.39"
"2019/05/17","72250","0","0","441662","16.36","7135910200","0","0","43632317400","16.35"
"2019/05/16","184461","0","0","801924","23.00","18218418000","0","0","79240645500","22.99"
"2019/05/15","185032","0","0","1373470","13.47","18540034700","0","0","137413966600","13.49"
"2019/05/14","96051","0","0","668716","14.36","10021851400","0","0","69263545600","14.47"
"2019/05/13","40533","0","0","812571","4.99","4238912000","0","0","83668694800","5.07"
"2019/05/10","127438","0","0","791825","16.09","13679582000","0","0","85030271000","16.09"
"2019/05/09","20996","0","0","753620","2.79","2226226500","0","0","79946286000","2.78"
"2019/05/08","10753","0","0","423386","2.54","1188678500","0","0","46636748500","2.55"
"2019/05/07","9953","0","0","397064","2.51","1111111500","0","0","44227348500","2.51"
"2019/05/03","16859","0","0","259403","6.50","1905727000","0","0","29332244000","6.50"
"2019/05/02","35745","0","0","390852","9.15","4124354000","0","0","45050349500","9.15"
"2019/04/30","46808","0","0","525127","8.91","5354695500","0","0","60152355500","8.90"
"2019/04/29","70479","0","0","740348","9.52","7864874000","0","0","82607288500","9.52"
"2019/04/26","50803","0","0","556590","9.13","5412720000","0","0","59648854500","9.07"
"2019/04/25","36405","0","0","512622","7.10","3852241000","0","0","54043707000","7.13"
"2019/04/24","27341","0","0","354196","7.72","2853113500","0","0","36938760500","7.72"
"2019/04/23","3855","0","0","212149","1.82","401245000","0","0","21991509000","1.82"
"2019/04/22","9171","0","0","185701","4.94","945598000","0","0","19138962500","4.94"
"2019/04/19","25549","0","0","309864","8.25","2659458000","0","0","32208439000","8.26"
"2019/04/18","14320","0","0","339946","4.21","1475927000","0","0","34997342000","4.22"
"2019/04/17","20713","0","0","389092","5.32","2165085500","0","0","40354329500","5.37"
"2019/04/16","12265","0","0","365515","3.36","1282457000","0","0","38061385500","3.37"
"2019/04/15","30811","0","0","496737","6.20","3235868500","0","0","51717232500","6.26"
"2019/04/12","34610","0","0","408379","8.47","3624636500","0","0","42698161500","8.49"
"2019/04/11","48073","0","0","581667","8.26","5051791500","0","0","61163458000","8.26"
"2019/04/10","53326","0","0","573867","9.29","5508948000","0","0","59227010000","9.30"
"2019/04/09","70744","0","0","864936","8.18","7200618400","0","0","87916873300","8.19"
"2019/04/08","46910","0","0","656610","7.14","4649121600","0","0","65312213600","7.12"
"2019/04/05","77139","0","0","441251","17.48","7524385600","0","0","43052461200","17.48"
"2019/04/04","63699","0","0","994923","6.40","6145270100","0","0","95959528800","6.40"
"2019/04/03","123164","0","0","530898","23.20","11422320000","0","0","49201275100","23.22"
"2019/04/02","102009","0","0","669289","15.24","9607147100","0","0","63417307500","15.15"
"2019/04/01","101944","0","0","770440","13.23","9630015700","0","0","73021601800","13.19"
"2019/03/29","58857","0","0","568209","10.36","5619569100","0","0","54242985950","10.36"
"2019/03/28","20302","0","0","338607","6.00","1889055500","0","0","31629363300","5.97"
"2019/03/27","62407","0","0","566884","11.01","5924243800","0","0","53820932100","11.01"
"2019/03/26","29878","0","0","461365","6.48","2808992400","0","0","43267777900","6.49"
"2019/03/25","18646","0","0","379366","4.92","1714238300","0","0","34865965500","4.92"
"2019/03/22","75774","0","0","627819","12.07","7060189000","0","0","58372982000","12.09"
"2019/03/21","80307","0","0","1147340","7.00","7432697000","0","0","106029048500","7.01"
"2019/03/20","81184","0","0","761393","10.66","7661018600","0","0","71867061800","10.66"
"2019/03/19","61071","0","0","672793","9.08","5713536800","0","0","62939694000","9.08"
"2019/03/18","134023","0","0","1914249","7.00","12295108800","0","0","175905462290","6.99"
"2019/03/15","31638","0","0","1176116","2.69","2737460300","0","0","101278330800","2.70"
"2019/03/14","12595","0","0","512910","2.46","1046713300","0","0","42572841000","2.46"
"2019/03/13","12721","0","0","474719","2.68","1065057700","0","0","39828330200","2.67"
"2019/03/12","38408","0","0","763568","5.03","3186848600","0","0","63396032500","5.03"
"2019/03/11","57748","0","0","642378","8.99","4828798600","0","0","53837721900","8.97"
"2019/03/08","57833","0","0","952857","6.07","4920229500","0","0","81375361900","6.05"
"2019/03/07","157614","0","0","1231286","12.80","13241156100","0","0","103342431800","12.81"
"2019/03/06","46795","0","0","857581","5.46","3798859100","0","0","69799016101","5.44"
"2019/03/05","21045","0","0","526820","3.99","1755975500","0","0","43920209300","4.00"
"2019/03/04","154354","0","0","753138","20.49","13079390100","0","0","63767612300","20.51"
"2019/02/28","46931","0","0","887060","5.29","3930670300","0","0","73968854300","5.31"
"2019/02/27","68150","0","0","592642","11.50","5796429300","0","0","50393749400","11.50"
"2019/02/26","76674","0","0","1174671","6.53","6536237100","0","0","100261301100","6.52"
"2019/02/25","16899","0","0","673674","2.51","1403004000","0","0","56033230200","2.50"
"2019/02/22","12763","0","0","466449","2.74","1044100900","0","0","38193724400","2.73"
"2019/02/21","34850","0","0","1196327","2.91","2893690900","0","0","99384132400","2.91"
"2019/02/20","53824","0","0","1548212","3.48","4378739100","0","0","125983865300","3.48"
"2019/02/19","28897","0","0","690381","4.19","2283061700","0","0","54656693600","4.18"
"2019/02/18","96008","0","0","1014088","9.47","7504037400","0","0","79272924900","9.47"
"2019/02/15","14035","0","0","887933","1.58","1071630400","0","0","67693293000","1.58"
"2019/02/14","13812","0","0","633297","2.18","1037437700","0","0","47587686100","2.18"
"2019/02/13","24026","0","0","848753","2.83","1765143500","0","0","62631386800","2.82"
"2019/02/12","21457","0","0","534740","4.01","1565453100","0","0","38946067800","4.02"
"2019/02/11","16035","0","0","647895","2.47","1161547500","0","0","46954293400","2.47"
"2019/02/08","34473","0","0","975776","3.53","2560153000","0","0","72520343658","3.53"
"2019/02/07","5291","0","0","578704","0.91","409309700","0","0","44843235700","0.91"
"2019/02/01","5537","0","0","576003","0.96","423954300","0","0","44087915500","0.96"
"2019/01/31","10464","0","0","674121","1.55","800193500","0","0","51568643600","1.55"
"2019/01/30","26745","0","0","593470","4.51","2036380300","0","0","45106880400","4.51"
"2019/01/29","36043","0","0","801338","4.50","2724656800","0","0","60465329600","4.51"
"2019/01/28","262940","0","0","1824331","14.41","20319351450","0","0","141172635150","14.39"
"2019/01/25","118649","0","0","1172736","10.12","9541878700","0","0","94256126500","10.12"
"2019/01/24","70595","0","0","680727","10.37","5497885600","0","0","53086278800","10.36"
"2019/01/23","48529","0","0","1181584","4.11","3810769100","0","0","92852635800","4.10"
"2019/01/22","116016","0","0","658776","17.61","8762403500","0","0","49763434800","17.61"
"2019/01/21","144118","0","0","951873","15.14","10854349900","0","0","71662857400","15.15"
"2019/01/18","121115","0","0","572965","21.14","8796981950","0","0","41561072250","21.17"
"2019/01/17","141016","0","0","779135","18.10","10185040700","0","0","56161827400","18.14"
"2019/01/16","133627","0","0","767972","17.40","9889481600","0","0","56923232400","17.37"
"2019/01/15","77644","0","0","761717","10.19","5869581500","0","0","57609143500","10.19"
"2019/01/14","144176","0","0","1852458","7.78","10745121800","0","0","137323144300","7.82"
"2019/01/11","53686","0","0","433257","12.39","3766134000","0","0","30398334800","12.39"
"2019/01/10","92428","0","0","610900","15.13","6464058000","0","0","42738838500","15.12"
"2019/01/09","114473","0","0","692688","16.53","8033040500","0","0","48696779400","16.50"
"2019/01/08","174484","0","0","828579","21.06","12178184100","0","0","57937247000","21.02"
"2019/01/07","164652","0","0","840813","19.58","11709845800","0","0","59807682700","19.58"
"2019/01/04","280486","0","0","960920","29.19","19918982900","0","0","68237297200","29.19"
"2019/01/03","139512","0","0","499812","27.91","10196389700","0","0","36589652300","27.87"
"2019/01/02","142037","0","0","666916","21.30","10516417900","0","0","49731128600","21.15"
"2018/12/28","71549","0","0","384967","18.59","5489161600","0","0","29478841400","18.62"
"2018/12/27","124345","0","0","857814","14.50","9500259100","0","0","65341775700","14.54"
"2018/12/26","55162","0","0","422513","13.06","4006160500","0","0","30665235700","13.06"
"2018/12/24","82804","0","0","413898","20.01","6026099100","0","0","30128470100","20.00"
"2018/12/21","81215","0","0","472977","17.17","6022769100","0","0","35049728400","17.18"
"2018/12/20","156090","0","0","775486","20.13","11676804400","0","0","58050959900","20.11"
"2018/12/19","13545","0","0","338463","4.00","1048397100","0","0","26154535900","4.01"
"2018/12/18","220093","0","0","697385","31.56","16882150900","0","0","53481532500","31.57"
"2018/12/17","35008","0","0","418178","8.37","2648817400","0","0","32312911900","8.20"
"2018/12/14","40103","0","0","438233","9.15","3090310200","0","0","33861753200","9.13"
"2018/12/13","40657","0","0","679462","5.98","3158350100","0","0","52679840900","6.00"
"2018/12/12","19971","0","0","466905","4.28","1560894800","0","0","36501226800","4.28"
"2018/12/11","40796","0","0","411843","9.91","3205995500","0","0","32377894100","9.90"
"2018/12/10","120660","0","0","583828","20.67","9377572800","0","0","45382472100","20.66"
"2018/12/07","51100","0","0","611821","8.35","4034629500","0","0","48405419000","8.34"
"2018/12/06","117377","0","0","1073993","10.93","9330751600","0","0","86450673600","10.79"
"2018/12/05","56512","0","0","552242","10.23","4751211900","0","0","46566292900","10.20"
"2018/12/04","47455","0","0","1083884","4.38","4128012000","0","0","94868143500","4.35"
"2018/12/03","110085","0","0","790170","13.93","9477026800","0","0","68191512600","13.90"
"2018/11/30","100535","0","0","914836","10.99","8672485800","0","0","78548554100","11.04"
"2018/11/29","22106","0","0","585127","3.78","1865950400","0","0","49331210300","3.78"
"2018/11/28","109326","0","0","576245","18.97","9212975100","0","0","48593978000","18.96"
"2018/11/27","42681","0","0","476056","8.97","3621944900","0","0","40355992300","8.97"
"2018/11/26","48666","0","0","484410","10.05","4110692400","0","0","40897960600","10.05"
"2018/11/23","36276","0","0","898573","4.04","3068111700","0","0","76076137800","4.03"
"2018/11/22","131318","0","0","945953","13.88","11018477300","0","0","80181720800","13.74"
"2018/11/21","74885","0","0","1027256","7.29","6257954000","0","0","84755028000","7.38"
"2018/11/20","81115","0","0","749408","10.82","6814215900","0","0","62971481700","10.82"
"2018/11/19","129739","0","0","1084152","11.97","11066663400","0","0","92017282500","12.03"
"2018/11/16","126635","0","0","1163793","10.88","10537519500","0","0","97071085600","10.86"
"2018/11/15","215824","0","0","2433830","8.87","17644788500","0","0","197121909400","8.95"
"2018/11/14","26724","0","0","452581","5.90","1979060800","0","0","33599025700","5.89"
"2018/11/13","85146","0","0","661573","12.87","6117680700","0","0","47129984800","12.98"
"2018/11/12","87869","0","0","496050","17.71","6317778500","0","0","35698228900","17.70"
"2018/11/09","122924","0","0","1241548","9.90","8933849300","0","0","90424060800","9.88"
"2018/11/08","82646","0","0","588500","14.04","6345913100","0","0","45415647400","13.97"
"2018/11/07","60650","0","0","627905","9.66","4659513400","0","0","48434010600","9.62"
"2018/11/06","16515","0","0","448776","3.68","1264464600","0","0","34252733800","3.69"
"2018/11/05","37589","0","0","602807","6.24","2880152900","0","0","46095649400","6.25"
"2018/11/02","39412","0","0","1002692","3.93","3053508800","0","0","77541965000","3.94"
"2018/11/01","52021","0","0","855722","6.08","3805465700","0","0","62688383500","6.07"
"2018/10/31","28021","0","0","407498","6.88","2000653300","0","0","29085355900","6.88"
"2018/10/30","157170","0","0","1031797","15.23","11080381800","0","0","72781772800","15.22"
"2018/10/29","201462","0","0","1095871","18.38","15006822100","0","0","81913797800","18.32"
"2018/10/26","246035","0","0","1231409","19.98","18028133900","0","0","89945007700","20.04"
"2018/10/25","170669","0","0","631700","27.02","13126667300","0","0","48677699600","26.97"
"2018/10/24","61211","0","0","462235","13.24","4849989800","0","0","36692257800","13.22"
"2018/10/23","139814","0","0","673094","20.77","11097871600","0","0","53816667000","20.62"
"2018/10/22","106342","0","0","833699","12.76","8763279900","0","0","68913293600","12.72"
"2018/10/19","271047","0","0","1109567","24.43","21481953700","0","0","88365745200","24.31"
"2018/10/18","99754","0","0","608596","16.39","8370413900","0","0","51060596810","16.39"
"2018/10/17","66692","0","0","418193","15.95","5698735200","0","0","35818261700","15.91"
"2018/10/16","51993","0","0","391893","13.27","4372964600","0","0","33018480300","13.24"
"2018/10/15","47525","0","0","472235","10.06","4002756700","0","0","39731104900","10.07"
"2018/10/12","165856","0","0","896671","18.50","14395407700","0","0","77504993500","18.57"
"2018/10/11","231801","0","0","1380635","16.79","19234192700","0","0","114286233500","16.83"
"2018/10/10","162787","0","0","936866","17.38","14390678800","0","0","83041820560","17.33"
"2018/10/08","207707","0","0","634155","32.75","19414429600","0","0","59308491800","32.73"
"2018/10/05","24413","0","0","777867","3.14","2290729800","0","0","72843704000","3.14"
"2018/10/04","496754","0","0","1699004","29.24","47443762800","0","0","162820182700","29.14"
"2018/10/02","98191","0","0","538215","18.24","10089473500","0","0","55800405500","18.08"
"2018/10/01","67294","0","0","381547","17.64","7390718500","0","0","41970071500","17.61"
"2018/09/28","41792","0","0","321557","13.00","4517259015","0","0","35084654015","12.88"
"2018/09/27","89559","0","0","536308","16.70","9748743500","0","0","58439251000","16.68"
"2018/09/21","106583","0","0","346676","30.74","11154639000","0","0","36239729000","30.78"
"2018/09/20","34797","0","0","298422","11.66","3685833990","0","0","31877758490","11.56"
"2018/09/19","14901","0","0","275443","5.41","1610327000","0","0","29769457500","5.41"
"2018/09/18","3640","0","0","357142","1.02","395295500","0","0","38744456500","1.02"
"2018/09/17","19067","0","0","170363","11.19","2020839500","0","0","18009892500","11.22"
"2018/09/14","3571","0","0","347592","1.03","375213500","0","0","36821068500","1.02"
"2018/09/13","14427","0","0","461157","3.13","1486952500","0","0","47591551500","3.12"
"2018/09/12","115318","0","0","453668","25.42","11595757500","0","0","45582917800","25.44"
"2018/09/11","84412","0","0","430461","19.61","8379765174","0","0","42778550307","19.59"
"2018/09/10","138627","0","0","849747","16.31","13533081100","0","0","82775384500","16.35"
"2018/09/07","160108","0","0","389211","41.14","16184094424","0","0","39392538524","41.08"
"2018/09/06","202255","0","0","583479","34.66","20295970336","0","0","58536299936","34.67"
"2018/09/05","118898","0","0","452583","26.27","12430726500","0","0","47236195476","26.32"
"2018/09/04","63646","0","0","276389","23.03","6677836000","0","0","28966338500","23.05"
"2018/09/03","93222","0","0","205202","45.43","9974073000","0","0","21980297000","45.38"
"2018/08/31","1448","0","0","219653","0.66","155428500","0","0","23571444000","0.66"
"2018/08/30","71760","0","0","680934","10.54","7628616500","0","0","73496026000","10.38"
"2018/08/29","32751","0","0","331577","9.88","3478617500","0","0","35339577000","9.84"
"2018/08/28","8263","0","0","269977","3.06","873943500","0","0","28617791000","3.05"
"2018/08/27","3880","0","0","331888","1.17","414971500","0","0","35487259000","1.17"
"2018/08/24","52306","0","0","407399","12.84","5575264000","0","0","43477037500","12.82"
"2018/08/23","85579","0","0","795345","10.76","9014051500","0","0","83803144000","10.76"
"2018/08/22","65428","0","0","357799","18.29","6582016300","0","0","36073423600","18.25"
"2018/08/21","32765","0","0","481066","6.81","3230493900","0","0","47628422900","6.78"
"2018/08/20","52879","0","0","506303","10.44","5201603500","0","0","49969972100","10.41"
"2018/08/17","6622","0","0","418161","1.58","681807500","0","0","42914133800","1.59"
"2018/08/16","82693","0","0","391474","21.12","8042556500","0","0","38025770200","21.15"
"2018/08/14","24254","0","0","289941","8.37","2376802300","0","0","28463608800","8.35"
"2018/08/13","77069","0","0","617841","12.47","7508623700","0","0","60396948900","12.43"
"2018/08/10","32059","0","0","426581","7.52","3334630000","0","0","44422872500","7.51"
"2018/08/09","26809","0","0","515598","5.20","2802258000","0","0","54403302500","5.15"
"2018/08/08","38602","0","0","225700","17.10","4024344000","0","0","23519236000","17.11"
"2018/08/07","38962","0","0","343270","11.35","4041376000","0","0","35757676500","11.30"
"2018/08/06","14044","0","0","346660","4.05","1485572500","0","0","36673316500","4.05"
