적출일,공매도 거래제한일_시작일,공매도 거래제한일_종료일,종목코드,종목명,시장구분,공매도 과열종목 적출 지표_과거40거래일 중 종목 거래일수,공매도 과열종목 적출 지표_공매도비중,공매도 과열종목 적출 지표_주가 수익률,공매도 과열종목 적출 지표_공매도 거래대금 증가배율,공매도 과열종목 적출 지표_직전40거래일 공매도비중 평균,지정유형
"2020/03/12","2020/03/13","2020/03/26","219750","지티지웰니스","KOSDAQ","40",,"-11.85","3.30",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","123410","코리아에프티","KOSDAQ","40",,"-10.73","2.00",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","044490","태웅","KOSDAQ","40","13.48","-8.11","3.74",,"유형1"
"2020/03/12","2020/03/13","2020/03/26","191420","테고사이언스","KOSDAQ","40",,"-11.55","3.22",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","182690","테라셈","KOSDAQ","39",,"-15.61","2.36",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","026150","특수건설","KOSDAQ","40",,"-10.88","2.16",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","064760","티씨케이","KOSDAQ","40",,,"6.97","7.30","유형3"
"2020/03/12","2020/03/13","2020/03/26","081150","티플랙스","KOSDAQ","40",,"-12.24","8.70",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","046210","파나진","KOSDAQ","40",,"-10.29","4.01",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","032580","피델릭스","KOSDAQ","40",,"-10.88","2.02",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","318000","한국바이오젠","KOSDAQ","40",,"-11.16","2.25",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","070300","한솔시큐어","KOSDAQ","40",,"-19.31","7.16",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","039610","화성밸브","KOSDAQ","40",,"-11.62","2.26",,"유형2"
"2020/03/12","2020/03/13","2020/03/26","290270","휴네시온","KOSDAQ","40",,"-12.91","3.86",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","058820","CMG제약","KOSDAQ","40","20.75","-5.78","3.73",,"유형1"
"2020/03/11","2020/03/12","2020/03/25","099220","SDN","KOSDAQ","40","12.23","-6.70","5.28",,"유형1"
"2020/03/11","2020/03/12","2020/03/25","214260","라파스","KOSDAQ","40",,"-10.89","2.17",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","235980","메드팩토","KOSDAQ","40",,"-21.09","7.02",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","059210","메타바이오메드","KOSDAQ","40","12.58","-7.20","8.10",,"유형1"
"2020/03/11","2020/03/12","2020/03/25","257370","명성티엔에스","KOSDAQ","40",,"-10.66","2.06",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","288330","브릿지바이오테라퓨틱스","KOSDAQ","40",,"-15.28","4.45",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","293780","압타바이오","KOSDAQ","40",,"-11.25","3.07",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","052020","에스티큐브","KOSDAQ","40",,"-11.77","4.57",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","298380","에이비엘바이오","KOSDAQ","40",,"-16.22","6.01",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","183490","엔지켐생명과학","KOSDAQ","40",,"-13.92","2.24",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","182400","엔케이맥스","KOSDAQ","40","17.21","-6.38","2.68",,"유형1"
"2020/03/11","2020/03/12","2020/03/25","039200","오스코텍","KOSDAQ","40",,"-14.49","15.74",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","179900","유티아이","KOSDAQ","40",,"-10.07","2.89",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","263050","유틸렉스","KOSDAQ","40",,"-17.17","7.76",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","049070","인탑스","KOSDAQ","40","13.70","-5.65","4.26",,"유형1"
"2020/03/11","2020/03/12","2020/03/25","095700","제넥신","KOSDAQ","40",,"-15.49","4.79",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","066700","테라젠이텍스","KOSDAQ","40",,"-10.00","2.77",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","087010","펩트론","KOSDAQ","40",,"-18.81","3.37",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","141020","포티스","KOSDAQ","40",,"-26.47","8.46",,"유형2"
"2020/03/11","2020/03/12","2020/03/25","237750","피앤씨테크","KOSDAQ","40",,"-14.87","5.66",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","127120","디엔에이링크","KOSDAQ","40",,"-12.11","15.90",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","038290","마크로젠","KOSDAQ","40",,"-15.34","3.93",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","096530","씨젠","KOSDAQ","40",,"-12.90","8.35",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","124500","아이티센","KOSDAQ","40","14.35","-7.92","33.06",,"유형1"
"2020/03/10","2020/03/11","2020/03/24","174900","앱클론","KOSDAQ","40",,,"5.04","5.25","유형3"
"2020/03/10","2020/03/11","2020/03/24","950130","엑세스바이오","KOSDAQ","40",,"-11.84","4.03",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","037950","엘컴텍","KOSDAQ","40",,"-10.12","2.27",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","053980","오상자이엘","KOSDAQ","40",,"-17.25","5.19",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","048530","인트론바이오","KOSDAQ","40",,"-13.21","10.28",,"유형2"
"2020/03/10","2020/03/11","2020/03/24","026040","제이에스티나","KOSDAQ","40",,"-12.19","5.28",,"유형2"
"2020/03/09","2020/03/10","2020/03/10","033500","동성화인텍","KOSDAQ","40",,"-13.65","14.32",,"유형2"
"2020/03/09","2020/03/10","2020/03/10","037350","성도이엔지","KOSDAQ","40","18.26","-5.08","13.94",,"유형1"
"2020/03/09","2020/03/10","2020/03/10","052020","에스티큐브","KOSDAQ","40",,"-10.20","5.92",,"유형2"
"2020/03/09","2020/03/10","2020/03/10","065680","우주일렉트로","KOSDAQ","40",,"-17.22","5.36",,"유형2"
"2020/03/09","2020/03/10","2020/03/10","136540","윈스","KOSDAQ","40","21.56","-6.45","17.39",,"유형1"
"2020/03/09","2020/03/10","2020/03/10","041830","인바디","KOSDAQ","40","25.08","-6.01","5.49",,"유형1"
"2020/03/09","2020/03/10","2020/03/10","041960","코미팜","KOSDAQ","40",,,"5.15","9.80","유형3"
"2020/03/06","2020/03/09","2020/03/09","096530","씨젠","KOSDAQ","40",,,"6.02","5.77","유형3"
"2020/03/06","2020/03/09","2020/03/09","058220","아리온","KOSDAQ","40",,"-25.85","5.45",,"유형2"
"2020/03/06","2020/03/09","2020/03/09","174900","앱클론","KOSDAQ","40",,,"5.08","5.33","유형3"
"2020/03/06","2020/03/09","2020/03/09","095270","웨이브일렉트로","KOSDAQ","40",,"-11.46","7.52",,"유형2"
"2020/03/06","2020/03/09","2020/03/09","317320","한화에스비아이스팩","KOSDAQ","40",,"-10.14","11.29",,"유형2"
"2020/03/05","2020/03/06","2020/03/06","016100","리더스코스메틱","KOSDAQ","40",,,"6.51","5.36","유형3"
"2020/03/05","2020/03/06","2020/03/06","052020","에스티큐브","KOSDAQ","40","13.63","-6.23","16.24",,"유형1"
"2020/03/05","2020/03/06","2020/03/06","183490","엔지켐생명과학","KOSDAQ","40",,,"5.04","10.14","유형3"
"2020/03/05","2020/03/06","2020/03/06","051380","피씨디렉트","KOSDAQ","40",,"-13.10","7.33",,"유형2"
"2020/03/04","2020/03/05","2020/03/05","086900","메디톡스","KOSDAQ","40",,,"6.50","13.28","유형3"
"2020/03/04","2020/03/05","2020/03/05","174900","앱클론","KOSDAQ","40",,,"10.24","5.36","유형3"
"2020/03/03","2020/03/04","2020/03/04","215200","메가스터디교육","KOSDAQ","40",,,"7.80","6.10","유형3"
"2020/03/03","2020/03/04","2020/03/04","052020","에스티큐브","KOSDAQ","40",,,"14.16","6.37","유형3"
"2020/03/03","2020/03/04","2020/03/04","026040","제이에스티나","KOSDAQ","40",,"-10.07","7.47",,"유형2"
"2020/03/03","2020/03/04","2020/03/04","041960","코미팜","KOSDAQ","40",,"-11.16","8.65",,"유형2"
"2020/03/03","2020/03/04","2020/03/04","065130","탑엔지니어링","KOSDAQ","40",,"-10.29","8.07",,"유형2"
"2020/03/02","2020/03/03","2020/03/03","096530","씨젠","KOSDAQ","40",,,"7.67","5.67","유형3"
"2020/02/28","2020/03/02","2020/03/02","265520","AP시스템","KOSDAQ","40","23.49","-7.45","5.11",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","900290","GRT","KOSDAQ","40","15.39","-5.62","15.64",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","046440","KG모빌리언스","KOSDAQ","40",,"-11.15","11.68",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","048910","대원미디어","KOSDAQ","40","14.80","-6.50","6.89",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","099410","동방선기","KOSDAQ","40",,"-14.63","5.12",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","024950","삼천리자전거","KOSDAQ","40","15.24","-7.38","9.26",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","019990","에너토크","KOSDAQ","40",,"-10.95","6.65",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","097520","엠씨넥스","KOSDAQ","40","14.44","-7.12","9.20",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","039200","오스코텍","KOSDAQ","40",,,"5.39","7.56","유형3"
"2020/02/28","2020/03/02","2020/03/02","023410","유진기업","KOSDAQ","40",,,"6.19","6.31","유형3"
"2020/02/28","2020/03/02","2020/03/02","181340","이즈미디어","KOSDAQ","40",,"-11.62","7.01",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","101670","코리아에스이","KOSDAQ","40",,"-13.71","159.01",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","041960","코미팜","KOSDAQ","40",,,"12.75","10.41","유형3"
"2020/02/28","2020/03/02","2020/03/02","108230","톱텍","KOSDAQ","40",,"-17.72","7.93",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","016670","포비스티앤씨","KOSDAQ","40","12.05","-6.50","6.53",,"유형1"
"2020/02/28","2020/03/02","2020/03/02","300080","플리토","KOSDAQ","40",,"-10.91","24.25",,"유형2"
"2020/02/28","2020/03/02","2020/03/02","062970","피피아이","KOSDAQ","40",,"-10.48","5.52",,"유형2"
"2020/02/27","2020/02/28","2020/02/28","290120","대유에이피","KOSDAQ","40",,"-24.90","20.64",,"유형2"
"2020/02/27","2020/02/28","2020/02/28","053450","세코닉스","KOSDAQ","40","16.66","-6.44","7.79",,"유형1"
"2020/02/27","2020/02/28","2020/02/28","122990","와이솔","KOSDAQ","40","14.89","-6.03","5.34",,"유형1"
"2020/02/27","2020/02/28","2020/02/28","042000","카페24","KOSDAQ","40",,"-22.27","10.55",,"유형2"
"2020/02/27","2020/02/28","2020/02/28","056360","코위버","KOSDAQ","40",,"-11.89","23.47",,"유형2"
"2020/02/27","2020/02/28","2020/02/28","065130","탑엔지니어링","KOSDAQ","40",,"-19.33","5.46",,"유형2"
"2020/02/27","2020/02/28","2020/02/28","150900","파수닷컴","KOSDAQ","40",,"-11.30","12.72",,"유형2"
"2020/02/26","2020/02/27","2020/02/27","060570","드림어스컴퍼니","KOSDAQ","40",,,"7.63","5.18","유형3"
"2020/02/26","2020/02/27","2020/02/27","222810","한류AI센터","KOSDAQ","40",,"-12.99","30.86",,"유형2"
"2020/02/25","2020/02/26","2020/02/26","130500","GH신소재","KOSDAQ","40",,"-16.92","5.43",,"유형2"
"2020/02/25","2020/02/26","2020/02/26","215200","메가스터디교육","KOSDAQ","40",,,"5.71","6.22","유형3"
"2020/02/25","2020/02/26","2020/02/26","001810","무림SP","KOSDAQ","40",,"-11.27","5.94",,"유형2"
"2020/02/25","2020/02/26","2020/02/26","200780","비씨월드제약","KOSDAQ","40",,"-13.74","13.99",,"유형2"
"2020/02/25","2020/02/26","2020/02/26","022220","정산애강","KOSDAQ","40",,"-10.90","12.14",,"유형2"
"2020/02/25","2020/02/26","2020/02/26","086250","화신테크","KOSDAQ","40",,"-23.92","5.70",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","053290","NE능률","KOSDAQ","40",,"-22.60","6.85",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","091340","S&K폴리텍","KOSDAQ","40",,"-12.20","6.94",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","041140","넥슨지티","KOSDAQ","40","13.29","-7.13","5.36",,"유형1"
"2020/02/24","2020/02/25","2020/02/25","099410","동방선기","KOSDAQ","40",,"-12.05","15.77",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","060570","드림어스컴퍼니","KOSDAQ","40",,,"10.23","5.21","유형3"
"2020/02/24","2020/02/25","2020/02/25","068930","디지털대성","KOSDAQ","40",,"-13.04","15.84",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","033310","디케이디앤아이","KOSDAQ","40",,"-13.27","8.18",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","035890","서희건설","KOSDAQ","40","15.38","-5.05","8.96",,"유형1"
"2020/02/24","2020/02/25","2020/02/25","015750","성우하이텍","KOSDAQ","40","12.94","-7.14","9.63",,"유형1"
"2020/02/24","2020/02/25","2020/02/25","020710","시공테크","KOSDAQ","40",,"-10.92","10.30",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","226330","신테카바이오","KOSDAQ","40",,"-14.22","5.70",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","096530","씨젠","KOSDAQ","40",,,"6.18","5.06","유형3"
"2020/02/24","2020/02/25","2020/02/25","234300","에스트래픽","KOSDAQ","40","17.24","-8.23","24.83",,"유형1"
"2020/02/24","2020/02/25","2020/02/25","239610","에이치엘사이언스","KOSDAQ","40",,"-10.00","16.95",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","065440","이루온","KOSDAQ","40",,"-11.55","51.41",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","043910","자연과환경","KOSDAQ","40",,"-13.65","5.90",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","317530","캐리소프트","KOSDAQ","40",,"-13.04","5.95",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","044490","태웅","KOSDAQ","40",,,"9.87","5.57","유형3"
"2020/02/24","2020/02/25","2020/02/25","016670","포비스티앤씨","KOSDAQ","40",,"-12.35","9.46",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","050090","휘닉스소재","KOSDAQ","40",,"-11.76","19.96",,"유형2"
"2020/02/24","2020/02/25","2020/02/25","090710","휴림로봇","KOSDAQ","40","12.12","-5.00","8.51",,"유형1"
"2020/02/21","2020/02/24","2020/02/24","079960","동양이엔피","KOSDAQ","40",,"-11.46","25.72",,"유형2"
"2020/02/21","2020/02/24","2020/02/24","215200","메가스터디교육","KOSDAQ","40",,,"9.00","6.14","유형3"
"2020/02/21","2020/02/24","2020/02/24","065650","메디프론","KOSDAQ","40",,"-13.63","18.88",,"유형2"
"2020/02/21","2020/02/24","2020/02/24","263050","유틸렉스","KOSDAQ","40",,,"7.06","8.61","유형3"
"2020/02/20","2020/02/21","2020/02/21","060570","드림어스컴퍼니","KOSDAQ","40",,,"10.01","5.40","유형3"
"2020/02/20","2020/02/21","2020/02/21","263540","샘코","KOSDAQ","40",,"-15.49","7.95",,"유형2"
"2020/02/19","2020/02/20","2020/02/20","073570","WI","KOSDAQ","40",,"-11.63","30.10",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","052300","W홀딩컴퍼니","KOSDAQ","40",,"-13.48","7.68",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","025440","대성엘텍","KOSDAQ","40",,"-10.77","5.98",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","039840","디오","KOSDAQ","40",,,"5.12","8.01","유형3"
"2020/02/18","2020/02/19","2020/02/19","091580","상신이디피","KOSDAQ","40",,"-13.01","8.68",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","025980","아난티","KOSDAQ","40",,"-11.93","6.73",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","016600","큐캐피탈","KOSDAQ","40",,"-11.92","10.41",,"유형2"
"2020/02/18","2020/02/19","2020/02/19","066110","한프","KOSDAQ","40",,"-29.83","5.20",,"유형2"
"2020/02/17","2020/02/18","2020/02/18","060570","드림어스컴퍼니","KOSDAQ","40",,,"33.49","5.48","유형3"
"2020/02/17","2020/02/18","2020/02/18","264660","씨앤지하이테크","KOSDAQ","40",,"-13.17","12.38",,"유형2"
"2020/02/17","2020/02/18","2020/02/18","247540","에코프로비엠","KOSDAQ","40",,,"5.34","6.02","유형3"
"2020/02/17","2020/02/18","2020/02/18","091700","파트론","KOSDAQ","40",,,"5.03","10.45","유형3"
"2020/02/14","2020/02/17","2020/02/17","036030","KTH","KOSDAQ","40",,"-15.86","9.71",,"유형2"
"2020/02/14","2020/02/17","2020/02/17","063440","SM Life Design","KOSDAQ","40",,"-10.33","5.96",,"유형2"
"2020/02/14","2020/02/17","2020/02/17","290380","대유","KOSDAQ","40",,"-11.03","9.80",,"유형2"
"2020/02/14","2020/02/17","2020/02/17","141080","레고켐바이오","KOSDAQ","40",,,"5.96","5.42","유형3"
"2020/02/14","2020/02/17","2020/02/17","263920","블러썸엠앤씨","KOSDAQ","40",,"-11.14","11.70",,"유형2"
"2020/02/14","2020/02/17","2020/02/17","046890","서울반도체","KOSDAQ","40",,,"5.75","10.66","유형3"
"2020/02/14","2020/02/17","2020/02/17","253450","스튜디오드래곤","KOSDAQ","40",,,"6.36","10.49","유형3"
"2020/02/14","2020/02/17","2020/02/17","016600","큐캐피탈","KOSDAQ","40",,"-11.31","17.93",,"유형2"
"2020/02/14","2020/02/17","2020/02/17","084990","헬릭스미스","KOSDAQ","40",,"-12.14","6.35",,"유형2"
"2020/02/13","2020/02/14","2020/02/14","182400","엔케이맥스","KOSDAQ","40",,,"12.38","5.90","유형3"
"2020/02/12","2020/02/13","2020/02/13","032500","케이엠더블유","KOSDAQ","40",,,"7.33","7.78","유형3"
"2020/02/12","2020/02/13","2020/02/13","029960","코엔텍","KOSDAQ","40",,,"10.57","8.23","유형3"
"2020/02/11","2020/02/12","2020/02/12","247540","에코프로비엠","KOSDAQ","40",,,"7.24","6.49","유형3"
"2020/02/10","2020/02/11","2020/02/11","092730","네오팜","KOSDAQ","40",,"-10.26","9.76",,"유형2"
"2020/02/10","2020/02/11","2020/02/11","257370","명성티엔에스","KOSDAQ","40",,"-29.64","5.30",,"유형2"
"2020/02/07","2020/02/10","2020/02/10","080440","에스제이케이","KOSDAQ","25",,"-22.91","11.96",,"유형2"
"2020/02/07","2020/02/10","2020/02/10","086520","에코프로","KOSDAQ","40",,,"9.41","5.20","유형3"
"2020/02/07","2020/02/10","2020/02/10","247540","에코프로비엠","KOSDAQ","40",,,"7.82","6.81","유형3"
"2020/02/05","2020/02/06","2020/02/06","036490","SK머티리얼즈","KOSDAQ","40",,,"5.64","7.89","유형3"
"2020/02/05","2020/02/06","2020/02/06","100030","모바일리더","KOSDAQ","40",,"-14.62","22.66",,"유형2"
"2020/02/05","2020/02/06","2020/02/06","092040","아미코젠","KOSDAQ","40",,,"8.77","7.28","유형3"
"2020/02/05","2020/02/06","2020/02/06","230360","에코마케팅","KOSDAQ","40",,"-22.19","25.56",,"유형2"
"2020/02/05","2020/02/06","2020/02/06","215090","유니맥스글로벌","KOSDAQ","40",,"-29.74","6.19",,"유형2"
"2020/02/05","2020/02/06","2020/02/06","241820","피씨엘","KOSDAQ","40",,"-15.32","8.15",,"유형2"
"2020/02/04","2020/02/05","2020/02/05","066970","엘앤에프","KOSDAQ","40",,,"6.25","6.31","유형3"
"2020/02/03","2020/02/04","2020/02/04","080160","모두투어","KOSDAQ","40",,,"5.54","6.63","유형3"
"2020/02/03","2020/02/04","2020/02/04","101330","모베이스","KOSDAQ","40",,"-10.67","11.92",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","059090","미코","KOSDAQ","40",,"-12.42","5.42",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","253840","수젠텍","KOSDAQ","40",,"-13.75","5.98",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","049830","승일","KOSDAQ","40",,"-22.66","9.22",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","052460","아이크래프트","KOSDAQ","40",,"-10.56","31.51",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","086520","에코프로","KOSDAQ","40",,,"10.84","5.23","유형3"
"2020/02/03","2020/02/04","2020/02/04","247540","에코프로비엠","KOSDAQ","40",,,"5.81","7.33","유형3"
"2020/02/03","2020/02/04","2020/02/04","900300","오가닉티코스메틱","KOSDAQ","40",,"-15.77","5.89",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","045060","오공","KOSDAQ","40",,"-15.10","5.44",,"유형2"
"2020/02/03","2020/02/04","2020/02/04","034230","파라다이스","KOSDAQ","40",,,"5.37","6.19","유형3"
"2020/02/03","2020/02/04","2020/02/04","221840","하이즈항공","KOSDAQ","40",,"-12.60","21.08",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","030190","NICE평가정보","KOSDAQ","40",,,"7.49","7.19","유형3"
"2020/01/31","2020/02/03","2020/02/03","039860","나노엔텍","KOSDAQ","40",,"-10.75","9.37",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","090410","덕신하우징","KOSDAQ","40",,"-14.52","5.59",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","019570","리더스 기술투자","KOSDAQ","40",,"-22.05","32.25",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","058110","멕아이씨에스","KOSDAQ","40",,"-21.80","6.98",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","090460","비에이치","KOSDAQ","40","17.04","-7.02","5.93",,"유형1"
"2020/01/31","2020/02/03","2020/02/03","224060","코디엠","KOSDAQ","40",,"-16.16","22.54",,"유형2"
"2020/01/31","2020/02/03","2020/02/03","030520","한글과컴퓨터","KOSDAQ","40",,,"5.34","6.08","유형3"
"2020/01/30","2020/01/31","2020/01/31","049830","승일","KOSDAQ","40",,"-10.85","27.98",,"유형2"
"2020/01/30","2020/01/31","2020/01/31","013990","아가방컴퍼니","KOSDAQ","40",,,"6.43","5.46","유형3"
"2020/01/30","2020/01/31","2020/01/31","122990","와이솔","KOSDAQ","40",,,"5.37","5.88","유형3"
"2020/01/30","2020/01/31","2020/01/31","101730","조이맥스","KOSDAQ","40",,"-23.11","36.18",,"유형2"
"2020/01/30","2020/01/31","2020/01/31","036890","진성티이씨","KOSDAQ","40",,,"8.61","5.45","유형3"
"2020/01/30","2020/01/31","2020/01/31","032500","케이엠더블유","KOSDAQ","40","17.33","-5.58","5.24",,"유형1"
"2020/01/30","2020/01/31","2020/01/31","041960","코미팜","KOSDAQ","40",,,"6.03","7.86","유형3"
"2020/01/30","2020/01/31","2020/01/31","034230","파라다이스","KOSDAQ","40",,,"5.02","5.69","유형3"
"2020/01/29","2020/01/30","2020/01/30","065170","넥스트BT","KOSDAQ","40",,"-10.40","11.79",,"유형2"
"2020/01/29","2020/01/30","2020/01/30","090460","비에이치","KOSDAQ","40",,,"13.56","5.71","유형3"
"2020/01/29","2020/01/30","2020/01/30","038070","서린바이오","KOSDAQ","40",,"-14.23","8.96",,"유형2"
"2020/01/29","2020/01/30","2020/01/30","112040","위메이드","KOSDAQ","40",,,"5.53","5.95","유형3"
"2020/01/29","2020/01/30","2020/01/30","091120","이엠텍","KOSDAQ","40",,"-17.41","39.70",,"유형2"
"2020/01/29","2020/01/30","2020/01/30","061250","화일약품","KOSDAQ","40",,"-10.56","14.03",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","950170","JTC","KOSDAQ","40",,"-13.42","154.56",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","039840","디오","KOSDAQ","40","16.85","-7.45","5.60",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","327260","메탈라이프","KOSDAQ","20",,"-10.19","15.73",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","059090","미코","KOSDAQ","40","15.93","-6.01","11.71",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","018290","브이티지엠피","KOSDAQ","40",,"-13.27","8.87",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","006730","서부T&D","KOSDAQ","40",,"-10.08","17.92",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","067770","세진티에스","KOSDAQ","40",,"-12.22","39.73",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","013990","아가방컴퍼니","KOSDAQ","40",,,"17.40","5.89","유형3"
"2020/01/28","2020/01/29","2020/01/29","052710","아모텍","KOSDAQ","40","20.42","-6.26","11.27",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","298380","에이비엘바이오","KOSDAQ","40",,,"5.02","5.20","유형3"
"2020/01/28","2020/01/29","2020/01/29","086520","에코프로","KOSDAQ","40","14.45","-5.29","6.06",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","115960","연우","KOSDAQ","40",,"-12.84","22.67",,"유형2"
"2020/01/28","2020/01/29","2020/01/29","051370","인터플렉스","KOSDAQ","40","13.31","-7.17","8.80",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","036890","진성티이씨","KOSDAQ","40",,,"8.58","5.23","유형3"
"2020/01/28","2020/01/29","2020/01/29","032500","케이엠더블유","KOSDAQ","40","16.31","-7.49","6.21",,"유형1"
"2020/01/28","2020/01/29","2020/01/29","034230","파라다이스","KOSDAQ","40",,"-13.00","11.29",,"유형2"
"2020/01/23","2020/01/28","2020/01/28","036490","SK머티리얼즈","KOSDAQ","40",,,"7.57","8.13","유형3"
"2020/01/23","2020/01/28","2020/01/28","080160","모두투어","KOSDAQ","40",,,"7.21","5.62","유형3"
"2020/01/23","2020/01/28","2020/01/28","090460","비에이치","KOSDAQ","40",,,"5.80","5.56","유형3"
"2020/01/23","2020/01/28","2020/01/28","112040","위메이드","KOSDAQ","40",,,"5.91","5.87","유형3"
"2020/01/23","2020/01/28","2020/01/28","084370","유진테크","KOSDAQ","40",,,"5.01","5.51","유형3"
"2020/01/22","2020/01/23","2020/01/23","013990","아가방컴퍼니","KOSDAQ","40",,,"5.49","6.16","유형3"
"2020/01/22","2020/01/23","2020/01/23","141020","포티스","KOSDAQ","40",,"-24.84","8.88",,"유형2"
"2020/01/21","2020/01/22","2020/01/22","080160","모두투어","KOSDAQ","40",,,"5.95","5.61","유형3"
"2020/01/21","2020/01/22","2020/01/22","900300","오가닉티코스메틱","KOSDAQ","40",,"-18.05","11.00",,"유형2"
"2020/01/20","2020/01/21","2020/01/21","036540","SFA반도체","KOSDAQ","40",,,"5.25","5.41","유형3"
"2020/01/20","2020/01/21","2020/01/21","053800","안랩","KOSDAQ","40",,"-13.69","6.12",,"유형2"
"2020/01/20","2020/01/21","2020/01/21","078070","유비쿼스홀딩스","KOSDAQ","40",,,"8.82","5.04","유형3"
"2020/01/16","2020/01/17","2020/01/17","099520","ITX엠투엠","KOSDAQ","40",,"-12.43","18.56",,"유형2"
"2020/01/16","2020/01/17","2020/01/17","068760","셀트리온제약","KOSDAQ","40",,,"34.12","5.92","유형3"
"2020/01/16","2020/01/17","2020/01/17","091990","셀트리온헬스케어","KOSDAQ","40",,,"7.93","14.61","유형3"
"2020/01/16","2020/01/17","2020/01/17","013990","아가방컴퍼니","KOSDAQ","40",,,"13.51","6.32","유형3"
"2020/01/16","2020/01/17","2020/01/17","040350","큐로컴","KOSDAQ","40","18.45","-5.71","5.48",,"유형1"
