종목코드,종목명,증권구분,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"002030","아세아","주권","0","0","0","5388","0.00","0","0","0","620676500","0.00"
"183190","아세아시멘트","주권","14","0","14","306397","0.00","156300","0","156300","3375806900","0.00"
"002310","아세아제지","주권","0","0","0","10497","0.00","0","0","0","353819900","0.00"
"012170","아센디오","주권","0","0","0","1257811","0.00","0","0","0","1624793430","0.00"
"267850","아시아나IDT","주권","0","0","0","7002","0.00","0","0","0","99470950","0.00"
"020560","아시아나항공","주권","1901","39","1862","216568","0.88","29180950","600600","28580350","3328199300","0.88"
"122900","아이마켓코리아","주권","472","0","472","37546","1.26","4835000","0","4835000","384199300","1.26"
"010780","아이에스동서","주권","9498","9383","115","145375","6.53","388473800","383833000","4640800","5920091450","6.56"
"139990","아주스틸","주권","0","0","0","38846","0.00","0","0","0","409588700","0.00"
"001780","알루코","주권","2","0","2","2978532","0.00","5920","0","5920","9049704145","0.00"
"018250","애경산업","주권","1","0","1","7906","0.01","14450","0","14450","115154300","0.01"
"161000","애경케미칼","주권","656","0","656","49777","1.32","5418560","0","5418560","413838100","1.31"
"011090","에넥스","주권","1","0","1","305404","0.00","1375","0","1375","419731670","0.00"
"137310","에스디바이오센서","주권","160489","160221","268","1695360","9.47","7274306650","7261993550","12313100","78189764200","9.30"
"005850","에스엘","주권","3080","2838","242","91968","3.35","89303050","82298750","7004300","2669248800","3.35"
"010580","에스엠벡셀","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"012750","에스원","주권","6343","4065","2278","43109","14.71","405310600","259651300","145659300","2750901800","14.73"
"023960","에쓰씨엔지니어링","주권","0","0","0","77574","0.00","0","0","0","184649665","0.00"
"298690","에어부산","주권","4","0","4","420578","0.00","5980","0","5980","622018650","0.00"
"140910","에이리츠","부동산투자회사","0","0","0","3157","0.00","0","0","0","17627840","0.00"
"078520","에이블씨엔씨","주권","499","0","499","17299","2.88","2639450","0","2639450","92417720","2.86"
"015260","에이엔피","주권","0","0","0","135374","0.00","0","0","0","333278600","0.00"
"007460","에이프로젠 MED","주권","103","0","103","11004059","0.00","164800","0","164800","17048485920","0.00"
"003060","에이프로젠제약","주권","0","0","0","428917","0.00","0","0","0","256755111","0.00"
"244920","에이플러스에셋","주권","0","0","0","783991","0.00","0","0","0","4855072650","0.00"
"036570","엔씨소프트","주권","22388","22314","74","98436","22.74","8377886500","8350122500","27764000","36844076500","22.74"
"380440","엔에이치스팩19호","주권","0","0","0","86390","0.00","0","0","0","181766600","0.00"
"085310","엔케이","주권","1","0","1","75409","0.00","871","0","871","66026254","0.00"
"900140","엘브이엠씨홀딩스","외국주권","0","0","0","184424","0.00","0","0","0","537747230","0.00"
"097520","엠씨넥스","주권","4","0","4","36595","0.01","124200","0","124200","1144106850","0.01"
"014440","영보화학","주권","7","0","7","20917","0.03","25375","0","25375","75692960","0.03"
"111770","영원무역","주권","3673","3614","59","90101","4.08","146249700","143891250","2358450","3590806250","4.07"
"009970","영원무역홀딩스","주권","4","0","4","11968","0.03","189300","0","189300","567209300","0.03"
"003520","영진약품","주권","174","0","174","227439","0.08","619325","0","619325","807459525","0.08"
"000670","영풍","주권","8","7","1","1342","0.60","4109000","3603000","506000","691044000","0.59"
"006740","영풍제지","주권","0","0","0","119442","0.00","0","0","0","863955200","0.00"
"012280","영화금속","주권","0","0","0","166153","0.00","0","0","0","183030715","0.00"
"012160","영흥","주권","0","0","0","104184","0.00","0","0","0","81751618","0.00"
"015360","예스코홀딩스","주권","0","0","0","2588","0.00","0","0","0","89620400","0.00"
"007310","오뚜기","주권","62","59","3","2256","2.75","26961000","25664500","1296500","981958000","2.75"
"002630","오리엔트바이오","주권","0","0","0","196400","0.00","0","0","0","149338358","0.00"
"271560","오리온","주권","394","358","36","118773","0.33","42389000","38520500","3868500","12680959500","0.33"
"001800","오리온홀딩스","주권","4619","3548","1071","65155","7.09","69516300","53496500","16019800","980926400","7.09"
"011690","와이투솔루션","주권","0","0","0","1032521","0.00","0","0","0","827456552","0.00"
"070960","용평리조트","주권","873","0","873","30630","2.85","3497825","0","3497825","123296780","2.84"
"316140","우리금융지주","주권","29826","27510","2316","1963281","1.52","345306600","318597000","26709600","22766993450","1.52"
"010050","우리종금","주권","178","0","178","1248359","0.01","157708","0","157708","1105766427","0.01"
"006980","우성","주권","0","0","0","12277","0.00","0","0","0","305823950","0.00"
"017370","우신시스템","주권","0","0","0","36052","0.00","0","0","0","89624895","0.00"
"105840","우진","주권","30","0","30","1126613","0.00","361500","0","361500","13608170650","0.00"
"010400","우진아이엔에스","주권","0","0","0","5655","0.00","0","0","0","34116610","0.00"
"049800","우진플라임","주권","0","0","0","27525","0.00","0","0","0","92049225","0.00"
"016880","웅진","주권","1","0","1","361435","0.00","1400","0","1400","507438130","0.00"
"095720","웅진씽크빅","주권","2","0","2","136027","0.00","4730","0","4730","321514915","0.00"
"005820","원림","주권","0","0","0","5633","0.00","0","0","0","129209400","0.00"
"010600","웰바이오텍","주권","0","0","0","583196","0.00","0","0","0","942072860","0.00"
"008600","윌비스","주권","1","0","1","169483","0.00","933","0","933","158793370","0.00"
"75601BA2","유경공모부동산3호ClassA","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"75602BA2","유경공모부동산3호ClassC-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"033270","유나이티드제약","주권","18","0","18","51259","0.04","415800","0","415800","1195540900","0.03"
"014830","유니드","주권","24","0","24","87134","0.03","2135500","0","2135500","7799233500","0.03"
"000910","유니온","주권","0","0","0","382143","0.00","0","0","0","2235658110","0.00"
"047400","유니온머티리얼","주권","0","0","0","302962","0.00","0","0","0","675544805","0.00"
"011330","유니켐","주권","0","0","0","117760","0.00","0","0","0","141034400","0.00"
"077500","유니퀘스트","주권","641","0","641","74595","0.86","5769000","0","5769000","669292240","0.86"
"002920","유성기업","주권","0","0","0","11580","0.00","0","0","0","32742320","0.00"
"000700","유수홀딩스","주권","0","0","0","10638","0.00","0","0","0","62816740","0.00"
"003470","유안타증권","주권","0","0","0","210125","0.00","0","0","0","559262305","0.00"
"003475","유안타증권우","주권","0","0","0","3013","0.00","0","0","0","8732445","0.00"
"072130","유엔젤","주권","0","0","0","45518","0.00","0","0","0","143942150","0.00"
"000220","유유제약","주권","0","0","0","64084","0.00","0","0","0","416217900","0.00"
"000225","유유제약1우","주권","0","0","0","7308","0.00","0","0","0","63837960","0.00"
"000227","유유제약2우B","주권","0","0","0","98","0.00","0","0","0","1669900","0.00"
"001200","유진투자증권","주권","0","0","0","127868","0.00","0","0","0","335586415","0.00"
"000100","유한양행","주권","12195","11523","672","160345","7.61","696737300","658256200","38481100","9157553400","7.61"
"000105","유한양행우","주권","0","0","0","105","0.00","0","0","0","5787400","0.00"
"003460","유화증권","주권","0","0","0","5685","0.00","0","0","0","13308120","0.00"
"003465","유화증권우","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"008730","율촌화학","주권","173","0","173","19334","0.89","3304900","0","3304900","368576700","0.90"
"008250","이건산업","주권","0","0","0","92647","0.00","0","0","0","812768250","0.00"
"025820","이구산업","주권","0","0","0","260333","0.00","0","0","0","786294640","0.00"
"214320","이노션","주권","14","0","14","24306","0.06","641900","0","641900","1100641700","0.06"
"088260","이리츠코크렙","부동산투자회사","1000","0","1000","55549","1.80","5770660","0","5770660","320664080","1.80"
"139480","이마트","주권","6767","6648","119","76307","8.87","722489500","709796000","12693500","8147409500","8.87"
"007660","이수페타시스","주권","21","0","21","522204","0.00","144430","0","144430","3605571660","0.00"
"005950","이수화학","주권","0","0","0","279977","0.00","0","0","0","4077877000","0.00"
"015020","이스타코","주권","1","0","1","251766","0.00","1280","0","1280","323250310","0.00"
"093230","이아이디","주권","2","0","2","521005","0.00","2580","0","2580","675399465","0.00"
"074610","이엔플러스","주권","1","0","1","180148","0.00","3080","0","3080","553121190","0.00"
"102460","이연제약","주권","16","0","16","71092","0.02","372300","0","372300","1653699350","0.02"
"084680","이월드","주권","3","0","3","118625","0.00","5400","0","5400","213413205","0.00"
"74701789","이지스204호 Class A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74701B8A","이지스229호 Class A","수익증권","0","0","0","5","0.00","0","0","0","4440","0.00"
"74702B8A","이지스229호 Class C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74701B9A","이지스299호A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74701B97","이지스글로벌281호 Class A","수익증권","0","0","0","1","0.00","0","0","0","1020","0.00"
"350520","이지스레지던스리츠","부동산투자회사","0","0","0","17647","0.00","0","0","0","85502355","0.00"
"74702786","이지스리테일194호","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"334890","이지스밸류리츠","부동산투자회사","0","0","0","36551","0.00","0","0","0","187448950","0.00"
"74701776","이지스코어부동산126호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74702776","이지스코어부동산126호 C-i","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"000760","이화산업","주권","0","0","0","805","0.00","0","0","0","12008450","0.00"
"014990","인디에프","주권","1","0","1","23917","0.00","780","0","780","18656951","0.00"
"101140","인바이오젠","주권","1","0","1","298546","0.00","1835","0","1835","545029855","0.00"
"006490","인스코비","주권","981","0","981","206222","0.48","2153295","0","2153295","453223775","0.48"
"023800","인지컨트롤스","주권","45","0","45","25643","0.18","327200","0","327200","190200040","0.17"
"034590","인천도시가스","주권","0","0","0","424","0.00","0","0","0","10584100","0.00"
"129260","인터지스","주권","0","0","0","36316","0.00","0","0","0","102265195","0.00"
"023810","인팩","주권","0","0","0","21575","0.00","0","0","0","183701270","0.00"
"249420","일동제약","주권","114","0","114","3431679","0.00","3687900","0","3687900","112023930100","0.00"
"000230","일동홀딩스","주권","166","0","166","2019412","0.01","3909300","0","3909300","48642652650","0.01"
"013360","일성건설","주권","1","0","1","638660","0.00","3625","0","3625","2329359370","0.00"
"003120","일성신약","주권","0","0","0","231","0.00","0","0","0","17835700","0.00"
"003200","일신방직","주권","0","0","0","2376","0.00","0","0","0","228328900","0.00"
"007110","일신석재","주권","1","0","1","171460","0.00","1395","0","1395","240038815","0.00"
"007570","일양약품","주권","28","0","28","57672","0.05","646150","0","646150","1331514850","0.05"
"007575","일양약품우","주권","0","0","0","1301","0.00","0","0","0","33465350","0.00"
"008500","일정실업","주권","0","0","0","1598","0.00","0","0","0","29356850","0.00"
"081000","일진다이아","주권","11","0","11","17224","0.06","212250","0","212250","329898800","0.06"
"020760","일진디스플","주권","1","0","1","445040","0.00","2140","0","2140","957552045","0.00"
"020150","일진머티리얼즈","주권","23554","23033","521","287667","8.19","1644338400","1607641200","36697200","20179153300","8.15"
"103590","일진전기","주권","15","0","15","1308261","0.00","104700","0","104700","9229988600","0.00"
"271940","일진하이솔루스","주권","2828","2700","128","66515","4.25","91483700","87369600","4114100","2145994750","4.26"
"015860","일진홀딩스","주권","1","0","1","1162129","0.00","6290","0","6290","7421831710","0.00"
"226320","잇츠한불","주권","325","0","325","19280","1.69","5299250","0","5299250","316971400","1.67"
"317400","자이에스앤디","주권","0","0","0","109931","0.00","0","0","0","653441840","0.00"
"033240","자화전자","주권","0","0","0","171471","0.00","0","0","0","4187948500","0.00"
"000950","전방","주권","0","0","0","2469","0.00","0","0","0","138925200","0.00"
"348950","제이알글로벌리츠","부동산투자회사","29815","0","29815","2095737","1.42","134149195","0","134149195","9453656615","1.42"
"194370","제이에스코퍼레이션","주권","19","0","19","528161","0.00","332500","0","332500","9279150100","0.00"
"025620","제이준코스메틱","주권","1","0","1","363551","0.00","967","0","967","349838806","0.00"
"030000","제일기획","주권","20399","15504","4895","230647","8.84","481212450","365649050","115563400","5395640750","8.92"
"271980","제일약품","주권","12","0","12","15838","0.08","253200","0","253200","334054100","0.08"
"001560","제일연마","주권","0","0","0","16489","0.00","0","0","0","149257190","0.00"
"002620","제일파마홀딩스","주권","0","0","0","14652","0.00","0","0","0","175573700","0.00"
"006220","제주은행","주권","0","0","0","45208","0.00","0","0","0","198681860","0.00"
"089590","제주항공","주권","796","0","796","183365","0.43","12566950","0","12566950","2891438050","0.43"
"004910","조광페인트","주권","0","0","0","15334","0.00","0","0","0","94645370","0.00"
"004700","조광피혁","주권","0","0","0","2209","0.00","0","0","0","93565000","0.00"
"001550","조비","주권","0","0","0","29615","0.00","0","0","0","576809000","0.00"
"000480","조선내화","주권","0","0","0","956","0.00","0","0","0","75131800","0.00"
"120030","조선선재","주권","0","0","0","124035","0.00","0","0","0","19353646000","0.00"
"018470","조일알미늄","주권","2","0","2","919849","0.00","3220","0","3220","1485731345","0.00"
"002600","조흥","주권","0","0","0","78","0.00","0","0","0","13596500","0.00"
"185750","종근당","주권","1100","1053","47","12575","8.75","98422900","94194200","4228700","1125241000","8.75"
"063160","종근당바이오","주권","0","0","0","19536","0.00","0","0","0","563979400","0.00"
"001630","종근당홀딩스","주권","0","0","0","5744","0.00","0","0","0","323490100","0.00"
"044380","주연테크","주권","1","0","1","106171","0.00","815","0","815","86546464","0.00"
"013890","지누스","주권","3399","3374","25","23446","14.50","171290800","170032800","1258000","1180833000","14.51"
"013870","지엠비코리아","주권","0","0","0","21381","0.00","0","0","0","116746150","0.00"
"071320","지역난방공사","주권","0","0","0","937","0.00","0","0","0","29123350","0.00"
"035000","지투알","주권","5","0","5","2065","0.24","29000","0","29000","12033530","0.24"
"088790","진도","주권","0","0","0","48674","0.00","0","0","0","142941575","0.00"
"003780","진양산업","주권","0","0","0","70837","0.00","0","0","0","522952280","0.00"
"010640","진양폴리","주권","0","0","0","100320","0.00","0","0","0","579069280","0.00"
"100250","진양홀딩스","주권","1","0","1","39363","0.00","3630","0","3630","142659075","0.00"
"051630","진양화학","주권","0","0","0","19430","0.00","0","0","0","73110340","0.00"
"272450","진에어","주권","878","0","878","181593","0.48","12857050","0","12857050","2659306400","0.48"
"011000","진원생명과학","주권","540","0","540","707148","0.08","6048000","0","6048000","7903672000","0.08"
"002780","진흥기업","주권","3","0","3","928533","0.00","5100","0","5100","1573480680","0.00"
"002787","진흥기업2우B","주권","0","0","0","369","0.00","0","0","0","5343950","0.00"
"002785","진흥기업우B","주권","0","0","0","2589","0.00","0","0","0","13807180","0.00"
"009310","참엔지니어링","주권","0","0","0","163091","0.00","0","0","0","135702455","0.00"
"000650","천일고속","주권","0","0","0","83","0.00","0","0","0","5235900","0.00"
"033250","체시스","주권","0","0","0","89043","0.00","0","0","0","90919415","0.00"
"118000","초록뱀헬스케어","주권","0","0","0","129625","0.00","0","0","0","126260561","0.00"
"035720","카카오","주권","203505","202854","651","1418763","14.34","14745487500","14697524500","47963000","103036162300","14.31"
"323410","카카오뱅크","주권","124837","116466","8371","845872","14.76","3932447800","3668726800","263721000","26661223200","14.75"
"377300","카카오페이","주권","62983","62852","131","365584","17.23","4138688300","4129890300","8798000","24152422700","17.14"
"006380","카프로","주권","34","0","34","103931","0.03","97920","0","97920","299390305","0.03"
"109070","컨버즈","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"001620","케이비아이동국실업","주권","1","0","1","60465","0.00","601","0","601","36350727","0.00"
"029460","케이씨","주권","0","0","0","179678","0.00","0","0","0","3561508200","0.00"
"281820","케이씨텍","주권","0","0","0","22523","0.00","0","0","0","402984600","0.00"
"381970","케이카","주권","14866","14833","33","97058","15.32","298899900","298233600","666300","1952039900","15.31"
"145270","케이탑리츠","부동산투자회사","0","0","0","195640","0.00","0","0","0","210253280","0.00"
"417310","코람코더원리츠","부동산투자회사","651","0","651","35735","1.82","3503820","0","3503820","193606260","1.81"
"357120","코람코에너지리츠","부동산투자회사","1394","0","1394","153574","0.91","8057320","0","8057320","891545930","0.90"
"007815","코리아써우","주권","0","0","0","1584","0.00","0","0","0","12606070","0.00"
"007810","코리아써키트","주권","2","0","2","224526","0.00","39000","0","39000","4376951250","0.00"
"00781K","코리아써키트2우B","주권","0","0","0","509","0.00","0","0","0","4353800","0.00"
"003690","코리안리","주권","0","0","0","92528","0.00","0","0","0","788395970","0.00"
"192820","코스맥스","주권","11117","9432","1685","155951","7.13","695340300","590482100","104858200","9739041900","7.14"
"044820","코스맥스비티아이","주권","137","0","137","6803","2.01","1337110","0","1337110","66410990","2.01"
"005070","코스모신소재","주권","4084","0","4084","891950","0.46","203851600","0","203851600","44518050050","0.46"
"005420","코스모화학","주권","0","0","0","477644","0.00","0","0","0","7119426750","0.00"
"071950","코아스","주권","0","0","0","49755","0.00","0","0","0","48839484","0.00"
"002020","코오롱","주권","0","0","0","17717","0.00","0","0","0","404395650","0.00"
"003070","코오롱글로벌","주권","3","0","3","17264","0.02","47400","0","47400","274496100","0.02"
"003075","코오롱글로벌우","주권","0","0","0","120","0.00","0","0","0","3289550","0.00"
"002025","코오롱우","주권","0","0","0","1161","0.00","0","0","0","18386550","0.00"
"120110","코오롱인더","주권","2288","2041","247","113672","2.01","119442600","106655900","12786700","5925211800","2.02"
"120115","코오롱인더우","주권","0","0","0","1540","0.00","0","0","0","42008700","0.00"
"138490","코오롱플라스틱","주권","0","0","0","863172","0.00","0","0","0","9293006500","0.00"
"021240","코웨이","주권","11750","11662","88","104011","11.30","758238500","752668100","5570400","6704930901","11.31"
"036420","콘텐트리중앙","주권","4","0","4","74583","0.01","143000","0","143000","2695858600","0.01"
"031820","콤텍시스템","주권","0","0","0","235186","0.00","0","0","0","179766026","0.00"
"192400","쿠쿠홀딩스","주권","3","0","3","512681","0.00","47700","0","47700","8723862100","0.00"
"284740","쿠쿠홈시스","주권","11166","11125","41","75360","14.82","324794250","323641150","1153100","2187721750","14.85"
"015590","큐로","주권","5","0","5","274974","0.00","1950","0","1950","107281081","0.00"
"264900","크라운제과","주권","0","0","0","30693","0.00","0","0","0","261801460","0.00"
"26490K","크라운제과우","주권","0","0","0","5419","0.00","0","0","0","59597550","0.00"
"005740","크라운해태홀딩스","주권","0","0","0","16281","0.00","0","0","0","115230560","0.00"
"005745","크라운해태홀딩스우","주권","0","0","0","1618","0.00","0","0","0","18447600","0.00"
"259960","크래프톤","주권","20503","20345","158","99317","20.64","4891879500","4853943500","37936000","23730559500","20.61"
"020120","키다리스튜디오","주권","8","0","8","180611","0.00","66080","0","66080","1497195320","0.00"
"039490","키움증권","주권","6684","6655","29","46661","14.32","537156200","534797200","2359000","3751480300","14.32"
"71201B97","키움히어로즈미국물류부동산1호","수익증권","0","0","0","8501","0.00","0","0","0","8415990","0.00"
"71201B98","키움히어로즈유럽오피스부동산1호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71202B98","키움히어로즈유럽오피스부동산1호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71203B98","키움히어로즈유럽오피스부동산2호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71204B98","키움히어로즈유럽오피스부동산2호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71205B98","키움히어로즈유럽오피스부동산3호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71206B98","키움히어로즈유럽오피스부동산3호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71207B98","키움히어로즈유럽오피스부동산4호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"71208B98","키움히어로즈유럽오피스부동산4호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"014580","태경비케이","주권","8","0","8","98459","0.01","33000","0","33000","409362665","0.01"
"015890","태경산업","주권","0","0","0","26799","0.00","0","0","0","164669230","0.00"
"006890","태경케미컬","주권","0","0","0","77440","0.00","0","0","0","1113283800","0.00"
"003240","태광산업","주권","9","9","0","294","3.06","8130000","8130000","0","265491000","3.06"
"011280","태림포장","주권","1","0","1","72209","0.00","3095","0","3095","223738995","0.00"
"004100","태양금속","주권","0","0","0","293917","0.00","0","0","0","420379490","0.00"
"004105","태양금속우","주권","0","0","0","13883","0.00","0","0","0","35187930","0.00"
"009410","태영건설","주권","31","0","31","67176","0.05","209560","0","209560","457097100","0.05"
"009415","태영건설우","주권","0","0","0","11240","0.00","0","0","0","109707810","0.00"
"001420","태원물산","주권","0","0","0","11692","0.00","0","0","0","56331730","0.00"
"007980","태평양물산","주권","1","0","1","60291","0.00","1815","0","1815","110145710","0.00"
"055490","테이팩스","주권","2","0","2","16345","0.01","137200","0","137200","1114052900","0.01"
"078000","텔코웨어","주권","0","0","0","6938","0.00","0","0","0","65404770","0.00"
"214420","토니모리","주권","675","0","675","57445","1.18","2856760","0","2856760","244519655","1.17"
"019180","티에이치엔","주권","3","0","3","40906","0.01","9120","0","9120","124345365","0.01"
"363280","티와이홀딩스","주권","8","0","8","33376","0.02","146950","0","146950","613227600","0.02"
"36328K","티와이홀딩스우","주권","0","0","0","2421","0.00","0","0","0","40466500","0.00"
"091810","티웨이항공","주권","1817","0","1817","278823","0.65","3638070","0","3638070","557678400","0.65"
"004870","티웨이홀딩스","주권","0","0","0","103038","0.00","0","0","0","56224871","0.00"
"0048721A","티웨이홀딩스 24WR","신주인수권증권","0","0","0","39372","0.00","0","0","0","9260952","0.00"
"005690","파미셀","주권","1153","0","1153","454055","0.25","14109700","0","14109700","5541830300","0.25"
"036580","팜스코","주권","0","0","0","189803","0.00","0","0","0","943853900","0.00"
"004720","팜젠사이언스","주권","0","0","0","170471","0.00","0","0","0","1298035550","0.00"
"028670","팬오션","주권","189557","179732","9825","3156938","6.00","1068558380","1013521590","55036790","17830881660","5.99"
"010820","퍼스텍","주권","359","0","359","1339893","0.03","1201715","0","1201715","4492375720","0.03"
"016800","퍼시스","주권","0","0","0","5914","0.00","0","0","0","197991750","0.00"
"001020","페이퍼코리아","주권","0","0","0","1172662","0.00","0","0","0","2164805855","0.00"
"090080","평화산업","주권","1","0","1","130374","0.00","1375","0","1375","179522905","0.00"
"010770","평화홀딩스","주권","0","0","0","9956","0.00","0","0","0","33288440","0.00"
"058430","포스코스틸리온","주권","0","0","0","13844","0.00","0","0","0","464211600","0.00"
"047050","포스코인터내셔널","주권","16208","16124","84","698913","2.32","299849750","298304750","1545000","12968946900","2.31"
"003670","포스코케미칼","주권","17722","8918","8804","222473","7.97","1946365500","977585500","968780000","24460829500","7.96"
"017810","풀무원","주권","22","0","22","17380","0.13","276050","0","276050","218983150","0.13"
"103140","풍산","주권","11155","10349","806","104757","10.65","270947400","251461400","19486000","2542272100","10.66"
"005810","풍산홀딩스","주권","0","0","0","9106","0.00","0","0","0","226435350","0.00"
"950210","프레스티지바이오파마","주식예탁증권","0","0","0","72027","0.00","0","0","0","836858700","0.00"
"009810","플레이그램","주권","2","0","2","268355","0.00","2420","0","2420","328530655","0.00"
"086790","하나금융지주","주권","4441","3436","1005","1873542","0.24","164914750","127619250","37295500","69503815150","0.24"
"74201773","하나대체나사부동산1호","수익증권","0","0","0","1018","0.00","0","0","0","801063","0.00"
"7420177B","하나대체미국LA부동산1호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"7420277B","하나대체미국LA부동산1호 F","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74201BAA","하나대체미국부동산1호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74202BAA","하나대체미국부동산1호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74202B98","하나대체일본부동산1호 A","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74204B98","하나대체일본부동산1호 C-I","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74203B98","하나대체일본부동산1호 C-W","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"74201B98","하나대체일본부동산1호 P","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"293480","하나제약","주권","4","0","4","16800","0.02","71000","0","71000","299979050","0.02"
"039130","하나투어","주권","18274","16974","1300","291763","6.26","974650600","905677500","68973100","15587216200","6.25"
"352820","하이브","주권","25780","25730","50","427550","6.03","4255855500","4247796500","8059000","70496221000","6.04"
"071090","하이스틸","주권","4","0","4","200549","0.00","17040","0","17040","859737270","0.00"
"019490","하이트론","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"000080","하이트진로","주권","10775","10727","48","202324","5.33","331252050","329780850","1471200","6185989800","5.35"
"000087","하이트진로2우B","주권","0","0","0","752","0.00","0","0","0","14309900","0.00"
"000140","하이트진로홀딩스","주권","0","0","0","7547","0.00","0","0","0","85235500","0.00"
"000145","하이트진로홀딩스우","주권","0","0","0","66","0.00","0","0","0","947000","0.00"
"152550","한국ANKOR유전","투자회사","0","0","0","552","0.00","0","0","0","864415","0.00"
"036460","한국가스공사","주권","17328","16823","505","369727","4.69","610740250","592993800","17746450","13040624450","4.68"
"005430","한국공항","주권","0","0","0","10433","0.00","0","0","0","400366400","0.00"
"071050","한국금융지주","주권","24812","24638","174","130267","19.05","1531187600","1520449200","10738400","8048563300","19.02"
"071055","한국금융지주우","주권","0","0","0","2246","0.00","0","0","0","129980500","0.00"
"010040","한국내화","주권","0","0","0","13091","0.00","0","0","0","41564540","0.00"
"025540","한국단자","주권","22","0","22","15233","0.14","1143900","0","1143900","798306600","0.14"
"004090","한국석유","주권","0","0","0","218086","0.00","0","0","0","2540906550","0.00"
"002200","한국수출포장","주권","2","0","2","1886","0.11","45900","0","45900","43579100","0.11"
"002960","한국쉘석유","주권","0","0","0","980","0.00","0","0","0","240372000","0.00"
"000240","한국앤컴퍼니","주권","1668","1631","37","138932","1.20","19960400","19512700","447700","1658658900","1.20"
"123890","한국자산신탁","주권","3010","0","3010","47721","6.31","10384650","0","10384650","165289375","6.28"
"015760","한국전력","주권","25412","251","25161","831730","3.06","566437750","5631900","560805850","18504379750","3.06"
"006200","한국전자홀딩스","주권","0","0","0","111179","0.00","0","0","0","152947860","0.00"
"009540","한국조선해양","주권","21213","16243","4970","238534","8.89","1775101200","1358150600","416950600","20000246000","8.88"
"023350","한국종합기술","주권","0","0","0","1374084","0.00","0","0","0","10645011940","0.00"
"025890","한국주강","주권","0","0","0","16795","0.00","0","0","0","46542350","0.00"
"000970","한국주철관","주권","0","0","0","79968","0.00","0","0","0","654764970","0.00"
"104700","한국철강","주권","153","0","153","30024","0.51","1026440","0","1026440","200685430","0.51"
"017960","한국카본","주권","2","0","2","621615","0.00","26200","0","26200","8145988250","0.00"
"161890","한국콜마","주권","14935","11712","3223","94134","15.87","582763850","456896750","125867100","3682242300","15.83"
"024720","한국콜마홀딩스","주권","837","0","837","4622","18.11","14486900","0","14486900","80167350","18.07"
"161390","한국타이어앤테크놀로지","주권","5011","4778","233","308148","1.63","165141350","157493650","7647700","10137273600","1.63"
"034830","한국토지신탁","주권","10000","0","10000","763374","1.31","16700000","0","16700000","1271743330","1.31"
"70101B9A","한국투자뉴욕오피스1호","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"70101BA7","한국투자도쿄기오이쵸오피스[파생형]","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"70101B99","한국투자도쿄한조몬오피스","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"70101BB1","한국투자서울오피스","수익증권","0","0","0","0","0.00","0","0","0","0","0.00"
"007280","한국특강","주권","1","0","1","95664","0.00","2495","0","2495","236494070","0.00"
"168490","한국패러랠","투자회사","0","0","0","43142","0.00","0","0","0","91949845","0.00"
"010100","한국프랜지","주권","10","0","10","49708","0.02","25050","0","25050","124463350","0.02"
"047810","한국항공우주","주권","44337","33918","10419","935276","4.74","2210845450","1689695300","521150150","46536090700","4.75"
"123690","한국화장품","주권","0","0","0","17805","0.00","0","0","0","129521410","0.00"
