종목코드,종목명,증권구분,수량_공매도거래량_전체,수량_공매도거래량_업틱룰적용,수량_공매도거래량_업틱룰예외,수량_거래량,수량_비중,금액_공매도거래대금_전체,금액_공매도거래대금_업틱룰적용,금액_공매도거래대금_업틱룰예외,금액_거래대금,금액_비중
"049830","승일","주권","0","0","0","2662581","0.00","0","0","0","37522154000","0.00"
"020710","시공테크","주권","0","0","0","298937","0.00","0","0","0","1597088180","0.00"
"033170","시그네틱스","주권","0","0","0","858792","0.00","0","0","0","1413345780","0.00"
"048870","시너지이노베이션","주권","0","0","0","915668","0.00","0","0","0","3445277910","0.00"
"025320","시노펙스","주권","353","0","353","2541709","0.01","1166665","0","1166665","8442039590","0.01"
"269620","시스웍","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"131090","시큐브","주권","0","0","0","95923","0.00","0","0","0","100846350","0.00"
"139050","시티랩스","주권","0","0","0","123305","0.00","0","0","0","75055289","0.00"
"290520","신도기연","주권","0","0","0","18952","0.00","0","0","0","92234260","0.00"
"001000","신라섬유","주권","0","0","0","38632","0.00","0","0","0","68625495","0.00"
"025870","신라에스지","주권","0","0","0","42056","0.00","0","0","0","447894800","0.00"
"215600","신라젠","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"065350","신성델타테크","주권","336","0","336","127644","0.26","3425000","0","3425000","1300931400","0.26"
"002800","신신제약","주권","0","0","0","55494","0.00","0","0","0","292904080","0.00"
"344050","신영스팩6호","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"419270","신영스팩7호","주권","0","0","0","18761","0.00","0","0","0","40327740","0.00"
"017000","신원종합개발","주권","0","0","0","299966","0.00","0","0","0","2163176020","0.00"
"012790","신일제약","주권","0","0","0","20780","0.00","0","0","0","184943550","0.00"
"138070","신진에스엠","주권","0","0","0","7672517","0.00","0","0","0","89161431990","0.00"
"226330","신테카바이오","주권","1","0","1","32339","0.00","9600","0","9600","310755970","0.00"
"333050","신한제6호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"366330","신한제7호스팩","주권","0","0","0","44986","0.00","0","0","0","95350470","0.00"
"393360","신한제8호스팩","주권","0","0","0","2301","0.00","0","0","0","4930110","0.00"
"405640","신한제9호스팩","주권","0","0","0","15202","0.00","0","0","0","32572180","0.00"
"056700","신화인터텍","주권","0","0","0","10297998","0.00","0","0","0","43998048990","0.00"
"187270","신화콘텍","주권","0","0","0","338009","0.00","0","0","0","2019253270","0.00"
"243840","신흥에스이씨","주권","244","0","244","28615","0.85","12840100","0","12840100","1506493000","0.85"
"257720","실리콘투","주권","0","0","0","761934","0.00","0","0","0","19539712350","0.00"
"222800","심텍","주권","12663","10370","2293","523191","2.42","483936350","396160500","87775850","20028877050","2.42"
"036710","심텍홀딩스","주권","0","0","0","111856","0.00","0","0","0","434962045","0.00"
"160980","싸이맥스","주권","2","0","2","74683","0.00","27700","0","27700","1022447450","0.00"
"356890","싸이버원","주권","0","0","0","153332","0.00","0","0","0","1722308850","0.00"
"217330","싸이토젠","주권","0","0","0","12262","0.00","0","0","0","720261200","0.00"
"010280","쌍용정보통신","주권","0","0","0","679388","0.00","0","0","0","786656970","0.00"
"208640","썸에이지","주권","121","0","121","338572","0.04","137335","0","137335","382209375","0.04"
"222420","쎄노텍","주권","0","0","0","154181","0.00","0","0","0","313683280","0.00"
"037760","쎄니트","주권","0","0","0","61646","0.00","0","0","0","102516450","0.00"
"099320","쎄트렉아이","주권","73","0","73","38656","0.19","2411700","0","2411700","1273329700","0.19"
"049960","쎌바이오텍","주권","0","0","0","4035","0.00","0","0","0","55887700","0.00"
"050890","쏠리드","주권","24","0","24","170802","0.01","121260","0","121260","872026520","0.01"
"066790","씨씨에스","주권","0","0","0","42815","0.00","0","0","0","23480627","0.00"
"06679217","씨씨에스 1WR","신주인수권증권","0","0","0","21813","0.00","0","0","0","1496294","0.00"
"222080","씨아이에스","주권","38754","33193","5561","1255214","3.09","530929000","454875150","76053850","17234608800","3.08"
"352480","씨앤씨인터내셔널","주권","0","0","0","12885","0.00","0","0","0","226018450","0.00"
"264660","씨앤지하이테크","주권","0","0","0","5019","0.00","0","0","0","57598350","0.00"
"352700","씨앤투스성진","주권","0","0","0","72847","0.00","0","0","0","385640300","0.00"
"297090","씨에스베어링","주권","30","0","30","2318139","0.00","293400","0","293400","23118575560","0.00"
"359090","씨엔알리서치","주권","0","0","0","75667","0.00","0","0","0","132960975","0.00"
"115530","씨엔플러스","주권","0","0","0","3868195","0.00","0","0","0","1971919748","0.00"
"115480","씨유메디칼","주권","0","0","0","158850","0.00","0","0","0","170095480","0.00"
"376290","씨유테크","주권","0","0","0","63471","0.00","0","0","0","297167920","0.00"
"189330","씨이랩","주권","0","0","0","8812","0.00","0","0","0","116098250","0.00"
"096530","씨젠","주권","185739","110421","75318","2022011","9.19","8246108550","4904807900","3341300650","89968582050","9.17"
"900120","씨케이에이치","외국주권","0","0","0","3955053","0.00","0","0","0","1010738411","0.00"
"101240","씨큐브","주권","0","0","0","27465","0.00","0","0","0","181843930","0.00"
"060590","씨티씨바이오","주권","1","0","1","112291","0.00","8200","0","8200","935543940","0.00"
"260930","씨티케이","주권","676","0","676","217780","0.31","4757420","0","4757420","1627095780","0.29"
"013990","아가방컴퍼니","주권","0","0","0","687746","0.00","0","0","0","2132127940","0.00"
"123860","아나패스","주권","0","0","0","12311","0.00","0","0","0","273350450","0.00"
"025980","아난티","주권","36411","28116","8295","508666","7.16","246115500","189981740","56133760","3441917770","7.15"
"058220","아리온","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"125210","아모그린텍","주권","0","0","0","86698","0.00","0","0","0","973164000","0.00"
"357580","아모센스","주권","0","0","0","67485","0.00","0","0","0","864481700","0.00"
"052710","아모텍","주권","0","0","0","18403","0.00","0","0","0","405328900","0.00"
"074430","아미노로직스","주권","1678","0","1678","3525655","0.05","4656390","0","4656390","9716555920","0.05"
"092040","아미코젠","주권","2830","1140","1690","36490","7.76","68416950","27443400","40973550","883117600","7.75"
"083930","아바코","주권","2","0","2","26485","0.01","20800","0","20800","274358100","0.01"
"149950","아바텍","주권","0","0","0","9501","0.00","0","0","0","143125750","0.00"
"036010","아비코전자","주권","0","0","0","1445953","0.00","0","0","0","14987961830","0.00"
"050860","아세아텍","주권","0","0","0","121961","0.00","0","0","0","349688125","0.00"
"136410","아셈스","주권","0","0","0","136136","0.00","0","0","0","1855112700","0.00"
"246720","아스타","주권","0","0","0","35557","0.00","0","0","0","144726900","0.00"
"067390","아스트","주권","302","0","302","25048","1.21","1552960","0","1552960","128458970","1.21"
"0673921C","아스트 11WR","신주인수권증권","0","0","0","8777","0.00","0","0","0","12774415","0.00"
"0673921B","아스트 9WR","신주인수권증권","0","0","0","3957","0.00","0","0","0","5083420","0.00"
"159010","아스플로","주권","0","0","0","49183","0.00","0","0","0","1137766750","0.00"
"127710","아시아경제","주권","0","0","0","78452","0.00","0","0","0","163053365","0.00"
"154030","아시아종묘","주권","0","0","0","89712","0.00","0","0","0","392616200","0.00"
"227610","아우딘퓨쳐스","주권","0","0","0","470014","0.00","0","0","0","739361215","0.00"
"143160","아이디스","주권","0","0","0","2591","0.00","0","0","0","60697900","0.00"
"054800","아이디스홀딩스","주권","0","0","0","3035","0.00","0","0","0","38422950","0.00"
"332370","아이디피","주권","0","0","0","29850","0.00","0","0","0","230561440","0.00"
"339950","아이비김영","주권","0","0","0","67907","0.00","0","0","0","144647320","0.00"
"099190","아이센스","주권","27","0","27","143468","0.02","884450","0","884450","4650868600","0.02"
"289010","아이스크림에듀","주권","0","0","0","36747","0.00","0","0","0","161983895","0.00"
"214430","아이쓰리시스템","주권","55","0","55","11487","0.48","926450","0","926450","194542850","0.48"
"040910","아이씨디","주권","1","0","1","12670","0.01","9200","0","9200","115969700","0.01"
"068940","아이씨케이","주권","0","0","0","687405","0.00","0","0","0","2610259045","0.00"
"052860","아이앤씨","주권","0","0","0","16342","0.00","0","0","0","47866140","0.00"
"069920","아이에스이커머스","주권","0","0","0","227642","0.00","0","0","0","1788972830","0.00"
"038880","아이에이","주권","14","0","14","1359029","0.00","11242","0","11242","1097206245","0.00"
"307180","아이엘사이언스","주권","0","0","0","347332","0.00","0","0","0","1392418430","0.00"
"101390","아이엠","주권","0","0","0","24878","0.00","0","0","0","119209145","0.00"
"078860","아이오케이","주권","0","0","0","339811","0.00","0","0","0","245063773","0.00"
"114810","아이원스","주권","1","0","1","54458","0.00","7310","0","7310","397568930","0.00"
"090150","아이윈","주권","0","0","0","463693","0.00","0","0","0","846260910","0.00"
"123010","아이윈플러스","주권","0","0","0","2563734","0.00","0","0","0","1859520287","0.00"
"1230101C","아이윈플러스 44R","신주인수권증서","0","0","0","2700357","0.00","0","0","0","141032224","0.00"
"031310","아이즈비전","주권","0","0","0","24960","0.00","0","0","0","71997840","0.00"
"185490","아이진","주권","1","0","1","900248","0.00","9650","0","9650","8524247280","0.00"
"059100","아이컴포넌트","주권","0","0","0","10725","0.00","0","0","0","69660200","0.00"
"262840","아이퀘스트","주권","0","0","0","328671","0.00","0","0","0","3005935200","0.00"
"175250","아이큐어","주권","1","0","1","157554","0.00","13300","0","13300","2090465500","0.00"
"052460","아이크래프트","주권","0","0","0","20898","0.00","0","0","0","75175765","0.00"
"119830","아이텍","주권","0","0","0","296647","0.00","0","0","0","2725820860","0.00"
"052770","아이톡시","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"124500","아이티센","주권","0","0","0","72046","0.00","0","0","0","298817715","0.00"
"372800","아이티아이즈","주권","0","0","0","282325","0.00","0","0","0","3667608300","0.00"
"084850","아이티엠반도체","주권","4402","3701","701","24899","17.68","141439750","118956100","22483650","800500750","17.67"
"114840","아이패밀리에스씨","주권","0","0","0","99221","0.00","0","0","0","1210093400","0.00"
"027360","아주IB투자","주권","246223","230791","15432","10281111","2.39","751176155","704292120","46884035","31515273830","2.38"
"032080","아즈텍WB","주권","0","0","0","102932","0.00","0","0","0","228722510","0.00"
"013310","아진산업","주권","0","0","0","153376","0.00","0","0","0","416746710","0.00"
"059120","아진엑스텍","주권","0","0","0","141250","0.00","0","0","0","1361246800","0.00"
"158430","아톤","주권","0","0","0","104534","0.00","0","0","0","3008651900","0.00"
"067160","아프리카TV","주권","2063","1039","1024","104747","1.97","172471400","86983200","85488200","8760777800","1.97"
"001540","안국약품","주권","0","0","0","6482","0.00","0","0","0","54476760","0.00"
"053800","안랩","주권","46147","44994","1153","335815","13.74","4061620100","3958592300","103027800","29972237100","13.55"
"065660","안트로젠","주권","0","0","0","33708","0.00","0","0","0","719488300","0.00"
"297570","알로이스","주권","0","0","0","161462","0.00","0","0","0","264146635","0.00"
"260660","알리코제약","주권","0","0","0","40950","0.00","0","0","0","256906270","0.00"
"361570","알비더블유","주권","0","0","0","669615","0.00","0","0","0","12000148550","0.00"
"131370","알서포트","주권","7856","4049","3807","189366","4.15","37197330","19231795","17965535","896461705","4.15"
"140670","알에스오토메이션","주권","0","0","0","107754","0.00","0","0","0","1454668550","0.00"
"096610","알에프세미","주권","0","0","0","75161","0.00","0","0","0","232062655","0.00"
"061040","알에프텍","주권","25","0","25","68952","0.04","132000","0","132000","361674030","0.04"
"148250","알엔투테크놀로지","주권","15","0","15","11629","0.13","124950","0","124950","97029810","0.13"
"347860","알체라","주권","0","0","0","44232","0.00","0","0","0","609463700","0.00"
"196170","알테오젠","주권","31321","27919","3402","413660","7.57","2012041000","1794409100","217631900","26662431100","7.55"
"123750","알톤스포츠","주권","0","0","0","59668","0.00","0","0","0","191041195","0.00"
"085810","알티캐스트","주권","0","0","0","85469","0.00","0","0","0","136655955","0.00"
"117670","알파홀딩스","주권","61","0","61","152459","0.04","151890","0","151890","377114710","0.04"
"291650","압타머사이언스","주권","0","0","0","352089","0.00","0","0","0","4645246700","0.00"
"293780","압타바이오","주권","12815","11298","1517","540133","2.37","218357250","192993650","25363600","9276518300","2.35"
"196300","애니젠","주권","0","0","0","3081","0.00","0","0","0","29175170","0.00"
"310200","애니플러스","주권","5","0","5","145127","0.00","14300","0","14300","407330170","0.00"
"179530","애드바이오텍","주권","0","0","0","52307","0.00","0","0","0","249776000","0.00"
"900100","애머릿지","외국주권","0","0","0","0","0.00","0","0","0","0","0.00"
"205500","액션스퀘어","주권","75","0","75","80261","0.09","202500","0","202500","216514670","0.09"
"052790","액토즈소프트","주권","7","0","7","17997","0.04","63280","0","63280","162215760","0.04"
"290740","액트로","주권","0","0","0","36829","0.00","0","0","0","266400520","0.00"
"238090","앤디포스","주권","0","0","0","117141","0.00","0","0","0","783420470","0.00"
"092600","앤씨앤","주권","0","0","0","250055","0.00","0","0","0","728809840","0.00"
"129890","앱코","주권","0","0","0","17109","0.00","0","0","0","195585800","0.00"
"174900","앱클론","주권","0","0","0","44946","0.00","0","0","0","516736000","0.00"
"255440","야스","주권","0","0","0","4814","0.00","0","0","0","44184450","0.00"
"030960","양지사","주권","0","0","0","15924","0.00","0","0","0","116308600","0.00"
"102120","어보브반도체","주권","0","0","0","69222","0.00","0","0","0","689757380","0.00"
"263540","어스앤에어로스페이스","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"238120","얼라인드","주권","0","0","0","43421","0.00","0","0","0","429663780","0.00"
"019990","에너토크","주권","0","0","0","160550","0.00","0","0","0","1723937850","0.00"
"056090","에디슨INNO","주권","0","0","0","763187","0.00","0","0","0","8432603000","0.00"
"270660","에브리봇","주권","0","0","0","371717","0.00","0","0","0","11148393400","0.00"
"038680","에스넷","주권","0","0","0","26380","0.00","0","0","0","145506200","0.00"
"217480","에스디생명공학","주권","0","0","0","80254","0.00","0","0","0","154754595","0.00"
"121890","에스디시스템","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"097780","에스맥","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"042110","에스씨디","주권","0","0","0","398183","0.00","0","0","0","898773295","0.00"
"298060","에스씨엠생명과학","주권","0","0","0","21579","0.00","0","0","0","232927900","0.00"
"065420","에스아이리소스","주권","0","0","0","374532","0.00","0","0","0","260793001","0.00"
"103230","에스앤더블류","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"260970","에스앤디","주권","0","0","0","21905","0.00","0","0","0","418121500","0.00"
"101490","에스앤에스텍","주권","1652","223","1429","45809","3.61","32678850","4425350","28253500","907635200","3.60"
"095910","에스에너지","주권","64","0","64","400990","0.02","277415","0","277415","1745798085","0.02"
"275630","에스에스알","주권","0","0","0","22894","0.00","0","0","0","109396955","0.00"
"031330","에스에이엠티","주권","0","0","0","115410","0.00","0","0","0","410510085","0.00"
"060540","에스에이티","주권","0","0","0","101983","0.00","0","0","0","278170090","0.00"
"351320","에스에이티이엔지","주권","0","0","0","38775","0.00","0","0","0","138459480","0.00"
"056190","에스에프에이","주권","4359","2837","1522","70244","6.21","174038650","113374750","60663900","2803962350","6.21"
"080000","에스엔유","주권","0","0","0","57558","0.00","0","0","0","165712435","0.00"
"214310","에스엘바이오닉스","주권","0","0","0","19197","0.00","0","0","0","66843965","0.00"
"041510","에스엠","주권","75902","54153","21749","913197","8.31","5200597900","3715068200","1485529700","62428477100","8.33"
"007820","에스엠코어","주권","0","0","0","82585","0.00","0","0","0","507899980","0.00"
"109610","에스와이","주권","0","0","0","13464916","0.00","0","0","0","53409856665","0.00"
"306040","에스제이그룹","주권","2","0","2","17411","0.01","42100","0","42100","368548700","0.01"
"408920","에스케이증권7호스팩","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"096630","에스코넥","주권","0","0","0","101023","0.00","0","0","0","118973795","0.00"
"069510","에스텍","주권","0","0","0","3678","0.00","0","0","0","24556810","0.00"
"041910","에스텍파마","주권","0","0","0","33419","0.00","0","0","0","256917910","0.00"
"234300","에스트래픽","주권","0","0","0","54405","0.00","0","0","0","212702955","0.00"
"039440","에스티아이","주권","1","0","1","138452","0.00","15750","0","15750","2177024750","0.00"
"098660","에스티오","주권","0","0","0","39894","0.00","0","0","0","94269290","0.00"
"052020","에스티큐브","주권","3","0","3","342390","0.00","21480","0","21480","2438877850","0.00"
"237690","에스티팜","주권","2499","1407","1092","73126","3.42","241696100","136466200","105229900","7051287600","3.43"
"050760","에스폴리텍","주권","0","0","0","1161255","0.00","0","0","0","4108395430","0.00"
"288620","에스퓨얼셀","주권","30","0","30","25990","0.12","663000","0","663000","575745850","0.12"
"317830","에스피시스템스","주권","0","0","0","216634","0.00","0","0","0","2242942500","0.00"
"058610","에스피지","주권","3","0","3","918106","0.00","38550","0","38550","11960956250","0.00"
"043340","에쎈테크","주권","0","0","0","225471","0.00","0","0","0","278696600","0.00"
"187660","에이디엠코리아","주권","0","0","0","154223","0.00","0","0","0","482306530","0.00"
"054630","에이디칩스","주권","0","0","0","233604","0.00","0","0","0","67511958","0.00"
"200710","에이디테크놀로지","주권","0","0","0","45018","0.00","0","0","0","600881650","0.00"
"096690","에이루트","주권","0","0","0","366361","0.00","0","0","0","157213604","0.00"
"298380","에이비엘바이오","주권","14104","10368","3736","484760","2.91","362465000","266766500","95698500","12464163100","2.91"
"203400","에이비온","주권","0","0","0","18464","0.00","0","0","0","151160370","0.00"
"195990","에이비프로바이오","주권","13","0","13","966827","0.00","11102","0","11102","826584662","0.00"
"003800","에이스침대","주권","0","0","0","353","0.00","0","0","0","14442650","0.00"
"088800","에이스테크","주권","5953","2313","3640","172406","3.45","42984690","16814470","26170220","1248260470","3.44"
"241840","에이스토리","주권","5","0","5","1322183","0.00","138750","0","138750","35816897400","0.00"
"312610","에이에프더블류","주권","0","0","0","22706","0.00","0","0","0","76146370","0.00"
"072990","에이치시티","주권","12","0","12","10962","0.11","132000","0","132000","120451100","0.11"
"227100","에이치앤비디자인","주권","0","0","0","516926","0.00","0","0","0","3630547330","0.00"
"0676321C","에이치엘비생명과학 9WR","신주인수권증권","0","0","0","181012","0.00","0","0","0","800930720","0.00"
"239610","에이치엘사이언스","주권","0","0","0","1074","0.00","0","0","0","38314150","0.00"
"353070","에이치엠씨제4호스팩","주권","0","0","0","15400","0.00","0","0","0","32671730","0.00"
"353060","에이치엠씨제5호스팩","주권","0","0","0","13657","0.00","0","0","0","28884470","0.00"
"044780","에이치케이","주권","0","0","0","30881","0.00","0","0","0","56522530","0.00"
"357230","에이치피오","주권","0","0","0","50342","0.00","0","0","0","489743100","0.00"
"071670","에이테크솔루션","주권","0","0","0","47610","0.00","0","0","0","605175400","0.00"
"045660","에이텍","주권","0","0","0","108620","0.00","0","0","0","1346891250","0.00"
"224110","에이텍티앤","주권","0","0","0","138626","0.00","0","0","0","1814686800","0.00"
"230980","에이트원","주권","71","0","71","96762","0.07","60279","0","60279","81443024","0.07"
"021080","에이티넘인베스트","주권","67","0","67","398658","0.02","214735","0","214735","1283240655","0.02"
"089530","에이티세미콘","주권","0","0","0","1141577","0.00","0","0","0","1289375820","0.00"
"200470","에이팩트","주권","0","0","0","24482","0.00","0","0","0","99341160","0.00"
"262260","에이프로","주권","1","0","1","52884","0.00","11150","0","11150","594916300","0.00"
"109960","에이프로젠 H&G","주권","0","0","0","181090","0.00","0","0","0","93771897","0.00"
"089970","에이피티씨","주권","0","0","0","167229","0.00","0","0","0","2692467500","0.00"
"230240","에치에프알","주권","8","0","8","77199","0.01","221200","0","221200","2126628900","0.01"
"230360","에코마케팅","주권","13","0","13","259632","0.01","190300","0","190300","3786333950","0.01"
"038870","에코바이오","주권","1","0","1","61298","0.00","6720","0","6720","409257080","0.00"
"128540","에코캡","주권","0","0","0","583380","0.00","0","0","0","3693334150","0.00"
"086520","에코프로","주권","14074","11084","2990","159971","8.80","1014862100","799624700","215237400","11558819300","8.78"
"247540","에코프로비엠","주권","59876","53358","6518","371124","16.13","7139583500","6359938700","779644800","44392719300","16.08"
"383310","에코프로에이치엔","주권","1984","897","1087","37187","5.34","75347300","34136900","41210400","1417763500","5.31"
"038110","에코플라스틱","주권","0","0","0","11002701","0.00","0","0","0","31452326240","0.00"
"073540","에프알텍","주권","0","0","0","21634","0.00","0","0","0","66053770","0.00"
"064850","에프앤가이드","주권","0","0","0","6988","0.00","0","0","0","44478500","0.00"
"064090","에프앤리퍼블릭","주권","0","0","0","17405","0.00","0","0","0","44962875","0.00"
"036810","에프에스티","주권","2588","1429","1159","41578","6.22","38263750","21202650","17061100","616016100","6.21"
"173940","에프엔씨엔터","주권","0","0","0","5633","0.00","0","0","0","32977000","0.00"
"083500","에프엔에스테크","주권","0","0","0","26070","0.00","0","0","0","210977150","0.00"
"054940","엑사이엔씨","주권","0","0","0","121877","0.00","0","0","0","137994880","0.00"
"950130","엑세스바이오","주식예탁증권","0","0","0","1137791","0.00","0","0","0","19184684700","0.00"
"205100","엑셈","주권","0","0","0","134309","0.00","0","0","0","511605940","0.00"
"070300","엑스큐어","주권","0","0","0","18293","0.00","0","0","0","48537435","0.00"
"092870","엑시콘","주권","0","0","0","11005","0.00","0","0","0","102538090","0.00"
"317870","엔바이오니아","주권","0","0","0","16136","0.00","0","0","0","179902050","0.00"
"067570","엔브이에이치코리아","주권","0","0","0","73799","0.00","0","0","0","258630530","0.00"
"236810","엔비티","주권","0","0","0","141922","0.00","0","0","0","1046646620","0.00"
"333620","엔시스","주권","0","0","0","21237","0.00","0","0","0","289051250","0.00"
"101400","엔시트론","주권","0","0","0","339911","0.00","0","0","0","267124804","0.00"
"217820","엔에스","주권","0","0","0","12398","0.00","0","0","0","104347170","0.00"
"031860","엔에스엔","주권","0","0","0","585035","0.00","0","0","0","691800410","0.00"
"391060","엔에이치스팩20호","주권","0","0","0","72707","0.00","0","0","0","152745325","0.00"
"391710","엔에이치스팩21호","주권","0","0","0","233883","0.00","0","0","0","629057660","0.00"
"396770","엔에이치스팩22호","주권","0","0","0","2183","0.00","0","0","0","4645875","0.00"
"422040","엔에이치스팩23호","주권","0","0","0","14882","0.00","0","0","0","31464505","0.00"
"265740","엔에프씨","주권","0","0","0","32254","0.00","0","0","0","365137750","0.00"
"354200","엔젠바이오","주권","0","0","0","4781","0.00","0","0","0","39207670","0.00"
"208860","엔지스테크널러지","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"183490","엔지켐생명과학","주권","29","0","29","71631","0.04","491550","0","491550","1217478700","0.04"
"182400","엔케이맥스","주권","17002","13765","3237","219210","7.76","261185200","211689200","49496000","3359524600","7.77"
"348370","엔켐","주권","7094","6375","719","141187","5.02","338123000","303911600","34211400","6741895100","5.02"
"069410","엔텔스","주권","22","0","22","25387","0.09","124080","0","124080","144947350","0.09"
"227950","엔투텍","주권","0","0","0","284705","0.00","0","0","0","390865945","0.00"
"291230","엔피","주권","0","0","0","500475","0.00","0","0","0","3682026610","0.00"
"198080","엔피디","주권","0","0","0","7454","0.00","0","0","0","17976880","0.00"
"048830","엔피케이","주권","0","0","0","256325","0.00","0","0","0","520940935","0.00"
"096870","엘디티","주권","0","0","0","15784","0.00","0","0","0","57670265","0.00"
"376190","엘비루셈","주권","0","0","0","37615","0.00","0","0","0","275934230","0.00"
"061970","엘비세미콘","주권","7592","4847","2745","123631","6.14","63942860","40853710","23089150","1040290500","6.15"
"138690","엘아이에스","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"290650","엘앤씨바이오","주권","5665","3972","1693","69793","8.12","180603450","126745550","53857900","2221384500","8.13"
"066970","엘앤에프","주권","45175","41986","3189","559541","8.07","9737502800","9050860900","686641900","120819417900","8.06"
"156100","엘앤케이바이오","주권","0","0","0","28854","0.00","0","0","0","295894050","0.00"
"073110","엘엠에스","주권","0","0","0","12825","0.00","0","0","0","102400500","0.00"
"083310","엘오티베큠","주권","0","0","0","92934","0.00","0","0","0","1151668350","0.00"
"037950","엘컴텍","주권","0","0","0","447283","0.00","0","0","0","516788665","0.00"
"170920","엘티씨","주권","0","0","0","72345","0.00","0","0","0","598695950","0.00"
"058630","엠게임","주권","32","0","32","189189","0.02","242990","0","242990","1446527150","0.02"
"058970","엠로","주권","0","0","0","66135","0.00","0","0","0","1077692850","0.00"
"019590","엠벤처투자","주권","13496","0","13496","326086","4.14","16264750","0","16264750","396365145","4.10"
"169330","엠브레인","주권","0","0","0","27850","0.00","0","0","0","98209650","0.00"
"179290","엠아이텍","주권","0","0","0","626625","0.00","0","0","0","5877356580","0.00"
"009780","엠에스씨","주권","0","0","0","4314","0.00","0","0","0","24878820","0.00"
"123040","엠에스오토텍","주권","1","0","1","31534","0.00","4295","0","4295","136652905","0.00"
"323230","엠에프엠코리아","주권","0","0","0","100003","0.00","0","0","0","86756284","0.00"
"033160","엠케이전자","주권","1","0","1","328348","0.00","11000","0","11000","3636396800","0.00"
"347890","엠투아이","주권","0","0","0","119084","0.00","0","0","0","988200040","0.00"
"033310","엠투엔","주권","2","0","2","310754","0.00","12800","0","12800","1989756800","0.00"
"259630","엠플러스","주권","170","0","170","41590","0.41","2544250","0","2544250","618865750","0.41"
"065150","엠피대산","주권","0","0","0","232311","0.00","0","0","0","132583598","0.00"
"115960","연우","주권","124","0","124","32881","0.38","2158500","0","2158500","573029550","0.38"
"090740","연이비앤티","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"060850","영림원소프트랩","주권","0","0","0","9741","0.00","0","0","0","82913520","0.00"
"007530","영신금속","주권","0","0","0","24767","0.00","0","0","0","67728045","0.00"
"143540","영우디에스피","주권","0","0","0","279189","0.00","0","0","0","426000365","0.00"
"036560","영풍정밀","주권","0","0","0","11756","0.00","0","0","0","100074860","0.00"
"265560","영화테크","주권","1","0","1","365935","0.00","12700","0","12700","4814682450","0.00"
"036000","예림당","주권","0","0","0","16837","0.00","0","0","0","31815145","0.00"
"250930","예선테크","주권","0","0","0","22690","0.00","0","0","0","29804365","0.00"
"053280","예스24","주권","0","0","0","28790","0.00","0","0","0","181705030","0.00"
"122640","예스티","주권","0","0","0","36586","0.00","0","0","0","244997260","0.00"
"900300","오가닉티코스메틱","외국주권","0","0","0","1822883","0.00","0","0","0","636655990","0.00"
"045060","오공","주권","0","0","0","8028","0.00","0","0","0","29270700","0.00"
"080520","오디텍","주권","0","0","0","71700","0.00","0","0","0","393502790","0.00"
"039830","오로라","주권","0","0","0","37490","0.00","0","0","0","298014700","0.00"
"322310","오로스테크놀로지","주권","0","0","0","7799","0.00","0","0","0","118020300","0.00"
"046120","오르비텍","주권","149","0","149","6122474","0.00","1034060","0","1034060","42441124580","0.00"
"014940","오리엔탈정공","주권","0","0","0","39773","0.00","0","0","0","111333345","0.00"
"065500","오리엔트정공","주권","0","0","0","46736","0.00","0","0","0","74566970","0.00"
"010470","오리콤","주권","0","0","0","101353","0.00","0","0","0","690640850","0.00"
"352910","오비고","주권","0","0","0","58606","0.00","0","0","0","651753250","0.00"
"053980","오상자이엘","주권","0","0","0","147161","0.00","0","0","0","881635550","0.00"
"052420","오성첨단소재","주권","0","0","0","0","0.00","0","0","0","0","0.00"
"241790","오션브릿지","주권","0","0","0","14248","0.00","0","0","0","156543350","0.00"
"039200","오스코텍","주권","6189","3584","2605","104843","5.90","173817350","100775300","73042050","2940315450","5.91"
"226400","오스테오닉","주권","0","0","0","59320","0.00","0","0","0","175849875","0.00"
"031510","오스템","주권","0","0","0","119734","0.00","0","0","0","214170320","0.00"
"048260","오스템임플란트","주권","41","0","41","88058","0.05","4095900","0","4095900","8762160900","0.05"
"138080","오이솔루션","주권","10","0","10","23274","0.04","221500","0","221500","515773300","0.04"
"080580","오킨스전자","주권","0","0","0","11791","0.00","0","0","0","253713100","0.00"
"067170","오텍","주권","0","0","0","111138","0.00","0","0","0","852398340","0.00"
"353590","오토앤","주권","0","0","0","372388","0.00","0","0","0","4358785200","0.00"
"173130","오파스넷","주권","0","0","0","369400","0.00","0","0","0","2280421490","0.00"
"049480","오픈베이스","주권","0","0","0","425341","0.00","0","0","0","1205526950","0.00"
