일자,기관,개인,외국인,기타,전체
"2020/07/24","10988909935","0","0","0","10988909935"
"2020/07/23","10003937535","0","0","0","10003937535"
"2020/07/22","18236387922","0","0","0","18236387922"
"2020/07/21","17102191883","0","0","0","17102191883"
"2020/07/20","7808372600","0","0","0","7808372600"
"2020/07/17","8962752246","0","0","0","8962752246"
"2020/07/16","10251366666","0","0","0","10251366666"
"2020/07/15","9842453580","0","0","0","9842453580"
"2020/07/14","9037751421","0","0","0","9037751421"
"2020/07/13","10414058082","0","0","0","10414058082"
"2020/07/10","15862523458","0","0","0","15862523458"
"2020/07/09","17278947866","0","0","0","17278947866"
"2020/07/08","6927748898","0","0","0","6927748898"
"2020/07/07","8635991991","0","0","0","8635991991"
"2020/07/06","7592011048","0","0","0","7592011048"
"2020/07/03","5754260640","0","0","0","5754260640"
"2020/07/02","12467933378","0","0","0","12467933378"
"2020/07/01","7715426960","0","0","0","7715426960"
"2020/06/30","19152369869","0","0","0","19152369869"
"2020/06/29","11057701872","0","0","0","11057701872"
"2020/06/26","8102141021","0","0","0","8102141021"
"2020/06/25","14324687048","0","0","0","14324687048"
"2020/06/24","10683274920","0","0","0","10683274920"
"2020/06/23","10383671429","0","0","0","10383671429"
"2020/06/22","7634912654","0","0","0","7634912654"
"2020/06/19","8863876330","0","0","0","8863876330"
"2020/06/18","12656124661","0","0","0","12656124661"
"2020/06/17","23281381257","0","0","0","23281381257"
"2020/06/16","21385316205","0","0","0","21385316205"
"2020/06/15","13059347589","0","0","0","13059347589"
"2020/06/12","34265437082","0","0","0","34265437082"
"2020/06/11","48734477255","0","0","0","48734477255"
"2020/06/10","6501324255","0","0","0","6501324255"
"2020/06/09","7819066151","0","0","0","7819066151"
"2020/06/08","6662567764","0","0","0","6662567764"
"2020/06/05","8093857435","0","0","0","8093857435"
"2020/06/04","12536123011","0","0","0","12536123011"
"2020/06/03","13645794263","0","0","0","13645794263"
"2020/06/02","11187404340","0","0","0","11187404340"
"2020/06/01","12268479621","0","0","0","12268479621"
"2020/05/29","18299156979","0","0","0","18299156979"
"2020/05/28","10926130045","0","0","0","10926130045"
"2020/05/27","7993255990","0","0","0","7993255990"
"2020/05/26","8692256211","0","0","0","8692256211"
"2020/05/25","12182191998","0","0","0","12182191998"
"2020/05/22","13447653757","0","0","0","13447653757"
"2020/05/21","10705309660","0","0","0","10705309660"
"2020/05/20","6737685728","0","0","0","6737685728"
"2020/05/19","9795135926","0","0","0","9795135926"
"2020/05/18","8568949545","0","0","0","8568949545"
"2020/05/15","8851532223","0","0","0","8851532223"
"2020/05/14","13830600889","0","0","0","13830600889"
"2020/05/13","7581017764","0","0","0","7581017764"
"2020/05/12","12180432684","0","0","0","12180432684"
"2020/05/11","8294386768","0","0","0","8294386768"
"2020/05/08","10205831687","0","0","0","10205831687"
"2020/05/07","7794890143","0","0","0","7794890143"
"2020/05/06","10341531389","0","0","0","10341531389"
"2020/05/04","11795415158","0","0","0","11795415158"
"2020/04/29","9963418661","0","0","0","9963418661"
"2020/04/28","8784722950","0","0","0","8784722950"
"2020/04/27","4647583941","0","0","0","4647583941"
"2020/04/24","7837726341","0","0","0","7837726341"
"2020/04/23","7865054526","0","0","0","7865054526"
"2020/04/22","8696147828","0","0","0","8696147828"
"2020/04/21","14051576458","0","0","0","14051576458"
"2020/04/20","9804711051","0","0","0","9804711051"
"2020/04/17","10805532893","0","0","0","10805532893"
"2020/04/16","9147484995","0","0","0","9147484995"
"2020/04/14","6400489395","0","0","0","6400489395"
"2020/04/13","12219830724","0","0","0","12219830724"
"2020/04/10","13066160912","0","0","0","13066160912"
"2020/04/09","13558870247","0","0","0","13558870247"
"2020/04/08","11251825925","0","0","0","11251825925"
"2020/04/07","7774346575","0","0","0","7774346575"
"2020/04/06","6806349934","0","0","0","6806349934"
"2020/04/03","13423329630","0","0","0","13423329630"
"2020/04/02","15292064938","0","0","0","15292064938"
"2020/04/01","17621857279","0","0","0","17621857279"
"2020/03/31","23599325069","0","0","0","23599325069"
"2020/03/30","8176649634","0","0","0","8176649634"
"2020/03/27","10021313548","0","0","0","10021313548"
"2020/03/26","16443745896","0","0","0","16443745896"
"2020/03/25","15085636343","0","0","0","15085636343"
"2020/03/24","12679369627","0","0","0","12679369627"
"2020/03/23","18518902537","0","0","0","18518902537"
"2020/03/20","10327757083","0","0","0","10327757083"
"2020/03/19","7809115735","0","0","0","7809115735"
"2020/03/18","27607025815","0","0","0","27607025815"
"2020/03/17","24747854214","0","0","0","24747854214"
"2020/03/16","440881627487","0","0","0","440881627487"
"2020/03/13","449849099645","7208324353","534001062538","0","991058486536"
"2020/03/12","276207856130","4219866938","591819807898","0","872247530966"
"2020/03/11","338792339069","3253670402","321269061233","0","663315070704"
"2020/03/10","168037877474","3997283563","289733672456","0","461768833493"
"2020/03/09","453164517368","2934331768","437237857537","0","893336706673"
"2020/03/06","434838155096","2003365964","214969862054","0","651811383114"
"2020/03/05","455526721650","4446520251","237371453729","0","697344695630"
"2020/03/04","281027937613","7386585360","237651159196","0","526065682169"
"2020/03/03","348658781372","5112647800","244611822143","0","598383251315"
"2020/03/02","156901930677","4754428455","328273614668","0","489929973800"
"2020/02/28","237589801696","4876755126","386271123451","0","628737680273"
"2020/02/27","337188242947","2869645190","289124648888","15290000","629197827025"
"2020/02/26","248615512949","3027146980","260413833112","0","512056493041"
"2020/02/25","258170688406","3313794158","354473498563","0","615957981127"
"2020/02/24","251146515064","3133394963","334904281106","13480000","589197671133"
"2020/02/21","273318148973","3855599103","268487973992","0","545661722068"
"2020/02/20","300346497784","3296880968","243678540191","0","547321918943"
"2020/02/19","186570468392","3368828089","195713786688","0","385653083169"
"2020/02/18","222055405636","2534973815","153722372548","0","378312751999"
"2020/02/17","166398051902","2628468975","187592456407","0","356618977284"
"2020/02/14","191892321828","3492341753","195255718572","0","390640382153"
"2020/02/13","187853895169","4077245565","278818544839","0","470749685573"
"2020/02/12","165681879075","4645266405","256908514906","0","427235660386"
"2020/02/11","156438837502","7819455785","207325649123","0","371583942410"
"2020/02/10","198055891780","3314829125","164506609443","0","365877330348"
"2020/02/07","294020766182","5452295105","186070892262","0","485543953549"
"2020/02/06","230542172967","6326008370","283189442894","0","520057624231"
"2020/02/05","502100773345","6345231350","293732046841","0","802178051536"
"2020/02/04","420158235171","7951535395","246824127053","0","674933897619"
"2020/02/03","183802039157","5092453380","295871283884","0","484765776421"
"2020/01/31","286773703809","6711525403","236600858761","0","530086087973"
"2020/01/30","296524472534","3807129342","262000171516","0","562331773392"
"2020/01/29","290764179428","3388491583","189077195421","0","483229866432"
"2020/01/28","298385881146","4737043402","258319275880","0","561442200428"
"2020/01/23","269779160127","5573255080","182307443343","0","457659858550"
"2020/01/22","144309267468","3290603710","177512111531","0","325111982709"
"2020/01/21","181872066344","3336818575","170418049577","0","355626934496"
"2020/01/20","218860386089","3541202575","157917126862","0","380318715526"
"2020/01/17","164841241927","1460486480","194043238305","0","360344966712"
"2020/01/16","264948655249","2135167075","189718333286","0","456802155610"
"2020/01/15","193802557104","2970518765","175626162676","0","372399238545"
"2020/01/14","228765972412","1832886330","193546605101","0","424145463843"
"2020/01/13","182478960229","4353501395","204790804236","0","391623265860"
"2020/01/10","185561759364","3182000295","165327866557","0","354071626216"
"2020/01/09","189541838466","3021427705","241819376326","0","434382642497"
"2020/01/08","175731372983","2579881000","266907627745","0","445218881728"
"2020/01/07","140062017520","2924582225","129899020748","0","272885620493"
"2020/01/06","135954452715","2502658310","119387130395","0","257844241420"
"2020/01/03","151261895769","2279628610","133910018112","0","287451542491"
"2020/01/02","95701958265","1656227140","118963996694","0","216322182099"
