일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2018/04/11","2444.22","-6.52","-0.27","2456.53","2458.99","2441.20","355187841","7468123.0","1.626689363E9"
"2018/04/10","2450.74","6.66","0.27","2439.94","2454.36","2419.55","356390247","7520110.0","1.631061462E9"
"2018/04/09","2444.08","14.50","0.60","2424.15","2446.28","2424.15","334424856","6607392.0","1.626997763E9"
"2018/04/06","2429.58","-7.94","-0.33","2420.88","2433.97","2417.24","454309390","7301081.0","1.617425107E9"
"2018/04/05","2437.52","29.46","1.22","2426.92","2446.78","2420.92","591042776","7566952.0","1.622983873E9"
"2018/04/04","2408.06","-34.37","-1.41","2447.97","2447.97","2405.91","551703792","8092054.0","1.602618532E9"
"2018/04/03","2442.43","-1.73","-0.07","2422.26","2442.43","2416.44","497140700","7950088.0","1.625310856E9"
"2018/04/02","2444.16","-1.69","-0.07","2454.72","2467.52","2440.89","390319364","6841688.0","1.62639294E9"
"2018/03/30","2445.85","9.48","0.39","2454.10","2458.24","2445.72","395329333","6434445.0","1.627646951E9"
"2018/03/29","2436.37","17.08","0.71","2421.70","2439.47","2413.71","333359418","7256777.0","1.62105295E9"
"2018/03/28","2419.29","-32.77","-1.34","2425.94","2430.77","2409.47","501307087","7761054.0","1.610067602E9"
"2018/03/27","2452.06","14.98","0.61","2455.00","2456.55","2444.92","332128629","6305554.0","1.631743152E9"
"2018/03/26","2437.08","20.32","0.84","2414.68","2437.08","2399.44","306904047","5928635.0","1.620507612E9"
"2018/03/23","2416.76","-79.26","-3.18","2446.73","2450.40","2412.62","457952885","7931474.0","1.606035961E9"
"2018/03/22","2496.02","11.05","0.44","2494.84","2508.71","2485.34","482138402","7178799.0","1.658523132E9"
"2018/03/21","2484.97","-0.55","-0.02","2488.22","2492.88","2483.78","399073627","5925542.0","1.65033789E9"
"2018/03/20","2485.52","10.49","0.42","2456.80","2485.52","2456.80","291495677","5384114.0","1.650420084E9"
"2018/03/19","2475.03","-18.94","-0.76","2491.99","2493.56","2470.91","477219243","5994569.0","1.644237393E9"
"2018/03/16","2493.97","1.59","0.06","2495.11","2497.80","2476.88","377766164","6566429.0","1.656858023E9"
"2018/03/15","2492.38","6.30","0.25","2486.00","2496.51","2471.04","344009541","6065884.0","1.656176341E9"
"2018/03/14","2486.08","-8.41","-0.34","2477.43","2486.98","2474.77","360865629","6379750.0","1.65262905E9"
"2018/03/13","2494.49","10.37","0.42","2483.05","2494.49","2478.76","350203303","7828709.0","1.657712133E9"
"2018/03/12","2484.12","24.67","1.00","2485.64","2489.46","2474.91","391303828","6570618.0","1.649789283E9"
"2018/03/09","2459.45","26.37","1.08","2443.43","2476.43","2436.03","437265049","8573691.0","1.633438701E9"
"2018/03/08","2433.08","31.26","1.30","2420.67","2433.08","2407.59","394848837","9053040.0","1.614933614E9"
"2018/03/07","2401.82","-9.59","-0.40","2413.39","2429.43","2395.24","412971976","8956679.0","1.594937954E9"
"2018/03/06","2411.41","36.35","1.53","2400.67","2413.01","2392.87","400110606","6598571.0","1.600329703E9"
"2018/03/05","2375.06","-27.10","-1.13","2405.92","2407.98","2374.80","312254166","5785013.0","1.575913633E9"
"2018/03/02","2402.16","-25.20","-1.04","2406.57","2410.34","2387.25","320397214","6077888.0","1.593948106E9"
"2018/02/28","2427.36","-28.78","-1.17","2447.11","2460.12","2426.21","367556992","7168378.0","1.611555217E9"
"2018/02/27","2456.14","-1.51","-0.06","2474.08","2480.79","2456.14","271231732","5674164.0","1.62940636E9"
"2018/02/26","2457.65","6.13","0.25","2465.35","2466.08","2447.86","321259942","5606027.0","1.630210236E9"
"2018/02/23","2451.52","37.24","1.54","2427.13","2451.52","2427.13","300578392","5387096.0","1.626053757E9"
"2018/02/22","2414.28","-15.37","-0.63","2417.18","2422.62","2405.23","349492766","4982024.0","1.602148941E9"
"2018/02/21","2429.65","14.53","0.60","2417.73","2432.45","2404.02","432275482","6074261.0","1.612751528E9"
"2018/02/20","2415.12","-27.70","-1.13","2433.35","2438.48","2411.23","421485575","5146649.0","1.603559124E9"
"2018/02/19","2442.82","20.99","0.87","2452.52","2455.12","2428.15","322137444","5843437.0","1.621617424E9"
"2018/02/14","2421.83","26.64","1.11","2412.47","2426.63","2408.02","305739307","5970263.0","1.607999333E9"
"2018/02/13","2395.19","9.81","0.41","2402.89","2421.80","2388.54","423415702","7333093.0","1.589989718E9"
"2018/02/12","2385.38","21.61","0.91","2380.49","2397.90","2367.31","352288396","6631084.0","1.581810884E9"
"2018/02/09","2363.77","-43.85","-1.82","2346.73","2372.90","2346.73","489112012","8524086.0","1.567308139E9"
"2018/02/08","2407.62","11.06","0.46","2400.17","2423.88","2393.46","362415715","7275110.0","1.563754336E9"
"2018/02/07","2396.56","-56.75","-2.31","2483.72","2484.18","2396.56","460075034","8369362.0","1.558072991E9"
"2018/02/06","2453.31","-38.44","-1.54","2437.02","2460.28","2409.38","582836967","9566551.0","1.595275242E9"
"2018/02/05","2491.75","-33.64","-1.33","2487.34","2503.99","2476.24","442349802","8096051.0","1.620158999E9"
"2018/02/02","2525.39","-43.15","-1.68","2565.99","2565.99","2519.60","481817771","8260733.0","1.641386346E9"
"2018/02/01","2568.54","2.08","0.08","2578.91","2583.74","2564.59","595147219","8053099.0","1.670143715E9"
"2018/01/31","2566.46","-1.28","-0.05","2557.37","2597.14","2553.01","403051379","1.0842647E7","1.668579804E9"
"2018/01/30","2567.74","-30.45","-1.17","2590.41","2599.17","2567.07","397038667","7877966.0","1.668674846E9"
"2018/01/29","2598.19","23.43","0.91","2588.87","2607.10","2587.55","437474733","7908139.0","1.688814426E9"
"2018/01/26","2574.76","12.53","0.49","2560.69","2574.76","2553.53","400648704","7673559.0","1.673359184E9"
"2018/01/25","2562.23","24.23","0.95","2536.96","2564.43","2536.73","514605010","7867501.0","1.665284071E9"
"2018/01/24","2538.00","1.40","0.06","2533.86","2547.22","2531.31","371087271","6764738.0","1.649315305E9"
"2018/01/23","2536.60","34.49","1.38","2510.35","2536.60","2507.96","370007847","6838404.0","1.64866738E9"
"2018/01/22","2502.11","-18.15","-0.72","2516.90","2517.12","2488.44","342994024","6385331.0","1.626287541E9"
"2018/01/19","2520.26","4.45","0.18","2519.67","2524.33","2513.09","351845047","6263001.0","1.637786603E9"
"2018/01/18","2515.81","0.38","0.02","2527.67","2532.08","2512.69","333112031","6447656.0","1.635724489E9"
"2018/01/17","2515.43","-6.31","-0.25","2517.19","2521.97","2506.49","336712525","6325747.0","1.634771859E9"
"2018/01/16","2521.74","18.01","0.72","2504.16","2524.55","2498.55","341606608","6913693.0","1.63918817E9"
"2018/01/15","2503.73","7.31","0.29","2510.97","2513.30","2496.18","404550878","6118635.0","1.626574288E9"
"2018/01/12","2496.42","8.51","0.34","2499.87","2500.87","2482.15","438775501","8772175.0","1.621717049E9"
"2018/01/11","2487.91","-11.84","-0.47","2496.86","2502.52","2483.82","444340157","7789311.0","1.616665408E9"
"2018/01/10","2499.75","-10.48","-0.42","2516.33","2516.82","2493.98","444022038","8577963.0","1.624057752E9"
"2018/01/09","2510.23","-3.05","-0.12","2510.73","2524.73","2498.41","374322741","7345519.0","1.632067011E9"
"2018/01/08","2513.28","15.76","0.63","2510.70","2515.37","2494.18","311429324","6404886.0","1.634777681E9"
"2018/01/05","2497.52","31.06","1.26","2476.85","2497.52","2475.51","308769669","6317518.0","1.624970533E9"
"2018/01/04","2466.46","-19.89","-0.80","2502.50","2502.50","2466.45","333836328","6896287.0","1.60491614E9"
"2018/01/03","2486.35","6.70","0.27","2484.63","2493.40","2481.91","331094681","6019622.0","1.617634318E9"
"2018/01/02","2479.65","12.16","0.49","2474.86","2481.02","2465.94","262205431","4786387.0","1.613508197E9"
"2017/12/28","2467.49","30.82","1.26","2439.31","2467.51","2437.26","220336303","4274352.0","1.605820912E9"
"2017/12/27","2436.67","9.33","0.38","2420.86","2436.68","2411.48","194850122","4845394.0","1.584816761E9"
"2017/12/26","2427.34","-13.20","-0.54","2447.67","2457.19","2427.34","224640628","5641603.0","1.57838611E9"
"2017/12/22","2440.54","10.71","0.44","2437.59","2444.57","2426.94","230412744","4801820.0","1.587459773E9"
"2017/12/21","2429.83","-42.54","-1.72","2471.34","2471.73","2429.83","247330424","5351502.0","1.579690639E9"
"2017/12/20","2472.37","-6.16","-0.25","2473.82","2484.50","2470.62","236176160","4748794.0","1.607733542E9"
"2017/12/19","2478.53","-3.35","-0.13","2487.83","2498.67","2470.49","308390513","5239923.0","1.612412731E9"
"2017/12/18","2481.88","-0.19","-0.01","2488.83","2488.83","2477.29","324358231","4477139.0","1.614248576E9"
"2017/12/15","2482.07","12.59","0.51","2488.39","2495.08","2475.99","340758800","6047302.0","1.614080829E9"
"2017/12/14","2469.48","-11.07","-0.45","2486.57","2514.61","2469.48","317786649","8276523.0","1.606804196E9"
"2017/12/13","2480.55","19.55","0.79","2462.42","2481.92","2457.70","254953381","5121323.0","1.613324381E9"
"2017/12/12","2461.00","-10.49","-0.42","2471.23","2471.43","2455.39","281191226","5292539.0","1.601445482E9"
"2017/12/11","2471.49","7.49","0.30","2467.81","2471.99","2457.98","240137827","4613094.0","1.607943365E9"
"2017/12/08","2464.00","2.02","0.08","2470.09","2473.17","2459.02","406381502","5484859.0","1.602767069E9"
"2017/12/07","2461.98","-12.39","-0.50","2479.55","2480.85","2452.40","404853502","6307570.0","1.598885756E9"
"2017/12/06","2474.37","-35.75","-1.42","2510.19","2510.47","2474.29","507624093","6651308.0","1.605164242E9"
"2017/12/05","2510.12","8.45","0.34","2490.73","2513.68","2487.15","395429917","5926806.0","1.62783954E9"
"2017/12/04","2501.67","26.26","1.06","2486.72","2501.67","2476.29","323846695","6056436.0","1.622966082E9"
"2017/12/01","2475.41","-0.96","-0.04","2488.92","2488.92","2472.75","288567773","5740174.0","1.606563651E9"
"2017/11/30","2476.37","-36.53","-1.45","2502.22","2506.32","2474.28","339022475","9397572.0","1.607169301E9"
"2017/11/29","2512.90","-1.29","-0.05","2517.26","2524.41","2508.66","301208934","5277563.0","1.630844154E9"
"2017/11/28","2514.19","6.38","0.25","2512.52","2521.06","2500.93","348243160","6518926.0","1.631775248E9"
"2017/11/27","2507.81","-36.52","-1.44","2544.74","2546.71","2506.69","284887372","6257121.0","1.627300681E9"
"2017/11/24","2544.33","7.18","0.28","2539.79","2544.33","2533.98","297938436","4477301.0","1.652408594E9"
"2017/11/23","2537.15","-3.36","-0.13","2542.34","2544.58","2532.45","391292206","5174189.0","1.647721422E9"
"2017/11/22","2540.51","9.81","0.39","2546.61","2553.22","2535.19","485670685","7600112.0","1.649978496E9"
"2017/11/21","2530.70","3.03","0.12","2533.85","2539.88","2525.96","484887336","7019797.0","1.64252334E9"
"2017/11/20","2527.67","-6.32","-0.25","2536.80","2542.62","2523.52","404259934","5868466.0","1.640426169E9"
"2017/11/17","2533.99","-0.80","-0.03","2546.05","2559.10","2533.99","362192360","6649669.0","1.644529849E9"
"2017/11/16","2534.79","16.54","0.66","2522.42","2538.28","2514.51","302931313","5633182.0","1.645491389E9"
"2017/11/15","2518.25","-8.39","-0.33","2525.60","2526.61","2511.76","398215052","7283457.0","1.634963776E9"
"2017/11/14","2526.64","-3.71","-0.15","2532.55","2532.95","2520.99","287771653","5999102.0","1.640671062E9"
"2017/11/13","2530.35","-12.60","-0.50","2548.27","2552.28","2527.20","266530871","6175704.0","1.644648379E9"
"2017/11/10","2542.95","-7.62","-0.30","2541.18","2547.61","2534.60","291525443","5517622.0","1.65257727E9"
"2017/11/09","2550.57","-1.83","-0.07","2559.93","2559.93","2536.54","293539510","6931784.0","1.657645911E9"
"2017/11/08","2552.40","6.96","0.27","2534.48","2558.74","2533.73","277039214","5716550.0","1.658856803E9"
"2017/11/07","2545.44","-3.97","-0.16","2548.30","2554.13","2540.67","253921533","5665742.0","1.654339823E9"
"2017/11/06","2549.41","-8.56","-0.33","2557.29","2559.90","2529.94","221187322","5433362.0","1.65721853E9"
"2017/11/03","2557.97","11.61","0.46","2558.37","2558.37","2539.72","292766734","5515019.0","1.663024032E9"
"2017/11/02","2546.36","-10.11","-0.40","2560.34","2561.63","2542.02","527727558","6255077.0","1.658388201E9"
"2017/11/01","2556.47","33.04","1.31","2535.97","2556.47","2535.83","361796494","7567835.0","1.664901461E9"
"2017/10/31","2523.43","21.50","0.86","2500.21","2528.32","2498.05","313787839","7694499.0","1.642285252E9"
"2017/10/30","2501.93","5.30","0.21","2513.87","2513.87","2497.42","342006044","7020595.0","1.626538442E9"
"2017/10/27","2496.63","16.00","0.64","2485.44","2499.15","2479.67","511225841","6342962.0","1.624402401E9"
"2017/10/26","2480.63","-11.87","-0.48","2489.60","2495.99","2480.63","646882936","7143283.0","1.613241151E9"
"2017/10/25","2492.50","2.01","0.08","2495.87","2497.41","2481.48","599434815","5088791.0","1.621564444E9"
"2017/10/24","2490.49","0.44","0.02","2489.31","2497.35","2487.17","232007087","4624483.0","1.620755283E9"
"2017/10/23","2490.05","0.51","0.02","2497.65","2500.33","2485.48","274201074","4759872.0","1.620087219E9"
"2017/10/20","2489.54","16.48","0.67","2477.30","2489.54","2476.88","313210981","5648569.0","1.619603667E9"
"2017/10/19","2473.06","-9.85","-0.40","2485.72","2490.94","2468.67","236625102","6891246.0","1.608466684E9"
"2017/10/18","2482.91","-1.46","-0.06","2481.53","2490.58","2475.67","244245315","5826518.0","1.616101959E9"
"2017/10/17","2484.37","4.32","0.17","2484.96","2487.88","2478.76","199049340","5322692.0","1.616936986E9"
"2017/10/16","2480.05","6.43","0.26","2483.17","2487.71","2470.24","224414601","6175084.0","1.613827897E9"
"2017/10/13","2473.62","-1.14","-0.05","2473.65","2479.73","2468.14","234800679","6823930.0","1.610209162E9"
"2017/10/12","2474.76","16.60","0.68","2461.70","2474.76","2459.48","256211091","6281852.0","1.61091416E9"
"2017/10/11","2458.16","24.35","1.00","2442.49","2458.16","2439.81","201771350","6086394.0","1.600875567E9"
"2017/10/10","2433.81","39.34","1.64","2425.63","2443.20","2421.10","221744907","7507848.0","1.583765606E9"
"2017/09/29","2394.47","21.33","0.90","2378.66","2394.47","2378.66","184191469","4667350.0","1.558243982E9"
"2017/09/28","2373.14","0.57","0.02","2374.10","2379.54","2365.67","194772385","4712786.0","1.544474429E9"
"2017/09/27","2372.57","-1.75","-0.07","2376.89","2377.18","2368.92","202618978","4598483.0","1.54430491E9"
"2017/09/26","2374.32","-6.08","-0.26","2371.62","2381.31","2365.34","319124829","5853154.0","1.545785411E9"
"2017/09/25","2380.40","-8.31","-0.35","2388.77","2392.44","2374.69","339345624","4855653.0","1.550628202E9"
"2017/09/22","2388.71","-17.79","-0.74","2404.35","2409.30","2381.81","333616875","6124476.0","1.555336612E9"
"2017/09/21","2406.50","-5.70","-0.24","2412.01","2415.13","2401.89","335339397","5730119.0","1.56707076E9"
"2017/09/20","2412.20","-3.85","-0.16","2420.82","2429.12","2405.78","303285695","5630704.0","1.570621056E9"
"2017/09/19","2416.05","-2.16","-0.09","2419.30","2422.05","2411.68","254585829","5357248.0","1.572876462E9"
"2017/09/18","2418.21","32.14","1.35","2390.58","2418.24","2389.65","273477988","5218020.0","1.573692545E9"
"2017/09/15","2386.07","8.41","0.35","2368.44","2386.07","2365.37","298738808","6430145.0","1.552342857E9"
"2017/09/14","2377.66","17.48","0.74","2365.54","2377.66","2358.43","314262595","6750768.0","1.54678159E9"
"2017/09/13","2360.18","-5.29","-0.22","2370.54","2373.61","2360.17","318871909","6032999.0","1.536059857E9"
"2017/09/12","2365.47","6.39","0.27","2372.02","2372.45","2359.12","333573634","5000743.0","1.539474472E9"
"2017/09/11","2359.08","15.36","0.66","2354.86","2369.72","2354.35","243612777","4928978.0","1.535384685E9"
"2017/09/08","2343.72","-2.47","-0.11","2350.19","2351.73","2340.63","214592711","4588620.0","1.524638755E9"
"2017/09/07","2346.19","26.37","1.14","2328.94","2349.79","2328.92","277036412","4697149.0","1.525680811E9"
"2017/09/06","2319.82","-6.80","-0.29","2324.84","2325.56","2314.31","252681759","5336840.0","1.508357064E9"
"2017/09/05","2326.62","-3.03","-0.13","2340.62","2340.62","2319.94","320428048","4951325.0","1.512278525E9"
"2017/09/04","2329.65","-28.04","-1.19","2316.89","2344.82","2316.89","248494846","4422729.0","1.514396696E9"
"2017/09/01","2357.69","-5.50","-0.23","2367.45","2370.25","2351.37","280059667","4811929.0","1.532592218E9"
"2017/08/31","2363.19","-9.10","-0.38","2373.96","2377.02","2355.29","265050263","5351568.0","1.535629495E9"
"2017/08/30","2372.29","7.55","0.32","2368.13","2372.29","2363.43","305636578","4652673.0","1.540964342E9"
"2017/08/29","2364.74","-5.56","-0.23","2356.20","2364.74","2332.85","223089508","4427622.0","1.535858093E9"
"2017/08/28","2370.30","-8.21","-0.35","2376.38","2383.46","2366.23","226868646","4035801.0","1.538875605E9"
"2017/08/25","2378.51","2.67","0.11","2381.47","2384.59","2372.67","341960532","4664555.0","1.544754034E9"
"2017/08/24","2375.84","9.44","0.40","2370.12","2382.72","2368.29","295530841","4743851.0","1.543913764E9"
"2017/08/23","2366.40","1.07","0.05","2376.53","2379.59","2360.71","228615855","4072478.0","1.538226997E9"
"2017/08/22","2365.33","10.33","0.44","2360.29","2369.02","2359.97","251864061","4036931.0","1.536995836E9"
"2017/08/21","2355.00","-3.37","-0.14","2363.38","2363.38","2351.96","207225401","3860617.0","1.530386008E9"
"2017/08/18","2358.37","-3.30","-0.14","2340.19","2362.43","2340.19","201479336","4395554.0","1.53277821E9"
"2017/08/17","2361.67","13.41","0.57","2351.61","2364.50","2346.74","255766149","4696031.0","1.53465287E9"
"2017/08/16","2348.26","14.04","0.60","2355.74","2358.46","2343.72","270520918","6169012.0","1.525670168E9"
"2017/08/14","2334.22","14.51","0.63","2336.02","2341.78","2327.80","214025309","4657451.0","1.515575561E9"
"2017/08/11","2319.71","-39.76","-1.69","2323.06","2335.12","2310.20","318581048","6322990.0","1.503626801E9"
"2017/08/10","2359.47","-8.92","-0.38","2360.95","2371.50","2339.06","283873110","6293549.0","1.529764543E9"
"2017/08/09","2368.39","-26.34","-1.10","2379.70","2387.53","2366.33","234073383","4693572.0","1.535593315E9"
"2017/08/08","2394.73","-4.02","-0.17","2404.68","2410.22","2383.94","252853865","4623604.0","1.55306123E9"
"2017/08/07","2398.75","3.30","0.14","2402.57","2412.13","2395.74","244123984","4428447.0","1.555176613E9"
"2017/08/04","2395.45","8.60","0.36","2389.74","2400.33","2383.45","273565681","5084022.0","1.552978143E9"
"2017/08/03","2386.85","-40.78","-1.68","2423.21","2423.55","2374.11","303575472","6500832.0","1.547313042E9"
"2017/08/02","2427.63","4.67","0.19","2431.94","2434.47","2424.18","261569782","5346439.0","1.574478572E9"
"2017/08/01","2422.96","20.25","0.84","2397.12","2432.62","2394.27","264036240","5605202.0","1.573327445E9"
"2017/07/31","2402.71","1.72","0.07","2392.02","2403.90","2388.39","277570265","5646475.0","1.560654852E9"
"2017/07/28","2400.99","-42.25","-1.73","2433.46","2434.38","2399.06","318651968","7019672.0","1.559499858E9"
"2017/07/27","2443.24","8.73","0.36","2443.28","2448.24","2435.49","426497580","5397119.0","1.58748799E9"
"2017/07/26","2434.51","-5.39","-0.22","2446.82","2446.96","2429.62","336108902","6474045.0","1.581850204E9"
"2017/07/25","2439.90","-11.63","-0.47","2450.76","2453.17","2437.14","275199900","5406743.0","1.585492893E9"
"2017/07/24","2451.53","1.47","0.06","2451.41","2451.53","2443.65","233407929","4637011.0","1.593346329E9"
"2017/07/21","2450.06","8.22","0.34","2438.78","2451.59","2437.84","250131929","5207298.0","1.592877224E9"
"2017/07/20","2441.84","11.90","0.49","2436.06","2443.69","2427.95","251916590","5452699.0","1.589860931E9"
"2017/07/19","2429.94","3.90","0.16","2430.09","2430.09","2419.64","270965208","5100349.0","1.581150486E9"
"2017/07/18","2426.04","0.94","0.04","2425.07","2426.16","2419.17","260661665","4801381.0","1.578631568E9"
"2017/07/17","2425.10","10.47","0.43","2427.76","2430.34","2419.91","254205370","4928676.0","1.578499325E9"
"2017/07/14","2414.63","5.14","0.21","2418.27","2421.48","2411.34","258765999","5288841.0","1.571230354E9"
"2017/07/13","2409.49","17.72","0.74","2405.76","2422.26","2402.92","289260886","6169865.0","1.568027438E9"
"2017/07/12","2391.77","-4.23","-0.18","2395.41","2399.28","2390.45","268926342","5352347.0","1.555980342E9"
"2017/07/11","2396.00","13.90","0.58","2386.42","2396.46","2382.69","284462133","4942134.0","1.558253116E9"
"2017/07/10","2382.10","2.23","0.09","2386.30","2389.87","2378.04","296262393","4924609.0","1.549196906E9"
"2017/07/07","2379.87","-7.94","-0.33","2376.29","2385.02","2372.83","314370029","5489141.0","1.540538453E9"
"2017/07/06","2387.81","-0.54","-0.02","2390.31","2392.50","2380.82","301472843","4804356.0","1.546895514E9"
"2017/07/05","2388.35","7.83","0.33","2377.01","2390.29","2375.63","333721038","4786070.0","1.546865701E9"
"2017/07/04","2380.52","-13.96","-0.58","2395.24","2398.02","2376.41","411776273","4899735.0","1.541800096E9"
"2017/07/03","2394.48","2.69","0.11","2397.66","2399.90","2384.55","310991726","4782703.0","1.551236137E9"
"2017/06/30","2391.79","-3.87","-0.16","2382.15","2391.81","2381.40","343529731","5100038.0","1.549261008E9"
"2017/06/29","2395.66","13.10","0.55","2396.81","2402.80","2393.57","445131674","5519871.0","1.55228749E9"
"2017/06/28","2382.56","-9.39","-0.39","2382.91","2390.89","2380.75","361176788","6018053.0","1.543678169E9"
"2017/06/27","2391.95","3.29","0.14","2386.76","2397.14","2383.47","358034224","6473502.0","1.550600184E9"
"2017/06/26","2388.66","10.06","0.42","2381.09","2390.70","2377.88","325674236","5213754.0","1.548384049E9"
"2017/06/23","2378.60","8.23","0.35","2371.54","2380.94","2369.17","256259171","5863390.0","1.541919022E9"
"2017/06/22","2370.37","12.84","0.54","2364.22","2370.39","2354.10","299232084","6829007.0","1.536651532E9"
"2017/06/21","2357.53","-11.70","-0.49","2358.23","2359.97","2346.19","360344862","6466060.0","1.528474847E9"
"2017/06/20","2369.23","-1.67","-0.07","2382.54","2382.54","2365.45","360733867","7143556.0","1.536241745E9"
"2017/06/19","2370.90","9.07","0.38","2364.02","2377.20","2356.84","290944781","5421942.0","1.536693704E9"
"2017/06/16","2361.83","0.18","0.01","2364.20","2365.37","2355.29","329179407","5965450.0","1.530672371E9"
"2017/06/15","2361.65","-10.99","-0.46","2373.36","2378.04","2350.37","334886219","5882836.0","1.530333177E9"
"2017/06/14","2372.64","-2.06","-0.09","2384.54","2387.29","2366.92","392997946","6795165.0","1.53738789E9"
"2017/06/13","2374.70","16.83","0.71","2358.92","2375.81","2358.92","322081808","5665179.0","1.538262978E9"
"2017/06/12","2357.87","-23.82","-1.00","2370.69","2374.70","2353.35","327233698","5782164.0","1.527605656E9"
"2017/06/09","2381.69","18.12","0.77","2371.22","2385.15","2367.81","520558467","7227366.0","1.542997368E9"
"2017/06/08","2363.57","3.43","0.15","2361.64","2365.52","2347.62","417080087","8406803.0","1.530882224E9"
"2017/06/07","2360.14","-8.48","-0.36","2364.96","2369.43","2356.71","376207632","6272490.0","1.528313192E9"
"2017/06/05","2368.62","-3.10","-0.13","2376.66","2376.83","2363.61","326411771","5196274.0","1.53377873E9"
"2017/06/02","2371.72","27.11","1.16","2353.77","2372.65","2353.45","399499240","6157842.0","1.535433298E9"
"2017/06/01","2344.61","-2.77","-0.12","2348.31","2351.31","2335.63","336690601","5389574.0","1.517531128E9"
"2017/05/31","2347.38","3.70","0.16","2339.25","2355.23","2338.25","555939224","8244272.0","1.519224319E9"
"2017/05/30","2343.68","-9.29","-0.39","2356.54","2358.69","2332.16","508844006","5623193.0","1.516704036E9"
"2017/05/29","2352.97","-2.33","-0.10","2362.59","2371.67","2344.25","316177808","5628671.0","1.523018713E9"
"2017/05/26","2355.30","12.37","0.53","2344.39","2364.80","2341.61","312875202","6152425.0","1.524825782E9"
"2017/05/25","2342.93","25.59","1.10","2325.49","2343.72","2321.26","369280480","6263938.0","1.516672032E9"
"2017/05/24","2317.34","5.60","0.24","2319.37","2322.54","2312.93","409559680","5671779.0","1.501367989E9"
"2017/05/23","2311.74","7.71","0.33","2308.69","2326.57","2303.15","341085104","5626904.0","1.497923583E9"
"2017/05/22","2304.03","15.55","0.68","2300.68","2305.21","2292.95","340061176","5827433.0","1.515797523E9"
"2017/05/19","2288.48","1.66","0.07","2286.78","2293.82","2282.13","421133911","5928742.0","1.5052986E9"
"2017/05/18","2286.82","-6.26","-0.27","2271.27","2288.85","2267.08","378315003","5914401.0","1.504833396E9"
"2017/05/17","2293.08","-2.25","-0.10","2291.56","2295.87","2283.01","394821402","5709042.0","1.508979342E9"
"2017/05/16","2295.33","4.68","0.20","2306.73","2309.00","2283.84","368138020","6542753.0","1.509851051E9"
"2017/05/15","2290.65","4.63","0.20","2288.23","2297.31","2280.60","251594196","4648512.0","1.50631852E9"
"2017/05/12","2286.02","-10.35","-0.45","2296.06","2296.51","2283.38","335337878","6493662.0","1.503064885E9"
"2017/05/11","2296.37","26.25","1.16","2278.47","2297.67","2271.66","463460094","7895479.0","1.495130967E9"
"2017/05/10","2270.12","-22.64","-0.99","2294.10","2323.22","2264.31","422888280","9383779.0","1.476220933E9"
"2017/05/08","2292.76","51.52","2.30","2245.61","2292.76","2244.23","281761321","6795938.0","1.487320271E9"
"2017/05/04","2241.24","21.57","0.97","2224.91","2241.24","2224.91","261918663","4790759.0","1.454577899E9"
"2017/05/02","2219.67","14.23","0.65","2213.61","2229.74","2212.87","295139655","4826500.0","1.441151796E9"
"2017/04/28","2205.44","-4.02","-0.18","2214.36","2217.04","2202.20","268642437","5842676.0","1.430873638E9"
"2017/04/27","2209.46","1.62","0.07","2201.72","2211.59","2199.76","386106987","6551274.0","1.432679121E9"
"2017/04/26","2207.84","10.99","0.50","2202.37","2210.61","2200.73","397525804","5509195.0","1.430107693E9"
"2017/04/25","2196.85","23.11","1.06","2175.70","2196.85","2174.11","275897148","5106632.0","1.422832247E9"
"2017/04/24","2173.74","8.70","0.40","2175.50","2177.89","2166.83","374713903","4402841.0","1.407333069E9"
"2017/04/21","2165.04","15.89","0.74","2161.24","2169.46","2156.64","281540383","4837703.0","1.40185201E9"
"2017/04/20","2149.15","10.75","0.50","2138.19","2150.43","2134.05","268315945","5132502.0","1.393644196E9"
"2017/04/19","2138.40","-10.06","-0.47","2144.98","2148.03","2133.82","344221051","4892976.0","1.386926683E9"
"2017/04/18","2148.46","2.70","0.13","2155.36","2155.36","2139.31","291399453","3971075.0","1.393614544E9"
"2017/04/17","2145.76","10.88","0.51","2140.87","2150.70","2138.70","259303733","3750130.0","1.392064303E9"
"2017/04/14","2134.88","-13.73","-0.64","2138.28","2141.61","2127.80","383688378","3408417.0","1.385279447E9"
"2017/04/13","2148.61","19.70","0.93","2130.64","2148.61","2125.87","357582980","4396072.0","1.394108754E9"
"2017/04/12","2128.91","5.06","0.24","2128.17","2129.82","2122.94","427358370","3970631.0","1.381534908E9"
"2017/04/11","2123.85","-9.47","-0.44","2129.23","2136.55","2117.82","489309138","4209404.0","1.378255108E9"
"2017/04/10","2133.32","-18.41","-0.86","2148.83","2148.83","2128.35","512916758","4050059.0","1.384038381E9"
"2017/04/07","2151.73","-1.02","-0.05","2154.87","2155.70","2142.51","408456799","4143351.0","1.395556937E9"
"2017/04/06","2152.75","-8.10","-0.37","2152.64","2153.83","2143.30","510164336","4204111.0","1.3966292E9"
"2017/04/05","2160.85","-0.25","-0.01","2161.90","2164.85","2146.98","571691330","4910758.0","1.40216863E9"
"2017/04/04","2161.10","-6.41","-0.30","2165.23","2166.94","2156.89","522093217","4619289.0","1.402046554E9"
