,종목명,종가,거래량_합계,거래대금_합계,years,month,시가총액,상장주식수,kospi벤치마크지수,시가총액대비거래대금,소외주,종목코드_y,PBR,업종명,업종월평균PBR,LOW P/B
82,삼화왕관,19650,3474,66745800,2012,6,42333547350,2154379,0.3825025398805935,0.15766644700990312,so,004450,0.43,기계,0.8442857142857145,LOW
653,이화산업,20200,10231,204941700,2019,1,56560000000,2800000,0.40325525649193034,0.36234388260254596,so,000760,0.53,유통업,1.368846153846154,LOW
52,삼화왕관,20500,3874,79500000,2012,4,44164769500,2154379,0.43221843147297445,0.18000773218119026,so,004450,0.45,기계,0.9414285714285714,LOW
24,삼화왕관,20950,9050,179127500,2012,2,45134240050,2154379,0.5984448603881,0.39687718193894794,so,004450,0.4,기계,1.1475000000000002,LOW
94,전방,24000,1278,31140850,2012,7,40320000000,1680000,0.3886272337776552,0.07723425099206349,so,000950,0.18,섬유의복,0.6194444444444444,LOW
44,풍산홀딩스,24150,21438,534729000,2012,4,189219283050,7835167,0.43221843147297445,0.28259751933353494,so,005810,0.4,기타금융,0.6846153846153844,LOW
103,성보화학,24150,6120,149894000,2012,7,48348300000,2002000,0.3886272337776552,0.3100295149984591,so,003080,0.56,화학,1.3876315789473679,LOW
146,전방,24500,291,7092050,2012,11,41160000000,1680000,0.3935360244208503,0.01723044217687075,so,000950,0.18,섬유의복,0.7633333333333333,LOW
191,전방,24600,1160,28964500,2013,3,41328000000,1680000,0.33225589484901363,0.07008444638017809,so,000950,0.18,섬유의복,0.801111111111111,LOW
168,전방,24650,460,11259500,2013,1,41412000000,1680000,0.3861445380386744,0.027188979039891818,so,000950,0.18,섬유의복,0.6894444444444444,LOW
883,부국증권,24850,55881,1382963050,2021,9,257691667100,10369886,0.6175593742584454,0.5366735624646048,so,001270,0.59,증권,0.6583333333333333,LOW
203,퍼시스,26700,11116,289425550,2013,4,307050000000,11500000,0.38786043933511843,0.09426007164956847,so,016800,1.01,기타제조업,1.0377777777777777,LOW
167,천일고속,27050,4846,133765900,2012,12,38660401000,1429220,0.36958228006440985,0.34600236039972787,so,000650,0.94,운수창고업,1.0423529411764707,LOW
330,전방,27100,1337,35658400,2014,6,45528000000,1680000,0.3295624445893028,0.07832191179054647,so,000950,0.23,섬유의복,0.8805263157894735,LOW
125,천일고속,27300,5995,165225300,2012,9,39017706000,1429220,0.46083124214567206,0.4234623634715993,so,000650,0.95,운수창고업,1.0905882352941176,LOW
63,전방,27400,820,21898000,2012,5,46032000000,1680000,0.43191862856455754,0.04757125477928398,so,000950,0.2,섬유의복,0.6555555555555556,LOW
780,퍼시스,27500,29796,786103250,2020,3,316250000000,11500000,0.8573532773920097,0.24857019762845853,so,016800,0.75,기타제조업,1.3760000000000001,LOW
283,전방,27750,300,8401000,2014,1,46620000000,1680000,0.3379591512120073,0.01802016302016302,so,000950,0.24,섬유의복,0.7427777777777778,LOW
255,삼화왕관,27750,6563,182175950,2013,10,59784017250,2154379,0.3568913321082163,0.30472350032650236,so,004450,0.59,기계,0.9372727272727276,LOW
171,천일고속,27900,3440,94797500,2013,1,39875238000,1429220,0.3861445380386744,0.23773525815695443,so,000650,0.97,운수창고업,1.0447058823529412,LOW
288,성보화학,28050,5810,163548500,2014,1,56156100000,2002000,0.3379591512120073,0.2912390639663367,so,003080,0.64,화학,1.3219230769230772,LOW
281,전방,28050,820,23644500,2013,12,47124000000,1680000,0.2932497775657455,0.0501750700280112,so,000950,0.24,섬유의복,0.7538888888888889,LOW
803,퍼시스,28050,87561,2462166150,2020,6,322575000000,11500000,0.9104022812711847,0.7632848639851197,so,016800,0.73,기타제조업,1.2979999999999998,LOW
795,퍼시스,28300,67200,1892323400,2020,5,325450000000,11500000,0.7521586910500662,0.5814482716239053,so,016800,0.73,기타제조업,1.348666666666667,LOW
774,퍼시스,28300,22588,643207400,2020,2,325450000000,11500000,0.5216620777710378,0.197636318943002,so,016800,0.77,기타제조업,1.6806666666666665,LOW
32,전방,28400,5684,169701000,2012,3,47712000000,1680000,0.4621616831907152,0.35567781690140843,so,000950,0.21,섬유의복,0.7150000000000001,LOW
819,퍼시스,28450,74261,2107101700,2020,8,327175000000,11500000,1.0138335236559897,0.6440289447543364,so,016800,0.74,기타제조업,1.3553333333333333,LOW
848,삼정펄프,28450,8168,231080300,2020,10,71124174950,2499971,0.6731917961509821,0.32489698497374275,so,009770,0.39,종이목재,1.0164705882352942,LOW
263,전방,28450,850,23961000,2013,11,47796000000,1680000,0.31210260052721794,0.050131810193321615,so,000950,0.25,섬유의복,0.7716666666666667,LOW
57,전방,28500,4582,129900700,2012,4,47880000000,1680000,0.43221843147297445,0.27130472013366747,so,000950,0.21,섬유의복,0.6894444444444444,LOW
839,퍼시스,28600,43350,1233716850,2020,9,328900000000,11500000,0.8796248469332253,0.37510393736698083,so,016800,0.74,기타제조업,1.353333333333333,LOW
59,신영증권,28600,31327,897462600,2012,5,268446378200,9386237,0.43191862856455754,0.33431726887794533,so,001720,0.36,증권,0.7009090909090908,LOW
313,퍼시스,28700,27876,808110800,2014,4,330050000000,11500000,0.30131362900403463,0.24484496288441146,so,016800,1.07,기타제조업,1.458,LOW
813,퍼시스,28750,81984,2336372300,2020,7,330625000000,11500000,0.8747449423233076,0.7066532476370511,so,016800,0.74,기타제조업,1.3206666666666664,LOW
205,전방,28800,5231,143066600,2013,5,48384000000,1680000,0.36792781989249856,0.2956898974867725,so,000950,0.25,섬유의복,0.811111111111111,LOW
215,퍼시스,28800,14053,400616700,2013,7,331200000000,11500000,0.33432385587934893,0.12095914855072465,so,016800,1.09,기타제조업,1.1122222222222222,LOW
309,퍼시스,28800,24688,741430550,2014,3,331200000000,11500000,0.31720100920644656,0.22386188103864735,so,016800,1.1,기타제조업,1.3377777777777777,LOW
773,삼정펄프,28950,12561,376750600,2020,2,72374160450,2499971,0.5216620777710378,0.5205595445356216,so,009770,0.4,종이목재,1.01625,LOW
80,신영증권,29000,35412,1012434550,2012,6,272200873000,9386237,0.3825025398805935,0.3719439026192984,so,001720,0.37,증권,0.6536363636363636,LOW
258,전방,29050,1230,35854000,2013,10,48804000000,1680000,0.3568913321082163,0.07346528973034998,so,000950,0.25,섬유의복,0.7266666666666667,LOW
305,전방,29250,5357,154766150,2014,3,49140000000,1680000,0.31720100920644656,0.3149494301994302,so,000950,0.25,섬유의복,0.8266666666666665,LOW
54,신영증권,29300,29316,901568700,2012,4,275016744100,9386237,0.43221843147297445,0.3278232032563722,so,001720,0.37,증권,0.6954545454545454,LOW
617,퍼시스,29400,46662,1396242900,2018,10,338100000000,11500000,0.4244951710694468,0.4129674356699201,so,016800,0.88,기타제조업,1.4849999999999999,LOW
845,퍼시스,29400,18023,518656550,2020,10,338100000000,11500000,0.6731917961509821,0.1534032978408755,so,016800,0.76,기타제조업,1.3173333333333332,LOW
857,퍼시스,29500,17070,501370450,2020,11,339250000000,11500000,0.8855653748837969,0.1477878997789241,so,016800,0.76,기타제조업,1.3893333333333333,LOW
755,퍼시스,29500,27320,810218100,2019,12,339250000000,11500000,0.35086877151012275,0.23882626381724392,so,016800,0.81,기타제조업,1.9386666666666665,LOW
874,퍼시스,29500,27661,815754750,2021,3,339250000000,11500000,0.7202361611455804,0.24045829034635224,so,016800,0.76,기타제조업,1.6333333333333333,LOW
225,전방,29500,928,27325750,2013,7,49560000000,1680000,0.33432385587934893,0.055136702986279255,so,000950,0.26,섬유의복,0.7633333333333333,LOW
866,퍼시스,29500,33151,969013700,2021,1,339250000000,11500000,1.2436685344928111,0.285634104642594,so,016800,0.76,기타제조업,1.4680000000000002,LOW
861,퍼시스,29650,39497,1181770000,2020,12,340975000000,11500000,0.9590558390820344,0.34658552679815235,so,016800,0.77,기타제조업,1.4266666666666667,LOW
869,퍼시스,29800,22079,660685100,2021,2,342700000000,11500000,0.895555433792539,0.1927881820834549,so,016800,0.77,기타제조업,1.5273333333333334,LOW
235,퍼시스,29850,31062,919228450,2013,8,343275000000,11500000,0.34572989982408203,0.26778193867890177,so,016800,1.13,기타제조업,1.1977777777777778,LOW
609,퍼시스,30100,25789,779180750,2018,9,346150000000,11500000,0.3931282133529395,0.22509916221291346,so,016800,0.9,기타제조업,1.7985714285714287,LOW
230,전방,30150,950,29671000,2013,8,50652000000,1680000,0.34572989982408203,0.05857814104082761,so,000950,0.26,섬유의복,0.6838888888888889,LOW
761,삼정펄프,30350,8706,270284100,2020,1,75874119850,2499971,0.434462552200731,0.35622699879002284,so,009770,0.42,종이목재,1.144375,LOW
707,퍼시스,30400,24079,740108350,2019,7,349600000000,11500000,0.31964141304656624,0.21170147311212814,so,016800,0.83,기타제조업,1.4457142857142855,LOW
662,퍼시스,30400,20906,635700850,2019,1,349600000000,11500000,0.40325525649193034,0.1818366275743707,so,016800,0.91,기타제조업,1.5414285714285714,LOW
717,퍼시스,30550,24219,735126250,2019,8,351325000000,11500000,0.3597976288584445,0.20924393367964134,so,016800,0.84,기타제조업,1.445714285714286,LOW
304,퍼시스,30700,33008,1011328050,2014,2,353050000000,11500000,0.32358909492292,0.28645462399093613,so,016800,1.16,기타제조업,1.3722222222222225,LOW
649,퍼시스,30700,17690,535851450,2018,12,353050000000,11500000,0.38276591630765733,0.15177777935136666,so,016800,0.92,기타제조업,1.4857142857142855,LOW
545,퍼시스,30800,34660,1080749800,2018,4,354200000000,11500000,0.4763980008007101,0.3051241671372106,so,016800,0.96,기타제조업,2.1149999999999998,LOW
553,퍼시스,30850,36552,1115942300,2018,5,354775000000,11500000,0.5506904697166293,0.3145493058981044,so,016800,0.92,기타제조업,1.8685714285714288,LOW
669,퍼시스,30950,19257,594004300,2019,2,355925000000,11500000,0.38535725763955403,0.16689029992273652,so,016800,0.93,기타제조업,1.5714285714285716,LOW
563,퍼시스,31000,38855,1211301200,2018,6,356500000000,11500000,0.47096295223757056,0.3397759326788219,so,016800,0.93,기타제조업,1.6492857142857142,LOW
142,금비,31000,1196,37253400,2012,10,31000000000,1000000,0.38447671717691295,0.12017225806451612,so,008870,0.29,비금속광물,0.49142857142857144,LOW
237,전방,31000,2280,68873000,2013,9,52080000000,1680000,0.38404992695172885,0.13224462365591397,so,000950,0.27,섬유의복,0.7305555555555555,LOW
152,금비,31000,2560,72439000,2012,11,31000000000,1000000,0.3935360244208503,0.23367419354838712,so,008870,0.29,비금속광물,0.4742857142857143,LOW
634,퍼시스,31100,39260,1143391900,2018,11,357650000000,11500000,0.3790927220492406,0.3196957640150985,so,016800,0.93,기타제조업,1.4857142857142858,LOW
463,퍼시스,31100,23683,739031650,2017,5,357650000000,11500000,0.41376125228155375,0.20663543967566056,so,016800,0.97,기타제조업,1.6692307692307695,LOW
449,퍼시스,31400,18686,589226450,2017,2,361100000000,11500000,0.33287206663075286,0.1631754223206868,so,016800,1.02,기타제조업,2.2553846153846155,LOW
531,퍼시스,31400,38322,1235390450,2018,3,361100000000,11500000,0.422893089744466,0.34211865134311825,so,016800,0.98,기타제조업,1.5753846153846152,LOW
461,퍼시스,31600,34824,1102810350,2017,4,363400000000,11500000,0.32783726249486844,0.3034701018161805,so,016800,1.03,기타제조업,2.3061538461538458,LOW
121,금비,31700,1536,48644150,2012,8,31700000000,1000000,0.3945662995313595,0.15345157728706624,so,008870,0.3,비금속광물,0.5492857142857143,LOW
454,퍼시스,31850,35281,1083133050,2017,3,366275000000,11500000,0.3634812111623776,0.2957158009692171,so,016800,1.04,기타제조업,2.2976923076923077,LOW
725,퍼시스,31900,34793,1070419500,2019,9,366850000000,11500000,0.33054681921881063,0.2917866975603108,so,016800,0.87,기타제조업,1.5271428571428571,LOW
102,금비,31950,1412,45175850,2012,7,31950000000,1000000,0.3886272337776552,0.14139546165884195,so,008870,0.3,비금속광물,0.5157142857142858,LOW
87,금비,32000,2834,90831100,2012,6,32000000000,1000000,0.3825025398805935,0.2838471875,so,008870,0.3,비금속광물,0.4971428571428572,LOW
144,신영증권,32150,37917,1180702800,2012,11,301767519550,9386237,0.3935360244208503,0.39126238693968146,so,001720,0.6,증권,0.6333333333333334,LOW
331,동남합성,32200,2768,88829500,2014,6,41162000600,1278323,0.3295624445893028,0.21580462247988985,so,023450,0.83,화학,1.3729113924050629,LOW
348,퍼시스,32200,25071,820603150,2014,11,370300000000,11500000,0.39126724687859576,0.2216049554415339,so,016800,1.2,기타제조업,2.184,LOW
444,퍼시스,32250,30446,980830200,2017,1,370875000000,11500000,0.3084809585158082,0.26446382204246716,so,016800,1.05,기타제조업,2.0723076923076924,LOW
473,퍼시스,32350,44554,1418380350,2017,6,372025000000,11500000,0.399061063237336,0.38125941804986224,so,016800,1.01,기타제조업,1.6046153846153846,LOW
422,퍼시스,32650,27962,925248500,2016,9,375475000000,11500000,0.3494295089256394,0.24642080031959515,so,016800,1.06,기타제조업,1.9958333333333336,LOW
736,삼정펄프,32700,5706,192139100,2019,10,81749051700,2499971,0.3197189730302167,0.23503526463536945,so,009770,0.45,종이목재,1.0124999999999997,LOW
513,퍼시스,33000,39310,1296826700,2017,12,379500000000,11500000,0.3441316688272109,0.34171981554677205,so,016800,1.03,기타제조업,1.5615384615384615,LOW
441,퍼시스,33000,18734,611175050,2016,12,379500000000,11500000,0.26976616841404605,0.16104744400527007,so,016800,1.07,기타제조업,2.1738461538461538,LOW
510,퍼시스,33000,24521,815624950,2017,11,379500000000,11500000,0.3812153006835114,0.21492093544137025,so,016800,1.03,기타제조업,1.637692307692308,LOW
529,퍼시스,33200,22260,775452900,2018,2,381800000000,11500000,0.42888501308551624,0.20310447878470403,so,016800,1.04,기타제조업,1.543076923076923,LOW
432,퍼시스,33250,22360,753460600,2016,11,382375000000,11500000,0.3511889994763951,0.19704755802549853,so,016800,1.08,기타제조업,2.123846153846154,LOW
334,퍼시스,33250,32647,1031390850,2014,7,382375000000,11500000,0.3328455432516549,0.26973281464530896,so,016800,1.24,기타제조업,1.9879999999999995,LOW
747,삼정펄프,33300,6203,205569450,2019,11,83249034300,2499971,0.3720141257896043,0.2469331346946327,so,009770,0.46,종이목재,0.996875,LOW
483,퍼시스,33450,38181,1248916100,2017,7,384675000000,11500000,0.33874116330043946,0.3246678624813154,so,016800,1.04,기타제조업,1.517692307692308,LOW
646,삼정펄프,33450,7613,253432350,2018,12,83624029950,2499971,0.38276591630765733,0.3030616321068607,so,009770,0.46,종이목재,0.9756250000000001,LOW
415,퍼시스,33450,28368,951398700,2016,8,384675000000,11500000,0.33699826459224763,0.24732532657438097,so,016800,1.09,기타제조업,1.9091666666666667,LOW
873,예스코홀딩스,33700,25715,871804950,2021,3,202200000000,6000000,0.7202361611455804,0.43115971810089015,so,015360,0.37,서비스업,2.5211940298507467,LOW
496,퍼시스,33700,9562,325842700,2017,10,387550000000,11500000,0.3839944167689832,0.08407758998838859,so,016800,1.05,기타제조업,1.4446153846153846,LOW
411,퍼시스,33800,26448,899102400,2016,7,388700000000,11500000,0.3316694524569565,0.2313101106251608,so,016800,1.1,기타제조업,2.0124999999999997,LOW
175,신영증권,33850,26142,884823850,2013,1,317724122450,9386237,0.3861445380386744,0.2784880931221217,so,001720,0.63,증권,0.6675000000000001,LOW
426,퍼시스,33950,26481,872128100,2016,10,390425000000,11500000,0.3457930228001626,0.22337916373183067,so,016800,1.1,기타제조업,2.17,LOW
589,조광피혁,34000,18566,641629700,2018,8,226070692000,6649138,0.3420772860559629,0.2838181695838751,so,004700,1.0,기타제조업,1.705,LOW
79,KISCO홀딩스,34050,13602,457423100,2012,6,125824147800,3695276,0.3825025398805935,0.3635415840265282,so,001940,0.2,철강금속,0.6647222222222222,LOW
557,조광피혁,34100,26465,948680350,2018,6,226735605800,6649138,0.47096295223757056,0.4184081925080688,so,004700,1.0,기타제조업,1.6492857142857142,LOW
814,예스코홀딩스,34100,22272,768716750,2020,7,204600000000,6000000,0.8747449423233076,0.3757168866080156,so,015360,0.37,서비스업,2.1925373134328354,LOW
5,KISCO홀딩스,34150,11656,389433350,2012,1,126193675400,3695276,0.49998729901411776,0.3085997366869624,so,001940,0.2,철강금속,0.8030555555555556,LOW
784,예스코홀딩스,34300,27200,880291700,2020,4,205800000000,6000000,0.8701321327605142,0.42774135082604464,so,015360,0.35,서비스업,1.872537313432835,LOW
858,예스코홀딩스,34300,44049,1548098700,2020,11,205800000000,6000000,0.8855653748837969,0.7522345481049563,so,015360,0.37,서비스업,2.1614925373134333,LOW
170,KISCO홀딩스,34350,1658,58397550,2013,1,126932730600,3695276,0.3861445380386744,0.04600669167358163,so,001940,0.2,철강금속,0.6138888888888889,LOW
644,조광피혁,34450,14686,514042600,2018,12,229062804100,6649138,0.38276591630765733,0.22441120548563126,so,004700,1.02,기타제조업,1.4857142857142855,LOW
797,예스코홀딩스,34550,15085,522772450,2020,5,207300000000,6000000,0.7521586910500662,0.25218159671972984,so,015360,0.38,서비스업,1.894029850746268,LOW
518,퍼시스,34600,31720,1063795900,2018,1,397900000000,11500000,0.4354668381981487,0.26735257602412665,so,016800,1.08,기타제조업,1.6400000000000003,LOW
145,KISCO홀딩스,34650,4333,152398800,2012,11,128041313400,3695276,0.3935360244208503,0.11902314647765867,so,001940,0.21,철강금속,0.6177777777777779,LOW
189,KISCO홀딩스,34700,11629,390241250,2013,2,128226077200,3695276,0.3204307511804749,0.304338445440644,so,001940,0.21,철강금속,0.6202777777777778,LOW
487,퍼시스,34700,26982,915989750,2017,8,399050000000,11500000,0.320802676568448,0.2295426011777973,so,016800,1.08,기타제조업,1.5130769230769232,LOW
381,퍼시스,34700,35900,1261533900,2015,10,399050000000,11500000,0.41799981423063737,0.3161342939481268,so,016800,1.21,기타제조업,2.3636363636363638,LOW
865,예스코홀딩스,34700,54406,1878809900,2021,1,208200000000,6000000,1.2436685344928111,0.9024062920268971,so,015360,0.38,서비스업,2.4349253731343286,LOW
383,퍼시스,34800,40763,1415903368,2015,11,400200000000,11500000,0.3716227130770986,0.3537989425287356,so,016800,1.22,기타제조업,2.6654545454545455,LOW
403,퍼시스,34850,37637,1314842900,2016,5,400775000000,11500000,0.4051403604564593,0.32807507953340403,so,016800,1.13,기타제조업,2.1025,LOW
695,삼정펄프,34900,8712,302252200,2019,5,87248987900,2499971,0.38894096552230306,0.34642487812744016,so,009770,0.48,종이목재,1.0287499999999998,LOW
686,삼정펄프,35000,8955,315420950,2019,4,87498985000,2499971,0.36671252859527886,0.3604852673433869,so,009770,0.48,종이목재,1.065,LOW
821,예스코홀딩스,35100,19148,667682150,2020,8,210600000000,6000000,1.0138335236559897,0.3170380579297246,so,015360,0.38,서비스업,2.2517910447761187,LOW
489,퍼시스,35100,17359,608042500,2017,9,403650000000,11500000,0.3414143689052164,0.15063607085346215,so,016800,1.1,기타제조업,1.4023076923076923,LOW
841,예스코홀딩스,35300,29240,1042453150,2020,9,211800000000,6000000,0.8796248469332253,0.49218751180358833,so,015360,0.38,서비스업,2.246567164179104,LOW
846,예스코홀딩스,35300,19471,690405350,2020,10,211800000000,6000000,0.6731917961509821,0.32597042020774314,so,015360,0.38,서비스업,2.0534328358208955,LOW
608,삼정펄프,35450,7767,272459150,2018,9,88623971950,2499971,0.3931282133529395,0.30743279047989003,so,009770,0.48,종이목재,1.0050000000000001,LOW
3,백광산업,35550,8174,287662250,2012,1,100961680050,2839991,0.49998729901411776,0.28492220994890227,so,001340,0.51,화학,1.586027397260274,LOW
400,퍼시스,35600,22754,813913800,2016,4,409400000000,11500000,0.3719298613107208,0.19880649731314118,so,016800,1.24,기타제조업,2.6875,LOW
893,퍼시스,35800,41949,1544831550,2021,12,411700000000,11500000,0.44895281710998897,0.3752323415108088,so,016800,0.89,기타제조업,1.4986666666666666,LOW
349,미원화학,36200,9160,328717500,2014,11,84428717000,2332285,0.39126724687859576,0.38934323732528114,so,134380,1.37,화학,1.4355696202531645,LOW
599,조광피혁,36250,15601,543839450,2018,9,241031252500,6649138,0.3931282133529395,0.22563026344477882,so,004700,1.07,기타제조업,1.7985714285714287,LOW
396,퍼시스,36500,39132,1412526750,2016,3,419750000000,11500000,0.35411076437605365,0.33651620011911854,so,016800,1.28,기타제조업,2.6841666666666666,LOW
658,삼정펄프,36950,9582,330883750,2019,1,92373928450,2499971,0.40325525649193034,0.3582003662203239,so,009770,0.5,종이목재,1.075,LOW
729,조광피혁,37050,21292,797794400,2019,9,246350562900,6649138,0.33054681921881063,0.3238451703168404,so,004700,1.04,기타제조업,1.5271428571428571,LOW
549,조광피혁,37100,32726,1233019150,2018,5,246683019800,6649138,0.5506904697166293,0.4998394907763327,so,004700,1.09,기타제조업,1.8685714285714288,LOW
135,KISCO홀딩스,37400,13938,518324200,2012,10,138203322400,3695276,0.38447671717691295,0.3750446740345513,so,001940,0.22,철강금속,0.6366666666666665,LOW
126,KISCO홀딩스,37600,16497,612474400,2012,9,138942377600,3695276,0.46083124214567206,0.4408118031226206,so,001940,0.22,철강금속,0.6861111111111111,LOW
226,KISCO홀딩스,37700,7636,295661450,2013,8,139311905200,3695276,0.34572989982408203,0.21222985183896545,so,001940,0.22,철강금속,0.695,LOW
778,삼화왕관,37850,17007,639042500,2020,3,81543245150,2154379,0.8573532773920097,0.7836853915054176,so,004450,0.59,기계,0.7696774193548386,LOW
763,조광피혁,37950,19013,710742650,2020,1,252334787100,6649138,0.434462552200731,0.2816665344355923,so,004700,1.06,기타제조업,1.948,LOW
885,퍼시스,38150,57286,2210837550,2021,9,438725000000,11500000,0.6175593742584454,0.5039233118696221,so,016800,0.95,기타제조업,1.5526666666666666,LOW
771,조광피혁,38550,27421,1042046500,2020,2,256324269900,6649138,0.5216620777710378,0.406534465271874,so,004700,1.08,기타제조업,1.6806666666666665,LOW
835,삼화왕관,38850,13265,519443300,2020,9,83697624150,2154379,0.8796248469332253,0.620618930674868,so,004450,0.58,기계,1.4724242424242424,LOW
889,퍼시스,39050,59493,2263427850,2021,10,449075000000,11500000,0.5415259138014342,0.5040200077937983,so,016800,0.97,기타제조업,1.534,LOW
782,삼화왕관,39100,8107,317540800,2020,4,84236218900,2154379,0.8701321327605142,0.3769646882856467,so,004450,0.61,기계,1.0215625,LOW
853,삼화왕관,39150,9589,377013350,2020,11,84343937850,2154379,0.8855653748837969,0.4469951956363394,so,004450,0.58,기계,1.8651515151515148,LOW
364,삼정펄프,39200,6340,242913150,2015,2,97998863200,2499971,0.3704329409264963,0.24787343655635385,so,009770,0.64,종이목재,0.7973333333333333,LOW
571,예스코홀딩스,39300,15576,620474900,2018,7,235800000000,6000000,0.3608696272916866,0.26313608990670057,so,015360,0.37,서비스업,1.8742105263157898,LOW
828,삼화왕관,39400,14645,598704150,2020,8,84882532600,2154379,1.0138335236559897,0.7053325715684406,so,004450,0.59,기계,1.2321874999999998,LOW
748,조광피혁,39400,24347,950548450,2019,11,261976037200,6649138,0.3720141257896043,0.36283793745392223,so,004700,1.1,기타제조업,1.9173333333333331,LOW
583,예스코홀딩스,39550,12797,505718050,2018,8,237300000000,6000000,0.3420772860559629,0.21311337968815844,so,015360,0.37,서비스업,1.8542857142857143,LOW
615,미원화학,39600,8531,359171700,2018,10,86533128000,2185180,0.4244951710694468,0.41506843483110883,so,134380,1.04,화학,1.352777777777778,LOW
181,KPX홀딩스,39650,13068,520895200,2013,1,167507213900,4224646,0.3861445380386744,0.3109688161316854,so,092230,0.32,화학,1.43987012987013,LOW
238,KISCO홀딩스,39850,8182,321513950,2013,9,147256748600,3695276,0.38404992695172885,0.218335630153931,so,001940,0.23,철강금속,0.6997222222222221,LOW
647,예스코홀딩스,39950,14244,586755500,2018,12,239700000000,6000000,0.38276591630765733,0.24478744263662913,so,015360,0.38,서비스업,1.7237931034482754,LOW
794,삼화왕관,40000,11716,455392250,2020,5,86175160000,2154379,0.7521586910500662,0.5284495555331722,so,004450,0.59,기계,1.15375,LOW
285,KISCO홀딩스,40250,6291,251952600,2014,1,148734859000,3695276,0.3379591512120073,0.16939714179579113,so,001940,0.23,철강금속,0.6533333333333335,LOW
709,예스코홀딩스,40550,10772,444798450,2019,7,243300000000,6000000,0.31964141304656624,0.18281892725030827,so,015360,0.42,서비스업,1.7157377049180325,LOW
607,예스코홀딩스,40600,10658,424412900,2018,9,243600000000,6000000,0.3931282133529395,0.17422532840722496,so,015360,0.38,서비스업,1.9398245614035081,LOW
632,예스코홀딩스,40700,18862,770427950,2018,11,244200000000,6000000,0.3790927220492406,0.315490561015561,so,015360,0.38,서비스업,1.7705172413793109,LOW
390,동남합성,40700,4725,189717500,2016,1,52283749100,1284613,0.39801257516456234,0.3628613159265581,so,023450,1.04,화학,2.149878048780488,LOW
772,삼화왕관,40950,3368,144666200,2020,2,88221820050,2154379,0.5216620777710378,0.16398006742324062,so,004450,0.64,기계,0.9438709677419354,LOW
565,예스코홀딩스,41050,22846,938704400,2018,6,246300000000,6000000,0.47096295223757056,0.38112237109216407,so,015360,0.39,서비스업,1.9799999999999995,LOW
783,영원무역홀딩스,41050,122315,4329506400,2020,4,559741051600,13635592,0.8701321327605142,0.7734838078472642,so,009970,0.49,기타금융,0.5750943396226414,LOW
19,KPX홀딩스,41050,10220,415416300,2012,1,173421718300,4224646,0.49998729901411776,0.2395411048121301,so,092230,0.43,화학,1.586027397260274,LOW
682,예스코홀딩스,41100,17370,710787550,2019,3,246600000000,6000000,0.34430832810427264,0.28823501622060016,so,015360,0.39,서비스업,1.857457627118644,LOW
670,예스코홀딩스,41150,14355,596575050,2019,2,246900000000,6000000,0.38535725763955403,0.24162618469015795,so,015360,0.39,서비스업,1.8237931034482755,LOW
809,삼화왕관,41200,17879,762831650,2020,7,88760414800,2154379,0.8747449423233076,0.8594277659910169,so,004450,0.61,기계,1.2393749999999997,LOW
690,예스코홀딩스,41500,19040,793818400,2019,5,249000000000,6000000,0.38894096552230306,0.3188025702811245,so,015360,0.42,서비스업,1.7675409836065572,LOW
688,미원화학,41700,6880,290828550,2019,5,91318996800,2189904,0.38894096552230306,0.31847541058401113,so,134380,1.02,화학,1.2902127659574467,LOW
685,예스코홀딩스,41700,14322,590764900,2019,4,250200000000,6000000,0.36671252859527886,0.23611706634692245,so,015360,0.39,서비스업,1.7993333333333332,LOW
257,KISCO홀딩스,41800,8695,361867450,2013,10,154462536800,3695276,0.3568913321082163,0.23427522135581036,so,001940,0.24,철강금속,0.7030555555555558,LOW
702,예스코홀딩스,41900,15292,636022900,2019,6,251400000000,6000000,0.328197907721823,0.25299240254574384,so,015360,0.43,서비스업,1.8093442622950826,LOW
111,KPX홀딩스,43000,10805,458206300,2012,7,181659778000,4224646,0.3886272337776552,0.25223321587456743,so,092230,0.35,화학,1.3876315789473679,LOW
651,미원화학,43200,5657,249622850,2018,12,94603852800,2189904,0.38276591630765733,0.26386118811431747,so,134380,1.13,화학,1.477555555555555,LOW
360,대웅,43300,40700,1798351100,2015,1,503509546800,11628396,0.3686467131824192,0.3571632576639756,so,003090,1.27,의약품,1.6536111111111114,LOW
629,삼화왕관,43400,3691,159955650,2018,11,93500048600,2154379,0.3790927220492406,0.17107547257467415,so,004450,0.7,기계,1.0929032258064517,LOW
620,삼화왕관,43500,6174,271654900,2018,10,93715486500,2154379,0.4244951710694468,0.28987194128261823,so,004450,0.7,기계,1.046774193548387,LOW
379,삼화왕관,43500,8623,377341250,2015,10,93715486500,2154379,0.41799981423063737,0.40264556488217135,so,004450,0.81,기계,2.0466666666666664,LOW
888,삼화왕관,43650,11089,476316150,2021,10,94038643350,2154379,0.5415259138014342,0.5065110820742184,so,004450,0.65,기계,1.7187179487179496,LOW
30,KPX홀딩스,43800,23059,968874200,2012,2,185039494800,4224646,0.5984448603881,0.5236040019711511,so,092230,0.46,화학,1.6497297297297295,LOW
766,삼화왕관,43900,2390,106388350,2020,1,94577238100,2154379,0.434462552200731,0.11248832397443419,so,004450,0.68,기계,1.0222580645161288,LOW
