종목명,years,month,상장주식수대비월거래량합계,거래대금,상장시가총액,벤치마크지수,소외주,EPS,PER,BPS,PBR,업종명,업종월평균PBR,LOW P/B
예스코홀딩스,2018,8,0.21328333333333332,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,4481.0,8.83,106531.0,0.37,서비스업,1.832909090909091,LOW
예스코홀딩스,2018,9,0.17763333333333334,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,4481.0,9.06,106531.0,0.38,서비스업,1.9208928571428565,LOW
예스코홀딩스,2018,11,0.3143666666666667,5292702.0,1396110029.2727273,0.379092720665869,소외주,4481.0,9.08,106531.0,0.38,서비스업,1.7550877192982457,LOW
예스코홀딩스,2018,12,0.23739999999999997,5249589.157894737,1371269442.0,0.38276591485349426,소외주,4481.0,8.92,106531.0,0.38,서비스업,1.7084210526315786,LOW
예스코홀딩스,2019,2,0.23925000000000002,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,4481.0,9.18,106531.0,0.39,서비스업,1.8089473684210522,LOW
예스코홀딩스,2019,3,0.2895,4921997.25,1428377200.5,0.34430832741815387,소외주,4481.0,9.17,106531.0,0.39,서비스업,1.8574576271186443,LOW
예스코홀딩스,2019,4,0.23869999999999997,5378292.2272727275,1465638150.6363637,0.36671252951950345,소외주,4481.0,9.31,106531.0,0.39,서비스업,1.7993333333333337,LOW
예스코홀딩스,2019,5,0.3173333333333333,5382849.0,1384116388.9047618,0.3889409605308684,소외주,1625.0,25.54,97699.0,0.42,서비스업,1.7675409836065572,LOW
예스코홀딩스,2019,6,0.25486666666666663,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,1625.0,25.78,97699.0,0.43,서비스업,1.8093442622950828,LOW
예스코홀딩스,2019,7,0.17953333333333332,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,1625.0,24.95,97699.0,0.42,서비스업,1.7157377049180322,LOW
예스코홀딩스,2019,12,0.34731666666666666,5065497.6,1442768030.8,0.3508687773816782,소외주,1625.0,23.02,97699.0,0.38,서비스업,1.8583870967741936,LOW
예스코홀딩스,2020,4,0.45333333333333337,10802955.45,1243969280.2,0.8701321292741879,소외주,1625.0,21.11,97699.0,0.35,서비스업,1.8725373134328351,LOW
예스코홀딩스,2020,5,0.2514166666666667,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,4611.0,7.49,91813.0,0.38,서비스업,1.894029850746268,LOW
예스코홀딩스,2020,7,0.3712,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,4611.0,7.4,91813.0,0.37,서비스업,2.192537313432836,LOW
예스코홀딩스,2020,8,0.3191333333333333,16197444.3,1596772035.0,1.0138335220437622,소외주,4611.0,7.61,91813.0,0.38,서비스업,2.2517910447761187,LOW
예스코홀딩스,2020,9,0.4873333333333334,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,4611.0,7.66,91813.0,0.38,서비스업,2.2465671641791043,LOW
예스코홀딩스,2020,10,0.3245166666666667,10847027.0,1611789923.5263157,0.6731917998729725,소외주,4611.0,7.66,91813.0,0.38,서비스업,2.053432835820895,LOW
예스코홀딩스,2020,11,0.73415,15249273.666666666,1717620789.6666667,0.8855653759387491,소외주,4611.0,7.44,91813.0,0.37,서비스업,2.1614925373134333,LOW
예스코홀딩스,2021,1,0.9067666666666666,26477822.2,2129149293.35,1.2436685347301648,소외주,4611.0,7.53,91813.0,0.38,서비스업,2.4349253731343286,LOW
예스코홀딩스,2021,3,0.4285833333333333,15133624.5,2102071782.0454545,0.7202361547618774,소외주,4611.0,7.31,91813.0,0.37,서비스업,2.5211940298507463,LOW
원림,2020,8,0.9219545454545455,16197444.3,1596772035.0,1.0138335220437622,소외주,1514.0,11.96,41154.0,0.44,섬유의복,0.7841666666666667,LOW
원림,2020,9,0.7732272727272728,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,1514.0,11.26,41154.0,0.41,섬유의복,0.7720833333333332,LOW
유화증권,2017,2,0.27586126622649143,4484081.35,1347227097.25,0.332872062289318,소외주,787.0,18.81,31638.0,0.47,증권,0.6715384615384614,LOW
유화증권,2017,3,0.18127093881274722,5025620.090909091,1382749052.590909,0.3634812135281776,소외주,787.0,19.19,31638.0,0.48,증권,0.6915384615384615,LOW
유화증권,2017,4,0.3122530142675581,4598756.05,1400871421.9,0.32783726157889626,소외주,787.0,19.25,31638.0,0.48,증권,0.6976923076923078,LOW
유화증권,2017,5,0.38657083653315294,6208851.684210527,1500435875.631579,0.4137612507588453,소외주,592.0,26.35,30841.0,0.51,증권,0.76,LOW
유화증권,2018,8,0.23913443545570326,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,621.0,22.95,30967.0,0.46,증권,0.6113333333333333,LOW
유화증권,2018,9,0.2416387379620427,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,621.0,22.95,30967.0,0.46,증권,0.6253333333333334,LOW
유화증권,2018,10,0.26788982444574894,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,621.0,21.74,30967.0,0.44,증권,0.5313333333333333,LOW
유화증권,2018,11,0.34465904141825354,5292702.0,1396110029.2727273,0.379092720665869,소외주,621.0,21.98,30967.0,0.44,증권,0.5766666666666668,LOW
유화증권,2020,2,0.38195904001619685,7582885.65,1460014517.3,0.5216620675978796,소외주,469.0,23.35,30739.0,0.36,증권,0.4575000000000001,LOW
유화증권,2020,4,0.617686213188627,10802955.45,1243969280.2,0.8701321292741879,소외주,94.0,24.47,6148.0,0.37,증권,0.4835294117647058,LOW
유화증권,2020,5,0.2152659635396482,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,99.0,22.73,6180.0,0.36,증권,0.4729411764705883,LOW
유화증권,2020,6,0.6100040007114336,13074635.409090908,1435652800.2272727,0.9104022837640375,소외주,99.0,22.02,6180.0,0.35,증권,0.46235294117647063,LOW
유화증권,2020,7,0.20748675343016695,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,99.0,21.72,6180.0,0.35,증권,0.4964705882352941,LOW
유화증권,2020,8,0.5299686089208018,16197444.3,1596772035.0,1.0138335220437622,소외주,99.0,22.42,6180.0,0.36,증권,0.51,LOW
유화증권,2020,10,0.3443645213347615,10847027.0,1611789923.5263157,0.6731917998729725,소외주,99.0,22.53,6180.0,0.36,증권,0.5164705882352942,LOW
유화증권,2020,12,0.7684275881371191,18199005.333333332,1896653999.857143,0.9590558432486715,소외주,99.0,23.33,6180.0,0.37,증권,0.5852941176470589,LOW
유화증권,2021,2,0.7242337032734849,19095421.888888888,2133992453.2777777,0.8955554340315732,소외주,99.0,22.78,6180.0,0.36,증권,0.5970588235294116,LOW
이화산업,2019,1,0.36539285714285713,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,,,38463.0,0.53,유통업,1.3688461538461536,LOW
이화산업,2019,7,0.3018571428571429,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,,,37973.0,0.42,유통업,1.1435185185185184,LOW
이화산업,2019,10,0.28932142857142856,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,,,37973.0,0.4,유통업,1.1140740740740742,LOW
이화산업,2019,11,0.24132142857142858,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,,,37973.0,0.41,유통업,1.102222222222222,LOW
이화산업,2020,1,0.42428571428571427,6434673.0,1482796763.9,0.4344625497397481,소외주,,,37973.0,0.38,유통업,1.116,LOW
인천도시가스,2018,6,0.4080458009753234,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,3331.0,9.01,39095.0,0.77,전기가스업,0.5288888888888889,HIGH
인천도시가스,2018,8,0.33921907380392136,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,3331.0,9.1,39095.0,0.78,전기가스업,0.49444444444444435,HIGH
인천도시가스,2018,9,0.13436184068864215,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,3331.0,9.14,39095.0,0.78,전기가스업,0.5,HIGH
인천도시가스,2019,9,0.2919707028098037,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,3912.0,7.45,41158.0,0.71,전기가스업,0.39333333333333337,HIGH
인천도시가스,2019,10,0.27832422120192357,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,3912.0,7.48,41158.0,0.71,전기가스업,0.38555555555555554,HIGH
인천도시가스,2020,7,0.6186633579853862,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,2598.0,9.31,42280.0,0.57,전기가스업,0.33,HIGH
인천도시가스,2020,8,0.8806209446291152,16197444.3,1596772035.0,1.0138335220437622,소외주,2598.0,9.47,42280.0,0.58,전기가스업,0.32333333333333336,HIGH
인천도시가스,2021,8,0.5530596691836843,15521821.095238095,2282889808.2380953,0.6794792783800361,소외주,2762.0,10.1,43813.0,0.64,전기가스업,0.52,HIGH
일성신약,2017,10,0.2437593984962406,6202413.625,1615598492.5,0.3839944110923485,소외주,2245.0,61.25,120339.0,1.14,의약품,2.66425,LOW
일성신약,2017,12,0.24248120300751883,5520971.631578947,1604123875.631579,0.34413165406707064,소외주,2245.0,59.69,120339.0,1.11,의약품,3.097500000000001,LOW
일성신약,2018,2,0.3960526315789473,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,2245.0,51.89,120339.0,0.97,의약품,3.9048780487804877,LOW
일성신약,2018,3,0.347218045112782,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,2245.0,52.12,120339.0,0.97,의약품,4.145609756097562,LOW
일성신약,2018,4,0.4106390977443609,7812027.0,1638803401.1904762,0.4763979976332588,소외주,2245.0,51.22,120339.0,0.96,의약품,3.989512195121952,LOW
일성신약,2018,6,0.4016541353383459,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,1956.0,51.38,121363.0,0.83,의약품,3.5423809523809533,LOW
일성신약,2018,7,0.1950375939849624,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,1956.0,52.4,121363.0,0.84,의약품,3.4285714285714284,LOW
일성신약,2018,8,0.13631578947368422,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,1956.0,52.4,121363.0,0.84,의약품,4.079285714285714,LOW
일성신약,2018,9,0.2018421052631579,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,1956.0,51.89,121363.0,0.84,의약품,4.2335714285714285,LOW
일성신약,2018,10,0.35545112781954885,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,1956.0,48.77,121363.0,0.79,의약품,3.037441860465116,LOW
일성신약,2019,1,0.30447368421052634,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,1956.0,48.88,121363.0,0.79,의약품,3.5260465116279076,LOW
일성신약,2019,2,0.36101503759398496,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,1956.0,48.21,121363.0,0.78,의약품,3.467906976744187,LOW
일성신약,2019,5,0.29548872180451125,5382849.0,1384116388.9047618,0.3889409605308684,소외주,2192.0,40.37,121930.0,0.73,의약품,2.927674418604651,LOW
일성신약,2019,6,0.2731954887218045,4600446.7894736845,1401948765.631579,0.328197911702071,소외주,2192.0,40.69,121930.0,0.73,의약품,2.876046511627907,LOW
일성신약,2019,7,0.17774436090225565,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,2192.0,39.96,121930.0,0.72,의약품,2.621860465116279,LOW
일성신약,2019,8,0.34924812030075186,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,2192.0,37.55,121930.0,0.67,의약품,2.541162790697674,LOW
일성신약,2019,12,0.20500000000000002,5065497.6,1442768030.8,0.3508687773816782,소외주,2192.0,37.45,121930.0,0.67,의약품,2.9025581395348836,LOW
일정실업,2019,1,0.36625,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,,,42431.0,0.44,섬유의복,0.9008695652173913,LOW
일정실업,2019,12,0.30374999999999996,5065497.6,1442768030.8,0.3508687773816782,소외주,,,35720.0,0.51,섬유의복,0.8769565217391303,LOW
제일연마,2017,10,0.32820000000000005,6202413.625,1615598492.5,0.3839944110923485,소외주,622.0,9.34,7028.0,0.83,비금속광물,0.9974999999999998,LOW
제주은행,2020,7,0.7899492212183384,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,796.0,3.89,15491.0,0.2,은행,0.22,LOW
조광피혁,2018,5,0.4921840996532182,9053263.1,1644402624.65,0.5506904628679582,소외주,6005.0,6.18,33938.0,1.09,기타제조업,1.8685714285714288,LOW
조광피혁,2018,6,0.3980215179772175,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,6005.0,5.68,33938.0,1.0,기타제조업,1.6492857142857142,LOW
조광피혁,2018,8,0.27922416409465406,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,6005.0,5.66,33938.0,1.0,기타제조업,1.705,LOW
조광피혁,2018,9,0.2346319177012118,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,6005.0,6.04,33938.0,1.07,기타제조업,1.7985714285714287,LOW
조광피혁,2018,12,0.22087073542465205,5249589.157894737,1371269442.0,0.38276591485349426,소외주,6005.0,5.74,33938.0,1.02,기타제조업,1.4857142857142855,LOW
조광피혁,2019,9,0.32022195959837196,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,3799.0,9.75,35688.0,1.04,기타제조업,1.5271428571428574,LOW
조광피혁,2019,11,0.3661677649042628,5317097.80952381,1429027490.0952382,0.37201412441539816,소외주,3799.0,10.37,35688.0,1.1,기타제조업,1.9173333333333333,LOW
조광피혁,2020,1,0.28594684002648163,6434673.0,1482796763.9,0.4344625497397481,소외주,3799.0,9.99,35688.0,1.06,기타제조업,1.948,LOW
조광피혁,2020,2,0.4123993215361149,7582885.65,1460014517.3,0.5216620675978796,소외주,3799.0,10.15,35688.0,1.08,기타제조업,1.6806666666666665,LOW
조광피혁,2020,10,0.5985287115412554,10847027.0,1611789923.5263157,0.6731917998729725,소외주,4076.0,12.29,41361.0,1.21,기타제조업,1.3173333333333332,LOW
조광피혁,2021,12,0.40964708508080294,9919548.954545455,2210272304.318182,0.4489528193279679,소외주,5532.0,9.87,47356.0,1.15,기타제조업,1.4986666666666666,LOW
조선내화,2017,2,0.218475,4484081.35,1347227097.25,0.332872062289318,소외주,4805.0,17.84,128194.0,0.67,비금속광물,1.0566666666666666,LOW
조선내화,2017,6,0.367625,6132872.19047619,1537018560.0952382,0.39906106450836776,소외주,4170.0,21.51,135716.0,0.66,비금속광물,1.1453333333333333,LOW
조선내화,2017,7,0.22577500000000003,5310060.428571428,1567589319.857143,0.3387411617151975,소외주,4170.0,21.44,135716.0,0.66,비금속광물,1.0446666666666666,LOW
조선내화,2017,8,0.24109999999999998,4939218.2272727275,1539981849.409091,0.320802677188011,소외주,4170.0,21.46,135716.0,0.66,비금속광물,1.02,LOW
조선내화,2017,9,0.2631,5271438.952380952,1543381995.1904762,0.34141436809326026,소외주,4170.0,21.01,135716.0,0.65,비금속광물,0.9466666666666667,LOW
조선내화,2017,10,0.142375,6202413.625,1615598492.5,0.3839944110923485,소외주,4170.0,20.84,135716.0,0.64,비금속광물,0.9974999999999998,LOW
조선내화,2017,11,0.301225,6269779.636363637,1645791085.9545455,0.3812153047557505,소외주,4170.0,21.22,135716.0,0.65,비금속광물,1.0550000000000002,LOW
조선내화,2018,1,0.29762500000000003,7142576.590909091,1638788275.2272727,0.43546683537567626,소외주,4170.0,20.82,135716.0,0.64,비금속광물,1.1906249999999998,LOW
조선내화,2018,2,0.338075,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,4170.0,20.17,135716.0,0.62,비금속광물,1.139375,LOW
조선내화,2018,3,0.355375,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,4170.0,20.34,135716.0,0.62,비금속광물,1.1743749999999997,LOW
조선내화,2018,4,0.28265,7812027.0,1638803401.1904762,0.4763979976332588,소외주,4170.0,20.0,135716.0,0.61,비금속광물,1.33625,LOW
조선내화,2018,6,0.42032500000000006,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,4223.0,20.46,139324.0,0.62,비금속광물,1.070625,LOW
조선내화,2018,7,0.21415,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,4223.0,20.03,139324.0,0.61,비금속광물,1.088125,LOW
조선내화,2018,8,0.20665000000000003,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,4223.0,19.75,139324.0,0.6,비금속광물,1.2888235294117647,LOW
조선내화,2018,9,0.241975,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,4223.0,19.84,139324.0,0.6,비금속광물,1.2835294117647058,LOW
조선내화,2018,10,0.292475,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,4223.0,19.3,139324.0,0.58,비금속광물,0.9676470588235294,LOW
조선내화,2018,12,0.27090000000000003,5249589.157894737,1371269442.0,0.38276591485349426,소외주,4223.0,19.77,139324.0,0.6,비금속광물,1.061176470588235,LOW
조선내화,2019,2,0.3372,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,4223.0,19.99,139324.0,0.61,비금속광물,1.1023529411764708,LOW
조선내화,2020,5,0.5605749999999999,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,7493.0,9.9,147942.0,0.5,비금속광물,0.976,LOW
조선내화,2020,7,0.571,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,7493.0,9.74,147942.0,0.49,비금속광물,1.0740000000000003,LOW
조선내화,2020,9,0.763225,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,7493.0,9.76,147942.0,0.49,비금속광물,0.9980952380952381,LOW
조선내화,2021,9,0.4718,14061364.421052631,2278255780.0526314,0.6175593717315779,소외주,10421.0,8.44,154303.0,0.57,비금속광물,1.5291304347826087,LOW
조선내화,2021,10,0.524075,11753813.789473685,2173605748.1578946,0.5415259074732128,소외주,10421.0,8.44,154303.0,0.57,비금속광물,1.430869565217391,LOW
조흥,2018,8,0.23483333333333334,5226406.636363637,1527952908.6363637,0.3420772858876253,소외주,18830.0,10.94,200652.0,1.03,음식료품,1.298857142857143,LOW
조흥,2018,9,0.35083333333333333,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,18830.0,10.54,200652.0,0.99,음식료품,1.3054285714285714,LOW
조흥,2018,11,0.1655,5292702.0,1396110029.2727273,0.379092720665869,소외주,18830.0,9.88,200652.0,0.93,음식료품,1.203714285714286,LOW
조흥,2018,12,0.073,5249589.157894737,1371269442.0,0.38276591485349426,소외주,18830.0,9.69,200652.0,0.91,음식료품,1.1928571428571428,LOW
조흥,2019,1,0.182,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,18830.0,9.59,200652.0,0.9,음식료품,1.2382857142857144,LOW
조흥,2019,5,0.3268333333333333,5382849.0,1384116388.9047618,0.3889409605308684,소외주,13392.0,12.96,209196.0,0.83,음식료품,1.1608571428571428,LOW
조흥,2019,8,0.2838333333333333,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,13392.0,11.46,209196.0,0.73,음식료품,1.048571428571429,LOW
조흥,2019,9,0.19066666666666668,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,13392.0,11.31,209196.0,0.72,음식료품,1.1331428571428575,LOW
조흥,2019,10,0.14283333333333334,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,13392.0,11.16,209196.0,0.71,음식료품,1.0708571428571425,LOW
조흥,2020,1,0.21633333333333335,6434673.0,1482796763.9,0.4344625497397481,소외주,13392.0,10.27,209196.0,0.66,음식료품,1.0205714285714285,LOW
조흥,2020,5,0.6333333333333333,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,13076.0,11.47,215770.0,0.7,음식료품,1.1499999999999997,LOW
조흥,2020,8,0.7048333333333333,16197444.3,1596772035.0,1.0138335220437622,소외주,13076.0,11.59,215770.0,0.7,음식료품,1.2328571428571433,LOW
조흥,2020,9,0.3365,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,13076.0,11.47,215770.0,0.7,음식료품,1.1271428571428574,LOW
조흥,2020,10,0.3955,10847027.0,1611789923.5263157,0.6731917998729725,소외주,13076.0,11.85,215770.0,0.72,음식료품,1.0702857142857143,LOW
조흥,2021,1,1.2311666666666667,26477822.2,2129149293.35,1.2436685347301648,소외주,13076.0,13.0,215770.0,0.79,음식료품,1.1722857142857144,LOW
조흥,2021,2,0.39383333333333337,19095421.888888888,2133992453.2777777,0.8955554340315732,소외주,13076.0,13.35,215770.0,0.81,음식료품,1.250857142857143,LOW
조흥,2021,3,0.4788333333333334,15133624.5,2102071782.0454545,0.7202361547618774,소외주,13076.0,13.65,215770.0,0.83,음식료품,1.3165714285714285,LOW
조흥,2021,9,0.5890000000000001,14061364.421052631,2278255780.0526314,0.6175593717315779,소외주,12528.0,15.37,222051.0,0.87,음식료품,1.1980000000000002,LOW
진흥기업,2018,2,0.18336109309329954,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,,,,,건설업,0.913,HIGH
진흥기업,2018,6,0.4031706737391368,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,166.0,11.66,518.0,3.74,건설업,1.292857142857143,HIGH
진흥기업,2018,7,0.3561142239832245,5510769.181818182,1527309146.4545455,0.3608696312306022,소외주,166.0,11.45,518.0,3.67,건설업,1.206190476190476,HIGH
진흥기업,2018,10,0.40124914585574456,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,166.0,10.66,518.0,3.42,건설업,0.9590909090909091,HIGH
천일고속,2019,10,0.2481073592588965,4421096.380952381,1382344362.4761906,0.3197189769367066,소외주,,,43299.0,1.63,운수창고업,0.9295652173913043,HIGH
천일고속,2020,4,0.7846237808035151,10802955.45,1243969280.2,0.8701321292741879,소외주,,,43299.0,1.31,운수창고업,0.9712,HIGH
천일고속,2020,5,0.5748590140076405,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,506.0,115.81,35686.0,1.64,운수창고업,1.0692,HIGH
퍼시스,2017,1,0.2647478260869565,4111711.45,1332105848.55,0.3084809580932052,소외주,3150.0,10.24,30731.0,1.05,기타제조업,2.072307692307692,LOW
퍼시스,2017,2,0.1624869565217391,4484081.35,1347227097.25,0.332872062289318,소외주,3150.0,9.97,30731.0,1.02,기타제조업,2.2553846153846155,LOW
퍼시스,2017,3,0.3067913043478261,5025620.090909091,1382749052.590909,0.3634812135281776,소외주,3150.0,10.11,30731.0,1.04,기타제조업,2.297692307692308,LOW
퍼시스,2017,4,0.3028173913043478,4598756.05,1400871421.9,0.32783726157889626,소외주,3150.0,10.03,30731.0,1.03,기타제조업,2.3061538461538467,LOW
퍼시스,2017,5,0.20593913043478262,6208851.684210527,1500435875.631579,0.4137612507588453,소외주,2445.0,12.72,32013.0,0.97,기타제조업,1.669230769230769,LOW
퍼시스,2017,6,0.38742608695652175,6132872.19047619,1537018560.0952382,0.39906106450836776,소외주,2445.0,13.23,32013.0,1.01,기타제조업,1.6046153846153846,LOW
퍼시스,2017,7,0.33200869565217395,5310060.428571428,1567589319.857143,0.3387411617151975,소외주,2445.0,13.68,32013.0,1.04,기타제조업,1.517692307692308,LOW
퍼시스,2017,8,0.23462608695652173,4939218.2272727275,1539981849.409091,0.320802677188011,소외주,2445.0,14.19,32013.0,1.08,기타제조업,1.5130769230769232,LOW
퍼시스,2017,9,0.1509478260869565,5271438.952380952,1543381995.1904762,0.34141436809326026,소외주,2445.0,14.36,32013.0,1.1,기타제조업,1.4023076923076923,LOW
퍼시스,2017,10,0.08314782608695652,6202413.625,1615598492.5,0.3839944110923485,소외주,2445.0,13.78,32013.0,1.05,기타제조업,1.4446153846153846,LOW
퍼시스,2017,11,0.21322608695652176,6269779.636363637,1645791085.9545455,0.3812153047557505,소외주,2445.0,13.5,32013.0,1.03,기타제조업,1.6376923076923076,LOW
퍼시스,2017,12,0.3418260869565217,5520971.631578947,1604123875.631579,0.34413165406707064,소외주,2445.0,13.5,32013.0,1.03,기타제조업,1.5615384615384613,LOW
퍼시스,2018,1,0.2758260869565217,7142576.590909091,1638788275.2272727,0.43546683537567626,소외주,2445.0,14.15,32013.0,1.08,기타제조업,1.6400000000000001,LOW
퍼시스,2018,2,0.19356521739130433,6886748.222222222,1607400127.2222223,0.42888500986471795,소외주,2445.0,13.58,32013.0,1.04,기타제조업,1.543076923076923,LOW
퍼시스,2018,3,0.33323478260869566,6883677.857142857,1628916155.6190476,0.4228930866411998,소외주,2445.0,12.84,32013.0,0.98,기타제조업,1.5753846153846154,LOW
퍼시스,2018,4,0.3013913043478261,7812027.0,1638803401.1904762,0.4763979976332588,소외주,2445.0,12.6,32013.0,0.96,기타제조업,2.1149999999999998,LOW
퍼시스,2018,5,0.31784347826086956,9053263.1,1644402624.65,0.5506904628679582,소외주,2338.0,13.2,33427.0,0.92,기타제조업,1.8685714285714288,LOW
퍼시스,2018,6,0.3378695652173913,7546209.263157895,1599775900.2105262,0.47096295606117344,소외주,2338.0,13.26,33427.0,0.93,기타제조업,1.6492857142857142,LOW
퍼시스,2018,9,0.22425217391304347,6069409.294117647,1542969295.5882354,0.3931282063723475,소외주,2338.0,12.87,33427.0,0.9,기타제조업,1.7985714285714287,LOW
퍼시스,2018,10,0.40575652173913046,6101581.952380952,1441967973.857143,0.4244951731957202,소외주,2338.0,12.57,33427.0,0.88,기타제조업,1.4849999999999999,LOW
퍼시스,2018,11,0.34139130434782605,5292702.0,1396110029.2727273,0.379092720665869,소외주,2338.0,13.3,33427.0,0.93,기타제조업,1.4857142857142858,LOW
퍼시스,2018,12,0.15382608695652175,5249589.157894737,1371269442.0,0.38276591485349426,소외주,2338.0,13.13,33427.0,0.92,기타제조업,1.4857142857142855,LOW
퍼시스,2019,1,0.1817913043478261,5603161.363636363,1386157413.6363637,0.4032552534195176,소외주,2338.0,13.0,33427.0,0.91,기타제조업,1.5414285714285714,LOW
퍼시스,2019,2,0.16745217391304348,5618904.588235294,1458848750.7058823,0.3853572669702385,소외주,2338.0,13.24,33427.0,0.93,기타제조업,1.5714285714285716,LOW
퍼시스,2019,7,0.20938260869565217,4429029.478260869,1386277749.3913043,0.3196414166485545,소외주,4824.0,6.3,36572.0,0.83,기타제조업,1.4457142857142855,LOW
퍼시스,2019,8,0.21059999999999998,4662803.333333333,1297011945.4761906,0.3597976258187877,소외주,4824.0,6.33,36572.0,0.84,기타제조업,1.445714285714286,LOW
퍼시스,2019,9,0.3025478260869565,4520648.368421053,1366227666.631579,0.3305468144199756,소외주,4824.0,6.61,36572.0,0.87,기타제조업,1.5271428571428574,LOW
퍼시스,2019,12,0.23756521739130435,5065497.6,1442768030.8,0.3508687773816782,소외주,4824.0,6.12,36572.0,0.81,기타제조업,1.9386666666666668,LOW
퍼시스,2020,2,0.19641739130434782,7582885.65,1460014517.3,0.5216620675978796,소외주,4824.0,5.87,36572.0,0.77,기타제조업,1.6806666666666665,LOW
퍼시스,2020,3,0.25909565217391306,10096721.454545455,1203158162.5454545,0.8573532841063983,소외주,4824.0,5.7,36572.0,0.75,기타제조업,1.3760000000000001,LOW
퍼시스,2020,5,0.5843478260869566,9957334.47368421,1320678066.5789473,0.7521586946298098,소외주,3601.0,7.86,38601.0,0.73,기타제조업,1.348666666666667,LOW
퍼시스,2020,6,0.7614,13074635.409090908,1435652800.2272727,0.9104022837640375,소외주,3601.0,7.79,38601.0,0.73,기타제조업,1.2979999999999998,LOW
퍼시스,2020,7,0.712904347826087,13033438.304347826,1487005703.5217392,0.874744942823614,소외주,3601.0,7.98,38601.0,0.74,기타제조업,1.3206666666666664,LOW
퍼시스,2020,8,0.6457478260869566,16197444.3,1596772035.0,1.0138335220437622,소외주,3601.0,7.9,38601.0,0.74,기타제조업,1.3553333333333333,LOW
퍼시스,2020,9,0.37695652173913047,14195647.19047619,1613102538.0952382,0.8796248441518392,소외주,3601.0,7.94,38601.0,0.74,기타제조업,1.353333333333333,LOW
퍼시스,2020,10,0.15672173913043477,10847027.0,1611789923.5263157,0.6731917998729725,소외주,3601.0,8.16,38601.0,0.76,기타제조업,1.3173333333333332,LOW
