회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률
(주)엠앤씨생명과학,225860,16-Dec,0,0,,,#DIV/0!
(주)엠앤씨생명과학,225860,17-Dec,0,0,,,#DIV/0!
(주)엠에스씨,9780,16-Dec,31294836,135618091,31319298,135622094,23.07570898
(주)엠에스씨,9780,17-Dec,32089403,141954747,32121032,141954747,22.60537508
(주)엠에스오토텍,123040,16-Dec,84622721,747893634,23482529,222946522,11.31480697
(주)엠에스오토텍,123040,17-Dec,64515646,704192245,14244958,203039734,9.161652441
(주)엠투엔,33310,16-Dec,8563450,49727413,3008294,27614935,17.22078323
(주)엠투엔,33310,17-Dec,7717638,51170397,2254883,28613061,15.08223202
(주)엠플러스,259630,17-Dec,12312248,72109584,12312248,72109584,17.07435727
(주)엠피대산,65150,16-Dec,74924411,151260360,45907849,97057714,49.53340783
(주)엠피대산,65150,17-Dec,72033833,145213359,37905875,81521073,49.60551391
(주)연우,115960,16-Dec,45591418,234568387,45177286,235063011,19.43630111
(주)연우,115960,17-Dec,30554851,229295328,30061514,228721520,13.32554451
(주)연이비앤티,90740,16-Dec,18361321,398021215,5161712,142048778,4.613151337
(주)연이비앤티,90740,17-Dec,1545495,271957133,601646,41892571,0.568286253
(주)영우디에스피,143540,16-Dec,14804747,146159358,14804747,146159358,10.12918174
(주)영우디에스피,143540,17-Dec,8841090,258081454,8841090,258081454,3.425697532
(주)영현무역,242850,16-Dec,0,0,,,#DIV/0!
(주)영현무역,242850,17-Dec,0,0,,,#DIV/0!
(주)예림당,36000,16-Dec,75709125,452752394,19774007,35696333,16.72197122
(주)예림당,36000,17-Dec,116479354,643302706,14397071,26373896,18.10646107
(주)예선테크,250930,16-Dec,0,0,,,#DIV/0!
(주)예선테크,250930,17-Dec,0,0,,,#DIV/0!
(주)예스티,122640,16-Dec,10963478,52705412,10963478,52705412,20.80142738
(주)예스티,122640,17-Dec,28018228,150431280,28262822,150431280,18.6252673
(주)오공,45060,16-Dec,27315850,143111532,11749118,53268689,19.08710613
(주)오공,45060,17-Dec,27663646,149593867,11079951,56445230,18.4925001
(주)오디텍,80520,16-Dec,12733197,55721751,11544598,52997662,22.85139424
(주)오디텍,80520,17-Dec,7294732,48983308,5570481,44973784,14.89228126
(주)오르비텍,46120,16-Dec,4989591,41747970,4989591,41747970,11.95169729
(주)오르비텍,46120,17-Dec,7191721,47516202,7008464,47332946,15.13530269
(주)오리엔탈정공,14940,16-Dec,17336197,182955369,15209730,82027963,9.475642663
(주)오리엔탈정공,14940,17-Dec,13011418,100983082,10071331,47621915,12.88475034
(주)오리엔트정공,65500,16-Dec,4443901,71001875,4166538,52824038,6.258850206
(주)오리엔트정공,65500,17-Dec,12976022,97067185,5589570,61682435,13.36808315
(주)오리콤,10470,16-Dec,54236234,161929811,39502157,98148956,33.49366844
(주)오리콤,10470,17-Dec,53972100,167439882,39792831,100266090,32.23371837
(주)오스코텍,39200,16-Dec,2058313,3553891,1618534,4660728,57.91716741
(주)오스코텍,39200,17-Dec,2228534,3908491,2020388,3700345,57.01775954
(주)오스테오닉,226400,16-Dec,3997629,6640435,3997629,6640435,60.20131211
(주)오스테오닉,226400,17-Dec,4865760,8540412,4865760,8540412,56.97336381
(주)오스템,31510,16-Dec,34842002,199278597,33055307,191142538,17.48406629
(주)오스템,31510,17-Dec,29172507,179488801,26957720,168927130,16.25310707
(주)오이솔루션,138080,16-Dec,26630803,79719996,26625076,79590081,33.40542441
(주)오이솔루션,138080,17-Dec,22620301,76593767,22621078,76535200,29.53282217
(주)오킨스전자,80580,16-Dec,-641678,25087832,-842599,23335685,-2.557725992
(주)오킨스전자,80580,17-Dec,6362928,39319105,6045599,37111838,16.18278951
(주)오텍,67170,16-Dec,106233358,709690713,7366851,121690058,14.9689655
(주)오텍,67170,17-Dec,130692707,824117388,9676489,120168133,15.85850619
(주)오픈베이스,49480,16-Dec,35450229,156599517,16552142,47632719,22.63750852
(주)오픈베이스,49480,17-Dec,31024138,136597377,14795256,43174318,22.71210376
(주)옵투스제약,131030,16-Dec,25115038,44719857,25115038,44719857,56.16081912
(주)옵투스제약,131030,17-Dec,27680655,49808082,27680655,49808082,55.57462542
(주)옵트론텍,82210,16-Dec,43617941,138077754,42586309,121716274,31.58940505
(주)옵트론텍,82210,17-Dec,50094495,154613398,51717111,149943083,32.39984092
(주)와이비엠넷,57030,16-Dec,29306434,68386271,27595369,66293209,42.8542653
(주)와이비엠넷,57030,17-Dec,24312927,60928090,24371404,60986567,39.90429866
(주)와이솔,122990,16-Dec,76219263,435680523,46363248,288733460,17.49430121
(주)와이솔,122990,17-Dec,96612203,446122563,71212140,303437262,21.65597775
(주)와이어블,65530,16-Dec,12897824,93855995,12897824,93855995,13.74214188
(주)와이어블,65530,17-Dec,8532595,83104150,8532595,83104150,10.26735127
(주)와이엔텍,67900,16-Dec,12708628,58062572,11147732,50296582,21.88781441
(주)와이엔텍,67900,17-Dec,16486034,75231069,14784611,60524267,21.91386381
(주)와이오엠,66430,16-Dec,1312698,14579406,728801,6757985,9.003782459
(주)와이오엠,66430,17-Dec,2822691,30183891,2822691,30183891,9.351647208
(주)와이제이엠게임즈,193250,16-Dec,11369554,44038858,3945497,10973059,25.81709544
(주)와이제이엠게임즈,193250,17-Dec,5427546,35070797,819999,7368629,15.47596994
(주)와이즈버즈,273060,17-Dec,0,0,,,#DIV/0!
(주)와이지-원,19210,16-Dec,106127547,334715216,76753948,286412231,31.70681879
(주)와이지-원,19210,17-Dec,135573928,386598781,97112051,321777001,35.06837959
(주)와이지엔터테인먼트,122870,16-Dec,95006143,321839059,59741707,232498507,29.51976783
(주)와이지엔터테인먼트,122870,17-Dec,100666451,349860731,66264337,264116784,28.77329236
(주)와이티엔,40300,16-Dec,11639356,130755834,11571221,130687699,8.901595932
(주)와이티엔,40300,17-Dec,9016956,131050999,9016956,131050999,6.880493906
(주)우리기술,32820,16-Dec,12108975,31453885,12108975,31453885,38.49754967
(주)우리기술,32820,17-Dec,13211332,30179282,13211332,30179282,43.77616406
(주)우리넷,115440,16-Dec,12928536,43401496,12928536,43401496,29.78822665
(주)우리넷,115440,17-Dec,15218052,51667560,15218052,51667560,29.45378493
(주)우리로,46970,16-Dec,5965300,42224403,2686447,17534142,14.12761241
(주)우리로,46970,17-Dec,5258441,41059215,1414464,16614481,12.80696915
(주)우정바이오,215380,16-Dec,0,0,,,#DIV/0!
(주)우정바이오,215380,17-Dec,5879426,28932073,5879426,28932073,20.32148198
(주)우주일렉트로닉스,65680,16-Dec,54299973,218020720,50682473,215474715,24.90587729
(주)우주일렉트로닉스,65680,17-Dec,41956181,207604485,37703430,203962020,20.20966984
(주)원익,32940,16-Dec,25358065,64804004,8145668,34470892,39.13039849
(주)원익,32940,17-Dec,29533977,67244202,4866589,21897944,43.92048106
(주)원익머트리얼즈,104830,16-Dec,48397595,175041473,40747226,162648821,27.64921602
(주)원익머트리얼즈,104830,17-Dec,68779873,203032359,64726257,193215683,33.87631082
(주)원익아이피에스,240810,16-Dec,93043645,244089918,93043645,244089918,38.11859407
(주)원익아이피에스,240810,17-Dec,251226286,630860973,251200450,630801620,39.82276551
(주)원익큐브,14190,16-Dec,19681659,207706652,19576128,205995823,9.475699892
(주)원익큐브,14190,17-Dec,22822102,240166460,21806142,237077272,9.502618309
(주)원익큐엔씨,74600,16-Dec,40150548,138956393,31629304,105724111,28.89435105
(주)원익큐엔씨,74600,17-Dec,56872894,197261196,47256230,155263105,28.83126289
(주)원익테라세미콘,123100,16-Dec,43787383,172388603,44258298,172388603,25.4003932
(주)원익테라세미콘,123100,17-Dec,87983588,361142430,88574122,361142430,24.36257296
(주)원익피앤이,131390,16-Dec,10822882,46821029,9596959,45685071,23.11542961
(주)원익피앤이,131390,17-Dec,20099469,73627902,17955361,69782248,27.29871211
(주)원익홀딩스,30530,16-Dec,85770390,294905605,32735561,114005356,29.08401487
(주)원익홀딩스,30530,17-Dec,139844069,481986655,66302717,272596927,29.01409563
(주)원일특강,12620,16-Dec,19832405,206402010,19250587,203622625,9.60862978
(주)원일특강,12620,17-Dec,20882035,233964615,19941039,226994398,8.925296246
(주)원풍,8370,16-Dec,12368087,75029146,12431170,73721755,16.48437662
(주)원풍,8370,17-Dec,8275847,71268328,8540711,70377195,11.61223678
(주)월덱스,101160,16-Dec,17511382,69470429,13537086,45787106,25.2069582
(주)월덱스,101160,17-Dec,24721348,88763719,18864991,65128388,27.85073483
(주)웨이브일렉트로닉스,95270,16-Dec,10108602,44710151,4597743,29470209,22.60918779
(주)웨이브일렉트로닉스,95270,17-Dec,19954384,55318246,11734309,32681562,36.07197524
(주)웰크론,65950,16-Dec,59902287,251495030,41116861,92544785,23.81847745
(주)웰크론,65950,17-Dec,63561461,378624679,42365079,99646929,16.78745854
(주)웰크론한텍,76080,16-Dec,11037606,132335965,3994611,89079657,8.340594335
(주)웰크론한텍,76080,17-Dec,13807799,251911709,12942687,171346300,5.481205719
(주)웹스,196700,16-Dec,8871662,27252214,8485997,26604035,32.55391287
(주)웹스,196700,17-Dec,7814824,30683429,8247277,29486071,25.46920033
(주)웹젠,69080,16-Dec,219993269,219993269,211393922,211393922,100
(주)웹젠,69080,17-Dec,166267380,166267380,159153331,159153331,100
(주)위니아,71460,16-Dec,117345285,445386596,115961380,443897186,26.34683802
(주)위니아,71460,17-Dec,135053350,494925888,129367610,483456520,27.28759058
(주)위닉스,44340,16-Dec,43315426,213152600,34444323,165009066,20.32132191
(주)위닉스,44340,17-Dec,62644017,260728203,52654721,208197354,24.02655957
(주)위메이드,112040,16-Dec,107978511,107978511,55618719,55618719,100
(주)위메이드,112040,17-Dec,109568499,109568499,43973609,43973609,100
(주)위메이드맥스,101730,16-Dec,31507434,31507434,9009405,9009405,100
(주)위메이드맥스,101730,17-Dec,32167674,32167674,11750904,11750904,100
(주)위메이드플레이,123420,16-Dec,77291998,77291998,77299922,77299922,100
(주)위메이드플레이,123420,17-Dec,72654464,72654464,65095069,65095069,100
(주)위지트,36090,16-Dec,9685196,32216112,9685196,32216112,30.06320564
(주)위지트,36090,17-Dec,10249235,39171022,10249235,39171022,26.16534999
(주)윈스,136540,16-Dec,28038752,73562031,28038752,73562031,38.11579373
(주)윈스,136540,17-Dec,30205030,71987776,28303758,67235063,41.95855419
(주)윈팩,97800,16-Dec,-6555738,34738711,-6555738,34738711,-18.87156377
(주)윈팩,97800,17-Dec,-898250,47151571,-898250,47151571,-1.905026664
(주)윈하이텍,192390,16-Dec,8873548,64581333,8873548,64581333,13.7401128
(주)윈하이텍,192390,17-Dec,10825677,68571220,10825677,68571220,15.78749365
(주)유니온커뮤니티,203450,16-Dec,16931025,40564137,16447957,39966078,41.73890104
(주)유니온커뮤니티,203450,17-Dec,15033990,37341656,14766714,37074380,40.26064082
(주)유니크,11320,16-Dec,32655829,254677538,27107475,238566877,12.82242213
(주)유니크,11320,17-Dec,25925667,235151805,22251942,223767756,11.02507676
(주)유니테스트,86390,16-Dec,36124131,116771769,33626181,112442901,30.93567162
(주)유니테스트,86390,17-Dec,61520458,168553717,58218942,163843820,36.49902185
(주)유니테크노,241690,16-Dec,16509359,68308924,13886751,63622897,24.16867085
(주)유니테크노,241690,17-Dec,12930149,66136338,10947130,62882858,19.55074833
(주)유니트론텍,142210,16-Dec,16382600,148416765,16262076,148319833,11.03824086
(주)유니트론텍,142210,17-Dec,13909962,177323688,13573858,177054402,7.844390198
(주)유라테크,48430,16-Dec,19283535,211190391,16417146,201703205,9.130877077
(주)유라테크,48430,17-Dec,11014668,193904099,9662878,188994175,5.680471974
(주)유바이오로직스,206650,16-Dec,-4311187,4844900,-4311187,4844900,-88.98402444
(주)유바이오로직스,206650,17-Dec,-562244,11567747,-562244,11567747,-4.860445167
(주)유비케어,32620,16-Dec,37534538,68244069,37534538,68244069,55.00043967
(주)유비케어,32620,17-Dec,42478721,82091101,42270730,81883110,51.74582931
(주)유비쿼스,264450,17-Dec,27098683,76227795,27098683,76227795,35.54960891
(주)유비쿼스홀딩스,78070,16-Dec,54894431,120672461,48780199,113012531,45.49043796
(주)유비쿼스홀딩스,78070,17-Dec,6628196,7773042,5651555,5651555,85.27158351
(주)유성티엔에스,24800,16-Dec,30668762,440738344,28637406,418655040,6.958496445
(주)유성티엔에스,24800,17-Dec,26680802,433582956,23611619,372406090,6.153563379
(주)유신,54930,16-Dec,17546558,151636158,17546558,151636158,11.5714868
(주)유신,54930,17-Dec,17987591,148484811,17987591,148484811,12.11409496
(주)유쎌,252370,16-Dec,0,0,,,#DIV/0!
(주)유쎌,252370,17-Dec,0,0,,,#DIV/0!
(주)유씨아이,38340,16-Dec,11340326,23179702,6948231,16668766,48.92351938
(주)유씨아이,38340,17-Dec,8007858,19382735,6696403,15909320,41.31438623
(주)유아이디,69330,16-Dec,3421759,19242854,3421759,19242854,17.78197247
(주)유아이디,69330,17-Dec,-892224,8921891,-892224,8921891,-10.00039117
(주)유에스티,263770,17-Dec,0,0,,,#DIV/0!
(주)유진로봇,56080,16-Dec,13133937,60281451,5144210,36890187,21.7876922
(주)유진로봇,56080,17-Dec,15657864,64954553,6429153,36195748,24.105876
(주)유진테크,84370,16-Dec,66475544,141054669,66207398,141008292,47.12750345
(주)유진테크,84370,17-Dec,63689927,130154065,62424602,118792863,48.9342588
(주)유테크,178780,16-Dec,-6153055,28350453,-4965179,25956898,-21.70355091
(주)유테크,178780,17-Dec,933741,31989693,1550521,20919273,2.918880778
(주)유티아이,179900,16-Dec,17728080,38881709,17774400,38851684,45.59490942
(주)유티아이,179900,17-Dec,25355834,50909072,24574770,50394551,49.806121
(주)육일씨엔에쓰,191410,16-Dec,-1940856,43222815,5081796,43590064,-4.490350756
(주)육일씨엔에쓰,191410,17-Dec,29979991,148342591,13970588,118733181,20.20996856
(주)율호,72770,16-Dec,8406105,60803796,8406105,60803796,13.82496744
(주)율호,72770,17-Dec,3788190,56398147,3788190,56398147,6.716869616
(주)이건홀딩스,39020,16-Dec,25724541,162587990,20526712,132303534,15.82191956
(주)이건홀딩스,39020,17-Dec,32212518,206987239,11944333,38292389,15.56256229
(주)이글루코퍼레이션,67920,16-Dec,58104577,58104577,58056147,58056147,100
(주)이글루코퍼레이션,67920,17-Dec,60091644,60091644,60033154,60033154,100
(주)이글벳,44960,16-Dec,8486191,28845694,8486191,28845694,29.41926445
(주)이글벳,44960,17-Dec,10406929,34156184,10406929,34156184,30.46865247
(주)이노와이어리스,73490,16-Dec,16580732,52708496,5075055,38664485,31.45741817
(주)이노와이어리스,73490,17-Dec,20760810,60670951,12543009,42569418,34.21869883
(주)이노인스트루먼트,215790,16-Dec,0,0,,,#DIV/0!
(주)이노인스트루먼트,215790,17-Dec,40841404,68524872,9896886,25296400,59.60084683
(주)이녹스,88390,16-Dec,63175342,232537090,46102795,179245818,27.1678561
(주)이녹스,88390,17-Dec,10402867,46130094,2739562,2739562,22.55115067
(주)이녹스첨단소재,272290,17-Dec,53167830,193104083,52622612,192346321,27.53325003
(주)이라이콤,41520,16-Dec,25242319,306022430,19707580,273537246,8.248519234
(주)이라이콤,41520,17-Dec,19844001,344006411,16118963,272139135,5.768497437
(주)이랜시스,264850,17-Dec,0,0,,,#DIV/0!
(주)이랜텍,54210,16-Dec,63132196,602202164,17956148,201876266,10.48355515
(주)이랜텍,54210,17-Dec,53520604,589202026,14857502,150807798,9.083574332
(주)이루온,65440,16-Dec,13752971,52553155,7139052,20412457,26.1696391
(주)이루온,65440,17-Dec,10723560,34944446,3771052,11283713,30.68745173
(주)이매진아시아,36260,16-Dec,2440871,32103084,265415,21369545,7.603229023
(주)이매진아시아,36260,17-Dec,2414269,30211238,-1242178,8727402,7.991294498
(주)이미지스테크놀로지,115610,16-Dec,6999302,45034794,6552820,42757399,15.54198738
(주)이미지스테크놀로지,115610,17-Dec,2174101,27618911,1612777,24699565,7.871783938
(주)이브이수성,84180,16-Dec,6287855,28127090,6287855,28127090,22.35515654
(주)이브이수성,84180,17-Dec,5028955,26355801,5028955,26346801,19.0810175
(주)이브이첨단소재,131400,16-Dec,3754415,60852375,2856216,58584984,6.169709892
(주)이브이첨단소재,131400,17-Dec,15741671,87080093,14652279,81911819,18.07723265
(주)이상네트웍스,80010,16-Dec,12763760,38756402,10230047,32617067,32.93329448
(주)이상네트웍스,80010,17-Dec,16735821,51095595,11866147,39909808,32.75394092
(주)이수앱지스,86890,16-Dec,11636520,19054717,11636520,19054717,61.06897311
(주)이수앱지스,86890,17-Dec,10198059,19458890,10198059,19458890,52.40822575
(주)이스트소프트,47560,16-Dec,22300202,50497446,8721686,20524871,44.16104925
(주)이스트소프트,47560,17-Dec,58522219,58522219,20921093,20921093,100
(주)이십일스토어,270020,16-Dec,0,0,,,#DIV/0!
(주)이십일스토어,270020,17-Dec,0,0,,,#DIV/0!
(주)이엔에프테크놀로지,102710,16-Dec,80152117,334284650,69336333,289235634,23.97720535
(주)이엔에프테크놀로지,102710,17-Dec,82678071,387027301,72065688,331762967,21.36233563
(주)이엔코퍼레이션,66980,16-Dec,23477074,23477074,20322229,20322229,100
(주)이엔코퍼레이션,66980,17-Dec,76200362,76200362,23868361,23868361,100
(주)이엘피,63760,16-Dec,15752224,30914030,15752224,30914030,50.95493535
(주)이엘피,63760,17-Dec,24186006,45634187,24120098,45548002,52.99975214
(주)이엠네트웍스,87730,16-Dec,3801180,18302905,3801180,18302905,20.7681786
(주)이엠네트웍스,87730,17-Dec,3399893,16336622,3399893,16336622,20.8114811
(주)이엠넷,123570,16-Dec,27313009,27313009,18713678,18713678,100
(주)이엠넷,123570,17-Dec,28809795,28809795,19368550,19368550,100
(주)이엠앤아이,83470,16-Dec,15929590,124449341,16244370,79807063,12.80005974
