,Unnamed: 0,회사명,거래소코드,회계년도,유동자산(*)(IFRS연결),유동자산(*)(IFRS),유동자산증가율2019
1361,1361,(주)제이에스티나,26040,18-Dec,71359554,70653851.0,
1362,1362,(주)제이에스티나,26040,19-Dec,40727231,40112116.0,-42.92672989520086
1363,1363,(주)제이엘케이,322510,18-Dec,7656999,7656999.0,
1364,1364,(주)제이엘케이,322510,19-Dec,36626972,36098404.0,378.34630773753526
1365,1365,(주)제이와이피엔터테인먼트,35900,18-Dec,82595694,65160011.0,
1366,1366,(주)제이와이피엔터테인먼트,35900,19-Dec,116257543,87433470.0,40.75496841276012
1367,1367,(주)제이웨이,58420,18-Dec,9337853,4430499.0,
1368,1368,(주)제이웨이,58420,19-Dec,12175770,7732233.0,30.391536469893033
1369,1369,(주)제이티,89790,18-Dec,18893281,18893281.0,
1370,1370,(주)제이티,89790,19-Dec,38150792,38149634.0,101.92782820516987
1371,1371,(주)제일바이오,52670,18-Dec,22942398,22942398.0,
1372,1372,(주)제일바이오,52670,19-Dec,28098884,28098884.0,22.47579350685138
1373,1373,(주)제일테크노스,38010,18-Dec,60564292,57187084.0,
1374,1374,(주)제일테크노스,38010,19-Dec,65000599,63333448.0,7.324954776983117
1375,1375,(주)제주반도체,80220,18-Dec,161057264,118252556.0,
1376,1376,(주)제주반도체,80220,19-Dec,170667946,122160838.0,5.967245289849199
1377,1377,(주)제테마,216080,18-Dec,21879546,21879546.0,
1378,1378,(주)제테마,216080,19-Dec,22277092,22277092.0,1.816975544190913
1379,1379,(주)젬백스&카엘,82270,18-Dec,107172637,101471833.0,
1380,1380,(주)젬백스&카엘,82270,19-Dec,110816123,104947263.0,3.3996420186992227
1381,1381,(주)젬백스링크,64800,18-Dec,65632619,54127602.0,
1382,1382,(주)젬백스링크,64800,19-Dec,59000829,55389777.0,-10.104411649335521
1383,1383,(주)조이시티,67000,18-Dec,38716380,36723364.0,
1384,1384,(주)조이시티,67000,19-Dec,39158477,38138400.0,1.1418861990712958
1385,1385,(주)좋은사람들,33340,18-Dec,82775526,82633488.0,
1386,1386,(주)좋은사람들,33340,19-Dec,75404652,75211168.0,-8.904653774111926
1387,1387,(주)중앙디앤엠,51980,18-Dec,10600953,10787872.0,
1388,1388,(주)중앙디앤엠,51980,19-Dec,22295396,20901007.0,110.31501601789952
1389,1389,(주)중앙백신연구소,72020,18-Dec,47328532,47328532.0,
1390,1390,(주)중앙백신연구소,72020,19-Dec,42350069,42350069.0,-10.518946583849253
1391,1391,(주)중앙에너비스,440,18-Dec,4174206,4174206.0,
1392,1392,(주)중앙에너비스,440,19-Dec,4675590,4585376.0,12.011481944111058
1393,1393,(주)지노믹트리,228760,18-Dec,7562046,7562046.0,
1394,1394,(주)지노믹트리,228760,19-Dec,102058117,91488575.0,1249.6098410403745
1395,1395,(주)지니뮤직,43610,18-Dec,136401244,134842489.0,
1396,1396,(주)지니뮤직,43610,19-Dec,146412140,146412140.0,7.339299632780483
1397,1397,(주)지니틱스,303030,18-Dec,0,,
1398,1398,(주)지니틱스,303030,19-Dec,31685721,31685721.0,inf
1399,1399,(주)지란지교시큐리티,208350,18-Dec,51063355,11407726.0,
1400,1400,(주)지란지교시큐리티,208350,19-Dec,51430898,11018287.0,0.7197784007729302
1401,1401,(주)지씨셀,144510,18-Dec,36017759,36017759.0,
1402,1402,(주)지씨셀,144510,19-Dec,22865564,18479146.0,-36.515861522644975
1403,1403,(주)지어소프트,51160,18-Dec,16629851,9629519.0,
1404,1404,(주)지어소프트,51160,19-Dec,19445388,10244387.0,16.930620725345037
1405,1405,(주)지에스이,53050,18-Dec,34331210,34331210.0,
1406,1406,(주)지에스이,53050,19-Dec,34464721,34464721.0,0.38889104112556083
1407,1407,(주)지에스홈쇼핑,28150,18-Dec,733522904,710949587.0,
1408,1408,(주)지에스홈쇼핑,28150,19-Dec,671073659,642133692.0,-8.513605322949802
1409,1409,(주)지엔씨에너지,119850,18-Dec,76113257,52493797.0,
1410,1410,(주)지엔씨에너지,119850,19-Dec,87966638,59153460.0,15.573346178051484
1411,1411,(주)지엔코,65060,18-Dec,131409000,49816614.0,
1412,1412,(주)지엔코,65060,19-Dec,118704736,46238902.0,-9.667727476809052
1413,1413,(주)지유온,111820,18-Dec,26588432,17689263.0,
1414,1414,(주)지유온,111820,19-Dec,16946514,16946514.0,-36.26358259862785
1415,1415,(주)지티지웰니스,219750,18-Dec,19932870,18887416.0,
1416,1416,(주)지티지웰니스,219750,19-Dec,19671046,18564746.0,-1.3135288596173078
1417,1417,(주)진로발효,18120,18-Dec,78986060,77650011.0,
1418,1418,(주)진로발효,18120,19-Dec,55138123,53424060.0,-30.19258967974855
1419,1419,(주)진매트릭스,109820,18-Dec,19136478,18140450.0,
1420,1420,(주)진매트릭스,109820,19-Dec,15766975,15766975.0,-17.607748928512347
1421,1421,(주)진바이오텍,86060,18-Dec,48130967,24220023.0,
1422,1422,(주)진바이오텍,86060,19-Dec,43862124,22918113.0,-8.869223425326156
1423,1423,(주)진성티이씨,36890,18-Dec,161317099,99333373.0,
1424,1424,(주)진성티이씨,36890,19-Dec,171700164,105577357.0,6.436431763504502
1425,1425,(주)차바이오텍,85660,18-Dec,463557881,68453348.0,
1426,1426,(주)차바이오텍,85660,19-Dec,509150269,88411585.0,9.835317199579663
1427,1427,(주)창해에탄올,4650,18-Dec,127411483,38405437.0,
1428,1428,(주)창해에탄올,4650,19-Dec,50127129,35262933.0,-60.65729099158197
1429,1429,(주)천보,278280,18-Dec,71926007,51842114.0,
1430,1430,(주)천보,278280,19-Dec,153243759,130309198.0,113.05750922611347
1431,1431,(주)체리부로,66360,18-Dec,73148168,54265433.0,
1432,1432,(주)체리부로,66360,19-Dec,63812703,46668406.0,-12.762404384481641
1433,1433,(주)초록뱀미디어,47820,18-Dec,64021137,64019845.0,
1434,1434,(주)초록뱀미디어,47820,19-Dec,32309151,18131215.0,-49.533618873404265
1435,1435,(주)초록뱀이앤엠,131100,18-Dec,31542214,31458339.0,
1436,1436,(주)초록뱀컴퍼니,52300,18-Dec,17869926,15641530.0,
1437,1437,(주)초록뱀컴퍼니,52300,19-Dec,17260649,14881259.0,-3.4095104814647836
1438,1438,(주)칩스앤미디어,94360,18-Dec,23836796,23789445.0,
1439,1439,(주)칩스앤미디어,94360,19-Dec,26614731,26569320.0,11.653978160487677
1440,1440,(주)카나리아바이오,16790,18-Dec,71742557,71742557.0,
1441,1441,(주)카나리아바이오,16790,19-Dec,74904402,74904402.0,4.407209795993183
1442,1442,(주)카스,16920,18-Dec,71910271,59615312.0,
1443,1443,(주)카스,16920,19-Dec,70507312,54633953.0,-1.9509855553179634
1444,1444,(주)카이노스메드,284620,18-Dec,0,,
1445,1445,(주)카이노스메드,284620,19-Dec,0,,
1446,1446,(주)캐리소프트,317530,18-Dec,3754571,3657991.0,
1447,1447,(주)캐리소프트,317530,19-Dec,9224095,8684751.0,145.67640350921582
1448,1448,(주)캐스텍코리아,71850,18-Dec,126052283,96642192.0,
1449,1449,(주)캐스텍코리아,71850,19-Dec,122587413,101594598.0,-2.748756244264139
1450,1450,(주)캠시스,50110,18-Dec,200770124,121327471.0,
1451,1451,(주)캠시스,50110,19-Dec,275018436,179010196.0,36.98175332102698
1452,1452,(주)컴투스,78340,18-Dec,774006572,768667582.0,
1453,1453,(주)컴투스,78340,19-Dec,765543167,754393112.0,-1.093453893825591
1454,1454,(주)컴투스홀딩스,63080,18-Dec,37777149,15099292.0,
1455,1455,(주)컴투스홀딩스,63080,19-Dec,35522622,15077046.0,-5.967964919745528
1456,1456,(주)케스피온,79190,18-Dec,53772098,49142952.0,
1457,1457,(주)케스피온,79190,19-Dec,16003499,22387446.0,-70.23828417481496
1458,1458,(주)케어랩스,263700,18-Dec,51121130,46325041.0,
1459,1459,(주)케어랩스,263700,19-Dec,47539930,41594735.0,-7.005322456682784
1460,1460,(주)케어젠,214370,18-Dec,166013251,165790333.0,
1461,1461,(주)케어젠,214370,19-Dec,177457905,177289819.0,6.893819578293781
1462,1462,(주)케이비지,318000,18-Dec,11607487,11607487.0,
1463,1463,(주)케이비지,318000,19-Dec,18208302,18208302.0,56.8668739409314
1464,1464,(주)케이사인,192250,18-Dec,49037977,44072768.0,
1465,1465,(주)케이사인,192250,19-Dec,44098763,39164051.0,-10.072222188121671
1466,1466,(주)케이씨씨건설,21320,18-Dec,718352738,718134674.0,
1467,1467,(주)케이씨씨건설,21320,19-Dec,805934051,805934051.0,12.191964806014276
1468,1468,(주)케이씨아이,36670,18-Dec,35299510,35299510.0,
1469,1469,(주)케이씨아이,36670,19-Dec,42315220,42315220.0,19.87480846051404
1470,1470,(주)케이씨에스,115500,18-Dec,22639010,22639010.0,
1471,1471,(주)케이씨에스,115500,19-Dec,30299851,30299851.0,33.83911663981773
1472,1472,(주)케이씨티,89150,18-Dec,10104794,10104794.0,
1473,1473,(주)케이씨티,89150,19-Dec,6496413,6496413.0,-35.70959487150357
1474,1474,(주)케이씨피드,25880,18-Dec,51191386,50218054.0,
1475,1475,(주)케이씨피드,25880,19-Dec,51894551,51197447.0,1.3736002381338208
1476,1476,(주)케이아이엔엑스,93320,18-Dec,46422458,40730624.0,
1477,1477,(주)케이아이엔엑스,93320,19-Dec,55291999,48854043.0,19.10614254850529
1478,1478,(주)케이에스피,73010,18-Dec,16716403,16716403.0,
1479,1479,(주)케이에스피,73010,19-Dec,20364017,20364017.0,21.820567498881193
1480,1480,(주)케이에이치바텍,60720,18-Dec,141621065,148460898.0,
1481,1481,(주)케이에이치바텍,60720,19-Dec,123263166,91883633.0,-12.962689554693007
1482,1482,(주)케이엑스이노베이션,122450,18-Dec,129020696,13358335.0,
1483,1483,(주)케이엑스이노베이션,122450,19-Dec,141638775,16680667.0,9.779887561604838
1484,1484,(주)케이엑스하이텍,52900,18-Dec,23207405,23992703.0,
1485,1485,(주)케이엑스하이텍,52900,19-Dec,28605032,29467998.0,23.258210041148498
1486,1486,(주)케이엔더블유,105330,18-Dec,42957323,28412813.0,
1487,1487,(주)케이엔더블유,105330,19-Dec,40232477,21962008.0,-6.343146662095311
1488,1488,(주)케이엔엔,58400,18-Dec,54353534,52279046.0,
1489,1489,(주)케이엔엔,58400,19-Dec,57712888,54755654.0,6.180562242742127
1490,1490,(주)케이엔제이,272110,18-Dec,28229726,28121004.0,
1491,1491,(주)케이엔제이,272110,19-Dec,28734083,28197140.0,1.786616703258126
1492,1492,(주)케이엘넷,39420,18-Dec,13471610,12194082.0,
1493,1493,(주)케이엘넷,39420,19-Dec,15357921,14001944.0,14.002120013866204
1494,1494,(주)케이엠,83550,18-Dec,66905340,39685597.0,
1495,1495,(주)케이엠,83550,19-Dec,72468944,43995711.0,8.315635194440386
1496,1496,(주)케이엠더블유,32500,18-Dec,173106879,173324019.0,
1497,1497,(주)케이엠더블유,32500,19-Dec,313297352,261107149.0,80.98492319302922
1498,1498,(주)케이지모빌리언스,46440,18-Dec,331884710,315380259.0,
1499,1499,(주)케이지모빌리언스,46440,19-Dec,308975279,296706969.0,-6.902828093526814
1500,1500,(주)케이지이니시스,35600,18-Dec,540055752,200796556.0,
1501,1501,(주)케이지이니시스,35600,19-Dec,564447207,236447171.0,4.5164698106946455
1502,1502,(주)케이티서브마린,60370,18-Dec,18300585,18300585.0,
1503,1503,(주)케이티서브마린,60370,19-Dec,21184339,21184339.0,15.757714849006188
1504,1504,(주)케이티알파,36030,18-Dec,161162626,161162626.0,
1505,1505,(주)케이티알파,36030,19-Dec,115693847,115693847.0,-28.212979726453447
1506,1506,(주)케이프,64820,18-Dec,36148426,69846134.0,
1507,1507,(주)케이프,64820,19-Dec,42960199,72083750.0,18.843899316667347
1508,1508,(주)케이피에스,256940,18-Dec,25468556,25412968.0,
1509,1509,(주)케이피에스,256940,19-Dec,26601441,26585587.0,4.4481713058251104
1510,1510,(주)케이피에프,24880,18-Dec,269746976,214370814.0,
1511,1511,(주)케이피에프,24880,19-Dec,280892976,231069403.0,4.132020371564793
1512,1512,(주)케이피엠테크,42040,18-Dec,56785576,37407154.0,
1513,1513,(주)케이피엠테크,42040,19-Dec,50175595,39085081.0,-11.640246459769998
1514,1514,(주)케이피티유,54410,18-Dec,14892714,14892714.0,
1515,1515,(주)케이피티유,54410,19-Dec,11807177,11807177.0,-20.718433188201967
1516,1516,(주)케일럼,258610,18-Dec,30888544,28260328.0,
1517,1517,(주)케일럼,258610,19-Dec,23321692,23321692.0,-24.497276401244427
1518,1518,(주)켐온,217600,18-Dec,17696482,17696482.0,
1519,1519,(주)켐온,217600,19-Dec,18360768,18360768.0,3.753774337746907
1520,1520,(주)켐트로닉스,89010,18-Dec,110002905,109134108.0,
1521,1521,(주)켐트로닉스,89010,19-Dec,137738030,111977691.0,25.213084145368715
1522,1522,(주)켐트로스,220260,18-Dec,34167418,34167418.0,
1523,1523,(주)켐트로스,220260,19-Dec,21134303,21134303.0,-38.144863624169666
1524,1524,(주)코너스톤네트웍스,33110,18-Dec,35559217,29821591.0,
1525,1525,(주)코너스톤네트웍스,33110,19-Dec,34576545,18579700.0,-2.763480421967668
1526,1526,(주)코다코,46070,18-Dec,110592388,112446133.0,
1527,1527,(주)코다코,46070,19-Dec,79574585,112470445.0,-28.046960157872714
1528,1528,(주)코데즈컴바인,47770,18-Dec,11325296,10672107.0,
1529,1529,(주)코데즈컴바인,47770,19-Dec,24933874,24944783.0,120.16090352075568
1530,1530,(주)코디,80530,18-Dec,22156642,8674252.0,
1531,1531,(주)코디,80530,19-Dec,33955995,23791573.0,53.25424764276103
1532,1532,(주)코디엠,224060,18-Dec,41411536,34680386.0,
1533,1533,(주)코디엠,224060,19-Dec,22953173,16502998.0,-44.572997727010176
1534,1534,(주)코렌텍,104540,18-Dec,39025082,36224940.0,
1535,1535,(주)코렌텍,104540,19-Dec,36621581,34788377.0,-6.158862138970012
1536,1536,(주)코리아나화장품,27050,18-Dec,38009704,32255093.0,
1537,1537,(주)코리아나화장품,27050,19-Dec,38183955,30317657.0,0.4584381925205161
1538,1538,(주)코리아센터,290510,18-Dec,73048200,20984424.0,
1539,1539,(주)코리아센터,290510,19-Dec,123354009,65491263.0,68.86659630216761
1540,1540,(주)코리아에스이,101670,18-Dec,21888020,21693313.0,
1541,1541,(주)코리아에스이,101670,19-Dec,20511200,18648750.0,-6.290290304924795
1542,1542,(주)코맥스,36690,18-Dec,70704587,67124599.0,
1543,1543,(주)코맥스,36690,19-Dec,76952225,73455721.0,8.836255560052987
1544,1544,(주)코메론,49430,18-Dec,96854671,76747689.0,
1545,1545,(주)코메론,49430,19-Dec,102816185,88780271.0,6.15511253969363
1546,1546,(주)코미코,183300,18-Dec,116962656,53898447.0,
1547,1547,(주)코미코,183300,19-Dec,119808828,48180684.0,2.4334023331344268
1548,1548,(주)코미팜,41960,18-Dec,48743115,43153308.0,
1549,1549,(주)코미팜,41960,19-Dec,46909364,52429319.0,-3.762071833119407
1550,1550,(주)코세스,89890,18-Dec,21202780,21202780.0,
1551,1551,(주)코세스,89890,19-Dec,16896367,16896367.0,-20.310605496071744
1552,1552,(주)코센,9730,18-Dec,32631602,32631595.0,
1553,1553,(주)코센,9730,19-Dec,32638370,31104686.0,0.020740630509030744
1554,1554,(주)코스나인,82660,18-Dec,61237170,53813912.0,
1555,1555,(주)코스나인,82660,19-Dec,10359712,10359712.0,-83.08264082092624
1556,1556,(주)코스메카코리아,241710,18-Dec,122449782,50196100.0,
1557,1557,(주)코스메카코리아,241710,19-Dec,138459672,59013390.0,13.074657821767289
1558,1558,(주)코스온,69110,18-Dec,129903382,106755301.0,
1559,1559,(주)코스온,69110,19-Dec,95604973,76595011.0,-26.403014665160907
1560,1560,(주)코썬바이오,204990,18-Dec,25297143,24635106.0,
1561,1561,(주)코썬바이오,204990,19-Dec,5173126,3592144.0,-79.55055240823044
1562,1562,(주)코아시아,45970,18-Dec,134732393,4092178.0,
1563,1563,(주)코아시아,45970,19-Dec,133696308,42218106.0,-0.7689947286841359
1564,1564,(주)코아시아옵틱스,196450,18-Dec,15384954,15311943.0,
1565,1565,(주)코아시아옵틱스,196450,19-Dec,35572594,37523250.0,131.21677191885007
1566,1566,(주)코엔텍,29960,18-Dec,114519287,113495246.0,
1567,1567,(주)코엔텍,29960,19-Dec,118208593,118208593.0,3.2215586532598595
1568,1568,(주)코원플레이,56000,18-Dec,20281730,10935453.0,
1569,1569,(주)코원플레이,56000,19-Dec,18675445,12410398.0,-7.919861865827027
1570,1570,(주)코윈테크,282880,18-Dec,26739686,26739686.0,
1571,1571,(주)코윈테크,282880,19-Dec,89227829,88967402.0,233.69063870084338
1572,1572,(주)코이즈,121850,18-Dec,14887486,11949311.0,
1573,1573,(주)코이즈,121850,19-Dec,17916283,13802159.0,20.344583363504086
1574,1574,(주)코콤,15710,18-Dec,74380442,74379714.0,
1575,1575,(주)코콤,15710,19-Dec,73917417,73916810.0,-0.622509073016797
1576,1576,(주)코텍,52330,18-Dec,252552953,252552953.0,
1577,1577,(주)코텍,52330,19-Dec,242090363,237603009.0,-4.142731207740025
1578,1578,(주)코퍼스코리아,322780,19-Dec,0,,
1579,1579,(주)코프라,126600,18-Dec,127469675,99144514.0,
1580,1580,(주)코프라,126600,19-Dec,118649849,94894659.0,-6.9191562620678155
1581,1581,(주)큐로컴,40350,18-Dec,9311855,5232186.0,
1582,1582,(주)큐로컴,40350,19-Dec,4942838,6550332.0,-46.91886847464871
1583,1583,(주)큐로홀딩스,51780,18-Dec,21567915,16890113.0,
1584,1584,(주)큐로홀딩스,51780,19-Dec,14138936,11949042.0,-34.44458585820651
1585,1585,(주)큐리언트,115180,18-Dec,42368976,42368976.0,
1586,1586,(주)큐리언트,115180,19-Dec,18909327,18909327.0,-55.36987488203633
1587,1587,(주)큐브엔터테인먼트,182360,18-Dec,18630419,18412059.0,
1588,1588,(주)큐브엔터테인먼트,182360,19-Dec,15659460,15455258.0,-15.94681794327868
1589,1589,(주)큐에스아이,66310,18-Dec,22843625,20553619.0,
1590,1590,(주)큐에스아이,66310,19-Dec,28988422,20985984.0,26.899395345528564
1591,1591,(주)크레버스,96240,18-Dec,45900138,31246722.0,
1592,1592,(주)크레버스,96240,19-Dec,58226462,40612903.0,26.854655643954708
1593,1593,(주)크리스에프앤씨,110790,18-Dec,189787341,189060522.0,
1594,1594,(주)크리스에프앤씨,110790,19-Dec,184531285,183342356.0,-2.7694449863228776
1595,1595,(주)크린앤사이언스,45520,18-Dec,50070600,49951728.0,
1596,1596,(주)크린앤사이언스,45520,19-Dec,60597079,60467735.0,21.02327313832868
1597,1597,(주)클라우드에어,36170,18-Dec,84946855,84915791.0,
1598,1598,(주)클라우드에어,36170,19-Dec,54285479,39075841.0,-36.094774785952936
1599,1599,(주)클래시스,214150,18-Dec,26600328,26158138.0,
1600,1600,(주)클래시스,214150,19-Dec,57647142,57123146.0,116.71590666100057
1601,1601,(주)클리오,237880,18-Dec,117580278,115464235.0,
1602,1602,(주)클리오,237880,19-Dec,140657411,135508682.0,19.626703893317888
1603,1603,(주)키이스트,54780,18-Dec,50611373,16566842.0,
1604,1604,(주)키이스트,54780,19-Dec,60579844,36370500.0,19.696108619696993
1605,1605,(주)타이거일렉,219130,18-Dec,22014537,22014537.0,
1606,1606,(주)타이거일렉,219130,19-Dec,27855935,27855935.0,26.534275965013478
1607,1607,(주)탑엔지니어링,65130,18-Dec,310632332,121464069.0,
1608,1608,(주)탑엔지니어링,65130,19-Dec,343391274,129641635.0,10.545889344191007
1609,1609,(주)탑코미디어,134580,18-Dec,38468829,38180449.0,
1610,1610,(주)탑코미디어,134580,19-Dec,29293909,29293909.0,-23.850271085714613
1611,1611,(주)태광,23160,18-Dec,276750691,276736756.0,
1612,1612,(주)태광,23160,19-Dec,283458998,275501322.0,2.4239531167060457
1613,1613,(주)태성,323280,19-Dec,0,,
1614,1614,(주)태양,53620,18-Dec,63551340,63163623.0,
1615,1615,(주)태양,53620,19-Dec,71052947,70982287.0,11.80401074155164
1616,1616,(주)태웅,44490,18-Dec,403032990,403032990.0,
1617,1617,(주)태웅,44490,19-Dec,396039466,396039466.0,-1.7352237096025291
1618,1618,(주)태웅로직스,124560,18-Dec,54911455,54259397.0,
1619,1619,(주)태웅로직스,124560,19-Dec,73625608,69408930.0,34.080599394060854
1620,1620,(주)테라젠이텍스,66700,18-Dec,105014858,64450119.0,
1621,1621,(주)테라젠이텍스,66700,19-Dec,110095386,65754205.0,4.837913507439118
1622,1622,(주)테스,95610,18-Dec,170337150,169389317.0,
1623,1623,(주)테스,95610,19-Dec,182497520,181542124.0,7.139000505761661
1624,1624,(주)테크윙,89030,18-Dec,148244634,145303225.0,
1625,1625,(주)테크윙,89030,19-Dec,169308490,150527180.0,14.208848868013657
1626,1626,(주)텔레칩스,54450,18-Dec,73992342,72850527.0,
1627,1627,(주)텔레칩스,54450,19-Dec,80310605,79638608.0,8.539076922311772
1628,1628,(주)텔레필드,91440,18-Dec,34558459,35193876.0,
1629,1629,(주)텔레필드,91440,19-Dec,43312955,38151045.0,25.332425846881645
1630,1630,(주)텔콘알에프제약,200230,18-Dec,25623916,20695629.0,
1631,1631,(주)텔콘알에프제약,200230,19-Dec,32592795,26751351.0,27.196775855805953
1632,1632,(주)토박스코리아,215480,18-Dec,25806866,25806866.0,
1633,1633,(주)토박스코리아,215480,19-Dec,29806458,29806458.0,15.498170138133016
1634,1634,(주)토비스,51360,18-Dec,187361757,183168927.0,
1635,1635,(주)토비스,51360,19-Dec,181896293,177584869.0,-2.9170648735963756
1636,1636,(주)토탈소프트뱅크,45340,18-Dec,9746600,9746600.0,
1637,1637,(주)토탈소프트뱅크,45340,19-Dec,11123158,11123158.0,14.123468696776321
1638,1638,(주)톱텍,108230,18-Dec,284796132,276499722.0,
1639,1639,(주)톱텍,108230,19-Dec,275113836,293913077.0,-3.3997287575520896
1640,1640,(주)투비소프트,79970,18-Dec,49221824,39241217.0,
1641,1641,(주)투비소프트,79970,19-Dec,42693791,37681124.0,-13.262476823288793
1642,1642,(주)트루윈,105550,18-Dec,12948984,12948984.0,
1643,1643,(주)트루윈,105550,19-Dec,19486842,19486842.0,50.48935113364878
1644,1644,(주)특수건설,26150,18-Dec,107742043,102989601.0,
1645,1645,(주)특수건설,26150,19-Dec,103793717,100901564.0,-3.6646102951658377
1646,1646,(주)티라유텍,322180,18-Dec,12380815,12380815.0,
1647,1647,(주)티라유텍,322180,19-Dec,22242797,22242797.0,79.6553538680612
1648,1648,(주)티로보틱스,117730,18-Dec,43532667,43484707.0,
1649,1649,(주)티로보틱스,117730,19-Dec,41144143,40356226.0,-5.486739418009923
1650,1650,(주)티비씨,33830,18-Dec,86336481,85769378.0,
1651,1651,(주)티비씨,33830,19-Dec,89522206,88912316.0,3.6898944259727173
1652,1652,(주)티사이언티픽,57680,18-Dec,45370920,45370920.0,
1653,1653,(주)티사이언티픽,57680,19-Dec,13706854,13706854.0,-69.78934083769957
1654,1654,(주)티씨케이,64760,18-Dec,144054240,144054240.0,
1655,1655,(주)티씨케이,64760,19-Dec,155024996,155024996.0,7.615711970713246
1656,1656,(주)티앤알바이오팹,246710,18-Dec,30141010,30141010.0,
1657,1657,(주)티앤알바이오팹,246710,19-Dec,22877002,22877002.0,-24.100081583198442
1658,1658,(주)티에스넥스젠,43220,18-Dec,24356705,20791142.0,
1659,1659,(주)티에스넥스젠,43220,19-Dec,30269723,27207580.0,24.276756646681076
1660,1660,(주)티에스이,131290,18-Dec,112750640,68833392.0,
1661,1661,(주)티에스이,131290,19-Dec,133002243,79034512.0,17.96140846739318
1662,1662,(주)티에스트릴리온,317240,19-Dec,0,,
1663,1663,(주)티엘아이,62860,18-Dec,31789398,25903287.0,
1664,1664,(주)티엘아이,62860,19-Dec,29407232,23023862.0,-7.493586383737116
1665,1665,(주)티움바이오,321550,18-Dec,25928918,25928918.0,
1666,1666,(주)티움바이오,321550,19-Dec,90437602,90437602.0,248.79049715842365
1667,1667,(주)티케이케미칼,104480,18-Dec,250855552,250855552.0,
1668,1668,(주)티케이케미칼,104480,19-Dec,213903802,208955830.0,-14.730289884116255
1669,1669,(주)티티씨디펜스,309900,18-Dec,0,,
1670,1670,(주)티티씨디펜스,309900,19-Dec,0,,
1671,1671,(주)티플랙스,81150,18-Dec,67806647,67806647.0,
1672,1672,(주)티플랙스,81150,19-Dec,71141569,71141569.0,4.918281831573235
1673,1673,(주)티피씨,130740,18-Dec,60789932,29060828.0,
1674,1674,(주)티피씨,130740,19-Dec,55463528,22796984.0,-8.76198381008223
1675,1675,(주)티피씨메카트로닉스,48770,18-Dec,74572333,60042172.0,
1676,1676,(주)티피씨메카트로닉스,48770,19-Dec,68927479,54625722.0,-7.569635778995942
1677,1677,(주)파나진,46210,18-Dec,13234149,13234149.0,
1678,1678,(주)파나진,46210,19-Dec,10114103,10114103.0,-23.575720660240417
1679,1679,(주)파라다이스,34230,18-Dec,327545212,162403527.0,
1680,1680,(주)파라다이스,34230,19-Dec,532195710,323966430.0,62.48007618563509
1681,1681,(주)파라텍,33540,18-Dec,110831912,110870412.0,
1682,1682,(주)파라텍,33540,19-Dec,59076523,58497448.0,-46.69719042652625
1683,1683,(주)파루,43200,18-Dec,13973604,9717013.0,
1684,1684,(주)파루,43200,19-Dec,28999401,27845449.0,107.52986130135076
1685,1685,(주)파마리서치,214450,18-Dec,105768852,89040480.0,
1686,1686,(주)파마리서치,214450,19-Dec,104472677,91910140.0,-1.225478934006019
1687,1687,(주)파멥신,208340,18-Dec,66991475,66967817.0,
1688,1688,(주)파멥신,208340,19-Dec,136161516,134984949.0,103.2520048259872
1689,1689,(주)파버나인,177830,18-Dec,31958604,30939464.0,
1690,1690,(주)파버나인,177830,19-Dec,36743620,27373630.0,14.972543857047071
1691,1691,(주)파세코,37070,18-Dec,45031813,45031813.0,
1692,1692,(주)파세코,37070,19-Dec,52984000,52984000.0,17.65904250845951
1693,1693,(주)파수,150900,18-Dec,26028812,19943724.0,
1694,1694,(주)파수,150900,19-Dec,26821354,22008491.0,3.0448642834717266
1695,1695,(주)파워넷,37030,18-Dec,65512920,64594314.0,
1696,1696,(주)파워넷,37030,19-Dec,47734088,45538222.0,-27.137901958880782
1697,1697,(주)파워로직스,47310,18-Dec,190739790,213003878.0,
1698,1698,(주)파워로직스,47310,19-Dec,209325026,218549322.0,9.74376452862824
1699,1699,(주)파이오링크,170790,18-Dec,34630915,34630915.0,
1700,1700,(주)파이오링크,170790,19-Dec,39762552,39762552.0,14.818080896794083
1701,1701,(주)파인디앤씨,49120,18-Dec,29968197,30211522.0,
1702,1702,(주)파인디앤씨,49120,19-Dec,33090037,29904744.0,10.41717658222816
1703,1703,(주)파인디지털,38950,18-Dec,72379776,57227837.0,
1704,1704,(주)파인디지털,38950,19-Dec,75860974,61214250.0,4.809628037533575
1705,1705,(주)파인테크닉스,106240,18-Dec,59012154,50064700.0,
1706,1706,(주)파인테크닉스,106240,19-Dec,52518014,40682776.0,-11.00474997065859
1707,1707,(주)파인텍,131760,18-Dec,35962173,32196842.0,
1708,1708,(주)파인텍,131760,19-Dec,53511230,49325569.0,48.7986557430776
1709,1709,(주)파커스,65690,18-Dec,81861161,66947812.0,
1710,1710,(주)파커스,65690,19-Dec,65564770,49217337.0,-19.90735386711654
1711,1711,(주)파크시스템스,140860,18-Dec,40050462,37726678.0,
1712,1712,(주)파크시스템스,140860,19-Dec,54237478,48028770.0,35.42285230068008
1713,1713,(주)파트론,91700,18-Dec,176055767,136616073.0,
1714,1714,(주)파트론,91700,19-Dec,215175014,180101437.0,22.21980436460227
1715,1715,(주)팍스넷,38160,18-Dec,41356347,38736944.0,
1716,1716,(주)팍스넷,38160,19-Dec,52112372,50583831.0,26.008160246841918
1717,1717,(주)팜스빌,318010,18-Dec,16983473,16641475.0,
