회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률2019
(주)다나와,119860,18-Dec,121359168,4458497,68011674,1058033,27.21974872
(주)다나와,119860,19-Dec,202773825,9558840,94545982,4496461,21.21322514
(주)다날,64260,18-Dec,209864332,937416,147311837,835,223.8753467
(주)다날,64260,19-Dec,191162051,1400778,163395406,860,136.4684847
(주)다보링크,340360,19-Dec,0,0,,,#DIV/0!
(주)다산네트웍스,39560,18-Dec,356932941,46366952,36903448,5241744,7.698003117
(주)다산네트웍스,39560,19-Dec,446586616,45456921,69909377,1562508,9.82439211
(주)다우데이타,32190,18-Dec,2525297692,7880252,168144455,5835982,320.4590021
(주)다우데이타,32190,19-Dec,3261975999,3684155,193233235,2468202,885.4068298
(주)다원시스,68240,18-Dec,128747502,54398540,127384635,42762748,2.366745541
(주)다원시스,68240,19-Dec,175077026,44696221,169525723,19928483,3.917043143
(주)대동스틸,48470,18-Dec,101539496,14795975,101539496,14795975,6.862643117
(주)대동스틸,48470,19-Dec,113290547,19084922,113290547,19084922,5.936128374
(주)대륙제관,4780,18-Dec,196346726,28985123,196346726,28985123,6.774051847
(주)대륙제관,4780,19-Dec,197284517,25926736,197284517,25926736,7.609307897
(주)대림제지,17650,18-Dec,146502272,6004819,89572201,4747666,24.39745011
(주)대림제지,17650,19-Dec,105900335,3852598,105900335,3852598,27.48803145
(주)대명소노시즌,7720,18-Dec,280961738,55493771,214323503,7454686,5.062941893
(주)대명소노시즌,7720,19-Dec,218566639,13043326,218566639,13043326,16.75697127
(주)대성미생물연구소,36480,18-Dec,25097138,7928584,25097138,7928584,3.165399774
(주)대성미생물연구소,36480,19-Dec,25133940,9265922,25133940,9265922,2.71251366
(주)대성엘텍,25440,18-Dec,348076304,21707056,338326754,19791628,16.03516866
(주)대성엘텍,25440,19-Dec,377405556,23482420,364131618,22094859,16.07183399
(주)대성파인텍,104040,18-Dec,38587676,7596917,38587676,7595362,5.079386283
(주)대성파인텍,104040,19-Dec,37466323,6108855,37497863,6108855,6.13311709
(주)대원,7680,18-Dec,333043729,58043974,319582129,51270551,5.73778303
(주)대원,7680,19-Dec,248600434,25704955,153482069,19200005,9.671303996
(주)대유,290380,18-Dec,28744630,7548265,28744630,7548265,3.808110871
(주)대유,290380,19-Dec,29676591,7509874,29676591,7509874,3.951676286
(주)대유에이피,290120,18-Dec,193955817,9725464,193955817,9725464,19.94309135
(주)대유에이피,290120,19-Dec,157452770,12821977,155621706,10406724,12.27991362
(주)대창솔루션,96350,18-Dec,51667981,14386725,32180980,10638530,3.591365026
(주)대창솔루션,96350,19-Dec,65192868,19817017,48365618,10582421,3.289741741
(주)대창스틸,140520,18-Dec,228396166,35389804,228369357,27840086,6.453727916
(주)대창스틸,140520,19-Dec,197636280,32050934,197667730,29994696,6.166318897
(주)대한과학,131220,18-Dec,47055603,13901452,33984809,10877779,3.384941587
(주)대한과학,131220,19-Dec,55165316,15350369,38676690,12028347,3.593745271
(주)대호특수강,21040,18-Dec,209863691,31441828,209863691,31441828,6.674665703
(주)대호특수강,21040,19-Dec,204179606,27893701,204179606,27893701,7.31991807
(주)더 미동,161570,18-Dec,19602894,472882,19560828,455063,41.45409214
(주)더 미동,161570,19-Dec,24883150,1704129,24559154,835077,14.60168215
(주)더블유아이,73570,18-Dec,19277934,6979442,4081422,0,2.762102472
(주)더블유아이,73570,19-Dec,24052132,4506631,24052132,4506631,5.337053777
(주)더블유에스아이,299170,18-Dec,0,0,,,#DIV/0!
(주)더블유에스아이,299170,19-Dec,0,0,,,#DIV/0!
(주)덕산테코피아,317330,18-Dec,70930351,11451885,70930351,11451885,6.193770807
(주)덕산테코피아,317330,19-Dec,61838936,13021789,61838936,13021789,4.74888174
(주)덕신하우징,90410,18-Dec,135363460,15813689,131099317,14389475,8.55989137
(주)덕신하우징,90410,19-Dec,149006750,18327355,145648501,16101860,8.130292123
(주)데이타솔루션,263800,18-Dec,98116700,4135452,98116700,4135452,23.72574993
(주)데이타솔루션,263800,19-Dec,101169469,8186215,101169469,8186215,12.35851599
(주)덱스터스튜디오,206560,18-Dec,39216741,0,35739469,0,#DIV/0!
(주)덱스터스튜디오,206560,19-Dec,55482725,0,38294449,0,#DIV/0!
(주)덴티스,261200,18-Dec,0,0,,,#DIV/0!
(주)덴티스,261200,19-Dec,0,0,,,#DIV/0!
(주)동구바이오제약,6620,18-Dec,104837387,14930654,104837387,14930654,7.021620553
(주)동구바이오제약,6620,19-Dec,125235187,17598619,125235187,17598619,7.116194004
(주)동국알앤에스,75970,18-Dec,101618391,24489475,76379761,15305175,4.149472008
(주)동국알앤에스,75970,19-Dec,101828656,24832045,71822024,16403766,4.100695533
(주)동국에스엔씨,100130,18-Dec,363113418,73568257,165727686,38313836,4.93573496
(주)동국에스엔씨,100130,19-Dec,317847252,80674709,174461880,54118408,3.939862392
(주)동방선기,99410,18-Dec,17058634,2537598,17058634,2537598,6.722354762
(주)동방선기,99410,19-Dec,23630293,3147877,23630293,3147877,7.506739622
(주)동성화인텍,33500,18-Dec,188129063,44752419,185329974,43402583,4.203774169
(주)동성화인텍,33500,19-Dec,253271782,77634122,238406562,76204931,3.262377103
(주)동아엘텍,88130,18-Dec,253511129,32901556,131466999,15084902,7.705141027
(주)동아엘텍,88130,19-Dec,202944664,15729960,112102348,3603964,12.90179149
(주)동양에스텍,60380,18-Dec,189075199,31204500,160309679,27166291,6.059228605
(주)동양에스텍,60380,19-Dec,212129297,29781926,159756378,25134219,7.122752807
(주)동우팜투테이블,88910,18-Dec,250159235,2524420,250159235,2524420,99.09572694
(주)동우팜투테이블,88910,19-Dec,270567996,4958010,270567996,4958010,54.57189397
(주)동운아나텍,94170,18-Dec,46698555,9508678,46698555,9508678,4.911151161
(주)동운아나텍,94170,19-Dec,54763967,15984788,54763967,15984788,3.426005212
(주)동원개발,13120,18-Dec,607890976,172167949,607890976,172167949,3.530802217
(주)동원개발,13120,19-Dec,642628503,109572252,642628503,109572252,5.864883593
(주)동일기연,32960,18-Dec,26930368,9913252,26438736,9599505,2.716602786
(주)동일기연,32960,19-Dec,28951585,10879464,28889519,10503447,2.661122368
(주)동진쎄미켐,5290,18-Dec,827231162,90567463,632154575,67236258,9.133867005
(주)동진쎄미켐,5290,19-Dec,875254175,87571527,652641480,63297735,9.994734647
(주)두산테스나,131970,18-Dec,65267823,0,65267823,0,#DIV/0!
(주)두산테스나,131970,19-Dec,96831033,0,96831033,0,#DIV/0!
(주)듀오백,73190,18-Dec,32678107,4451828,28484831,4451828,7.340379503
(주)듀오백,73190,19-Dec,31808599,4670232,28595364,4670232,6.810924811
(주)드래곤플라이,30350,18-Dec,6373655,0,6373655,0,#DIV/0!
(주)드래곤플라이,30350,19-Dec,6081313,0,6081313,0,#DIV/0!
(주)드림시큐리티,203650,18-Dec,28316767,675233,24951235,222760,41.93629014
(주)드림시큐리티,203650,19-Dec,28815881,810256,22615520,0,35.56392177
(주)드림어스컴퍼니,60570,18-Dec,137849260,16457154,107695318,15218218,8.376251447
(주)드림어스컴퍼니,60570,19-Dec,196961163,7130215,174357763,6813208,27.62345357
(주)디딤,217620,18-Dec,97013239,8855871,93391889,8798054,10.95468069
(주)디딤,217620,19-Dec,125265879,13818425,118257663,13503226,9.065134341
(주)디모아,16670,18-Dec,15619906,409346,8889174,5281,38.15819869
(주)디모아,16670,19-Dec,20405375,318101,4633217,33,64.14747203
(주)디바이스이엔지,187870,18-Dec,93160425,9489660,93160425,9489660,9.817045605
(주)디바이스이엔지,187870,19-Dec,43228287,25734671,43228287,25734671,1.679768395
(주)디스플레이테크,66670,18-Dec,57286597,2779530,57286597,2779530,20.61017402
(주)디스플레이테크,66670,19-Dec,43569777,1954931,43569777,1954931,22.28711755
(주)디아크,78590,18-Dec,43385870,1118660,37763569,678539,38.78378596
(주)디아크,78590,19-Dec,64599738,9706315,37772354,832207,6.655433911
(주)디알젬,263690,18-Dec,56626161,12099060,56606738,12053148,4.680211603
(주)디알젬,263690,19-Dec,60087401,18560003,60226049,18397670,3.237467203
(주)디알텍,214680,18-Dec,44714337,10674140,43183164,9515229,4.189034152
(주)디알텍,214680,19-Dec,47845054,12828301,46786896,10648895,3.729648533
(주)디앤씨미디어,263720,18-Dec,32910222,726235,32081829,726235,45.31621583
(주)디앤씨미디어,263720,19-Dec,42139941,1015476,42139941,1015476,41.49772225
(주)디에스앤엘,141020,18-Dec,25153821,22190076,11087403,18923787,1.133561733
(주)디에스앤엘,141020,19-Dec,38570359,1092558,875623,0,35.30280223
(주)디에스케이,109740,18-Dec,117907273,4348134,117447230,4136502,27.11675238
(주)디에스케이,109740,19-Dec,76480134,4277293,76019403,4043572,17.88049918
(주)디에이테크놀로지,196490,18-Dec,92133286,4091777,91110422,3978560,22.51669287
(주)디에이테크놀로지,196490,19-Dec,108845736,2752760,107549535,2747756,39.54058327
(주)디에이피,66900,18-Dec,304108132,28282444,304108132,28282444,10.75254076
(주)디에이피,66900,19-Dec,270484203,39519794,270484203,39519794,6.844271582
(주)디엔에이링크,127120,18-Dec,14876023,2290156,12094514,2221310,6.495637415
(주)디엔에이링크,127120,19-Dec,15572845,3804424,13471617,3812703,4.093351582
(주)디엔에프,92070,18-Dec,74242592,17040566,74242592,17040566,4.356814909
(주)디엔에프,92070,19-Dec,58814557,17667563,58814557,17667563,3.32895697
(주)디엠에스,68790,18-Dec,298717912,14616274,293684096,1460818,20.43735031
(주)디엠에스,68790,19-Dec,196206589,14498465,193234089,1128703,13.53292152
(주)디오,39840,18-Dec,91043124,20632927,71369828,14270541,4.412516169
(주)디오,39840,19-Dec,127165199,26663600,87716698,19239906,4.769243425
(주)디와이디,219550,18-Dec,54157675,9260261,54157675,9260261,5.848396174
(주)디와이디,219550,19-Dec,48109003,9092830,48109003,8909625,5.290872369
(주)디이엔티,79810,18-Dec,74958203,1779185,74849074,1779185,42.13064015
(주)디이엔티,79810,19-Dec,29668977,1359676,29443763,1345334,21.82062271
(주)디지아이,43360,18-Dec,21067104,3143758,21067104,3143758,6.701248633
(주)디지아이,43360,19-Dec,15369640,2855963,15369640,2855963,5.38159633
(주)디지캡,197140,18-Dec,18022795,0,18022795,0,#DIV/0!
(주)디지캡,197140,19-Dec,23851999,2117670,19282616,0,11.26332195
(주)디지털대성,68930,18-Dec,106906093,765270,58651268,337652,139.6972219
(주)디지털대성,68930,19-Dec,140630621,678243,89600446,377610,207.3454809
(주)디지틀조선일보,33130,18-Dec,39679633,171274,37853975,171274,231.673418
(주)디지틀조선일보,33130,19-Dec,33842796,149922,31849762,149922,225.7360227
(주)디케이앤디,263020,18-Dec,54765341,6236087,37122470,2619093,8.782004003
(주)디케이앤디,263020,19-Dec,59822274,6393313,34748575,2629595,9.357006923
(주)디케이티,290550,18-Dec,240165625,11296581,80671161,397039,21.2600277
(주)디케이티,290550,19-Dec,337722378,22688605,112873728,522473,14.88510986
(주)디티앤씨,187220,18-Dec,59585468,186071,43898718,0,320.2297403
(주)디티앤씨,187220,19-Dec,73787518,401000,41658375,0,184.0087731
(주)딜리,131180,18-Dec,43828703,7556275,43110610,6666591,5.800305442
(주)딜리,131180,19-Dec,40486467,5587838,40186673,5575397,7.245461841
(주)라닉스,317120,18-Dec,9810741,416994,9810741,416994,23.52729536
(주)라닉스,317120,19-Dec,9044034,544447,9044034,544447,16.61141305
(주)라이온켐텍,171120,18-Dec,137943447,11816357,137943447,11816357,11.67394037
(주)라이온켐텍,171120,19-Dec,156075491,15959024,156075491,15959024,9.779764164
(주)라이트론,69540,18-Dec,37937437,12478189,33984112,11687780,3.040299919
(주)라이트론,69540,19-Dec,112769838,13798139,110398230,13208104,8.172829539
(주)라파스,214260,18-Dec,10051484,1625119,9725083,1453147,6.185075678
(주)라파스,214260,19-Dec,18168040,3170505,17927889,1732585,5.730330026
(주)랩지노믹스,84650,18-Dec,27538727,513681,27538727,513681,53.61056181
(주)랩지노믹스,84650,19-Dec,33175359,710060,33175359,710060,46.72190942
(주)러셀,217500,18-Dec,31261482,13649948,31261482,13649948,2.290227186
(주)러셀,217500,19-Dec,41027041,18082186,41027041,18082186,2.268920417
(주)레고켐바이오사이언스,141080,18-Dec,25240302,754702,22884676,705580,33.44406401
(주)레고켐바이오사이언스,141080,19-Dec,57500139,2021372,54521912,182549,28.44609453
(주)레드로버,60300,18-Dec,12275976,162698,12275976,162698,75.45253168
(주)레드로버,60300,19-Dec,12084598,100039,9240374,100039,120.7988684
(주)레드캡투어,38390,18-Dec,254944030,184624,254173145,184624,1380.882388
(주)레드캡투어,38390,19-Dec,258761857,228306,250695393,228306,1133.399284
(주)레몬,294140,18-Dec,31437598,3230034,31437598,3230034,9.732900025
(주)레몬,294140,19-Dec,49653530,4432854,49653530,4432854,11.20125544
(주)레이,228670,18-Dec,51533645,8576396,47565271,4826881,6.008776297
(주)레이,228670,19-Dec,73108726,9150219,64544473,5347288,7.989833467
(주)레이언스,228850,18-Dec,116389469,30722582,104485862,26038647,3.788401281
(주)레이언스,228850,19-Dec,126174798,28858361,106382013,25187638,4.372209427
(주)레이크머티리얼즈,281740,18-Dec,0,0,,,#DIV/0!
(주)레이크머티리얼즈,281740,19-Dec,0,0,,,#DIV/0!
(주)로보로보,215100,18-Dec,17320271,2106798,14681307,1785678,8.221135106
(주)로보로보,215100,19-Dec,13825738,2181268,11262334,1844498,6.338394915
(주)로보스타,90360,18-Dec,193174244,26732393,189700329,24356099,7.226223406
(주)로보스타,90360,19-Dec,177224395,24272460,170632097,22347463,7.301459967
(주)로보티즈,108490,18-Dec,24266778,6569682,24098201,5456513,3.6937523
(주)로보티즈,108490,19-Dec,25231157,6750432,22704394,5717953,3.737709972
(주)로지시스,67730,18-Dec,40026290,619837,40026290,619837,64.57550937
(주)로지시스,67730,19-Dec,33448153,189385,33448153,189385,176.614584
(주)루멘스,38060,18-Dec,325834561,71878159,155418796,38510876,4.533151176
(주)루멘스,38060,19-Dec,323587779,59502468,140695879,15408448,5.438224495
(주)루트로닉,85370,18-Dec,92141601,31483049,86000503,27496785,2.926705129
(주)루트로닉,85370,19-Dec,115684801,26591249,98650924,21965436,4.350483913
(주)룽투코리아,60240,18-Dec,57526531,0,34464503,0,#DIV/0!
(주)룽투코리아,60240,19-Dec,30101838,0,29017327,0,#DIV/0!
(주)리노스,39980,18-Dec,71640318,44662778,71640318,44662778,1.604027363
(주)리노스,39980,19-Dec,81286180,46501132,81276664,46273637,1.748047338
(주)리더스코스메틱,16100,18-Dec,139186289,14859140,78695637,12551835,9.367048766
(주)리더스코스메틱,16100,19-Dec,95635456,11854816,39573883,9652262,8.067223987
(주)리드,197210,18-Dec,32781295,0,32067167,0,#DIV/0!
(주)리드,197210,19-Dec,18396311,868673,16811323,0,21.17748681
(주)리드코프,12700,18-Dec,464040182,449222,391229511,449222,1032.986323
(주)리드코프,12700,19-Dec,495358851,2054964,430997607,2054964,241.0547586
(주)리메드,302550,18-Dec,8003940,2306440,8003940,2306440,3.470257193
(주)리메드,302550,19-Dec,18550238,3168335,18550238,3168335,5.854885295
(주)링네트,42500,18-Dec,137560878,6208142,137188238,5272367,22.15813975
(주)링네트,42500,19-Dec,131919333,6533800,130579734,5717441,20.19029248
(주)링크제니시스,219420,18-Dec,11631823,34091,11528946,34091,341.1992315
(주)링크제니시스,219420,19-Dec,11404801,25927,11010719,25927,439.8812435
(주)마니커에프앤지,195500,18-Dec,99418999,11073365,99418999,11073365,8.978210237
(주)마니커에프앤지,195500,19-Dec,99832950,8781404,99832950,8781404,11.36867749
(주)마이크로디지탈,305090,18-Dec,4723394,1572731,4723394,1572731,3.003306986
(주)마이크로디지탈,305090,19-Dec,3926071,1784136,3926071,1784136,2.200544689
(주)마이크로컨텍솔루션,98120,18-Dec,25683997,2877168,24600590,2796184,8.926832566
(주)마이크로컨텍솔루션,98120,19-Dec,34428727,3426435,34266457,3298952,10.04797318
(주)마이크로프랜드,147760,18-Dec,40562200,14888937,40562200,14888937,2.724318062
(주)마이크로프랜드,147760,19-Dec,36672298,11609588,36672298,11609588,3.158794093
(주)마크로젠,38290,18-Dec,110298578,20937947,84732068,18331256,5.26787932
(주)마크로젠,38290,19-Dec,122252823,13298323,90977359,10364890,9.193100739
(주)맘스터치앤컴퍼니,220630,18-Dec,284496704,15409905,258138875,13898224,18.46193757
(주)맘스터치앤컴퍼니,220630,19-Dec,288853438,21993476,287716994,21855047,13.13359644
(주)매직마이크로,127160,18-Dec,80032261,12938102,65992112,8691820,6.18578065
(주)매직마이크로,127160,19-Dec,73799745,8740692,54356941,4679038,8.443238247
(주)매커스,93520,18-Dec,89614543,7485885,86558400,7485885,11.97113541
(주)매커스,93520,19-Dec,57482392,20477795,55004160,20477795,2.807059647
(주)맥스로텍,141070,18-Dec,59576150,1175887,59576150,1175887,50.6648598
(주)맥스로텍,141070,19-Dec,37317298,1454980,37317298,1454980,25.64798004
(주)머큐리,100590,18-Dec,133892278,21793994,133892278,21793994,6.143540188
(주)머큐리,100590,19-Dec,111047785,16630405,111047785,16630405,6.677395109
(주)멀티캠퍼스,67280,18-Dec,240025980,0,228543701,0,#DIV/0!
(주)멀티캠퍼스,67280,19-Dec,288001022,0,274956298,0,#DIV/0!
