,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,유동자산(*)(IFRS연결),유동자산(*)(IFRS),유동자산증가율
624,624,624,(주)씨유메디칼시스템,115480,17-Dec,34553204,31570706.0,-12.73360317322213
625,625,625,(주)씨제이이엔엠,35760,16-Dec,689027935,340325172.0,
626,626,626,(주)씨제이이엔엠,35760,17-Dec,663963698,331499313.0,-3.6376227619856927
627,627,627,(주)씨젠,96530,16-Dec,155724519,149739573.0,
628,628,628,(주)씨젠,96530,17-Dec,118811976,112591450.0,-23.703745073054293
629,629,629,(주)씨티네트웍스,189540,16-Dec,0,,
630,630,630,(주)씨티네트웍스,189540,17-Dec,0,,
631,631,631,(주)씨티씨바이오,60590,16-Dec,73559735,60778571.0,
632,632,632,(주)씨티씨바이오,60590,17-Dec,71985823,56951957.0,-2.1396379418713196
633,633,633,(주)씨티케이,260930,16-Dec,63968463,63968463.0,
634,634,634,(주)씨티케이,260930,17-Dec,163528662,162539842.0,155.63950473532557
635,635,635,(주)아가방앤컴퍼니,13990,16-Dec,107303924,93503555.0,
636,636,636,(주)아가방앤컴퍼니,13990,17-Dec,91753637,84736039.0,-14.491815788581974
637,637,637,(주)아나패스,123860,16-Dec,76952128,76952128.0,
638,638,638,(주)아나패스,123860,17-Dec,78535872,78535872.0,2.058089933523344
639,639,639,(주)아난티,25980,16-Dec,160894947,64415674.0,
640,640,640,(주)아난티,25980,17-Dec,72139372,75961770.0,-55.163680808447026
641,641,641,(주)아리온테크놀로지,58220,16-Dec,38928216,34806761.0,
642,642,642,(주)아리온테크놀로지,58220,17-Dec,25481658,21162469.0,-34.54193225808242
643,643,643,(주)아모텍,52710,16-Dec,146637375,129794321.0,
644,644,644,(주)아모텍,52710,17-Dec,182485667,164630464.0,24.446899707526825
645,645,645,(주)아미노로직스,74430,16-Dec,26917418,30645122.0,
646,646,646,(주)아미노로직스,74430,17-Dec,27986690,31714423.0,3.972416670870893
647,647,647,(주)아바코,83930,16-Dec,128809691,127898897.0,
648,648,648,(주)아바코,83930,17-Dec,145144093,143899495.0,12.68103500069726
649,649,649,(주)아바텍,149950,16-Dec,71921009,70781687.0,
650,650,650,(주)아바텍,149950,17-Dec,93202614,92265793.0,29.59024810121893
651,651,651,(주)아스타,246720,16-Dec,5775488,1165777.0,
652,652,652,(주)아스타,246720,17-Dec,15265948,14573191.0,164.3230840406906
653,653,653,(주)아스트,67390,16-Dec,111033408,91641259.0,
654,654,654,(주)아스트,67390,17-Dec,143166918,119849383.0,28.94039783053404
655,655,655,(주)아시아경제,127710,16-Dec,66655417,24519170.0,
656,656,656,(주)아시아경제,127710,17-Dec,64197318,33439836.0,-3.68777079288245
657,657,657,(주)아우딘퓨쳐스,227610,16-Dec,19585273,19585273.0,
658,658,658,(주)아우딘퓨쳐스,227610,17-Dec,38259724,38259724.0,95.34945466422653
659,659,659,(주)아이디스,143160,16-Dec,146294968,116500193.0,
660,660,660,(주)아이디스,143160,17-Dec,129103410,127744039.0,-11.751298240141795
661,661,661,(주)아이디스홀딩스,54800,16-Dec,382166126,5495380.0,
662,662,662,(주)아이디스홀딩스,54800,17-Dec,512502785,2962341.0,34.104712619139875
663,663,663,(주)아이센스,99190,16-Dec,94887753,80778627.0,
664,664,664,(주)아이센스,99190,17-Dec,95778364,86572164.0,0.9385942567319505
665,665,665,(주)아이씨디,40910,16-Dec,157015416,157014543.0,
666,666,666,(주)아이씨디,40910,17-Dec,155846083,155818686.0,-0.744724963821386
667,667,667,(주)아이앤씨테크놀로지,52860,16-Dec,23085471,21793166.0,
668,668,668,(주)아이앤씨테크놀로지,52860,17-Dec,22900239,22257954.0,-0.8023747923531666
669,669,669,(주)아이에스시,95340,16-Dec,68984639,59801254.0,
670,670,670,(주)아이에스시,95340,17-Dec,90186870,79302315.0,30.73471327435664
671,671,671,(주)아이에스이커머스,69920,16-Dec,67890267,31356037.0,
672,672,672,(주)아이에스이커머스,69920,17-Dec,61888230,61888230.0,-8.840791567368555
673,673,673,(주)아이에이,38880,16-Dec,25755512,15256660.0,
674,674,674,(주)아이에이,38880,17-Dec,19378320,13453584.0,-24.760493986685262
675,675,675,(주)아이엠,101390,16-Dec,62951752,52401610.0,
676,676,676,(주)아이엠,101390,17-Dec,38125865,52091425.0,-39.43637184235953
677,677,677,(주)아이엠비씨,52220,16-Dec,36930586,33852779.0,
678,678,678,(주)아이엠비씨,52220,17-Dec,22617763,19341128.0,-38.756013782180446
679,679,679,(주)아이엠텍,226350,16-Dec,26568313,26568313.0,
680,680,680,(주)아이엠텍,226350,17-Dec,24688555,24292313.0,-7.075187649287329
681,681,681,(주)아이오케이컴퍼니,78860,16-Dec,12248055,12248055.0,
682,682,682,(주)아이오케이컴퍼니,78860,17-Dec,19415741,19210451.0,58.52101415285937
683,683,683,(주)아이윈,90150,16-Dec,54279473,54561545.0,
684,684,684,(주)아이윈,90150,17-Dec,48710868,49721831.0,-10.259136082621879
685,685,685,(주)아이윈플러스,123010,16-Dec,11077328,11077328.0,
686,686,686,(주)아이윈플러스,123010,17-Dec,7504423,7504423.0,-32.25421329042527
687,687,687,(주)아이즈비전,31310,16-Dec,72916806,25986525.0,
688,688,688,(주)아이즈비전,31310,17-Dec,88937745,26869380.0,21.97153150125637
689,689,689,(주)아이컴포넌트,59100,16-Dec,32536325,32536325.0,
690,690,690,(주)아이컴포넌트,59100,17-Dec,26041481,26041481.0,-19.961824207251432
691,691,691,(주)아이톡시,52770,16-Dec,10881761,10881761.0,
692,692,692,(주)아이톡시,52770,17-Dec,10411848,10411848.0,-4.31835435459389
693,693,693,(주)아이티센,124500,16-Dec,90752115,20609485.0,
694,694,694,(주)아이티센,124500,17-Dec,103881479,17904391.0,14.467281561426981
695,695,695,(주)아이티엑스에이아이,99520,16-Dec,12899845,12899845.0,
696,696,696,(주)아이티엑스에이아이,99520,17-Dec,15367547,15367547.0,19.129702721234242
697,697,697,(주)아즈텍더블유비이,32080,16-Dec,65253913,65253913.0,
698,698,698,(주)아즈텍더블유비이,32080,17-Dec,63769258,63769258.0,-2.2751968912576914
699,699,699,(주)아진엑스텍,59120,16-Dec,28008516,28008516.0,
700,700,700,(주)아진엑스텍,59120,17-Dec,31940899,31940899.0,14.039954848018365
701,701,701,(주)아프리카티비,67160,16-Dec,50207534,48876243.0,
702,702,702,(주)아프리카티비,67160,17-Dec,63375197,64084413.0,26.226468322463315
703,703,703,(주)안랩,53800,16-Dec,136716638,135001930.0,
704,704,704,(주)안랩,53800,17-Dec,146330613,144514972.0,7.0320446294181105
705,705,705,(주)안트로젠,65660,16-Dec,25355436,25355436.0,
706,706,706,(주)안트로젠,65660,17-Dec,37722708,37722708.0,48.775623499434204
707,707,707,(주)알로이스,271400,16-Dec,0,,
708,708,708,(주)알로이스,271400,17-Dec,0,,
709,709,709,(주)알에프세미,96610,16-Dec,41528065,38405798.0,
710,710,710,(주)알에프세미,96610,17-Dec,42893129,40510621.0,3.287087900676333
711,711,711,(주)알에프텍,61040,16-Dec,116024530,90381386.0,
712,712,712,(주)알에프텍,61040,17-Dec,126088302,98287430.0,8.673831301018842
713,713,713,(주)알엔투테크놀로지,148250,16-Dec,13461704,13461704.0,
714,714,714,(주)알엔투테크놀로지,148250,17-Dec,17332270,17332270.0,28.75242242735392
715,715,715,(주)알테오젠,196170,16-Dec,39343336,37589406.0,
716,716,716,(주)알테오젠,196170,17-Dec,35670223,33551737.0,-9.33604867670601
717,717,717,(주)알톤스포츠,123750,16-Dec,50875021,38673759.0,
718,718,718,(주)알톤스포츠,123750,17-Dec,40003569,31011928.0,-21.3689385995536
719,719,719,(주)알티캐스트,85810,16-Dec,135035569,66252257.0,
720,720,720,(주)알티캐스트,85810,17-Dec,134681585,65950449.0,-0.2621413029333053
721,721,721,(주)알파홀딩스,117670,16-Dec,31152001,24119133.0,
722,722,722,(주)알파홀딩스,117670,17-Dec,25741258,22279684.0,-17.368845744451534
723,723,723,(주)액션스퀘어,205500,16-Dec,23308613,23308613.0,
724,724,724,(주)액션스퀘어,205500,17-Dec,18950902,16623253.0,-18.695711323535214
725,725,725,(주)액토즈소프트,52790,16-Dec,73432988,60195582.0,
726,726,726,(주)액토즈소프트,52790,17-Dec,91713156,60070319.0,24.89367312685138
727,727,727,(주)앤디포스,238090,16-Dec,78193693,78193693.0,
728,728,728,(주)앤디포스,238090,17-Dec,42838694,42838694.0,-45.21464282291924
729,729,729,(주)앤씨앤,92600,16-Dec,49416374,46477188.0,
730,730,730,(주)앤씨앤,92600,17-Dec,43012498,35933947.0,-12.959016377850796
731,731,731,(주)야스,255440,16-Dec,52510104,52510104.0,
732,732,732,(주)야스,255440,17-Dec,92810307,91286531.0,76.74752081999306
733,733,733,(주)어스앤에어로스페이스,263540,16-Dec,16994666,16994666.0,
734,734,734,(주)어스앤에어로스페이스,263540,17-Dec,32097926,32097926.0,88.87059033699163
735,735,735,(주)얼라인드제네틱스,238120,16-Dec,24350763,24374813.0,
736,736,736,(주)얼라인드제네틱스,238120,17-Dec,22289264,22216103.0,-8.46584971485288
737,737,737,(주)에너토크,19990,16-Dec,26192613,25393300.0,
738,738,738,(주)에너토크,19990,17-Dec,24427923,24602940.0,-6.737357590096105
739,739,739,(주)에스디생명공학,217480,16-Dec,47303240,41443862.0,
740,740,740,(주)에스디생명공학,217480,17-Dec,78162401,72748801.0,65.23688652193805
741,741,741,(주)에스디시스템,121890,16-Dec,33675801,33675801.0,
742,742,742,(주)에스디시스템,121890,17-Dec,26938789,26938789.0,-20.005498904094367
743,743,743,(주)에스마크,30270,16-Dec,20550403,17134640.0,
744,744,744,(주)에스마크,30270,17-Dec,38202579,33918098.0,85.8969821662378
745,745,745,(주)에스비에스콘텐츠허브,46140,16-Dec,197074189,196915211.0,
746,746,746,(주)에스비에스콘텐츠허브,46140,17-Dec,163253777,144255598.0,-17.161259001806673
747,747,747,(주)에스씨디,42110,16-Dec,80443685,73513010.0,
748,748,748,(주)에스씨디,42110,17-Dec,78439682,69972140.0,-2.4911874685999313
749,749,749,(주)에스아이리소스,65420,16-Dec,15384354,4582841.0,
750,750,750,(주)에스아이리소스,65420,17-Dec,16101847,10092435.0,4.6637837376857005
751,751,751,(주)에스앤더블류,103230,16-Dec,28754874,28754874.0,
752,752,752,(주)에스앤더블류,103230,17-Dec,24873212,24873212.0,-13.499144527637297
753,753,753,(주)에스앤에스텍,101490,16-Dec,31769194,31769194.0,
754,754,754,(주)에스앤에스텍,101490,17-Dec,34926369,34926369.0,9.9378504849698
755,755,755,(주)에스에너지,95910,16-Dec,175658991,156640187.0,
756,756,756,(주)에스에너지,95910,17-Dec,188695725,163786481.0,7.421614985822167
757,757,757,(주)에스에이엠티,31330,16-Dec,201398236,185059661.0,
758,758,758,(주)에스에이엠티,31330,17-Dec,196714499,189422569.0,-2.32560974367223
759,759,759,(주)에스에이티,60540,16-Dec,47419293,22388064.0,
760,760,760,(주)에스에이티,158300,16-Dec,21030018,20966670.0,-55.65092461416496
761,761,761,(주)에스에이티,158300,17-Dec,24522640,24471774.0,16.607793678540837
762,762,762,(주)에스에이티,60540,17-Dec,58997456,20200468.0,140.58362394913436
763,763,763,(주)에스에프씨,112240,16-Dec,59082134,59079747.0,
764,764,764,(주)에스에프씨,112240,17-Dec,71797559,69596237.0,21.521607530289955
765,765,765,(주)에스에프에이,56190,16-Dec,823749713,505407067.0,
766,766,766,(주)에스에프에이,56190,17-Dec,1133098145,840694837.0,37.55369223418472
767,767,767,(주)에스에프에이반도체,36540,16-Dec,224873731,118857128.0,
768,768,768,(주)에스에프에이반도체,36540,17-Dec,177249367,143206170.0,-21.178269150521633
769,769,769,(주)에스엘바이오닉스,214310,16-Dec,33927749,29577194.0,
770,770,770,(주)에스엘바이오닉스,214310,17-Dec,23287148,25240288.0,-31.362531596186948
771,771,771,(주)에스엠라이프디자인그룹,63440,16-Dec,24609239,24609239.0,
772,772,772,(주)에스엠라이프디자인그룹,63440,17-Dec,26091557,23801063.0,6.023420716097716
773,773,773,(주)에스엠엔터테인먼트,41510,16-Dec,293384838,175818820.0,
774,774,774,(주)에스엠엔터테인먼트,41510,17-Dec,440834563,163006520.0,50.258127176974284
775,775,775,(주)에스엠컬처앤콘텐츠,48550,16-Dec,55324767,54881782.0,
776,776,776,(주)에스엠컬처앤콘텐츠,48550,17-Dec,207015626,206372919.0,274.1825537195665
777,777,777,(주)에스엠코어,7820,16-Dec,36310751,36211458.0,
778,778,778,(주)에스엠코어,7820,17-Dec,76524037,75931480.0,110.74760199809694
779,779,779,(주)에스제이케이,80440,16-Dec,6544399,5052550.0,
780,780,780,(주)에스제이케이,80440,17-Dec,2669105,2312399.0,-59.21542986605799
781,781,781,(주)에스지엔지,40610,16-Dec,508523967,17651069.0,
782,782,782,(주)에스지엔지,40610,17-Dec,476798709,35773792.0,-6.2386947437621965
783,783,783,(주)에스코넥,96630,16-Dec,104791155,62426299.0,
784,784,784,(주)에스코넥,96630,17-Dec,82497269,42628352.0,-21.274587535560606
785,785,785,(주)에스텍파마,41910,16-Dec,45931820,45892095.0,
786,786,786,(주)에스텍파마,41910,17-Dec,46284192,46235204.0,0.7671631561736447
787,787,787,(주)에스티아이,39440,16-Dec,110418424,99872870.0,
788,788,788,(주)에스티아이,39440,17-Dec,127330334,114873974.0,15.31620302785701
789,789,789,(주)에스티오,98660,16-Dec,47462039,45804641.0,
790,790,790,(주)에스티오,98660,17-Dec,45168559,43019095.0,-4.832240772462393
791,791,791,(주)에스티큐브,52020,16-Dec,24887241,22712600.0,
792,792,792,(주)에스티큐브,52020,17-Dec,14201206,11484850.0,-42.93780495797023
793,793,793,(주)에스폴리텍,50760,16-Dec,56128261,58348110.0,
794,794,794,(주)에스폴리텍,50760,17-Dec,58856866,62594561.0,4.861374557818565
795,795,795,(주)에스피지,58610,16-Dec,176595925,136462312.0,
796,796,796,(주)에스피지,58610,17-Dec,172294314,124524448.0,-2.4358495248403944
797,797,797,(주)에쎈테크,43340,16-Dec,50870475,50870475.0,
798,798,798,(주)에쎈테크,43340,17-Dec,32191296,32191296.0,-36.71909688281857
799,799,799,(주)에이디칩스,54630,16-Dec,9418974,9418974.0,
800,800,800,(주)에이디칩스,54630,17-Dec,22385870,22385870.0,137.6678181721279
801,801,801,(주)에이디테크놀로지,200710,16-Dec,38611535,38518646.0,
802,802,802,(주)에이디테크놀로지,200710,17-Dec,35288117,35288117.0,-8.607319030439998
803,803,803,(주)에이루트,96690,16-Dec,68293388,63493885.0,
804,804,804,(주)에이루트,96690,17-Dec,64905982,60741884.0,-4.960079005012896
805,805,805,(주)에이비프로바이오,195990,16-Dec,103608836,87292082.0,
806,806,806,(주)에이비프로바이오,195990,17-Dec,70670972,63736654.0,-31.790593613077554
807,807,807,(주)에이스침대,3800,16-Dec,91050622,90218740.0,
808,808,808,(주)에이스침대,3800,17-Dec,72095091,72012490.0,-20.818672715931584
809,809,809,(주)에이스테크놀로지,88800,16-Dec,225086402,142118248.0,
810,810,810,(주)에이스테크놀로지,88800,17-Dec,204424815,140198666.0,-9.179402583368857
811,811,811,(주)에이치디,102210,16-Dec,142312357,113309111.0,
812,812,812,(주)에이치디,102210,17-Dec,143064643,116311407.0,0.5286160779418569
813,813,813,(주)에이치비테크놀러지,78150,16-Dec,122381179,122381179.0,
814,814,814,(주)에이치비테크놀러지,78150,17-Dec,123976554,123976554.0,1.3036113992658915
815,815,815,(주)에이치시티,72990,16-Dec,30976877,30748201.0,
816,816,816,(주)에이치시티,72990,17-Dec,20098874,19576458.0,-35.11652578792884
817,817,817,(주)에이치알에스,36640,16-Dec,53236456,51364245.0,
818,818,818,(주)에이치알에스,36640,17-Dec,59868630,57371851.0,12.457955503273933
819,819,819,(주)에이치엘사이언스,239610,16-Dec,42445205,42445205.0,
820,820,820,(주)에이치엘사이언스,239610,17-Dec,39905831,39905831.0,-5.982711121315121
821,821,821,(주)에이치케이,44780,16-Dec,49654517,49047709.0,
822,822,822,(주)에이치케이,44780,17-Dec,50622917,49874963.0,1.9502757422854344
823,823,823,(주)에이텍,45660,16-Dec,36693862,36693862.0,
824,824,824,(주)에이텍,45660,17-Dec,26147054,26147054.0,-28.742703616206988
825,825,825,(주)에이텍티앤,224110,16-Dec,20201905,20201905.0,
826,826,826,(주)에이텍티앤,224110,17-Dec,63117415,15592396.0,212.43298589910208
827,827,827,(주)에이트원,230980,16-Dec,7620346,7620346.0,
828,828,828,(주)에이트원,230980,17-Dec,17758244,4790062.0,133.03724004133147
829,829,829,(주)에이티세미콘,89530,16-Dec,19898141,19898141.0,
830,830,830,(주)에이티세미콘,89530,17-Dec,17039550,17039550.0,-14.366120935619065
831,831,831,(주)에이팩트,200470,16-Dec,20959713,20959713.0,
832,832,832,(주)에이팩트,200470,17-Dec,22854191,22854191.0,9.03866384048293
833,833,833,(주)에이팸,73070,16-Dec,48316492,44488511.0,
834,834,834,(주)에이팸,73070,17-Dec,103657115,98867679.0,114.53775038138119
835,835,835,(주)에이프로젠헬스케어앤게임즈,109960,16-Dec,11100797,10762478.0,
836,836,836,(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,79996825,79423915.0,620.6403738398243
837,837,837,(주)에치에프알,230240,16-Dec,0,,
838,838,838,(주)에치에프알,230240,17-Dec,0,,
839,839,839,(주)에코마케팅,230360,16-Dec,78909356,78782272.0,
840,840,840,(주)에코마케팅,230360,17-Dec,78744734,66706786.0,-0.20862164937703875
841,841,841,(주)에코프로,86520,16-Dec,126171155,43746050.0,
842,842,842,(주)에코프로,86520,17-Dec,164984163,41581309.0,30.762188076981612
843,843,843,(주)에프알텍,73540,16-Dec,13838709,13090899.0,
844,844,844,(주)에프알텍,73540,17-Dec,15366320,15259471.0,11.03868142613591
845,845,845,(주)에프앤리퍼블릭,64090,16-Dec,12878814,10956505.0,
846,846,846,(주)에프앤리퍼블릭,64090,17-Dec,30276515,29367359.0,135.08775730436048
847,847,847,(주)에프에스엔,214270,16-Dec,24624305,23454893.0,
848,848,848,(주)에프에스엔,214270,17-Dec,25887859,17360567.0,5.1313285796289465
849,849,849,(주)에프에스티,36810,16-Dec,49303693,49171121.0,
850,850,850,(주)에프에스티,36810,17-Dec,51987037,51766519.0,5.442480748855871
851,851,851,(주)에프엔씨엔터테인먼트,173940,16-Dec,83642027,40364079.0,
852,852,852,(주)에프엔씨엔터테인먼트,173940,17-Dec,76110821,33001028.0,-9.004093121750866
853,853,853,(주)에프티이앤이,65160,16-Dec,53679016,55532606.0,
854,854,854,(주)에프티이앤이,65160,17-Dec,57419655,39684427.0,6.968531241332743
855,855,855,(주)엑사이엔씨,54940,16-Dec,80658632,38191708.0,
856,856,856,(주)엑사이엔씨,54940,17-Dec,97727823,52500381.0,21.162261963480855
857,857,857,(주)엑세스바이오인코퍼레이션,950130,16-Dec,58683071,46108935.0,
858,858,858,(주)엑세스바이오인코퍼레이션,950130,17-Dec,38541785,24699840.0,-34.32214036651218
859,859,859,(주)엑셈,205100,16-Dec,33522643,25889231.0,
860,860,860,(주)엑셈,205100,17-Dec,34106990,26083615.0,1.7431411956390086
861,861,861,(주)엑시콘,92870,16-Dec,43047687,42076960.0,
862,862,862,(주)엑시콘,92870,17-Dec,39126292,38234226.0,-9.109420908026955
863,863,863,(주)엔에스,217820,16-Dec,20458688,19911496.0,
864,864,864,(주)엔에스,217820,17-Dec,48672465,46963091.0,137.9060915343154
865,865,865,(주)엔에스엔,31860,16-Dec,12290982,6698955.0,
866,866,866,(주)엔에스엔,31860,17-Dec,9815347,7654238.0,-20.141881258958804
867,867,867,(주)엔에이치엔벅스,104200,16-Dec,64743780,57551911.0,
868,868,868,(주)엔에이치엔벅스,104200,17-Dec,61480454,55030119.0,-5.040369901170427
869,869,869,(주)엔이능률,53290,16-Dec,52110074,51788261.0,
870,870,870,(주)엔이능률,53290,17-Dec,59243235,58894726.0,13.688641086942233
871,871,871,(주)엔지스테크널러지,208860,16-Dec,6587085,6587085.0,
872,872,872,(주)엔지스테크널러지,208860,17-Dec,3992180,3992180.0,-39.393828985051805
873,873,873,(주)엔지켐생명과학,183490,16-Dec,25332270,25332270.0,
874,874,874,(주)엔지켐생명과학,183490,17-Dec,24527648,24527648.0,-3.1762727935554125
875,875,875,(주)엔케이맥스,182400,16-Dec,54707995,54326626.0,
876,876,876,(주)엔케이맥스,182400,17-Dec,32081731,31685618.0,-41.35824023527091
877,877,877,(주)엔텔스,69410,16-Dec,24144263,23872432.0,
878,878,878,(주)엔텔스,69410,17-Dec,28132352,27638018.0,16.51774999303146
879,879,879,(주)엔투텍,227950,16-Dec,0,,
880,880,880,(주)엔투텍,227950,17-Dec,0,,
881,881,881,(주)엔피케이,48830,16-Dec,22000872,14445703.0,
882,882,882,(주)엔피케이,48830,17-Dec,35237973,27339193.0,60.16625613748401
883,883,883,(주)엘디티,96870,16-Dec,7495375,7495375.0,
884,884,884,(주)엘디티,96870,17-Dec,5343894,5343894.0,-28.70411420375899
885,885,885,(주)엘아이에스,138690,16-Dec,71941728,53764951.0,
886,886,886,(주)엘아이에스,138690,17-Dec,75628642,73666936.0,5.124861610218767
887,887,887,(주)엘앤에프,66970,16-Dec,106903880,94543034.0,
888,888,888,(주)엘앤에프,66970,17-Dec,160906484,143897133.0,50.515101977589595
889,889,889,(주)엘앤케이바이오메드,156100,16-Dec,58308074,58336159.0,
890,890,890,(주)엘앤케이바이오메드,156100,17-Dec,49679903,44096764.0,-14.797557881949587
891,891,891,(주)엘엑스세미콘,108320,16-Dec,440498707,440305213.0,
892,892,892,(주)엘엑스세미콘,108320,17-Dec,497749254,496552390.0,12.99675710512358
893,893,893,(주)엘엠에스,73110,16-Dec,113192857,122985914.0,
894,894,894,(주)엘엠에스,73110,17-Dec,112801598,97267084.0,-0.34565697020970676
895,895,895,(주)엘오티베큠,83310,16-Dec,54863412,55212915.0,
896,896,896,(주)엘오티베큠,83310,17-Dec,88877071,87080099.0,61.99698079295541
897,897,897,(주)엘피케이로보틱스,183350,16-Dec,17873677,17873677.0,
898,898,898,(주)엘피케이로보틱스,183350,17-Dec,16412604,16412604.0,-8.1744399879219
899,899,899,(주)엠게임,58630,16-Dec,12275122,12275122.0,
900,900,900,(주)엠게임,58630,17-Dec,13882372,13882372.0,13.093556218830237
901,901,901,(주)엠디에스테크,86960,16-Dec,115320756,87478150.0,
902,902,902,(주)엠디에스테크,86960,17-Dec,107736771,75497064.0,-6.576426710209915
903,903,903,(주)엠씨넥스,97520,16-Dec,157858741,198911383.0,
904,904,904,(주)엠씨넥스,97520,17-Dec,223687573,274190298.0,41.70110035275145
905,905,905,(주)엠앤씨생명과학,225860,16-Dec,0,,
906,906,906,(주)엠앤씨생명과학,225860,17-Dec,0,,
907,907,907,(주)엠에스씨,9780,16-Dec,57760413,57230598.0,
908,908,908,(주)엠에스씨,9780,17-Dec,56734677,56256079.0,-1.775846027970751
909,909,909,(주)엠에스오토텍,123040,16-Dec,211091103,100269983.0,
910,910,910,(주)엠에스오토텍,123040,17-Dec,213699877,85951932.0,1.2358521808472522
911,911,911,(주)엠투엔,33310,16-Dec,23350551,8390491.0,
912,912,912,(주)엠투엔,33310,17-Dec,23045873,8080897.0,-1.3048000451895136
913,913,913,(주)엠플러스,259630,17-Dec,45266117,45266117.0,
914,914,914,(주)엠피대산,65150,16-Dec,36527051,15049749.0,
915,915,915,(주)엠피대산,65150,17-Dec,49618166,9705616.0,35.8395069998944
916,916,916,(주)연우,115960,16-Dec,91432003,86886870.0,
917,917,917,(주)연우,115960,17-Dec,88536890,83949971.0,-3.1664109994396616
918,918,918,(주)연이비앤티,90740,16-Dec,78629310,31136504.0,
919,919,919,(주)연이비앤티,90740,17-Dec,62383162,19571443.0,-20.661694729357283
920,920,920,(주)영우디에스피,143540,16-Dec,114599631,114481217.0,
921,921,921,(주)영우디에스피,143540,17-Dec,133303964,132841860.0,16.321460057755345
922,922,922,(주)영현무역,242850,16-Dec,0,,
923,923,923,(주)영현무역,242850,17-Dec,0,,
924,924,924,(주)예림당,36000,16-Dec,95686789,16131088.0,
925,925,925,(주)예림당,36000,17-Dec,205452307,19136334.0,114.71334668780662
926,926,926,(주)예선테크,250930,16-Dec,0,,
927,927,927,(주)예선테크,250930,17-Dec,0,,
928,928,928,(주)예스티,122640,16-Dec,51321809,51140534.0,
929,929,929,(주)예스티,122640,17-Dec,77848325,77719726.0,51.6866348183479
930,930,930,(주)오공,45060,16-Dec,61925242,27357504.0,
931,931,931,(주)오공,45060,17-Dec,63916790,25797995.0,3.2160520260865466
932,932,932,(주)오디텍,80520,16-Dec,89997793,79808374.0,
933,933,933,(주)오디텍,80520,17-Dec,67689034,56157404.0,-24.788117859734626
934,934,934,(주)오르비텍,46120,16-Dec,24485092,24485092.0,
935,935,935,(주)오르비텍,46120,17-Dec,53894025,48980257.0,120.10954665802358
936,936,936,(주)오리엔탈정공,14940,16-Dec,47452197,26654257.0,
937,937,937,(주)오리엔탈정공,14940,17-Dec,30646782,17499114.0,-35.415462428430864
938,938,938,(주)오리엔트정공,65500,16-Dec,47122764,21668681.0,
939,939,939,(주)오리엔트정공,65500,17-Dec,41463708,18551091.0,-12.0091767112812
940,940,940,(주)오리콤,10470,16-Dec,110782723,68792540.0,
941,941,941,(주)오리콤,10470,17-Dec,127367806,75706266.0,14.970820856244881
942,942,942,(주)오스코텍,39200,16-Dec,17539937,10396857.0,
943,943,943,(주)오스코텍,39200,17-Dec,29543251,15952119.0,68.43419106921536
944,944,944,(주)오스테오닉,226400,16-Dec,11254986,11254986.0,
945,945,945,(주)오스테오닉,226400,17-Dec,16563303,16563303.0,47.16413685454606
946,946,946,(주)오스템,31510,16-Dec,83596077,79971972.0,
947,947,947,(주)오스템,31510,17-Dec,92824250,87492887.0,11.039002464194581
948,948,948,(주)오이솔루션,138080,16-Dec,52923149,52218229.0,
949,949,949,(주)오이솔루션,138080,17-Dec,57246650,55648377.0,8.16939483325152
950,950,950,(주)오킨스전자,80580,16-Dec,22487124,21442028.0,
951,951,951,(주)오킨스전자,80580,17-Dec,24369203,23412943.0,8.369585190173723
952,952,952,(주)오텍,67170,16-Dec,298415657,36808982.0,
953,953,953,(주)오텍,67170,17-Dec,338570864,47586034.0,13.456132765848805
954,954,954,(주)오픈베이스,49480,16-Dec,59537648,28856472.0,
955,955,955,(주)오픈베이스,49480,17-Dec,79083823,26777599.0,32.82994148509193
956,956,956,(주)옵투스제약,131030,16-Dec,56250662,56250662.0,
957,957,957,(주)옵투스제약,131030,17-Dec,66756122,66756122.0,18.67615353575749
958,958,958,(주)옵트론텍,82210,16-Dec,81886872,64989049.0,
959,959,959,(주)옵트론텍,82210,17-Dec,68508833,77185500.0,-16.33722069637732
960,960,960,(주)와이비엠넷,57030,16-Dec,33449184,31061670.0,
961,961,961,(주)와이비엠넷,57030,17-Dec,36063323,36063323.0,7.815254925202364
962,962,962,(주)와이솔,122990,16-Dec,132846292,153582271.0,
963,963,963,(주)와이솔,122990,17-Dec,143399429,145591364.0,7.943870198499781
964,964,964,(주)와이어블,65530,16-Dec,43039955,43039955.0,
965,965,965,(주)와이어블,65530,17-Dec,40274891,40274891.0,-6.424411921434392
966,966,966,(주)와이엔텍,67900,16-Dec,18794889,13194745.0,
967,967,967,(주)와이엔텍,67900,17-Dec,17694789,15313722.0,-5.853187002062099
968,968,968,(주)와이오엠,66430,16-Dec,12185873,12185873.0,
969,969,969,(주)와이오엠,66430,17-Dec,10669974,10669974.0,-12.439806323272862
970,970,970,(주)와이제이엠게임즈,193250,16-Dec,70112821,51496379.0,
971,971,971,(주)와이제이엠게임즈,193250,17-Dec,89881791,67542184.0,28.195941509756107
972,972,972,(주)와이즈버즈,273060,17-Dec,0,,
973,973,973,(주)와이지-원,19210,16-Dec,285059707,205111284.0,
