회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액
램테크놀러지(주),171010,17-Dec,20726004,23653471,20774918,24427156,85.04845181
럭슬(주),33600,16-Dec,41438353,38756334,41438353,38756334,106.9202082
럭슬(주),33600,17-Dec,28646864,25472189,28646864,25472189,112.4632987
로스웰인터내셔널유한회사,900260,16-Dec,,,106421227,161246970,65.99890032
로스웰인터내셔널유한회사,900260,17-Dec,,,136786094,193307850,70.76075493
로체시스템즈(주),71280,16-Dec,84324117,98858096,84324117,98858096,85.29813987
로체시스템즈(주),71280,17-Dec,313836719,337000209,313836719,337000209,93.12656509
리노공업(주),58470,16-Dec,63758360,112788734,63758360,112788734,56.52901468
리노공업(주),58470,17-Dec,81881083,141510913,81881083,141510913,57.86202722
마이크로로봇(주),182690,16-Dec,18098072,17467238,18098072,17467238,103.6115269
마이크로로봇(주),182690,17-Dec,9814831,8057153,9814831,8057153,121.815125
매일유업(주),267980,17-Dec,602315152,881178353,602315152,881178353,68.3533759
매일홀딩스(주),5990,16-Dec,911412770,1328083406,1063313429,1634719055,65.0456374
매일홀딩스(주),5990,17-Dec,0,6906877,1062923145,1638184378,64.88421934
메가스터디(주),72870,16-Dec,21411025,31400547,72964692,150220408,48.57175731
메가스터디(주),72870,17-Dec,22381698,27930404,70394789,132088568,53.2936272
메가스터디교육(주),215200,16-Dec,76128033,174483370,76183425,174518667,43.65345342
메가스터디교육(주),215200,17-Dec,94691113,218280260,103873922,252148376,41.19555464
메가엠디(주),133750,16-Dec,22108354,59365177,24390498,65735834,37.10380856
메가엠디(주),133750,17-Dec,25643350,63163701,28748003,69201508,41.54245165
메디앙스(주),14100,16-Dec,60563068,129154197,64435923,135940603,47.40005677
메디앙스(주),14100,17-Dec,54460237,114389397,56398297,120714400,46.72043849
메디포스트(주),78160,16-Dec,12953874,28654162,12953874,28654162,45.20765256
메디포스트(주),78160,17-Dec,17053850,42249905,17053850,42249905,40.36423277
모바일어플라이언스(주),87260,16-Dec,47151054,58664811,49191433,62158863,79.13824453
모바일어플라이언스(주),87260,17-Dec,39628665,48272893,44224912,54546061,81.07810388
모트렉스(주),118990,16-Dec,160152449,200359446,185308356,235228964,78.77786513
모트렉스(주),118990,17-Dec,158532621,209489966,191632916,254864665,75.19006842
무림에스피(주),1810,16-Dec,116422818,133949644,176692029,207075020,85.32754409
무림에스피(주),1810,17-Dec,116551852,131709509,175207535,203041163,86.29163289
미래나노텍(주),95500,16-Dec,163357535,203833950,253257426,314545248,80.51541952
미래나노텍(주),95500,17-Dec,136041200,165134109,233638953,280596433,83.2651187
미래오토스,176440,16-Dec,152781870,169036453,179144717,201365777,88.96482792
미래오토스,176440,17-Dec,157710037,171360738,187311308,204322026,91.67455495
미스터블루(주),207760,16-Dec,0,23351070,0,24032241,0
미스터블루(주),207760,17-Dec,0,27377847,0,30160717,0
바디텍메드(주),206640,16-Dec,16062303,47124743,20469592,54974499,37.23470404
바디텍메드(주),206640,17-Dec,19057843,45622779,23125857,52593957,43.9705592
바이온(주),32980,16-Dec,16372133,19209784,23660547,27926136,84.72545933
바이온(주),32980,17-Dec,11530755,12395740,16702752,19075365,87.56189986
베뉴지(주),19010,16-Dec,30852698,67043799,30893388,69749225,44.29208783
베뉴지(주),19010,17-Dec,30704579,64328989,30753591,67532565,45.53890556
보성파워텍(주),6910,16-Dec,67648164,69569604,69478696,72009826,96.48502136
보성파워텍(주),6910,17-Dec,75752490,75383741,75967572,75923274,100.0583457
비디아이(주),148140,16-Dec,89706114,100557956,89706114,100557956,89.20837054
비디아이(주),148140,17-Dec,85015559,94899277,85015559,94899277,89.58504394
비에이치아이(주),83650,16-Dec,264643664,310290805,266427534,313183104,85.07085171
비에이치아이(주),83650,17-Dec,283142399,325111461,283237005,325171694,87.10383168
빛샘전자(주),72950,16-Dec,23289471,29348340,48396713,58552618,82.65507957
빛샘전자(주),72950,17-Dec,20573175,26628251,44684860,56410452,79.21379534
삼강엠앤티(주),100090,16-Dec,153537759,173052159,153537759,173052159,88.72339986
삼강엠앤티(주),100090,17-Dec,123620307,121818686,129770443,123068753,105.4454846
삼륭물산(주),14970,16-Dec,33491823,40646308,82324110,101128526,81.40542857
삼륭물산(주),14970,17-Dec,32033323,37183414,78584080,90524366,86.80986509
삼목에스폼(주),18310,16-Dec,199137152,268032154,199137152,268032154,74.29599361
삼목에스폼(주),18310,17-Dec,232090781,305094738,232090781,305094738,76.07170891
삼보모터스(주),53700,16-Dec,219640296,257923560,767866003,853920270,89.92244709
삼보모터스(주),53700,17-Dec,215902360,249909065,850796303,938693126,90.63625582
삼보산업(주),9620,16-Dec,292051913,302752880,330026432,339945949,97.08203112
삼보산업(주),9620,17-Dec,302586806,308682930,336332235,345669981,97.2986529
삼아제약(주),9300,16-Dec,25384411,65875510,25384411,65875510,38.53391192
삼아제약(주),9300,17-Dec,23515570,61792317,23515570,61792317,38.05581526
삼영엠텍(주),54540,16-Dec,50265323,61665893,59207483,71808499,82.45191562
삼영엠텍(주),54540,17-Dec,48885605,58083069,54177404,63471873,85.35655471
삼영이엔씨(주),65570,16-Dec,19269782,35840213,19269782,35840213,53.76581328
삼영이엔씨(주),65570,17-Dec,21850905,38016186,21850905,38016186,57.47789902
삼지전자(주),37460,16-Dec,27387458,38461219,1037763432,1101581287,94.20670487
삼지전자(주),37460,17-Dec,23546858,32224523,1223713224,1304640081,93.79699749
삼천당제약(주),250,16-Dec,57268928,111520809,68299073,147373000,46.34435955
삼천당제약(주),250,17-Dec,62998926,120421592,75822851,161111597,47.06231731
삼천리자전거(주),24950,16-Dec,68064533,102321230,97068468,142772046,67.98842681
삼천리자전거(주),24950,17-Dec,50620477,77516846,73864616,111058056,66.50991262
삼현철강(주),17480,16-Dec,126026883,140571783,126026883,140571783,89.65304438
삼현철강(주),17480,17-Dec,152672180,169208696,152672180,169208696,90.22714766
상신이디피(주),91580,16-Dec,52284978,59372839,68032252,76825470,88.55429326
상신이디피(주),91580,17-Dec,59024074,68576416,85041865,99827047,85.18920228
상신전자(주),263810,16-Dec,56487008,67474200,58916920,72065811,81.75432869
상신전자(주),263810,17-Dec,68633699,78577126,72672839,84969004,85.52864642
서암기계공업(주),100660,16-Dec,27693628,31780020,27693628,31780020,87.14163175
서암기계공업(주),100660,17-Dec,34426425,40848028,34426425,40848028,84.27928271
서울반도체(주),46890,16-Dec,729920207,892627548,720102408,953841046,75.49501157
서울반도체(주),46890,17-Dec,841407632,1039810665,826087782,1110410474,74.39481177
서울전자통신(주),27040,16-Dec,58314215,63472126,80040337,89121783,89.81007146
서울전자통신(주),27040,17-Dec,59510912,62957787,85944010,91827962,93.59241796
서호전기(주),65710,16-Dec,41054781,58404177,41687780,59369554,70.21743839
서호전기(주),65710,17-Dec,20631117,43617806,20791917,44670866,46.54469201
성우전자(주),81580,16-Dec,80948324,90917219,149722129,172747327,86.67116974
성우전자(주),81580,17-Dec,57632608,65709109,159725699,183524222,87.03248937
성우테크론(주),45300,16-Dec,23392065,28247940,24066016,29179541,82.47564963
성우테크론(주),45300,17-Dec,30185203,37223014,30327101,38160324,79.47286035
성호전자(주),43260,16-Dec,54362044,65731443,73440277,87687299,83.75246796
성호전자(주),43260,17-Dec,53677697,64863161,75723550,92259444,82.07674653
세명전기공업(주),17510,16-Dec,11859053,16636027,11859053,16636027,71.28536759
세명전기공업(주),17510,17-Dec,15295812,20871761,15295812,20871761,73.28472188
세종머티리얼즈(주),135270,16-Dec,,,0,0,#DIV/0!
세종머티리얼즈(주),135270,17-Dec,,,0,0,#DIV/0!
세종텔레콤(주),36630,16-Dec,0,184108301,0,184113311,0
세종텔레콤(주),36630,17-Dec,0,161140535,0,161140611,0
소니드(주),60230,16-Dec,37347025,45406835,37816567,46181471,81.88688273
소니드(주),60230,17-Dec,38156863,44893095,36764987,43605386,84.31294932
소프트캠프(주),258790,16-Dec,,,0,0,#DIV/0!
소프트캠프(주),210610,16-Dec,,,0,0,#DIV/0!
소프트캠프(주),258790,17-Dec,,,0,0,#DIV/0!
소프트캠프(주),210610,17-Dec,,,0,0,#DIV/0!
솔브레인홀딩스(주),36830,16-Dec,455663613,598517720,549501399,722520542,76.05339462
솔브레인홀딩스(주),36830,17-Dec,495517619,644771254,604370298,775598356,77.92310199
스튜디오드래곤(주),253450,16-Dec,121469594,137052054,132837938,154446744,86.00889508
스튜디오드래곤(주),253450,17-Dec,220678902,255706889,239659321,286788568,83.56655311
시그네틱스(주),33170,16-Dec,214828326,215682537,214828326,215682537,99.60394986
시그네틱스(주),33170,17-Dec,255046693,265500005,255046693,265632653,96.01481223
신라섬유(주),1000,16-Dec,2345830,3823664,2345830,3823664,61.35031739
신라섬유(주),1000,17-Dec,2785324,3996989,2785324,3996989,69.6855558
신라에스지(주),25870,16-Dec,66846985,72850923,74989094,80468999,93.19004204
신라에스지(주),25870,17-Dec,65264592,70166992,76742082,81988875,93.60060374
신라젠(주),215600,16-Dec,0,12704182,0,5292318,0
신라젠(주),215600,17-Dec,0,13294693,0,6864849,0
신성델타테크(주),65350,16-Dec,127888753,150030274,345176463,394613663,87.47199992
신성델타테크(주),65350,17-Dec,146723579,175199580,408303984,464770982,87.85057583
신신제약(주),2800,16-Dec,37028790,58068778,37028790,58068778,63.76712456
신신제약(주),2800,17-Dec,40328992,61731693,40038683,61732958,64.85787219
신원종합개발(주),17000,16-Dec,100911625,115841689,100911625,115841689,87.11166582
신원종합개발(주),17000,17-Dec,174264885,193110778,176650233,195826621,90.20746623
신일제약(주),12790,16-Dec,26364589,50212038,26364589,50212038,52.50651049
신일제약(주),12790,17-Dec,28334231,50941907,28334231,50941907,55.62067199
신화인터텍(주),56700,16-Dec,166481575,190661902,183711691,215490469,85.25281506
신화인터텍(주),56700,17-Dec,141278904,160180740,154537767,176568859,87.52266276
신흥에스이씨(주),243840,16-Dec,75768592,90111748,84595780,100094144,84.51621306
신흥에스이씨(주),243840,17-Dec,90358584,108293928,111706885,133136215,83.90420668
쌍용정보통신(주),10280,16-Dec,192220508,212343245,198144484,219554946,90.24824428
쌍용정보통신(주),10280,17-Dec,133527188,143511302,135271974,146075534,92.60412767
씨비아이(주),13720,16-Dec,18262630,20910203,18262630,20910203,87.33836778
씨비아이(주),13720,17-Dec,19976760,22205941,19976760,22205941,89.96133062
씨아이에스(주),222080,16-Dec,,,0,0,#DIV/0!
씨아이에스(주),222080,17-Dec,22223464,25408673,22216165,26122124,85.04731468
씨앤지하이테크(주),264660,16-Dec,35570923,44344825,35570923,44344825,80.21437225
씨앤지하이테크(주),264660,17-Dec,59891036,75190706,59891036,75190706,79.65217935
씨앤티85(주),56730,16-Dec,7111681,8336986,7111681,8336986,85.30278208
씨앤티85(주),56730,17-Dec,10658818,15293501,11010425,17293995,63.6661743
씨제이프레시웨이(주),51500,16-Dec,1487573634,1742311879,2028412188,2327923602,87.13396721
씨제이프레시웨이(주),51500,17-Dec,1510492876,1797612569,2151396658,2504409846,85.90433636
씨큐브(주),101240,16-Dec,22192458,37879603,22192458,37879603,58.58682838
씨큐브(주),101240,17-Dec,24222454,40171642,24222454,40171642,60.29739586
아미코젠(주),92040,16-Dec,13971599,23692485,45220054,68968045,65.56667512
아미코젠(주),92040,17-Dec,12949902,20152794,48865367,73665135,66.33445659
아비코전자(주),36010,16-Dec,62026966,80606921,62026966,80606921,76.94992593
아비코전자(주),36010,17-Dec,66846521,84082996,66846521,84082996,79.50064125
아이쓰리시스템(주),214430,16-Dec,39392872,51110409,39392872,51110409,77.0740692
아이쓰리시스템(주),214430,17-Dec,52825405,69607526,52825405,69607526,75.89036421
아이진(주),185490,16-Dec,0,267235,0,267235,0
아이진(주),185490,17-Dec,203672,301034,203672,301034,67.65747391
아이크래프트(주),52460,16-Dec,65093169,79343272,64272929,79856301,80.48573274
아이크래프트(주),52460,17-Dec,77028836,90680419,77079619,92532326,83.30020689
아이텍(주),119830,16-Dec,21328934,25780106,21328934,25780106,82.73408185
아이텍(주),119830,17-Dec,20894322,25847625,20894322,25847625,80.8365256
아진산업(주),13310,16-Dec,118470518,150087219,417965325,505965513,82.60747309
아진산업(주),13310,17-Dec,99673314,128150279,360016262,427926771,84.13034341
안국약품(주),1540,16-Dec,101398158,171293704,103615984,174002376,59.54860295
안국약품(주),1540,17-Dec,88174626,178849877,91423330,183599893,49.79487107
알리코제약(주),260660,16-Dec,20758099,48214150,20758099,48214150,43.05395615
알리코제약(주),260660,17-Dec,28025793,71357945,28025793,71357945,39.27494409
알서포트(주),131370,16-Dec,0,18238665,0,21430529,0
알서포트(주),131370,17-Dec,0,19642142,0,23077016,0
알에스오토메이션(주),140670,16-Dec,55299818,65938245,59632215,70697897,84.34793329
알에스오토메이션(주),140670,17-Dec,68240288,81353849,73801867,87447208,84.39591004
알에프에이치아이씨(주),218410,16-Dec,,,0,0,#DIV/0!
알에프에이치아이씨(주),218410,17-Dec,40404878,60031868,41044747,62055228,66.142287
애니젠(주),196300,16-Dec,2667824,4176582,2667824,4176582,63.8757721
애니젠(주),196300,17-Dec,2219852,4551873,2219852,4551873,48.76788083
애머릿지코퍼레이션,900100,16-Dec,37635904,42661163,56294201,61682825,91.26397988
애머릿지코퍼레이션,900100,17-Dec,34817144,37319589,35402377,37592098,94.17504977
앱클론(주),174900,16-Dec,1344647,3120330,1344647,3120330,43.09310233
앱클론(주),174900,17-Dec,1522791,3532425,1522791,3532425,43.10894074
어보브반도체(주),102120,16-Dec,78645616,99524410,78872201,103201219,76.42564862
어보브반도체(주),102120,17-Dec,80990881,103291890,80716555,105824401,76.27404855
에스넷시스템(주),38680,16-Dec,100600299,109164036,187090086,209358473,89.36351289
에스넷시스템(주),38680,17-Dec,109039735,121733922,187090068,213417889,87.66372345
에스디엔(주),99220,16-Dec,23827997,34268004,24715287,36206832,68.26139056
에스디엔(주),99220,17-Dec,37009372,50699381,37900220,52641983,71.99618601
에스맥(주),97780,16-Dec,103212426,111541535,133339292,139482358,95.59581148
에스맥(주),97780,17-Dec,106877566,118507794,144634316,168217687,85.98044509
에스비더블유생명과학(주),151910,16-Dec,67030010,39711662,66486276,39674511,167.5793206
에스비더블유생명과학(주),151910,17-Dec,46018580,31351194,47030097,35770222,131.4783481
에스씨아이평가정보(주),36120,16-Dec,0,33945258,0,35281188,0
에스씨아이평가정보(주),36120,17-Dec,0,39915717,0,42768733,0
에스앤씨엔진그룹리미티드,900080,16-Dec,,,120924359,167627453,72.13875582
에스앤씨엔진그룹리미티드,900080,17-Dec,,,114425678,157262451,72.76096568
에스에이치엔엘(주),50320,16-Dec,11280207,12721267,11392554,12721267,89.55518346
에스에이치엔엘(주),50320,17-Dec,12870800,15047068,12205498,14104295,86.53745543
에스엔유프리시젼(주),80000,16-Dec,56760093,57862612,56760093,57862612,98.09459172
에스엔유프리시젼(주),80000,17-Dec,91301850,116215632,91301850,116215632,78.56245191
에스엔케이폴리텍(주),91340,16-Dec,22115233,30431302,51084930,63430728,80.53656581
에스엔케이폴리텍(주),91340,17-Dec,18811921,23928430,153334212,178587054,85.85964579
에스와이(주),109610,16-Dec,166154998,181798357,270335480,306116510,88.31130343
에스와이(주),109610,17-Dec,275458056,298641671,348807370,393503262,88.64154473
에스지씨이테크건설(주),16250,16-Dec,777892313,843579329,1050364715,1191570073,88.14963877
에스지씨이테크건설(주),16250,17-Dec,781659307,841221413,1272387144,1465750842,86.80787399
에스지에이(주),49470,16-Dec,29471255,33463478,86218046,109262777,78.90889136
에스지에이(주),49470,17-Dec,30557015,37759225,73892502,98081509,75.33785191
에스지에이솔루션즈(주),184230,16-Dec,17217175,28402273,35498755,49543830,71.65121267
에스지에이솔루션즈(주),184230,17-Dec,11281605,20466860,38452479,55343525,69.4796347
에스지에이클라우드서비스(주),224880,16-Dec,29382348,33531636,29382348,33531636,87.62575139
에스지에이클라우드서비스(주),224880,17-Dec,27188449,32949400,27188449,32949400,82.51576356
에스지이(주),255220,16-Dec,28988166,42699570,75394587,93642364,80.51333155
에스지이(주),255220,17-Dec,62813425,96872891,83703264,126112115,66.3721039
에스케이 머티리얼즈(주),36490,16-Dec,201065921,352510187,268715767,461443515,58.23372921
에스케이 머티리얼즈(주),36490,17-Dec,228438627,374284482,314694758,512294420,61.42849614
에스케이씨솔믹스(주),57500,16-Dec,71114187,94081030,70414421,94481891,74.52689638
에스케이씨솔믹스(주),57500,17-Dec,100309303,131738018,100291218,132702135,75.57619024
에스텍(주),69510,16-Dec,147999733,179847089,245291321,290549074,84.42337042
에스텍(주),69510,17-Dec,143984815,177710032,255584624,300390875,85.08401728
에스트래픽(주),234300,16-Dec,69720080,88748386,69657545,88846365,78.40224527
에스트래픽(주),234300,17-Dec,95048786,114932721,61002102,77300035,78.91600825
에스티팜(주),237690,16-Dec,107369945,200361533,107369945,200361533,53.58810316
에스티팜(주),237690,17-Dec,122955973,202622882,123018338,202800435,60.65979987
에이아이비트(주),39230,16-Dec,34646523,35270804,34646523,35270804,98.23003468
에이아이비트(주),39230,17-Dec,14466889,22119812,42496970,53876718,78.87817146
에이치엘비(주),28300,16-Dec,25867915,30089605,25867915,30138867,85.82908906
에이치엘비(주),28300,17-Dec,20815764,22994053,20815764,23006912,90.47613169
에이치엘비생명과학(주),67630,16-Dec,10794082,11585620,38933499,42234395,92.1843417
에이치엘비생명과학(주),67630,17-Dec,14770340,16697768,101031174,106445238,94.9137565
에이치엘비제약(주),47920,16-Dec,14857252,20346370,14857252,20346370,73.02163482
에이치엘비제약(주),47920,17-Dec,12754438,15557535,12754438,15557535,81.98238346
에이치엘비테라퓨틱스(주),115450,16-Dec,12120182,14417168,14415100,17710432,81.39327149
에이치엘비테라퓨틱스(주),115450,17-Dec,12634836,14496915,14590158,17152270,85.06254857
에이테크솔루션(주),71670,16-Dec,180508830,201247464,206176167,229079838,90.00188266
에이테크솔루션(주),71670,17-Dec,149476431,163293921,195554087,212932770,91.83841783
에이피시스템(주),265520,17-Dec,900346559,962422667,900346559,962422667,93.550016
에이피에스홀딩스(주),54620,16-Dec,449167195,512046195,478403069,554987947,86.2006232
에이피에스홀딩스(주),54620,17-Dec,0,3634412,70526330,87934027,80.20368497
에이피위성(주),211270,16-Dec,16191745,24891104,16191745,24891104,65.05032882
에이피위성(주),211270,17-Dec,22212544,30047518,22212544,30047518,73.9247215
에코바이오홀딩스(주),38870,16-Dec,11534492,14157121,14576305,18971810,76.83138825
에코바이오홀딩스(주),38870,17-Dec,22473145,32528833,25726155,31671940,81.22696305
에코플라스틱(주),38110,16-Dec,651710037,669385704,1043763887,1093090039,95.48745755
에코플라스틱(주),38110,17-Dec,630331584,645605097,1007079249,1042561059,96.5966684
에프엔에스테크(주),83500,16-Dec,51721152,64579752,51721152,64579752,80.08880554
에프엔에스테크(주),83500,17-Dec,66948946,69420189,66948946,69420189,96.44016671
엑스큐어(주),70300,16-Dec,10277130,16337872,10277130,16337872,62.90372455
엑스큐어(주),70300,17-Dec,8325973,15108650,8325973,15108650,55.10732594
엔브이에이치코리아(주),67570,16-Dec,341631364,368402673,509230847,569698032,89.38609902
엔브이에이치코리아(주),67570,17-Dec,354491442,374055527,496223209,551664722,89.95014349
엔시트론(주),101400,16-Dec,29093259,37207922,32436821,41788369,77.62164874
엔시트론(주),101400,17-Dec,20146279,23273768,22284760,26252729,84.88549895
엔에이치엔한국사이버결제(주),60250,16-Dec,238243382,270472774,238907995,272132528,87.79104679
엔에이치엔한국사이버결제(주),60250,17-Dec,294311323,338758488,305069491,351989348,86.67009179
엘비세미콘(주),61970,16-Dec,111872677,135669072,111872677,135669072,82.45997069
엘비세미콘(주),61970,17-Dec,112012797,131823200,112012797,131823200,84.97199051
엘컴텍(주),37950,16-Dec,49382456,64586304,49934557,65552872,76.17447638
엘컴텍(주),37950,17-Dec,37641866,49915378,38077517,50288126,75.71870346
엘티씨(주),170920,16-Dec,50532080,61861387,56160473,71007818,79.09054887
엘티씨(주),170920,17-Dec,43339745,56190679,49280122,65740789,74.96125731
엠에프엠코리아(주),251960,16-Dec,,,0,0,#DIV/0!
엠에프엠코리아(주),251960,17-Dec,,,0,0,#DIV/0!
엠케이전자(주),33160,16-Dec,319305034,337653256,432073870,619601003,69.73421087
엠케이전자(주),33160,17-Dec,322807431,338303574,489698120,686150840,71.36887277
영신금속공업(주),7530,16-Dec,92898437,116963469,94161442,117251228,80.30742501
영신금속공업(주),7530,17-Dec,96388938,116841451,100067642,117773188,84.96640339
영풍정밀(주),36560,16-Dec,46226643,60606220,46226643,60606220,76.27376035
영풍정밀(주),36560,17-Dec,47468925,65865905,47468925,65865905,72.06903936
영화테크(주),265560,16-Dec,41069946,52170362,48969649,61373259,79.78987885
영화테크(주),265560,17-Dec,39149966,50786246,45439553,59152552,76.81756993
예스이십사(주),53280,16-Dec,304319753,408526061,313813429,420980026,74.54354355
예스이십사(주),53280,17-Dec,323380309,439734666,337264538,456800693,73.83187967
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,,,83125375,160577326,51.76657071
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,,,98525025,197713108,49.83231815
오로라월드(주),39830,16-Dec,78865645,105152416,75996550,143388139,53.00058326
오로라월드(주),39830,17-Dec,81686478,110768325,74588724,143612127,51.93762223
오상자이엘(주),53980,16-Dec,53523070,60257411,52540795,60762691,86.46884155
오상자이엘(주),53980,17-Dec,54614677,62355803,58240561,66950982,86.98985326
오성첨단소재(주),52420,16-Dec,38858705,44416709,39257608,44968625,87.29999639
오성첨단소재(주),52420,17-Dec,36540063,44357524,36727880,44689681,82.18425189
오션브릿지(주),241790,16-Dec,25618407,34987670,25618407,34987670,73.22124337
오션브릿지(주),241790,17-Dec,37003842,51481824,41230606,56032967,73.58276423
오스템임플란트(주),48260,16-Dec,126349078,256942169,141138940,344582038,40.95945941
오스템임플란트(주),48260,17-Dec,146839047,288691851,165703487,397790874,41.65592974
옴니시스템(주),57540,16-Dec,42754094,54854284,54378806,69702655,78.01540128
옴니시스템(주),57540,17-Dec,80667983,95095317,102252340,120638419,84.75935017
옵티시스(주),109080,16-Dec,10060225,17126539,10060225,17126539,58.74056048
옵티시스(주),109080,17-Dec,10891146,17931058,10891146,17931058,60.7390038
와이더블유(주),51390,16-Dec,22333271,29466645,22331505,29520931,75.64634394
와이더블유(주),51390,17-Dec,18565458,26435740,18565458,26435740,70.22862988
와이아이케이(주),232140,16-Dec,,,0,0,#DIV/0!
와이아이케이(주),232140,17-Dec,118022294,150503664,117479271,150491664,78.06364012
와이엠씨(주),155650,16-Dec,100860434,117257580,103691039,122808109,84.43338135
와이엠씨(주),155650,17-Dec,119257200,145208434,123847949,154022566,80.40896358
와이엠티(주),251370,16-Dec,19685090,30493551,29283904,49939561,58.63868927
와이엠티(주),251370,17-Dec,32688433,47062881,41530614,69192110,60.02218172
와토스코리아(주),79000,16-Dec,11378231,17708869,11378231,17708869,64.25159619
와토스코리아(주),79000,17-Dec,13840578,21421426,13840578,21421426,64.61090872
우리바이오(주),82850,16-Dec,45162703,43442272,1459041715,1533518881,95.14338122
우리바이오(주),82850,17-Dec,60908966,55252469,1405695589,1474632347,95.32515626
우리산업(주),215360,16-Dec,220707321,258789641,220707321,258789641,85.28444962
우리산업(주),215360,17-Dec,232591128,272473269,239024768,279396173,85.55048032
우리산업홀딩스(주),72470,16-Dec,0,1543284,262261139,320883363,81.73098678
우리산업홀딩스(주),72470,17-Dec,0,1398171,277640862,332838238,83.41615545
우리손에프앤지농업회사법인(주),73560,16-Dec,66780518,75729688,142166708,186697990,76.14795853
우리손에프앤지농업회사법인(주),73560,17-Dec,67820897,82809120,150019815,209731269,71.52954145
우리엔터프라이즈(주),37400,16-Dec,31737971,36972984,1483827861,1563934952,94.8778502
우리엔터프라이즈(주),37400,17-Dec,21027321,28563979,1419959743,1496166599,94.90652605
우리이앤엘(주),153490,16-Dec,113414830,134674936,121982924,147083679,82.93437098
우리이앤엘(주),153490,17-Dec,116422791,138621577,139594046,158647596,87.99001656
우림피티에스(주),101170,16-Dec,38103255,45674958,38103255,45674958,83.42263829
우림피티에스(주),101170,17-Dec,48590116,54162142,48590116,54162142,89.71232342
우수AMS(주),66590,16-Dec,179285251,197254061,219353533,241835491,90.70361513
우수AMS(주),66590,17-Dec,164624932,180312608,206939997,228059906,90.73931522
우원개발(주),46940,16-Dec,193147024,202823613,196005704,207133307,94.62780604
우원개발(주),46940,17-Dec,165693621,177070075,169632731,183640678,92.37208926
우진비앤지(주),18620,16-Dec,17533242,24235437,17533242,24235437,72.34547493
우진비앤지(주),18620,17-Dec,17852680,22933553,17852680,22933553,77.84524273
원텍(주),216280,16-Dec,14725631,31842350,14725631,31842350,46.24542787
원텍(주),216280,17-Dec,18827547,43352446,18827452,43362200,43.41904239
원풍물산(주),8290,16-Dec,17424422,46367137,17424422,46367137,37.57924929
원풍물산(주),8290,17-Dec,16898960,44115323,16898960,44115323,38.30632726
위즈코프(주),38620,16-Dec,21512581,29645403,21512581,29645403,72.5663301
위즈코프(주),38620,17-Dec,22501343,31108388,26828308,36272381,73.96345997
유네코(주),64510,16-Dec,14183760,19968159,14714980,22960526,64.08816592
유네코(주),64510,17-Dec,13107023,20232842,12875685,23710740,54.30317654
유니셈(주),36200,16-Dec,76476012,112693049,76179627,115417105,66.00375828
유니셈(주),36200,17-Dec,139855567,205257408,141553058,209284354,67.63671306
유니슨(주),18000,16-Dec,50913782,58075223,45064361,52519512,85.80498806
유니슨(주),18000,17-Dec,153551550,185584191,153557535,186653299,82.26885666
유비벨록스(주),89850,16-Dec,61260101,80168077,73108649,96448027,75.801083
유비벨록스(주),89850,17-Dec,64032160,85930798,76324859,99361947,76.81497928
유아이엘(주),49520,16-Dec,240527097,249132666,408109533,444330193,91.84825597
유아이엘(주),49520,17-Dec,170914766,183466914,439458465,479784155,91.59503506
유진기업(주),23410,16-Dec,573589210,710926253,893692775,1074645854,83.16160823
유진기업(주),23410,17-Dec,689302026,827817372,1083924606,1299043715,83.44019477
이노시스(주),56090,16-Dec,8188426,17754583,5321097,11687568,45.52783778
이노시스(주),56090,17-Dec,8876684,12561348,9132072,13293960,68.69339159
이니텍(주),53350,16-Dec,52504057,67253528,188583840,231386225,81.50175751
이니텍(주),53350,17-Dec,52580233,63790510,203935569,243737677,83.67010448
이스트아시아홀딩스인베스트먼트리미티드,900110,16-Dec,,,79919150,108423207,73.71037272
이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,,,74569843,98727569,75.53092186
이에스산업(주),241510,16-Dec,,,0,0,#DIV/0!
이에스산업(주),241510,17-Dec,,,0,0,#DIV/0!
이엘케이(주),94190,16-Dec,211534251,174795155,206689260,174550542,118.4122705
이엘케이(주),94190,17-Dec,238438077,249605814,237442227,250977626,94.60693002
이엠코리아(주),95190,16-Dec,73050494,75303938,96363821,102552273,93.9655633
이엠코리아(주),95190,17-Dec,76482978,87220106,95871138,104620012,91.63747563
이원컴포텍(주),88290,16-Dec,33481288,31851111,39678938,37299791,106.3784459
이원컴포텍(주),88290,17-Dec,36148369,36564582,41177073,40900352,100.6765736
이트론(주),96040,16-Dec,23786910,25705833,23786910,25705833,92.53506782
이트론(주),96040,17-Dec,13654360,15563155,13654360,15563155,87.73516681
이화공영(주),1840,16-Dec,156548244,165041524,156548244,165041524,94.85385266
이화공영(주),1840,17-Dec,201554084,210777239,201554084,210777239,95.62421681
이화전기공업(주),24810,16-Dec,37277827,45745866,37277827,45745866,81.48895247
이화전기공업(주),24810,17-Dec,37887420,47381131,37887420,47381131,79.96309755
인베니아(주),79950,16-Dec,130862994,151449990,129245167,151506152,85.30687718
인베니아(주),79950,17-Dec,157795406,182181075,155876109,182175707,85.56360865
