회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률2019
동양파일(주),228340,18-Dec,8897242,67930079,8897242,67930079,13.09764707
동양파일(주),228340,19-Dec,3817016,53169205,3817016,53169205,7.178997692
동일금속(주),109860,18-Dec,14308833,96045618,12457760,95822002,14.89795505
동일금속(주),109860,19-Dec,17431353,86599662,14763483,86479800,20.1286617
동일철강(주),23790,18-Dec,380545,44340818,380545,44340818,0.858227288
동일철강(주),23790,19-Dec,-89853,26560736,-89853,26560736,-0.338292583
동화기업(주),25900,18-Dec,177099451,759970977,98418897,438530879,23.30344926
동화기업(주),25900,19-Dec,161161300,717405694,73954023,370938736,22.46445789
디아이티(주),110990,18-Dec,14635508,76871055,14386037,76842689,19.03903621
디아이티(주),110990,19-Dec,22433926,118760647,21717874,118480955,18.8900335
디에스티(주),33430,18-Dec,12561549,27598527,12561549,27598527,45.51528783
디에스티(주),33430,19-Dec,9138184,20809840,9138184,20809840,43.91280279
디엑스앤브이엑스(주),180400,18-Dec,-831734,5305295,-831734,5305295,-15.6774317
디엑스앤브이엑스(주),180400,19-Dec,765018,5753136,765862,5753980,13.29740858
디와이씨(주),310870,18-Dec,0,0,,,#DIV/0!
디와이씨(주),310870,19-Dec,0,0,,,#DIV/0!
디와이피엔에프(주),104460,18-Dec,25398116,112079200,24788096,107754170,22.66086482
디와이피엔에프(주),104460,19-Dec,39135388,165590077,38162059,164600456,23.63389685
디젠스(주),113810,18-Dec,11856562,95045421,2939083,37236056,12.47462726
디젠스(주),113810,19-Dec,12425768,79328540,7674433,39689484,15.66367918
디케이락(주),105740,18-Dec,17554558,66504620,17554558,66504620,26.39599775
디케이락(주),105740,19-Dec,22608482,74368076,22608482,74368076,30.40078918
라온시큐어(주),42510,18-Dec,14265486,24610372,13841850,24537193,57.96534079
라온시큐어(주),42510,19-Dec,18153952,30443294,15556014,28319235,59.63202274
라온피플(주),300120,18-Dec,16494227,21763697,16494227,21763697,75.78779929
라온피플(주),300120,19-Dec,21430023,30770552,21430023,30770552,69.64458421
램테크놀러지(주),171010,18-Dec,5126418,32617077,4254224,30891264,15.7169755
램테크놀러지(주),171010,19-Dec,8780051,43411471,7664758,41182157,20.22518656
럭슬(주),33600,18-Dec,-1857506,19919734,-1857506,19919734,-9.324953837
로스웰인터내셔널유한회사,900260,18-Dec,33058323,135563396,,,24.385877
로스웰인터내셔널유한회사,900260,19-Dec,19119717,97722450,,,19.56532711
로체시스템즈(주),71280,18-Dec,7826476,73998396,7672882,73998396,10.57654817
로체시스템즈(주),71280,19-Dec,14655577,79780176,14263959,79882256,18.36994819
리노공업(주),58470,18-Dec,61651551,150354373,61651551,150354373,41.00416221
리노공업(주),58470,19-Dec,74154559,170307405,74154559,170307405,43.5415941
마이크로로봇(주),182690,18-Dec,-3490871,8763792,-2655545,7255141,-39.83288284
마이크로로봇(주),182690,19-Dec,-1901795,12349999,-2309729,5499071,-15.39915104
매일유업(주),267980,18-Dec,367038548,1300580783,367151795,1300078234,28.2211265
매일유업(주),267980,19-Dec,409429098,1393256526,408743711,1391694716,29.38648342
매일홀딩스(주),5990,18-Dec,454867077,1490771227,10812463,10812463,30.51219857
매일홀딩스(주),5990,19-Dec,507634636,1590752386,12854674,12854674,31.91160613
메가스터디(주),72870,18-Dec,70750140,134558060,11118592,31025052,52.57963737
메가스터디(주),72870,19-Dec,71616052,140193511,11135354,30030176,51.08371385
메가스터디교육(주),215200,18-Dec,203399052,356852269,168750927,309143489,56.99811089
메가스터디교육(주),215200,19-Dec,250082156,437346200,211247547,381573797,57.18173749
메가엠디(주),133750,18-Dec,47317446,75327657,43297483,68491327,62.81550215
메가엠디(주),133750,19-Dec,48601071,80374370,43920078,72011100,60.46836946
메디앙스(주),14100,18-Dec,58032078,107796549,54086160,103209553,53.83481989
메디앙스(주),14100,19-Dec,44836796,97313127,41239611,91461744,46.07476646
메디포스트(주),78160,18-Dec,28364938,44383628,28364938,44383628,63.90856106
메디포스트(주),78160,19-Dec,29024381,45810814,29019177,45803342,63.35705146
명성티엔에스(주),257370,18-Dec,7136561,39686597,6908608,39416468,17.98229513
명성티엔에스(주),257370,19-Dec,6912545,35008403,6924264,35162801,19.74538799
모바일어플라이언스(주),87260,18-Dec,12418329,61528197,11256742,54201526,20.18315115
모바일어플라이언스(주),87260,19-Dec,13521928,44770460,12299676,41971601,30.20278996
모트렉스(주),118990,18-Dec,34937051,212859110,23845219,161689686,16.41322798
모트렉스(주),118990,19-Dec,43632767,313649741,10050359,153246542,13.91130337
무림에스피(주),1810,18-Dec,22528842,205437277,10931636,136849737,10.96628729
무림에스피(주),1810,19-Dec,12378971,137893618,11735107,135558122,8.977189213
미디어젠(주),279600,18-Dec,12219281,13383195,11860811,13021383,91.30316789
미디어젠(주),279600,19-Dec,10783740,13828290,10864163,13908713,77.98317796
미래나노텍(주),95500,18-Dec,43015540,278108926,30528735,180343067,15.46715548
미래나노텍(주),95500,19-Dec,41870815,289734267,26820588,188761971,14.45145424
미래오토스,176440,18-Dec,24231999,226914096,15358328,185521711,10.67893067
미래오토스,176440,19-Dec,18895584,241988640,18661618,241579062,7.808459108
미스터블루(주),207760,18-Dec,30977078,30977078,26137017,26137017,100
미스터블루(주),207760,19-Dec,63888589,63888589,25917073,25917073,100
바디텍메드(주),206640,18-Dec,33136151,66204377,29668715,56588375,50.05129948
바디텍메드(주),206640,19-Dec,41005259,72798657,34789157,61615302,56.32694433
바이온(주),32980,18-Dec,6686897,35046599,1865259,16509980,19.08001687
바이온(주),32980,19-Dec,1498537,19624333,675835,10407615,7.636116856
베뉴지(주),19010,18-Dec,33166414,52390338,28682976,46502971,63.30635622
베뉴지(주),19010,19-Dec,36067864,58970705,28040357,44370185,61.16234154
보성파워텍(주),6910,18-Dec,6962730,105740259,6874277,105639646,6.584748388
보성파워텍(주),6910,19-Dec,7746847,111682204,7740497,111651303,6.936509777
브릿지바이오테라퓨틱스(주),288330,18-Dec,0,0,0,0,#DIV/0!
브릿지바이오테라퓨틱스(주),288330,19-Dec,22288756,58283297,22288756,58283297,38.24209876
비디아이(주),148140,18-Dec,13647213,85738787,13556303,85647878,15.9171986
비디아이(주),148140,19-Dec,12541723,128590481,12541723,128590481,9.753228157
비에이치아이(주),83650,18-Dec,4483729,211817910,589591,206088984,2.116784648
비에이치아이(주),83650,19-Dec,8509359,222852344,8726081,218870226,3.818384338
빛샘전자(주),72950,18-Dec,8543210,47402504,4734678,23490677,18.0226977
빛샘전자(주),72950,19-Dec,7819179,46442406,5236267,25882186,16.83629181
삼강엠앤티(주),100090,18-Dec,-21638000,143966170,-3867322,117539477,-15.02991988
삼강엠앤티(주),100090,19-Dec,-4459403,384531743,28740259,265255697,-1.159696977
삼륭물산(주),14970,18-Dec,7290756,84959785,4983947,37831621,8.581420021
삼륭물산(주),14970,19-Dec,7809258,88705130,6093459,39483021,8.803614853
삼목에스폼(주),18310,18-Dec,67827130,188934728,67827130,188934728,35.89976852
삼목에스폼(주),18310,19-Dec,34133139,144218796,34133139,144218796,23.66760779
삼보모터스(주),53700,18-Dec,81898053,945874227,33886929,252644334,8.658450634
삼보모터스(주),53700,19-Dec,77141658,939458008,29574816,265070911,8.211293889
삼보산업(주),9620,18-Dec,16996537,284529924,9556449,245340818,5.973549903
삼보산업(주),9620,19-Dec,23257705,319940542,12056657,262616975,7.269383509
삼아제약(주),9300,18-Dec,40817952,66947399,40817952,66947399,60.97018347
삼아제약(주),9300,19-Dec,43684585,71560150,43684585,71560150,61.04596623
삼영엠텍(주),54540,18-Dec,9570955,69070992,9256654,62025742,13.85669255
삼영엠텍(주),54540,19-Dec,10877390,69805770,9450755,64054670,15.58236518
삼영이엔씨(주),65570,18-Dec,13144443,35285403,13144443,35285403,37.25178652
삼영이엔씨(주),65570,19-Dec,9838177,37032272,9838177,37032272,26.56649584
삼지전자(주),37460,18-Dec,71384226,1439625525,4732812,45484002,4.958527392
삼지전자(주),37460,19-Dec,71991286,1494980608,6533330,54526218,4.815533099
삼천당제약(주),250,18-Dec,83197927,159960312,56660215,121919884,52.01160585
삼천당제약(주),250,19-Dec,110655762,186602477,73388945,138758402,59.30026427
삼천리자전거(주),24950,18-Dec,26163309,79612479,18747235,55958419,32.86332661
삼천리자전거(주),24950,19-Dec,23026439,87105784,18754900,70620031,26.4350287
삼현철강(주),17480,18-Dec,19236445,227980186,19236445,227980186,8.437770553
삼현철강(주),17480,19-Dec,15300818,237603984,15300818,237603984,6.439630238
상신이디피(주),91580,18-Dec,27463382,150148161,16468402,103857460,18.29085472
상신이디피(주),91580,19-Dec,23006379,141203717,9430900,99801512,16.29304064
상신전자(주),263810,18-Dec,9550207,83048455,7716041,77932496,11.49956011
상신전자(주),263810,19-Dec,9951400,81974667,8090028,76034690,12.13960406
서암기계공업(주),100660,18-Dec,7532583,42459109,7532583,42459109,17.74079385
서암기계공업(주),100660,19-Dec,6206828,38451030,6206828,38451030,16.14216316
서울바이오시스(주),92190,18-Dec,81068593,386412485,82609280,368194111,20.97980685
서울바이오시스(주),92190,19-Dec,69847812,350639743,68596486,269736534,19.920107
서울반도체(주),46890,18-Dec,323222540,1194179669,232057992,1134503757,27.06649162
서울반도체(주),46890,19-Dec,253670361,1129902382,181258989,976702742,22.45064397
서울전자통신(주),27040,18-Dec,4640214,84617869,2143378,59903532,5.483728265
서울전자통신(주),27040,19-Dec,4147422,65589252,1213488,38717411,6.323325657
서호전기(주),65710,18-Dec,14851432,31190680,14070218,30280041,47.61496704
서호전기(주),65710,19-Dec,23425514,64884056,22520516,64058562,36.10365234
성우전자(주),81580,18-Dec,21482974,158592174,4700554,51106858,13.54604925
성우전자(주),81580,19-Dec,7696975,118739390,2723379,37520219,6.482242329
성우테크론(주),45300,18-Dec,9758788,39516946,8868258,38117718,24.69519785
성우테크론(주),45300,19-Dec,4770119,32959022,4096102,31784490,14.47287787
성호전자(주),43260,18-Dec,18254112,91355590,10148057,65451988,19.98138483
성호전자(주),43260,19-Dec,10829038,99288438,5248219,67898101,10.90664555
세명전기공업(주),17510,18-Dec,5043560,19017116,5043560,19017116,26.52116125
세명전기공업(주),17510,19-Dec,3518174,18453516,3518174,18453516,19.06506056
세종텔레콤(주),36630,18-Dec,183138677,211221597,179586010,179586010,86.70452245
세종텔레콤(주),36630,19-Dec,165326736,269640868,163127109,226977558,61.3136789
소니드(주),60230,18-Dec,7548109,33437512,6242616,25826175,22.57377582
소니드(주),60230,19-Dec,9701153,36946795,7042120,20699567,26.25708942
소프트캠프(주),258790,18-Dec,0,0,,,#DIV/0!
소프트캠프(주),258790,19-Dec,14890780,19738974,13938169,18782084,75.4384701
솔브레인홀딩스(주),36830,18-Dec,237628456,963424734,199027612,801162569,24.66497357
솔브레인홀딩스(주),36830,19-Dec,254782182,1021271673,215249783,796523935,24.94754224
스튜디오드래곤(주),253450,18-Dec,55561982,379606273,44219942,365165572,14.63673968
스튜디오드래곤(주),253450,19-Dec,47883464,468660678,44881630,442211935,10.21708589
시그네틱스(주),33170,18-Dec,1626848,250232556,1455108,250060816,0.650134429
시그네틱스(주),33170,19-Dec,-6856830,218775440,-7153436,218478833,-3.13418636
신라섬유(주),1000,18-Dec,1352433,4702692,1352433,4702692,28.75869821
신라섬유(주),1000,19-Dec,1280550,4180813,1280550,4180813,30.62921016
신라에스지(주),25870,18-Dec,5077850,72509021,4469060,58796469,7.003059661
신라에스지(주),25870,19-Dec,6217928,89400350,5809702,76853354,6.955149504
신라젠(주),215600,18-Dec,7712025,7712025,15310982,15310982,100
신라젠(주),215600,19-Dec,9068581,9068581,8837040,8837040,100
신성델타테크(주),65350,18-Dec,48912475,437052443,20233272,149578246,11.19144299
신성델타테크(주),65350,19-Dec,48214478,453654136,15791727,134676346,10.62802566
신신제약(주),2800,18-Dec,22195170,63719957,21815460,63768951,34.83236814
신신제약(주),2800,19-Dec,23578539,67854562,23159706,67767543,34.74864225
신원종합개발(주),17000,18-Dec,21982745,220624518,21565321,217373892,9.963872193
신원종합개발(주),17000,19-Dec,20047923,256456728,19726570,251690728,7.817273174
신일제약(주),12790,18-Dec,20886013,53276934,20886013,53276934,39.20273077
신일제약(주),12790,19-Dec,24875352,60648342,24875352,60648342,41.01571647
신화인터텍(주),56700,18-Dec,12400154,177577489,10210857,157928469,6.982953791
신화인터텍(주),56700,19-Dec,35387796,254429113,24523243,220533379,13.90870549
신흥에스이씨(주),243840,18-Dec,30639934,215388514,24190267,156531204,14.22542615
신흥에스이씨(주),243840,19-Dec,39394168,239492755,20805948,145769089,16.44900198
쌍용정보통신(주),10280,18-Dec,14609314,123316260,13733571,121828400,11.84702974
쌍용정보통신(주),10280,19-Dec,13303347,108259896,12848325,106535210,12.28834267
씨비아이(주),13720,18-Dec,2622069,21818976,2622069,21818976,12.01737882
씨비아이(주),13720,19-Dec,2699036,22117497,2699036,22117497,12.20317109
씨아이에스(주),222080,18-Dec,6283567,43594446,5615989,42926868,14.41368701
씨아이에스(주),222080,19-Dec,21048347,100552888,21048347,100552888,20.93261309
씨앤지하이테크(주),264660,18-Dec,18020509,88260534,18020509,88260534,20.41740309
씨앤지하이테크(주),264660,19-Dec,21358427,128842100,21358427,128842100,16.57721118
씨앤티85(주),56730,18-Dec,1423394,15491234,610994,11318720,9.188383572
씨앤티85(주),56730,19-Dec,260860,7220575,271860,7275085,3.612731673
씨에스베어링(주),297090,18-Dec,8377461,64762248,8377461,64762248,12.93571681
씨에스베어링(주),297090,19-Dec,18255136,102573702,18803138,103369828,17.79709189
씨제이바이오사이언스(주),311690,18-Dec,2197947,3924040,2197105,3923199,56.01234952
씨제이바이오사이언스(주),311690,19-Dec,2673137,4783223,2672344,4782430,55.88568628
씨제이프레시웨이(주),51500,18-Dec,358610958,2828072307,284688674,2107459892,12.68040273
씨제이프레시웨이(주),51500,19-Dec,396470403,3055080974,316883975,2321346200,12.97741063
씨큐브(주),101240,18-Dec,16099669,41389314,16099669,41389314,38.8981296
씨큐브(주),101240,19-Dec,18989158,44746670,18989158,44746670,42.43703051
아미코젠(주),92040,18-Dec,30523581,94521965,6957633,23594662,32.29257983
아미코젠(주),92040,19-Dec,48495515,115180889,13173356,32971859,42.10378598
아비코전자(주),36010,18-Dec,14257073,99846409,15289536,83368257,14.27900427
아비코전자(주),36010,19-Dec,7037084,123321535,14549234,73280345,5.70628966
아이쓰리시스템(주),214430,18-Dec,16195226,69164997,16195226,69164997,23.41534982
아이쓰리시스템(주),214430,19-Dec,4718696,51862039,4718696,51862039,9.098554725
아이진(주),185490,18-Dec,761943,2035288,761943,2035288,37.43661831
아이진(주),185490,19-Dec,1937500,4245380,1937500,4245380,45.63784632
아이큐어(주),175250,18-Dec,11275720,33320492,10422667,30315287,33.8401966
아이큐어(주),175250,19-Dec,18210318,60922490,15752324,41074208,29.89096145
아이크래프트(주),52460,18-Dec,13057686,73149612,11582611,67530472,17.85065654
아이크래프트(주),52460,19-Dec,14878272,73758133,12798639,64937461,20.17170364
아이텍(주),119830,18-Dec,5492241,30905307,5492241,30905307,17.77119056
아이텍(주),119830,19-Dec,8887540,47026177,9147331,40942046,18.89913356
아진산업(주),13310,18-Dec,53054515,396944683,27846665,216584478,13.36572003
아진산업(주),13310,19-Dec,72072152,440797612,47287360,277654918,16.35039529
안국약품(주),1540,18-Dec,97786284,185745622,96143507,180052799,52.64526988
안국약품(주),1540,19-Dec,77993897,155851757,76491055,149279874,50.04364308
알리코제약(주),260660,18-Dec,58880668,95337599,58880668,95337599,61.76017502
알리코제약(주),260660,19-Dec,73470328,115793215,73470328,115793215,63.44959677
알서포트(주),131370,18-Dec,24704712,24704712,21402240,21402240,100
알서포트(주),131370,19-Dec,28486918,28486918,23290832,23290832,100
알에스오토메이션(주),140670,18-Dec,11968847,98664317,11297618,91178001,12.13087706
알에스오토메이션(주),140670,19-Dec,10654582,82169975,10105563,75825511,12.96651484
알에프머트리얼즈(주),327260,18-Dec,6715336,19270087,6715336,19270087,34.84849861
알에프머트리얼즈(주),327260,19-Dec,4203157,16211219,4203157,16211219,25.92745802
알에프에이치아이씨(주),218410,18-Dec,46670977,108101224,37951357,97867984,43.17340292
알에프에이치아이씨(주),218410,19-Dec,39546901,107768754,34775495,99143847,36.69607333
압타바이오(주),293780,18-Dec,1454113,1454113,1454113,1454113,100
압타바이오(주),293780,19-Dec,1018572,1018572,1018572,1018572,100
애니젠(주),196300,18-Dec,-1083484,4114385,-1083484,4114385,-26.33404506
애니젠(주),196300,19-Dec,1809090,6276912,1809090,6276912,28.82133763
애머릿지코퍼레이션,900100,18-Dec,7176975,27003367,6729144,26074470,26.5780745
애머릿지코퍼레이션,900100,19-Dec,20288454,39829870,10327059,21819287,50.93778614
앱클론(주),174900,18-Dec,2266239,3920790,2266239,3920790,57.8005708
앱클론(주),174900,19-Dec,12999024,14375025,12999024,14375025,90.42783578
어보브반도체(주),102120,18-Dec,26073990,109543014,22702311,104878234,23.80251286
어보브반도체(주),102120,19-Dec,37407672,126805890,33939742,124723168,29.49994831
에스넷시스템(주),38680,18-Dec,36660542,270809012,22959268,165493986,13.53741581
에스넷시스템(주),38680,19-Dec,39796927,316779316,21399143,176442663,12.56298154
에스디엔(주),99220,18-Dec,15536917,60887354,14464917,58915895,25.51747773
에스디엔(주),99220,19-Dec,17340766,65023507,16009451,62982298,26.66845699
에스맥(주),97780,18-Dec,27824582,141385799,16588948,83404331,19.67989869
에스맥(주),97780,19-Dec,27650998,168039893,14157499,74766484,16.45502
에스비더블유생명과학(주),151910,18-Dec,1071891,61102246,-456695,58999471,1.754257937
에스비더블유생명과학(주),151910,19-Dec,-3726353,52623027,-4455933,48802634,-7.081221306
에스씨아이평가정보(주),36120,18-Dec,49863975,49863975,46527546,46527546,100
에스씨아이평가정보(주),36120,19-Dec,52569945,52569945,48708533,48708533,100
에스앤씨엔진그룹리미티드,900080,18-Dec,34991952,127170366,,,27.51580663
에스앤씨엔진그룹리미티드,900080,19-Dec,29929621,107613521,,,27.81213803
에스에이치엔엘(주),50320,18-Dec,720719,6579544,720719,6579544,10.95393541
에스에이치엔엘(주),50320,19-Dec,17194,121410,17194,121410,14.16193065
에스엔유프리시젼(주),80000,18-Dec,24512267,82572761,24582326,82551448,29.68565748
에스엔유프리시젼(주),80000,19-Dec,18483322,64349005,17980336,64233361,28.72355524
에스엔케이폴리텍(주),91340,18-Dec,47442239,282148096,3926966,20917815,16.81465857
에스엔케이폴리텍(주),91340,19-Dec,62720214,338044206,6845976,25933907,18.55384973
에스와이(주),109610,18-Dec,44670757,419928752,27717572,343028329,10.63769908
에스와이(주),109610,19-Dec,29114254,380109486,14568123,294915037,7.659438944
에스지씨이테크건설(주),16250,18-Dec,165703126,1487904768,57670485,881992820,11.13667552
에스지씨이테크건설(주),16250,19-Dec,137552263,1698474766,78495453,1242048953,8.098575602
에스지에이(주),49470,18-Dec,16251573,88885999,7847648,44351155,18.28361405
에스지에이(주),49470,19-Dec,16256928,81471003,5987663,38700581,19.95425047
에스지에이솔루션즈(주),184230,18-Dec,9104049,45381803,4607933,17856882,20.06101212
에스지에이솔루션즈(주),184230,19-Dec,12115188,45088761,6268771,21614762,26.86964053
에스지에이클라우드서비스(주),224880,18-Dec,2242934,25550260,2242934,25550260,8.778517322
에스지에이클라우드서비스(주),224880,19-Dec,1509739,19472374,1509739,19472374,7.75323543
에스지이(주),255220,18-Dec,45887021,145839541,39993334,118477483,31.4640465
에스지이(주),255220,19-Dec,42038370,132776115,35344170,111440249,31.66109356
에스케이 머티리얼즈(주),36490,18-Dec,256846462,687252388,154472500,444872836,37.37294573
에스케이 머티리얼즈(주),36490,19-Dec,305117767,772194040,157332920,454649037,39.51309531
에스텍(주),69510,18-Dec,46989359,306433025,38559856,197107076,15.33429988
에스텍(주),69510,19-Dec,48445922,337971674,44407300,216795154,14.3343143
에스트래픽(주),234300,18-Dec,4476157,40678386,6789546,41549628,11.00377237
에스트래픽(주),234300,19-Dec,11282546,79673572,14852998,76244500,14.16096419
에스티팜(주),237690,18-Dec,2779686,97738456,2502698,97299230,2.844004411
에스티팜(주),237690,19-Dec,-1628101,93256825,-1808447,92995881,-1.745825037
에스퓨얼셀(주),288620,18-Dec,7277030,31491977,7277030,31491977,23.107568
에스퓨얼셀(주),288620,19-Dec,12006812,37953636,12006812,37953636,31.63547229
에이비엘바이오(주),298380,18-Dec,1257884,1257884,1257884,1257884,100
에이비엘바이오(주),298380,19-Dec,3988956,3988956,3988956,3988956,100
에이아이비트(주),39230,18-Dec,12627187,37768386,5949259,12540252,33.43321846
에이아이비트(주),39230,19-Dec,14425512,37400538,4279040,8310047,38.57033287
에이에프더블류(주),312610,18-Dec,12405242,30329958,12405242,30329958,40.90095344
에이에프더블류(주),312610,19-Dec,10029098,25961807,10029098,25961807,38.63020012
에이치엘비(주),28300,18-Dec,6485869,36185983,5313879,27271379,17.92370543
에이치엘비(주),28300,19-Dec,3936621,38420748,3070276,29775778,10.2460811
에이치엘비생명과학(주),67630,18-Dec,4669575,102475886,-27046,4270701,4.556754942
에이치엘비생명과학(주),67630,19-Dec,7606809,114018502,4428861,12431173,6.671556692
에이치엘비제약(주),47920,18-Dec,4465471,20540682,4465471,20540682,21.73964331
에이치엘비제약(주),47920,19-Dec,18041870,36099923,17493561,35501259,49.97758582
에이치엘비테라퓨틱스(주),115450,18-Dec,6208937,46357029,5274959,43900567,13.39373367
에이치엘비테라퓨틱스(주),115450,19-Dec,5498498,58966186,5413321,59034986,9.324832371
에이테크솔루션(주),71670,18-Dec,18038436,193979393,14696096,156240495,9.299150658
에이테크솔루션(주),71670,19-Dec,22281641,228200653,18261186,184674928,9.764056635
에이피시스템(주),265520,18-Dec,101171252,714239793,99054486,714057287,14.16488594
에이피시스템(주),265520,19-Dec,72622040,462077779,65540001,460248240,15.71641038
에이피에스홀딩스(주),54620,18-Dec,12561109,28416310,3239249,3239249,44.20387095
에이피에스홀딩스(주),54620,19-Dec,8465854,23151386,3396432,3396432,36.56737441
에이피위성(주),211270,18-Dec,5855709,42843708,5855709,42843708,13.66760552
에이피위성(주),211270,19-Dec,13444657,45653106,13444657,45653106,29.44959977
에이피티씨(주),89970,18-Dec,27385034,61038365,27385034,61038365,44.86528104
에이피티씨(주),89970,19-Dec,26176630,59326131,26176630,59326131,44.12327175
에코바이오홀딩스(주),38870,18-Dec,6463952,21982008,6345998,18372405,29.40564847
에코바이오홀딩스(주),38870,19-Dec,4580329,17268700,5759357,14052288,26.52387846
에코캡(주),128540,18-Dec,12809341,76493497,11649701,74044941,16.74566009
에코캡(주),128540,19-Dec,12785490,66939883,10256012,66785476,19.09995869
에코플라스틱(주),38110,18-Dec,38191438,1084278617,13137794,642052365,3.522290065
에코플라스틱(주),38110,19-Dec,52662072,1216291299,22529397,704806691,4.329725292
에프엔에스테크(주),83500,18-Dec,6571614,46350228,6571614,46350228,14.17816974
에프엔에스테크(주),83500,19-Dec,6776398,34096408,6776398,34096408,19.87422839
엑스큐어(주),70300,18-Dec,6752802,13424149,6752802,13424149,50.30338981
엑스큐어(주),70300,19-Dec,6948029,13258734,6948029,13258734,52.40341197
엔브이에이치코리아(주),67570,18-Dec,54595716,621979857,14485973,366064432,8.777730562
엔브이에이치코리아(주),67570,19-Dec,95601388,826287783,20208367,350374902,11.56998687
엔시트론(주),101400,18-Dec,211847,16271102,1847593,14987897,1.301983111
엔시트론(주),101400,19-Dec,1764531,10936917,861988,9927737,16.13371483
엔에이치엔한국사이버결제(주),60250,18-Dec,52562674,432658309,50420150,424544561,12.14877258
엔에이치엔한국사이버결제(주),60250,19-Dec,67744434,469897622,66108842,464507320,14.41684972
엘비세미콘(주),61970,18-Dec,46188007,275662171,26536308,157123370,16.75529393
엘비세미콘(주),61970,19-Dec,74662781,390435695,49941457,222933247,19.12293931
엘컴텍(주),37950,18-Dec,9410584,40154183,8047219,38790817,23.4361237
엘컴텍(주),37950,19-Dec,12604439,46157406,11337634,43823575,27.3075116
엘티씨(주),170920,18-Dec,21154143,96773496,11306118,57444754,21.85943866
엘티씨(주),170920,19-Dec,24128427,92053188,14199878,56853812,26.21139748
엠에프엠코리아(주),323230,19-Dec,0,0,,,#DIV/0!
엠케이전자(주),33160,18-Dec,208123599,706474289,13816394,335998710,29.45947252
엠케이전자(주),33160,19-Dec,147529513,731615145,12711706,350049856,20.16490692
영신금속공업(주),7530,18-Dec,23723916,117473879,24761975,116182394,20.1950563
영신금속공업(주),7530,19-Dec,22759509,119777966,20605661,117367323,19.0014155
영풍정밀(주),36560,18-Dec,19690555,65911373,19690555,65911373,29.87429044
영풍정밀(주),36560,19-Dec,22056577,74989867,22056577,74989867,29.41274319
영화테크(주),265560,18-Dec,9725782,53485071,8630864,44578466,18.18410599
영화테크(주),265560,19-Dec,5257922,44565403,5009615,39803361,11.79821486
예스이십사(주),53280,18-Dec,99268968,506443290,94358167,485629062,19.60120115
예스이십사(주),53280,19-Dec,114345959,533022797,109379230,512012071,21.45235807
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,118843262,240003035,,,49.51739964
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,145107625,299604920,,,48.43299135
오로라월드(주),39830,18-Dec,68494712,146821883,26520507,107773491,46.65156896
오로라월드(주),39830,19-Dec,71574141,157071565,32179896,117412631,45.56785374
오상자이엘(주),53980,18-Dec,6847796,64710674,5927830,58487489,10.58217382
오상자이엘(주),53980,19-Dec,6860693,74222347,5244262,66721621,9.243433113
오성첨단소재(주),52420,18-Dec,5667245,44104349,5667245,44104349,12.8496285
오성첨단소재(주),52420,19-Dec,8303408,66605461,8303408,66605461,12.46655736
오션브릿지(주),241790,18-Dec,23070447,94181914,19080917,73781548,24.49562344
오션브릿지(주),241790,19-Dec,19157510,75770273,14186396,52540276,25.28367556
오스템임플란트(주),48260,18-Dec,258547308,460146867,157321160,333588310,56.18799704
오스템임플란트(주),48260,19-Dec,319136584,565042601,175013697,373764799,56.48009255
올리패스(주),244460,18-Dec,371183,488256,38081,38081,76.02220966
올리패스(주),244460,19-Dec,792635,1705302,116000,320262,46.48062337
올릭스(주),226950,18-Dec,302000,302000,302000,302000,100
올릭스(주),226950,19-Dec,1130327,1130327,1130327,1130327,100
옴니시스템(주),57540,18-Dec,18232275,114047082,15308770,83554504,15.98662121
옴니시스템(주),57540,19-Dec,13603770,94031923,13684383,75800659,14.4671826
옵티시스(주),109080,18-Dec,8500727,21275099,8500727,21275099,39.9562277
옵티시스(주),109080,19-Dec,7388259,19692118,7388259,19692118,37.51886415
와이더블유(주),51390,18-Dec,7778406,29376115,7778406,29376115,26.47867494
와이더블유(주),51390,19-Dec,7499025,19220154,7499025,19220154,39.01646678
와이아이케이(주),232140,18-Dec,55056705,243159537,47335399,218107130,22.64221493
와이아이케이(주),232140,19-Dec,17244357,49982617,10307576,28997156,34.50070852
와이엠씨(주),155650,18-Dec,33164246,240874983,28217559,231569725,13.7682401
와이엠씨(주),155650,19-Dec,6384053,167066128,4333510,162318804,3.821273095
와이엠티(주),251370,18-Dec,27946095,72735869,14342839,48777694,38.42133927
와이엠티(주),251370,19-Dec,36615669,95486219,16808857,66020742,38.34654821
와토스코리아(주),79000,18-Dec,7040646,21298244,7040646,21298244,33.05740135
와토스코리아(주),79000,19-Dec,5628444,18321002,5628444,18321002,30.72126732
우리바이오(주),82850,18-Dec,52126026,1279626989,4177084,27948406,4.073532869
우리바이오(주),82850,19-Dec,89314500,1672648383,9824671,44617544,5.339705637
우리산업(주),215360,18-Dec,41686622,332788192,38045783,310616521,12.52647269
우리산업(주),215360,19-Dec,38995875,318793341,36577750,301983597,12.23233675
