,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
2301,2301,2301,2301,에코바이오홀딩스(주),38870,18-Dec,124022274,91806568.0,1976561,3506754.0,-2864628,694059.0,,,
2302,2302,2302,2302,에코바이오홀딩스(주),38870,19-Dec,74587723,71575223.0,1012817,3137932.0,7107007,6346181.0,-39.85941348,-48.758626725914354,348.0952849724292
2303,2303,2303,2303,에코캡(주),128540,18-Dec,108542237,105572451.0,3130653,2560730.0,1816849,1728920.0,,,
2304,2304,2304,2304,에코캡(주),128540,19-Dec,120238341,114142466.0,294568,158688.0,1052456,592269.0,10.77562461,-90.59084479,-42.07245621
2305,2305,2305,2305,에코플라스틱(주),38110,18-Dec,613232696,336201082.0,-3723806,-3893590.0,-11987483,-5003178.0,,,
2306,2306,2306,2306,에코플라스틱(주),38110,19-Dec,628079080,361734176.0,10946110,5549703.0,-530480,2721347.0,2.421003331,393.94952368625,95.57471739480256
2307,2307,2307,2307,에프엔에스테크(주),83500,18-Dec,68708846,68708846.0,2687292,2687292.0,3207393,3207393.0,,,
2308,2308,2308,2308,에프엔에스테크(주),83500,19-Dec,78080139,78080139.0,2159346,2159346.0,1442504,1442504.0,13.63913607,-19.64602283637208,-55.02565479191356
2309,2309,2309,2309,엑스큐어(주),70300,18-Dec,24327492,24327492.0,-1490364,-1490364.0,-4919981,-4919981.0,,,
2310,2310,2310,2310,엑스큐어(주),70300,19-Dec,25281637,25281637.0,484065,484065.0,1285956,1285956.0,3.922085351,407.8850980756717,482.59326135575395
2311,2311,2311,2311,엔브이에이치코리아(주),67570,18-Dec,723704127,345225931.0,3021967,459859.0,-16035776,-9999631.0,,,
2312,2312,2312,2312,엔브이에이치코리아(주),67570,19-Dec,794647172,375522084.0,26916837,5054592.0,12419235,5321033.0,9.802769164,790.7058548289905,229.12048125347496
2313,2313,2313,2313,엔시트론(주),101400,18-Dec,31714878,26483430.0,-10598997,-8836544.0,-17814420,-20469997.0,,,
2314,2314,2314,2314,엔시트론(주),101400,19-Dec,34970285,32610292.0,-5818486,-5380046.0,-10060914,-9471134.0,10.26460515,45.10342818287428,43.523763333299655
2315,2315,2315,2315,엔에이치엔한국사이버결제(주),60250,18-Dec,279705509,280890513.0,21771514,23554980.0,16780040,17461571.0,,,
2316,2316,2316,2316,엔에이치엔한국사이버결제(주),60250,19-Dec,311913210,311859100.0,32092926,33534941.0,24475778,23557146.0,11.51486115,47.40787434443007,45.86245324802563
2317,2317,2317,2317,엘비세미콘(주),61970,18-Dec,379402418,304997040.0,27449390,16528019.0,18780424,9494060.0,,,
2318,2318,2318,2318,엘비세미콘(주),61970,19-Dec,478594872,376889562.0,50434099,36496961.0,36546959,25848311.0,26.14439163,83.73486259621798,94.60135191835924
2319,2319,2319,2319,엘컴텍(주),37950,18-Dec,83245281,82197763.0,1031640,2334915.0,2433527,2045669.0,,,
2320,2320,2320,2320,엘컴텍(주),37950,19-Dec,83477222,80274659.0,3498466,5361063.0,-568616,1172352.0,0.278623601,239.11694001783567,-123.36592115065909
2321,2321,2321,2321,엘티씨(주),170920,18-Dec,166985304,132614316.0,3315457,1276333.0,1325204,372795.0,,,
2322,2322,2322,2322,엘티씨(주),170920,19-Dec,172657780,136252858.0,3712004,2760666.0,1250389,-290841.0,3.396991151,11.960553251029948,-5.64554589331152
2323,2323,2323,2323,엠에프엠코리아(주),323230,19-Dec,0,,0,,0,,,,
2324,2324,2324,2324,엠케이전자(주),33160,18-Dec,1782812097,276508819.0,173689314,3468307.0,133221552,-10347727.0,,,
2325,2325,2325,2325,엠케이전자(주),33160,19-Dec,1831423713,281917680.0,126697646,2214117.0,76912702,1166220.0,2.72668197,-27.05501387379537,-42.267072522920316
2326,2326,2326,2326,영신금속공업(주),7530,18-Dec,134639823,119493158.0,2747902,5051729.0,2575530,-372154.0,,,
2327,2327,2327,2327,영신금속공업(주),7530,19-Dec,133117064,120667661.0,6428110,5715670.0,5771366,6342207.0,-1.130987078,133.9279202824555,124.08459618020369
2328,2328,2328,2328,영풍정밀(주),36560,18-Dec,336180443,336180443.0,9110042,9110042.0,11324024,11324024.0,,,
2329,2329,2329,2329,영풍정밀(주),36560,19-Dec,335021303,335021303.0,10110293,10110293.0,12579039,12579039.0,-0.344796976,10.979653002697463,11.08276527849111
2330,2330,2330,2330,영화테크(주),265560,18-Dec,58882079,57518294.0,3137686,3037748.0,3898865,3946670.0,,,
2331,2331,2331,2331,영화테크(주),265560,19-Dec,55895879,55911769.0,-1502401,-1009734.0,-1483925,-1215664.0,-5.071492126,-147.8824522275333,-138.06043553700883
2332,2332,2332,2332,예스이십사(주),53280,18-Dec,204372566,199072935.0,-1842681,1778789.0,-5431047,-8900246.0,,,
2333,2333,2333,2333,예스이십사(주),53280,19-Dec,239942068,230343990.0,6293778,8023635.0,-166967,1377823.0,17.40424495,441.55548355900993,96.92569406967017
2334,2334,2334,2334,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,272392047,,61014231,,44056083,,,,
2335,2335,2335,2335,오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,302081531,,45894693,,31800007,,10.89954142,-24.780346735829546,-27.81925937446595
2336,2336,2336,2336,오로라월드(주),39830,18-Dec,229190180,174272631.0,13097516,8098327.0,5952881,4967236.0,,,
2337,2337,2337,2337,오로라월드(주),39830,19-Dec,250898222,195560134.0,12596995,11108556.0,3765898,4749133.0,9.471628322,-3.8214956179477086,-36.7382280949342
2338,2338,2338,2338,오상자이엘(주),53980,18-Dec,83677564,71768858.0,-1134678,-1416950.0,-1281951,-1734074.0,,,
2339,2339,2339,2339,오상자이엘(주),53980,19-Dec,73886372,58403859.0,-2581946,-3445449.0,-14791226,-14706177.0,-11.70109589,-127.54878476536955,-1053.8058786958318
2340,2340,2340,2340,오성첨단소재(주),52420,18-Dec,147738029,148220621.0,726406,1214763.0,5501041,5860699.0,,,
2341,2341,2341,2341,오성첨단소재(주),52420,19-Dec,228087680,204782443.0,1934456,4281370.0,14596511,15679208.0,54.38657301,166.30506906605947,165.34088729751332
2342,2342,2342,2342,오션브릿지(주),241790,18-Dec,81317165,70903922.0,17282134,14906274.0,14077175,11783730.0,,,
2343,2343,2343,2343,오션브릿지(주),241790,19-Dec,81136732,71160894.0,12804587,9866379.0,11383539,8910415.0,-0.221887962,-25.90853074047453,-19.13477668637351
2344,2344,2344,2344,오스템임플란트(주),48260,18-Dec,637925849,530129079.0,30975990,54865259.0,6255768,18190199.0,,,
2345,2345,2345,2345,오스템임플란트(주),48260,19-Dec,797389783,639267897.0,42901164,58141274.0,-21960071,-16912663.0,24.99725231,38.49812064118048,-451.0371708157975
2346,2346,2346,2346,올리패스(주),244460,18-Dec,34518659,31590668.0,-18541654,-14599721.0,-27825443,-22546760.0,,,
2347,2347,2347,2347,올리패스(주),244460,19-Dec,54677212,49083959.0,-21507771,-17060716.0,-46426664,-41022216.0,58.39900385,-15.99704643,-66.84968502
2348,2348,2348,2348,올릭스(주),226950,18-Dec,55636946,55665542.0,-8233928,-8220673.0,-7742007,-7730515.0,,,
2349,2349,2349,2349,올릭스(주),226950,19-Dec,45207279,47367423.0,-15116806,-13264526.0,-14352745,-12572526.0,-18.74593728,-83.59167095,-85.3879104
2350,2350,2350,2350,옴니시스템(주),57540,18-Dec,125174741,107392664.0,2618237,2698751.0,3184642,2689330.0,,,
2351,2351,2351,2351,옴니시스템(주),57540,19-Dec,136588799,125278726.0,-1969438,-669938.0,18705310,24960277.0,9.118499394,-175.22000491170203,487.3598979100319
2352,2352,2352,2352,옵티시스(주),109080,18-Dec,38812553,38812553.0,3247038,3247038.0,2771172,2771172.0,,,
2353,2353,2353,2353,옵티시스(주),109080,19-Dec,42143791,42143791.0,2165126,2165126.0,2834539,2834539.0,8.582888119,-33.31996730558743,2.286649836242572
2354,2354,2354,2354,와이더블유(주),51390,18-Dec,108208537,108441122.0,3275619,3275619.0,2159495,1896483.0,,,
2355,2355,2355,2355,와이더블유(주),51390,19-Dec,112413217,112407021.0,2753403,2753403.0,1979112,1727825.0,3.885719294,-15.942513460814581,-8.353017719420512
2356,2356,2356,2356,와이아이케이(주),232140,18-Dec,192090570,160501980.0,32941007,30515000.0,28095279,30166508.0,,,
2357,2357,2357,2357,와이아이케이(주),232140,19-Dec,196763487,163856843.0,-11781133,-12612362.0,-10703169,-10857478.0,2.432663405,-135.7643377,-138.0959698
2358,2358,2358,2358,와이엠씨(주),155650,18-Dec,181113006,171577201.0,22136119,19809275.0,15963476,14649766.0,,,
2359,2359,2359,2359,와이엠씨(주),155650,19-Dec,132327493,124693099.0,-5920800,-5169211.0,-1409016,-2496629.0,-26.93650449,-126.74723604440328,-108.82649868988435
2360,2360,2360,2360,와이엠티(주),251370,18-Dec,127077962,93105447.0,14389594,5667058.0,9785212,3543125.0,,,
2361,2361,2361,2361,와이엠티(주),251370,19-Dec,163928259,121745475.0,22107720,8324856.0,17381443,7580643.0,28.99818066,53.63685730118585,77.62970286182865
2362,2362,2362,2362,와토스코리아(주),79000,18-Dec,76760076,76760076.0,2006408,2006408.0,2902873,2902873.0,,,
2363,2363,2363,2363,와토스코리아(주),79000,19-Dec,77062792,77062792.0,505798,505798.0,1803041,1803041.0,0.394366467,-74.79087005235226,-37.887706420501345
2364,2364,2364,2364,우리바이오(주),82850,18-Dec,605176594,113238167.0,-12293585,746758.0,-32516714,-9631529.0,,,
2365,2365,2365,2365,우리바이오(주),82850,19-Dec,609992444,115150815.0,26465969,2895101.0,6096267,1587371.0,0.795775985,315.2827592602158,633.3873007858743
2366,2366,2366,2366,우리산업(주),215360,18-Dec,249603981,242516324.0,17356159,14933453.0,12110355,11248222.0,,,
2367,2367,2367,2367,우리산업(주),215360,19-Dec,245838845,238732640.0,14114602,13095885.0,7584351,6820092.0,-1.50844389,-18.67669569056149,-37.373008470849946
2368,2368,2368,2368,우리산업홀딩스(주),72470,18-Dec,389910894,105415818.0,12248596,-155366.0,6572821,61622.0,,,
2369,2369,2369,2369,우리산업홀딩스(주),72470,19-Dec,395296111,98890335.0,7395947,-213763.0,3286285,59638.0,1.381140431,-39.61800193262967,-50.001909378028095
2370,2370,2370,2370,우리손에프앤지농업회사법인(주),73560,18-Dec,355933918,164136198.0,20302159,4411332.0,27404281,4185973.0,,,
2371,2371,2371,2371,우리손에프앤지농업회사법인(주),73560,19-Dec,370556224,169867532.0,10166911,4125299.0,4276231,2334213.0,4.108151896,-49.92202060874412,-84.3957555390707
2372,2372,2372,2372,우리엔터프라이즈(주),37400,18-Dec,676603114,120164678.0,-11855233,438352.0,-35260613,-17708330.0,,,
2373,2373,2373,2373,우리엔터프라이즈(주),37400,19-Dec,674989563,118210233.0,27093731,726069.0,5398648,-1688777.0,-0.238478211,328.53815694723164,753.1378411780134
2374,2374,2374,2374,우리이앤엘(주),153490,18-Dec,122849281,138505219.0,4562750,4318017.0,2013221,214650.0,,,
2375,2375,2375,2375,우리이앤엘(주),153490,19-Dec,98003925,111709354.0,3561363,2397411.0,4835988,311381.0,-20.22425837,-21.94700564352638,140.21148199825058
2376,2376,2376,2376,우림피티에스(주),101170,18-Dec,97619599,97619599.0,2143660,2143660.0,4223545,4223545.0,,,
2377,2377,2377,2377,우림피티에스(주),101170,19-Dec,98209179,98209179.0,-1266371,-1266371.0,-666571,-666571.0,0.603956589,-159.07517983262272,-115.78226347771836
2378,2378,2378,2378,우수AMS(주),66590,18-Dec,164861419,144284151.0,4581593,2412602.0,1465823,2500300.0,,,
2379,2379,2379,2379,우수AMS(주),66590,19-Dec,180875991,151537469.0,2889225,1777444.0,282043,1208425.0,9.71395982,-36.93841858061159,-80.75872734975505
2380,2380,2380,2380,우원개발(주),46940,18-Dec,186900503,144776897.0,1436255,7741066.0,-1444643,4477388.0,,,
2381,2381,2381,2381,우원개발(주),46940,19-Dec,201931965,149242088.0,22561257,4527824.0,14142937,1893039.0,8.042494139,1470.8392311950176,1078.9918339686692
2382,2382,2382,2382,우진비앤지(주),18620,18-Dec,60048957,47192507.0,-4798955,-4724636.0,-6632216,-5631782.0,,,
2383,2383,2383,2383,우진비앤지(주),18620,19-Dec,85132438,58381255.0,2023605,1374528.0,-13551504,-11952556.0,41.77171803,337.14880127297573,-104.32844768626353
2384,2384,2384,2384,원텍(주),216280,18-Dec,46336604,47995532.0,-1622427,-349303.0,14972,1462971.0,,,
2385,2385,2385,2385,원텍(주),216280,19-Dec,40300196,38298661.0,-9020168,-8379795.0,-11747082,-14473460.0,-13.02729911,-455.9675720386803,-78560.33930002671
2386,2386,2386,2386,원텍(주),336570,19-Dec,0,,0,,0,,-100.0,,
2387,2387,2387,2387,원풍물산(주),8290,18-Dec,46570934,46570934.0,-441680,-441680.0,-3579556,-3579556.0,,,
2388,2388,2388,2388,원풍물산(주),8290,19-Dec,64045771,64045771.0,-1336652,-1336652.0,-5450142,-5450142.0,37.52305462,-202.6290527078428,-52.2574866827059
2389,2389,2389,2389,웹케시(주),53580,18-Dec,37133610,37481699.0,5863935,5799573.0,5500098,5514330.0,,,
2390,2390,2390,2390,웹케시(주),53580,19-Dec,63272158,63272158.0,9274524,9274524.0,9278684,9278684.0,70.39053838,58.16212151,68.70033952
2391,2391,2391,2391,위즈코프(주),38620,18-Dec,44698781,44045947.0,636462,1334885.0,64981,-1631890.0,,,
2392,2392,2392,2392,위즈코프(주),38620,19-Dec,41680874,41726591.0,1038641,1572911.0,25283,-1942782.0,-6.751653921,63.18978980677558,-61.09170372878226
2393,2393,2393,2393,윈텍(주),320000,19-Dec,0,,0,,0,,,,
2394,2394,2394,2394,윙입푸드홀딩스,900340,18-Dec,110058296,,27916756,,20028405,,,,
2395,2395,2395,2395,윙입푸드홀딩스,900340,19-Dec,126212171,,18971497,,10227321,,14.67756233,-32.04261627,-48.93591876
2396,2396,2396,2396,유네코(주),64510,18-Dec,83116774,76980979.0,-8469659,-14751496.0,-43381849,-50215815.0,,,
2397,2397,2397,2397,유네코(주),64510,19-Dec,75608367,69496270.0,-1815550,-1820060.0,-9308106,-9481183.0,-9.033564031,78.56407206004398,78.54377760615967
2398,2398,2398,2398,유니셈(주),36200,18-Dec,141265243,140088892.0,26097568,27304057.0,20561176,15937192.0,,,
2399,2399,2399,2399,유니셈(주),36200,19-Dec,167715642,165363811.0,23982989,24804642.0,21262075,22059118.0,18.7239256,-8.102590249022438,3.4088468480596634
2400,2400,2400,2400,유니슨(주),18000,18-Dec,229657555,259147957.0,957192,1446964.0,-14447570,-7374632.0,,,
2401,2401,2401,2401,유니슨(주),18000,19-Dec,236352875,248355549.0,-13794627,-14358806.0,-4088702,-20701258.0,2.915349334,-1541.1556929017377,71.69972528252156
2402,2402,2402,2402,유비벨록스(주),89850,18-Dec,289458122,102941979.0,1670029,5985140.0,-612056,5757527.0,,,
2403,2403,2403,2403,유비벨록스(주),89850,19-Dec,291875648,86404357.0,7755525,4536150.0,7660304,7256255.0,0.835190246,364.3946302728875,1351.5691374645457
2404,2404,2404,2404,유아이엘(주),49520,18-Dec,220193003,124448023.0,8371817,-4402637.0,9401206,-1680383.0,,,
2405,2405,2405,2405,유아이엘(주),49520,19-Dec,211559225,110356000.0,8864171,-5568779.0,8230239,-495243.0,-3.921004701,5.881088896233637,-12.455497730823046
2406,2406,2406,2406,유진기업(주),23410,18-Dec,4135331305,1506384961.0,130862451,57859477.0,26581654,23389685.0,,,
2407,2407,2407,2407,유진기업(주),23410,19-Dec,4527888217,1444273589.0,128015521,40368804.0,19602101,20775492.0,9.492756034,-2.1755132799705854,-26.25703050683001
2408,2408,2408,2408,이노시스(주),56090,18-Dec,74861219,78757473.0,-4911920,-5799288.0,-14719436,-15169281.0,,,
2409,2409,2409,2409,이노시스(주),56090,19-Dec,71080648,70114986.0,-1163669,-994263.0,-1890150,-1890150.0,-5.050106117,76.30928435316537,87.15881505242457
2410,2410,2410,2410,이니텍(주),53350,18-Dec,230847209,104077375.0,8868049,614286.0,-6982838,977735.0,,,
2411,2411,2411,2411,이니텍(주),53350,19-Dec,259984863,100349974.0,5832264,698458.0,-7571534,-326061.0,12.62205167,-34.23283971480085,-8.430612309780065
2412,2412,2412,2412,이스트아시아홀딩스인베스트먼트리미티드,900110,18-Dec,208315049,,5534926,,3454797,,,,
2413,2413,2413,2413,이스트아시아홀딩스인베스트먼트리미티드,900110,19-Dec,215567392,,6070971,,3136628,,3.481430187,9.684772660013882,-9.209484667261203
2414,2414,2414,2414,이에스산업(주),241510,18-Dec,0,,0,,0,,,,
2415,2415,2415,2415,이에스산업(주),241510,19-Dec,0,,0,,0,,,,
2416,2416,2416,2416,이엠코리아(주),95190,18-Dec,181940514,158897726.0,-1343759,4196900.0,-2725062,2251805.0,,,
2417,2417,2417,2417,이엠코리아(주),95190,19-Dec,185095105,175960140.0,-11516786,-6499697.0,-15952101,-7327998.0,1.733858463,-757.0574038945972,-485.38488298614857
2418,2418,2418,2418,이원다이애그노믹스(주),245620,18-Dec,75102072,53287271.0,-6815179,-7293611.0,-7253214,-6930344.0,,,
2419,2419,2419,2419,이원다이애그노믹스(주),245620,19-Dec,96400085,68793161.0,-8553546,-10735327.0,-8605225,-8814867.0,28.35875553,-25.50728308,-18.64016421
2420,2420,2420,2420,이원컴포텍(주),88290,18-Dec,32773847,28579332.0,601724,1299131.0,-1691016,-2823472.0,,,
2421,2421,2421,2421,이원컴포텍(주),88290,19-Dec,37874014,36706599.0,1356893,1335594.0,2370075,1464700.0,15.56169772,125.50089409762614,240.15686427567803
2422,2422,2422,2422,이트론(주),96040,18-Dec,47028711,47028711.0,-4433248,-4433248.0,-6233930,-6233930.0,,,
2423,2423,2423,2423,이트론(주),96040,19-Dec,104903445,104903300.0,-2335622,-2335622.0,-3157363,-3154790.0,123.0625564,47.31578292033291,49.35196577439914
2424,2424,2424,2424,이화공영(주),1840,18-Dec,76432213,76432213.0,50461,50461.0,474263,474263.0,,,
2425,2425,2425,2425,이화공영(주),1840,19-Dec,85378592,85378592.0,125985,125985.0,268264,268264.0,11.70498491,149.6680604823527,-43.43560429550693
2426,2426,2426,2426,이화전기공업(주),24810,18-Dec,204447460,204447460.0,-3667212,-3667212.0,-1967364,-1967364.0,,,
2427,2427,2427,2427,이화전기공업(주),24810,19-Dec,226073917,226073917.0,608838,608838.0,75695,75695.0,10.57800229,702.3296837582411,2699.0673095977277
2428,2428,2428,2428,인베니아(주),79950,18-Dec,154547944,153457429.0,7201898,7177674.0,5696458,5405306.0,,,
2429,2429,2429,2429,인베니아(주),79950,19-Dec,186593946,180768143.0,4080034,4676043.0,1166030,1908018.0,20.73531434,-43.347795261749056,-79.53061358479252
2430,2430,2430,2430,인선이엔티(주),60150,18-Dec,315621573,295102425.0,23853490,20087269.0,15475260,14037071.0,,,
2431,2431,2431,2431,인선이엔티(주),60150,19-Dec,347152596,330058278.0,29617084,26181731.0,16641556,12313985.0,9.99013556,24.162476853491878,7.53651958028492
2432,2432,2432,2432,인크로스(주),216050,18-Dec,121311103,128239257.0,11087813,10731920.0,8627690,8223148.0,,,
2433,2433,2433,2433,인크로스(주),216050,19-Dec,144263390,147491865.0,12209437,12112810.0,9314082,9111625.0,18.92018656,10.11582716988463,7.955686864038926
2434,2434,2434,2434,인탑스(주),49070,18-Dec,636880431,425680092.0,34192361,7865052.0,37635219,1390374.0,,,
2435,2435,2435,2435,인탑스(주),49070,19-Dec,692183154,446197534.0,70671749,17668050.0,60383269,12140287.0,8.683376079,106.68870745720074,60.44351701527232
2436,2436,2436,2436,인포뱅크(주),39290,18-Dec,74993735,66515121.0,2380163,2141088.0,3153104,2625424.0,,,
2437,2437,2437,2437,인포뱅크(주),39290,19-Dec,72990104,65380274.0,794191,655418.0,1179013,552687.0,-2.671731179,-66.63291547679717,-62.607861967128265
2438,2438,2438,2438,인화정공(주),101930,18-Dec,306138145,224619427.0,-2025353,-2048717.0,-1770935,1683324.0,,,
2439,2439,2439,2439,인화정공(주),101930,19-Dec,286430693,214087064.0,2998542,2285071.0,-8467080,208729.0,-6.437437582,248.05033986668002,-378.1135388932965
2440,2440,2440,2440,잉글우드랩(주),950140,18-Dec,104772859,84370348.0,-278830,4006936.0,-5898844,-4087161.0,,,
2441,2441,2441,2441,잉글우드랩(주),950140,19-Dec,115343361,93641490.0,6746247,9545818.0,2268541,2890940.0,10.0889697,2519.4839149302443,360.02809735420254
2442,2442,2442,2442,자안바이오(주),221610,18-Dec,36854980,25131014.0,-8026557,-7688677.0,-10982140,-11576491.0,,,
2443,2443,2443,2443,자안바이오(주),221610,19-Dec,34679009,23717673.0,422866,868653.0,674177,1433393.0,-5.904143755,1998.1325053326586,1728.9698402645001
2444,2444,2444,2444,자이글(주),234920,18-Dec,94296332,94244699.0,-6410640,-6378357.0,-6237553,-6204591.0,,,
2445,2445,2445,2445,자이글(주),234920,19-Dec,62583261,62583261.0,-15558171,-15558171.0,-29913506,-29913506.0,-33.63128801,-142.69294485417993,-379.57117157962426
2446,2446,2446,2446,재영솔루텍(주),49630,18-Dec,160924266,152513852.0,3114461,-3373727.0,2550693,-7256426.0,,,
2447,2447,2447,2447,재영솔루텍(주),49630,19-Dec,164461895,150823406.0,8006270,7825976.0,5967117,6354537.0,2.198319177,157.06759532387787,133.94101132515752
2448,2448,2448,2448,전진바이오팜(주),110020,18-Dec,7119943,7119943.0,-3023878,-3023878.0,-3398754,-3398754.0,,,
2449,2449,2449,2449,전진바이오팜(주),110020,19-Dec,6411002,6411002.0,-1957987,-1957987.0,-1462466,-1462466.0,-9.95711623,35.24914034,56.97052508
2450,2450,2450,2450,제너셈(주),217190,18-Dec,46884413,46884413.0,-6349247,-6349247.0,-7994441,-7994441.0,,,
2451,2451,2451,2451,제너셈(주),217190,19-Dec,48774952,48774952.0,3113260,3113260.0,3082998,3082998.0,4.03234013,303.942073582033,359.3073689960227
2452,2452,2452,2452,제룡산업(주),147830,18-Dec,58914390,58914390.0,3057695,3057695.0,3229832,3229832.0,,,
2453,2453,2453,2453,제룡산업(주),147830,19-Dec,61520654,61520654.0,1485618,1485618.0,2545029,2545029.0,4.423815642,-51.41379372370364,-21.20243405848973
2454,2454,2454,2454,제룡전기(주),33100,18-Dec,58998246,58998246.0,2772952,2772952.0,2925415,2925415.0,,,
2455,2455,2455,2455,제룡전기(주),33100,19-Dec,64293249,64293249.0,5741495,5741495.0,5583159,5583159.0,8.974848168,107.05352995652287,90.85015288429163
2456,2456,2456,2456,제이더블유신약(주),67290,18-Dec,109205557,118471438.0,577337,3493777.0,-7523431,-3160516.0,,,
2457,2457,2457,2457,제이더블유신약(주),67290,19-Dec,136854613,138193777.0,1145720,3601358.0,1444483,-8694771.0,25.31835994,98.44908606238644,620.8390129894225
2458,2458,2458,2458,제이스코홀딩스(주),23440,18-Dec,88607499,88607499.0,727983,727983.0,357390,357390.0,,,
2459,2459,2459,2459,제이스코홀딩스(주),23440,19-Dec,83854959,83854959.0,-3324683,-3324683.0,-3516962,-3516962.0,-5.363586664,-556.6978899232537,-1084.068384677803
2460,2460,2460,2460,제이씨케미칼(주),137950,18-Dec,173053734,179650243.0,9023879,11297545.0,2316454,9509229.0,,,
2461,2461,2461,2461,제이씨케미칼(주),137950,19-Dec,236992374,236690810.0,12967917,12248801.0,11683857,5871406.0,36.94727558,43.70668090740135,404.38545293798194
2462,2462,2462,2462,제이씨현시스템(주),33320,18-Dec,133252452,115785598.0,13712462,9598044.0,9904719,7263456.0,,,
2463,2463,2463,2463,제이씨현시스템(주),33320,19-Dec,130349962,110855644.0,2545427,228057.0,968200,174291.0,-2.178188811,-81.43712631619326,-90.22486150288564
2464,2464,2464,2464,제이엔케이히터(주),126880,18-Dec,204749325,195184203.0,4874722,4115910.0,-7273881,-7445874.0,,,
2465,2465,2465,2465,제이엔케이히터(주),126880,19-Dec,176697329,158379965.0,17294744,15346647.0,7922404,5221468.0,-13.70065371,254.78421128425376,208.91577687344625
2466,2466,2466,2466,제이엠아이(주),33050,18-Dec,103702689,52651579.0,-7416598,-913166.0,-3785473,1759620.0,,,
2467,2467,2467,2467,제이엠아이(주),33050,19-Dec,83262381,47759041.0,-4897973,227998.0,-7980951,-4509009.0,-19.71048986,33.9593031737732,-110.8310110784042
2468,2468,2468,2468,제이엠티(주),94970,18-Dec,88776231,73837495.0,13303403,2970986.0,10724807,4505560.0,,,
2469,2469,2469,2469,제이엠티(주),94970,19-Dec,71663175,60260980.0,2030896,3257422.0,956700,2373924.0,-19.27661921,-84.73401129019395,-91.07955975338298
2470,2470,2470,2470,조광아이엘아이(주),44060,18-Dec,63793557,64012148.0,5636788,5681251.0,4774152,4835244.0,,,
2471,2471,2471,2471,조광아이엘아이(주),44060,19-Dec,93386670,93528657.0,4196689,4196689.0,3553195,4641813.0,46.38887435,-25.54822001466083,-25.574321890044555
2472,2472,2472,2472,조아제약(주),34940,18-Dec,84040798,84115458.0,1325057,1509464.0,616663,672213.0,,,
2473,2473,2473,2473,조아제약(주),34940,19-Dec,86742091,86096848.0,-366384,131545.0,-1121860,-623203.0,3.214263863,-127.65043315117765,-281.9243249554457
2474,2474,2474,2474,주성엔지니어링(주),36930,18-Dec,358152227,354090398.0,41160485,41029904.0,42715285,42750848.0,,,
2475,2475,2475,2475,주성엔지니어링(주),36930,19-Dec,444888329,441493958.0,29110590,29575015.0,27076941,27059131.0,24.21766374,-29.275396050362378,-36.610651198979475
2476,2476,2476,2476,줌인터넷(주),239340,18-Dec,0,,0,,0,,,,
2477,2477,2477,2477,줌인터넷(주),239340,19-Dec,34473836,32479942.0,908597,919571.0,-11777369,-11801337.0,inf,inf,#NAME?
2478,2478,2478,2478,지나인제약(주),78650,18-Dec,75066308,67250603.0,4360837,5917699.0,6274646,7997638.0,,,
2479,2479,2479,2479,지나인제약(주),78650,19-Dec,97272382,86831281.0,3242307,1631909.0,-8677540,-7936736.0,29.58194507,-25.649433812820792,-238.2952918778207
2480,2480,2480,2480,지니언스(주),263860,18-Dec,37780388,39813248.0,2364666,3324831.0,2644750,3592839.0,,,
2481,2481,2481,2481,지니언스(주),263860,19-Dec,42717741,44532658.0,2294835,3171959.0,3106970,3213985.0,13.06856086,-2.9531020448553833,17.476888174685698
2482,2482,2482,2482,지더블유바이텍(주),36180,18-Dec,33992406,33992406.0,1631201,1631201.0,2502914,2502914.0,,,
2483,2483,2483,2483,지더블유바이텍(주),36180,19-Dec,81247257,79968658.0,195183,567501.0,-21820811,-22555661.0,139.0159055,-88.03439919421334,-971.8162509778602
2484,2484,2484,2484,지스마트글로벌(주),114570,18-Dec,153543790,153543790.0,-9055219,-9055219.0,-13697658,-13697658.0,,,
2485,2485,2485,2485,지스마트글로벌(주),114570,19-Dec,88769378,88769378.0,-70110149,-70110149.0,-85839250,-85839250.0,-42.18627924,-674.2512798420447,-526.6709973339969
2486,2486,2486,2486,지에이치신소재(주),130500,18-Dec,79726813,78433034.0,671068,35980.0,446485,90022.0,,,
2487,2487,2487,2487,지에이치신소재(주),130500,19-Dec,80228019,77110983.0,1624333,1269489.0,2243507,907584.0,0.628654252,142.0519232030137,402.4820542683405
2488,2488,2488,2488,지엔원에너지(주),270520,18-Dec,0,,0,,0,,,,
2489,2489,2489,2489,지엔원에너지(주),270520,19-Dec,0,,0,,0,,,,
2490,2490,2490,2490,지엘팜텍(주),204840,18-Dec,31561639,23958495.0,-4578744,-2224244.0,-5349512,-2783276.0,,,
