,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
1081,1081,(주)이건홀딩스,39020,16-Dec,259623333,226187624.0,4319042,2692558.0,3868822,4618003.0,,,
1082,1082,(주)이건홀딩스,39020,17-Dec,257994754,118603637.0,6127811,3668895.0,2861769,2148883.0,-0.627285299,41.878939820450924,-26.02996467658631
1083,1083,(주)이글루코퍼레이션,67920,16-Dec,43743307,43807164.0,2750677,2966957.0,3488445,3704708.0,,,
1084,1084,(주)이글루코퍼레이션,67920,17-Dec,49348116,49510024.0,3103172,3130536.0,4183121,4208616.0,12.81295216,12.81484521810449,19.91362913848434
1085,1085,(주)이글벳,44960,16-Dec,46179471,46179471.0,1127052,1127052.0,2234140,2234140.0,,,
1086,1086,(주)이글벳,44960,17-Dec,49767855,49767855.0,2736715,2736715.0,1555384,1555384.0,7.77051777,142.82065068869935,-30.381086234524247
1087,1087,(주)이노와이어리스,73490,16-Dec,82196177,77202718.0,-3731023,-2951639.0,-9818488,-7770006.0,,,
1088,1088,(주)이노와이어리스,73490,17-Dec,85758648,81528888.0,615134,4300923.0,-213188,3939572.0,4.334107899,706.5382502023949,97.82870845286973
1089,1089,(주)이노인스트루먼트,215790,16-Dec,0,,0,,0,,,0.0,0.0
1090,1090,(주)이노인스트루먼트,215790,17-Dec,81611341,74086776.0,7784441,999637.0,4207934,4050193.0,inf,0.0,0.0
1091,1091,(주)이녹스,88390,16-Dec,312762841,249348049.0,9511284,17832465.0,3153965,5114997.0,,,
1092,1092,(주)이녹스,88390,17-Dec,261737627,213055768.0,-15357060,185281.0,167690486,176580964.0,-16.31434663,-261.4614809104638,5216.815056603355
1093,1093,(주)이녹스첨단소재,272290,17-Dec,222982055,222342219.0,22165752,21953075.0,17296947,17123085.0,,,
1094,1094,(주)이라이콤,41520,16-Dec,333799020,338501972.0,4575716,5985058.0,2875225,7386459.0,,,
1095,1095,(주)이라이콤,41520,17-Dec,273192453,260804054.0,-929413,2370424.0,-15659820,-10559701.0,-18.15660423,-120.31185938987473,-644.6467667747742
1096,1096,(주)이랜시스,264850,17-Dec,0,,0,,0,,,0.0,0.0
1097,1097,(주)이랜텍,54210,16-Dec,436686199,232304458.0,19236233,491985.0,13582140,5684104.0,,,
1098,1098,(주)이랜텍,54210,17-Dec,424992667,244222958.0,3426644,-3266960.0,-1462094,-1007277.0,-2.677788313,-82.18651229687227,-110.7648279284413
1099,1099,(주)이루온,65440,16-Dec,47183929,36158550.0,491822,-1178246.0,-1039065,-2879597.0,,,
1100,1100,(주)이루온,65440,17-Dec,47939141,33378948.0,-364197,-2035732.0,-1687684,-2169643.0,1.600570398,-174.0505711415919,-62.423332515290184
1101,1101,(주)이매진아시아,36260,16-Dec,41250449,40406703.0,-3808785,-4380710.0,-2622304,2222806.0,,,
1102,1102,(주)이매진아시아,36260,17-Dec,54668991,38487193.0,-5716667,-6426388.0,-15088717,-16920169.0,32.52944471,-50.09161714299967,-475.3992290748899
1103,1103,(주)이미지스테크놀로지,115610,16-Dec,37282636,34997601.0,621317,914204.0,787606,1355505.0,,,
1104,1104,(주)이미지스테크놀로지,115610,17-Dec,30479807,28404415.0,-5274491,-5126850.0,-5183457,-5412483.0,-18.24664168,-948.9210821529106,-758.1281757630084
1105,1105,(주)이브이수성,84180,16-Dec,40195394,40195394.0,2739783,2739783.0,2371005,2371005.0,,,
1106,1106,(주)이브이수성,84180,17-Dec,65868837,65747824.0,-2022546,-1987134.0,-21873411,-21871484.0,63.87160429,-173.82139388411417,-1022.5375315530757
1107,1107,(주)이브이첨단소재,131400,16-Dec,70132182,66216051.0,-4292569,-4034151.0,-5541543,-4858550.0,,,
1108,1108,(주)이브이첨단소재,131400,17-Dec,73771196,69950642.0,4721042,4662918.0,1168293,843678.0,5.188793356,209.981738208518,574.3281865080078
1109,1109,(주)이상네트웍스,80010,16-Dec,81360417,72850367.0,6567770,5513620.0,6200956,4026443.0,,,
1110,1110,(주)이상네트웍스,80010,17-Dec,92182297,79044325.0,7969102,6726723.0,8049175,5604004.0,13.30116093,21.336496253675143,29.805388072419802
1111,1111,(주)이수앱지스,86890,16-Dec,57508341,57508341.0,-3120710,-3120710.0,-4367053,-4367053.0,,,
1112,1112,(주)이수앱지스,86890,17-Dec,77766701,77766701.0,-8047497,-8047497.0,-8729138,-8729138.0,35.2268204,-157.8739133081895,-99.88623907243627
1113,1113,(주)이스트소프트,47560,16-Dec,82231120,84148109.0,-2611187,-3939159.0,-2328515,-5271488.0,,,
1114,1114,(주)이스트소프트,47560,17-Dec,76899032,85393109.0,-859109,72789.0,-2936874,-1170368.0,-6.484270189,67.0989094231857,-26.126479752116694
1115,1115,(주)이십일스토어,270020,16-Dec,0,,0,,0,,,0.0,0.0
1116,1116,(주)이십일스토어,270020,17-Dec,0,,0,,0,,,0.0,0.0
1117,1117,(주)이엔에프테크놀로지,102710,16-Dec,255574341,224433959.0,41327169,39817072.0,21631581,19427560.0,,,
1118,1118,(주)이엔에프테크놀로지,102710,17-Dec,265199699,237779826.0,45348564,38807002.0,26009441,23503449.0,3.76616759,9.730632649916087,20.238280318022063
1119,1119,(주)이엔코퍼레이션,66980,16-Dec,200817701,136749028.0,4883109,3198612.0,1627149,510661.0,,,
1120,1120,(주)이엔코퍼레이션,66980,17-Dec,191843523,133704296.0,4731577,3529986.0,-5335707,694226.0,-4.468818214,-3.1031869245597425,-427.91754166336335
1121,1121,(주)이엘피,63760,16-Dec,36948026,36959798.0,11449471,11474781.0,10749434,10774338.0,,,
1122,1122,(주)이엘피,63760,17-Dec,60167155,60343206.0,18164720,18336552.0,16079545,16256839.0,62.84267798,58.65117261749473,49.58503861691695
1123,1123,(주)이엠네트웍스,87730,16-Dec,22382137,22382137.0,-1988969,-1988969.0,-673945,-673945.0,,,
1124,1124,(주)이엠네트웍스,87730,17-Dec,19650394,19650394.0,-1464331,-1464331.0,-2110772,-2110772.0,-12.2050142,26.377384464011257,-213.19647745735926
1125,1125,(주)이엠넷,123570,16-Dec,64361200,50622042.0,3259571,1714863.0,2244611,882225.0,,,
1126,1126,(주)이엠넷,123570,17-Dec,69972973,56252503.0,4183134,2548867.0,3848912,2692632.0,8.719186404,28.333881974038917,71.47345352936433
1127,1127,(주)이엠앤아이,83470,16-Dec,103485071,102782905.0,-1967964,2752883.0,-3129844,3378668.0,,,
1128,1128,(주)이엠앤아이,83470,17-Dec,69805062,76492612.0,-2460702,944112.0,-33747717,-26735808.0,-32.54576595,-25.037958011427037,-978.2555616190456
1129,1129,(주)이엠텍,91120,16-Dec,193429752,142584588.0,16587283,1322759.0,12289325,7396423.0,,,
1130,1130,(주)이엠텍,91120,17-Dec,202562435,158552175.0,13626917,6279097.0,5935049,3919552.0,4.721446885,-17.847202582846148,-51.70565511124492
1131,1131,(주)이오테크닉스,39030,16-Dec,408604557,394336167.0,21258735,19214469.0,19443122,7037909.0,,,
1132,1132,(주)이오테크닉스,39030,17-Dec,438475339,400332087.0,59979121,50493017.0,42991245,18364193.0,7.310437803,182.13871145202197,121.11286963071055
1133,1133,(주)이즈미디어,181340,16-Dec,56503232,50737201.0,4317685,4243780.0,4166878,4119444.0,,,
1134,1134,(주)이즈미디어,181340,17-Dec,68988907,63220451.0,2409272,910113.0,329277,-909529.0,22.09727578,-44.199912684690986,-92.09775280197789
1135,1135,(주)이지,37370,16-Dec,97836456,89596928.0,877704,2908441.0,-120962,320568.0,,,
1136,1136,(주)이지,37370,17-Dec,97419948,74450012.0,1322488,1505351.0,-1001606,-1344581.0,-0.425718609,50.67585427433394,-728.0335973280864
1137,1137,(주)이지홀딩스,35810,16-Dec,1509864202,389281697.0,79047110,24060909.0,33128129,20067617.0,,,
1138,1138,(주)이지홀딩스,35810,17-Dec,1480823033,407907592.0,106030149,21967633.0,50878005,16268299.0,-1.923429204,34.13538964296101,53.57947018378248
1139,1139,(주)이큐셀,160600,16-Dec,65325543,56684296.0,223511,469721.0,561770,806038.0,,,
1140,1140,(주)이큐셀,160600,17-Dec,73910576,67283690.0,1919044,2243930.0,684905,1782749.0,13.14192367,758.5904049465128,21.919112804172528
1141,1141,(주)이크레더블,92130,16-Dec,44621405,41268382.0,12136224,11458105.0,9844628,9252659.0,,,
1142,1142,(주)이크레더블,92130,17-Dec,49406966,45426441.0,13436333,12712510.0,10905313,10272309.0,10.72481021,10.712631869682037,10.774251703568687
1143,1143,(주)이퓨쳐,134060,16-Dec,21322071,21322071.0,339910,339910.0,188200,188200.0,,,
1144,1144,(주)이퓨쳐,134060,17-Dec,19675309,19675309.0,-218432,-218432.0,-579692,-579692.0,-7.72327416,-164.26171633667735,-408.01912858661
1145,1145,(주)인바디,41830,16-Dec,97059397,90675164.0,22041087,19925675.0,16989037,16020006.0,,,
1146,1146,(주)인바디,41830,17-Dec,112024745,103817501.0,24900250,22261355.0,19330782,17971479.0,15.41875229,12.971969122938445,13.78385955601839
1147,1147,(주)인산가,277410,17-Dec,0,,0,,0,,,0.0,0.0
1148,1148,(주)인성정보,33230,16-Dec,156669020,89317552.0,4959089,533146.0,1167676,1101308.0,,,
1149,1149,(주)인성정보,33230,17-Dec,144741961,77053346.0,3121730,-872655.0,-3737487,-3541643.0,-7.612902027,-37.05033323660858,-420.0791144118745
1150,1150,(주)인지디스플레이,37330,16-Dec,265272292,146479989.0,10641856,3750275.0,8488567,4860665.0,,,
1151,1151,(주)인지디스플레이,37330,17-Dec,269724157,147070788.0,2854491,3147370.0,1324456,4430028.0,1.678224652,-73.17675600947805,-84.39717799246917
1152,1152,(주)인콘,83640,16-Dec,51634981,51578092.0,-778490,-715465.0,-993892,-881216.0,,,
1153,1153,(주)인콘,83640,17-Dec,70188568,70051557.0,1260626,1311873.0,951802,860022.0,35.93220456,261.9322020835207,204.42213821782263
1154,1154,(주)인터로조,119610,16-Dec,106986078,107258735.0,23306560,23737766.0,19347512,19623035.0,,,
1155,1155,(주)인터로조,119610,17-Dec,118387760,118922468.0,24233728,24534314.0,19274418,19593544.0,10.6571642,3.9781417763925693,-0.377795346502434
1156,1156,(주)인터코스,240340,16-Dec,0,,0,,0,,,0.0,0.0
1157,1157,(주)인터코스,240340,17-Dec,0,,0,,0,,,0.0,0.0
1158,1158,(주)인터파크,108790,16-Dec,467347382,427660545.0,9319306,8532196.0,2505474,348322.0,,,
1159,1159,(주)인터파크,108790,17-Dec,526801429,473343999.0,16477055,15608912.0,8827856,8269730.0,12.72159625,76.80560118961648,252.34275031391266
1160,1160,(주)인터플렉스,51370,16-Dec,431135559,401283993.0,-51563873,-64840242.0,-55726778,-59947178.0,,,
1161,1161,(주)인터플렉스,51370,17-Dec,554319083,647740201.0,61450799,30633923.0,41649245,35999774.0,28.57187755,219.17413379712576,233.80021174453464
1162,1162,(주)인텍플러스,64290,16-Dec,24923147,24923147.0,-3554676,-3554676.0,-3552563,-3552563.0,,,
1163,1163,(주)인텍플러스,64290,17-Dec,31927080,32248273.0,29219,526561.0,-267286,227513.0,28.10212129,12265.631951812178,92.4762488378109
1164,1164,(주)인텔리안테크놀로지스,189300,16-Dec,98174988,97792792.0,7385544,6945818.0,6176313,6993746.0,,,
1165,1165,(주)인텔리안테크놀로지스,189300,17-Dec,108632480,106081402.0,7020258,7203153.0,3415922,3771615.0,10.65189028,-4.945959295618576,-44.69318507659828
1166,1166,(주)인트로메딕,150840,16-Dec,24222311,24690590.0,-3551827,-2663007.0,-7038554,-5581632.0,,,
1167,1167,(주)인트로메딕,150840,17-Dec,21269554,21269554.0,-791018,-791018.0,-4191332,-4191332.0,-12.19023651,77.72926440392509,40.45180302658756
1168,1168,(주)인트론바이오테크놀로지,48530,16-Dec,59606209,59623867.0,-1200392,-1174475.0,-610377,-584394.0,,,
1169,1169,(주)인트론바이오테크놀로지,48530,17-Dec,45629570,45794775.0,-3900277,-3805654.0,-8734807,-8641039.0,-23.44829378,-224.91694379835917,-1331.0511372479632
1170,1170,(주)인포마크,175140,16-Dec,45951826,45951826.0,2215298,2215298.0,1082969,1082969.0,,,
1171,1171,(주)인포마크,175140,17-Dec,75998758,74028786.0,-7032875,-6296490.0,-7394955,-6983528.0,65.38789558,-417.4685753338829,-782.8408754082527
1172,1172,(주)인포바인,115310,16-Dec,75542841,76874556.0,12496330,13579699.0,10854330,11945879.0,,,
1173,1173,(주)인포바인,115310,17-Dec,76773467,78716808.0,12535249,14642762.0,10603956,11291454.0,1.629043843,0.3114434397939235,-2.3066739264422584
1174,1174,(주)인프라웨어테크놀러지,247300,16-Dec,0,,0,,0,,,0.0,0.0
1175,1175,(주)인프라웨어테크놀러지,247300,17-Dec,0,,0,,0,,,0.0,0.0
1176,1176,(주)인피니트헬스케어,71200,16-Dec,90523158,82921510.0,6637284,6930139.0,7174766,7351125.0,,,
1177,1177,(주)인피니트헬스케어,71200,17-Dec,90291874,82406801.0,5543879,7031740.0,1495849,1792829.0,-0.255497052,-16.473681102089348,-79.15125036830469
1178,1178,(주)일신바이오베이스,68330,16-Dec,37658698,37267811.0,3008844,3011111.0,2689141,2554970.0,,,
1179,1179,(주)일신바이오베이스,68330,17-Dec,38491508,38131265.0,2341409,2431461.0,1809813,1886607.0,2.211467853,-22.182439501682374,-32.69921510251786
1180,1180,(주)일야,58450,16-Dec,40618252,40618252.0,2583500,2583500.0,2078887,2078887.0,,,
1181,1181,(주)일야,58450,17-Dec,32967782,32967782.0,-3106234,-3106234.0,-4782793,-4782793.0,-18.83505474,-220.2335591252177,-330.06507809226764
1182,1182,(주)일지테크,19540,16-Dec,416302908,208137109.0,26611910,-373367.0,18929658,9794770.0,,,
1183,1183,(주)일지테크,19540,17-Dec,364128721,195237793.0,922264,480738.0,8168307,11245785.0,-12.53274623,-96.53439381089144,-56.84915702122035
1184,1184,(주)일진파워,94820,16-Dec,114728420,86050364.0,8204556,5107626.0,6662440,6906893.0,,,
1185,1185,(주)일진파워,94820,17-Dec,115632738,99175191.0,17774021,16303332.0,14599266,14579108.0,0.788224923,116.63598858975428,119.12791709944104
1186,1186,(주)잉크테크,49550,16-Dec,121160940,121052900.0,-56818,176489.0,-5547215,-5538645.0,,,
1187,1187,(주)잉크테크,49550,17-Dec,109585265,109850070.0,-6915053,-6732786.0,-22036238,-21692155.0,-9.553965989,-12070.532225703122,-297.2486734334256
1188,1188,(주)자비스,230400,16-Dec,0,,0,,0,,,0.0,0.0
1189,1189,(주)자비스,254120,16-Dec,0,,0,,0,,,0.0,0.0
1190,1190,(주)자비스,254120,17-Dec,0,,0,,0,,,0.0,0.0
1191,1191,(주)자비스,230400,17-Dec,0,,0,,0,,,0.0,0.0
1192,1192,(주)자연과환경,43910,16-Dec,35620443,26429764.0,-5197104,-2557921.0,-9707512,-9281661.0,,,
1193,1193,(주)자연과환경,43910,17-Dec,48195840,40807777.0,-4382462,-3949318.0,-6765333,-5674524.0,35.30387592,15.674922033501733,30.3082705434719
1194,1194,(주)장원테크,174880,16-Dec,100203874,60541999.0,5107269,-8081748.0,3310397,-2853202.0,,,
1195,1195,(주)장원테크,174880,17-Dec,89240627,55463644.0,2823064,-8285933.0,-3135563,-3493073.0,-10.94094127,-44.72458764165349,-194.71863948644227
1196,1196,(주)전우정밀,120780,16-Dec,0,,0,,0,,,0.0,0.0
1197,1197,(주)전우정밀,120780,17-Dec,0,,0,,0,,,0.0,0.0
1198,1198,(주)정다운,208140,16-Dec,60729394,57755110.0,3259051,2377150.0,-968263,-1058056.0,,,
1199,1199,(주)정다운,208140,17-Dec,67378543,64418242.0,11073062,11221181.0,9880008,9890382.0,10.948815,239.7633851081189,1120.3847508373242
1200,1200,(주)정상제이엘에스,40420,16-Dec,80819351,78936809.0,8678730,8585242.0,7279775,7196945.0,,,
1201,1201,(주)정상제이엘에스,40420,17-Dec,82896490,81478261.0,10339772,9796677.0,8235202,7733908.0,2.570101064,19.139228896393828,13.124402883330871
1202,1202,(주)정원엔시스,45510,16-Dec,78697123,72440237.0,2563900,1870901.0,2313259,2270358.0,,,
1203,1203,(주)정원엔시스,45510,17-Dec,70032473,62899736.0,2316080,1823116.0,-2753421,-2791195.0,-11.01012295,-9.665743593743906,-219.0277872041133
1204,1204,(주)제낙스,65620,16-Dec,56068106,65195202.0,-3968438,-3289321.0,-5945715,-6040968.0,,,
1205,1205,(주)제낙스,65620,17-Dec,71563136,80130894.0,-4122936,-3504002.0,-4551449,-4662344.0,27.63608601,-3.893169050392119,23.449929907504817
1206,1206,(주)제넥신,95700,16-Dec,198711948,198711948.0,-23327163,-23327163.0,-25030754,-25030754.0,,,
1207,1207,(주)제넥신,95700,17-Dec,140733592,140733592.0,-26859178,-26859178.0,-19329560,-19329560.0,-29.17708602,-15.141211127988432,22.776756944676936
1208,1208,(주)제넨바이오,72520,16-Dec,60796540,52678376.0,-5205523,-5731624.0,-10574238,-12901514.0,,,
1209,1209,(주)제넨바이오,72520,17-Dec,48592303,46628595.0,2162118,752329.0,-14747499,-7480676.0,-20.07390059,340.760356280277,-39.466304806076806
1210,1210,(주)제노포커스,187420,16-Dec,63225645,62334128.0,1325988,1040673.0,1614859,1399804.0,,,
1211,1211,(주)제노포커스,187420,17-Dec,70150900,64023694.0,1192095,927387.0,1342560,1502161.0,10.95323741,-10.097602693237043,-16.862091365252322
1212,1212,(주)제닉,123330,16-Dec,101564361,77747631.0,5360362,4032151.0,1225309,1731523.0,,,
1213,1213,(주)제닉,123330,17-Dec,93382566,75252519.0,-8285857,-4390221.0,-7467254,-6846848.0,-8.055773619,-254.57644465056651,-709.4180325126151
1214,1214,(주)제로투세븐,159580,16-Dec,125201715,105717185.0,-12180531,-9967519.0,-10225550,-8495404.0,,,
1215,1215,(주)제로투세븐,159580,17-Dec,92358397,81631296.0,-2543467,571978.0,-19852874,-12902408.0,-26.23232278,79.11858686620477,-94.14969365950977
1216,1216,(주)제우스,79370,16-Dec,290814358,199790682.0,24030277,14426351.0,19513108,13153491.0,,,
1217,1217,(주)제우스,79370,17-Dec,337919035,240986004.0,33024902,22278788.0,18870684,12878019.0,16.19750735,37.4303841774275,-3.292268971196183
1218,1218,(주)제이브이엠,54950,16-Dec,176621064,172067283.0,14788281,14527582.0,11098157,11889048.0,,,
1219,1219,(주)제이브이엠,54950,17-Dec,172422167,161555862.0,18741991,18510686.0,11460016,13284196.0,-2.377347812,26.735426517794732,3.260532356858891
1220,1220,(주)제이스텍,90470,16-Dec,147314237,147497136.0,16964107,16932030.0,11856366,11830904.0,,,
1221,1221,(주)제이스텍,90470,17-Dec,181942500,181988549.0,100647459,100636288.0,74149098,74209208.0,23.50639266,493.296534854443,525.3948132167984
1222,1222,(주)제이에스티나,26040,16-Dec,124877857,127513082.0,7893021,9442462.0,3423984,5200977.0,,,
1223,1223,(주)제이에스티나,26040,17-Dec,109851511,112950166.0,-48277,266539.0,-3628728,-3255146.0,-12.03283461,-100.61164160085218,-205.97970083972353
1224,1224,(주)제이에스피브이,250300,16-Dec,0,,0,,0,,,0.0,0.0
1225,1225,(주)제이에스피브이,250300,17-Dec,0,,0,,0,,,0.0,0.0
1226,1226,(주)제이와이피엔터테인먼트,35900,16-Dec,86571518,80723345.0,13811808,11367233.0,8524636,6967242.0,,,
1227,1227,(주)제이와이피엔터테인먼트,35900,17-Dec,124428024,117958630.0,19462607,17894404.0,16369258,16279757.0,43.72859212,40.912811704304026,92.0229555842619
1228,1228,(주)제이웨이,58420,16-Dec,10418151,11176805.0,-1047983,-754898.0,-1623941,-812876.0,,,
1229,1229,(주)제이웨이,58420,17-Dec,7887931,7708973.0,-2449985,-2215703.0,-4122699,-4293577.0,-24.28665125,-133.78098690532195,-153.8699989716375
1230,1230,(주)제이콘텐트리,36420,16-Dec,550190463,339020286.0,28941769,-1408389.0,22403344,6991169.0,,,
1231,1231,(주)제이콘텐트리,36420,17-Dec,661939538,377322282.0,33348962,1814388.0,10885510,2407402.0,20.31098002,15.227794126889757,-51.41122682399556
1232,1232,(주)제이테크놀로지,35480,16-Dec,80103741,80103741.0,-18893676,-18893676.0,-22276200,-22276200.0,,,
1233,1233,(주)제이테크놀로지,35480,17-Dec,66091545,65214277.0,-12652953,-12652953.0,-20075622,-19975182.0,-17.4925613,33.030750606710946,9.878605866350634
1234,1234,(주)제이티,89790,16-Dec,41611004,41611004.0,-8575318,-8575318.0,-9819049,-9819049.0,,,
1235,1235,(주)제이티,89790,17-Dec,42425698,42425698.0,604800,604800.0,-180061,-180061.0,1.957881141,1517.8766534391534,98.16620733840925
1236,1236,(주)제일바이오,52670,16-Dec,38200492,38200492.0,824866,824866.0,1014014,1014014.0,,,
1237,1237,(주)제일바이오,52670,17-Dec,32880724,32880724.0,1109459,1109459.0,789209,789209.0,-13.92591488,34.50172512868757,-22.1698122511129
1238,1238,(주)제일테크노스,38010,16-Dec,148643896,143887932.0,4529774,3698734.0,2230389,2176454.0,,,
1239,1239,(주)제일테크노스,38010,17-Dec,157904818,153339422.0,5642061,5625401.0,3559490,4300879.0,6.230273997,24.555021950322466,59.59054676112553
1240,1240,(주)제주반도체,80220,16-Dec,87510890,83935351.0,463433,3558108.0,-811421,2843138.0,,,
1241,1241,(주)제주반도체,80220,17-Dec,93135313,92717884.0,8433248,11342751.0,3941155,7297556.0,6.4271121,1719.7340284356098,585.7102539865249
1242,1242,(주)젬백스&카엘,82270,16-Dec,189682338,120017177.0,-17616739,-4851737.0,-40854353,-14625615.0,,,
1243,1243,(주)젬백스&카엘,82270,17-Dec,159825713,170679167.0,-1414646,1214529.0,-12481070,-20731944.0,-15.7403295,91.96987592312061,69.44984051026337
1244,1244,(주)젬백스링크,64800,16-Dec,73565806,71628127.0,-1677237,-894472.0,-125207,405619.0,,,
1245,1245,(주)젬백스링크,64800,17-Dec,382407315,168091273.0,23281502,855370.0,5570118,369813.0,419.8166591,1488.0865971833439,4548.72730757865
1246,1246,(주)조이시티,67000,16-Dec,58813729,61265982.0,3072210,2975100.0,-5329639,-6290153.0,,,
1247,1247,(주)조이시티,67000,17-Dec,50633745,50312808.0,-2745083,-2905517.0,-11486672,-14136962.0,-13.90829002,-189.35206252176772,-115.52439105162658
1248,1248,(주)좋은사람들,33340,16-Dec,111375699,113052559.0,-4155952,-4942893.0,-4173262,-5062772.0,,,
1249,1249,(주)좋은사람들,33340,17-Dec,99097030,101661866.0,-4941073,-5369067.0,-9909303,-8815134.0,-11.02454944,-18.89148382849465,-137.44742122588997
1250,1250,(주)주노콜렉션,221670,16-Dec,0,,0,,0,,,0.0,0.0
1251,1251,(주)주노콜렉션,221670,17-Dec,0,,0,,0,,,0.0,0.0
1252,1252,(주)중앙디앤엠,51980,16-Dec,19389945,17797433.0,-2231727,-2272098.0,-3699586,-3408617.0,,,
1253,1253,(주)중앙디앤엠,51980,17-Dec,24219333,24379033.0,-559016,283564.0,328712,622166.0,24.90666167,74.95141654870869,1225.479447053956
1254,1254,(주)중앙백신연구소,72020,16-Dec,73542680,73542680.0,6987276,6987276.0,6209262,6209262.0,,,
1255,1255,(주)중앙백신연구소,72020,17-Dec,81623823,81623823.0,5546811,5546811.0,4579465,4579465.0,10.98837165,-20.615544598495894,-26.24783750468252
1256,1256,(주)중앙에너비스,440,16-Dec,77535141,64566806.0,2106153,1323469.0,1362227,892318.0,,,
1257,1257,(주)중앙에너비스,440,17-Dec,60493562,60493562.0,642133,642133.0,1597262,1597262.0,-21.97916813,-69.51156919748945,17.253732307464176
1258,1258,(주)지니뮤직,43610,16-Dec,110079575,110079575.0,4899082,4899082.0,8236380,8236380.0,,,
1259,1259,(주)지니뮤직,43610,17-Dec,139493909,139493909.0,2401672,2401672.0,-3401432,-3401432.0,26.72097344,-50.977101424307655,-141.29765746602268
1260,1260,(주)지란지교시큐리티,208350,16-Dec,28133681,28133681.0,2773087,2773087.0,-1911180,-1911180.0,,,
1261,1261,(주)지란지교시큐리티,208350,17-Dec,68111887,45583939.0,8383243,2358504.0,7765386,2731102.0,142.1008719,202.30724820389696,506.31369101811447
1262,1262,(주)지씨셀,144510,16-Dec,54513700,54513700.0,1998089,1998089.0,2327563,2327563.0,,,
1263,1263,(주)지씨셀,144510,17-Dec,55355541,55355541.0,1650256,1650256.0,1057277,1057277.0,1.544274192,-17.408283614994126,-54.575794511254905
1264,1264,(주)지어소프트,51160,16-Dec,28645178,18564587.0,-1484348,-2195634.0,-7192634,-7948216.0,,,
1265,1265,(주)지어소프트,51160,17-Dec,26928765,15843595.0,896859,-856296.0,-1397115,-1015790.0,-5.991978824,265.50516859394844,80.57575291610834
1266,1266,(주)지에스이,53050,16-Dec,135258608,135258608.0,7251904,7251904.0,5658455,5658455.0,,,
1267,1267,(주)지에스이,53050,17-Dec,145461519,145461519.0,6385778,6385778.0,4943948,4943948.0,7.543261868,-11.943428925700065,-12.627245422999742
1268,1268,(주)지에스홈쇼핑,28150,16-Dec,1359434068,1355211488.0,126396403,128630831.0,105806098,103492649.0,,,
1269,1269,(주)지에스홈쇼핑,28150,17-Dec,1425154432,1424845881.0,141292560,144489612.0,102719291,97005394.0,4.834391424,11.78526971214521,-2.9174188051051653
1270,1270,(주)지엔씨에너지,119850,16-Dec,98000593,98000593.0,10827394,10827394.0,6920905,6920905.0,,,
1271,1271,(주)지엔씨에너지,119850,17-Dec,114247941,103251521.0,6699875,6562448.0,5829872,5719309.0,16.57882621,-38.121075117428994,-15.764311170287701
1272,1272,(주)지엔코,65060,16-Dec,236652625,201571377.0,1089119,1450410.0,-5866255,-186704.0,,,
1273,1273,(주)지엔코,65060,17-Dec,289551147,207595634.0,9951030,3535257.0,-13585804,-16220355.0,22.35281438,813.6770178465346,-131.59245549332582
1274,1274,(주)지유온,111820,16-Dec,88003439,87427736.0,1154479,1239559.0,290926,647901.0,,,
1275,1275,(주)지유온,111820,17-Dec,90529008,88822863.0,1365372,303194.0,867221,7828.0,2.86985262,18.267374287449144,198.08989227501152
1276,1276,(주)진로발효,18120,16-Dec,101067728,99213651.0,21447014,21287947.0,18054564,17938490.0,,,
1277,1277,(주)진로발효,18120,17-Dec,107030438,105718949.0,19995014,19813348.0,15498942,15854031.0,5.899717069,-6.770173227844212,-14.154991502425649
1278,1278,(주)진매트릭스,109820,16-Dec,19333902,18256890.0,-3980558,-3493741.0,-4084844,-3753979.0,,,
1279,1279,(주)진매트릭스,109820,17-Dec,17743477,16343467.0,-1762234,-1405406.0,-1734513,-1408079.0,-8.226094246,55.728970661902174,57.53783987834053
1280,1280,(주)진바이오텍,86060,16-Dec,59157362,39044261.0,3445108,2181312.0,2534636,1890134.0,,,
1281,1281,(주)진바이오텍,86060,17-Dec,59542775,38091753.0,2312141,1778167.0,1846735,1093531.0,0.65150471,-32.88625494469259,-27.140031152402162
1282,1282,(주)진성티이씨,36890,16-Dec,169234374,152113068.0,11487847,7343939.0,9918527,6118318.0,,,
1283,1283,(주)진성티이씨,36890,17-Dec,192429371,163332598.0,18938632,14728791.0,10018452,8389162.0,13.70584264,64.85797556321911,1.0074580630773098
1284,1284,(주)차바이오텍,85660,16-Dec,768929187,319047337.0,39774018,-1852104.0,27400468,4130633.0,,,
1285,1285,(주)차바이오텍,85660,17-Dec,785602167,297631232.0,-6703946,-4740893.0,-45938569,-45034262.0,2.168337512,-116.85508866617398,-267.65614733295797
1286,1286,(주)창해에탄올,4650,16-Dec,414543168,179370471.0,7832361,12449791.0,-2822005,11462574.0,,,
1287,1287,(주)창해에탄올,4650,17-Dec,383132532,168501703.0,12154713,13652772.0,12088782,7346679.0,-7.577168899,55.1858117877866,528.3756407235281
1288,1288,(주)체리부로,66360,16-Dec,235693307,176669945.0,25572078,15917705.0,16531987,16030747.0,,,
