회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률
럭슬(주),33600,16-Dec,38756334,1722480,38756334,1722480,22.50031002
럭슬(주),33600,17-Dec,25472189,529986,25472189,529986,48.06200352
로스웰인터내셔널유한회사,900260,16-Dec,161246970,10597649,,,15.21535295
로스웰인터내셔널유한회사,900260,17-Dec,193307850,13533045,,,14.28413561
로체시스템즈(주),71280,16-Dec,98858096,11738733,98858096,11738733,8.42153033
로체시스템즈(주),71280,17-Dec,337000209,16935067,337000209,16935067,19.89954979
리노공업(주),58470,16-Dec,112788734,5565005,112788734,5565005,20.26749913
리노공업(주),58470,17-Dec,141510913,7954992,141510913,7954992,17.78894473
마이크로로봇(주),182690,16-Dec,17467238,1159976,17467238,1159976,15.05827534
마이크로로봇(주),182690,17-Dec,8057153,1199465,8057153,1199465,6.717288958
매일유업(주),267980,17-Dec,881178353,102099913,881178353,102099913,8.630549499
매일홀딩스(주),5990,16-Dec,1634719055,182821411,1328083406,111341413,8.941617101
매일홀딩스(주),5990,17-Dec,1638184378,155338445,6906877,0,10.54590432
메가스터디(주),72870,16-Dec,150220408,15864993,31400547,4407610,9.468671559
메가스터디(주),72870,17-Dec,132088568,4850909,27930404,4633793,27.22965283
메가스터디교육(주),215200,16-Dec,174518667,949452,174483370,949452,183.8098893
메가스터디교육(주),215200,17-Dec,252148376,1723533,218280260,1492986,146.297388
메가엠디(주),133750,16-Dec,65735834,1211923,59365177,1112004,54.2409328
메가엠디(주),133750,17-Dec,69201508,1358318,63163701,1135275,50.94647056
메디앙스(주),14100,16-Dec,135940603,22059168,129154197,20400639,6.162544435
메디앙스(주),14100,17-Dec,120714400,21476284,114389397,19927787,5.620823416
메디포스트(주),78160,16-Dec,28654162,6566655,28654162,6566655,4.363585722
메디포스트(주),78160,17-Dec,42249905,7509734,42249905,7509734,5.626018844
모바일어플라이언스(주),87260,16-Dec,62158863,2993633,58664811,2883059,20.76368847
모바일어플라이언스(주),87260,17-Dec,54546061,4209376,48272893,3810795,12.95822968
모트렉스(주),118990,16-Dec,235228964,43634315,200359446,27903071,5.390916851
모트렉스(주),118990,17-Dec,254864665,43278304,209489966,25980356,5.888970718
무림에스피(주),1810,16-Dec,207075020,28773043,133949644,23771700,7.196841154
무림에스피(주),1810,17-Dec,203041163,34475445,131709509,27652506,5.889442848
미래나노텍(주),95500,16-Dec,314545248,30650439,203833950,13525003,10.26234071
미래나노텍(주),95500,17-Dec,280596433,35217050,165134109,15678669,7.967630253
미래오토스,176440,16-Dec,201365777,12197835,169036453,357247,16.50832111
미래오토스,176440,17-Dec,204322026,13693485,171360738,247184,14.92111219
미스터블루(주),207760,16-Dec,24032241,62333,23351070,60781,385.546035
미스터블루(주),207760,17-Dec,30160717,60117,27377847,58864,501.7003011
바디텍메드(주),206640,16-Dec,54974499,9417479,47124743,7725504,5.837496319
바디텍메드(주),206640,17-Dec,52593957,12182738,45622779,9011791,4.317088408
바이온(주),32980,16-Dec,27926136,1828067,19209784,1247143,15.27631974
바이온(주),32980,17-Dec,19075365,1604292,12395740,75989,11.89020764
베뉴지(주),19010,16-Dec,69749225,3582712,67043799,3580067,19.46827571
베뉴지(주),19010,17-Dec,67532565,2433446,64328989,2431488,27.75182396
보성파워텍(주),6910,16-Dec,72009826,15475734,69569604,15192294,4.653079847
보성파워텍(주),6910,17-Dec,75923274,25255197,75383741,25046732,3.006243586
비디아이(주),148140,16-Dec,100557956,614131,100557956,614131,163.7402378
비디아이(주),148140,17-Dec,94899277,0,94899277,0,#DIV/0!
비에이치아이(주),83650,16-Dec,313183104,10007642,310290805,10007642,31.29439522
비에이치아이(주),83650,17-Dec,325171694,6269284,325111461,6269284,51.86743717
빛샘전자(주),72950,16-Dec,58552618,7866221,29348340,2584587,7.443551103
빛샘전자(주),72950,17-Dec,56410452,8100224,26628251,3200671,6.964060747
삼강엠앤티(주),100090,16-Dec,173052159,1708053,173052159,1708053,101.3154504
삼강엠앤티(주),100090,17-Dec,123068753,826263,121818686,717687,148.9462229
삼륭물산(주),14970,16-Dec,101128526,12563162,40646308,3514294,8.049607734
삼륭물산(주),14970,17-Dec,90524366,11497484,37183414,5849656,7.873406564
삼목에스폼(주),18310,16-Dec,268032154,1224653,268032154,1224653,218.8637549
삼목에스폼(주),18310,17-Dec,305094738,1298212,305094738,1298212,235.0114912
삼보모터스(주),53700,16-Dec,853920270,101183088,257923560,9224407,8.439357672
삼보모터스(주),53700,17-Dec,938693126,105803490,249909065,10433989,8.872043124
삼보산업(주),9620,16-Dec,339945949,39628891,302752880,23922126,8.578235232
삼보산업(주),9620,17-Dec,345669981,50521642,308682930,31248323,6.842017942
삼아제약(주),9300,16-Dec,65875510,9837562,65875510,9837562,6.69632476
삼아제약(주),9300,17-Dec,61792317,12226729,61792317,12226729,5.053871481
삼영엠텍(주),54540,16-Dec,71808499,13490428,61665893,10452991,5.322922223
삼영엠텍(주),54540,17-Dec,63471873,11014944,58083069,7934682,5.762341869
삼영이엔씨(주),65570,16-Dec,35840213,30178620,35840213,30178620,1.18760278
삼영이엔씨(주),65570,17-Dec,38016186,32706804,38016186,32685619,1.162332645
삼지전자(주),37460,16-Dec,1101581287,92523203,38461219,5808680,11.90600035
삼지전자(주),37460,17-Dec,1304640081,79583886,32224523,4187842,16.39326937
삼천당제약(주),250,16-Dec,147373000,19170784,111520809,16134114,7.687374705
삼천당제약(주),250,17-Dec,161111597,21847673,120421592,18083659,7.374313823
삼천리자전거(주),24950,16-Dec,142772046,16706312,102321230,6365151,8.545994233
삼천리자전거(주),24950,17-Dec,111058056,12864755,77516846,7326155,8.63273774
삼현철강(주),17480,16-Dec,140571783,10893507,140571783,10893507,12.90418072
삼현철강(주),17480,17-Dec,169208696,18836131,169208696,18836131,8.983198089
상신이디피(주),91580,16-Dec,76825470,9733526,59372839,5275181,7.892871504
상신이디피(주),91580,17-Dec,99827047,9787605,68576416,4763289,10.19933344
상신전자(주),263810,16-Dec,72065811,10919324,67474200,8434346,6.599841803
상신전자(주),263810,17-Dec,84969004,13781786,78577126,11612777,6.165311521
서암기계공업(주),100660,16-Dec,31780020,6827731,31780020,6827731,4.654550685
서암기계공업(주),100660,17-Dec,40848028,7803431,40848028,7803431,5.234624103
서울반도체(주),46890,16-Dec,953841046,108499324,892627548,66580106,8.791216487
서울반도체(주),46890,17-Dec,1110410474,137463801,1039810665,86406087,8.077839154
서울전자통신(주),27040,16-Dec,89121783,18051904,63472126,11651000,4.936974127
서울전자통신(주),27040,17-Dec,91827962,19113552,62957787,6144917,4.804337885
서호전기(주),65710,16-Dec,59369554,2382180,58404177,1731947,24.92236271
서호전기(주),65710,17-Dec,44670866,3420789,43617806,2719791,13.05864407
성우전자(주),81580,16-Dec,172747327,5911756,90917219,886193,29.22098392
성우전자(주),81580,17-Dec,183524222,7011038,65709109,783868,26.17646945
성우테크론(주),45300,16-Dec,29179541,0,28247940,0,#DIV/0!
성우테크론(주),45300,17-Dec,38160324,0,37223014,0,#DIV/0!
성호전자(주),43260,16-Dec,87687299,20308992,65731443,5370669,4.317658848
성호전자(주),43260,17-Dec,92259444,19485875,64863161,5951441,4.734683149
세명전기공업(주),17510,16-Dec,16636027,3292696,16636027,3292696,5.052402955
세명전기공업(주),17510,17-Dec,20871761,3505289,20871761,3505289,5.954362394
세종머티리얼즈(주),135270,16-Dec,0,0,,,#DIV/0!
세종머티리얼즈(주),135270,17-Dec,0,0,,,#DIV/0!
세종텔레콤(주),36630,16-Dec,184113311,1243072,184108301,1243072,148.1115422
세종텔레콤(주),36630,17-Dec,161140611,1283492,161140535,1283492,125.5485901
소니드(주),60230,16-Dec,46181471,4732238,45406835,4318775,9.758907096
소니드(주),60230,17-Dec,43605386,4397820,44893095,3732574,9.915227545
소프트캠프(주),210610,16-Dec,0,0,,,#DIV/0!
소프트캠프(주),258790,16-Dec,0,0,,,#DIV/0!
소프트캠프(주),210610,17-Dec,0,0,,,#DIV/0!
소프트캠프(주),258790,17-Dec,0,0,,,#DIV/0!
솔브레인홀딩스(주),36830,16-Dec,722520542,42390349,598517720,29176591,17.04445845
솔브레인홀딩스(주),36830,17-Dec,775598356,47724020,644771254,36388109,16.25173982
스튜디오드래곤(주),253450,16-Dec,154446744,0,137052054,0,#DIV/0!
스튜디오드래곤(주),253450,17-Dec,286788568,1294640,255706889,1294640,221.5199345
시그네틱스(주),33170,16-Dec,215682537,28146747,215682537,28146747,7.662787355
시그네틱스(주),33170,17-Dec,265632653,21388579,265500005,21388579,12.41936891
신라섬유(주),1000,16-Dec,3823664,1187864,3823664,1187864,3.218940889
신라섬유(주),1000,17-Dec,3996989,753901,3996989,753901,5.301742536
신라에스지(주),25870,16-Dec,80468999,10032964,72850923,5844144,8.020461252
신라에스지(주),25870,17-Dec,81988875,12828787,70166992,7292349,6.391007583
신라젠(주),215600,16-Dec,5292318,0,12704182,0,#DIV/0!
신라젠(주),215600,17-Dec,6864849,0,13294693,0,#DIV/0!
신성델타테크(주),65350,16-Dec,394613663,20901844,150030274,4667947,18.87937079
신성델타테크(주),65350,17-Dec,464770982,21503081,175199580,5529680,21.61415762
신신제약(주),2800,16-Dec,58068778,6912584,58068778,6912584,8.400444465
신신제약(주),2800,17-Dec,61732958,6523794,61731693,6543315,9.462738707
신원종합개발(주),17000,16-Dec,115841689,24949719,115841689,24949719,4.643005759
신원종합개발(주),17000,17-Dec,195826621,47839115,193110778,47020793,4.093441549
신일제약(주),12790,16-Dec,50212038,10665139,50212038,10665139,4.708052844
신일제약(주),12790,17-Dec,50941907,13417681,50941907,13417681,3.796625289
신화인터텍(주),56700,16-Dec,215490469,25927390,190661902,16909089,8.311305882
신화인터텍(주),56700,17-Dec,176568859,24595197,160180740,15761728,7.17899755
신흥에스이씨(주),243840,16-Dec,100094144,7216941,90111748,4688682,13.86933106
신흥에스이씨(주),243840,17-Dec,133136215,8676104,108293928,5105234,15.34516126
쌍용정보통신(주),10280,16-Dec,219554946,2467952,212343245,2317866,88.96240527
쌍용정보통신(주),10280,17-Dec,146075534,2665629,143511302,2665629,54.79964916
씨비아이(주),13720,16-Dec,20910203,3963251,20910203,3963251,5.276022891
씨비아이(주),13720,17-Dec,22205941,4140554,22205941,4140554,5.363036202
씨아이에스(주),222080,16-Dec,0,0,,,#DIV/0!
씨아이에스(주),222080,17-Dec,26122124,24873129,25408673,24865829,1.050214631
씨앤지하이테크(주),264660,16-Dec,44344825,1990726,44344825,1990726,22.27570494
씨앤지하이테크(주),264660,17-Dec,75190706,12731657,75190706,12731657,5.905806762
씨앤티85(주),56730,16-Dec,8336986,0,8336986,0,#DIV/0!
씨앤티85(주),56730,17-Dec,17293995,8923066,15293501,8923066,1.938122502
씨제이프레시웨이(주),51500,16-Dec,2327923602,184504178,1742311879,143686889,12.61718638
씨제이프레시웨이(주),51500,17-Dec,2504409846,154177089,1797612569,100882406,16.24372248
씨큐브(주),101240,16-Dec,37879603,17719163,37879603,17719163,2.13777609
씨큐브(주),101240,17-Dec,40171642,19434698,40171642,19434698,2.067006238
아미코젠(주),92040,16-Dec,68968045,18711795,23692485,3785240,3.685805931
아미코젠(주),92040,17-Dec,73665135,26686678,20152794,4646316,2.760371111
아비코전자(주),36010,16-Dec,80606921,6659475,80606921,6649262,12.10409544
아비코전자(주),36010,17-Dec,84082996,8357760,84082996,8339482,10.06047027
아이쓰리시스템(주),214430,16-Dec,51110409,17593019,51110409,17593019,2.905152834
아이쓰리시스템(주),214430,17-Dec,69607526,20128935,69607526,20128935,3.458082904
아이진(주),185490,16-Dec,267235,0,267235,0,#DIV/0!
아이진(주),185490,17-Dec,301034,0,301034,0,#DIV/0!
아이크래프트(주),52460,16-Dec,79856301,8945156,79343272,8939657,8.927323459
아이크래프트(주),52460,17-Dec,92532326,7269521,90680419,5435663,12.72880648
아이텍(주),119830,16-Dec,25780106,0,25780106,0,#DIV/0!
아이텍(주),119830,17-Dec,25847625,0,25847625,0,#DIV/0!
아진산업(주),13310,16-Dec,505965513,30350787,150087219,3695572,16.67058956
아진산업(주),13310,17-Dec,427926771,27574621,128150279,8176060,15.5188632
안국약품(주),1540,16-Dec,174002376,20709728,171293704,18030210,8.401963367
안국약품(주),1540,17-Dec,183599893,19932350,178849877,18070407,9.21115137
알리코제약(주),260660,16-Dec,48214150,7902782,48214150,7902782,6.100908516
알리코제약(주),260660,17-Dec,71357945,8197289,71357945,8197289,8.705066395
알서포트(주),131370,16-Dec,21430529,122173,18238665,88844,175.4113347
알서포트(주),131370,17-Dec,23077016,135021,19642142,64923,170.9142726
알에스오토메이션(주),140670,16-Dec,70697897,13564039,65938245,13099185,5.212156718
알에스오토메이션(주),140670,17-Dec,87447208,16439158,81353849,15923329,5.31944568
알에프에이치아이씨(주),218410,16-Dec,0,0,,,#DIV/0!
알에프에이치아이씨(주),218410,17-Dec,62055228,49662704,60031868,47327079,1.249533815
애니젠(주),196300,16-Dec,4176582,2355948,4176582,2355948,1.772781912
애니젠(주),196300,17-Dec,4551873,3463096,4551873,3463096,1.314394114
애머릿지코퍼레이션,900100,16-Dec,61682825,7927578,42661163,5559890,7.780790678
애머릿지코퍼레이션,900100,17-Dec,37592098,4675221,37319589,4675221,8.040710375
앱클론(주),174900,16-Dec,3120330,2431,3120330,2431,1283.558206
앱클론(주),174900,17-Dec,3532425,18213,3532425,18213,193.9507495
어보브반도체(주),102120,16-Dec,103201219,12425402,99524410,10296129,8.305664396
어보브반도체(주),102120,17-Dec,105824401,16357075,103291890,13948702,6.469640874
에스넷시스템(주),38680,16-Dec,209358473,7560108,109164036,4676073,27.6925241
에스넷시스템(주),38680,17-Dec,213417889,14287524,121733922,10866676,14.93735997
에스디엔(주),99220,16-Dec,36206832,8058024,34268004,8058024,4.493264354
에스디엔(주),99220,17-Dec,52641983,7332692,50699381,7332692,7.17908007
에스맥(주),97780,16-Dec,139482358,6738171,111541535,1418212,20.70032921
에스맥(주),97780,17-Dec,168217687,7929693,118507794,2848936,21.21364434
에스비더블유생명과학(주),151910,16-Dec,39674511,4926235,39711662,4666850,8.053718712
에스비더블유생명과학(주),151910,17-Dec,35770222,5661875,31351194,4961633,6.317734319
에스씨아이평가정보(주),36120,16-Dec,35281188,0,33945258,0,#DIV/0!
에스씨아이평가정보(주),36120,17-Dec,42768733,0,39915717,0,#DIV/0!
에스앤씨엔진그룹리미티드,900080,16-Dec,167627453,10673719,,,15.70469046
에스앤씨엔진그룹리미티드,900080,17-Dec,157262451,9350058,,,16.81940914
에스에이치엔엘(주),50320,16-Dec,12721267,0,12721267,0,#DIV/0!
에스에이치엔엘(주),50320,17-Dec,14104295,0,15047068,0,#DIV/0!
에스엔유프리시젼(주),80000,16-Dec,57862612,1565306,57862612,1565306,36.96568722
에스엔유프리시젼(주),80000,17-Dec,116215632,665168,116215632,665168,174.71621
에스엔케이폴리텍(주),91340,16-Dec,63430728,10471517,30431302,2743407,6.057453567
에스엔케이폴리텍(주),91340,17-Dec,178587054,26829486,23928430,2619494,6.656372545
에스와이(주),109610,16-Dec,306116510,38872340,181798357,9106939,7.874918515
에스와이(주),109610,17-Dec,393503262,45965040,298641671,21126803,8.560925042
에스지씨이테크건설(주),16250,16-Dec,1191570073,10569827,843579329,0,112.7331671
에스지씨이테크건설(주),16250,17-Dec,1465750842,28908248,841221413,0,50.70355153
에스지에이(주),49470,16-Dec,109262777,13228491,33463478,3730850,8.259655391
에스지에이(주),49470,17-Dec,98081509,11783791,37759225,3170288,8.323425712
에스지에이솔루션즈(주),184230,16-Dec,49543830,9161776,28402273,6417830,5.407666592
에스지에이솔루션즈(주),184230,17-Dec,55343525,8362054,20466860,6785559,6.618412773
에스지에이클라우드서비스(주),224880,16-Dec,33531636,2743946,33531636,2743946,12.22022445
에스지에이클라우드서비스(주),224880,17-Dec,32949400,1576496,32949400,1576496,20.9004019
에스지이(주),255220,16-Dec,93642364,1513618,42699570,418863,61.86657664
에스지이(주),255220,17-Dec,126112115,3645477,96872891,1722417,34.59413267
에스케이 머티리얼즈(주),36490,16-Dec,461443515,74330322,352510187,60921549,6.208011786
에스케이 머티리얼즈(주),36490,17-Dec,512294420,86220537,374284482,65174503,5.941675125
에스케이씨솔믹스(주),57500,16-Dec,94481891,21501082,94081030,20301098,4.394285413
에스케이씨솔믹스(주),57500,17-Dec,132702135,27123324,131738018,26404081,4.892546909
에스텍(주),69510,16-Dec,290549074,33246149,179847089,7130731,8.7393302
에스텍(주),69510,17-Dec,300390875,32720060,177710032,5733371,9.180633379
에스트래픽(주),234300,16-Dec,88846365,581168,88748386,581168,152.8755282
에스트래픽(주),234300,17-Dec,77300035,386064,114932721,386064,200.2259599
에스티팜(주),237690,16-Dec,200361533,91371223,200361533,91371223,2.192829716
에스티팜(주),237690,17-Dec,202800435,57974615,202622882,57974615,3.498090242
에이아이비트(주),39230,16-Dec,35270804,5036014,35270804,5036014,7.003714446
에이아이비트(주),39230,17-Dec,53876718,700643,22119812,0,76.89610543
에이치엘비(주),28300,16-Dec,30138867,3854580,30089605,3854580,7.818975608
에이치엘비(주),28300,17-Dec,23006912,4142909,22994053,4142909,5.553323039
에이치엘비생명과학(주),67630,16-Dec,42234395,7178057,11585620,0,5.883819953
에이치엘비생명과학(주),67630,17-Dec,106445238,4911399,16697768,51811,21.67309925
에이치엘비제약(주),47920,16-Dec,20346370,2824828,20346370,2824828,7.202693403
에이치엘비제약(주),47920,17-Dec,15557535,4883833,15557535,4883833,3.1855174
에이치엘비테라퓨틱스(주),115450,16-Dec,17710432,1747649,14417168,1578870,10.13386098
에이치엘비테라퓨틱스(주),115450,17-Dec,17152270,1833202,14496915,1586994,9.356453899
에이테크솔루션(주),71670,16-Dec,229079838,42179663,201247464,35217354,5.431049508
에이테크솔루션(주),71670,17-Dec,212932770,52259229,163293921,47098570,4.074548631
에이피시스템(주),265520,17-Dec,962422667,52439641,962422667,52439641,18.35296064
에이피에스홀딩스(주),54620,16-Dec,554987947,30392656,512046195,27108458,18.26059384
에이피에스홀딩스(주),54620,17-Dec,87934027,905650,3634412,0,97.09493403
에이피위성(주),211270,16-Dec,24891104,5979698,24891104,5979698,4.162602192
에이피위성(주),211270,17-Dec,30047518,10495426,30047518,10495426,2.862915521
에코바이오홀딩스(주),38870,16-Dec,18971810,0,14157121,0,#DIV/0!
에코바이오홀딩스(주),38870,17-Dec,31671940,0,32528833,0,#DIV/0!
에코플라스틱(주),38110,16-Dec,1093090039,53182931,669385704,16017534,20.55339972
에코플라스틱(주),38110,17-Dec,1042561059,49802592,645605097,18758987,20.93387145
에프엔에스테크(주),83500,16-Dec,64579752,9435114,64579752,9435114,6.844618094
에프엔에스테크(주),83500,17-Dec,69420189,7248875,69420189,7248875,9.57668452
엑스큐어(주),70300,16-Dec,16337872,2380145,16337872,2380145,6.864233902
엑스큐어(주),70300,17-Dec,15108650,612502,15108650,612502,24.66710313
엔브이에이치코리아(주),67570,16-Dec,569698032,20873978,368402673,2607934,27.29225987
엔브이에이치코리아(주),67570,17-Dec,551664722,23071033,374055527,1987007,23.9115744
엔시트론(주),101400,16-Dec,41788369,7059397,37207922,3955549,5.919538029
엔시트론(주),101400,17-Dec,26252729,6699274,23273768,4325476,3.918742389
엔에이치엔한국사이버결제(주),60250,16-Dec,272132528,3140375,270472774,1690381,86.65606114
엔에이치엔한국사이버결제(주),60250,17-Dec,351989348,2399848,338758488,1780441,146.6715175
엘비세미콘(주),61970,16-Dec,135669072,6616657,135669072,6616657,20.50417182
엘비세미콘(주),61970,17-Dec,131823200,7567083,131823200,7567083,17.42060976
엘컴텍(주),37950,16-Dec,65552872,4198058,64586304,3770913,15.61504677
엘컴텍(주),37950,17-Dec,50288126,3944579,49915378,3908961,12.74866748
엘티씨(주),170920,16-Dec,71007818,6766625,61861387,5308196,10.49383082
엘티씨(주),170920,17-Dec,65740789,9149153,56190679,6673599,7.185450828
엠에프엠코리아(주),251960,16-Dec,0,0,,,#DIV/0!
엠에프엠코리아(주),251960,17-Dec,0,0,,,#DIV/0!
엠케이전자(주),33160,16-Dec,619601003,53038462,337653256,43444757,11.68210728
엠케이전자(주),33160,17-Dec,686150840,51800176,338303574,41165305,13.24611021
영신금속공업(주),7530,16-Dec,117251228,15875945,116963469,12741837,7.385464487
영신금속공업(주),7530,17-Dec,117773188,15736476,116841451,11780484,7.484089068
영풍정밀(주),36560,16-Dec,60606220,18060424,60606220,18060424,3.355747351
영풍정밀(주),36560,17-Dec,65865905,17853671,65865905,17853671,3.689207951
영화테크(주),265560,16-Dec,61373259,5215720,52170362,3934958,11.76697733
영화테크(주),265560,17-Dec,59152552,5156773,50786246,3700962,11.47084659
예스이십사(주),53280,16-Dec,420980026,28905095,408526061,28259917,14.56421527
예스이십사(주),53280,17-Dec,456800693,31576007,439734666,31137093,14.4667023
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,160577326,6983365,,,22.99426222
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,197713108,4144745,,,47.70211629
오로라월드(주),39830,16-Dec,143388139,44194047,105152416,8629102,3.244512525
오로라월드(주),39830,17-Dec,143612127,43498658,110768325,9224191,3.301530061
오상자이엘(주),53980,16-Dec,60762691,8549032,60257411,7436756,7.107552177
오상자이엘(주),53980,17-Dec,66950982,11481187,62355803,9885596,5.831364126
오성첨단소재(주),52420,16-Dec,44968625,2159628,44416709,2159628,20.82239395
오성첨단소재(주),52420,17-Dec,44689681,2765288,44357524,2765288,16.16094996
오션브릿지(주),241790,16-Dec,34987670,882272,34987670,882272,39.65633047
오션브릿지(주),241790,17-Dec,56032967,2246658,51481824,1451166,24.94058597
오스템임플란트(주),48260,16-Dec,344582038,79531014,256942169,42362236,4.332675024
오스템임플란트(주),48260,17-Dec,397790874,89786552,288691851,48291703,4.430405948
옴니시스템(주),57540,16-Dec,69702655,14506046,54854284,11218906,4.805076104
옴니시스템(주),57540,17-Dec,120638419,23814021,95095317,18768885,5.065856749
옵티시스(주),109080,16-Dec,17126539,4059629,17126539,4059629,4.218744866
옵티시스(주),109080,17-Dec,17931058,4163739,17931058,4163739,4.306479825
와이더블유(주),51390,16-Dec,29520931,855821,29466645,855141,34.4942821
와이더블유(주),51390,17-Dec,26435740,4468955,26435740,4468955,5.915418705
와이아이케이(주),232140,16-Dec,0,0,,,#DIV/0!
와이아이케이(주),232140,17-Dec,150491664,70537480,150503664,69832958,2.133499297
와이엠씨(주),155650,16-Dec,122808109,7708969,117257580,7382876,15.93054908
와이엠씨(주),155650,17-Dec,154022566,11456861,145208434,10698385,13.44369684
와이엠티(주),251370,16-Dec,49939561,6611572,30493551,3329833,7.5533566
와이엠티(주),251370,17-Dec,69192110,8296649,47062881,3856843,8.33976585
와토스코리아(주),79000,16-Dec,17708869,2986204,17708869,2986204,5.930227473
와토스코리아(주),79000,17-Dec,21421426,2272052,21421426,2272052,9.428228755
우리바이오(주),82850,16-Dec,1533518881,83283637,43442272,4164967,18.4132074
우리바이오(주),82850,17-Dec,1474632347,79057037,55252469,770237,18.65276518
우리산업(주),215360,16-Dec,258789641,59955381,258789641,59955381,4.316370552
우리산업(주),215360,17-Dec,279396173,61288571,272473269,59328905,4.558699419
우리산업홀딩스(주),72470,16-Dec,320883363,76011167,1543284,0,4.221529226
우리산업홀딩스(주),72470,17-Dec,332838238,80532881,1398171,0,4.132948354
우리손에프앤지농업회사법인(주),73560,16-Dec,186697990,4938250,75729688,647724,37.80650838
우리손에프앤지농업회사법인(주),73560,17-Dec,209731269,5358045,82809120,790326,39.14324516
우리엔터프라이즈(주),37400,16-Dec,1563934952,86455196,36972984,3133318,18.08954261
우리엔터프라이즈(주),37400,17-Dec,1496166599,83118075,28563979,4061038,18.00049627
우리이앤엘(주),153490,16-Dec,147083679,20891933,134674936,1360843,7.040213991
우리이앤엘(주),153490,17-Dec,158647596,13127504,138621577,3709451,12.08513027
우림피티에스(주),101170,16-Dec,45674958,9438351,45674958,9438351,4.839294279
우림피티에스(주),101170,17-Dec,54162142,7998664,54162142,7998664,6.771398574
우수AMS(주),66590,16-Dec,241835491,13482705,197254061,5539282,17.936719
우수AMS(주),66590,17-Dec,228059906,16089468,180312608,9091140,14.17448395
우원개발(주),46940,16-Dec,207133307,7823839,202823613,5243775,26.47463822
우원개발(주),46940,17-Dec,183640678,57293606,177070075,4827865,3.205256063
우진비앤지(주),18620,16-Dec,24235437,7332554,24235437,7332554,3.305183569
우진비앤지(주),18620,17-Dec,22933553,8848666,22933553,8848666,2.591752587
원텍(주),216280,16-Dec,31842350,7538099,31842350,7538099,4.224188353
원텍(주),216280,17-Dec,43362200,9893719,43352446,9893620,4.382800846
원풍물산(주),8290,16-Dec,46367137,13029037,46367137,13029037,3.558753959
원풍물산(주),8290,17-Dec,44115323,13258421,44115323,13258421,3.327343656
위즈코프(주),38620,16-Dec,29645403,1264794,29645403,437933,23.43891812
위즈코프(주),38620,17-Dec,36272381,1062065,31108388,379190,34.15269404
유네코(주),64510,16-Dec,22960526,1251631,19968159,1125021,18.34448492
유네코(주),64510,17-Dec,23710740,2616893,20232842,2431193,9.060645582
유니셈(주),36200,16-Dec,115417105,20324777,112693049,20022167,5.678640656
유니셈(주),36200,17-Dec,209284354,23945679,205257408,23638987,8.739963231
유니슨(주),18000,16-Dec,52519512,45136709,58075223,45136709,1.163565381
유니슨(주),18000,17-Dec,186653299,42654548,185584191,42654548,4.375929596
유비벨록스(주),89850,16-Dec,96448027,14156028,80168077,12661426,6.813212506
유비벨록스(주),89850,17-Dec,99361947,20703278,85930798,18704485,4.799334047
유아이엘(주),49520,16-Dec,444330193,25688993,249132666,6157785,17.29652046
유아이엘(주),49520,17-Dec,479784155,23677387,183466914,6681536,20.26339118
유진기업(주),23410,16-Dec,1074645854,5873980,710926253,5313907,182.9502065
유진기업(주),23410,17-Dec,1299043715,7153071,827817372,6677733,181.6064338
이노시스(주),56090,16-Dec,11687568,12271309,17754583,9112058,0.952430421
이노시스(주),56090,17-Dec,13293960,13061296,12561348,8308232,1.01781324
이니텍(주),53350,16-Dec,231386225,11222996,67253528,4765878,20.61715294
이니텍(주),53350,17-Dec,243737677,3183718,63790510,434833,76.55755849
이스트아시아홀딩스인베스트먼트리미티드,900110,16-Dec,108423207,5055909,,,21.44484938
이스트아시아홀딩스인베스트먼트리미티드,900110,17-Dec,98727569,4735075,,,20.8502651
이에스산업(주),241510,16-Dec,0,0,,,#DIV/0!
이에스산업(주),241510,17-Dec,0,0,,,#DIV/0!
이엘케이(주),94190,16-Dec,174550542,26878019,174795155,21576560,6.494174366
이엘케이(주),94190,17-Dec,250977626,43289917,249605814,35838998,5.797600074
이엠코리아(주),95190,16-Dec,102552273,31391690,75303938,24183126,3.266860529
이엠코리아(주),95190,17-Dec,104620012,29219903,87220106,24166107,3.580436663
이원컴포텍(주),88290,16-Dec,37299791,5095820,31851111,2467527,7.31968378
이원컴포텍(주),88290,17-Dec,40900352,5831789,36564582,3132924,7.013345647
이트론(주),96040,16-Dec,25705833,2641922,25705833,2641922,9.729974238
이트론(주),96040,17-Dec,15563155,760945,15563155,760945,20.45240458
이화공영(주),1840,16-Dec,165041524,139325,165041524,139325,1184.579394
이화공영(주),1840,17-Dec,210777239,152599,210777239,152599,1381.24915
이화전기공업(주),24810,16-Dec,45745866,12643074,45745866,12643074,3.618255022
이화전기공업(주),24810,17-Dec,47381131,13556839,47381131,13556839,3.494998428
인베니아(주),79950,16-Dec,151506152,2312035,151449990,2289264,65.52935055
인베니아(주),79950,17-Dec,182175707,2442788,182181075,2421280,74.57696165
인선이엔티(주),60150,16-Dec,135518950,15958428,71074018,319655,8.491998711
