회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액2019
(주)링크제니시스,219420,18-Dec,7446542,11528946,7435473,11631823,63.92353976
(주)링크제니시스,219420,19-Dec,7953545,11010719,7945024,11404801,69.66385472
(주)마니커에프앤지,195500,18-Dec,83982519,99418999,83982519,99418999,84.47330977
(주)마니커에프앤지,195500,19-Dec,85585892,99832950,85585892,99832950,85.72910247
(주)마이크로디지탈,305090,18-Dec,3151614,4723394,3151614,4723394,66.72350433
(주)마이크로디지탈,305090,19-Dec,4086288,3926071,4086288,3926071,104.0808483
(주)마이크로컨텍솔루션,98120,18-Dec,23312378,24600590,24807372,25683997,96.58688249
(주)마이크로컨텍솔루션,98120,19-Dec,29546859,34266457,29388275,34428727,85.35974914
(주)마이크로프랜드,147760,18-Dec,37310913,40562200,37310913,40562200,91.98444118
(주)마이크로프랜드,147760,19-Dec,32597459,36672298,32597459,36672298,88.88850925
(주)마크로젠,38290,18-Dec,52535056,84732068,74203160,110298578,67.2748111
(주)마크로젠,38290,19-Dec,60872702,90977359,83363608,122252823,68.18951575
(주)맘스터치앤컴퍼니,220630,18-Dec,182383829,258138875,199740757,284496704,70.20846083
(주)맘스터치앤컴퍼니,220630,19-Dec,205144397,287716994,206171518,288853438,71.37582278
(주)매직마이크로,127160,18-Dec,60595597,65992112,68820092,80032261,85.99043828
(주)매직마이크로,127160,19-Dec,51887595,54356941,65447582,73799745,88.68266686
(주)매커스,93520,18-Dec,64397927,86558400,66629195,89614543,74.35087294
(주)매커스,93520,19-Dec,42639521,55004160,44121515,57482392,76.75657443
(주)맥스로텍,141070,18-Dec,52938795,59576150,52938795,59576150,88.85904007
(주)맥스로텍,141070,19-Dec,42901365,37317298,42901365,37317298,114.9637495
(주)머큐리,100590,18-Dec,110534488,133892278,110534488,133892278,82.55478931
(주)머큐리,100590,19-Dec,94500918,111047785,94500918,111047785,85.09932729
(주)멀티캠퍼스,67280,18-Dec,168023431,228543701,170562628,240025980,71.06006941
(주)멀티캠퍼스,67280,19-Dec,208621253,274956298,211369634,288001022,73.39197359
(주)메드팩토,235980,18-Dec,0,0,0,0,#DIV/0!
(주)메드팩토,235980,19-Dec,0,0,0,0,#DIV/0!
(주)메디아나,41920,18-Dec,31676756,45946514,32161131,46826224,68.68188005
(주)메디아나,41920,19-Dec,30874606,47894112,30989271,48399859,64.02760595
(주)메디콕스,54180,18-Jun,13146146,13971223,13146146,13971223,94.09445401
(주)메디콕스,54180,19-Jun,21003042,25161937,21187671,25225051,83.9945616
(주)메디톡스,86900,18-Dec,53351140,186434369,54238050,205444935,26.4002858
(주)메디톡스,86900,19-Dec,65624079,181011435,69529927,205900276,33.7687391
(주)메디프론디비티,65650,18-Dec,18512490,19889604,18512490,19889604,93.07621208
(주)메디프론디비티,65650,19-Dec,16568615,17412906,16568615,17412906,95.15134923
(주)메지온,140410,18-Dec,15849473,19087500,15849473,19087500,83.03587688
(주)메지온,140410,19-Dec,15835287,18930988,15835287,18930988,83.6474409
(주)메카로,241770,18-Dec,47504109,100492185,47504109,100499216,47.26813889
(주)메카로,241770,19-Dec,42144417,72451879,42208104,72495382,58.22178301
(주)메타바이오메드,59210,18-Dec,30571963,46872147,45687008,63813054,71.59508147
(주)메타바이오메드,59210,19-Dec,35325342,52545143,33255536,59391345,55.99390955
(주)멕아이씨에스,58110,18-Dec,4954332,7711557,5330837,8727657,61.07981787
(주)멕아이씨에스,58110,19-Dec,5505172,9685767,7330657,12863659,56.98733929
(주)멜파스,96640,18-Dec,51942882,50785936,51942882,50785936,102.2780834
(주)멜파스,96640,19-Dec,63715491,75991828,63715491,75991828,83.84518793
(주)모다이노칩,80420,18-Dec,45892119,139663175,117554752,321219499,36.59639355
(주)모다이노칩,80420,19-Dec,49718427,143900823,135163375,320072758,42.22895314
(주)모두투어네트워크,80160,18-Dec,68425304,310858815,86979219,364973001,23.83168584
(주)모두투어네트워크,80160,19-Dec,37148164,242318994,53130024,297168691,17.87874215
(주)모바일리더,100030,18-Dec,3449641,5572070,7529572,15345180,49.06799399
(주)모바일리더,100030,19-Dec,3815859,5451465,14647995,23558937,62.17595896
(주)모베이스,101330,18-Dec,13009590,29406030,322942659,375310929,86.0466973
(주)모베이스,101330,19-Dec,10769561,28045795,572537490,652513096,87.74344814
(주)모베이스전자,12860,18-Dec,568900474,606411908,662915439,717990836,92.32923399
(주)모베이스전자,12860,19-Dec,571743534,616170568,706967318,771679604,91.61409921
(주)모비스,250060,18-Dec,1827190,2496632,1827190,2496632,73.18619644
(주)모비스,250060,19-Dec,1348958,2030264,6017857,12147693,49.53909355
(주)모헨즈,6920,18-Dec,37332811,39439933,99758780,106914819,93.30678472
(주)모헨즈,6920,19-Dec,34430308,37047844,79637210,85683500,92.94346053
(주)미래SCI,28040,18-Dec,56100443,57409508,56252014,57593486,97.67079214
(주)미래SCI,28040,19-Dec,13908158,14699802,13912877,14797966,94.01884691
(주)미래생명자원,218150,18-Dec,17963208,23636944,28965350,35199454,82.28920255
(주)미래생명자원,218150,19-Dec,26079754,31780152,43746983,50079355,87.35532436
(주)미래컴퍼니,49950,18-Dec,154795383,206951173,159506937,213396156,74.74686517
(주)미래컴퍼니,49950,19-Dec,66073556,92458445,69944355,97432267,71.78767071
(주)미래테크놀로지,213090,18-Dec,14104051,23256463,14104051,32416628,43.50869251
(주)미래테크놀로지,213090,19-Dec,18304637,25352649,18304637,35864619,51.03814709
(주)미애부,225850,18-Dec,,,0,0,#DIV/0!
(주)미애부,225850,19-Dec,,,0,0,#DIV/0!
(주)미코,59090,18-Dec,53702834,80314284,121672793,227421583,53.50098763
(주)미코,59090,19-Dec,52374833,81371216,126828367,236170142,53.70211743
(주)미투온,201490,18-Dec,11990226,14985781,28997917,98771664,29.3585385
(주)미투온,201490,19-Dec,12576607,16488255,35854601,119101315,30.10428642
(주)바른손,18700,18-Mar,7047749,8732299,7426114,9663300,76.84863349
(주)바른손,18700,19-Mar,1956755,3506172,2394098,6551086,36.54505528
(주)바른손이앤에이,35620,18-Dec,0,16665042,0,30044467,0
(주)바른손이앤에이,35620,19-Dec,0,16333644,0,16975339,0
(주)바른전자,64520,18-Dec,102069751,92958710,102093236,92979655,109.8016937
(주)바른전자,64520,19-Dec,44904832,39481096,44904832,39481096,113.7375518
(주)바이넥스,53030,18-Dec,55788863,104016659,55793228,104043177,53.62507145
(주)바이넥스,53030,19-Dec,68490565,125225659,68490565,125258579,54.67934057
(주)바이오니아,64550,18-Dec,10789644,22155060,11143273,24077826,46.28022895
(주)바이오니아,64550,19-Dec,11642663,22252596,17139515,36292397,47.22618625
(주)바이오로그디바이스,208710,18-Dec,55231225,62002906,62758120,81464285,77.0375877
(주)바이오로그디바이스,208710,19-Dec,56395550,64775997,70716529,90419017,78.20979629
(주)바이오솔루션,86820,18-Dec,3512213,10525412,3512213,10525412,33.36888855
(주)바이오솔루션,86820,19-Dec,2980946,8882482,2980946,8882482,33.55983159
(주)바이오스마트,38460,18-Dec,47161951,60672736,74845919,117732569,63.5728241
(주)바이오스마트,38460,19-Dec,51639054,64995904,102735303,158967517,64.62660104
(주)바이오톡스텍,86040,18-Dec,18347730,24105320,20523155,32582096,62.98905693
(주)바이오톡스텍,86040,19-Dec,19955537,24329643,20484340,25853847,79.23130357
(주)바텍,43150,18-Dec,110670100,168887720,122641569,234393036,52.32304299
(주)바텍,43150,19-Dec,122744629,189138285,144015092,271702910,53.00461891
(주)배럴,267790,18-Dec,18819602,50099838,18662001,50068540,37.2729083
(주)배럴,267790,19-Dec,22629632,59440692,22480110,59946896,37.50004004
(주)백금티앤에이,46310,18-Dec,49204006,62247878,85597885,112217563,76.27850999
(주)백금티앤에이,46310,19-Dec,42399645,54558064,114366701,155629903,73.48632801
(주)버킷스튜디오,66410,18-Dec,13330457,18445342,13330457,18445342,72.2700452
(주)버킷스튜디오,66410,19-Dec,11622225,17584675,11622225,17584675,66.09291898
(주)베노홀딩스,206400,18-Dec,0,15045022,0,15092291,0
(주)베노홀딩스,206400,19-Dec,0,16109554,0,15950474,0
(주)베셀,177350,18-Dec,58147555,75235199,56536962,75788384,74.59845298
(주)베셀,177350,19-Dec,36766884,40367749,36226605,42343768,85.55356954
(주)베스파,299910,18-Dec,0,124486560,0,124486560,0
(주)베스파,299910,19-Dec,0,100123379,0,100572482,0
(주)보광산업,225530,18-Dec,29305065,37337946,29305065,37337946,78.48601259
(주)보광산업,225530,19-Dec,37469420,49767222,37469420,49767222,75.28935411
(주)보라티알,250000,18-Dec,24735209,39253402,25935329,42014603,61.72932064
(주)보라티알,250000,19-Dec,31125485,42135809,31729299,46789495,67.81286911
(주)본느,226340,18-Dec,16540598,24842430,17117317,29229682,58.56142055
(주)본느,226340,19-Dec,22030986,32954152,28961949,47018567,61.59683471
(주)부-스타,8470,18-Dec,67718105,81943315,67718105,81943315,82.64018242
(주)부-스타,8470,19-Dec,80488557,96542723,80488557,96542723,83.37092066
(주)부방,14470,18-Dec,5716266,10113038,242424794,348599294,69.54253728
(주)부방,14470,19-Dec,2117042,5610972,240135846,330262944,72.71050245
(주)뷰웍스,100120,18-Dec,57170317,116568491,65890205,131403852,50.14328271
(주)뷰웍스,100120,19-Dec,59555761,125452626,64082745,136009901,47.11623531
(주)브리지텍,64480,18-Dec,41573645,46502491,41573645,46502491,89.40089898
(주)브리지텍,64480,19-Dec,35145640,35589607,35145640,35589607,98.7525375
(주)브이원텍,251630,18-Dec,32901142,53788027,32933761,54628523,60.28674984
(주)브이원텍,251630,19-Dec,17108478,26109076,17167302,26780003,64.10492934
(주)브이티지엠피,18290,18-Dec,39894376,52279262,68785048,109469851,62.83469592
(주)브이티지엠피,18290,19-Dec,48971086,64608809,71659631,112756600,63.5524936
(주)블루베리엔에프티,44480,18-Dec,10654837,12878535,13445407,15350181,87.59119518
(주)블루베리엔에프티,44480,19-Dec,8727912,11521976,25990059,37484494,69.33549376
(주)블루콤,33560,18-Dec,54143241,65992040,58832557,73866708,79.64691888
(주)블루콤,33560,19-Dec,23915924,27278673,27723132,28562802,97.06026741
(주)비덴트,121800,18-Dec,12024147,19854705,13625175,21471982,63.45559995
(주)비덴트,121800,19-Dec,11580714,17944734,12262259,18671853,65.67242683
(주)비보존헬스케어,82800,18-Dec,54286779,46003133,54286779,46003133,118.0066997
(주)비보존헬스케어,82800,19-Dec,38715425,43901057,41653807,44952919,92.66096157
(주)비씨월드제약,200780,18-Dec,32962185,54791756,32962185,54791756,60.15902283
(주)비씨월드제약,200780,19-Dec,34435253,52238453,33694138,51497337,65.42889393
(주)비아트론,141000,18-Dec,92104970,128629399,92104970,129129271,71.32772398
(주)비아트론,141000,19-Dec,37967056,48924013,37967056,49953294,76.00510989
(주)비에이치,90460,18-Dec,363116029,473574349,614519913,767882470,80.02786064
(주)비에이치,90460,19-Dec,305812388,351927255,566414891,654853721,86.49487249
(주)비엔지티,32790,18-Dec,8336825,9468063,47336745,49621148,95.39631167
(주)비엔지티,32790,19-Dec,11328396,16099696,47004700,51911129,90.5484063
(주)비엘,142760,18-Dec,16179315,18567674,56691737,86066821,65.86944463
(주)비엘,142760,19-Dec,12474315,14422363,48507850,72876570,66.56165349
(주)비엘팜텍,65170,18-Dec,16837619,45933504,53107434,87686317,60.56524646
(주)비엘팜텍,65170,19-Dec,15233670,37321138,36448814,58869487,61.91461121
(주)비엠티,86670,18-Dec,54114954,76878609,54114954,76878609,70.39013154
(주)비엠티,86670,19-Dec,54685890,74362153,54685890,74362153,73.53994982
(주)비올,335890,19-Dec,,,0,0,#DIV/0!
(주)비즈니스온커뮤니케이션,138580,18-Dec,0,15037979,0,15037979,0
(주)비즈니스온커뮤니케이션,138580,19-Dec,0,15677354,0,15677354,0
(주)비츠로셀,82920,18-Dec,85424486,113080634,84240586,112596990,74.8160195
(주)비츠로셀,82920,19-Dec,95284616,129410384,97546343,133438199,73.10226287
(주)비츠로시스,54220,18-Mar,66550125,75293447,66550125,75293447,88.38767204
(주)비츠로시스,54220,19-Mar,32292973,31266242,32292973,31266242,103.2838324
(주)비츠로테크,42370,18-Jun,20268675,28937727,182229826,220440565,82.6661944
(주)비츠로테크,42370,19-Dec,22367922,30787116,246288755,312975670,78.6926201
(주)비케이홀딩스,50090,18-Dec,15256216,15426057,14808218,14927444,99.20129662
(주)비케이홀딩스,50090,19-Dec,11198119,13301419,10988804,12993006,84.57476276
(주)비투엔,307870,18-Dec,,,0,0,#DIV/0!
(주)비투엔,307870,19-Dec,,,0,0,#DIV/0!
(주)비트컴퓨터,32850,18-Dec,29373098,32611975,29242174,32769953,89.2347145
(주)비트컴퓨터,32850,19-Dec,26429004,37165111,26310646,37376712,70.39315283
(주)비피도,238200,18-Dec,8148125,14870382,8148125,14870382,54.79432203
(주)비피도,238200,19-Dec,7552375,13009644,7553177,13012639,58.04492847
(주)빅솔론,93190,18-Dec,56866273,77604084,56846731,85248786,66.68333201
(주)빅솔론,93190,19-Dec,56249621,74852401,58116517,84844466,68.49771086
(주)빅텍,65450,18-Dec,42137086,48767203,42137086,48767203,86.40455759
(주)빅텍,65450,19-Dec,41515214,48979452,41515214,48979452,84.76047057
(주)사람인에이치알,143240,18-Dec,0,57494328,0,86145918,0
(주)사람인에이치알,143240,19-Dec,0,67733872,0,93567189,0
(주)삼기,122350,18-Dec,244869661,278343288,247072254,277272867,89.10798113
(주)삼기,122350,19-Dec,255936924,291623432,268292648,301765684,88.90760687
(주)삼보판지,23600,18-Dec,108355964,126535646,280392758,374788747,74.8135477
(주)삼보판지,23600,19-Dec,116787178,139868908,279280094,367007847,76.0964912
(주)삼양옵틱스,225190,18-Dec,33416718,60460259,33429184,60460259,55.29116903
(주)삼양옵틱스,225190,19-Dec,34797106,63594654,34727601,63594654,54.60773637
(주)삼일,32280,18-Dec,86638039,97598805,86638039,97598805,88.76956946
(주)삼일,32280,19-Dec,86587749,96146134,86587749,96146134,90.05848223
(주)삼일기업공사,2290,18-Dec,50241522,56185007,50241522,56185007,89.42158181
(주)삼일기업공사,2290,19-Dec,69163333,76264881,69163333,76264881,90.6883117
(주)삼진,32750,18-Dec,70123334,78984312,76811899,87691023,87.59379965
(주)삼진,32750,19-Dec,111917541,128634279,112585884,135228931,83.25576721
(주)삼진엘앤디,54090,18-Dec,58544480,73197965,185452431,215217526,86.16976249
(주)삼진엘앤디,54090,19-Dec,68868682,83754159,201656127,230790590,87.37623445
(주)삼표시멘트,38500,18-Dec,522865537,571299588,516340872,576027308,89.63826277
(주)삼표시멘트,38500,19-Dec,500350576,587272635,494931054,595485610,83.11385627
(주)삼화네트웍스,46390,18-Dec,13121157,11687665,14307389,12559043,113.9210129
(주)삼화네트웍스,46390,19-Dec,51203470,54011359,51970088,54197930,95.88943342
(주)상보,27580,18-Dec,53398637,64888592,109907113,127480778,86.21465504
(주)상보,27580,19-Dec,46513910,51309586,43385520,48850032,88.81369822
(주)상상인,38540,18-Dec,69499754,106664768,274399147,484381840,56.64934652
(주)상상인,38540,19-Dec,60125116,146837343,293267574,541349885,54.17338807
(주)상상인인더스트리,101000,18-Dec,69903570,65812303,69903570,65812303,106.2165687
(주)상상인인더스트리,101000,19-Dec,29570085,32880655,29570085,32880655,89.93155702
(주)상아프론테크,89980,18-Dec,106803436,138321432,142756863,182073848,78.40602292
(주)상아프론테크,89980,19-Dec,99976137,126278228,146915364,186171234,78.91410549
(주)상지카일룸,42940,18-Dec,23554610,31021554,23554610,31021854,75.92908535
(주)상지카일룸,42940,19-Dec,53601689,60056755,91893296,104940554,87.56700103
(주)새로닉스,42600,18-Dec,55713240,64536776,124948585,142092261,87.93482778
(주)새로닉스,42600,19-Dec,55269064,62819666,150625562,163776250,91.97033269
(주)서남,294630,18-Dec,3660290,4854015,3660290,4854015,75.40747196
(주)서남,294630,19-Dec,2955858,1413311,2955858,1413311,209.1442011
(주)서린바이오사이언스,38070,18-Dec,33506180,45833302,35433544,49876621,71.04239078
(주)서린바이오사이언스,38070,19-Dec,38649149,50515306,40544822,54409607,74.51776301
(주)서부티엔디,6730,18-Dec,86242867,108104729,86242867,108104729,79.77714555
(주)서부티엔디,6730,19-Dec,89410353,127936628,89410353,127936628,69.88643862
(주)서산,79650,18-Dec,28680651,30968605,74883524,83413069,89.77433021
(주)서산,79650,19-Dec,21878557,24150444,48699640,52401645,92.93532674
(주)서연탑메탈,19770,18-Dec,116546203,119877430,142967648,146950981,97.28934576
(주)서연탑메탈,19770,19-Dec,126675348,132941026,154675613,159678959,96.86662161
(주)서울리거,43710,18-Dec,14074389,16958876,14159882,17510965,80.86294502
(주)서울리거,43710,19-Dec,48881668,51295104,58944474,78368688,75.21431774
(주)서울옥션,63170,18-Dec,16986826,28565437,36723089,62044838,59.18798434
(주)서울옥션,63170,19-Dec,14339415,20606204,27769683,45092705,61.58353774
(주)서울제약,18680,18-Dec,20911699,43568031,20911699,43568031,47.99780601
(주)서울제약,18680,19-Dec,23346139,53950359,23346139,53950359,43.27337099
(주)서원인텍,93920,18-Dec,153913986,155892884,225822343,246968049,91.43787786
(주)서원인텍,93920,19-Dec,131520758,138911043,271910974,302903887,89.76807023
(주)서전기전,189860,18-Dec,43833005,57324257,43833005,57324257,76.46502073
(주)서전기전,189860,19-Dec,49681009,61071315,49681009,61071315,81.34917187
(주)서진시스템,178320,18-Dec,35676795,49748514,261334339,324577036,80.51535075
(주)서진시스템,178320,19-Dec,56493327,72551406,300291266,392360901,76.53445214
(주)서진오토모티브,122690,18-Dec,125211914,128135047,1239505004,1286481786,96.34843007
(주)서진오토모티브,122690,19-Dec,128629563,134130599,1364454576,1429752268,95.43293664
(주)서플러스글로벌,140070,18-Dec,99657381,138151491,103362873,146061392,70.76673143
(주)서플러스글로벌,140070,19-Dec,78218331,92802567,91198764,110327845,82.66160188
(주)서한,11370,18-Dec,552748968,640170738,552748968,640170738,86.34399156
(주)서한,11370,19-Dec,499621923,548055256,499621923,548055256,91.16269163
(주)서희건설,35890,18-Dec,968781325,1110474997,989138831,1138810784,86.85717109
(주)서희건설,35890,19-Dec,1040527607,1216979059,1064510806,1242974178,85.64223013
(주)선광,3100,18-Dec,46260530,68618138,107643320,135619577,79.37152023
