,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류),업종,규모,층화
547,(주)케이티알파,36030,17-Dec,24.32,1.42,3.63,12.59,54.12,0.0,533.46,-0.6,242.24,11.1,6.37,22.62,0.9,-4.96,14.54,7.06,1.58,6.29,61.75,11.01,92.94,25.79,301.2,574.82,291.78,38.9,43.36,4.56,1.27,-8.195319106235376,-24.96718710481722,0.0226445543591131,0.2050142445191123,8.412024148742077,0.0127100106776229,0.083826828970952,0.0002156508213137,0.4177206052571686,0.0453562632955162,-0.1586343364165924,서비스업,1,1,4
548,(주)케이프,64820,17-Dec,35.63,1.36,-9.97,-12.61,-2.52,10.04,2.64,2.65,70.21,-2.2,22.27,4.82,0.17,2.35,88.81,36.73,0.57,50.85,26.42,2.51,63.27,670.57,55.12,1165.05,39.66,-2.08,16.07,0.19,0.22,188.15151702945337,-59.9417011503179,0.0126185737420083,0.8702253555943764,9.121657354180767,0.0022457509965487,0.007432553996114,0.005427562656002,0.0935809682282379,0.2909036774350966,0.0285692612576459,제조업,2,1,5
549,(주)케이피에스,256940,17-Dec,20.18,9.12,20.14,16.77,59.69,4.71,21.31,0.69,123.8,12.4,13.37,20.29,0.81,25.7,37.02,38.44,13.71,1.73,112.59,4.19,61.56,26.23,477.55,1205.98,473.77,60.37,15.96,1.74,7.37,56.59975588691484,-14.168553884420485,0.1432211124958017,0.2077885835287683,7.511896803855399,0.073656768839551,0.0255223792149695,0.0145274969133051,0.2364158820191596,0.2069795872649715,-0.0522470596756297,제조업,2,0,2
550,(주)케이피에프,24880,17-Dec,157.57,3.51,5.59,2.01,2.63,52.29,1.97,1.62,60.97,1.76,49.09,16.88,0.9,13.8,7.41,13.32,9.48,4.93,4.45,2.77,86.68,201.81,126.81,1860.8,87.89,14.0,4.16,1.35,3.15,3.597259954232881,189.41397002124708,0.0374516064737118,0.6686705881793182,8.621215238736314,0.0315224500625321,0.0217148271749412,0.0284488318804252,0.3379402637653818,0.0915000625432177,0.2307786949552039,제조업,2,1,5
551,(주)케이피티유,54410,17-Dec,72.8,16.03,0.0,5.99,4.37,35.59,3.18,2.25,64.83,2.32,10.44,13.8,0.39,0.0,0.0,18.05,12.92,3.68,8.43,1.82,81.95,113.06,62.76,1257.0,49.32,-12.72,1.58,0.73,6.21,194.55037855356696,14.615503230065032,0.0333221227744454,0.5306586081258061,7.834085219950632,0.0663284921279058,0.0063275946902483,0.0198736645043108,0.7855414415172126,0.0999713175883961,0.3678969089748072,제조업,2,0,2
552,(주)케일럼,258610,17-Dec,50.04,2.96,4.07,5.45,6.91,32.18,4.53,1.69,16.24,3.13,7.85,8.9,0.59,5.01,-15.94,24.25,4.3,7.59,81.9,1.06,75.75,82.87,162.81,620.03,160.49,17.18,29.1,0.98,1.74,-49.38324102980774,-77.91660527021934,0.0546028492430906,0.4531689677615702,7.621642897581997,0.0173513968697473,0.079632744082408,0.0202172821350353,0.554535309948504,0.1492422574312703,0.1732216575315507,제조업,2,0,2
553,(주)켐온,217600,17-Dec,10.27,-10.05,0.0,-6.71,-16.51,1.54,-5.92,-0.41,29.71,-2.64,2.46,16.49,0.39,0.0,0.0,21.02,-4.72,2.51,984.31,0.71,78.98,19.06,458.78,525.39,458.32,30.96,70.57,2.46,-3.96,0.0,0.0,-0.0258071313898825,0.1601137713531612,7.596186333725507,-0.0792054098332656,0.0608946310712268,0.0272120901825824,0.6041350027664127,0.2429825496750115,0.1447097405349634,서비스업,1,0,1
554,(주)켐트로닉스,89010,17-Dec,160.56,-5.51,-2.54,6.75,13.59,50.04,-2.65,1.13,20.53,8.96,49.38,9.86,1.31,2.09,18.96,4.69,-21.41,8.07,7.19,2.65,95.31,193.7,79.65,1104.33,48.46,-11.12,9.64,1.99,-7.22,-1843.8409068196104,-173.13517989436073,-0.0460533549756446,0.6595163324696989,8.343739006559701,-0.07221321996333,0.0526996774939831,0.0263679710000008,0.5645362900465674,0.0820206386443104,0.1083625826893899,제조업,2,1,5
555,(주)켐트로스,220260,17-Dec,23.48,2.5,0.0,9.61,19.51,29.81,16.47,0.62,36.94,8.1,18.44,16.41,0.84,0.0,0.0,20.18,3.6,4.56,9.58,1.8,79.82,71.04,381.19,1278.17,317.08,38.61,173.34,2.03,2.11,0.0,0.0,0.2124588728441823,0.4153488688440482,7.711961287708697,0.0421277328556361,0.2380077499493771,0.0310645976438233,0.476608629264584,0.0758531800828144,0.1996404110758994,제조업,2,0,2
556,(주)코디엠,224060,17-Dec,10.01,-5.51,-10.6,-5.87,-76.1,2.54,-1.59,2.32,164.59,-7.08,7.72,11.16,1.14,-42.94,66.07,11.31,-9.28,7.14,9.46,15.64,88.69,10.25,505.44,450.06,423.36,36.8,247.83,2.54,-6.27,14.724695379570884,25.231491358290125,-0.0522828212460036,0.0930097471355143,7.784983279290962,-0.0626935382206659,0.2249685622185552,0.073385826418491,0.5411847446905312,0.1590575825394394,-0.0643940199972295,제조업,2,0,2
557,(주)코리아나화장품,27050,17-Dec,33.25,1.58,2.18,6.19,15.82,12.3,4.05,-0.28,38.97,5.71,5.59,20.34,0.93,5.21,-9.93,60.2,2.28,8.42,7.75,1.72,39.8,56.43,145.61,389.17,90.73,9.7,29.45,2.75,1.48,-45.76566770541876,-56.49465557698276,0.0181490635455937,0.3607419064478634,8.083135873179298,0.0147663463816772,0.0626065183371699,0.008475468723813,0.6904874836014632,0.5825621792054837,0.2050010052214536,제조업,2,1,5
558,(주)코리아에스이,101670,17-Dec,7.16,23.54,0.0,23.93,105.75,0.0,-43.66,-0.75,19.01,8.98,4.12,8.11,0.38,0.0,0.0,20.86,11.63,5.55,2.02,0.88,79.14,9.28,824.53,874.85,540.58,47.46,347.57,4.42,8.84,-186.55339894520867,303.2762707110923,-0.0218437681425674,0.0849582078021359,7.617863707415489,0.0994586912604299,0.227669436742112,0.0061808895434087,0.459898471601825,0.2602592106749171,0.6576146395057719,제조업,2,0,2
559,(주)코맥스,36690,17-Dec,57.78,5.22,8.38,6.29,21.42,6.52,84.98,-0.02,104.39,8.41,20.22,25.93,1.39,11.46,6.37,24.12,12.14,4.35,6.15,5.45,75.88,64.59,189.85,906.34,124.83,31.54,25.5,3.48,7.26,-8.435818244507804,-18.410740789663624,0.1052202842838554,0.392429571018972,8.020704935485293,0.0725923644831635,0.089519098240553,0.0030955482228325,0.3335133466866305,0.1655236505849456,0.3589314126908699,제조업,2,1,5
560,(주)코메론,49430,17-Dec,13.98,13.88,1.75,21.14,73.09,6.77,73.27,-2.12,132.58,10.4,15.13,16.95,0.5,2.72,-0.66,41.82,8.19,7.98,4.85,3.67,58.18,16.59,528.01,2637.89,441.88,51.32,116.67,3.11,6.89,0.4725823607938298,-25.47642973631592,0.1068158486610799,0.1422869868758523,8.143437512933478,0.0688754428526465,0.1398916575907925,0.0091406374120727,0.366872514412386,0.2029512762116389,0.7462442526920853,제조업,2,0,2
561,(주)코미코,183300,17-Dec,51.64,15.05,29.91,16.9,43.03,15.6,20.74,0.91,169.52,17.45,31.71,61.61,1.17,47.62,33.06,47.89,34.4,8.18,30.0,2.69,52.11,68.24,181.31,1589.7,167.05,24.96,118.27,2.45,17.56,49.41868577290772,74.81711926623062,0.2472910143118816,0.4055963863108976,8.08304712433245,0.1756367395655013,0.3630263159524898,0.0250138559967596,0.4434901024547597,0.2670829077452701,0.2525904341143087,제조업,2,1,5
562,(주)코미팜,41960,17-Dec,33.65,-14.18,-0.38,1.97,1.72,25.0,-0.11,1.82,5.93,0.48,6.68,2.73,0.24,2.46,-2.64,31.65,-5.24,2.9,3.16,0.51,68.35,39.11,148.54,1838.6,115.57,11.74,76.4,0.79,-3.47,-124.59536040610804,-2384.242061904616,-0.0010023478718607,0.2811313921770195,8.173968031866364,-0.0347440142466632,0.18545981045305,0.0291680758493293,0.6406869842752373,0.3205656780660752,-0.0265012259489284,제조업,2,0,2
563,(주)코스나인,82660,17-Dec,168.26,-16.05,-8.06,1.12,1.72,26.94,-5.44,1.17,-1.41,1.14,12.21,-0.52,0.97,13.27,-11.02,-0.11,-45.34,4.89,4.71,2.35,100.11,195.81,103.07,303.99,62.47,1.75,1.94,1.49,-15.64,-693.869481414426,-354.8839940685254,-0.0740221504744719,0.6619439950085766,8.258543164215991,-0.1563895550676896,0.011031370568436,0.0207667307733474,0.4137135460422703,0.0748414576343848,-0.1007864592841319,제조업,2,1,5
564,(주)코스메카코리아,241710,17-Dec,30.59,5.45,5.6,4.07,19.74,1.42,113.01,-0.19,98.97,4.91,68.29,25.4,1.24,-10.72,10.38,21.35,9.1,5.85,11.9,4.0,78.65,33.13,260.8,4249.76,216.42,36.95,110.02,4.81,6.76,-16.274330978778384,-13.650804164229587,0.0747463805330272,0.2488476477426298,8.179147404620613,0.0675546677885147,0.2545882617021379,0.0025664668230216,0.4007212718175443,0.1532188253193354,0.274129021058872,제조업,2,1,5
565,(주)코아시아,45970,17-Dec,82.9,0.48,1.72,6.99,16.45,37.34,2.97,1.16,68.34,8.96,48.68,24.14,1.29,4.91,7.12,16.91,3.86,11.35,11.81,3.49,83.09,119.55,124.15,1156.81,96.59,9.12,45.03,2.34,0.62,24.02901085860242,206.92250730591945,0.0512137752004477,0.544523803894196,8.519978418614002,0.0061615479921891,0.1700504737834521,0.031207310778998,0.5312044422363205,0.1294174257363767,-0.1002417751551911,제조업,2,1,5
566,(주)코엔텍,29960,17-Dec,11.38,26.22,12.23,41.77,54.23,15.56,43.15,-0.61,48.53,14.81,2.45,23.71,0.38,46.58,11.18,39.06,13.6,6.72,1385.89,0.69,60.94,37.58,524.5,502.19,524.24,35.1,328.51,1.35,9.83,20.10189315815545,9.103337503395224,0.1137960382290093,0.2731742725841758,8.237408608310112,0.0983222017868978,0.271644606891072,0.0095201309670615,0.566291977570198,0.0871348110496259,0.574601894957576,서비스업,1,0,1
567,(주)코원플레이,56000,17-Dec,12.06,0.59,0.0,-12.1,-153.9,0.0,0.92,-0.2,921.18,-16.77,4.38,22.03,1.39,0.0,0.0,43.24,0.92,10.15,6.94,49.6,56.76,12.23,820.16,281.29,634.18,77.39,153.2,12.72,0.82,2305.301005472827,4507.368200629308,0.0081746714596088,0.1089974283996553,7.3448935256543955,0.0055531203164797,0.1646250877154446,0.0221736187722121,0.1186619687436075,0.4237239690561092,0.0148807788580084,서비스업,1,0,1
568,(주)코이즈,121850,17-Dec,93.85,-35.96,-16.84,12.79,14.58,42.81,-14.45,1.23,-3.27,7.39,5.16,-1.51,0.52,-27.8,-16.07,-9.96,-36.26,5.85,4.01,1.18,109.96,102.64,80.73,428.0,55.34,-8.93,40.73,1.09,-18.87,-1048.663424345131,-733.5083395525627,-0.1496867753584057,0.506518968063238,7.659689690174971,-0.188672079984602,0.1886333248029919,0.0215971826698428,0.6261524198252082,0.1857339264002726,0.1199846633379142,제조업,2,0,2
569,(주)코콤,15710,17-Dec,18.91,7.49,9.43,6.94,37.29,0.0,192.51,0.04,90.53,7.7,16.32,17.11,1.16,24.18,25.64,25.04,10.92,5.33,9.35,4.76,74.96,26.02,290.03,1166.96,219.95,28.51,50.6,5.68,8.7,43.64128187094504,48.541697052450814,0.102981286032865,0.2064656712277875,8.110221535158267,0.0869506865245965,0.0759156173627627,0.0026208340216971,0.5648790945220045,0.1616622695482377,0.6019811082392719,제조업,2,1,5
570,(주)코텍,52330,17-Dec,14.24,6.63,9.48,6.66,53.78,0.08,999999999.0,-0.44,125.03,7.22,42.05,18.69,1.13,13.11,9.91,20.87,8.61,4.23,5.88,7.28,79.13,15.51,667.11,3356.56,516.31,69.92,93.12,8.93,7.52,14.234128385365272,-42.48704455944614,0.1157858659535045,0.1342565932758929,8.479890986670414,0.0751604075106922,0.1148074507321204,0.0,0.1775548443848306,0.1065298744253415,0.6088980502897633,제조업,2,1,5
571,(주)코프라,126600,17-Dec,44.21,4.15,14.12,3.99,12.19,14.08,13.48,-0.37,48.62,3.78,17.47,11.13,1.01,20.66,3.59,14.98,6.01,3.62,6.48,4.12,85.02,44.99,246.38,929.56,190.19,44.64,31.66,3.33,4.19,-40.98319444196101,-54.6050298695265,0.0625541292242238,0.310284735640118,8.153183123774966,0.0418601156829818,0.0965511095725003,0.0152846100092619,0.2487192453395326,0.0878031581563077,0.4474040212768223,제조업,2,1,5
572,(주)쿠첸,225650,17-Dec,72.34,-2.75,-0.64,2.59,13.45,0.0,-307.69,-0.12,49.05,5.81,44.41,12.37,2.24,-2.39,-12.97,38.91,-10.33,7.62,11.57,8.49,61.09,75.99,150.33,1124.74,100.68,20.69,19.49,5.53,-6.15,-185.6415981047344,-200.60657538073625,-0.0790176446680899,0.4317804542914679,8.02433187641749,-0.0615005816071153,0.0801299393894101,0.0006348556931164,0.3820874538178881,0.4244388534403773,0.0154374978566371,제조업,2,1,5
573,(주)큐로컴,40350,17-Dec,49.62,-214.11,6.56,-32.22,-9.7,28.47,-1.95,7.2,-5031.25,-3.47,0.26,-12.71,0.11,-65.86,-33.19,18.24,-26.97,5.97,16.26,61.29,81.76,55.7,46.52,143.14,44.83,-17.04,8.08,0.33,-23.8,-2.298161114928409,-17.43951882309788,-0.0458170120317325,0.3577511351560826,8.07081263655439,-0.2380343014822416,0.0257651010955722,0.0693646089908087,0.8517534954012836,0.5945471277069465,-0.906567400282138,서비스업,1,0,1
574,(주)큐로홀딩스,51780,17-Dec,39.62,-258.33,-39.92,-42.24,-25.63,38.77,-6.27,1.5,-617.46,-11.83,0.51,-54.01,0.21,12.92,5.24,-0.7,-67.56,10.88,4.69,2.93,100.7,85.68,109.62,83.0,84.38,2.05,14.22,0.68,-54.28,56.36071698075976,-131.84409853673196,-0.0938052484287101,0.4614510649911676,7.739266466547502,-0.5428245782043155,0.0303477966007651,0.0483977896494846,0.7660989986264829,0.4394187954981694,-1.4790279028329365,서비스업,1,0,1
575,(주)큐브엔터테인먼트,182360,17-Dec,36.1,-4.01,3.1,-9.47,-36.41,0.0,30.13,-0.29,559.09,-10.44,9.19,25.4,1.12,8.04,25.43,17.4,-5.93,7.65,0.0,21.05,82.6,40.21,289.4,594.12,289.4,48.76,136.09,4.61,-4.49,2800.9023859938325,81.10829654532688,0.0096823050276717,0.2867771569125085,7.345101735882656,-0.0449012899718656,0.3503880894819384,0.0013226157477535,0.2548986878104991,0.1653428947878223,-0.3522031762369324,서비스업,1,0,1
576,(주)큐에스아이,66310,17-Dec,3.89,3.32,-0.9,12.36,113.75,0.0,999999999.0,-2.04,78.04,5.08,5.47,19.32,0.41,-13.96,2.76,25.0,1.43,4.97,3.06,1.52,75.0,4.68,1355.85,1269.96,1010.84,46.72,524.5,8.69,1.36,19.32669639941489,-47.03230786039283,0.0193038424769691,0.0446963689307066,7.74055551291313,0.0135949432564219,0.2031730635985746,0.0,0.4956101404058288,0.2028534996515886,0.5622749896977569,제조업,2,0,2
577,(주)크레버스,96240,17-Dec,59.7,4.63,-2.27,12.34,29.36,23.93,10.45,0.28,238.29,12.49,42.3,44.95,1.0,-20.29,6.34,0.0,6.57,8.02,67.38,4.58,0.0,74.05,86.42,1699.61,81.88,-4.66,25.69,2.19,4.63,735.9778435567539,392.0320931089423,0.0948899470879103,0.4254511883389901,8.163181060956532,0.0463225367385455,0.0881264928924925,0.0198499869520668,0.7035960732549211,0.9051532877528424,0.0713851707271511,서비스업,1,1,4
578,(주)크린앤사이언스,45520,17-Dec,74.64,6.11,29.67,6.46,14.71,28.35,11.7,0.42,93.58,7.59,21.13,25.31,1.33,18.33,28.58,21.95,16.08,4.71,7.84,4.95,78.05,106.61,172.77,870.86,121.96,26.29,18.92,2.67,8.1,44.5318682509814,31.17096059148949,0.1082155132271688,0.5159853718780424,7.817381135423376,0.0810325570374179,0.0683332283928335,0.0186320964500809,0.37585901539519,0.1378940876223821,0.3388566398823489,제조업,2,0,2
579,(주)클라우드에어,36170,17-Dec,36.52,-5.16,37.52,23.03,14.58,15.75,4.83,-0.73,17.19,4.02,0.66,2.63,0.2,57.98,-6.07,29.12,-1.29,4.73,11.06,1.1,70.88,38.04,276.09,262.54,269.82,46.59,196.55,1.05,-1.04,34.95985795330252,-241.9009290903272,0.0180198583548951,0.275557488382082,7.978394099847575,-0.0104147028851641,0.5200333682334456,0.0193981922502077,0.2695225916260898,0.2019885301813449,-0.0870600130970274,제조업,2,0,2
580,(주)클래시스,214150,17-Dec,41.07,-14.71,0.0,24.65,30.62,33.02,85.8,0.21,16.97,13.61,5.77,8.51,0.55,0.0,0.0,69.31,-14.61,16.9,6.85,1.09,30.69,79.99,192.07,580.29,156.76,21.01,133.35,1.24,-8.12,0.0,0.0,0.3420578193329463,0.4444056987397137,7.800449843128014,-0.1623854598025434,0.3043000201247213,0.0089703422934271,0.5617074287928667,0.3833359632393628,0.1756106996387635,제조업,2,0,2
581,(주)클리오,237880,17-Dec,56.2,4.1,-3.35,0.82,1.8,20.04,2.13,1.51,51.85,0.68,22.91,5.32,0.82,-7.74,0.05,60.74,5.55,10.44,8.7,7.53,39.26,61.02,225.43,1707.36,197.21,43.77,16.39,2.06,3.35,-57.68183472431654,-61.884752952705824,0.0458625161945422,0.3789763141466929,8.3673087164287,0.0334700226088329,0.057215622010351,0.0541933047184955,0.2132766567298499,0.5512479327772495,0.3242312567911887,제조업,2,1,5
582,(주)키이스트,54780,17-Dec,31.88,0.15,-3.94,20.61,78.7,0.98,14.39,0.0,359.32,20.58,13.71,12.67,0.98,-2.47,13.86,16.11,-2.22,15.19,4124.96,29.43,83.89,35.4,255.0,625.19,254.95,36.5,134.41,3.75,0.15,413.4957577842985,4337.644437057147,0.009068060792795,0.2614690481962947,8.026655050093167,0.0014970282136195,0.3164685430228303,0.0024134739528049,0.399586924882488,0.1518178294589341,-0.0104667258278729,서비스업,1,1,4
583,(주)타이거일렉,219130,17-Dec,9.0,11.27,12.31,10.83,67.49,0.0,999999999.0,-0.35,91.12,8.06,10.59,34.7,0.79,14.73,19.44,21.96,10.02,4.42,6.43,1.78,78.04,13.57,654.11,1252.94,498.9,43.89,269.44,6.89,8.88,311.44150115220015,316.4816693521116,0.1103731470627286,0.1194821406029781,7.652485968680881,0.0887503077346897,0.2134405285136504,0.0,0.4818388986693113,0.0794752891004706,0.5456165718426096,제조업,2,0,2
584,(주)탑엔지니어링,65130,17-Dec,64.33,7.75,108.2,5.2,4.87,14.86,26.95,0.15,29.57,1.98,21.15,8.99,0.51,159.54,9.33,27.38,8.72,2.41,5.57,1.87,72.62,68.53,139.74,1896.09,107.54,15.17,24.63,1.38,3.99,-15.933381098418767,31.334575393258827,0.0441881715193209,0.4066387778051126,8.665147926148036,0.0398619436622362,0.0940071780958897,0.004400036356578,0.4665800098158739,0.1879101305240983,0.2573074380843865,제조업,2,1,5
585,(주)탑코미디어,134580,17-Dec,35.03,-22.33,-34.48,-12.09,-58.14,0.0,999999999.0,-0.14,-139.37,-15.26,8.36,-15.49,1.0,-33.75,-39.18,16.41,-30.23,2.87,3.5,10.72,83.59,35.58,336.66,488.96,180.38,61.15,80.32,3.79,-22.3,-49.05981869856279,-57.277863722511015,-0.2302304386327427,0.262401541870603,7.571625958652087,-0.2230152294193159,0.2102484541085225,0.0,0.1301520185500273,0.3946379096743214,0.3178678891626587,제조업,2,0,2
586,(주)태광,23160,17-Dec,6.84,-8.81,-4.36,16.14,85.29,0.0,80.26,-0.67,2.95,6.55,13.9,0.89,0.4,-11.16,-24.77,13.33,-3.8,2.17,1.52,1.33,86.67,8.31,959.79,3163.56,550.05,54.32,170.07,4.96,-3.49,22.697806077844344,-304.8616901307447,0.009683406812715,0.0767359527538513,8.657065743944782,-0.03494193672876,0.1074523148525648,0.0015085595507349,0.3935869478214968,0.1088539929503328,0.8474279132056772,제조업,2,1,5
587,(주)태양,53620,17-Dec,14.67,4.41,-2.46,7.1,29.86,5.47,57.64,0.12,31.53,5.94,36.64,15.59,0.83,7.39,6.35,16.97,4.69,8.88,19.49,1.52,83.03,24.85,332.55,3505.78,295.65,27.33,189.63,3.71,3.64,-24.22882603920772,-45.95138639124367,0.0738231237626676,0.1990416771558332,8.274642833149274,0.0364373057756435,0.2228567537781987,0.0057535815873321,0.6091871656594764,0.080373473542583,0.7376281480384205,제조업,2,1,5
588,(주)태웅,44490,17-Dec,11.77,-1.96,2.53,8.76,7.15,26.1,-0.66,0.8,9.1,2.66,30.43,5.24,0.31,12.88,-5.47,11.06,-0.94,3.83,3.3,0.5,88.94,59.3,505.02,6285.15,371.65,29.93,51.82,0.85,-0.6,-133.6936476986106,-142.6579486292564,-0.0044057442800761,0.3722691110606767,9.000702078117088,-0.0060238591033368,0.0382961915151552,0.0183838206592187,0.6267921926579144,0.1249213178069197,0.4014204061220942,제조업,2,1,5
589,(주)테라젠이텍스,66700,17-Dec,41.45,1.07,3.17,-3.07,-6.38,19.16,0.21,0.71,69.13,-2.27,7.4,21.26,0.75,1.64,6.23,30.21,1.6,2.04,6.79,2.4,69.79,55.28,207.56,572.72,166.68,28.71,13.62,1.89,0.8,-84.28699662470059,-43.41205241342163,0.0014376601055689,0.3560128280203593,8.162628163082966,0.0080412715448799,0.0363523107786919,0.0174136435864344,0.4459541693008799,0.300167580507408,-0.1318752328707284,제조업,2,1,5
590,(주)테스,95610,17-Dec,26.93,19.68,31.18,10.72,55.91,3.88,574.5,-0.65,259.68,12.2,28.16,38.72,1.29,35.02,54.15,28.07,32.17,12.66,7.03,7.92,71.93,27.9,336.13,1918.4,229.93,49.71,14.49,6.16,25.4,74.10141223177465,73.64751867831174,0.296318562313211,0.2181435655883795,8.384699004043618,0.2540129847454473,0.0305016864267857,0.0024604772158597,0.2923532309630179,0.0511358550567582,0.5444337053894699,제조업,2,1,5
591,(주)테크윙,89030,17-Dec,98.44,17.68,27.92,7.41,8.7,38.28,9.82,2.03,84.27,4.82,24.25,27.78,0.73,66.81,56.9,35.12,29.18,3.08,5.26,1.75,64.88,124.33,116.95,1629.19,83.3,7.44,7.56,1.27,12.91,79.78024245050294,168.98224490322747,0.136112506323536,0.5542192790784982,8.534508486535547,0.1291317942951581,0.0331539792452527,0.0241543201256039,0.4868013991164521,0.1648258197579535,0.3022253035411715,제조업,2,1,5
592,(주)텔레칩스,54450,17-Dec,29.35,1.26,7.91,10.07,29.97,0.0,999999999.0,-0.48,959.63,10.03,23.08,30.35,1.03,24.01,21.49,32.2,1.9,9.76,6.0,30.61,67.8,50.28,314.05,1541.87,211.24,41.81,53.95,3.28,1.3,-4.613781846389188,-85.34437075450428,0.0533836896478398,0.3345562500072059,8.090480971176714,0.0129899050641335,0.1055144701418204,0.0,0.3866323238332176,0.2704039460150966,0.5834275890293921,제조업,2,1,5
593,(주)텔레필드,91440,17-Dec,92.9,1.7,-0.6,1.77,2.26,31.44,1.35,1.61,364.07,1.21,10.76,23.7,0.68,-1.63,-13.15,34.61,2.11,2.57,1.97,10.25,65.39,114.43,164.53,719.86,81.33,27.96,19.18,1.26,1.16,288.6512623298175,514.6977952835175,0.016277582721449,0.5336556385542257,7.739067510126934,0.0115584075179538,0.0831661992748588,0.0223014908802559,0.2871707240214588,0.3222052595040754,0.3272708439786695,제조업,2,0,2
594,(주)텔콘알에프제약,200230,17-Dec,51.62,-47.5,77.0,-17.73,-9.94,31.56,-3.6,4.33,-25.6,-3.53,6.39,-1.97,0.25,35.4,39.99,12.36,-18.77,3.92,11.31,3.59,87.64,55.15,74.09,1484.2,69.14,-8.62,23.58,0.76,-12.1,-49.16828713241336,-201.8771596921568,-0.0736462876875235,0.3554684266999716,8.321478801793251,-0.1209528974983424,0.0854068892460105,0.0606344816985996,0.7534850335150723,0.4127900326951888,0.0344860264208676,제조업,2,0,2
595,(주)토박스코리아,215480,17-Dec,6.87,1.8,0.0,-5.2,-14.75,29.78,29.47,0.26,140.5,-5.07,8.42,5.47,0.97,0.0,0.0,59.65,2.67,9.13,3.84,25.04,40.35,52.31,2029.62,567.39,1466.57,87.0,484.79,2.84,1.75,0.0,0.0,0.2895005553669115,0.3434367722160649,7.495944287012356,0.0350540929733812,0.2185823170332713,0.0286047414023453,0.0848784752246476,0.4479516153118622,0.1636268794903915,서비스업,1,0,1
596,(주)토비스,51360,17-Dec,59.18,2.48,-8.48,4.57,24.26,10.22,17.48,0.13,110.58,9.03,62.54,29.16,1.89,-10.62,15.02,13.82,8.06,6.34,8.78,6.86,86.18,59.33,168.75,1983.73,113.48,25.54,9.33,4.51,4.69,-12.11012548919988,-19.81142743251387,0.0745959492153966,0.3723756813684584,8.42190917794173,0.0468947486985547,0.0346509319118055,0.0101687667880375,0.3731816412022604,0.0987233087822332,0.4565153435942853,제조업,2,1,5
597,(주)토탈소프트뱅크,45340,17-Dec,40.46,3.36,1.84,-1.02,-0.99,28.48,3.33,1.15,58.09,-0.61,2.28,33.16,0.61,10.84,3.47,37.24,5.38,4.44,470.37,1.05,62.76,160.3,239.62,145.34,238.75,21.7,115.75,0.98,2.04,-49.320889507350905,-68.52122099483124,0.0257893610883312,0.6158349749892377,7.209204758508628,0.0203974849755037,0.1799169419198191,0.0124801930971657,0.6275432128042551,0.3299120097701485,0.0769269733428767,서비스업,1,0,1
598,(주)톱텍,108230,17-Dec,33.39,13.13,-5.43,10.4,100.57,3.02,103.12,-0.1,319.87,26.61,62.64,55.02,2.49,-6.9,189.93,20.3,57.85,14.36,18.57,13.64,79.7,35.97,320.8,1804.87,293.98,54.22,218.96,5.69,32.64,403.89037864650777,477.8001837241211,0.4622660358898367,0.2645403466414344,8.648534536915882,0.3263751270149061,0.5376721748407175,0.0102638424870835,0.2122538189503983,0.017014447814118,0.5500244077176135,제조업,2,1,5
