회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원)
(주)에스티큐브,52020,16-Dec,40774788,11535588,29239200,21017585
(주)에스티큐브,52020,17-Dec,26457389,7336329,19121060,7816384
(주)에스폴리텍,50760,16-Dec,105713980,56748306,48965674,11958771
(주)에스폴리텍,50760,17-Dec,108019265,62861634,45157632,13466140
(주)에스피지,58610,16-Dec,246130814,145230481,100900333,29961832
(주)에스피지,58610,17-Dec,246662318,149998456,96663862,15491410
(주)에쎈테크,43340,16-Dec,69610334,41604108,28006226,258787
(주)에쎈테크,43340,17-Dec,54088454,25462797,28625658,130052
(주)에이디칩스,54630,16-Dec,18009648,8250765,9758883,1801348
(주)에이디칩스,54630,17-Dec,38947789,6609633,32338156,17115428
(주)에이디테크놀로지,200710,16-Dec,48093281,13580364,34512917,6652379
(주)에이디테크놀로지,200710,17-Dec,49063072,10481071,38582001,9404163
(주)에이루트,96690,16-Dec,130429497,58265799,72163698,45735230
(주)에이루트,96690,17-Dec,116428169,47060537,69367632,16545648
(주)에이비프로바이오,195990,16-Dec,166420844,52193557,114227287,21061822
(주)에이비프로바이오,195990,17-Dec,171929134,69861407,102067727,4245329
(주)에이스침대,3800,16-Dec,404681610,33696320,370985290,28607451
(주)에이스침대,3800,17-Dec,425894166,33207881,392686285,21552965
(주)에이스테크놀로지,88800,16-Dec,433735837,311035319,122700518,36377488
(주)에이스테크놀로지,88800,17-Dec,373477776,306409737,67068039,16133019
(주)에이치디,102210,16-Dec,233592761,111303044,122289717,11563482
(주)에이치디,102210,17-Dec,223964802,104532685,119432116,11793447
(주)에이치비테크놀러지,78150,16-Dec,200705613,79207708,121497905,7339117
(주)에이치비테크놀러지,78150,17-Dec,200161636,44064226,156097410,18227182
(주)에이치시티,72990,16-Dec,57151084,14186091,42964993,15744774
(주)에이치시티,72990,17-Dec,62766100,19985252,42780848,9351591
(주)에이치알에스,36640,16-Dec,97304795,22547478,74757317,15532244
(주)에이치알에스,36640,17-Dec,103078258,22641592,80436666,17444425
(주)에이치엘사이언스,239610,16-Dec,54583662,4394391,50189271,7774073
(주)에이치엘사이언스,239610,17-Dec,57736972,4601278,53135693,3795619
(주)에이치케이,44780,16-Dec,80774905,35181967,45592937,2728810
(주)에이치케이,44780,17-Dec,81164307,34869142,46295165,8201815
(주)에이텍,45660,16-Dec,72957535,19520961,53436574,14697928
(주)에이텍,45660,17-Dec,86779328,20921835,65857493,10795832
(주)에이텍티앤,224110,16-Dec,34023750,4694578,29329171,8281053
(주)에이텍티앤,224110,17-Dec,107363600,40131484,67232117,16277249
(주)에이트원,230980,16-Dec,9600949,1107028,8493921,2959034
(주)에이트원,230980,17-Dec,41781273,30788989,10992284,3423548
(주)에이티세미콘,89530,16-Dec,106959703,84141485,22818218,667742
(주)에이티세미콘,89530,17-Dec,95580943,63865277,31715666,2591493
(주)에이팩트,200470,16-Dec,49413798,9236021,40177777,3836385
(주)에이팩트,200470,17-Dec,68891170,28074016,40817154,15559929
(주)에이팸,73070,16-Dec,67282421,18588444,48693977,9166794
(주)에이팸,73070,17-Dec,122608332,46885251,75723081,41050575
(주)에이프로젠헬스케어앤게임즈,109960,16-Dec,15611982,6413814,9198167,5782031
(주)에이프로젠헬스케어앤게임즈,109960,17-Dec,141748553,27061459,114687094,17424883
(주)에치에프알,230240,16-Dec,0,0,0,0
(주)에치에프알,230240,17-Dec,0,0,0,0
(주)에코마케팅,230360,16-Dec,79886625,10351245,69535380,6789985
(주)에코마케팅,230360,17-Dec,93125343,21020050,72105294,13802334
(주)에코프로,86520,16-Dec,346356774,172675072,173681701,21582510
(주)에코프로,86520,17-Dec,448145544,263740758,184404786,22712523
(주)에프알텍,73540,16-Dec,52861917,15584677,37277240,2016005
(주)에프알텍,73540,17-Dec,60837367,26350287,34487080,5721025
(주)에프앤리퍼블릭,64090,16-Dec,20395112,10372530,10022581,3476978
(주)에프앤리퍼블릭,64090,17-Dec,100752645,54748820,46003825,1777738
(주)에프에스엔,214270,16-Dec,28457502,5993935,22463567,3261299
(주)에프에스엔,214270,17-Dec,37993333,14159259,23834074,6071285
(주)에프에스티,36810,16-Dec,128227088,68806052,59421036,19339689
(주)에프에스티,36810,17-Dec,134204943,54622424,79582519,5545055
(주)에프엔씨엔터테인먼트,173940,16-Dec,134050054,27906459,106143595,21164717
(주)에프엔씨엔터테인먼트,173940,17-Dec,123872017,26742962,97129054,20284643
(주)에프티이앤이,65160,16-Dec,103243089,52891442,50351648,4843961
(주)에프티이앤이,65160,17-Dec,116684579,38912463,77772116,15070317
(주)엑사이엔씨,54940,16-Dec,129431200,57446671,71984529,17273506
(주)엑사이엔씨,54940,17-Dec,142570221,76242512,66327709,10616446
(주)엑세스바이오인코퍼레이션,950130,16-Dec,110244429,40583429,69661000,25202187
(주)엑세스바이오인코퍼레이션,950130,17-Dec,93376260,39286224,54090036,6933672
(주)엑셈,205100,16-Dec,55098712,22348606,32750106,19908205
(주)엑셈,205100,17-Dec,61720037,13169450,48550587,16935834
(주)엑시콘,92870,16-Dec,94550122,24405191,70144931,8158543
(주)엑시콘,92870,17-Dec,91402727,15950366,75452361,5821049
(주)엔에스,217820,16-Dec,33657850,10217475,23440374,2575374
(주)엔에스,217820,17-Dec,61887233,38026253,23860980,6368640
(주)엔에스엔,31860,16-Dec,45472371,21895914,23576458,1441043
(주)엔에스엔,31860,17-Dec,32562511,12135913,20426598,1148350
(주)엔에이치엔벅스,104200,16-Dec,95677069,25898828,69778241,10755181
(주)엔에이치엔벅스,104200,17-Dec,91004398,26372822,64631576,8243222
(주)엔이능률,53290,16-Dec,73655413,17067720,56587693,10611299
(주)엔이능률,53290,17-Dec,90041623,34500994,55540629,7472538
(주)엔지스테크널러지,208860,16-Dec,12291694,2938721,9352972,2497417
(주)엔지스테크널러지,208860,17-Dec,11052561,1683901,9368660,1383238
(주)엔지켐생명과학,183490,16-Dec,36669928,9711950,26957978,9470509
(주)엔지켐생명과학,183490,17-Dec,36804546,12242076,24562469,6863119
(주)엔케이맥스,182400,16-Dec,67511554,26835251,40676303,33384082
(주)엔케이맥스,182400,17-Dec,54044211,14094397,39949814,12977475
(주)엔텔스,69410,16-Dec,53274545,11040060,42234485,10300945
(주)엔텔스,69410,17-Dec,55523372,16847689,38675684,15436961
(주)엔투텍,227950,16-Dec,0,0,0,0
(주)엔투텍,227950,17-Dec,0,0,0,0
(주)엔피케이,48830,16-Dec,64342633,32714318,31628314,7334803
(주)엔피케이,48830,17-Dec,76628791,33392554,43236237,10205255
(주)엘디티,96870,16-Dec,17224689,2607549,14617140,849375
(주)엘디티,96870,17-Dec,11690183,837243,10852940,1953057
(주)엘아이에스,138690,16-Dec,132060494,81433343,50627150,6444307
(주)엘아이에스,138690,17-Dec,167464013,145237648,22226365,8171776
(주)엘앤에프,66970,16-Dec,202669011,115317943,87351068,7109213
(주)엘앤에프,66970,17-Dec,265476273,142171413,123304860,22341080
(주)엘앤케이바이오메드,156100,16-Dec,89799774,32298881,57500893,8383736
(주)엘앤케이바이오메드,156100,17-Dec,89594643,49196593,40398050,3790979
(주)엘엑스세미콘,108320,16-Dec,485997742,105319662,380678080,262888712
(주)엘엑스세미콘,108320,17-Dec,544294125,132068704,412225422,74727328
(주)엘엠에스,73110,16-Dec,205069605,94344524,110725081,24655201
(주)엘엠에스,73110,17-Dec,200202736,86595635,113607101,24376058
(주)엘오티베큠,83310,16-Dec,116456265,34098334,82357931,7991746
(주)엘오티베큠,83310,17-Dec,153092790,45421779,107671010,37254076
(주)엘피케이로보틱스,183350,16-Dec,33608196,23081377,10526819,2859187
(주)엘피케이로보틱스,183350,17-Dec,32622062,21510935,11111126,3843636
(주)엠게임,58630,16-Dec,39072900,11927187,27145714,6980698
(주)엠게임,58630,17-Dec,44407664,9953035,34454629,7413214
(주)엠디에스테크,86960,16-Dec,146723092,47826168,98896924,22258874
(주)엠디에스테크,86960,17-Dec,143216791,38209854,105006938,17468463
(주)엠씨넥스,97520,16-Dec,294686928,231083163,63603765,41798114
(주)엠씨넥스,97520,17-Dec,387796901,289778514,98018387,61710046
(주)엠앤씨생명과학,225860,16-Dec,0,0,0,0
(주)엠앤씨생명과학,225860,17-Dec,0,0,0,0
(주)엠에스씨,9780,16-Dec,140341176,80592261,59748915,6318839
(주)엠에스씨,9780,17-Dec,142432630,71618166,70814464,2723915
(주)엠에스오토텍,123040,16-Dec,630584452,505321665,125262788,18590689
(주)엠에스오토텍,123040,17-Dec,608134183,469010582,139123601,29273958
(주)엠투엔,33310,16-Dec,85603670,36148210,49455460,7349199
(주)엠투엔,33310,17-Dec,89143983,35787577,53356406,7289424
(주)엠플러스,259630,17-Dec,60361054,26937527,33423528,14559137
(주)엠피대산,65150,16-Dec,114751629,72166495,42585134,8287094
(주)엠피대산,65150,17-Dec,102832603,55762673,47069930,13883126
(주)연우,115960,16-Dec,236136963,56974437,179162526,30832746
(주)연우,115960,17-Dec,259148907,72705036,186443871,26340056
(주)연이비앤티,90740,16-Dec,149291311,75468256,73823054,6398315
(주)연이비앤티,90740,17-Dec,125821571,72936272,52885300,10751128
(주)영우디에스피,143540,16-Dec,137202796,97528047,39674749,13035386
(주)영우디에스피,143540,17-Dec,162503252,127416885,35086367,35973379
(주)영현무역,242850,16-Dec,0,0,0,0
(주)영현무역,242850,17-Dec,0,0,0,0
(주)예림당,36000,16-Dec,245465737,131361200,114104537,28355023
(주)예림당,36000,17-Dec,367011322,213374656,153636666,120692065
(주)예선테크,250930,16-Dec,0,0,0,0
(주)예선테크,250930,17-Dec,0,0,0,0
(주)예스티,122640,16-Dec,82255293,39619133,42636161,8582586
(주)예스티,122640,17-Dec,116922617,61844017,55078600,15702336
(주)오공,45060,16-Dec,120524374,64568766,55955608,17479459
(주)오공,45060,17-Dec,121166233,60318723,60847510,20529555
(주)오디텍,80520,16-Dec,126090418,10354336,115736082,49404134
(주)오디텍,80520,17-Dec,121968176,7860941,114107236,31832068
(주)오르비텍,46120,16-Dec,68215428,35615105,32600324,5522145
(주)오르비텍,46120,17-Dec,114452014,54683358,59768656,19391590
(주)오리엔탈정공,14940,16-Dec,146417604,135024382,11393223,15403353
(주)오리엔탈정공,14940,17-Dec,128050825,116447175,11603650,9038226
(주)오리엔트정공,65500,16-Dec,100153717,59663752,40489965,11907981
(주)오리엔트정공,65500,17-Dec,90866265,52767434,38098831,7799121
(주)오리콤,10470,16-Dec,187450466,117430318,70020148,32896543
(주)오리콤,10470,17-Dec,207530480,134788243,72742237,40703351
(주)오스코텍,39200,16-Dec,40813572,12052584,28760988,3297105
(주)오스코텍,39200,17-Dec,40544533,14891654,25652879,19707713
(주)오스테오닉,226400,16-Dec,21570860,9893061,11677799,1745262
(주)오스테오닉,226400,17-Dec,29656912,22230373,7426540,3703337
(주)오스템,31510,16-Dec,258126499,123668376,134458123,16127405
(주)오스템,31510,17-Dec,253510159,125122757,128387402,12645327
(주)오이솔루션,138080,16-Dec,89927713,34632745,55294968,9270468
(주)오이솔루션,138080,17-Dec,96055950,29109646,66946303,21923344
(주)오킨스전자,80580,16-Dec,57514044,32803021,24711023,4000381
(주)오킨스전자,80580,17-Dec,56891731,33030972,23860759,1850710
(주)오텍,67170,16-Dec,433142503,297712292,135430210,118337293
(주)오텍,67170,17-Dec,466800989,302129899,164671090,105841420
(주)오픈베이스,49480,16-Dec,112619817,56326396,56293421,23325256
(주)오픈베이스,49480,17-Dec,132874702,59476811,73397890,20507028
(주)옵투스제약,131030,16-Dec,83848427,8592811,75255616,42008567
(주)옵투스제약,131030,17-Dec,94570545,8016972,86553573,54447405
(주)옵트론텍,82210,16-Dec,224994712,147302913,77691799,2551952
(주)옵트론텍,82210,17-Dec,220991269,129022440,91968829,2215370
(주)와이비엠넷,57030,16-Dec,90608322,43408068,47200254,12152554
(주)와이비엠넷,57030,17-Dec,79178255,36092154,43086102,13271611
(주)와이솔,122990,16-Dec,298655845,140467302,158188543,41901000
(주)와이솔,122990,17-Dec,343090302,123800845,219289457,59891813
(주)와이어블,65530,16-Dec,153804067,74174799,79629268,20471004
(주)와이어블,65530,17-Dec,135593949,59347834,76246115,14944439
(주)와이엔텍,67900,16-Dec,173304445,76339796,96964649,9504304
(주)와이엔텍,67900,17-Dec,188271347,80717171,107554176,8454944
(주)와이오엠,66430,16-Dec,14743017,5515104,9227913,319535
(주)와이오엠,66430,17-Dec,14174391,4814746,9359645,2337944
(주)와이제이엠게임즈,193250,16-Dec,95214582,7535685,87678897,31483345
(주)와이제이엠게임즈,193250,17-Dec,111955400,32055708,79899692,38458601
(주)와이즈버즈,273060,17-Dec,0,0,0,0
(주)와이지-원,19210,16-Dec,666142504,395437574,270704930,13968848
(주)와이지-원,19210,17-Dec,741499538,420589619,320909918,19626447
(주)와이지엔터테인먼트,122870,16-Dec,486835565,136465097,350370468,62372396
(주)와이지엔터테인먼트,122870,17-Dec,583599528,151494663,432104865,98901389
(주)와이티엔,40300,16-Dec,312406625,128121888,184284736,14903421
(주)와이티엔,40300,17-Dec,298989298,108465258,190524040,10305977
(주)우리기술,32820,16-Dec,82328378,51391781,30936597,7794445
(주)우리기술,32820,17-Dec,85218108,47596637,37621471,6323967
(주)우리넷,115440,16-Dec,65271309,17386568,47884741,2041729
(주)우리넷,115440,17-Dec,72085316,21532760,50552555,3752832
(주)우리로,46970,16-Dec,65777273,32235970,33541303,4634059
(주)우리로,46970,17-Dec,61415678,28830619,32585059,2097652
(주)우정바이오,215380,16-Dec,0,0,0,0
(주)우정바이오,215380,17-Dec,31398834,13074397,18324437,2258467
(주)우주일렉트로닉스,65680,16-Dec,236044801,59983537,176061264,35709237
(주)우주일렉트로닉스,65680,17-Dec,235100619,53629951,181470667,30704394
(주)원익,32940,16-Dec,193228189,82704589,110523601,1388966
(주)원익,32940,17-Dec,227932627,102289816,125642810,1105133
(주)원익머트리얼즈,104830,16-Dec,262307871,41289034,221018837,20017235
(주)원익머트리얼즈,104830,17-Dec,279621314,37780697,241840617,33163710
(주)원익아이피에스,240810,16-Dec,280653652,61731890,218921762,38938426
(주)원익아이피에스,240810,17-Dec,409618121,96149729,313468392,112496282
(주)원익큐브,14190,16-Dec,115073911,46369576,68704335,3418676
(주)원익큐브,14190,17-Dec,155057887,77141117,77916770,2261424
(주)원익큐엔씨,74600,16-Dec,222763346,64266524,158496822,8565312
(주)원익큐엔씨,74600,17-Dec,256883962,75898069,180985893,18640629
(주)원익테라세미콘,123100,16-Dec,190971751,72650106,118321645,11925169
(주)원익테라세미콘,123100,17-Dec,206158796,46444674,159714122,5798785
(주)원익피앤이,131390,16-Dec,79884551,33307434,46577117,11206474
(주)원익피앤이,131390,17-Dec,96277496,41329754,54947742,9228087
(주)원익홀딩스,30530,16-Dec,862635665,140561250,722074415,31875698
(주)원익홀딩스,30530,17-Dec,1061203409,245682701,815520708,39800232
(주)원일특강,12620,16-Dec,165765302,69668505,96096797,9173143
(주)원일특강,12620,17-Dec,196712383,93500621,103211762,7914966
(주)원풍,8370,16-Dec,86792485,11722313,75070173,7933885
(주)원풍,8370,17-Dec,85353998,9759182,75594816,9956238
(주)월덱스,101160,16-Dec,114841662,68483947,46357716,5872306
(주)월덱스,101160,17-Dec,109817234,56610959,53206276,9988576
(주)웨이브일렉트로닉스,95270,16-Dec,89023207,49716170,39307036,1212729
(주)웨이브일렉트로닉스,95270,17-Dec,88241640,43902823,44338816,1911911
(주)웰크론,65950,16-Dec,291591258,161471885,130119372,38040876
(주)웰크론,65950,17-Dec,321583459,195453056,126130403,48034721
(주)웰크론한텍,76080,16-Dec,187807674,94007559,93800114,32250975
(주)웰크론한텍,76080,17-Dec,211738840,116705129,95033711,33577081
(주)웹스,196700,16-Dec,66254206,26128911,40125294,12294110
(주)웹스,196700,17-Dec,66026015,27074324,38951691,11304664
(주)웹젠,69080,16-Dec,301695133,62014911,239680222,28328853
(주)웹젠,69080,17-Dec,323479051,54024415,269454636,52366061
(주)위니아,71460,16-Dec,288320113,198767422,89552691,6353285
(주)위니아,71460,17-Dec,342705319,251627293,91078027,6666330
(주)위닉스,44340,16-Dec,205335549,113714455,91621093,11385060
(주)위닉스,44340,17-Dec,201005571,103488372,97517199,8177697
(주)위메이드,112040,16-Dec,403341397,55157747,348183650,62022529
(주)위메이드,112040,17-Dec,453300811,111265621,342035190,127139645
(주)위메이드맥스,101730,16-Dec,92089024,18591965,73497059,21109131
(주)위메이드맥스,101730,17-Dec,82306971,20678142,61628830,12306613
(주)위메이드플레이,123420,16-Dec,134006861,13934657,120072203,5209158
(주)위메이드플레이,123420,17-Dec,137620932,10278086,127342847,19712323
(주)위지트,36090,16-Dec,58875371,8907420,49967951,14784176
(주)위지트,36090,17-Dec,85894313,24281789,61612524,10259877
(주)윈스,136540,16-Dec,126136148,39979250,86156898,8196643
(주)윈스,136540,17-Dec,133594732,39411410,94183322,10681386
(주)윈팩,97800,16-Dec,70776702,46640302,24136400,426707
(주)윈팩,97800,17-Dec,71156847,37938133,33218714,10895724
(주)윈하이텍,192390,16-Dec,58881374,10649506,48231868,1343357
(주)윈하이텍,192390,17-Dec,102766060,50898667,51867393,4189369
(주)유니온커뮤니티,203450,16-Dec,51485324,19801234,31684090,13789407
(주)유니온커뮤니티,203450,17-Dec,48753082,17357545,31395537,6257735
(주)유니크,11320,16-Dec,187345556,104121465,83224091,12663411
(주)유니크,11320,17-Dec,198353087,109487044,88866043,12758955
(주)유니테스트,86390,16-Dec,105027157,33135306,71891851,11092746
(주)유니테스트,86390,17-Dec,149780160,57386547,92393613,39049613
(주)유니테크노,241690,16-Dec,69711199,20011905,49699295,19924844
(주)유니테크노,241690,17-Dec,75464203,20229921,55234282,16400913
(주)유니트론텍,142210,16-Dec,69928847,37374423,32554423,23409199
(주)유니트론텍,142210,17-Dec,67126792,34588928,32537864,11976511
(주)유라테크,48430,16-Dec,131254981,29732180,101522800,11122115
(주)유라테크,48430,17-Dec,131412792,27876481,103536311,15303187
(주)유바이오로직스,206650,16-Dec,13489046,10096143,3392902,1060200
(주)유바이오로직스,206650,17-Dec,26852411,8700489,18151922,9640710
(주)유비케어,32620,16-Dec,64810406,18254074,46556332,13464852
(주)유비케어,32620,17-Dec,69086705,22489622,46597083,22573783
(주)유비쿼스,264450,17-Dec,90354479,22586260,67768219,22965598
(주)유비쿼스홀딩스,78070,16-Dec,250106177,32353680,217752497,28675232
(주)유비쿼스홀딩스,78070,17-Dec,161062414,5322777,155739637,61511593
(주)유성티엔에스,24800,16-Dec,345534760,200412918,145121842,35512223
(주)유성티엔에스,24800,17-Dec,367543594,198258264,169285329,36065503
(주)유신,54930,16-Dec,142425525,55920710,86504815,1492819
(주)유신,54930,17-Dec,149440818,58740043,90700775,790919
(주)유쎌,252370,16-Dec,0,0,0,0
(주)유쎌,252370,17-Dec,0,0,0,0
(주)유씨아이,38340,16-Dec,29908981,15563086,14345894,287945
(주)유씨아이,38340,17-Dec,18191682,14398269,3793413,691177
(주)유아이디,69330,16-Dec,60695801,16946098,43749703,244774
(주)유아이디,69330,17-Dec,54269134,18571975,35697158,260070
(주)유에스티,263770,17-Dec,0,0,0,0
(주)유진로봇,56080,16-Dec,54359141,28527063,25832079,2403419
(주)유진로봇,56080,17-Dec,116964916,42935388,74029528,38669841
(주)유진테크,84370,16-Dec,239672181,27931109,211741072,50089784
(주)유진테크,84370,17-Dec,265845995,34655181,231190814,28048889
(주)유테크,178780,16-Dec,64254404,37416161,26838242,3399024
(주)유테크,178780,17-Dec,82530415,65720429,16809986,2503896
(주)유티아이,179900,16-Dec,48698631,30305183,18393448,12753922
(주)유티아이,179900,17-Dec,70113010,14938625,55174385,14077183
(주)육일씨엔에쓰,191410,16-Dec,88016210,70908448,17107762,6659184
(주)육일씨엔에쓰,191410,17-Dec,136799816,108035150,28764666,6294588
(주)율호,72770,16-Dec,53846949,24372931,29474018,12407996
(주)율호,72770,17-Dec,44492489,22734019,21758470,8997423
(주)이건홀딩스,39020,16-Dec,259623333,162309438,97313895,14962259
(주)이건홀딩스,39020,17-Dec,257994754,159371006,98623749,16966878
(주)이글루코퍼레이션,67920,16-Dec,43743307,7159042,36584265,8498625
(주)이글루코퍼레이션,67920,17-Dec,49348116,7807171,41540945,8898185
(주)이글벳,44960,16-Dec,46179471,14522806,31656665,641786
(주)이글벳,44960,17-Dec,49767855,17854914,31912941,751259
(주)이노와이어리스,73490,16-Dec,82196177,15001492,67194685,20416722
(주)이노와이어리스,73490,17-Dec,85758648,19650858,66107789,15869304
(주)이노인스트루먼트,215790,16-Dec,0,0,0,0
(주)이노인스트루먼트,215790,17-Dec,81611341,20885406,60725935,11542920
(주)이녹스,88390,16-Dec,312762841,140910674,171852167,44783537
(주)이녹스,88390,17-Dec,261737627,77021161,184716466,24219762
(주)이녹스첨단소재,272290,17-Dec,222982055,97654171,125327884,23568789
(주)이라이콤,41520,16-Dec,333799020,105548992,228250028,121430108
(주)이라이콤,41520,17-Dec,273192453,68557755,204634698,79547590
(주)이랜시스,264850,17-Dec,0,0,0,0
(주)이랜텍,54210,16-Dec,436686199,273466862,163219337,60112917
(주)이랜텍,54210,17-Dec,424992667,271577862,153414805,38375211
(주)이루온,65440,16-Dec,47183929,27423173,19760756,7701838
(주)이루온,65440,17-Dec,47939141,29603437,18335704,4663576
(주)이매진아시아,36260,16-Dec,41250449,7403987,33846462,746988
(주)이매진아시아,36260,17-Dec,54668991,17035229,37633762,1226320
(주)이미지스테크놀로지,115610,16-Dec,37282636,5409752,31872884,8723000
(주)이미지스테크놀로지,115610,17-Dec,30479807,3790380,26689427,6549681
(주)이브이수성,84180,16-Dec,40195394,11957010,28238384,4906960
(주)이브이수성,84180,17-Dec,65868837,48793843,17074994,2574056
(주)이브이첨단소재,131400,16-Dec,70132182,38470893,31661289,4929245
(주)이브이첨단소재,131400,17-Dec,73771196,40308302,33462895,9265484
(주)이상네트웍스,80010,16-Dec,81360417,7364293,73996124,11409983
(주)이상네트웍스,80010,17-Dec,92182297,9606989,82575309,11623665
(주)이수앱지스,86890,16-Dec,57508341,14256677,43251664,12525329
(주)이수앱지스,86890,17-Dec,77766701,15714990,62051710,16869578
(주)이스트소프트,47560,16-Dec,82231120,50232710,31998409,17987768
(주)이스트소프트,47560,17-Dec,76899032,51830304,25068728,10047895
(주)이십일스토어,270020,16-Dec,0,0,0,0
(주)이십일스토어,270020,17-Dec,0,0,0,0
(주)이엔에프테크놀로지,102710,16-Dec,255574341,89295069,166279272,32004141
(주)이엔에프테크놀로지,102710,17-Dec,265199699,74367783,190831916,15777805
(주)이엔코퍼레이션,66980,16-Dec,200817701,61096646,139721054,63846740
(주)이엔코퍼레이션,66980,17-Dec,191843523,40092463,151751060,62900510
(주)이엘피,63760,16-Dec,36948026,10979349,25968677,4297235
(주)이엘피,63760,17-Dec,60167155,6547960,53619195,20586516
(주)이엠네트웍스,87730,16-Dec,22382137,8086573,14295564,5985966
(주)이엠네트웍스,87730,17-Dec,19650394,7184047,12466347,4655619
(주)이엠넷,123570,16-Dec,64361200,25353536,39007664,12161654
(주)이엠넷,123570,17-Dec,69972973,26366000,43606973,16097261
(주)이엠앤아이,83470,16-Dec,103485071,56795100,46689971,8738218
(주)이엠앤아이,83470,17-Dec,69805062,55019301,14785761,5562660
(주)이엠텍,91120,16-Dec,193429752,69210202,124219550,54257049
(주)이엠텍,91120,17-Dec,202562435,55350066,147212369,38428081
(주)이오테크닉스,39030,16-Dec,408604557,86430212,322174345,44711934
(주)이오테크닉스,39030,17-Dec,438475339,77063778,361411562,43179788
(주)이즈미디어,181340,16-Dec,56503232,35648799,20854433,10240654
(주)이즈미디어,181340,17-Dec,68988907,34368237,34620670,15963200
(주)이지,37370,16-Dec,97836456,44982181,52854275,9723168
(주)이지,37370,17-Dec,97419948,45706071,51713877,7036852
(주)이지홀딩스,35810,16-Dec,1509864202,971841962,538022240,62153515
(주)이지홀딩스,35810,17-Dec,1480823033,895209345,585613688,55881600
(주)이큐셀,160600,16-Dec,65325543,32782933,32542609,5009545
(주)이큐셀,160600,17-Dec,73910576,37196698,36713879,7077540
(주)이크레더블,92130,16-Dec,44621405,7154471,37466934,6861071
(주)이크레더블,92130,17-Dec,49406966,7417828,41989139,4758577
(주)이퓨쳐,134060,16-Dec,21322071,4374319,16947752,2004070
(주)이퓨쳐,134060,17-Dec,19675309,3178907,16496402,3806211
(주)인바디,41830,16-Dec,97059397,4726767,92332631,10291903
(주)인바디,41830,17-Dec,112024745,5508522,106516223,11243192
(주)인산가,277410,17-Dec,0,0,0,0
(주)인성정보,33230,16-Dec,156669020,121076972,35592048,18502657
(주)인성정보,33230,17-Dec,144741961,100956151,43785810,12122212
(주)인지디스플레이,37330,16-Dec,265272292,95168748,170103544,26234083
(주)인지디스플레이,37330,17-Dec,269724157,108096628,161627528,19715756
(주)인콘,83640,16-Dec,51634981,4417283,47217698,19489173
(주)인콘,83640,17-Dec,70188568,21946306,48242262,20264319
(주)인터로조,119610,16-Dec,106986078,16342111,90643967,6057772
(주)인터로조,119610,17-Dec,118387760,16012683,102375076,5053406
(주)인터코스,240340,16-Dec,0,0,0,0
(주)인터코스,240340,17-Dec,0,0,0,0
(주)인터파크,108790,16-Dec,467347382,302778366,164569016,66930264
(주)인터파크,108790,17-Dec,526801429,358056436,168744993,48010963
(주)인터플렉스,51370,16-Dec,431135559,178798824,252336734,17774471
(주)인터플렉스,51370,17-Dec,554319083,197267857,357051227,39587212
(주)인텍플러스,64290,16-Dec,24923147,9988312,14934835,1716540
(주)인텍플러스,64290,17-Dec,31927080,13555995,18371085,5393634
(주)인텔리안테크놀로지스,189300,16-Dec,98174988,34830060,63344928,25905722
(주)인텔리안테크놀로지스,189300,17-Dec,108632480,44180110,64452369,14190638
(주)인트로메딕,150840,16-Dec,24222311,10479788,13742523,2819047
(주)인트로메딕,150840,17-Dec,21269554,10389646,10879908,10306472
(주)인트론바이오테크놀로지,48530,16-Dec,59606209,10456266,49149942,19493584
(주)인트론바이오테크놀로지,48530,17-Dec,45629570,15331792,30297778,16388235
(주)인포마크,175140,16-Dec,45951826,17795828,28155999,235762
(주)인포마크,175140,17-Dec,75998758,54223246,21775512,12300790
(주)인포바인,115310,16-Dec,75542841,3516315,72026526,13435500
(주)인포바인,115310,17-Dec,76773467,3747429,73026038,19517576
(주)인프라웨어테크놀러지,247300,16-Dec,0,0,0,0
(주)인프라웨어테크놀러지,247300,17-Dec,0,0,0,0
(주)인피니트헬스케어,71200,16-Dec,90523158,20995707,69527451,38600874
(주)인피니트헬스케어,71200,17-Dec,90291874,19713765,70578109,20166312
(주)일신바이오베이스,68330,16-Dec,37658698,4709645,32949053,4019118
(주)일신바이오베이스,68330,17-Dec,38491508,3599756,34891752,5269266
(주)일야,58450,16-Dec,40618252,14875339,25742913,3825089
(주)일야,58450,17-Dec,32967782,12060275,20907507,2995078
(주)일지테크,19540,16-Dec,416302908,291772550,124530358,16704846
(주)일지테크,19540,17-Dec,364128721,236441487,127687235,20139220
(주)일진파워,94820,16-Dec,114728420,49442737,65285684,20447254
(주)일진파워,94820,17-Dec,115632738,37678586,77954152,26123434
(주)잉크테크,49550,16-Dec,121160940,97330419,23830521,2155405
(주)잉크테크,49550,17-Dec,109585265,66198035,43387230,1747354
(주)자비스,230400,16-Dec,0,0,0,0
(주)자비스,254120,16-Dec,0,0,0,0
(주)자비스,254120,17-Dec,0,0,0,0
(주)자비스,230400,17-Dec,0,0,0,0
(주)자연과환경,43910,16-Dec,35620443,17158723,18461720,2154587
(주)자연과환경,43910,17-Dec,48195840,17672488,30523352,8882601
(주)장원테크,174880,16-Dec,100203874,37255039,62948836,21234564
