회사명,거래소코드,회계년도,자산(*)(IFRS연결)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS연결)(천원)
(주)정상제이엘에스,40420,18-Dec,86304213,24495409,61808805,3909756
(주)정상제이엘에스,40420,19-Dec,110789767,46819162,63970605,3510664
(주)정원엔시스,45510,18-Dec,77907893,39330379,38577514,7468516
(주)정원엔시스,45510,19-Dec,91101662,52348538,38753123,1866332
(주)제낙스,65620,18-Dec,27837817,18644134,9193683,328419
(주)제낙스,65620,19-Dec,24780625,23301868,1478757,2124028
(주)제넥신,95700,18-Dec,374811155,54303701,320507454,57030914
(주)제넥신,95700,19-Dec,358176683,61267262,296909421,20408646
(주)제넨바이오,72520,18-Dec,72840014,39490205,33349809,17456016
(주)제넨바이오,72520,19-Dec,90027263,65910352,24116911,20211687
(주)제노레이,122310,18-Dec,58440831,13467393,44973437,10210615
(주)제노레이,122310,19-Dec,78518323,18931917,59586406,14519303
(주)제노포커스,187420,18-Dec,70334519,8771185,61563334,2775741
(주)제노포커스,187420,19-Dec,90202499,34123364,56079134,13056123
(주)제닉,123330,18-Dec,73312096,34371167,38940929,8478463
(주)제닉,123330,19-Dec,58148662,31009064,27139598,9063087
(주)제로투세븐,159580,18-Dec,134940261,71638845,63301416,19559655
(주)제로투세븐,159580,19-Dec,127737817,54919405,72818412,9583218
(주)제우스,79370,18-Dec,402378729,187766261,214612467,30198255
(주)제우스,79370,19-Dec,381353568,152527083,228826484,41338706
(주)제이브이엠,54950,18-Dec,176737139,53569938,123167202,929203
(주)제이브이엠,54950,19-Dec,180112579,56503119,123609460,3041340
(주)제이스텍,90470,18-Dec,143329237,13354037,129975200,7888237
(주)제이스텍,90470,19-Dec,152785429,23216216,129569213,9256899
(주)제이시스메디칼,287410,18-Dec,0,0,0,0
(주)제이시스메디칼,287410,19-Dec,0,0,0,0
(주)제이앤티씨,204270,18-Dec,361123753,156219104,204904650,18906568
(주)제이앤티씨,204270,19-Dec,443616096,151292538,292323558,103292354
(주)제이에스티나,26040,18-Dec,115242227,43795253,71446974,9681019
(주)제이에스티나,26040,19-Dec,82018191,36712626,45305565,3113217
(주)제이엘케이,322510,18-Dec,9423021,3327852,6095169,3321392
(주)제이엘케이,322510,19-Dec,38698295,2397575,36300721,16019998
(주)제이와이피엔터테인먼트,35900,18-Dec,159341920,31373866,127968053,44957700
(주)제이와이피엔터테인먼트,35900,19-Dec,207839679,45489735,162349944,38658746
(주)제이웨이,58420,18-Dec,21496507,11128116,10368390,2917253
(주)제이웨이,58420,19-Dec,21075399,8287974,12787425,3462926
(주)제이티,89790,18-Dec,42019563,19869474,22150089,7635003
(주)제이티,89790,19-Dec,57029871,30331442,26698429,17992321
(주)제일바이오,52670,18-Dec,32331319,2648377,29682941,1237705
(주)제일바이오,52670,19-Dec,34648173,3030358,31617815,5548593
(주)제일테크노스,38010,18-Dec,160194091,85883477,74310613,5597518
(주)제일테크노스,38010,19-Dec,159138352,82807346,76331006,5893027
(주)제주반도체,80220,18-Dec,226049083,130842168,95206915,31747507
(주)제주반도체,80220,19-Dec,224203060,134416699,89786361,49720846
(주)제테마,216080,18-Dec,51287324,56331923,-5044598,6014344
(주)제테마,216080,19-Dec,62286133,28348568,33937565,3030370
(주)젬백스&카엘,82270,18-Dec,172592061,58781846,113810215,35463669
(주)젬백스&카엘,82270,19-Dec,163178085,68226154,94951931,55352354
(주)젬백스링크,64800,18-Dec,188999659,77816418,111183240,9294072
(주)젬백스링크,64800,19-Dec,187733153,55097761,132635392,4723568
(주)조이시티,67000,18-Dec,55167707,28669799,26497908,18900917
(주)조이시티,67000,19-Dec,64930897,39908902,25021995,10300788
(주)좋은사람들,33340,18-Dec,102858972,15881559,86977413,22036324
(주)좋은사람들,33340,19-Dec,110237930,33203825,77034105,2075720
(주)중앙디앤엠,51980,18-Dec,22243206,8133142,14110064,1616376
(주)중앙디앤엠,51980,19-Dec,34959637,10503656,24455981,1915479
(주)중앙백신연구소,72020,18-Dec,96743996,11739637,85004359,10986127
(주)중앙백신연구소,72020,19-Dec,96567450,10200164,86367286,13397990
(주)중앙에너비스,440,18-Dec,58743738,13480020,45263718,76740
(주)중앙에너비스,440,19-Dec,61575390,16451398,45123992,164626
(주)지노믹트리,228760,18-Dec,13953610,2868506,11085104,7393493
(주)지노믹트리,228760,19-Dec,113725029,4904387,108820641,42899593
(주)지니뮤직,43610,18-Dec,222002409,76577922,145424487,32880640
(주)지니뮤직,43610,19-Dec,233880648,81194527,152686121,25356133
(주)지니틱스,303030,18-Dec,0,0,0,0
(주)지니틱스,303030,19-Dec,42753858,14149155,28604703,8369103
(주)지란지교시큐리티,208350,18-Dec,88003510,15781771,72221739,19883958
(주)지란지교시큐리티,208350,19-Dec,98467430,22189308,76278122,15751795
(주)지씨셀,144510,18-Dec,57268066,9546672,47721395,23772799
(주)지씨셀,144510,19-Dec,68064636,20201476,47863159,16858127
(주)지어소프트,51160,18-Dec,28388611,19135018,9253594,2849544
(주)지어소프트,51160,19-Dec,43117466,33617282,9500184,4604099
(주)지에스이,53050,18-Dec,153465901,87098487,66367414,4898624
(주)지에스이,53050,19-Dec,159269231,90135859,69133372,3919995
(주)지에스홈쇼핑,28150,18-Dec,1393130850,303961129,1089169722,193533101
(주)지에스홈쇼핑,28150,19-Dec,1446961556,299764978,1147196578,152782789
(주)지엔씨에너지,119850,18-Dec,127220630,44338606,82882024,10714428
(주)지엔씨에너지,119850,19-Dec,142435514,49407711,93027804,12297124
(주)지엔코,65060,18-Dec,278885406,110068978,168816428,41896632
(주)지엔코,65060,19-Dec,248155717,100673877,147481839,5841010
(주)지유온,111820,18-Dec,36130744,27150030,8980714,888498
(주)지유온,111820,19-Dec,25081604,24749397,332207,4715893
(주)지티지웰니스,219750,18-Dec,28965936,9287982,19677954,2054477
(주)지티지웰니스,219750,19-Dec,40400462,25852063,14548398,989888
(주)진로발효,18120,18-Dec,115861699,14589690,101272009,5293346
(주)진로발효,18120,19-Dec,91083610,11687714,79395896,6298846
(주)진매트릭스,109820,18-Dec,31518643,20121445,11397197,5373569
(주)진매트릭스,109820,19-Dec,28455836,13206468,15249368,5981945
(주)진바이오텍,86060,18-Dec,72627064,27320572,45306492,10034766
(주)진바이오텍,86060,19-Dec,67932582,24601967,43330615,5623641
(주)진성티이씨,36890,18-Dec,249946510,129339430,120607080,14890926
(주)진성티이씨,36890,19-Dec,275526028,135853299,139672730,29804080
(주)차바이오텍,85660,18-Dec,947531799,397285091,550246708,89508575
(주)차바이오텍,85660,19-Dec,1162923422,496625077,666298345,117357565
(주)창해에탄올,4650,18-Dec,365404238,206824010,158580228,13213617
(주)창해에탄올,4650,19-Dec,193042599,66240955,126801643,6780825
(주)천보,278280,18-Dec,134748067,27149629,107598438,8205494
(주)천보,278280,19-Dec,235236916,24633259,210603657,6970793
(주)체리부로,66360,18-Dec,268293663,167258838,101034825,8265907
(주)체리부로,66360,19-Dec,280388592,184503075,95885517,1763068
(주)초록뱀미디어,47820,18-Dec,169114745,78013739,91101006,6031065
(주)초록뱀미디어,47820,19-Dec,186524565,80231139,106293426,11851738
(주)초록뱀이앤엠,131100,18-Dec,52599825,21342420,31257405,6059732
(주)초록뱀컴퍼니,52300,18-Dec,153849231,64033461,89815770,887389
(주)초록뱀컴퍼니,52300,19-Dec,142431125,55461493,86969632,822836
(주)칩스앤미디어,94360,18-Dec,31857435,3313395,28544039,3019706
(주)칩스앤미디어,94360,19-Dec,35860269,3766816,32093453,2678037
(주)카나리아바이오,16790,18-Dec,94051474,37225485,56825989,2949711
(주)카나리아바이오,16790,19-Dec,97377192,37921585,59455607,1835905
(주)카스,16920,18-Dec,122741403,81958478,40782924,6838061
(주)카스,16920,19-Dec,129321340,87004138,42317203,4082480
(주)카이노스메드,284620,18-Dec,0,0,0,0
(주)카이노스메드,284620,19-Dec,0,0,0,0
(주)캐리소프트,317530,18-Dec,12204260,9839811,2364449,1813532
(주)캐리소프트,317530,19-Dec,21133741,3383563,17750178,1954416
(주)캐스텍코리아,71850,18-Dec,290374346,164498805,125875541,5249465
(주)캐스텍코리아,71850,19-Dec,292991021,171272718,121718304,5963442
(주)캠시스,50110,18-Dec,323293107,220914932,102378176,62247725
(주)캠시스,50110,19-Dec,432593959,300358573,132235387,73877254
(주)컴투스,78340,18-Dec,909300696,64804161,844496535,32804499
(주)컴투스,78340,19-Dec,1004978011,79534537,925443474,35694606
(주)컴투스홀딩스,63080,18-Dec,354106374,110210307,243896067,9204329
(주)컴투스홀딩스,63080,19-Dec,399323374,144488124,254835249,13057603
(주)케스피온,79190,18-Dec,87298957,57473559,29825398,8570220
(주)케스피온,79190,19-Dec,49571438,19719385,29852053,4124324
(주)케어랩스,263700,18-Dec,124608857,60590150,64018707,34926710
(주)케어랩스,263700,19-Dec,127113197,59641464,67471733,18057487
(주)케어젠,214370,18-Dec,218938148,14266471,204671677,17462854
(주)케어젠,214370,19-Dec,231847041,14970962,216876079,21690264
(주)케이비지,318000,18-Dec,19800101,8827236,10972866,2630077
(주)케이비지,318000,19-Dec,28156723,2471504,25685219,2037379
(주)케이사인,192250,18-Dec,70392703,18355377,52037326,15166571
(주)케이사인,192250,19-Dec,66893962,10714904,56179057,13940904
(주)케이씨씨건설,21320,18-Dec,969157830,615539948,353617882,206857605
(주)케이씨씨건설,21320,19-Dec,1039194851,661659130,377535721,298344373
(주)케이씨아이,36670,18-Dec,65743049,10220513,55522536,6945860
(주)케이씨아이,36670,19-Dec,78286906,13198941,65087965,9781850
(주)케이씨에스,115500,18-Dec,31138899,11708486,19430413,13653802
(주)케이씨에스,115500,19-Dec,35524836,14832238,20692597,10776771
(주)케이씨티,89150,18-Dec,64250968,25117810,39133159,3143957
(주)케이씨티,89150,19-Dec,58441872,21549440,36892432,1323313
(주)케이씨피드,25880,18-Dec,105192756,45840971,59351785,9121034
(주)케이씨피드,25880,19-Dec,101474747,49028192,52446555,13789102
(주)케이아이엔엑스,93320,18-Dec,77159848,6718825,70441024,15701906
(주)케이아이엔엑스,93320,19-Dec,104862166,20309497,84552669,15739856
(주)케이에스피,73010,18-Dec,40606904,19457649,21149255,2645416
(주)케이에스피,73010,19-Dec,44248244,21473996,22774248,4113402
(주)케이에이치바텍,60720,18-Dec,298635096,124237325,174397771,37130734
(주)케이에이치바텍,60720,19-Dec,283444245,98937818,184506428,17089769
(주)케이엑스이노베이션,122450,18-Dec,716153058,251358029,464795029,47702002
(주)케이엑스이노베이션,122450,19-Dec,747993901,255138478,492855424,58525966
(주)케이엑스하이텍,52900,18-Dec,76991502,11350111,65641391,2707754
(주)케이엑스하이텍,52900,19-Dec,75446942,11781675,63665268,8583703
(주)케이엔더블유,105330,18-Dec,69366058,29801501,39564557,9579764
(주)케이엔더블유,105330,19-Dec,67088750,33568341,33520409,3922264
(주)케이엔엔,58400,18-Dec,206896822,15902302,190994520,16205970
(주)케이엔엔,58400,19-Dec,210159420,13845411,196314009,11683840
(주)케이엔제이,272110,18-Dec,52957043,45902094,7054950,940104
(주)케이엔제이,272110,19-Dec,58574248,31753727,26820521,5208964
(주)케이엘넷,39420,18-Dec,41961871,6559882,35401989,6208105
(주)케이엘넷,39420,19-Dec,44863627,8410493,36453134,4543383
(주)케이엠,83550,18-Dec,116122560,37802448,78320112,11199900
(주)케이엠,83550,19-Dec,132219693,47782061,84437633,15091937
(주)케이엠더블유,32500,18-Dec,273497774,187279270,86218504,53796739
(주)케이엠더블유,32500,19-Dec,427046658,210264016,216782641,49565781
(주)케이지모빌리언스,46440,18-Dec,476173923,250062038,226111885,47098474
(주)케이지모빌리언스,46440,19-Dec,450696702,213233471,237463230,91897029
(주)케이지이니시스,35600,18-Dec,932316574,593991340,338325234,166371045
(주)케이지이니시스,35600,19-Dec,1278010860,897284369,380726491,255122936
(주)케이티서브마린,60370,18-Dec,130714616,27530442,103184174,1421740
(주)케이티서브마린,60370,19-Dec,120947251,18451814,102495437,5254883
(주)케이티알파,36030,18-Dec,272768636,65879153,206889483,39185748
(주)케이티알파,36030,19-Dec,279817890,74768524,205049366,37042897
(주)케이프,64820,18-Dec,2219167295,2036461201,182706094,12755203
(주)케이프,64820,19-Dec,1949680859,1757161258,192519601,19789809
(주)케이피에스,256940,18-Dec,38228065,7315061,30913005,11174
(주)케이피에스,256940,19-Dec,38650675,8352894,30297782,4403485
(주)케이피에프,24880,18-Dec,408582628,260219872,148362756,9484083
(주)케이피에프,24880,19-Dec,415789843,253966721,161823122,28698304
(주)케이피엠테크,42040,18-Dec,199152116,62398882,136753234,18049332
(주)케이피엠테크,42040,19-Dec,162104920,55290682,106814239,10684435
(주)케이피티유,54410,18-Dec,65556115,33388884,32167232,1169280
(주)케이피티유,54410,19-Dec,62232910,29344083,32888826,213053
(주)케일럼,258610,18-Dec,53906961,29148016,24758945,6909038
(주)케일럼,258610,19-Dec,48622782,15522761,33100021,3227274
(주)켐온,217600,18-Dec,42473049,8421136,34051913,3950713
(주)켐온,217600,19-Dec,44622023,7500463,37121560,2613436
(주)켐트로닉스,89010,18-Dec,231561350,152814132,78747219,10767566
(주)켐트로닉스,89010,19-Dec,294088094,194730980,99357114,33049843
(주)켐트로스,220260,18-Dec,64888243,29166164,35722079,2146971
(주)켐트로스,220260,19-Dec,68065771,23522582,44543188,4539286
(주)코너스톤네트웍스,33110,18-Dec,54124652,26450016,27674636,1054008
(주)코너스톤네트웍스,33110,19-Dec,79716591,43119249,36597342,2201513
(주)코다코,46070,18-Dec,393660081,304943084,88716998,680597
(주)코다코,46070,19-Dec,330178369,299787531,30390838,1893744
(주)코데즈컴바인,47770,18-Dec,64408803,28936633,35472170,4342211
(주)코데즈컴바인,47770,19-Dec,71633747,29236895,42396852,7671716
(주)코디,80530,18-Dec,81954473,50056249,31898224,11320999
(주)코디,80530,19-Dec,75932355,48078062,27854293,7492791
(주)코디엠,224060,18-Dec,93910822,37500205,56410617,18938812
(주)코디엠,224060,19-Dec,117030999,51419286,65611713,7191274
(주)코렌텍,104540,18-Dec,64259905,40173971,24085935,8354335
(주)코렌텍,104540,19-Dec,62778527,32839667,29938860,4132324
(주)코리아나화장품,27050,18-Dec,122612031,44979585,77632446,7942722
(주)코리아나화장품,27050,19-Dec,122298260,44749774,77548486,10404840
(주)코리아센터,290510,18-Dec,264548373,129803104,134745269,24849861
(주)코리아센터,290510,19-Dec,344866909,146722499,198144410,63904199
(주)코리아에스이,101670,18-Dec,38971319,4067281,34904038,7654853
(주)코리아에스이,101670,19-Dec,35532474,2976413,32556061,8136380
(주)코맥스,36690,18-Dec,105445314,39156977,66288337,7168117
(주)코맥스,36690,19-Dec,110179684,40563571,69616113,7155711
(주)코메론,49430,18-Dec,142536732,14120773,128415959,18959342
(주)코메론,49430,19-Dec,153773823,13299002,140474821,25599015
(주)코미코,183300,18-Dec,232717205,133038229,99678975,77901759
(주)코미코,183300,19-Dec,292076428,169946006,122130423,58530335
(주)코미팜,41960,18-Dec,139903685,41916874,97986811,19213651
(주)코미팜,41960,19-Dec,125644473,49478644,76165829,18888551
(주)코세스,89890,18-Dec,58280091,37245641,21034449,792696
(주)코세스,89890,19-Dec,54005557,26911910,27093647,283103
(주)코센,9730,18-Dec,55576704,33432157,22144548,656554
(주)코센,9730,19-Dec,84205795,80999697,3206098,1344125
(주)코스나인,82660,18-Dec,79381517,65781709,13599808,1146603
(주)코스나인,82660,19-Dec,51820707,38289373,13531334,261821
(주)코스메카코리아,241710,18-Dec,315034709,143418585,171616124,13404235
(주)코스메카코리아,241710,19-Dec,350909520,178499752,172409769,15591450
(주)코스온,69110,18-Dec,221447294,109046004,112401290,29234729
(주)코스온,69110,19-Dec,239961867,132029492,107932375,12679025
(주)코썬바이오,204990,18-Dec,65519401,11235358,54284043,2871401
(주)코썬바이오,204990,19-Dec,14760523,9892003,4868520,520010
(주)코아시아,45970,18-Dec,327476522,188909381,138567140,49685437
(주)코아시아,45970,19-Dec,326298702,183950915,142347787,37847044
(주)코아시아옵틱스,196450,18-Dec,57405388,18298041,39107347,4009429
(주)코아시아옵틱스,196450,19-Dec,114274762,38714885,75559877,9397672
(주)코엔텍,29960,18-Dec,196343451,47657071,148686380,92611818
(주)코엔텍,29960,19-Dec,198228800,45423219,152805581,34584027
(주)코원플레이,56000,18-Dec,22337356,2120139,20217216,2557691
(주)코원플레이,56000,19-Dec,21161057,3788867,17372190,5724515
(주)코윈테크,282880,18-Dec,40391380,19267632,21123748,1927923
(주)코윈테크,282880,19-Dec,115217985,11811539,103406446,16520059
(주)코이즈,121850,18-Dec,46448349,30934907,15513442,4457178
(주)코이즈,121850,19-Dec,41096583,22865531,18231052,5039573
(주)코콤,15710,18-Dec,147620181,34536321,113083860,13416512
(주)코콤,15710,19-Dec,147422080,29542034,117880046,21529984
(주)코텍,52330,18-Dec,325293762,35498770,289794992,35108194
(주)코텍,52330,19-Dec,353091372,35150978,317940394,96590807
(주)코퍼스코리아,322780,19-Dec,0,0,0,0
(주)코프라,126600,18-Dec,167381777,65677814,101703962,15010444
(주)코프라,126600,19-Dec,156410475,47298145,109112331,22287622
(주)큐로컴,40350,18-Dec,94049808,33350250,60699558,2815913
(주)큐로컴,40350,19-Dec,96606780,59007499,37599281,984980
(주)큐로홀딩스,51780,18-Dec,51629331,28918637,22710694,5304254
(주)큐로홀딩스,51780,19-Dec,49234096,24006378,25227718,999709
(주)큐리언트,115180,18-Dec,43196042,3790822,39405221,7351333
(주)큐리언트,115180,19-Dec,20513537,3135071,17378466,3732986
(주)큐브엔터테인먼트,182360,18-Dec,28829632,12104726,16724906,12282594
(주)큐브엔터테인먼트,182360,19-Dec,32002669,14387028,17615641,7065411
(주)큐에스아이,66310,18-Dec,54017004,2535979,51481025,5152090
(주)큐에스아이,66310,19-Dec,58462417,3970668,54491749,11347661
(주)크레버스,96240,18-Dec,166309402,77062158,89247245,19217950
(주)크레버스,96240,19-Dec,193391054,105865953,87525102,29411524
(주)크리스에프앤씨,110790,18-Dec,272079008,67222248,204856761,64864276
(주)크리스에프앤씨,110790,19-Dec,277284707,60276298,217008409,49425843
(주)크린앤사이언스,45520,18-Dec,81338496,44623005,36715491,1814384
(주)크린앤사이언스,45520,19-Dec,115940770,73718453,42222317,3028497
(주)클라우드에어,36170,18-Dec,111447884,35670215,75777669,56762494
(주)클라우드에어,36170,19-Dec,102245082,13931582,88313500,17536233
(주)클래시스,214150,18-Dec,75677204,24634180,51043024,10471173
(주)클래시스,214150,19-Dec,113657441,25740866,87916576,33976506
(주)클리오,237880,18-Dec,188562122,47424853,141137269,8910899
(주)클리오,237880,19-Dec,236650518,91353625,145296892,25734513
(주)키이스트,54780,18-Dec,102570664,25751705,76818959,19916056
(주)키이스트,54780,19-Dec,108361218,40347363,68013855,12985635
(주)타이거일렉,219130,18-Dec,46931537,5091684,41839852,8415630
(주)타이거일렉,219130,19-Dec,60479814,16819523,43660290,13126846
(주)탑엔지니어링,65130,18-Dec,556986123,253080715,303905408,41927761
(주)탑엔지니어링,65130,19-Dec,596075358,222587091,373488267,53050359
(주)탑코미디어,134580,18-Dec,38667067,9732776,28934290,6379849
(주)탑코미디어,134580,19-Dec,29557322,5024013,24533309,6128760
(주)태광,23160,18-Dec,460984822,32988062,427996760,55508407
(주)태광,23160,19-Dec,478658613,44667107,433991506,12964756
(주)태성,323280,19-Dec,0,0,0,0
(주)태양,53620,18-Dec,184230278,32446544,151783734,24514915
(주)태양,53620,19-Dec,187680294,29138149,158542145,27569114
(주)태웅,44490,18-Dec,1030652777,427681971,602970806,10968197
(주)태웅,44490,19-Dec,993302352,425068411,568233941,19188282
(주)태웅로직스,124560,18-Dec,66300180,44818152,21482028,8707856
(주)태웅로직스,124560,19-Dec,87503873,46233977,41269896,13475591
(주)테라젠이텍스,66700,18-Dec,174677523,84891291,89786232,14831273
(주)테라젠이텍스,66700,19-Dec,241498170,96171780,145326389,9895598
(주)테스,95610,18-Dec,241823486,29387225,212436261,27242152
(주)테스,95610,19-Dec,247901531,32982192,214919339,58650625
(주)테크윙,89030,18-Dec,335916619,172249818,163666801,11317594
(주)테크윙,89030,19-Dec,379323830,190755480,188568350,15285925
(주)텔레칩스,54450,18-Dec,137933526,40938576,96994950,15822131
(주)텔레칩스,54450,19-Dec,155740434,52766471,102973964,10772919
(주)텔레필드,91440,18-Dec,49441709,27098230,22343479,6064209
(주)텔레필드,91440,19-Dec,58220186,31002753,27217433,4914779
(주)텔콘알에프제약,200230,18-Dec,181794659,26343024,155451636,7239129
(주)텔콘알에프제약,200230,19-Dec,129486701,16361859,113124842,15727795
(주)토박스코리아,215480,18-Dec,27947088,10574056,17373032,846082
(주)토박스코리아,215480,19-Dec,32130003,9414436,22715568,1310238
(주)토비스,51360,18-Dec,292953530,115644832,177308697,12343392
(주)토비스,51360,19-Dec,281164074,87081475,194082599,20823924
(주)토탈소프트뱅크,45340,18-Dec,20369435,11495153,8874282,4618600
(주)토탈소프트뱅크,45340,19-Dec,21363966,10130880,11233086,6406612
(주)톱텍,108230,18-Dec,392793260,48945737,343847523,207718522
(주)톱텍,108230,19-Dec,451010686,109147874,341862812,147275259
(주)투비소프트,79970,18-Dec,105752053,46045571,59706482,6255107
(주)투비소프트,79970,19-Dec,86165522,38440055,47725468,6815386
(주)트루윈,105550,18-Dec,52399223,30375591,22023632,998067
(주)트루윈,105550,19-Dec,56243073,31406825,24836248,3476695
(주)특수건설,26150,18-Dec,147908766,62635490,85273275,11661705
(주)특수건설,26150,19-Dec,172203512,85694364,86509148,24745760
(주)티라유텍,322180,18-Dec,20601440,13478407,7123033,2863207
(주)티라유텍,322180,19-Dec,34783878,6350138,28433740,5269863
(주)티로보틱스,117730,18-Dec,62008511,29650366,32358145,14793446
(주)티로보틱스,117730,19-Dec,78214298,47870064,30344234,16589253
(주)티비씨,33830,18-Dec,116772500,10204785,106567715,3329630
(주)티비씨,33830,19-Dec,121715439,11054999,110660440,1487695
(주)티사이언티픽,57680,18-Dec,70385119,38755719,31629400,32746212
(주)티사이언티픽,57680,19-Dec,78017559,23732326,54285233,3949144
(주)티씨케이,64760,18-Dec,214136832,30001456,184135376,36524258
(주)티씨케이,64760,19-Dec,250869537,30411608,220457929,27712423
(주)티앤알바이오팹,246710,18-Dec,31103287,837091,30266196,9656603
(주)티앤알바이오팹,246710,19-Dec,27087660,2330497,24757163,4723554
(주)티에스넥스젠,43220,18-Dec,55730869,38516877,17213992,3021467
(주)티에스넥스젠,43220,19-Dec,63428293,28769940,34658353,10263715
(주)티에스이,131290,18-Dec,229525155,51280011,178245144,21751913
(주)티에스이,131290,19-Dec,263601878,68776932,194824946,26456967
(주)티에스트릴리온,317240,19-Dec,0,0,0,0
(주)티엘아이,62860,18-Dec,78127121,9281206,68845915,5374374
(주)티엘아이,62860,19-Dec,79837780,5003855,74833924,9865437
(주)티움바이오,321550,18-Dec,29323570,574766,28748804,1860379
(주)티움바이오,321550,19-Dec,93456675,958276,92498400,2882959
(주)티케이케미칼,104480,18-Dec,683205858,423603642,259602216,6964677
(주)티케이케미칼,104480,19-Dec,680221627,408539887,271681740,8664054
(주)티티씨디펜스,309900,18-Dec,0,0,0,0
(주)티티씨디펜스,309900,19-Dec,0,0,0,0
(주)티플랙스,81150,18-Dec,133205475,49430279,83775196,3003100
(주)티플랙스,81150,19-Dec,151967840,53925058,98042782,3187891
(주)티피씨,130740,18-Dec,135107637,67024567,68083070,15012015
(주)티피씨,130740,19-Dec,128699080,61919595,66779485,8321881
(주)티피씨메카트로닉스,48770,18-Dec,112779863,82725209,30054654,16795402
(주)티피씨메카트로닉스,48770,19-Dec,108184723,80439397,27745326,7187995
(주)파나진,46210,18-Dec,24077549,7774098,16303451,1688021
(주)파나진,46210,19-Dec,21786741,1581968,20204773,2463962
(주)파라다이스,34230,18-Dec,3150767407,1524675674,1626091732,207084245
(주)파라다이스,34230,19-Dec,3470353602,1866151022,1604202581,221626614
(주)파라텍,33540,18-Dec,147465475,63462418,84003058,997990
(주)파라텍,33540,19-Dec,123595723,70499766,53095956,1012193
(주)파루,43200,18-Dec,48518273,14937686,33580587,3906115
(주)파루,43200,19-Dec,67704582,22082690,45621892,5839387
(주)파마리서치,214450,18-Dec,258188072,39314211,218873861,21095734
(주)파마리서치,214450,19-Dec,269925427,41501860,228423567,19737960
(주)파멥신,208340,18-Dec,69786202,4350130,65436073,30486895
(주)파멥신,208340,19-Dec,161346976,93563709,67783267,46217280
(주)파버나인,177830,18-Dec,123062728,66431277,56631451,7727991
(주)파버나인,177830,19-Dec,127289836,81887630,45402207,5350997
(주)파세코,37070,18-Dec,101543240,31573197,69970043,2414898
(주)파세코,37070,19-Dec,111403564,35586756,75816808,14491176
(주)파수,150900,18-Dec,45961523,24524328,21437195,3860391
(주)파수,150900,19-Dec,47277311,30753707,16523604,8839153
(주)파워넷,37030,18-Dec,82532724,35097000,47435724,36948991
(주)파워넷,37030,19-Dec,106275532,53169702,53105830,11860261
(주)파워로직스,47310,18-Dec,345302766,162100039,183202727,32956009
(주)파워로직스,47310,19-Dec,411390411,171017514,240372897,35370361
(주)파이오링크,170790,18-Dec,46312626,12859955,33452672,14739036
(주)파이오링크,170790,19-Dec,53356218,14685094,38671124,20120997
(주)파인디앤씨,49120,18-Dec,94508931,51466716,43042215,4561493
(주)파인디앤씨,49120,19-Dec,103603701,58327837,45275863,1691732
(주)파인디지털,38950,18-Dec,101738582,13136972,88601610,8944869
(주)파인디지털,38950,19-Dec,106556674,17194993,89361682,7847478
(주)파인테크닉스,106240,18-Dec,156426841,85847308,70579532,9355613
(주)파인테크닉스,106240,19-Dec,141853537,58896753,82956785,8980343
(주)파인텍,131760,18-Dec,103303838,75566463,27737375,5129356
(주)파인텍,131760,19-Dec,120241702,57626373,62615329,5740627
(주)파커스,65690,18-Dec,120125782,26523588,93602194,15686289
(주)파커스,65690,19-Dec,117947379,35245098,82702281,13951737
(주)파크시스템스,140860,18-Dec,43226861,7112486,36114375,11106624
(주)파크시스템스,140860,19-Dec,60509518,16146222,44363296,11581122
(주)파트론,91700,18-Dec,463715097,118765671,344949426,28722753
(주)파트론,91700,19-Dec,520807910,118690365,402117545,43191115
(주)팍스넷,38160,18-Dec,62762010,20269214,42492796,7083130
(주)팍스넷,38160,19-Dec,78950571,65723167,13227404,2771635
(주)팜스빌,318010,18-Dec,33465236,6435607,27029629,8512788
(주)팜스빌,318010,19-Dec,67813318,12306040,55507278,6691872
(주)팜스토리,27710,18-Dec,658430459,488865003,169565456,20088519
(주)팜스토리,27710,19-Dec,641303796,472440486,168863310,36074497
(주)팬스타엔터프라이즈,54300,18-Dec,45143337,14061133,31082204,1635186
(주)팬스타엔터프라이즈,54300,19-Dec,67456477,26364610,41091868,4486296
(주)팬엔터테인먼트,68050,18-Dec,66165402,19710963,46454439,1864851
(주)팬엔터테인먼트,68050,19-Dec,77504362,29706898,47797465,1449166
(주)팬젠,222110,18-Dec,45609712,18668914,26940798,6927291
(주)팬젠,222110,19-Dec,39082939,20656553,18426386,4363337
(주)펄어비스,263750,18-Dec,712530157,304504408,408025749,228971321
(주)펄어비스,263750,19-Dec,867391015,278374338,589016677,176366336
(주)펩트론,87010,18-Dec,71758902,26660554,45098348,1800324
(주)펩트론,87010,19-Dec,60985838,32899826,28086013,2450068
(주)포메탈,119500,18-Dec,60655815,17279615,43376200,1132678
(주)포메탈,119500,19-Dec,62692670,17961433,44731237,976221
(주)포스코아이씨티,22100,18-Dec,610232472,271039578,339192893,51004149
(주)포스코아이씨티,22100,19-Dec,675419400,309150208,366269191,97735816
(주)포스코엠텍,9520,18-Dec,122732583,34481401,88251182,2120790
(주)포스코엠텍,9520,19-Dec,129016970,39056699,89960271,1443562
(주)포인트엔지니어링,256630,18-Dec,0,0,0,0
