,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류),업종,규모,층화
827,대아티아이(주),45390,19-Dec,47.81,2.04,18.98,14.77,32.69,2.08,69.53,-0.41,396.42,11.38,16.05,23.75,0.84,30.26,11.22,21.84,2.32,4.81,41.75,15.13,78.16,53.41,201.04,1327.23,194.33,31.49,8.8,2.76,1.71,15.70098772041253,-62.89262898064144,0.0662752762837342,0.3481498292492805,8.171044552959199,0.0171130488964796,0.0275490197017383,0.0031453682708466,0.373419461366654,0.1392133955977151,0.4665825207329657,제조업,2,1,5
828,대양전기공업(주),108380,19-Dec,24.61,7.06,2.5,0.94,3.16,0.22,661.38,-0.89,63.27,0.64,36.98,17.26,0.69,4.6,43.91,14.46,6.19,12.56,6.64,2.36,85.54,25.21,322.74,4348.05,262.55,43.79,106.47,3.19,4.86,56.54100879008862,-1.4905364460499437,0.0577581469615839,0.2013614856489699,8.415705332100021,0.0485823053401796,0.2111076412378645,0.0004048360893597,0.3655496473510292,0.0606318982385274,0.6569155911719196,제조업,2,1,5
829,대양제지공업(주),6580,19-Dec,33.99,9.9,5.08,14.69,44.88,23.17,21.87,0.45,49.7,16.42,19.33,25.9,1.15,21.15,-7.92,20.61,19.02,7.78,29.95,2.0,79.39,57.68,163.84,1001.91,147.77,13.76,0.82,2.85,11.35,-21.36700798520471,-15.808041814815422,0.144489788194975,0.3658060425439878,8.365608477405267,0.1134526007861193,0.0017635968391805,0.0164154434205005,0.6468117364123135,0.0799872724488092,0.5318525450886094,제조업,2,1,5
830,대원미디어(주),48910,19-Dec,27.74,1.66,8.41,1.07,5.85,8.84,8.26,-0.54,123.54,1.5,30.31,23.24,1.46,3.22,17.24,15.36,1.38,12.59,12.86,8.28,84.64,34.53,239.98,1242.85,184.9,28.86,36.92,6.5,2.43,-42.86495289562189,-23.406449773846948,0.0280007657123869,0.2566596893639146,8.133982699752604,0.0243121745163057,0.0761353291408794,0.0150520667894446,0.5051827710411807,0.1344683691161011,0.0876016281736073,서비스업,1,1,4
831,대원산업(주),5710,19-Dec,44.51,6.11,6.08,7.66,29.5,5.11,30.77,-0.66,123.03,10.48,65.97,22.49,1.41,5.53,-5.17,7.03,13.32,6.38,33.9,7.61,92.97,55.11,246.2,3107.94,231.02,41.95,54.72,3.77,8.61,-13.793024480729155,43.83606633148372,0.0560080070598768,0.3553031203367997,8.68393252814083,0.0861007072447801,0.1570059622708639,0.0048693901506238,0.2935606468424528,0.0305349774204398,0.6339909834649513,제조업,2,1,5
832,대정화금(주),120240,19-Dec,12.25,7.62,17.61,12.37,32.74,8.33,227.18,-2.2,22.94,6.51,22.42,9.98,0.57,6.04,7.82,23.89,5.15,6.25,8.87,1.3,76.11,24.8,409.08,3415.53,348.01,30.34,110.63,3.6,4.33,12.147337458124941,-39.544840022515906,0.0740410793519993,0.1987042751134172,8.17991784016934,0.0433435600397684,0.1085981573183257,0.0020625087182793,0.5984288288022532,0.1086451271904482,0.4720249844354126,제조업,2,0,2
833,대주산업(주),3310,19-Dec,41.16,2.14,-2.82,2.35,5.67,18.03,4.42,0.59,21.86,2.28,4.51,14.26,0.95,-2.48,0.28,14.82,3.51,7.12,7.49,1.46,85.18,67.15,113.51,278.69,67.31,3.33,1.59,2.29,2.05,-19.49125429480584,7.499991078236727,0.0306013829810837,0.4017398801312069,7.939802135771118,0.0204644727576751,0.0039083040226421,0.0166097137917625,0.7204961750956592,0.1161269428100158,0.3078059931226191,제조업,2,0,2
834,대주전자재료(주),78600,19-Dec,71.53,-0.6,10.28,-1.67,-1.78,43.43,1.04,2.02,18.03,-1.01,15.22,11.69,0.64,11.92,13.07,19.63,-1.11,5.73,6.05,0.96,80.37,132.73,104.83,1053.83,66.61,1.48,19.43,1.17,-0.38,-28.80392358148179,-248.78575810255202,0.0146080473682311,0.570319879546749,8.281547819623153,-0.0038448335738949,0.0597235202691979,0.0258394387776523,0.6777993039213778,0.1734015924793158,0.0272650552143726,제조업,2,1,5
835,대한광통신(주),10170,19-Dec,44.57,-7.58,-8.62,-3.76,-5.26,25.79,-3.68,0.73,17.66,-2.0,4.18,6.37,0.51,-21.27,-7.69,7.46,-6.32,3.92,3.82,1.43,92.54,61.48,201.71,486.56,144.58,28.07,71.09,1.31,-3.86,-162.1563852056006,-154.97890075090086,-0.0317466355044385,0.3807361858101298,8.461947376860302,-0.0385695714406027,0.1961884168331341,0.0221349017606713,0.4433109240937155,0.1370601634823741,0.025522916948899,제조업,2,1,5
836,대한뉴팜(주),54670,19-Dec,81.39,11.36,17.63,16.17,32.44,28.89,13.65,1.27,432.67,16.95,18.68,77.18,1.13,14.55,12.19,53.95,29.27,4.41,10.71,4.96,46.05,109.45,133.05,850.8,107.03,12.84,34.65,2.02,12.88,3.3902249503788866,520.9240032808033,0.1749339838873563,0.5225697539437529,8.106890774863778,0.1287950229520586,0.1346509050031899,0.0228916565697387,0.4829817153630951,0.385179881137179,0.0027721851706079,제조업,2,1,5
837,대한약품공업(주),23910,19-Dec,25.61,16.69,5.15,23.76,50.08,12.88,37.87,0.56,74.76,16.25,56.25,37.03,0.7,5.87,6.33,35.25,18.34,4.43,8.28,1.37,64.75,48.01,260.16,5559.18,213.45,27.71,104.96,1.93,11.7,-7.121734376639369,-1.2324276536757142,0.1396943304628622,0.3243908174768578,8.392436074930904,0.116969557938751,0.1816308856857534,0.010182061921388,0.5498100472667244,0.1532138431249237,0.6627434686253878,제조업,2,1,5
838,대화제약(주),67080,19-Dec,84.09,7.92,2.52,4.56,6.36,31.02,1.57,3.18,77.73,3.14,12.58,29.26,0.7,-2.24,4.06,42.43,13.49,6.91,7.23,1.73,57.57,97.67,70.43,870.76,46.14,-12.58,3.82,1.42,5.53,19.71080293752709,42.79669954321225,0.0379509016341645,0.4941134289241232,8.220488230158809,0.0552829954009244,0.0162363241369989,0.0492427261184992,0.7003979497110858,0.3699736372791081,0.3108499897063033,제조업,2,1,5
839,덕산네오룩스(주),213420,19-Dec,10.04,19.57,13.09,15.49,70.93,0.73,899.04,-1.18,86.28,8.36,20.38,22.17,0.57,8.68,7.92,33.99,12.73,10.6,4.19,1.97,66.01,13.36,488.11,3330.75,343.6,34.38,242.2,4.8,11.21,2.1733650684413757,1.8334776640526247,0.1215424087790472,0.1178540207548379,8.258424105303558,0.1121495323272939,0.2145731990417789,0.0011335348250019,0.5675613633548282,0.1277530943079969,0.3367396613266334,제조업,2,0,2
840,덕산하이메탈(주),77360,19-Dec,4.14,21.68,7.09,14.94,75.93,0.8,167.01,-1.96,90.89,3.68,11.39,11.66,0.25,-0.2,8.38,21.75,5.67,5.63,6.85,2.03,78.25,5.09,703.27,4452.1,603.51,23.77,472.45,6.01,5.52,251.11823888554477,-7.186718724801742,0.0200933321977559,0.048447055015382,8.32256780027086,0.0552268740755748,0.1861561327065127,0.0028375710234196,0.7228936284649773,0.1385703338914229,0.9241355885799964,제조업,2,0,2
841,덕우전자(주),263600,19-Dec,33.06,7.09,15.42,5.09,22.08,6.38,17.47,0.4,78.86,5.55,21.4,32.62,1.17,24.33,46.36,20.85,10.43,11.62,12.08,2.69,79.15,33.55,226.21,1106.13,188.23,31.24,110.05,5.0,8.27,499.18149079928213,733.0104630398843,0.1115221325115566,0.2511889158614899,8.074879609813035,0.0827393209902575,0.2724454534521792,0.0273540379018364,0.4399918981482163,0.1129215999424257,0.4834877091658073,제조업,2,1,5
842,데브시스터즈(주),194480,19-Dec,6.49,-36.97,-8.9,6.87,12.3,1.27,-260.78,-2.35,626.97,2.09,6.71,16.56,0.29,-4.01,5.29,0.0,-12.1,10.83,199.66,10.3,0.0,20.52,1306.77,1839.02,1303.79,64.94,108.84,1.9,-10.74,-80.0488846911774,24.413492100482816,-0.1714060116300397,0.1702513145037657,8.091344570362493,-0.1073776103888799,0.0585682215994497,0.0043056083617115,0.2968301247216183,1.5900942164818,-0.0636719197225841,서비스업,1,0,1
843,도이치모터스(주),67990,19-Dec,163.75,4.66,35.02,7.39,16.47,49.25,7.81,0.83,84.25,11.1,89.04,20.11,1.73,30.34,14.21,13.06,26.2,97.17,15.3,4.66,86.94,206.94,78.97,1769.37,67.16,-11.22,19.84,2.58,8.04,63.783152617367165,62.40683491954629,0.1184011184106361,0.6742022469590772,8.905458105860012,0.0804318792456142,0.1058307230461959,0.0226620868326204,0.4641431957203706,0.062073124290748,0.199649080966054,서비스업,1,1,4
844,동국산업(주),5160,19-Dec,32.25,2.68,-3.67,2.72,8.23,10.29,9.76,0.29,37.0,2.44,12.42,14.71,0.88,3.45,-11.1,12.49,3.58,5.69,4.11,2.17,87.51,42.1,220.37,705.38,123.39,27.32,20.82,2.79,2.36,122.80572891574948,786.9462988003784,0.0429115800202841,0.2962906802311871,8.87674469087062,0.023569618447003,0.0472599219316252,0.0139560742297751,0.4998725403556617,0.0759986793442427,0.2091865913750455,제조업,2,1,5
845,동국제약(주),86450,19-Dec,28.54,12.24,13.36,10.65,32.3,11.07,110.8,-0.42,116.84,9.43,21.33,30.99,0.94,12.85,20.33,60.3,16.66,4.68,7.76,3.23,39.7,41.24,308.17,1604.56,252.84,42.07,63.87,3.14,11.53,24.440176234748485,19.454452513633207,0.1338719366673332,0.2920076113927975,8.73590530449555,0.1152615042517106,0.1290637247674867,0.0040246568931656,0.3772365988607232,0.4608324331618948,0.6032136308062284,제조업,2,1,5
846,동아화성(주),41930,19-Dec,103.02,3.54,15.31,6.5,14.71,35.39,3.83,0.74,58.54,7.87,36.06,24.48,1.3,14.54,13.87,11.92,9.72,4.56,11.74,3.09,88.08,114.96,113.22,1348.14,91.16,6.33,13.53,2.47,4.59,-18.603163593392942,57.78050698432038,0.0482471782184097,0.534787004787722,8.37736296432979,0.0459336092233366,0.0648487877426276,0.0239832930333171,0.4573935130468322,0.0820229940147405,0.3872225009004067,제조업,2,1,5
847,동양이엔피(주),79960,19-Dec,24.96,5.3,8.04,0.86,6.03,0.47,352.15,-0.29,118.09,1.44,122.82,29.91,1.75,-4.6,23.41,14.26,12.15,10.01,10.01,7.55,85.74,31.33,320.05,5563.92,219.33,41.83,33.89,7.01,9.26,611.7687280923144,397.9913189648128,0.1061343796804754,0.2385567954855236,8.458135924042407,0.0925796611923133,0.064415763904214,0.0012096902856654,0.3916391274079669,0.0818520837684791,0.6804824101505405,제조업,2,1,5
848,동양파일(주),228340,19-Dec,6.25,-28.68,-12.27,-5.3,-36.55,0.08,-2086.22,-0.9,-27.07,-2.17,5.32,-10.86,0.38,-8.12,-21.73,7.18,-11.74,4.08,9.54,0.98,92.82,6.3,851.27,1222.46,787.77,44.2,153.92,5.81,-10.97,-148.4672556760976,-139.19651086839897,-0.0394918232171182,0.0593104253868467,8.113788298204609,-0.1096718685935103,0.090556194309207,0.000287479764734,0.4991600039998893,0.1750629147078652,0.3349458012300467,제조업,2,0,2
849,동일금속(주),109860,19-Dec,11.78,18.12,8.97,14.48,70.98,3.32,62.02,-3.62,84.27,8.79,24.74,17.9,0.63,-8.35,-9.83,20.13,13.31,11.65,6.27,3.12,79.87,14.13,261.73,3548.59,170.95,16.69,25.25,4.55,11.47,29.082690577941978,65.78599379928265,0.0917688577814178,0.1238286506889506,8.154239664719057,0.1147371924477415,0.0260567670572881,0.0106237061474784,0.729928451141775,0.0563512014631188,0.770746204417932,제조업,2,0,2
850,동화기업(주),25900,19-Dec,56.66,6.05,17.15,10.86,10.21,35.84,4.35,1.44,28.83,5.41,78.5,15.1,0.54,14.84,-5.6,22.46,5.3,7.66,8.08,0.93,77.54,112.58,84.62,4997.8,58.69,-4.1,5.62,1.09,3.25,-30.464614047025655,-14.811797076055788,0.0437909559482557,0.5295881317352291,9.158554387949623,0.0325118237700499,0.0149806750615703,0.020472580952173,0.7744732079221205,0.143142315232307,0.5079144702224638,제조업,2,1,5
851,디아이티(주),110990,19-Dec,67.77,11.09,-4.11,6.14,6.22,0.12,6.5,-0.36,146.58,2.52,62.84,15.5,0.4,-4.83,54.49,18.89,7.85,19.28,1.12,3.84,81.11,68.04,211.4,9120.38,126.43,44.93,29.88,0.93,4.45,126.9779506,74.28884872,0.0444868720211869,0.4048996509866568,8.461884638576825,0.0444986071150042,0.1205007127609893,0.0157952613849301,0.1474536261384125,0.0780715770266896,0.4747481530827899,제조업,2,1,5
852,디와이피엔에프(주),104460,19-Dec,123.62,12.73,18.88,9.48,17.26,8.63,62.08,0.12,110.07,9.92,30.91,28.83,1.14,21.36,47.74,23.63,36.0,5.31,128.92,4.17,76.37,135.23,129.1,1280.46,126.3,15.29,25.69,1.88,14.46,111.67713031681048,110.42453611626131,0.1945032676641207,0.5748914192677986,8.199413828604863,0.1446210088520276,0.1350142655325744,0.005173415408354,0.3215670855136316,0.0651901562917927,0.3300347800404723,제조업,2,1,5
853,디케이락(주),105740,19-Dec,27.8,11.42,13.24,5.91,14.27,9.89,52.71,0.22,57.31,3.55,17.83,22.31,0.64,21.11,11.82,30.4,9.57,3.0,3.07,1.5,69.6,33.18,253.85,2199.09,151.74,32.11,20.23,2.69,7.29,67.28587492908076,51.700755214698844,0.0844277652530582,0.2491465273990212,8.092510318758237,0.0729257472110848,0.0422266971765384,0.0067394962936508,0.4701794590222395,0.1717429398065912,0.476229860210427,제조업,2,0,2
854,라온시큐어(주),42510,19-Dec,52.01,8.32,86.5,11.44,12.32,30.39,3.1,1.54,395.22,6.81,1.91,27.41,0.78,90.12,23.7,59.63,10.15,3.11,0.0,13.38,40.37,123.65,327.05,136.39,327.05,52.8,198.08,1.72,6.45,-47.27588698366524,-33.09138115367231,0.0540266827187713,0.5528722495774645,7.708580497400328,0.0645048578776851,0.460648260359568,0.0386283181827544,0.2394328370343409,0.5266400869761334,0.2386752289990008,서비스업,1,0,1
855,라온피플(주),300120,19-Dec,4.42,27.41,0.0,15.23,161.24,0.91,1587.04,-1.82,6110.8,7.13,5.97,28.05,0.47,0.0,0.0,69.64,13.44,5.74,11.36,102.07,30.36,4.63,2266.1,1217.99,2168.53,91.53,405.43,10.59,12.84,45.58910584,34.94615777,0.1733692618961223,0.0442491368780009,7.817474488723648,0.1782352378844114,0.1713261068491758,0.0017183752479512,0.0424016574670502,0.429810683929232,0.3544598441320743,서비스업,1,0,1
856,램테크놀러지(주),171010,19-Dec,54.61,7.31,39.28,7.67,10.6,40.11,4.61,2.37,40.34,4.97,7.02,19.19,0.75,172.87,33.09,20.23,11.64,16.26,5.71,1.33,79.77,88.26,165.26,536.52,123.76,18.93,99.16,1.43,5.51,111.29114019289278,111.70640412619497,0.0780282946068973,0.4688289260131905,7.826315030736683,0.0551205309673764,0.2876310332830621,0.0321690473861575,0.5206574284846067,0.0987480244564852,0.0921490140880409,제조업,2,0,2
857,로체시스템즈(주),71280,19-Dec,41.51,1.5,27.0,-2.47,-3.6,25.49,36.11,-0.14,32.93,-1.64,10.43,16.7,0.74,7.24,7.81,18.37,1.84,4.19,5.74,1.62,81.63,83.62,206.21,854.72,157.59,24.01,49.77,1.89,1.12,509.8484542526083,213.53736091022802,0.0397311571199087,0.4553952104736917,8.07930790403864,0.0111562097372166,0.1125148396298606,0.0027902460874701,0.5338512928087426,0.1302749319580342,0.3210806544577722,제조업,2,0,2
858,리노공업(주),58470,19-Dec,7.66,31.0,15.25,30.24,201.68,0.08,8094.6,-2.6,147.92,15.81,22.35,34.55,0.56,14.29,13.27,43.54,18.75,4.9,16.57,2.1,56.46,8.51,980.36,3938.73,932.01,62.18,138.52,7.52,17.36,25.286078724497465,8.52782786587824,0.2108750351186448,0.0784049464161258,8.512838964738684,0.1735554815674259,0.09784071213176,0.0003497228245802,0.3075359685230476,0.0587932744321951,0.8882240119291197,제조업,2,1,5
859,매일유업(주),267980,19-Dec,53.18,4.62,9.66,5.46,27.99,12.56,30.57,0.04,120.36,11.26,355.26,39.21,2.16,12.57,7.13,29.39,17.14,9.22,12.25,6.12,70.61,67.28,182.57,10292.02,128.41,26.25,39.29,5.16,9.97,14.692955901978902,10.280820987933666,0.1321467191190516,0.4021965679643225,8.829429830544383,0.0996738674683514,0.1249260686845378,0.010328965983948,0.4195545481890647,0.2326450290748539,0.2199479252506716,제조업,2,1,5
860,매일홀딩스(주),5990,19-Dec,51.28,4.23,12.67,5.44,22.61,15.02,17.72,0.13,109.13,9.04,231.92,33.92,1.76,21.07,6.71,31.91,8.01,9.82,12.85,5.12,68.09,66.68,167.31,4246.67,124.28,20.71,35.38,4.45,7.45,26.080208807921622,6.667771813216102,0.093528139826957,0.4000356038777289,8.980668280153052,0.0744750686919201,0.1088452952587253,0.0133157785670294,0.4852127211877887,0.2660417879769253,0.4336325471697457,제조업,2,1,5
861,메가스터디(주),72870,19-Dec,21.72,8.14,3.62,14.16,24.24,2.52,4.82,-5.66,222.06,5.23,23.52,15.77,0.38,-14.13,4.19,51.08,4.83,9.33,36.67,4.51,48.92,27.53,227.94,4473.03,222.97,21.79,95.27,1.79,3.06,-63.58844962635353,-52.04153303718883,0.0061958339516672,0.2158540477479933,8.579273815253822,0.0306164752323252,0.1622869989386391,0.0061142145873245,0.6117362070006485,0.4943554983796646,0.6900868748625558,서비스업,1,1,4
862,메가스터디교육(주),215200,19-Dec,58.9,11.07,17.87,17.55,42.11,7.45,53.22,-0.01,104.27,17.73,370.89,41.92,1.09,11.4,22.56,57.18,20.45,22.33,89.0,2.61,42.82,72.74,61.43,20874.31,56.78,-13.15,4.45,2.62,12.11,23.697625078524297,13.154445450991728,0.1490888818913977,0.4211007981039537,8.636303733502192,0.1210672674704666,0.0151675205024855,0.0067206600277108,0.7905572968955603,0.4354583485577329,0.2009515258114338,서비스업,1,1,4
863,메가엠디(주),133750,19-Dec,80.35,1.0,7.61,15.34,24.19,8.49,-2.81,-1.15,783.2,11.39,7.07,30.55,0.77,-0.19,6.7,60.47,0.72,26.95,75.56,10.59,39.53,88.95,80.22,496.68,78.18,-8.41,46.49,1.7,0.77,-144.66477764309934,-28.608920159894847,-0.0080828501108512,0.470762924669581,8.03471269677212,0.0077033975280256,0.1976996632296879,0.0063726542449834,0.6588530300710179,0.6151917333846598,0.3128854071143299,서비스업,1,0,1
864,메디포스트(주),78160,19-Dec,34.87,-30.83,21.6,15.72,7.08,16.63,-1.94,4.11,19.22,3.37,7.8,6.5,0.24,59.98,3.22,63.36,-11.85,5.54,6.1,0.64,36.64,90.89,233.65,1428.99,214.28,24.42,30.5,0.61,-7.25,-22.310814201156866,-603.4246728876991,-0.0414074218845511,0.4761382255700672,8.329843212685043,-0.072514487486126,0.0557829384587491,0.0550955336248792,0.5731445339317663,0.8095883212204,-0.2211321659555094,제조업,2,0,2
865,명성티엔에스(주),257370,19-Dec,67.3,1.44,0.96,-16.64,-20.8,22.56,2.11,1.21,28.82,-8.79,10.99,9.94,0.53,4.3,-11.79,19.75,1.33,4.66,1.78,1.52,80.25,73.22,148.42,1200.95,88.25,18.81,13.4,1.25,0.76,-63.91286459,-71.00919678,0.0136206723748007,0.4226932469599375,7.821226550334376,0.0076482611216949,0.0520832886834265,0.015209598833264,0.4233379262114081,0.1717983822341167,0.1378855329532612,제조업,2,0,2
866,모바일어플라이언스(주),87260,19-Dec,73.71,-5.97,-11.34,9.05,18.26,34.22,-1.2,1.35,53.19,8.04,5.97,5.57,0.83,-14.55,-27.24,30.2,-8.98,2.43,7.52,7.89,69.8,78.61,152.76,376.39,121.47,21.77,2.02,1.88,-4.99,-128.24804772001426,-231.20475006855398,-0.0144714407092913,0.4401238365998057,7.702602746591522,-0.0498590561623588,0.0083359201050202,0.0270502840550824,0.3695721353687721,0.3193677036152856,-0.1314991956860601,서비스업,1,0,1
867,모트렉스(주),118990,19-Dec,197.65,-12.26,1.79,0.85,0.75,45.26,-0.21,3.34,29.32,0.6,115.1,6.67,0.71,8.18,47.35,13.91,-33.13,4.7,3.65,3.01,86.09,409.29,116.66,3291.82,68.05,6.47,12.28,0.94,-8.73,-589.0880144015525,-1520.6408386266612,-0.0060146922864806,0.8036482745096457,8.647677126503691,-0.0873113611016526,0.047649577662731,0.0374267036460624,0.5472554933230465,0.147558365112758,0.0848972504287365,제조업,2,1,5
868,무림에스피(주),1810,19-Dec,21.92,1.02,-7.19,-0.8,-1.18,15.73,0.77,0.71,33.89,-0.37,12.46,7.42,0.44,-27.64,-32.88,8.98,0.66,5.61,3.71,2.06,91.02,45.67,182.15,1840.67,116.7,12.36,61.76,1.31,0.46,-55.58830531126121,-87.54988411213438,0.00379949657066,0.3135237035477307,8.475295225830305,0.0045541225613467,0.0929367302151675,0.0146671143074857,0.725924571948666,0.0812214819107872,0.4650868059502672,제조업,2,1,5
869,미디어젠(주),279600,19-Dec,21.89,-3.98,100.44,-0.81,-0.91,26.97,-33.1,-0.64,162.72,-0.37,6.65,25.19,0.61,109.94,3.33,77.98,-4.11,7.29,1390.8,1.9,22.02,68.77,437.96,778.19,437.96,43.83,92.6,1.47,-2.41,-240.7290636,-3.236428215,-0.0324296969785778,0.4074879432048988,7.483715141861953,-0.0240906320412292,0.1200999771331691,0.002370788427059,0.4319776459902692,0.8333658753179171,-0.1119708433953681,서비스업,1,0,1
870,미래나노텍(주),95500,19-Dec,68.0,0.57,4.14,-0.34,-0.71,33.11,0.55,0.34,80.42,-0.32,24.88,17.26,0.94,-6.47,4.18,14.45,0.56,6.34,6.27,4.94,85.55,81.07,139.77,1322.21,98.14,14.93,37.29,2.06,0.54,-63.640599025700986,-75.98475500407572,0.0045512023593419,0.4477223677311933,8.499638265724847,0.0053512242769898,0.1400517954419952,0.0183461226619748,0.4750931245493599,0.1396499261856382,0.265626283273194,제조업,2,1,5
871,미스터블루(주),207760,19-Dec,44.09,18.85,40.71,18.43,60.71,10.21,86.85,0.0,329.38,18.9,26.07,41.67,1.2,72.96,106.24,0.0,32.13,10.57,1164.72,8.18,0.0,45.21,210.6,1750.34,210.48,33.58,113.46,4.05,22.59,250.6393229189722,336.29426900364416,0.2601221631146966,0.3113292781410381,7.794511287414558,0.225945250627367,0.344484887437966,0.0101077854520022,0.3605746523934016,0.7830300337357583,0.3396117132351215,서비스업,1,0,1
872,바디텍메드(주),206640,19-Dec,22.25,16.34,-2.11,15.49,46.69,15.78,8.67,2.66,132.93,11.14,3.11,39.39,0.71,-8.12,9.96,56.33,16.78,5.13,4.87,2.42,43.67,31.33,336.34,313.39,250.73,40.05,138.81,2.44,11.62,131.19574229916154,581.4097749837332,0.1467012639204687,0.2385400612015205,8.005447315650374,0.1162360607481338,0.2352327754317776,0.0581159422236068,0.4300271404361292,0.3570128361021825,0.3605727764726399,제조업,2,0,2
873,바이온(주),32980,19-Dec,51.47,-108.59,-21.04,-26.56,-19.26,34.67,-3.16,7.16,-93.23,-8.44,0.79,-21.76,0.28,-30.4,-44.01,7.64,-52.99,1.99,3.4,1.48,92.36,77.94,136.14,125.94,110.64,10.45,31.09,0.67,-30.45,-449.453787508547,-78.05042477097992,-0.142491721298961,0.4380088126358652,7.790695803968465,-0.3045056380756448,0.0899232002037877,0.1078929884628423,0.6062315248717636,0.5845224395652071,-1.0996003181236964,서비스업,1,0,1
874,베뉴지(주),19010,19-Dec,74.64,3.98,3.05,12.8,2.64,35.95,1.0,7.36,4.22,1.3,2.45,3.04,0.1,5.71,12.56,61.16,1.41,54.23,47.47,0.14,38.84,97.78,41.71,1069.84,41.1,-22.0,5.41,0.21,0.41,194.94096754983264,25.15879510300691,0.0106119170558046,0.4943926174647951,8.762231624076287,0.0041199970440701,0.020398446175158,0.0215605428016167,0.8426039386197804,0.5090773461161775,0.3226192617384574,서비스업,1,0,1
875,보성파워텍(주),6910,19-Dec,55.18,0.75,1.05,-2.02,-4.95,15.71,-0.67,1.16,35.61,-1.8,4.87,11.42,0.89,1.4,5.62,6.94,1.06,6.15,3.81,2.75,93.06,57.17,163.51,348.54,101.52,22.3,52.98,2.44,0.67,19.848113420395524,826.9536331785278,-0.0084449976984781,0.3637303176329835,8.098966748435892,0.0067369503088394,0.1860251710719147,0.0346384553237681,0.4258974477794928,0.0788124489377018,0.1188837023097873,제조업,2,1,5
876,브릿지바이오테라퓨틱스(주),288330,19-Dec,6.28,2.27,585.02,-18.95,-234.03,0.2,0.23,4.07,2366.56,-13.85,28.13,19.15,1.28,816.84,0.0,38.24,9.11,0.0,60.3,153.89,61.76,6.29,1671.87,2410.2,1630.81,92.81,1361.27,1.87,2.9,2662.614125565261,3174.9210478831474,0.0135086690327825,0.0591804846750817,7.901660599929407,0.0289904972264343,0.8037327654005104,0.087982161994695,0.0128762472388961,0.3718314528431705,-0.6441514009847107,제조업,2,0,2
877,비디아이(주),148140,19-Dec,366.09,-0.17,-0.25,-2.18,-2.39,33.05,0.7,2.77,75.93,-1.9,32.47,7.76,0.87,-1.97,49.98,9.75,-0.31,1.52,53.94,8.42,90.25,380.4,108.7,774.14,104.47,6.63,12.52,1.11,-0.15,-47.83410299132356,-160.60507570957242,0.0202083191102785,0.7918390795850303,8.169368192577693,-0.0015005007236582,0.0953828306145111,0.0368925667566117,0.1716288158088378,0.0742922565162502,0.0742828557851632,제조업,2,1,5
878,비에이치아이(주),83650,19-Dec,334.4,-6.63,1.31,8.32,6.18,47.41,-1.37,3.56,17.54,5.01,17.14,8.8,0.61,7.54,5.21,3.82,-19.22,12.9,47.06,1.18,96.18,429.87,60.25,536.98,58.12,-25.09,6.46,0.77,-4.02,46.41332663245365,50.11620642343503,-0.033887139573269,0.8112738072067202,8.568393828710995,-0.0401869218115018,0.0407477609480676,0.0312960171199891,0.6197836183834784,0.0941063603979862,0.0345972091952906,제조업,2,1,5
879,빛샘전자(주),72950,19-Dec,10.52,4.06,1.51,12.04,62.25,0.15,2746.93,-0.87,54.83,8.39,15.48,19.24,0.7,4.01,-2.03,16.84,3.46,5.37,7.15,1.96,83.16,15.58,683.31,1864.54,601.63,53.09,101.36,5.11,2.85,17.026006235915936,10.274448019683192,0.0284124408764083,0.1347868010394347,7.823627568041735,0.0284929648474759,0.092252842423409,7.520317638866541e-05,0.3780796838425782,0.1279064224192002,0.6382285210722658,제조업,2,0,2
880,삼강엠앤티(주),100090,19-Dec,155.44,-9.66,16.7,0.74,0.66,42.8,-1.42,3.36,0.73,0.45,28.33,0.55,0.66,157.44,167.1,-1.16,-15.4,16.1,29.11,0.8,101.16,220.74,46.68,965.76,40.77,-25.84,4.08,1.03,-6.37,41.70931918970971,38.303225403045566,-0.0353262987308051,0.6882161483564994,8.797912161966602,-0.0636880367193162,0.0197782737215933,0.0388379890847602,0.7737858010158511,0.0419618075587585,0.0688265085235178,제조업,2,1,5
