회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),자산(*)(IFRS연결),당기순이익(손실)(IFRS연결),현금및현금성자산(*)(IFRS연결),이자비용(IFRS연결),부채(*)(IFRS연결),자본(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(*)(연결)
(주)케어랩스,263700,17-Dec,39335984,39819882,5127828,3343479,140937,12947805,26872078,6255302,33080682,24126167,8514641
(주)케어젠,214370,17-Dec,46531030,221822603,18229327,49995900,0,11425606,210396997,21938370,12254767,57739808,67562808
(주)케이사인,192250,17-Dec,26489386,73192849,-4930779,23316938,355097,24779413,48413435,-5066096,31555482,22558106,17534604
(주)케이씨씨건설,21320,17-Dec,1326422112,942080848,22483323,237347428,3956331,603946082,338134767,71852648,55494248,259613436,186054823
(주)케이씨아이,36670,17-Dec,48502603,62710014,3976336,9393159,201363,13727113,48982901,5111742,8398708,30752242,41046423
(주)케이씨에스,115500,17-Dec,29310069,28510219,1226395,10385385,0,10311675,18198543,1180997,2755961,5532154,9854780
(주)케이씨티,89150,17-Dec,27915455,62835903,2033472,7270209,488201,22416469,40419434,2769658,3569592,52391155,21284853
(주)케이씨피드,25880,17-Dec,79688312,105511178,6752740,19079629,1062386,46889847,58621331,2874826,9559855,50767314,41514655
(주)케이아이엔엑스,93320,17-Dec,47286324,65275232,6727798,16734446,0,6536357,58738875,9152447,13331048,25621970,46639643
(주)케이에스피,73010,17-Dec,17799376,46288402,-3749201,3088624,1323372,38038980,8249422,-3772301,1865219,28953217,-51581196
(주)케이에이치바텍,60720,17-Dec,351126827,320081206,-37703594,47503565,3161258,111521944,208559262,-31454072,24622393,178820158,181508184
(주)케이엑스이노베이션,122450,17-Dec,204851529,537109638,42833960,75471907,1989473,142687719,394421919,36120944,52533769,392137008,112789188
(주)케이엑스하이텍,52900,17-Dec,51535607,65717628,-431323,6365886,157850,13766992,51950636,578449,9265160,41351908,-11097859
(주)케이엔더블유,105330,17-Dec,93788189,68884489,-1919844,4447014,354739,31443789,37440700,-1613961,10934128,28484638,21900520
(주)케이엔엔,58400,17-Dec,65355375,202687243,9600543,7561881,0,17334777,185352466,8587798,16178359,155752326,108067870
(주)케이엘넷,39420,17-Dec,36450494,39556614,2791930,4534662,0,5741956,33814658,4343157,4896132,29489681,16881609
(주)케이엠,83550,17-Dec,110908795,101216849,4111213,9234789,169941,26009544,75207305,5255875,14761161,45027010,49805418
(주)케이엠더블유,32500,17-Dec,203720735,213354657,-8687401,22660493,5685195,162050193,51304464,-3047101,64168512,89526403,-10117554
(주)케이지모빌리언스,46440,17-Dec,170595514,464307883,12654600,29550422,1693988,245652310,218655573,27809021,49563695,137217796,94097794
(주)케이지이니시스,35600,17-Dec,758453344,926244871,3026893,153404576,2977237,616540246,309704625,54676797,178916536,365875988,112460077
(주)케이티서브마린,60370,17-Dec,73738393,142796539,8242548,6916155,457333,34056032,108740507,9468292,4837879,125438451,75800788
(주)케이티알파,36030,17-Dec,227631252,258240378,3224800,21647472,10770,52942956,205297422,5745405,10324503,107872327,-40965791
(주)케이프,64820,17-Dec,230559392,1323297080,3136290,9835477,6674408,1151566672,171730408,17622393,67070575,123835422,37805620
(주)케이피에스,256940,17-Dec,24042883,32501006,2193293,829503,200167,6753338,25747669,4264725,4976386,7683754,-1698082
(주)케이피에프,24880,17-Dec,365411324,418037497,12828581,9077612,7727809,279529379,138508119,15241549,33435159,141271702,96474148
(주)케이피엠테크,42040,17-Dec,29040534,121781612,-5606172,10275241,5866974,45276677,76504935,-5771163,7078385,90229597,-28980289
(주)케이피티유,54410,17-Dec,26423859,68247260,4236785,431841,668708,36215996,32031264,2128477,2641628,53611051,25107956
(주)케일럼,258610,17-Dec,24015544,41844935,711877,3332227,494523,18962826,22882109,2240195,3584134,23204494,7248449
(주)켐온,217600,17-Dec,15549166,39462658,-1562828,2403064,85970,6318515,33144143,-509209,3778176,23840773,5710631
(주)켐트로닉스,89010,17-Dec,292775238,220667821,-16143114,11629123,3883053,145534032,75133789,-10295131,24013612,124574993,23912135
(주)켐트로스,220260,17-Dec,43454513,51518272,1085174,12261748,332361,21398056,30120216,5472757,3296163,24554053,10285129
(주)코너스톤네트웍스,33110,17-Dec,3953756,41577329,-53538773,425471,3827738,21117972,20459358,-6345723,6933964,7026429,-75443365
(주)코다코,46070,17-Dec,267845912,417416923,-2389449,8922896,9526163,305971891,111445031,5740260,35969903,272443280,33856456
(주)코데즈컴바인,47770,17-Dec,21234364,31578877,2133789,6151810,0,5105928,26472949,1811670,8573047,20479774,-41267624
(주)코디,80530,17-Dec,12264264,42501591,-19204480,3496106,2865178,19649383,22852207,-9040817,8178753,32805932,-24937520
(주)코디엠,224060,17-Dec,73499954,60951343,-4047905,13712136,2127048,5669069,55282274,-3375721,11690725,32985937,-3924902
(주)코렌텍,104540,17-Dec,37848863,100577807,-7378800,11461706,1026358,46257823,54319984,-642878,22948422,50664961,-26261429
(주)코리아나화장품,27050,17-Dec,111708970,121097694,1769137,7581505,344260,43685013,77412681,2174416,65077421,83616442,24825149
(주)코리아에스이,101670,17-Dec,15575053,41482384,3666729,9444271,18444,3524269,37958115,-805311,4053551,19077685,27279423
(주)코맥스,36690,17-Dec,140191670,104882960,7319401,9389028,124844,41159175,63723784,10609235,23205037,34979867,37645789
(주)코메론,49430,17-Dec,68450794,139135359,9500732,19463876,201109,19797151,119338208,14734261,13892176,51044939,103828962
(주)코미코,183300,17-Dec,125056374,121072950,18816806,43952667,1277366,49106751,71966199,26493472,33400420,53694655,30581869
(주)코미팜,41960,17-Dec,36641053,149268453,-5196171,27683299,1349116,41964048,107304405,-149907,11745864,95634355,-3955797
(주)코세스,89890,17-Dec,40922185,33041534,10550713,586175,619095,18599261,14442273,5027008,6237402,18694002,4729168
(주)코센,9730,17-Dec,57272647,57162040,4334679,578595,1333806,27901939,29260101,1030639,4759634,24382274,-13283862
(주)코스나인,82660,17-Dec,184419003,181360692,-29605356,2000657,2575114,120050621,61310071,-14012778,13802187,75031375,-18278702
(주)코스메카코리아,241710,17-Dec,182327850,151059278,9934089,38457919,97266,37590746,113468532,10991649,27936059,60532666,41409732
(주)코스온,69110,17-Dec,100485580,139432991,1597592,5911877,1936386,67319852,72113138,4710980,16094853,52097296,10662387
(주)코썬바이오,204990,17-Dec,25656055,128032491,-7354118,5321719,1592,13902964,114129527,-2294248,14985727,79389653,15453044
(주)코아시아,45970,17-Dec,424250341,331114667,2022930,56306206,5666263,180299818,150814848,16814262,54905387,175889582,-33191522
(주)코아시아옵틱스,196450,17-Dec,14231304,68339098,-18809999,5229395,2310488,22553168,45785930,-814451,5486140,47097211,-79328496
(주)코엔텍,29960,17-Dec,61255105,172746242,16059145,46925585,430706,47189829,125556413,18586515,5337452,97824811,99260318
(주)코원플레이,56000,17-Dec,30676039,22125522,181469,3642416,290396,2411625,19713897,267138,12998173,2625458,329245
(주)코이즈,121850,17-Dec,26389826,45676171,-9490221,8616048,521108,23135847,22540324,-7529257,4901486,28600245,5480440
(주)코콤,15710,17-Dec,143089164,128890686,10724204,9784816,65978,26611502,102279184,12701364,23132119,72807654,77589758
(주)코텍,52330,17-Dec,327482316,301919377,21709681,34662594,0,40534667,261384710,33444127,34886650,53607248,183838120
(주)코프라,126600,17-Dec,134792885,142292865,5587986,13738534,619459,44151304,98141560,8350469,11835241,35390974,63662400
(주)쿠첸,225650,17-Dec,237263684,105762541,-6525263,8474746,27248,45666198,60096343,-8383838,100703926,40410540,1632709
(주)큐로컴,40350,17-Dec,12683664,117709804,-27157069,3032805,2685617,42110816,75598988,-5227212,7541036,100259737,-106711871
(주)큐로홀딩스,51780,17-Dec,15357486,54861347,-39672302,1664921,1093910,25315827,29545520,-6855751,6748368,42029223,-81141463
(주)큐리언트,115180,17-Dec,0,15678094,-12196200,5043618,0,1145659,14532436,-12723839,12723839,491003,-54541304
(주)큐브엔터테인먼트,182360,17-Dec,24416090,22136132,-979000,7756237,7007,6348137,15787995,211107,4037027,5642471,-7796416
(주)큐에스아이,66310,17-Dec,22628424,55024425,751450,11179481,0,2459392,52565033,1067005,4590255,27270663,30938858
(주)크레버스,96240,17-Dec,147363632,145606600,6823147,12831799,1337348,61948501,83658098,13976956,133386676,102448232,10394152
(주)크린앤사이언스,45520,17-Dec,77107947,65672135,4712747,4487589,537712,33885861,31786274,6293672,10632730,24683464,22253439
(주)클라우드에어,36170,17-Dec,16593462,95146781,-855752,49479501,306580,26218408,68928373,1480650,3351689,25644207,-8283480
(주)클래시스,214150,17-Dec,34868166,63161123,-5128224,19219931,125895,28069163,35091960,10802378,13366222,35478072,11091769
(주)클리오,237880,17-Dec,193680144,232974676,7932679,13329791,5102419,88291884,144682791,10869805,106765779,49688060,75537672
(주)키이스트,54780,17-Dec,106170053,106329813,162441,33650041,68366,27801955,78527858,983966,16118507,42488003,-1112925
(주)타이거일렉,219130,17-Dec,33444169,44924781,3768651,9588769,0,5367709,39557073,4686833,2657985,21646507,24511705
(주)탑엔지니어링,65130,17-Dec,176055995,462538541,13646717,43481943,561360,188086107,274452433,15127799,33082705,215811237,119014607
(주)탑코미디어,134580,17-Dec,47048592,37292883,-10505150,7840771,0,9785710,27507172,-10845023,18567158,4853744,11854210
(주)태광,23160,17-Dec,184151389,454010340,-16226021,48784462,56025,34838916,419171424,4496693,20045614,178692544,384741035
(주)태양,53620,17-Dec,157569823,188210060,6944281,41943883,244108,37461646,150748414,14069331,12664434,114655153,138829038
(주)태웅,44490,17-Dec,304366834,1001617902,-5959039,38358151,6576526,372871406,628746496,-4358336,38021906,627806281,402069865
(주)테라젠이텍스,66700,17-Dec,107591869,145421347,1151421,5286402,990031,51771865,93649482,205857,32295591,64851256,-19177474
(주)테스,95610,17-Dec,275790382,242492887,54275100,7396442,110207,52898263,189594624,63314557,14102777,70893579,132021301
(주)테크윙,89030,17-Dec,222772282,342380078,39386785,11351262,4226811,189753640,152626438,41515988,36718624,166671101,103475923
(주)텔레칩스,54450,17-Dec,122666738,123163202,1541272,12995500,0,41205019,81958183,6334056,33169570,47618875,71856810
(주)텔레필드,91440,17-Dec,37433073,54836220,635728,4560520,663845,29263658,25572562,895289,12061133,15747357,17946296
(주)텔콘알에프제약,200230,17-Dec,41774342,209642245,-19841468,17904892,3353174,74521199,135121046,-12081153,17244032,157962294,7229728
(주)토박스코리아,215480,17-Dec,30535280,31328838,549102,6847930,153886,10759475,20569362,4534858,13678328,2659144,5126240
(주)토비스,51360,17-Dec,522718329,264185622,12963097,9154278,1179719,98376301,165809321,20620529,51604483,98589224,120604790
(주)토탈소프트뱅크,45340,17-Dec,9746423,16188431,327226,2912573,124341,9969402,6219029,413725,3215462,10158940,1245327
(주)톱텍,108230,17-Dec,1138438650,445178864,149466120,239360288,2052896,117767771,327411093,211698457,19369905,94490914,244859241
(주)투비소프트,79970,17-Dec,39454565,96133679,-25647764,4458055,1133931,49624186,46509494,-10006674,26017303,65867831,-9296315
(주)트루윈,105550,17-Dec,35388139,60392171,-6600299,2577788,1592229,43049134,17343038,-2484733,6530867,37944460,-19921391
(주)특수건설,26150,17-Dec,131132091,117602522,437417,8375491,849529,52410951,65191571,2666819,8594994,29579996,30583671
(주)티비씨,33830,17-Dec,42211580,114357797,3067238,822622,4684,10048324,104309473,2677784,8526664,30448075,56181647
(주)티사이언티픽,57680,17-Dec,44382402,45277385,-4718832,16070730,1617733,35907774,9369611,-3301088,5970369,20069025,-21765501
(주)티씨엠생명과학,228180,17-Dec,2513565,27617811,-6274461,4622529,1660114,28980956,-1363144,-2828011,4212410,16109806,-13997982
(주)티씨케이,64760,17-Dec,130310060,168791620,37299878,24785624,0,23340696,145450924,47730492,13489185,67934493,133345253
(주)티에스넥스젠,43220,17-Dec,37440454,67116848,-13284055,2667782,2512756,39475284,27641564,-10156005,11868372,39710464,-23941134
(주)티에스이,131290,17-Dec,185749435,206198241,16887315,20329676,771797,45895888,160302354,22818398,24870961,111681470,110591827
(주)티에스트릴리온,284610,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)티엘아이,62860,17-Dec,67241628,103630569,-3595727,11335849,0,10189373,93441195,-3969190,21579704,48674079,41392795
(주)티케이케미칼,104480,17-Dec,714390502,631962164,20210361,3966719,8315518,379079229,252882935,9479401,30917806,405290121,78901091
(주)티플랙스,81150,17-Dec,117694298,134805426,2859251,4125910,1055073,52651310,82154116,3826924,5011317,66465207,42120020
(주)티피씨,130740,17-Dec,51592715,94017485,1511039,4286752,450825,39070392,54947093,1300581,5771078,67556409,39890078
(주)티피씨메카트로닉스,48770,17-Dec,101897097,94580825,4092462,3161492,1225332,66590818,27990007,5418538,15476910,39145265,13945891
(주)파나진,46210,17-Dec,7394731,31792758,-6548618,1615722,177607,8056494,23736263,-2646732,6967649,16584323,-60364685
(주)파라다이스,34230,17-Dec,668041930,2435323992,-39852528,171994284,25062962,1141985104,1293338887,-29952294,100273931,2090665466,680107279
(주)파라텍,33540,17-Dec,259716264,144843948,12141185,685638,293821,59377833,85466115,9589632,11845820,26061761,76409463
(주)파루,43200,17-Dec,28869599,68615702,-27920829,6588068,1025919,8309785,60305917,-23083047,21547787,39497379,-11108385
(주)파마리서치,214450,17-Dec,54469758,189033646,12516689,17125672,7779,6882068,182151578,14843592,21221277,76698420,56994032
(주)파버나인,177830,17-Dec,106136238,113945582,720336,5479191,1169656,62097383,51848199,3147911,8647336,86625569,29692953
(주)파세코,37070,17-Dec,121285465,91231655,3672143,2018114,273790,23075928,68155727,3931778,20118509,55753055,57157091
(주)파수,150900,17-Dec,29288075,41606671,555316,5635073,796217,27309274,14297397,1299747,16840904,19225179,-4060294
(주)파워로직스,47310,17-Dec,705665350,277514176,9169404,23531729,1523814,117805273,159708903,19482853,34255731,125875797,1401802
(주)파이오링크,170790,17-Dec,29431876,44732357,-2967704,11728063,89695,12236466,32495891,-3034953,15127403,11929618,6402491
(주)파인넥스,123260,17-Dec,19302857,60595889,-14115722,2387526,2628396,38331388,22264500,-7852509,2494727,25919319,-89674118
(주)파인디앤씨,49120,17-Dec,159356867,107567992,-19872127,2615664,1733633,66149375,41418616,-5897479,12758790,63364671,8369664
(주)파인디지털,38950,17-Dec,76035318,101843769,-4549357,9424242,0,12128841,89714927,-3679309,30092501,31109401,38758089
(주)파인테크닉스,106240,17-Dec,174995498,201276199,-42400009,6445645,3526252,116434322,84841877,-26908169,32073703,101766686,-14976135
(주)파인텍,131760,17-Dec,122257345,150391939,-22277313,8827297,4066634,108949575,41442364,7943922,11371282,72654499,-14077706
(주)파커스,65690,17-Dec,64532486,118886918,-2587245,22993576,242896,29537770,89349149,-821254,11017315,27695220,72008838
(주)파크시스템스,140860,17-Dec,32882240,37075182,4544616,10763453,1346,6515728,30559454,6031327,16303087,2671895,13311212
(주)파트론,91700,17-Dec,791339853,511092139,4464966,20007356,1246555,152287583,358804556,11046486,68349625,309106125,317582629
(주)파티게임즈,194510,17-Dec,30536425,227316371,-62012087,26686810,4599611,142535474,84780898,-2832160,33368585,113986788,-81452049
(주)팍스넷,38160,17-Dec,18312104,49625005,1876324,20035439,0,5357280,44267726,1271747,17040357,14944575,18822323
(주)팜스토리,27710,17-Dec,838555170,567368288,12813397,16533637,11256021,397726142,169642147,20590929,76801926,246424545,84949790
(주)팬스타엔터프라이즈,54300,17-Dec,33523260,42234587,1796018,1369715,877685,13755344,28479243,2728275,3661032,29580307,-38454418
(주)팬엔터테인먼트,68050,17-Dec,42340810,80214001,-1689763,15029439,587069,32869443,47344558,-743405,2131307,57592268,2220917
(주)팬젠,222110,17-Dec,2372816,35592682,-7015593,8782377,1,4283429,31309253,-3891370,2417147,17685193,-20635071
(주)펄어비스,263750,17-Jun,92730435,101692680,50861093,46905010,150489,23144526,78548155,59568170,33162265,8357256,70403372
(주)펩트론,87010,17-Dec,3215384,53048615,-4426817,961518,0,4103513,48945102,-4773839,5991511,29959318,-26656004
(주)포메탈,119500,17-Dec,54017360,60815974,2454141,3216788,143882,19050681,41765292,3126253,4040864,42766548,28172538
(주)포스코아이씨티,22100,17-Dec,950592313,646301319,41996485,59284098,313359,246065698,400235621,56071084,74207779,266823384,100624969
(주)포스코엠텍,9520,17-Dec,257832361,142854178,9881348,1586842,1156779,60179308,82674870,12168274,13029148,53585647,27617275
(주)포스코케미칼,3670,17-Dec,1197158861,835840209,103959563,104073640,1517622,183650482,652189727,103960742,51603856,367566425,594795617
(주)포인트엔지니어링,176560,17-Dec,49508498,64938182,6936918,12029039,506240,27143710,37794472,9722912,6316973,39699998,34052719
(주)포인트엔지니어링,256630,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)폴라리스세원,234100,17-Dec,45390977,37985294,-36940,7655021,123626,15652549,22332746,1333410,5348282,13986440,16543646
(주)폴라리스오피스,41020,17-Dec,15224908,44550489,-14565930,4242167,0,7841296,36709193,-14230849,29455756,21656959,-46151284
(주)폴라리스우노,114630,17-Dec,38766479,83936934,-559846,21672188,347,10085031,73851903,1378373,7338694,32076031,30806555
(주)푸드웰,5670,17-Dec,116866660,127687398,2931471,3171118,1232092,79509909,48177489,4814874,11037043,80868811,41072604
(주)푸른기술,94940,17-Dec,21527372,31675793,851822,3313728,73044,7572812,24102981,773035,4097836,14062538,15825868
(주)퓨전,195440,17-Dec,24697704,28834298,-8285056,173392,164669,18458537,10375761,-7784888,9889104,4221488,-5673869
(주)퓨쳐켐,220100,17-Dec,2998387,36000073,-4490673,6067107,3229,8799398,27200675,-4528089,4045498,21988555,-4490673
(주)프럼파스트,35200,17-Dec,48804038,40908988,4345509,4361932,80592,6189168,34719820,5703420,4863042,11022743,25888434
(주)프로스테믹스,203690,17-Dec,6564594,40583608,-3157630,6552793,66,1426262,39157347,-4197597,7949642,20328925,26035406
(주)프로텍,53610,17-Dec,149802231,175974866,25389937,21048082,204053,30362914,145611952,30086113,15260794,85654826,134527157
(주)프리엠스,53160,17-Dec,28663902,47528828,1138315,7807361,286,4217937,43310891,1328982,3694132,10138649,28107575
(주)플래스크,41590,17-Dec,35808360,151366919,-11150833,5529161,4642990,72876929,78489990,-952690,3634361,100901038,-38985195
(주)플랜티넷,75130,17-Dec,22098488,81969474,-746195,14624161,53074,7333836,74635638,1162088,20936401,48967141,44405671
(주)플레이위드,23770,17-Dec,11924641,87974851,-2818331,362263,760821,79313012,8661839,1085630,5368864,77381126,-24043440
(주)피델릭스,32580,17-Dec,61153253,52092082,490826,2409877,776699,27743818,24348264,1787447,8832929,12083713,845154
(주)피씨디렉트,51380,17-Dec,227418001,53639610,3003717,7129074,366904,23752248,29887362,2863202,8537928,1797712,14321449
(주)피앤텔,54340,17-Dec,17991095,24653916,-22013475,3459219,230169,6032426,18621490,-7801091,6846009,18609554,-25927373
(주)피에이치씨,57880,17-Dec,15783076,42022703,-18962639,4235497,1560955,26888494,15134209,-14507699,14179666,21877245,-36776913
(주)피엔티,137400,17-Dec,149777264,240916843,2234115,1725518,1752327,181890135,59026708,10272116,13364210,49870946,38827064
(주)피엔풍년,24940,17-Dec,67111333,48628438,1434999,6682074,224879,16482271,32146166,1563901,18125853,18853741,26896630
(주)피제이메탈,128660,17-Dec,135007816,73904651,5352111,99541,815126,33499116,40405535,6013638,2153331,29089818,20036514
(주)피제이전자,6140,17-Dec,98557233,119500976,5910914,1046021,0,18967638,100533338,7448132,1287686,66675279,90410991
(주)픽셀플러스,87600,17-Dec,54863317,99886883,-2215924,13692885,0,3418398,96468485,-10712774,19842508,25620363,96832285
(주)필옵틱스,161580,17-Dec,285363858,156552360,17453096,42751332,990622,59430996,97121364,22949062,18101848,88012693,42764363
(주)하림,136480,17-Dec,867327538,622289475,22233819,34456198,4206464,313270351,309019125,18058272,142209865,352236809,56867166
(주)하림지주,3380,17-Dec,6934326039,7033887851,333723097,462032181,119612000,4019139094,3014748757,464597100,932115968,4988259527,863100160
(주)하이로닉,149980,17-Dec,18132156,50030989,762581,1726089,64277,9848652,40182337,1748125,10127133,18508749,16344693
(주)하이비젼시스템,126700,17-Dec,168889854,156298933,20442632,29949251,144783,58899887,97399046,28084152,31857398,41041603,80140219
(주)하이소닉,106080,17-Dec,43412643,40660600,-9153618,1306511,2037383,18776331,21884269,-1625823,5119231,19930856,-20187074
(주)하이텍팜,106190,17-Dec,66049818,119097720,2099708,3006770,33543,16904220,102193500,3271141,2262092,87932982,73606024
(주)하츠,66130,17-Dec,101913075,96118450,4527682,19607434,0,14321338,81797112,5247724,17094436,33250971,63761210
(주)한국가구,4590,17-Dec,54766260,110825797,5483577,16111004,131513,17778557,93047240,7026645,11990915,66799378,69516365
(주)한국경제티브이,39340,17-Dec,64845019,119234461,12245521,5730343,75419,24677080,94557381,9084331,55760688,97323517,77820039
(주)한국비엔씨,226610,17-Dec,15016851,24123440,1853685,6900416,863451,14074599,10048841,3048909,6270091,11031096,2914551
(주)한국비엔씨,256840,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)한국아트라스비엑스,23890,17-Dec,629926098,403536721,42525879,123971284,558023,140412021,263124700,60875964,44615789,116177947,493527669
(주)한국코퍼레이션,50540,17-Dec,128538699,80254716,329624,3585477,826818,41037374,39217342,-3118965,13530705,55466984,-36389373
(주)한국큐빅,21650,17-Dec,153762523,143918792,625659,20176852,980692,94309894,49608897,4003460,13176226,63382066,26963075
(주)한국테크놀로지,53590,17-Dec,9629681,65226072,-13093965,657563,1295385,35162166,30063906,-5232258,8094283,22260092,-13008453
(주)한국팩키지,37230,17-Dec,56972317,53835080,2845884,2525851,158473,12117428,41717652,2661020,5773497,16145369,27143337
(주)한글과컴퓨터,30520,17-Dec,134111283,531777968,20354730,57807983,2029904,306895463,224882505,32286496,77855829,415342678,127404328
(주)한네트,52600,17-Dec,27605285,77423733,1394018,52847651,830806,40399137,37024596,2456655,1958174,21992348,25510473
(주)한빛소프트,47080,17-Dec,39295854,36387097,1105622,3958745,163919,14859640,21527457,-1455552,13098111,17210578,-30937209
(주)한송네오텍,226440,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)한일진공,123840,17-Dec,22873827,161579285,21953769,14198707,1976075,58199854,103379431,-3560218,7065058,121312861,55813909
(주)한창바이오텍,43090,17-Dec,19592676,29034818,346445,8385072,483207,11778954,17255864,523457,4482120,5201766,-39021367
(주)한컴위드,54920,17-Dec,16388738,87201813,1372275,2702339,1012014,34007379,53194434,94424,8350003,77418694,14313521
(주)한컴지엠디,77280,17-Dec,9540700,68389118,865221,6526277,449336,25322591,43066527,703210,5305931,57274951,-4174714
(주)한탑,2680,17-Dec,125094326,122885640,903738,2715847,2344715,76873640,46012001,79420,17197479,67490189,511704
(주)한프,66110,17-Dec,14154362,89529531,-12958770,3910382,4069437,43396363,46133168,-6098944,6680954,63057394,-26537788
(주)핸디소프트,220180,17-Dec,40148155,67833290,-4628748,18304910,398982,35666713,32166578,-1329252,11850771,23199877,-2957068
(주)행남사,8800,17-Dec,15317216,46291545,-18612274,638343,1690291,19896089,26395456,-8855591,7534196,16334782,-46228976
(주)헥토이노베이션,214180,17-Dec,80478876,213398338,18326378,99143962,5581,76082436,137315902,21396107,59082769,85054141,39749858
(주)헬릭스미스,84990,17-Dec,3157909,179383001,-6495715,15132449,77391,14928078,164454923,-6941157,9529449,68617487,-83739452
(주)현대공업,170030,17-Dec,176625545,146606166,6228207,21586505,0,49131272,97474894,9112603,9765994,54328615,77093614
(주)현대바이오랜드,52260,17-Dec,102557180,176369786,11978967,19231980,522888,38553635,137816151,16018890,21139281,110840980,111149335
(주)현대에버다임,41440,17-Dec,340266775,273598043,17597101,4190611,968581,90082817,183515226,24292995,40510554,84497909,136998319
(주)현대이지웰,90850,17-Dec,58370401,80265436,2222924,14818256,282917,55289979,24975458,4330782,24952566,22067324,18090781
(주)협진,138360,17-Dec,24052602,50706212,-5028762,1196907,73329,16665628,34040584,383376,3050012,29424133,20772601
(주)형지아이앤씨,11080,17-Dec,113532672,75970033,-25932879,898779,1626233,49423357,26546676,-8839305,70740250,21176853,-20541264
(주)홈센타홀딩스,60560,17-Dec,234365787,358129507,-57535926,23537700,3960808,192537299,165592208,1531877,20204405,277209867,-3116212
(주)홈캐스트,64240,17-Dec,40919825,110199580,-17111544,26949804,642288,14738807,95460772,-3981382,15699770,66096706,18525178
(주)화신정공,126640,17-Dec,200390186,108004671,3096810,10276993,85,27681821,80322850,2826805,4358806,61257158,46813760
(주)화신테크,86250,17-Dec,33534601,78335178,-3120482,2925392,1589925,46288799,32046379,-487104,6064276,49749416,16834292
(주)화진,134780,17-Dec,89049286,126623638,-6640236,14086827,665051,56993131,69630507,4510659,12491787,75402360,59846808
(주)휴럼,284420,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)휴맥스,115160,17-Dec,1611589047,1206007559,-31668504,108096404,12823816,758906396,447101163,7994736,275877046,277749633,111535188
(주)휴맥스홀딩스,28080,17-Dec,4081990,192627732,-29113224,3238101,897411,27963582,164664150,-10804177,2386697,188172491,70653164
(주)휴먼엔,32860,17-Dec,114876622,35772874,273197,5165434,529511,8463107,27309767,549009,11601666,5072987,-32408963
(주)휴메딕스,200670,17-Dec,54727016,128628462,13376373,38023209,140494,15763196,112865266,11858573,12316772,63287891,37719593
(주)휴비츠,65510,17-Dec,70387883,140883447,3461194,4137452,780439,56724108,84159339,9109796,19379972,98759897,63655892
(주)휴센텍,215090,17-Dec,0,0,0,0,0,0,0,0,0,0,0
(주)휴엠앤씨,263920,17-Dec,27120409,27274039,685114,835936,70011,5303788,21970251,1054575,3243034,13330576,8186394
(주)휴온스,243070,17-Dec,284838205,211253286,34087057,39436647,1083639,84005628,127247658,35337437,119126857,59016993,49699448
(주)휴온스글로벌,84110,17-Dec,325350642,602890427,48799151,82247795,1520884,111127897,491762530,60664551,133189171,373999302,103224954
(주)흥국,10240,17-Dec,91625420,78035451,6952612,2070165,220981,22779701,55255750,8824175,6014368,44234640,47436813
(주)흥국에프엔비,189980,17-Dec,44898941,70226523,2619599,1978064,181910,12816392,57410130,2877743,12598414,41967392,29033530
(주)희림종합건축사사무소,37440,17-Dec,159493989,134552824,3702817,17921511,2272514,82963735,51589090,8684152,19484089,26458643,44575587
(주)힘스,238490,17-Dec,91425665,72458776,12117169,17487451,397368,20267832,52190943,15624533,13977874,34459643,31675574
KB오토시스(주),24120,17-Dec,164260096,149757134,12277116,7990836,858236,64680098,85077036,18366119,8470221,84079277,74010444
KD(주),44180,17-Dec,22401619,98824540,-16710270,221359,1056155,58046567,40777973,-10282184,12148574,29465574,-13850654
가온미디어(주),78890,17-Dec,528373716,266959847,6177781,26136810,1602158,143835916,123123931,21036106,59873319,29233504,73479355
감성코퍼레이션(주),36620,17-Dec,14828772,20440706,-3061247,1256452,412217,10791819,9648887,14733,1786868,9319413,5644814
갤럭시아머니트리(주),94480,17-Dec,69129594,183457161,3072893,14073097,2185856,119054051,64403111,3975935,25746304,28604590,7381139
경남스틸(주),39240,17-Dec,286980520,148087552,4254726,4539299,778426,67032041,81055511,6571954,9666407,44733835,75856900
경남제약(주),53950,17-Dec,40171227,53756663,-3478499,8543274,1146603,38503326,15253337,3733635,13377077,24610967,-1291614
경동제약(주),11040,17-Dec,177772468,251427545,20226268,25130235,92357,32079385,219348161,30909024,72431707,141300419,213870009
경창산업(주),24910,17-Dec,550283024,667099775,-24335836,8168074,10871641,476571927,190527848,-2690809,51022295,487185693,70697404
고려신용정보(주),49720,17-Dec,87786993,27167648,3582646,6431660,0,9857666,17309982,4989049,82797944,12094932,8294581
고려제약(주),14570,17-Dec,55402563,66794035,4683288,2396756,26313,9820852,56973183,5298765,17622257,18063650,48455675
광진실업(주),26910,17-Dec,42494221,38836372,542277,4121112,198313,9856789,28979583,760612,3770104,18443518,24209234
